DataYear,DistrictCouNum,DistrictCountyName,districtNumber,districtType,DistrictName,schoolNumber,SchoolName,ECSUNumber,EconomicDevelopmentRegion,Grade,K12Enr,FreeK12,RedK12,LEPIdentifiedK12,LEPServedK12,SPEK12,EC12Enr,Free-EC12,Red-EC12,LEPIdentifiedEC12,LEPServedEC12,SPE-EC12,SchoolLocationCountyNumber,SchoolLocationCountyName,MinMaxGrade,SchoolClassification
11-12,70,Scott                                        ,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT    ,000, ,11,11 ,EC        ,NULL,NULL,NULL,NULL,NULL,NULL,131,3,2,NULL,NULL,131,  , ,EC-12,  
11-12,70,Scott                                        ,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT    ,000, ,11,11 ,KG        ,602,115,34,93,93,44,602,115,34,93,93,44,  , ,EC-12,  
11-12,70,Scott                                        ,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT    ,000, ,11,11 ,01        ,637,152,40,138,113,50,637,152,40,138,113,50,  , ,EC-12,  
11-12,70,Scott                                        ,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT    ,000, ,11,11 ,02        ,648,159,43,129,104,76,648,159,43,129,104,76,  , ,EC-12,  
11-12,70,Scott                                        ,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT    ,000, ,11,11 ,03        ,612,157,43,108,89,76,612,157,43,108,89,76,  , ,EC-12,  
11-12,70,Scott                                        ,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT    ,000, ,11,11 ,04        ,588,150,49,94,69,82,588,150,49,94,69,82,  , ,EC-12,  
11-12,70,Scott                                        ,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT    ,000, ,11,11 ,05        ,585,153,46,80,64,84,585,153,46,80,64,84,  , ,EC-12,  
11-12,70,Scott                                        ,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT    ,000, ,11,11 ,06        ,572,148,41,63,48,86,572,148,41,63,48,86,  , ,EC-12,  
11-12,70,Scott                                        ,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT    ,000, ,11,11 ,07        ,559,144,52,34,21,89,559,144,52,34,21,89,  , ,EC-12,  
11-12,70,Scott                                        ,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT    ,000, ,11,11 ,08        ,483,119,35,45,22,84,483,119,35,45,22,84,  , ,EC-12,  
11-12,70,Scott                                        ,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT    ,000, ,11,11 ,09        ,495,136,41,39,17,71,495,136,41,39,17,71,  , ,EC-12,  
11-12,70,Scott                                        ,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT    ,000, ,11,11 ,10        ,515,108,41,30,22,71,515,108,41,30,22,71,  , ,EC-12,  
11-12,70,Scott                                        ,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT    ,000, ,11,11 ,11        ,475,120,31,30,24,73,475,120,31,30,24,73,  , ,EC-12,  
11-12,70,Scott                                        ,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT    ,000, ,11,11 ,12        ,525,114,43,17,12,67,525,114,43,17,12,67,  , ,EC-12,  
11-12,70,Scott                                        ,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT    ,000, ,11,11 ,All Grades,7296,1775,539,900,698,953,7427,1778,541,900,698,1084,  , ,EC-12,  
11-12,70,Scott                                        ,0721,01,NEW PRAGUE AREA SCHOOLS            ,000, ,11,11 ,EC        ,NULL,NULL,NULL,NULL,NULL,NULL,80,10,NULL,NULL,NULL,80,  , ,EC-12,  
11-12,70,Scott                                        ,0721,01,NEW PRAGUE AREA SCHOOLS            ,000, ,11,11 ,KG        ,305,34,14,5,3,30,305,34,14,5,3,30,  , ,EC-12,  
11-12,70,Scott                                        ,0721,01,NEW PRAGUE AREA SCHOOLS            ,000, ,11,11 ,01        ,285,37,13,5,2,26,285,37,13,5,2,26,  , ,EC-12,  
11-12,70,Scott                                        ,0721,01,NEW PRAGUE AREA SCHOOLS            ,000, ,11,11 ,02        ,305,38,17,10,3,25,305,38,17,10,3,25,  , ,EC-12,  
11-12,70,Scott                                        ,0721,01,NEW PRAGUE AREA SCHOOLS            ,000, ,11,11 ,03        ,293,44,15,3,2,31,293,44,15,3,2,31,  , ,EC-12,  
11-12,70,Scott                                        ,0721,01,NEW PRAGUE AREA SCHOOLS            ,000, ,11,11 ,04        ,289,27,15,6,1,29,289,27,15,6,1,29,  , ,EC-12,  
11-12,70,Scott                                        ,0721,01,NEW PRAGUE AREA SCHOOLS            ,000, ,11,11 ,05        ,293,35,15,10,4,36,293,35,15,10,4,36,  , ,EC-12,  
11-12,70,Scott                                        ,0721,01,NEW PRAGUE AREA SCHOOLS            ,000, ,11,11 ,06        ,288,31,12,4,2,41,288,31,12,4,2,41,  , ,EC-12,  
11-12,70,Scott                                        ,0721,01,NEW PRAGUE AREA SCHOOLS            ,000, ,11,11 ,07        ,303,30,15,2,NULL,33,303,30,15,2,NULL,33,  , ,EC-12,  
11-12,70,Scott                                        ,0721,01,NEW PRAGUE AREA SCHOOLS            ,000, ,11,11 ,08        ,300,28,15,2,2,29,300,28,15,2,2,29,  , ,EC-12,  
11-12,70,Scott                                        ,0721,01,NEW PRAGUE AREA SCHOOLS            ,000, ,11,11 ,09        ,304,20,12,2,2,29,304,20,12,2,2,29,  , ,EC-12,  
11-12,70,Scott                                        ,0721,01,NEW PRAGUE AREA SCHOOLS            ,000, ,11,11 ,10        ,313,26,9,NULL,NULL,31,313,26,9,NULL,NULL,31,  , ,EC-12,  
11-12,70,Scott                                        ,0721,01,NEW PRAGUE AREA SCHOOLS            ,000, ,11,11 ,11        ,281,20,8,3,3,23,281,20,8,3,3,23,  , ,EC-12,  
11-12,70,Scott                                        ,0721,01,NEW PRAGUE AREA SCHOOLS            ,000, ,11,11 ,12        ,270,12,11,1,1,27,270,12,11,1,1,27,  , ,EC-12,  
11-12,70,Scott                                        ,0721,01,NEW PRAGUE AREA SCHOOLS            ,000, ,11,11 ,All Grades,3829,382,171,53,25,390,3909,392,171,53,25,470,  , ,EC-12,  
11-12,71,Sherburne                                    ,0726,01,BECKER PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,EC        ,NULL,NULL,NULL,NULL,NULL,NULL,17,3,NULL,NULL,NULL,17,  , ,EC-12,  
11-12,71,Sherburne                                    ,0726,01,BECKER PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,KG        ,201,31,11,4,4,17,201,31,11,4,4,17,  , ,EC-12,  
11-12,71,Sherburne                                    ,0726,01,BECKER PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,01        ,176,30,7,2,2,12,176,30,7,2,2,12,  , ,EC-12,  
11-12,71,Sherburne                                    ,0726,01,BECKER PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,02        ,201,38,14,7,7,15,201,38,14,7,7,15,  , ,EC-12,  
11-12,71,Sherburne                                    ,0726,01,BECKER PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,03        ,223,39,14,4,4,14,223,39,14,4,4,14,  , ,EC-12,  
11-12,71,Sherburne                                    ,0726,01,BECKER PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,04        ,221,45,18,5,5,27,221,45,18,5,5,27,  , ,EC-12,  
11-12,71,Sherburne                                    ,0726,01,BECKER PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,05        ,212,31,9,2,1,26,212,31,9,2,1,26,  , ,EC-12,  
11-12,71,Sherburne                                    ,0726,01,BECKER PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,06        ,232,34,13,3,NULL,31,232,34,13,3,NULL,31,  , ,EC-12,  
11-12,71,Sherburne                                    ,0726,01,BECKER PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,07        ,229,33,13,NULL,NULL,24,229,33,13,NULL,NULL,24,  , ,EC-12,  
11-12,71,Sherburne                                    ,0726,01,BECKER PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,08        ,241,27,13,4,3,32,241,27,13,4,3,32,  , ,EC-12,  
11-12,71,Sherburne                                    ,0726,01,BECKER PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,09        ,233,28,10,6,4,24,233,28,10,6,4,24,  , ,EC-12,  
11-12,71,Sherburne                                    ,0726,01,BECKER PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,10        ,199,23,10,1,NULL,24,199,23,10,1,NULL,24,  , ,EC-12,  
11-12,71,Sherburne                                    ,0726,01,BECKER PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,11        ,185,20,11,NULL,NULL,25,185,20,11,NULL,NULL,25,  , ,EC-12,  
11-12,71,Sherburne                                    ,0726,01,BECKER PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,12        ,195,23,7,1,1,19,195,23,7,1,1,19,  , ,EC-12,  
11-12,71,Sherburne                                    ,0726,01,BECKER PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,All Grades,2748,402,150,39,31,290,2765,405,150,39,31,307,  , ,EC-12,  
11-12,71,Sherburne                                    ,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT    ,000, ,07,07W,EC        ,NULL,NULL,NULL,NULL,NULL,NULL,41,8,1,NULL,NULL,41,  , ,EC-12,  
11-12,71,Sherburne                                    ,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT    ,000, ,07,07W,KG        ,257,64,14,9,9,21,257,64,14,9,9,21,  , ,EC-12,  
11-12,71,Sherburne                                    ,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT    ,000, ,07,07W,01        ,269,57,18,7,7,23,269,57,18,7,7,23,  , ,EC-12,  
11-12,71,Sherburne                                    ,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT    ,000, ,07,07W,02        ,274,74,15,8,8,37,274,74,15,8,8,37,  , ,EC-12,  
11-12,71,Sherburne                                    ,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT    ,000, ,07,07W,03        ,268,64,17,5,5,27,268,64,17,5,5,27,  , ,EC-12,  
11-12,71,Sherburne                                    ,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT    ,000, ,07,07W,04        ,250,59,24,5,5,46,250,59,24,5,5,46,  , ,EC-12,  
11-12,71,Sherburne                                    ,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT    ,000, ,07,07W,05        ,241,59,18,8,8,33,241,59,18,8,8,33,  , ,EC-12,  
11-12,71,Sherburne                                    ,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT    ,000, ,07,07W,06        ,293,69,23,6,6,42,293,69,23,6,6,42,  , ,EC-12,  
11-12,71,Sherburne                                    ,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT    ,000, ,07,07W,07        ,290,55,27,4,4,28,290,55,27,4,4,28,  , ,EC-12,  
11-12,71,Sherburne                                    ,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT    ,000, ,07,07W,08        ,243,53,21,7,7,24,243,53,21,7,7,24,  , ,EC-12,  
11-12,71,Sherburne                                    ,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT    ,000, ,07,07W,09        ,263,54,20,6,6,22,263,54,20,6,6,22,  , ,EC-12,  
11-12,71,Sherburne                                    ,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT    ,000, ,07,07W,10        ,222,45,16,1,1,25,222,45,16,1,1,25,  , ,EC-12,  
11-12,71,Sherburne                                    ,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT    ,000, ,07,07W,11        ,240,44,19,3,3,32,240,44,19,3,3,32,  , ,EC-12,  
11-12,71,Sherburne                                    ,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT    ,000, ,07,07W,12        ,226,36,15,2,2,31,226,36,15,2,2,31,  , ,EC-12,  
11-12,71,Sherburne                                    ,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT    ,000, ,07,07W,All Grades,3336,733,247,71,71,391,3377,741,248,71,71,432,  , ,EC-12,  
11-12,71,Sherburne                                    ,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,EC        ,NULL,NULL,NULL,NULL,NULL,NULL,262,34,3,NULL,NULL,262,  , ,EC-12,  
11-12,71,Sherburne                                    ,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,KG        ,925,173,54,47,44,93,925,173,54,47,44,93,  , ,EC-12,  
11-12,71,Sherburne                                    ,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,01        ,947,149,64,40,37,106,947,149,64,40,37,106,  , ,EC-12,  
11-12,71,Sherburne                                    ,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,02        ,998,176,75,37,37,127,998,176,75,37,37,127,  , ,EC-12,  
11-12,71,Sherburne                                    ,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,03        ,987,158,69,44,42,152,987,158,69,44,42,152,  , ,EC-12,  
11-12,71,Sherburne                                    ,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,04        ,961,165,81,37,36,149,961,165,81,37,36,149,  , ,EC-12,  
11-12,71,Sherburne                                    ,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,05        ,967,139,72,33,32,185,967,139,72,33,32,185,  , ,EC-12,  
11-12,71,Sherburne                                    ,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,06        ,1009,161,67,33,29,156,1009,161,67,33,29,156,  , ,EC-12,  
11-12,71,Sherburne                                    ,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,07        ,961,121,82,29,29,131,961,121,82,29,29,131,  , ,EC-12,  
11-12,71,Sherburne                                    ,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,08        ,993,148,74,20,19,124,993,148,74,20,19,124,  , ,EC-12,  
11-12,71,Sherburne                                    ,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,09        ,962,144,73,24,22,141,962,144,73,24,22,141,  , ,EC-12,  
11-12,71,Sherburne                                    ,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,10        ,957,135,62,12,12,129,957,135,62,12,12,129,  , ,EC-12,  
11-12,71,Sherburne                                    ,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,11        ,909,138,56,16,16,123,909,138,56,16,16,123,  , ,EC-12,  
11-12,71,Sherburne                                    ,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,12        ,963,129,66,17,16,153,963,129,66,17,16,153,  , ,EC-12,  
11-12,71,Sherburne                                    ,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,All Grades,12539,1936,895,389,371,1769,12801,1970,898,389,371,2031,  , ,EC-12,  
11-12,73,Stearns                                      ,0738,01,HOLDINGFORD PUBLIC SCHOOL DISTRICT ,000, ,07,07W,KG        ,80,7,17,NULL,NULL,12,80,7,17,NULL,NULL,12,  , ,KG-12,  
11-12,73,Stearns                                      ,0738,01,HOLDINGFORD PUBLIC SCHOOL DISTRICT ,000, ,07,07W,01        ,60,9,7,NULL,NULL,12,60,9,7,NULL,NULL,12,  , ,KG-12,  
11-12,73,Stearns                                      ,0738,01,HOLDINGFORD PUBLIC SCHOOL DISTRICT ,000, ,07,07W,02        ,63,6,10,NULL,NULL,3,63,6,10,NULL,NULL,3,  , ,KG-12,  
11-12,73,Stearns                                      ,0738,01,HOLDINGFORD PUBLIC SCHOOL DISTRICT ,000, ,07,07W,03        ,89,11,11,NULL,NULL,11,89,11,11,NULL,NULL,11,  , ,KG-12,  
11-12,73,Stearns                                      ,0738,01,HOLDINGFORD PUBLIC SCHOOL DISTRICT ,000, ,07,07W,04        ,73,7,12,NULL,NULL,8,73,7,12,NULL,NULL,8,  , ,KG-12,  
11-12,73,Stearns                                      ,0738,01,HOLDINGFORD PUBLIC SCHOOL DISTRICT ,000, ,07,07W,05        ,64,13,11,NULL,NULL,6,64,13,11,NULL,NULL,6,  , ,KG-12,  
11-12,73,Stearns                                      ,0738,01,HOLDINGFORD PUBLIC SCHOOL DISTRICT ,000, ,07,07W,06        ,93,4,14,NULL,NULL,14,93,4,14,NULL,NULL,14,  , ,KG-12,  
11-12,73,Stearns                                      ,0738,01,HOLDINGFORD PUBLIC SCHOOL DISTRICT ,000, ,07,07W,07        ,82,9,7,NULL,NULL,11,82,9,7,NULL,NULL,11,  , ,KG-12,  
11-12,73,Stearns                                      ,0738,01,HOLDINGFORD PUBLIC SCHOOL DISTRICT ,000, ,07,07W,08        ,82,4,12,NULL,NULL,9,82,4,12,NULL,NULL,9,  , ,KG-12,  
11-12,73,Stearns                                      ,0738,01,HOLDINGFORD PUBLIC SCHOOL DISTRICT ,000, ,07,07W,09        ,80,10,12,NULL,NULL,8,80,10,12,NULL,NULL,8,  , ,KG-12,  
11-12,73,Stearns                                      ,0738,01,HOLDINGFORD PUBLIC SCHOOL DISTRICT ,000, ,07,07W,10        ,79,15,6,NULL,NULL,7,79,15,6,NULL,NULL,7,  , ,KG-12,  
11-12,73,Stearns                                      ,0738,01,HOLDINGFORD PUBLIC SCHOOL DISTRICT ,000, ,07,07W,11        ,79,4,8,NULL,NULL,8,79,4,8,NULL,NULL,8,  , ,KG-12,  
11-12,73,Stearns                                      ,0738,01,HOLDINGFORD PUBLIC SCHOOL DISTRICT ,000, ,07,07W,12        ,75,10,5,NULL,NULL,6,75,10,5,NULL,NULL,6,  , ,KG-12,  
11-12,73,Stearns                                      ,0738,01,HOLDINGFORD PUBLIC SCHOOL DISTRICT ,000, ,07,07W,All Grades,999,109,132,NULL,NULL,115,999,109,132,NULL,NULL,115,  , ,KG-12,  
11-12,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,EC        ,NULL,NULL,NULL,NULL,NULL,NULL,9,NULL,NULL,NULL,NULL,9,  , ,EC-12,  
11-12,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,KG        ,40,9,6,NULL,NULL,1,40,9,6,NULL,NULL,1,  , ,EC-12,  
11-12,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,01        ,56,11,3,NULL,NULL,6,56,11,3,NULL,NULL,6,  , ,EC-12,  
11-12,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,02        ,52,9,10,NULL,NULL,8,52,9,10,NULL,NULL,8,  , ,EC-12,  
11-12,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,03        ,46,13,8,NULL,NULL,2,46,13,8,NULL,NULL,2,  , ,EC-12,  
11-12,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,04        ,40,7,7,NULL,NULL,5,40,7,7,NULL,NULL,5,  , ,EC-12,  
11-12,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,05        ,59,14,6,NULL,NULL,8,59,14,6,NULL,NULL,8,  , ,EC-12,  
11-12,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,06        ,51,9,10,NULL,NULL,4,51,9,10,NULL,NULL,4,  , ,EC-12,  
11-12,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,07        ,46,9,5,NULL,NULL,12,46,9,5,NULL,NULL,12,  , ,EC-12,  
11-12,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,08        ,50,7,8,NULL,NULL,6,50,7,8,NULL,NULL,6,  , ,EC-12,  
11-12,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,09        ,64,13,4,NULL,NULL,6,64,13,4,NULL,NULL,6,  , ,EC-12,  
11-12,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,10        ,49,8,9,NULL,NULL,12,49,8,9,NULL,NULL,12,  , ,EC-12,  
11-12,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,11        ,63,12,4,NULL,NULL,12,63,12,4,NULL,NULL,12,  , ,EC-12,  
11-12,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,12        ,70,14,8,NULL,NULL,13,70,14,8,NULL,NULL,13,  , ,EC-12,  
11-12,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,All Grades,686,135,88,NULL,NULL,95,695,135,88,NULL,NULL,104,  , ,EC-12,  
11-12,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,EC        ,NULL,NULL,NULL,NULL,NULL,NULL,14,6,1,7,7,14,  , ,EC-12,  
11-12,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,KG        ,82,41,12,32,32,13,82,41,12,32,32,13,  , ,EC-12,  
11-12,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,01        ,67,28,8,22,22,11,67,28,8,22,22,11,  , ,EC-12,  
11-12,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,02        ,77,26,13,23,23,13,77,26,13,23,23,13,  , ,EC-12,  
11-12,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,03        ,82,33,7,23,23,14,82,33,7,23,23,14,  , ,EC-12,  
11-12,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,04        ,89,29,7,22,22,14,89,29,7,22,22,14,  , ,EC-12,  
11-12,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,05        ,100,35,9,19,19,18,100,35,9,19,19,18,  , ,EC-12,  
11-12,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,06        ,98,42,2,17,17,11,98,42,2,17,17,11,  , ,EC-12,  
11-12,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,07        ,134,31,12,9,9,14,134,31,12,9,9,14,  , ,EC-12,  
11-12,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,08        ,121,29,8,15,15,9,121,29,8,15,15,9,  , ,EC-12,  
11-12,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,09        ,114,26,18,8,8,11,114,26,18,8,8,11,  , ,EC-12,  
11-12,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,10        ,124,25,12,8,8,12,124,25,12,8,8,12,  , ,EC-12,  
11-12,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,11        ,129,27,5,7,7,14,129,27,5,7,7,14,  , ,EC-12,  
11-12,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,12        ,118,26,6,6,6,16,118,26,6,6,6,16,  , ,EC-12,  
11-12,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,All Grades,1335,398,119,211,211,170,1349,404,120,218,218,184,  , ,EC-12,  
11-12,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,EC        ,NULL,NULL,NULL,NULL,NULL,NULL,18,8,4,NULL,NULL,18,  , ,EC-12,  
11-12,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,KG        ,81,23,9,2,2,17,81,23,9,2,2,17,  , ,EC-12,  
11-12,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,01        ,72,25,9,1,1,12,72,25,9,1,1,12,  , ,EC-12,  
11-12,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,02        ,87,27,13,1,1,15,87,27,13,1,1,15,  , ,EC-12,  
11-12,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,03        ,74,24,13,NULL,NULL,14,74,24,13,NULL,NULL,14,  , ,EC-12,  
11-12,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,04        ,83,24,14,NULL,NULL,14,83,24,14,NULL,NULL,14,  , ,EC-12,  
11-12,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,05        ,75,18,11,1,1,10,75,18,11,1,1,10,  , ,EC-12,  
11-12,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,06        ,75,17,10,1,1,9,75,17,10,1,1,9,  , ,EC-12,  
11-12,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,07        ,78,20,13,1,1,14,78,20,13,1,1,14,  , ,EC-12,  
11-12,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,08        ,71,13,9,NULL,NULL,8,71,13,9,NULL,NULL,8,  , ,EC-12,  
11-12,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,09        ,68,16,5,NULL,NULL,10,68,16,5,NULL,NULL,10,  , ,EC-12,  
11-12,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,10        ,74,17,14,NULL,NULL,13,74,17,14,NULL,NULL,13,  , ,EC-12,  
11-12,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,11        ,79,16,12,1,1,15,79,16,12,1,1,15,  , ,EC-12,  
11-12,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,12        ,71,11,13,NULL,NULL,7,71,11,13,NULL,NULL,7,  , ,EC-12,  
11-12,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,All Grades,988,251,145,8,8,158,1006,259,149,8,8,176,  , ,EC-12,  
11-12,73,Stearns                                      ,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,EC        ,NULL,NULL,NULL,NULL,NULL,NULL,220,57,8,NULL,NULL,220,  , ,EC-12,  
11-12,73,Stearns                                      ,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,KG        ,831,354,49,124,124,96,831,354,49,124,124,96,  , ,EC-12,  
11-12,73,Stearns                                      ,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,01        ,764,365,69,111,111,107,764,365,69,111,111,107,  , ,EC-12,  
11-12,73,Stearns                                      ,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,02        ,720,360,59,94,94,126,720,360,59,94,94,126,  , ,EC-12,  
11-12,73,Stearns                                      ,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,03        ,720,329,57,102,102,137,720,329,57,102,102,137,  , ,EC-12,  
