DataYear,DistrictCouNum,DistrictCountyName,districtNumber,districtType,DistrictName,schoolNumber,SchoolName,ECSUNumber,EconomicDevelopmentRegion,grade,K12Enr,FreeK12,RedK12,LEPK12,SPEK12,EC12Enr,Free-EC12,Red-EC12,LEP-EC12,SPE-EC12,SchoolLocationCountyNumber,SchoolLocationCountyName,SchoolClassification
06-07,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,01,21,16,2,,3,21,16,2,,3,  , ,  
06-07,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,02,17,11,3,,1,17,11,3,,1,  , ,  
06-07,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,03,21,14,3,,,21,14,3,,,  , ,  
06-07,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,04,23,19,1,,3,23,19,1,,3,  , ,  
06-07,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,05,22,17,3,,4,22,17,3,,4,  , ,  
06-07,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,06,28,21,6,,4,28,21,6,,4,  , ,  
06-07,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,07,27,18,4,,4,27,18,4,,4,  , ,  
06-07,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,08,25,16,4,,5,25,16,4,,5,  , ,  
06-07,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,09,25,16,5,,6,25,16,5,,6,  , ,  
06-07,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,10,24,18,1,,5,24,18,1,,5,  , ,  
06-07,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,11,17,8,5,,5,17,8,5,,5,  , ,  
06-07,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,12,13,5,1,,1,13,5,1,,1,  , ,  
06-07,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,All Grades,281,192,40,,43,284,195,40,,46,  , ,  
06-07,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,EC,,,,,,31,18,1,,31,  , ,  
06-07,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,KG,137,94,8,62,19,137,94,8,62,19,  , ,  
06-07,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,01,131,113,5,27,27,131,113,5,27,27,  , ,  
06-07,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,02,102,83,7,10,11,102,83,7,10,11,  , ,  
06-07,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,03,111,89,11,11,14,111,89,11,11,14,  , ,  
06-07,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,04,107,83,10,7,14,107,83,10,7,14,  , ,  
06-07,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,05,85,66,5,11,12,85,66,5,11,12,  , ,  
06-07,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,06,82,69,5,12,17,82,69,5,12,17,  , ,  
06-07,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,07,71,58,2,6,7,71,58,2,6,7,  , ,  
06-07,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,08,78,65,4,2,14,78,65,4,2,14,  , ,  
06-07,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,09,116,78,3,,8,116,78,3,,8,  , ,  
06-07,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,10,96,68,6,,11,96,68,6,,11,  , ,  
06-07,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,11,73,40,5,,12,73,40,5,,12,  , ,  
06-07,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,12,94,53,4,,24,94,53,4,,24,  , ,  
06-07,04,Beltrami                                     ,0038,01,RED LAKE PUBLIC SCHOOL DISTRICT    ,000, ,01,02 ,All Grades,1283,959,75,148,190,1314,977,76,148,221,  , ,  
06-07,05,Benton                                       ,0047,01,SAUK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,07,07W,EC,,,,,,62,9,,,62,  , ,  
06-07,05,Benton                                       ,0047,01,SAUK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,07,07W,KG,293,66,31,2,51,293,66,31,2,51,  , ,  
06-07,05,Benton                                       ,0047,01,SAUK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,07,07W,01,292,65,32,3,32,292,65,32,3,32,  , ,  
06-07,05,Benton                                       ,0047,01,SAUK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,07,07W,02,260,50,29,3,35,260,50,29,3,35,  , ,  
06-07,05,Benton                                       ,0047,01,SAUK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,07,07W,03,301,59,49,2,59,301,59,49,2,59,  , ,  
06-07,05,Benton                                       ,0047,01,SAUK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,07,07W,04,271,52,27,1,49,271,52,27,1,49,  , ,  
06-07,05,Benton                                       ,0047,01,SAUK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,07,07W,05,246,47,34,4,44,246,47,34,4,44,  , ,  
06-07,05,Benton                                       ,0047,01,SAUK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,07,07W,06,274,53,30,1,53,274,53,30,1,53,  , ,  
06-07,05,Benton                                       ,0047,01,SAUK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,07,07W,07,297,61,36,1,46,297,61,36,1,46,  , ,  
06-07,05,Benton                                       ,0047,01,SAUK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,07,07W,08,294,52,27,5,34,294,52,27,5,34,  , ,  
06-07,05,Benton                                       ,0047,01,SAUK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,07,07W,09,294,48,28,,43,294,48,28,,43,  , ,  
06-07,05,Benton                                       ,0047,01,SAUK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,07,07W,10,330,49,26,3,51,330,49,26,3,51,  , ,  
06-07,05,Benton                                       ,0047,01,SAUK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,07,07W,11,304,49,29,1,39,304,49,29,1,39,  , ,  
06-07,05,Benton                                       ,0047,01,SAUK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,07,07W,12,316,39,21,,50,316,39,21,,50,  , ,  
06-07,05,Benton                                       ,0047,01,SAUK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,07,07W,All Grades,3772,690,399,26,586,3834,699,399,26,648,  , ,  
06-07,05,Benton                                       ,0051,01,FOLEY PUBLIC SCHOOL DISTRICT       ,000, ,07,07W,EC,,,,,,10,4,,,10,  , ,  
06-07,05,Benton                                       ,0051,01,FOLEY PUBLIC SCHOOL DISTRICT       ,000, ,07,07W,KG,218,26,14,,18,218,26,14,,18,  , ,  
06-07,05,Benton                                       ,0051,01,FOLEY PUBLIC SCHOOL DISTRICT       ,000, ,07,07W,01,144,30,7,,13,144,30,7,,13,  , ,  
06-07,05,Benton                                       ,0051,01,FOLEY PUBLIC SCHOOL DISTRICT       ,000, ,07,07W,02,129,26,11,1,17,129,26,11,1,17,  , ,  
06-07,05,Benton                                       ,0051,01,FOLEY PUBLIC SCHOOL DISTRICT       ,000, ,07,07W,03,104,20,4,1,18,104,20,4,1,18,  , ,  
06-07,05,Benton                                       ,0051,01,FOLEY PUBLIC SCHOOL DISTRICT       ,000, ,07,07W,04,134,17,11,,22,134,17,11,,22,  , ,  
06-07,05,Benton                                       ,0051,01,FOLEY PUBLIC SCHOOL DISTRICT       ,000, ,07,07W,05,136,33,6,1,25,136,33,6,1,25,  , ,  
06-07,05,Benton                                       ,0051,01,FOLEY PUBLIC SCHOOL DISTRICT       ,000, ,07,07W,06,124,23,12,,16,124,23,12,,16,  , ,  
06-07,05,Benton                                       ,0051,01,FOLEY PUBLIC SCHOOL DISTRICT       ,000, ,07,07W,07,139,16,9,,17,139,16,9,,17,  , ,  
06-07,05,Benton                                       ,0051,01,FOLEY PUBLIC SCHOOL DISTRICT       ,000, ,07,07W,08,132,20,20,,17,132,20,20,,17,  , ,  
06-07,05,Benton                                       ,0051,01,FOLEY PUBLIC SCHOOL DISTRICT       ,000, ,07,07W,09,137,22,11,1,18,137,22,11,1,18,  , ,  
06-07,05,Benton                                       ,0051,01,FOLEY PUBLIC SCHOOL DISTRICT       ,000, ,07,07W,10,138,25,11,,20,138,25,11,,20,  , ,  
