districtNumber,districtType,districtName,year,gradRate
4126,07,Prairie Seeds Academy,2014,84.13
4131,07,Metro Schools Charter,2014,37.5
4132,07,Twin Cities Academy,2014,88.57
4146,07,Northern Lights Community School,2014,44.83
4150,07,Minnesota Online High School,2014,43.66
4151,07,Edvisions Off Campus School,2014,35
4160,07,Spectrum High School,2014,92.86
4163,07,Learning For Leadership Charter,2014,54.55
4166,07,East Range Academy Of Tech-Science,2014,67.44
4178,07,Lincoln International School,2014,45.28
4183,07,Lionsgate Academy,2014,9.52
4190,07,Rivers Edge Academy,2014,45.83
4200,07,Step Academy Charter School,2014,NA
4204,07,Rochester Stem Academy,2014,88.89
4207,07,Vermilion Country School,2014,NA
4210,07,Upper Mississippi Academy,2014,NA
4217,07,Technical Academies Of Minnesota,2014,NA
4237,07,Career Pathways,2014,NA
6004,61,Freshwater Ed. Dist.,2014,42.11
6012,61,Zumbro Education District,2014,35
6013,61,Hiawatha Valley Ed. District,2014,21.05
6014,61,Runestone Area Ed. District,2014,17.5
6018,61,Mn River Valley Education District,2014,47.95
6026,61,West Central Education District,2014,42.86
6049,61,River Bend Education District,2014,25.71
6051,61,Goodhue County Education District,2014,42.62
6074,50,Central Minnesota Jt. Powers Dist.,2014,65.38
6076,50,Northland Learning Center,2014,28
6079,52,Rum River Special Education Coop,2014,18.18
6083,52,Southern Mn Education Consortium,2014,NA
0000,01,Minneapolis-St. Paul International Airport,2014,NA
2759,01,Eagle Valley,2014,NA
0323,02,Franconia,2014,NA
0815,02,Prinsburg,2014,NA
0025,01,Pine Point,2014,NA
0264,01,Herman-Norcross,2014,NA
0402,01,Hendricks,2014,NA
0403,01,Ivanhoe,2014,NA
0404,01,Lake Benton,2014,NA
0415,01,Lynd,2014,NA
0635,01,Milroy,2014,NA
0707,01,Nett Lake,2014,NA
0801,01,Browns Valley,2014,NA
0852,01,Campbell-Tintah,2014,NA
2907,01,Round Lake-Brewster,2014,NA
0001,01,Aitkin Public School District,2015,88.04
0001,03,Minneapolis Public School District,2015,65.1
0002,01,Hill City Public School District,2015,96.97
0004,01,Mcgregor Public School District,2015,81.48
0006,03,South St. Paul Public School Dist.,2015,78.26
0011,01,Anoka-Hennepin Public School District,2015,85.64
0012,01,Centennial Public School District,2015,92.45
0013,01,Columbia Heights Public School Dist,2015,82.32
0014,01,Fridley Public School District,2015,75.44
0015,01,St. Francis Public School District,2015,94.15
0016,01,Spring Lake Park Public Schools,2015,86.6
0022,01,Detroit Lakes Public School Dist.,2015,84.74
0023,01,Frazee-Vergas Public School Dist.,2015,94.92
0031,01,Bemidji Public School District,2015,73.22
0032,01,Blackduck Public School District,2015,86.96
0036,01,Kelliher Public School District,2015,77.27
0038,01,Red Lake Public School District,2015,22.58
0047,01,Sauk Rapids-Rice Public Schools,2015,90.97
0051,01,Foley Public School District,2015,97.76
0075,01,St. Clair Public School District,2015,100
0077,01,Mankato Public School District,2015,82.49
0081,01,Comfrey Public School District,2015,100
0084,01,Sleepy Eye Public School District,2015,88.57
0085,01,Springfield Public School District,2015,96.49
0088,01,New Ulm Public School District,2015,95.59
0091,01,Barnum Public School District,2015,94.34
0093,01,Carlton Public School District,2015,93.94
0094,01,Cloquet Public School District,2015,84.27
0095,01,Cromwell-Wright Public Schools,2015,93.1
0097,01,Moose Lake Public School District,2015,92.31
0099,01,Esko Public School District,2015,93.83
0100,01,Wrenshall Public School District,2015,87.8
0108,01,Central Public School District,2015,94.92
0110,01,Waconia Public School District,2015,94.35
0111,01,Watertown-Mayer Public School Dist.,2015,93.33
0112,01,Eastern Carver County Public School,2015,93.59
0113,01,Walker-Hackensack-Akeley Schl. Dist,2015,81.63
0115,01,Cass Lake-Bena Public Schools,2015,50.7
0116,01,Pillager Public School District,2015,87.72
0118,01,Northland Community Schools,2015,82.76
0129,01,Montevideo Public School District,2015,100
0138,01,North Branch Public Schools,2015,83.46
0139,01,Rush City Public School District,2015,92.96
0146,01,Barnesville Public School District,2015,87.93
0150,01,Hawley Public School District,2015,98.78
0152,01,Moorhead Public School District,2015,77.38
0160,70,Minnesota State Academies,2015,50
0162,01,Bagley Public School District,2015,77.27
0166,01,Cook County Public Schools,2015,78.26
0173,01,Mountain Lake Public Schools,2015,94.44
0177,01,Windom Public School District,2015,91.07
0181,01,Brainerd Public School District,2015,81.12
0182,01,Crosby-Ironton Public School Dist.,2015,88.89
0186,01,Pequot Lakes Public Schools,2015,95.94
0191,01,Burnsville Public School District,2015,77.37
0192,01,Farmington Public School District,2015,92.04
0194,01,Lakeville Public School District,2015,94.96
0195,01,Randolph Public School District,2015,100
0196,01,Rosemount-Apple Valley-Eagan,2015,89.54
0197,01,West St. Paul-Mendota Hts.-Eagan,2015,89.02
0199,01,Inver Grove Heights Schools,2015,83.72
0200,01,Hastings Public School District,2015,95.01
0203,01,Hayfield Public School District,2015,92.73
0204,01,Kasson-Mantorville School District,2015,96.6
0206,01,Alexandria Public School District,2015,93.55
0213,01,Osakis Public School District,2015,95.31
0227,01,Chatfield Public Schools,2015,95.16
0229,01,Lanesboro Public School District,2015,100
0238,01,Mabel-Canton Public School Dist.,2015,95
0239,01,Rushford-Peterson Public Schools,2015,96.15
0241,01,Albert Lea Public School District,2015,75.1
0242,01,Alden-Conger Public School District,2015,95.12
0252,01,Cannon Falls Public School District,2015,87.83
0253,01,Goodhue Public School District,2015,88.52
0255,01,Pine Island Public School Dist.,2015,94.74
0256,01,Red Wing Public School District,2015,90.4
0261,01,Ashby Public School District,2015,95.65
0270,01,Hopkins Public School District,2015,92.17
0271,01,Bloomington Public School District,2015,75.51
0272,01,Eden Prairie Public School District,2015,88.3
0273,01,Edina Public School District,2015,96.78
0276,01,Minnetonka Public School District,2015,95.45
0277,01,Westonka Public School District,2015,92.95
0278,01,Orono Public School District,2015,95.96
0279,01,Osseo Public School District,2015,84.49
0280,01,Richfield Public School District,2015,70.34
0281,01,Robbinsdale Public School District,2015,77.56
0282,01,St. Anthony-New Brighton Schools,2015,91.88
0283,01,St. Louis Park Public School Dist.,2015,90.68
0284,01,Wayzata Public School District,2015,94.89
0286,01,Brooklyn Center School District,2015,52.61
0287,06,Intermediate School District 287,2015,26.93
0288,06,Southwest Metro Intermediate 288,2015,NA
0294,01,Houston Public School District,2015,48.63
0297,01,Spring Grove School District,2015,95.65
0299,01,Caledonia Public School District,2015,98.25
0300,01,La Crescent-Hokah School District,2015,94.17
0306,01,Laporte Public School District,2015,83.33
0308,01,Nevis Public School District,2015,93.02
0309,01,Park Rapids Public School District,2015,74.73
0314,01,Braham Public School District,2015,92.86
0316,01,Greenway Public School District,2015,97.01
0317,01,Deer River Public School District,2015,85.45
0318,01,Grand Rapids Public School District,2015,88.71
0319,01,Nashwauk-Keewatin School District,2015,75
0330,01,Heron Lake-Okabena School District,2015,94.12
0332,01,Mora Public School District,2015,83.33
0333,01,Ogilvie Public School District,2015,88.46
0345,01,New London-Spicer School District,2015,92.66
0347,01,Willmar Public School District,2015,72.64
0356,01,Lancaster Public School District,2015,93.33
0361,01,International Falls School District,2015,88.1
0362,01,Littlefork-Big Falls School Dist.,2015,100
0363,01,South Koochiching School District,2015,64.52
0378,01,Dawson-Boyd Public School District,2015,97.83
0381,01,Lake Superior Public School Dist.,2015,92.68
0390,01,Lake Of The Woods School District,2015,94.12
0391,01,Cleveland Public School District,2015,94.44
0413,01,Marshall Public School District,2015,85.43
0414,01,Minneota Public School District,2015,96.72
0423,01,Hutchinson Public School District,2015,90
0424,01,Lester Prairie Public School Dist.,2015,100
0432,01,Mahnomen Public School District,2015,42.62
0435,01,Waubun-Ogema-White Earth Public Sch,2015,70.59
0441,01,Marshall County Central Schools,2015,95.24
0447,01,Grygla Public School District,2015,86.67
0458,01,Truman Public School District,2015,54.55
0463,01,Eden Valley-Watkins School District,2015,95.24
0465,01,Litchfield Public School District,2015,88.74
0466,01,Dassel-Cokato Public School Dist.,2015,90.64
0473,01,Isle Public School District,2015,82.14
0477,01,Princeton Public School District,2015,90.32
0480,01,Onamia Public School District,2015,74
0482,01,Little Falls Public School District,2015,88.24
0484,01,Pierz Public School District,2015,88.54
0485,01,Royalton Public School District,2015,96.15
0486,01,Swanville Public School District,2015,74.07
0487,01,Upsala Public School District,2015,100
0492,01,Austin Public School District,2015,75.32
0495,01,Grand Meadow Public School District,2015,100
0497,01,Lyle Public School District,2015,57.89
0499,01,Leroy-Ostrander Public Schools,2015,96.15
0500,01,Southland Public School District,2015,90.7
0505,01,Fulda Public School District,2015,95.35
0507,01,Nicollet Public School District,2015,90
0508,01,St. Peter Public School District,2015,91.67
0511,01,Adrian Public School District,2015,95.74
0514,01,Ellsworth Public School District,2015,92.31
0518,01,Worthington Public School District,2015,76.42
0531,01,Byron Public School District,2015,94.17
0533,01,Dover-Eyota Public School District,2015,88.41
0534,01,Stewartville Public School District,2015,93.33
0535,01,Rochester Public School District,2015,83.41
0542,01,Battle Lake Public School District,2015,91.43
0544,01,Fergus Falls Public School District,2015,71.05
0545,01,Henning Public School District,2015,100
0547,01,Parkers Prairie Public School Dist.,2015,87.1
0548,01,Pelican Rapids Public School Dist.,2015,93.42
0549,01,Perham-Dent Public School District,2015,82.3
0550,01,Underwood Public School District,2015,94.44
0553,01,New York Mills Public School Dist.,2015,98.15
0561,01,Goodridge Public School District,2015,100
0564,01,Thief River Falls School District,2015,86.76
0577,01,Willow River Public School District,2015,75.86
0578,01,Pine City Public School District,2015,79.14
0581,01,Edgerton Public School District,2015,100
0592,01,Climax-Shelly Public Schools,2015,91.67
0593,01,Crookston Public School District,2015,80.46
0595,01,East Grand Forks Public School Dist,2015,80.32
0599,01,Fertile-Beltrami School District,2015,100
0600,01,Fisher Public School District,2015,87.5
0601,01,Fosston Public School District,2015,96.08
0621,01,Mounds View Public School District,2015,90.69
0622,01,North St Paul-Maplewood Oakdale Public School District,2015,82.96
0623,01,Roseville Public School District,2015,83.36
0624,01,White Bear Lake School District,2015,90.13
0625,01,St. Paul Public School District,2015,74.42
0630,01,Red Lake Falls Public School Dist.,2015,95.65
0640,01,Wabasso Public School District,2015,90
0656,01,Faribault Public School District,2015,74.28
0659,01,Northfield Public School District,2015,92.16
0671,01,Hills-Beaver Creek School District,2015,81.48
0676,01,Badger Public School District,2015,100
0682,01,Roseau Public School District,2015,86
0690,01,Warroad Public School District,2015,91.78
0695,01,Chisholm Public School District,2015,85
0696,01,Ely Public School District,2015,91.43
0698,01,Floodwood Public School District,2015,92.86
0700,01,Hermantown Public School District,2015,94.67
0701,01,Hibbing Public School District,2015,80
0704,01,Proctor Public School District,2015,84.43
0706,01,Virginia Public School District,2015,89.77
0709,01,Duluth Public School District,2015,78.39
0712,01,Mountain Iron-Buhl School District,2015,82.5
0716,01,Belle Plaine Public School District,2015,89.11
0717,01,Jordan Public School District,2015,91.54
0719,01,Prior Lake-Savage Area Schools,2015,91.15
0720,01,Shakopee Public School District,2015,81.36
0721,01,New Prague Area Schools,2015,91.42
0726,01,Becker Public School District,2015,92.92
0727,01,Big Lake Public School District,2015,95.5
0728,01,Elk River Public School District,2015,89.52
0738,01,Holdingford Public School District,2015,95.77
0739,01,Kimball Public School District,2015,93.1
0740,01,Melrose Public School District,2015,96.43
0741,01,Paynesville Public School District,2015,90.91
0742,01,St. Cloud Public School District,2015,73.04
0743,01,Sauk Centre Public School District,2015,96.51
0745,01,Albany Public School District,2015,96.69
0748,01,Sartell-St. Stephen School District,2015,98.46
0750,01,Rocori Public School District,2015,94.86
0756,01,Blooming Prairie Public School Dist,2015,93.33
0761,01,Owatonna Public School District,2015,85.33
0763,01,Medford Public School District,2015,93.44
0768,01,Hancock Public School District,2015,93.33
0771,01,Chokio-Alberta Public School Dist.,2015,100
0775,01,Kerkhoven-Murdock-Sunburg,2015,96.67
0777,01,Benson Public School District,2015,96.1
0786,01,Bertha-Hewitt Public School District,2015,94.44
0787,01,Browerville Public School District,2015,80
0803,01,Wheaton Area Public School District,2015,97.44
0811,01,Wabasha-Kellogg Public School Dist.,2015,97.78
0813,01,Lake City Public School District,2015,87.5
0818,01,Verndale Public School District,2015,95.45
0820,01,Sebeka Public School District,2015,92.5
0821,01,Menahga Public School District,2015,91.84
0829,01,Waseca Public School District,2015,87.12
0831,01,Forest Lake Public School District,2015,84.43
0832,01,Mahtomedi Public School District,2015,97.83
0833,01,South Washington County School Dist,2015,90.86
0834,01,Stillwater Area Public School Dist.,2015,87.24
0836,01,Butterfield Public School District,2015,91.3
0837,01,Madelia Public School District,2015,69.44
0840,01,St. James Public School District,2015,94.68
0846,01,Breckenridge Public School District,2015,90.74
0850,01,Rothsay Public School District,2015,87.5
0857,01,Lewiston-Altura Public School Dist.,2015,97.73
0858,01,St. Charles Public School District,2015,96.08
0861,01,Winona Area Public School District,2015,82.47
0876,01,Annandale Public School District,2015,92.79
0877,01,Buffalo-Hanover-Montrose Public Sch,2015,93.44
0879,01,Delano Public School District,2015,96.88
0881,01,Maple Lake Public School District,2015,94.34
0882,01,Monticello Public School District,2015,91.48
0883,01,Rockford Public School District,2015,92.86
0885,01,St. Michael-Albertville School Dist,2015,97.33
0891,01,Canby Public School District,2015,97.96
0911,01,Cambridge-Isanti Public School Dist,2015,92.71
0912,01,Milaca Public School District,2015,89.66
0914,01,Ulen-Hitterdal Public School Dist,2015,87.5
0915,52,Southern Plains Education Coop.,2015,36
0916,06,Northeast Metro 916,2015,12.98
0917,06,Intermediate School District 917,2015,40.64
0926,83,Region 4-Lakes Country Service Coop,2015,51.85
0966,51,Wright Technical Center,2015,48.94
0991,83,Region 6 And 8-Sw/Wc Service Cooperative,2015,69.23
1000,70,Perpich Center For Arts Education,2015,99.24
1094,34,Fond Du Lac Ojibwe,2015,75
1435,34,Circle Of Life,2015,NA
2071,01,Lake Crystal-Wellcome Memorial,2015,89.29
2125,01,Triton School District,2015,90.8
2134,01,United South Central School Dist.,2015,84.31
2135,01,Maple River School District,2015,92.54
2137,01,Kingsland Public School District,2015,92.68
2142,01,St. Louis County School District,2015,82.86
2143,01,Waterville-Elysian-Morristown Public School District,2015,92.75
2144,01,Chisago Lakes School District,2015,89.63
2149,01,Minnewaska School District,2015,93.15
2154,01,Eveleth-Gilbert School District,2015,92.59
2155,01,Wadena-Deer Creek School District,2015,82.26
2159,01,Buffalo Lk-Hector-Stewart Public Sc,2015,92.68
2164,01,Dilworth-Glyndon-Felton,2015,95.6
2165,01,Hinckley-Finlayson School District,2015,76.12
2167,01,Lakeview School District,2015,100
2168,01,Nrheg School District,2015,95.77
2169,01,Murray County Central School Dist.,2015,96.43
2170,01,Staples-Motley School District,2015,87.01
2171,01,Kittson Central School District,2015,100
2172,01,Kenyon-Wanamingo School District,2015,95.24
2174,01,Pine River-Backus School District,2015,73.56
2176,01,Warren-Alvarado-Oslo School Dist.,2015,94.12
2180,01,Maccray School District,2015,86.67
2184,01,Luverne Public School District,2015,95.51
2190,01,Yellow Medicine East,2015,97.3
2198,01,Fillmore Central,2015,90
2215,01,Norman County East School District,2015,92.86
2310,01,Sibley East School District,2015,89.47
2311,01,Clearbrook-Gonvick School District,2015,70.83
2342,01,West Central Area,2015,93.88
2358,01,Tri-County School District,2015,93.75
2364,01,Belgrade-Brooten-Elrosa Public School District,2015,86.54
2365,01,G.f.w. Public School District,2015,84.72
2396,01,A.c.g.c. Public School District,2015,90.91
2397,01,Le Sueur-Henderson School District,2015,89.61
2448,01,Martin County West School District,2015,87.67
2527,01,Norman County West School District,2015,90.32
2534,01,Bird Island-Olivia-Lake Lillian Public School District,2015,85.25
2536,01,Granada Huntley-East Chain,2015,84.62
2580,01,East Central School District,2015,90
2609,01,Win-E-Mac School District,2015,82.93
2683,01,Greenbush-Middle River School Dist.,2015,93.02
2687,01,Howard Lake-Waverly-Winsted,2015,94.05
2689,01,Pipestone Area School District,2015,82.95
2711,01,Mesabi East School District,2015,88.68
2752,01,Fairmont Area School District,2015,88.24
2753,01,Long Prairie-Grey Eagle School District,2015,92
2754,01,Cedar Mountain School District,2015,84.38
2769,01,Morris Area Public Schools,2015,96.83
2805,01,Zumbrota-Mazeppa School District,2015,87.95
2835,01,Janesville-Waldorf-Pemberton,2015,92
2853,01,Lac Qui Parle Valley School Dist.,2015,94.34
2854,01,Ada-Borup Public School District,2015,94.44
2856,01,Stephen-Argyle Central Schools,2015,93.75
2859,01,Glencoe-Silver Lake School District,2015,93.18
2860,01,Blue Earth Area Public School,2015,89.16
2884,01,Red Rock Central School District,2015,96.3
2886,01,Glenville-Emmons School District,2015,60
2888,01,Clinton-Graceville-Beardsley,2015,93.75
2889,01,Lake Park Audubon School District,2015,89.83
2890,01,Renville County West School Dist.,2015,93.55
2895,01,Jackson County Central School Dist.,2015,98.94
2897,01,Redwood Area School District,2015,86.42
2898,01,Westbrook-Walnut Grove Schools,2015,97.44
2899,01,Plainview-Elgin-Millville,2015,93.2
2902,01,Rtr Public Schools,2015,95.56
2903,01,Ortonville Public Schools,2015,90.48
2904,01,Tracy Area Public School District,2015,93.75
2905,01,Tri-City United School District,2015,92.31
2906,01,Red Lake County Central Public Schools,2015,94.12
2908,01,Brandon-Evansville Public Schools,2015,100
4000,07,City Academy,2015,67.12
4003,07,"New Heights School, Inc.",2015,NA
4007,07,Minnesota New Country School,2015,30.77
4008,07,Pact Charter School,2015,79.59
4015,07,Community Of Peace Academy,2015,86.44
4017,07,Minnesota Transitions Charter School,2015,42.38
4025,07,Cyber Village Academy,2015,57.14
4026,07,E.c.h.o. Charter School,2015,54.55
4027,07,Higher Ground Academy,2015,96.3
4031,07,Jennings Community School,2015,29.03
4036,07,Face To Face Academy,2015,22.22
4039,07,High School For Recording Arts,2015,31.41
4043,07,Math And Science Academy,2015,90.32
4049,07,Northwest Passage High School,2015,27.45
4053,07,North Lakes Academy,2015,78.85
4056,07,Rosa Parks Charter High School,2015,19.51
4057,07,El Colegio Charter School,2015,36.36
4059,07,Crosslake Community Charter School,2015,NA
4066,07,Kato Public Charter School,2015,57.69
4074,07,Afsa High School,2015,79.07
4075,07,Avalon School,2015,66.67
4080,07,Pillager Area Charter School,2015,NA
4081,07,Discovery Public School Faribault,2015,35.71
4082,07,Bluesky Charter School,2015,26.04
4085,07,Harbor City International Charter,2015,77.55
4087,07,Sage Academy Charter School,2015,72.41
4091,07,Arcadia Charter School,2015,80
4092,07,Watershed High School,2015,55.56
4093,07,New Century Academy,2015,36.84
4095,07,Trio Wolf Creek Distance Learning,2015,35.71
4098,07,Nova Classical Academy,2015,85.71
4102,07,Minnesota Internship Center,2015,11.33
4103,07,Hmong College Prep Academy,2015,74.16
4104,07,Paladin Career And Technical High School,2015,20.37
4105,07,Great River School,2015,83.33
4106,07,Treknorth High School,2015,78.79
4107,07,Voyageurs Expeditionary,2015,63.16
4110,07,Pim Arts High School,2015,79.22
4111,07,Augsburg Fairview Academy,2015,14.89
4112,07,St Paul Conservatory Performing Art,2015,91.94
4118,07,Kaleidoscope Charter School,2015,NA
4119,07,Academic Arts High School,2015,17.24
4120,07,St. Croix Preparatory Academy,2015,85.29
4121,07,Ubah Medical Academy Charter School,2015,91.57
4122,07,Eagle Ridge Academy Charter School,2015,87.04
4126,07,Prairie Seeds Academy,2015,91.89
4131,07,Metro Schools Charter,2015,39.39
4132,07,Twin Cities Academy,2015,93.48
4146,07,Northern Lights Community School,2015,55
4150,07,Minnesota Online High School,2015,35.85
4151,07,Edvisions Off Campus School,2015,37.5
4160,07,Spectrum High School,2015,90
4163,07,Learning For Leadership Charter,2015,71.43
4166,07,East Range Academy Of Tech-Science,2015,79.59
4178,07,Lincoln International School,2015,59.65
4183,07,Lionsgate Academy,2015,27.27
4190,07,Rivers Edge Academy,2015,50
4200,07,Step Academy Charter School,2015,93.75
4204,07,Rochester Stem Academy,2015,85
4207,07,Vermilion Country School,2015,NA
4210,07,Upper Mississippi Academy,2015,NA
4217,07,Technical Academies Of Minnesota,2015,16.67
4237,07,Career Pathways,2015,NA
6004,61,Freshwater Ed. Dist.,2015,53.97
6012,61,Zumbro Education District,2015,33.33
6013,61,Hiawatha Valley Ed. District,2015,30.3
6014,61,Runestone Area Ed. District,2015,23.33
6018,61,Mn River Valley Education District,2015,46.67
6026,61,West Central Education District,2015,60.87
6049,61,River Bend Education District,2015,45.16
6051,61,Goodhue County Education District,2015,45.31
6074,50,Central Minnesota Jt. Powers Dist.,2015,40
6076,50,Northland Learning Center,2015,34.62
6079,52,Rum River Special Education Coop,2015,22.73
6083,52,Southern Mn Education Consortium,2015,NA
0000,01,Minneapolis-St. Paul International Airport,2015,NA
2759,01,Eagle Valley,2015,NA
0323,02,Franconia,2015,NA
0815,02,Prinsburg,2015,NA
0025,01,Pine Point,2015,NA
0264,01,Herman-Norcross,2015,NA
0402,01,Hendricks,2015,NA
0403,01,Ivanhoe,2015,NA
0404,01,Lake Benton,2015,NA
0415,01,Lynd,2015,NA
0635,01,Milroy,2015,NA
0707,01,Nett Lake,2015,NA
0801,01,Browns Valley,2015,NA
0852,01,Campbell-Tintah,2015,NA
2907,01,Round Lake-Brewster,2015,NA
0001,01,Aitkin Public School District,2016,92.38
0001,03,Minneapolis Public School District,2016,67.31
0002,01,Hill City Public School District,2016,84.21
0004,01,Mcgregor Public School District,2016,78.26
0006,03,South St. Paul Public School Dist.,2016,76.61
0011,01,Anoka-Hennepin Public School District,2016,84.75
0012,01,Centennial Public School District,2016,94.44
0013,01,Columbia Heights Public School Dist,2016,82.32
0014,01,Fridley Public School District,2016,86.54
0015,01,St. Francis Public School District,2016,93.17
0016,01,Spring Lake Park Public Schools,2016,81.79
0022,01,Detroit Lakes Public School Dist.,2016,80.7
0023,01,Frazee-Vergas Public School Dist.,2016,97.26
0031,01,Bemidji Public School District,2016,75.13
0032,01,Blackduck Public School District,2016,88.24
0036,01,Kelliher Public School District,2016,76.47
0038,01,Red Lake Public School District,2016,22.34
0047,01,Sauk Rapids-Rice Public Schools,2016,93.43
0051,01,Foley Public School District,2016,94.02
0075,01,St. Clair Public School District,2016,100
0077,01,Mankato Public School District,2016,84.22
0081,01,Comfrey Public School District,2016,NA
0084,01,Sleepy Eye Public School District,2016,94.87
0085,01,Springfield Public School District,2016,100
0088,01,New Ulm Public School District,2016,96.21
0091,01,Barnum Public School District,2016,96.36
0093,01,Carlton Public School District,2016,89.29
0094,01,Cloquet Public School District,2016,84.16
0095,01,Cromwell-Wright Public Schools,2016,100
0097,01,Moose Lake Public School District,2016,94.64
0099,01,Esko Public School District,2016,97.85
0100,01,Wrenshall Public School District,2016,88.89
0108,01,Central Public School District,2016,95.51
0110,01,Waconia Public School District,2016,94.34
0111,01,Watertown-Mayer Public School Dist.,2016,92.63
0112,01,Eastern Carver County Public School,2016,91.96
0113,01,Walker-Hackensack-Akeley Schl. Dist,2016,92.98
0115,01,Cass Lake-Bena Public Schools,2016,50
0116,01,Pillager Public School District,2016,83.33
0118,01,Northland Community Schools,2016,93.55
0129,01,Montevideo Public School District,2016,95.6
0138,01,North Branch Public Schools,2016,82.89
0139,01,Rush City Public School District,2016,96.83
0146,01,Barnesville Public School District,2016,89.06
0150,01,Hawley Public School District,2016,93.75
0152,01,Moorhead Public School District,2016,74.6
0160,70,Minnesota State Academies,2016,58.82
0162,01,Bagley Public School District,2016,75.44
0166,01,Cook County Public Schools,2016,85.71
0173,01,Mountain Lake Public Schools,2016,100
0177,01,Windom Public School District,2016,100
0181,01,Brainerd Public School District,2016,80.22
0182,01,Crosby-Ironton Public School Dist.,2016,94.12
0186,01,Pequot Lakes Public Schools,2016,94.78
0191,01,Burnsville Public School District,2016,77.81
0192,01,Farmington Public School District,2016,92.79
0194,01,Lakeville Public School District,2016,92.62
0195,01,Randolph Public School District,2016,97.73
0196,01,Rosemount-Apple Valley-Eagan,2016,90.95
0197,01,West St. Paul-Mendota Hts.-Eagan,2016,85.67
0199,01,Inver Grove Heights Schools,2016,91.69
0200,01,Hastings Public School District,2016,94.53
0203,01,Hayfield Public School District,2016,88
0204,01,Kasson-Mantorville School District,2016,95.81
0206,01,Alexandria Public School District,2016,91.24
0213,01,Osakis Public School District,2016,92.65
0227,01,Chatfield Public Schools,2016,98.65
0229,01,Lanesboro Public School District,2016,100
0238,01,Mabel-Canton Public School Dist.,2016,100
0239,01,Rushford-Peterson Public Schools,2016,97.92
0241,01,Albert Lea Public School District,2016,77.73
0242,01,Alden-Conger Public School District,2016,91.67
0252,01,Cannon Falls Public School District,2016,98.7
0253,01,Goodhue Public School District,2016,95.35
0255,01,Pine Island Public School Dist.,2016,91.89
0256,01,Red Wing Public School District,2016,90.17
0261,01,Ashby Public School District,2016,93.75
0270,01,Hopkins Public School District,2016,90.61
0271,01,Bloomington Public School District,2016,80.68
0272,01,Eden Prairie Public School District,2016,90.06
0273,01,Edina Public School District,2016,96.27
0276,01,Minnetonka Public School District,2016,95.02
0277,01,Westonka Public School District,2016,92.99
0278,01,Orono Public School District,2016,98.74
0279,01,Osseo Public School District,2016,83.6
0280,01,Richfield Public School District,2016,74.81
0281,01,Robbinsdale Public School District,2016,78.5
0282,01,St. Anthony-New Brighton Schools,2016,91.46
0283,01,St. Louis Park Public School Dist.,2016,90.35
0284,01,Wayzata Public School District,2016,95.45
0286,01,Brooklyn Center School District,2016,57.36
0287,06,Intermediate School District 287,2016,30.12
0288,06,Southwest Metro Intermediate 288,2016,NA
0294,01,Houston Public School District,2016,48.24
0297,01,Spring Grove School District,2016,92.31
0299,01,Caledonia Public School District,2016,98.25
0300,01,La Crescent-Hokah School District,2016,98.97
0306,01,Laporte Public School District,2016,85
0308,01,Nevis Public School District,2016,88
0309,01,Park Rapids Public School District,2016,73.45
0314,01,Braham Public School District,2016,94.03
0316,01,Greenway Public School District,2016,95.89
0317,01,Deer River Public School District,2016,85.71
0318,01,Grand Rapids Public School District,2016,90.46
0319,01,Nashwauk-Keewatin School District,2016,83.33
0330,01,Heron Lake-Okabena School District,2016,86.67
0332,01,Mora Public School District,2016,84.82
0333,01,Ogilvie Public School District,2016,90.32
0345,01,New London-Spicer School District,2016,89.8
0347,01,Willmar Public School District,2016,71.66
0356,01,Lancaster Public School District,2016,100
0361,01,International Falls School District,2016,80.49
0362,01,Littlefork-Big Falls School Dist.,2016,74.07
0363,01,South Koochiching School District,2016,91.3
0378,01,Dawson-Boyd Public School District,2016,97.14
0381,01,Lake Superior Public School Dist.,2016,93.75
0390,01,Lake Of The Woods School District,2016,79.17
0391,01,Cleveland Public School District,2016,100
0413,01,Marshall Public School District,2016,81.78
0414,01,Minneota Public School District,2016,97.37
0423,01,Hutchinson Public School District,2016,94.39
0424,01,Lester Prairie Public School Dist.,2016,81.48
0432,01,Mahnomen Public School District,2016,64.44
0435,01,Waubun-Ogema-White Earth Public Sch,2016,68.63
0441,01,Marshall County Central Schools,2016,93.33
0447,01,Grygla Public School District,2016,94.12
0458,01,Truman Public School District,2016,82.61
0463,01,Eden Valley-Watkins School District,2016,95.16
0465,01,Litchfield Public School District,2016,84.56
0466,01,Dassel-Cokato Public School Dist.,2016,88.4
0473,01,Isle Public School District,2016,86.84
0477,01,Princeton Public School District,2016,89.41
0480,01,Onamia Public School District,2016,71.19
0482,01,Little Falls Public School District,2016,90.87
0484,01,Pierz Public School District,2016,88.51
0485,01,Royalton Public School District,2016,95.08
0486,01,Swanville Public School District,2016,85.19
0487,01,Upsala Public School District,2016,100
0492,01,Austin Public School District,2016,71.26
0495,01,Grand Meadow Public School District,2016,92.86
0497,01,Lyle Public School District,2016,82.35
0499,01,Leroy-Ostrander Public Schools,2016,87.5
0500,01,Southland Public School District,2016,91.3
0505,01,Fulda Public School District,2016,93.33
0507,01,Nicollet Public School District,2016,95.45
0508,01,St. Peter Public School District,2016,93.01
0511,01,Adrian Public School District,2016,97.73
0514,01,Ellsworth Public School District,2016,75
0518,01,Worthington Public School District,2016,80.73
