Data Year,County Number,County Name,District Number,District Type,District Name,School Number,School Name,ECSU Number,Economic Development Region,School Classification,Grade,Total Enrollment,Filter Groups,Total Female Count,Total Female Percent,Total Male Count,Total Male Percent,Total American Indian or Alaska Native Count,Total American Indian or Alaska Native Percent,American Indian or Alaska Native Female Count,American Indian or Alaska Native Male Count,Total Asian Count,Total Asian Percent,Asian Female Count,Asian Male Count,Total Native Hawaiian or Pacific Islander Count,Total Native Hawaiian or Pacific Islander Percent,Native Hawaiian or Pacific Islander Female Count,Native Hawaiian or Pacific Islander Male Count,Total Hispanic or Latino Count,Total Hispanic or Latino Percent,Hispanic or Latino Female Count,Hispanic or Latino Male Count,Total Black or African American Count,Total Black or African American Percent,Black or African American Female Count,Black or African American Male Count,Total White Count,Total White Percent,White Female Count,White Male Count,Total Two or More Races Count,Total Two or More Races Percent,Two or More Races Female Count,Two or More Races Male Count,Total Students of Color or American Indian Count,Total Students of Color or American Indian Percent,Total Students Eligible for Free or Reduced-Priced Meals Count,Total Students Eligible for Free or Reduced-Priced Meals Percent,Total Students Receiving Special Education Services Count,Total Students Receiving Special Education Services Percent,Total English learner Identified Count,Total English learner Identified Percent,Total Students Experiencing Homelessness Count,Total Students Experiencing Homelessness Percent,Additional Suppression Free or Reduced-Priced Meals Applied,Additional Suppression Special Education Applied,Additional Suppression English learner Identified Applied,Additional Suppression Homeless Applied
13-14,27,Hennepin,4079,07,FRIENDSHIP ACDMY OF FINE ARTS CHTR.,000,no data,11,11,no data,All Grades,127,N,62,48.82%,65,51.18%,1,0.79%,1,0,0,0.00%,0,0,0,0.00%,0,0,4,3.15%,0,4,121,95.28%,60,61,1,0.79%,1,0,0,0.00%,0,0,126,99.21%,,>=90%,13,10.24%,0,0.00%,0,0.00%,Y,N,N,N
13-14,11,Cass,4080,07,PILLAGER AREA CHARTER SCHOOL,000,no data,83,05,no data,9,2,Y,1,50.00%,1,50.00%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,2,100.00%,1,1,0,0.00%,0,0,0,0.00%,,,,,,,,,Y,Y,Y,Y
13-14,11,Cass,4080,07,PILLAGER AREA CHARTER SCHOOL,000,no data,83,05,no data,10,10,N,5,50.00%,5,50.00%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,9,90.00%,4,5,1,10.00%,1,0,1,10.00%,8,80.00%,6,60.00%,,,,,N,N,Y,Y
13-14,11,Cass,4080,07,PILLAGER AREA CHARTER SCHOOL,000,no data,83,05,no data,11,11,N,4,36.36%,7,63.64%,1,9.09%,1,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,10,90.91%,3,7,0,0.00%,0,0,1,9.09%,,>=90%,,,0,0.00%,0,0.00%,Y,Y,N,N
13-14,11,Cass,4080,07,PILLAGER AREA CHARTER SCHOOL,000,no data,83,05,no data,12,28,N,12,42.86%,16,57.14%,1,3.57%,0,1,0,0.00%,0,0,0,0.00%,0,0,1,3.57%,1,0,0,0.00%,0,0,24,85.71%,9,15,2,7.14%,2,0,4,14.29%,18,64.29%,9,32.14%,0,0.00%,0,0.00%,N,N,N,N
13-14,11,Cass,4080,07,PILLAGER AREA CHARTER SCHOOL,000,no data,83,05,no data,All Grades,51,N,22,43.14%,29,56.86%,2,3.92%,1,1,0,0.00%,0,0,0,0.00%,0,0,1,1.96%,1,0,0,0.00%,0,0,45,88.24%,17,28,3,5.88%,3,0,6,11.76%,38,74.51%,20,39.22%,0,0.00%,0,0.00%,N,N,N,N
13-14,66,Rice,4081,07,DISCOVERY PUBLIC SCHOOL FARIBAULT,000,no data,10,10,no data,6,2,Y,0,0.00%,2,100.00%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,2,100.00%,0,2,0,0.00%,0,0,0,0.00%,,,,,,,,,Y,Y,Y,Y
13-14,66,Rice,4081,07,DISCOVERY PUBLIC SCHOOL FARIBAULT,000,no data,10,10,no data,7,5,Y,1,20.00%,4,80.00%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,5,100.00%,1,4,0,0.00%,0,0,0,0.00%,,,,,,,,,Y,Y,Y,Y
13-14,66,Rice,4081,07,DISCOVERY PUBLIC SCHOOL FARIBAULT,000,no data,10,10,no data,8,5,Y,1,20.00%,4,80.00%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,20.00%,0,1,0,0.00%,0,0,3,60.00%,1,2,1,20.00%,0,1,2,40.00%,,,,,,,,,Y,Y,Y,Y
13-14,66,Rice,4081,07,DISCOVERY PUBLIC SCHOOL FARIBAULT,000,no data,10,10,no data,9,10,N,8,80.00%,2,20.00%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,2,20.00%,2,0,7,70.00%,5,2,1,10.00%,1,0,3,30.00%,8,80.00%,6,60.00%,0,0.00%,0,0.00%,N,N,N,N
13-14,66,Rice,4081,07,DISCOVERY PUBLIC SCHOOL FARIBAULT,000,no data,10,10,no data,10,6,Y,3,50.00%,3,50.00%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,16.67%,0,1,4,66.67%,3,1,1,16.67%,0,1,2,33.33%,,,,,,,,,Y,Y,Y,Y
13-14,66,Rice,4081,07,DISCOVERY PUBLIC SCHOOL FARIBAULT,000,no data,10,10,no data,11,11,N,5,45.45%,6,54.55%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,9.09%,1,0,9,81.82%,3,6,1,9.09%,1,0,2,18.18%,6,54.55%,2,18.18%,0,0.00%,0,0.00%,N,N,N,N
13-14,66,Rice,4081,07,DISCOVERY PUBLIC SCHOOL FARIBAULT,000,no data,10,10,no data,12,13,N,6,46.15%,7,53.85%,1,7.69%,0,1,0,0.00%,0,0,0,0.00%,0,0,2,15.38%,1,1,0,0.00%,0,0,10,76.92%,5,5,0,0.00%,0,0,3,23.08%,6,46.15%,2,15.38%,1,7.69%,0,0.00%,N,N,N,N
13-14,66,Rice,4081,07,DISCOVERY PUBLIC SCHOOL FARIBAULT,000,no data,10,10,no data,All Grades,52,N,24,46.15%,28,53.85%,1,1.92%,0,1,0,0.00%,0,0,0,0.00%,0,0,3,5.77%,1,2,4,7.69%,3,1,40,76.92%,18,22,4,7.69%,2,2,12,23.08%,35,67.31%,21,40.38%,1,1.92%,0,0.00%,N,N,N,N
13-14,19,Dakota,4082,07,BLUESKY CHARTER SCHOOL,000,no data,11,11,no data,7,4,Y,1,25.00%,3,75.00%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,25.00%,1,0,0,0.00%,0,0,3,75.00%,0,3,0,0.00%,0,0,1,25.00%,,,,,,,,,Y,Y,Y,Y
13-14,19,Dakota,4082,07,BLUESKY CHARTER SCHOOL,000,no data,11,11,no data,8,19,N,9,47.37%,10,52.63%,1,5.26%,0,1,1,5.26%,1,0,0,0.00%,0,0,1,5.26%,0,1,1,5.26%,0,1,15,78.95%,8,7,0,0.00%,0,0,4,21.05%,9,47.37%,4,21.05%,0,0.00%,,,N,N,N,Y
13-14,19,Dakota,4082,07,BLUESKY CHARTER SCHOOL,000,no data,11,11,no data,9,20,N,11,55.00%,9,45.00%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,5.00%,1,0,18,90.00%,9,9,1,5.00%,1,0,2,10.00%,,,,,0,0.00%,0,0.00%,Y,Y,N,N
13-14,19,Dakota,4082,07,BLUESKY CHARTER SCHOOL,000,no data,11,11,no data,10,44,N,22,50.00%,22,50.00%,1,2.27%,0,1,1,2.27%,0,1,0,0.00%,0,0,4,9.09%,4,0,2,4.55%,2,0,36,81.82%,16,20,0,0.00%,0,0,8,18.18%,17,38.64%,9,20.45%,0,0.00%,0,0.00%,N,N,N,N
13-14,19,Dakota,4082,07,BLUESKY CHARTER SCHOOL,000,no data,11,11,no data,11,99,N,56,56.57%,43,43.43%,4,4.04%,2,2,1,1.01%,0,1,0,0.00%,0,0,4,4.04%,2,2,3,3.03%,2,1,86,86.87%,49,37,1,1.01%,1,0,13,13.13%,27,27.27%,16,16.16%,0,0.00%,0,0.00%,N,N,N,N
13-14,19,Dakota,4082,07,BLUESKY CHARTER SCHOOL,000,no data,11,11,no data,12,256,N,156,60.94%,100,39.06%,10,3.91%,9,1,6,2.34%,5,1,0,0.00%,0,0,16,6.25%,13,3,14,5.47%,11,3,209,81.64%,117,92,1,0.39%,1,0,47,18.36%,81,31.64%,44,17.19%,,,0,0.00%,N,N,Y,N
13-14,19,Dakota,4082,07,BLUESKY CHARTER SCHOOL,000,no data,11,11,no data,All Grades,442,N,255,57.69%,187,42.31%,16,3.62%,11,5,9,2.04%,6,3,0,0.00%,0,0,26,5.88%,20,6,21,4.75%,16,5,367,83.03%,199,168,3,0.68%,3,0,75,16.97%,142,32.13%,77,17.42%,1,0.23%,0,0.00%,N,N,N,N
13-14,85,Winona,4083,07,RIDGEWAY COMMUNITY SCHOOL,000,no data,10,10,no data,KG,18,N,7,38.89%,11,61.11%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,18,100.00%,7,11,0,0.00%,0,0,0,0.00%,4,22.22%,1,5.56%,0,0.00%,0,0.00%,N,N,N,N
13-14,85,Winona,4083,07,RIDGEWAY COMMUNITY SCHOOL,000,no data,10,10,no data,1,17,N,8,47.06%,9,52.94%,0,0.00%,0,0,0,0.00%,0,0,1,5.88%,0,1,0,0.00%,0,0,0,0.00%,0,0,16,94.12%,8,8,0,0.00%,0,0,1,5.88%,3,17.65%,1,5.88%,0,0.00%,0,0.00%,N,N,N,N
13-14,85,Winona,4083,07,RIDGEWAY COMMUNITY SCHOOL,000,no data,10,10,no data,2,18,N,8,44.44%,10,55.56%,0,0.00%,0,0,2,11.11%,1,1,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,15,83.33%,6,9,1,5.56%,1,0,3,16.67%,7,38.89%,1,5.56%,0,0.00%,0,0.00%,N,N,N,N
13-14,85,Winona,4083,07,RIDGEWAY COMMUNITY SCHOOL,000,no data,10,10,no data,3,13,N,7,53.85%,6,46.15%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,12,92.31%,7,5,1,7.69%,0,1,1,7.69%,1,7.69%,1,7.69%,0,0.00%,0,0.00%,N,N,N,N
13-14,85,Winona,4083,07,RIDGEWAY COMMUNITY SCHOOL,000,no data,10,10,no data,4,16,N,4,25.00%,12,75.00%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,16,100.00%,4,12,0,0.00%,0,0,0,0.00%,6,37.50%,2,12.50%,0,0.00%,0,0.00%,N,N,N,N
13-14,85,Winona,4083,07,RIDGEWAY COMMUNITY SCHOOL,000,no data,10,10,no data,5,13,N,6,46.15%,7,53.85%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,12,92.31%,6,6,1,7.69%,0,1,1,7.69%,5,38.46%,2,15.38%,0,0.00%,0,0.00%,N,N,N,N
13-14,85,Winona,4083,07,RIDGEWAY COMMUNITY SCHOOL,000,no data,10,10,no data,All Grades,95,N,40,42.11%,55,57.89%,0,0.00%,0,0,2,2.11%,1,1,1,1.05%,0,1,0,0.00%,0,0,0,0.00%,0,0,89,93.68%,38,51,3,3.16%,1,2,6,6.32%,26,27.37%,8,8.42%,0,0.00%,0,0.00%,N,N,N,N
13-14,69,Saint Louis,4084,07,NORTH SHORE COMMUNITY SCHOOL,000,no data,3,03,no data,KG,53,N,30,56.60%,23,43.40%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,1.89%,0,1,0,0.00%,0,0,51,96.23%,30,21,1,1.89%,0,1,2,3.77%,18,33.96%,3,5.66%,0,0.00%,0,0.00%,N,N,N,N
13-14,69,Saint Louis,4084,07,NORTH SHORE COMMUNITY SCHOOL,000,no data,3,03,no data,1,50,N,28,56.00%,22,44.00%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,2.00%,0,1,0,0.00%,0,0,47,94.00%,26,21,2,4.00%,2,0,3,6.00%,20,40.00%,1,2.00%,0,0.00%,0,0.00%,N,N,N,N
13-14,69,Saint Louis,4084,07,NORTH SHORE COMMUNITY SCHOOL,000,no data,3,03,no data,2,52,N,31,59.62%,21,40.38%,2,3.85%,1,1,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,48,92.31%,29,19,2,3.85%,1,1,4,7.69%,23,44.23%,3,5.77%,0,0.00%,0,0.00%,N,N,N,N
13-14,69,Saint Louis,4084,07,NORTH SHORE COMMUNITY SCHOOL,000,no data,3,03,no data,3,51,N,29,56.86%,22,43.14%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,1.96%,1,0,0,0.00%,0,0,48,94.12%,26,22,2,3.92%,2,0,3,5.88%,20,39.22%,5,9.80%,0,0.00%,0,0.00%,N,N,N,N
13-14,69,Saint Louis,4084,07,NORTH SHORE COMMUNITY SCHOOL,000,no data,3,03,no data,4,43,N,15,34.88%,28,65.12%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,2.33%,0,1,0,0.00%,0,0,41,95.35%,14,27,1,2.33%,1,0,2,4.65%,13,30.23%,5,11.63%,1,2.33%,0,0.00%,N,N,N,N
13-14,69,Saint Louis,4084,07,NORTH SHORE COMMUNITY SCHOOL,000,no data,3,03,no data,5,41,N,22,53.66%,19,46.34%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,2.44%,1,0,0,0.00%,0,0,39,95.12%,20,19,1,2.44%,1,0,2,4.88%,17,41.46%,5,12.20%,0,0.00%,0,0.00%,N,N,N,N
13-14,69,Saint Louis,4084,07,NORTH SHORE COMMUNITY SCHOOL,000,no data,3,03,no data,6,43,N,19,44.19%,24,55.81%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,2.33%,1,0,0,0.00%,0,0,42,97.67%,18,24,0,0.00%,0,0,1,2.33%,14,32.56%,7,16.28%,0,0.00%,0,0.00%,N,N,N,N
13-14,69,Saint Louis,4084,07,NORTH SHORE COMMUNITY SCHOOL,000,no data,3,03,no data,All Grades,333,N,174,52.25%,159,47.75%,2,0.60%,1,1,0,0.00%,0,0,0,0.00%,0,0,6,1.80%,3,3,0,0.00%,0,0,316,94.89%,163,153,9,2.70%,7,2,17,5.11%,125,37.54%,29,8.71%,1,0.30%,0,0.00%,N,N,N,N
13-14,69,Saint Louis,4085,07,HARBOR CITY INTERNATIONAL CHARTER,000,no data,3,03,no data,9,58,N,28,48.28%,30,51.72%,3,5.17%,3,0,2,3.45%,1,1,1,1.72%,1,0,0,0.00%,0,0,5,8.62%,2,3,47,81.03%,21,26,0,0.00%,0,0,11,18.97%,24,41.38%,14,24.14%,0,0.00%,0,0.00%,N,N,N,N
13-14,69,Saint Louis,4085,07,HARBOR CITY INTERNATIONAL CHARTER,000,no data,3,03,no data,10,46,N,16,34.78%,30,65.22%,2,4.35%,1,1,1,2.17%,0,1,0,0.00%,0,0,1,2.17%,1,0,0,0.00%,0,0,40,86.96%,12,28,2,4.35%,2,0,6,13.04%,18,39.13%,15,32.61%,0,0.00%,1,2.17%,N,N,N,N
13-14,69,Saint Louis,4085,07,HARBOR CITY INTERNATIONAL CHARTER,000,no data,3,03,no data,11,57,N,32,56.14%,25,43.86%,2,3.51%,1,1,3,5.26%,3,0,1,1.75%,0,1,1,1.75%,0,1,4,7.02%,1,3,45,78.95%,27,18,1,1.75%,0,1,12,21.05%,24,42.11%,11,19.30%,0,0.00%,0,0.00%,N,N,N,N
13-14,69,Saint Louis,4085,07,HARBOR CITY INTERNATIONAL CHARTER,000,no data,3,03,no data,12,48,N,25,52.08%,23,47.92%,2,4.17%,1,1,1,2.08%,1,0,0,0.00%,0,0,1,2.08%,1,0,0,0.00%,0,0,42,87.50%,20,22,2,4.17%,2,0,6,12.50%,20,41.67%,14,29.17%,0,0.00%,0,0.00%,N,N,N,N
13-14,69,Saint Louis,4085,07,HARBOR CITY INTERNATIONAL CHARTER,000,no data,3,03,no data,All Grades,209,N,101,48.33%,108,51.67%,9,4.31%,6,3,7,3.35%,5,2,2,0.96%,1,1,3,1.44%,2,1,9,4.31%,3,6,174,83.25%,80,94,5,2.39%,4,1,35,16.75%,86,41.15%,54,25.84%,0,0.00%,1,0.48%,N,N,N,N
13-14,,,4086,07,WOODSON INSTITUTE FOR EXCELLENCE CH,000,no data,11,11,no data,KG,33,N,15,45.45%,18,54.55%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,3.03%,1,0,32,96.97%,14,18,0,0.00%,0,0,0,0.00%,0,0,33,100.00%,,>=90%,0,0.00%,0,0.00%,4,12.12%,Y,N,N,N
13-14,,,4086,07,WOODSON INSTITUTE FOR EXCELLENCE CH,000,no data,11,11,no data,1,32,N,14,43.75%,18,56.25%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,2,6.25%,2,0,30,93.75%,12,18,0,0.00%,0,0,0,0.00%,0,0,32,100.00%,,>=90%,2,6.25%,0,0.00%,3,9.38%,Y,N,N,N
13-14,,,4086,07,WOODSON INSTITUTE FOR EXCELLENCE CH,000,no data,11,11,no data,2,29,N,13,44.83%,16,55.17%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,3.45%,0,1,28,96.55%,13,15,0,0.00%,0,0,0,0.00%,0,0,29,100.00%,,>=90%,6,20.69%,0,0.00%,7,24.14%,Y,N,N,N
13-14,,,4086,07,WOODSON INSTITUTE FOR EXCELLENCE CH,000,no data,11,11,no data,3,33,N,21,63.64%,12,36.36%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,33,100.00%,21,12,0,0.00%,0,0,0,0.00%,0,0,33,100.00%,,>=90%,3,9.09%,0,0.00%,7,21.21%,Y,N,N,N
13-14,,,4086,07,WOODSON INSTITUTE FOR EXCELLENCE CH,000,no data,11,11,no data,4,26,N,14,53.85%,12,46.15%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,26,100.00%,14,12,0,0.00%,0,0,0,0.00%,0,0,26,100.00%,,>=90%,7,26.92%,0,0.00%,1,3.85%,Y,N,N,N
13-14,,,4086,07,WOODSON INSTITUTE FOR EXCELLENCE CH,000,no data,11,11,no data,5,29,N,17,58.62%,12,41.38%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,29,100.00%,17,12,0,0.00%,0,0,0,0.00%,0,0,29,100.00%,,>=90%,3,10.34%,0,0.00%,3,10.34%,Y,N,N,N
13-14,,,4086,07,WOODSON INSTITUTE FOR EXCELLENCE CH,000,no data,11,11,no data,6,26,N,7,26.92%,19,73.08%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,26,100.00%,7,19,0,0.00%,0,0,0,0.00%,0,0,26,100.00%,,>=90%,10,38.46%,0,0.00%,0,0.00%,Y,N,N,N
13-14,,,4086,07,WOODSON INSTITUTE FOR EXCELLENCE CH,000,no data,11,11,no data,7,14,N,6,42.86%,8,57.14%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,14,100.00%,6,8,0,0.00%,0,0,0,0.00%,0,0,14,100.00%,,>=90%,5,35.71%,0,0.00%,1,7.14%,Y,N,N,N
13-14,,,4086,07,WOODSON INSTITUTE FOR EXCELLENCE CH,000,no data,11,11,no data,8,16,N,8,50.00%,8,50.00%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,16,100.00%,8,8,0,0.00%,0,0,0,0.00%,0,0,16,100.00%,,>=90%,7,43.75%,0,0.00%,3,18.75%,Y,N,N,N
13-14,,,4086,07,WOODSON INSTITUTE FOR EXCELLENCE CH,000,no data,11,11,no data,All Grades,238,N,115,48.32%,123,51.68%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,4,1.68%,3,1,234,98.32%,112,122,0,0.00%,0,0,0,0.00%,0,0,238,100.00%,,>=90%,43,18.07%,0,0.00%,29,12.18%,Y,N,N,N
13-14,27,Hennepin,4087,07,SAGE ACADEMY CHARTER SCHOOL,000,no data,11,11,no data,9,14,N,10,71.43%,4,28.57%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,7.14%,0,1,7,50.00%,6,1,4,28.57%,2,2,2,14.29%,2,0,10,71.43%,,>=90%,3,21.43%,2,14.29%,0,0.00%,Y,N,N,N
13-14,27,Hennepin,4087,07,SAGE ACADEMY CHARTER SCHOOL,000,no data,11,11,no data,10,31,N,19,61.29%,12,38.71%,0,0.00%,0,0,1,3.23%,0,1,0,0.00%,0,0,5,16.13%,4,1,12,38.71%,9,3,12,38.71%,6,6,1,3.23%,0,1,19,61.29%,20,64.52%,9,29.03%,5,16.13%,0,0.00%,N,N,N,N
13-14,27,Hennepin,4087,07,SAGE ACADEMY CHARTER SCHOOL,000,no data,11,11,no data,11,19,N,11,57.89%,8,42.11%,0,0.00%,0,0,2,10.53%,1,1,0,0.00%,0,0,0,0.00%,0,0,6,31.58%,4,2,10,52.63%,6,4,1,5.26%,0,1,9,47.37%,,,7,36.84%,1,5.26%,0,0.00%,Y,N,N,N
13-14,27,Hennepin,4087,07,SAGE ACADEMY CHARTER SCHOOL,000,no data,11,11,no data,12,17,N,6,35.29%,11,64.71%,0,0.00%,0,0,1,5.88%,1,0,0,0.00%,0,0,4,23.53%,1,3,5,29.41%,1,4,5,29.41%,2,3,2,11.76%,1,1,12,70.59%,11,64.71%,6,35.29%,2,11.76%,0,0.00%,N,N,N,N
13-14,27,Hennepin,4087,07,SAGE ACADEMY CHARTER SCHOOL,000,no data,11,11,no data,All Grades,81,N,46,56.79%,35,43.21%,0,0.00%,0,0,4,4.94%,2,2,0,0.00%,0,0,10,12.35%,5,5,30,37.04%,20,10,31,38.27%,16,15,6,7.41%,3,3,50,61.73%,55,67.90%,25,30.86%,10,12.35%,0,0.00%,N,N,N,N
13-14,62,Ramsey,4088,07,URBAN ACADEMY CHARTER SCHOOL,000,no data,11,11,no data,KG,46,N,21,45.65%,25,54.35%,0,0.00%,0,0,19,41.30%,9,10,0,0.00%,0,0,0,0.00%,0,0,23,50.00%,10,13,2,4.35%,1,1,2,4.35%,1,1,44,95.65%,,>=90%,2,4.35%,18,39.13%,9,19.57%,Y,N,N,N
13-14,62,Ramsey,4088,07,URBAN ACADEMY CHARTER SCHOOL,000,no data,11,11,no data,1,34,N,16,47.06%,18,52.94%,0,0.00%,0,0,13,38.24%,7,6,0,0.00%,0,0,0,0.00%,0,0,21,61.76%,9,12,0,0.00%,0,0,0,0.00%,0,0,34,100.00%,,>=90%,2,5.88%,13,38.24%,5,14.71%,Y,N,N,N
13-14,62,Ramsey,4088,07,URBAN ACADEMY CHARTER SCHOOL,000,no data,11,11,no data,2,47,N,25,53.19%,22,46.81%,1,2.13%,1,0,16,34.04%,10,6,0,0.00%,0,0,0,0.00%,0,0,29,61.70%,14,15,0,0.00%,0,0,1,2.13%,0,1,47,100.00%,,>=90%,4,8.51%,15,31.91%,6,12.77%,Y,N,N,N
13-14,62,Ramsey,4088,07,URBAN ACADEMY CHARTER SCHOOL,000,no data,11,11,no data,3,48,N,21,43.75%,27,56.25%,0,0.00%,0,0,14,29.17%,6,8,0,0.00%,0,0,1,2.08%,1,0,31,64.58%,13,18,1,2.08%,0,1,1,2.08%,1,0,47,97.92%,,>=90%,5,10.42%,12,25.00%,5,10.42%,Y,N,N,N
13-14,62,Ramsey,4088,07,URBAN ACADEMY CHARTER SCHOOL,000,no data,11,11,no data,4,32,N,14,43.75%,18,56.25%,0,0.00%,0,0,13,40.63%,5,8,0,0.00%,0,0,0,0.00%,0,0,17,53.13%,8,9,0,0.00%,0,0,2,6.25%,1,1,32,100.00%,,>=90%,4,12.50%,12,37.50%,3,9.38%,Y,N,N,N
13-14,62,Ramsey,4088,07,URBAN ACADEMY CHARTER SCHOOL,000,no data,11,11,no data,5,33,N,15,45.45%,18,54.55%,0,0.00%,0,0,9,27.27%,3,6,0,0.00%,0,0,0,0.00%,0,0,23,69.70%,11,12,0,0.00%,0,0,1,3.03%,1,0,33,100.00%,,>=90%,1,3.03%,8,24.24%,1,3.03%,Y,N,N,N
13-14,62,Ramsey,4088,07,URBAN ACADEMY CHARTER SCHOOL,000,no data,11,11,no data,6,27,N,9,33.33%,18,66.67%,0,0.00%,0,0,8,29.63%,4,4,0,0.00%,0,0,1,3.70%,0,1,17,62.96%,5,12,0,0.00%,0,0,1,3.70%,0,1,27,100.00%,,>=90%,4,14.81%,8,29.63%,1,3.70%,Y,N,N,N
13-14,62,Ramsey,4088,07,URBAN ACADEMY CHARTER SCHOOL,000,no data,11,11,no data,All Grades,267,N,121,45.32%,146,54.68%,1,0.37%,1,0,92,34.46%,44,48,0,0.00%,0,0,2,0.75%,1,1,161,60.30%,70,91,3,1.12%,1,2,8,3.00%,4,4,264,98.88%,,>=90%,22,8.24%,86,32.21%,30,11.24%,Y,N,N,N
13-14,27,Hennepin,4089,07,NEW CITY SCHOOL,000,no data,11,11,no data,KG,38,N,21,55.26%,17,44.74%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,2,5.26%,2,0,3,7.89%,2,1,31,81.58%,16,15,2,5.26%,1,1,7,18.42%,10,26.32%,0,0.00%,3,7.89%,,,N,N,N,Y
13-14,27,Hennepin,4089,07,NEW CITY SCHOOL,000,no data,11,11,no data,1,25,N,11,44.00%,14,56.00%,0,0.00%,0,0,1,4.00%,0,1,0,0.00%,0,0,1,4.00%,1,0,6,24.00%,4,2,17,68.00%,6,11,0,0.00%,0,0,8,32.00%,14,56.00%,0,0.00%,5,20.00%,0,0.00%,N,N,N,N
13-14,27,Hennepin,4089,07,NEW CITY SCHOOL,000,no data,11,11,no data,2,28,N,16,57.14%,12,42.86%,0,0.00%,0,0,0,0.00%,0,0,1,3.57%,1,0,3,10.71%,3,0,5,17.86%,2,3,18,64.29%,9,9,1,3.57%,1,0,10,35.71%,13,46.43%,,,2,7.14%,0,0.00%,N,Y,N,N
13-14,27,Hennepin,4089,07,NEW CITY SCHOOL,000,no data,11,11,no data,3,21,N,10,47.62%,11,52.38%,0,0.00%,0,0,1,4.76%,0,1,0,0.00%,0,0,2,9.52%,1,1,3,14.29%,1,2,12,57.14%,7,5,3,14.29%,1,2,9,42.86%,13,61.90%,1,4.76%,3,14.29%,0,0.00%,N,N,N,N
13-14,27,Hennepin,4089,07,NEW CITY SCHOOL,000,no data,11,11,no data,4,21,N,7,33.33%,14,66.67%,1,4.76%,0,1,1,4.76%,0,1,1,4.76%,0,1,1,4.76%,0,1,6,28.57%,3,3,10,47.62%,4,6,1,4.76%,0,1,11,52.38%,8,38.10%,2,9.52%,2,9.52%,0,0.00%,N,N,N,N
13-14,27,Hennepin,4089,07,NEW CITY SCHOOL,000,no data,11,11,no data,5,15,N,7,46.67%,8,53.33%,1,6.67%,1,0,1,6.67%,0,1,1,6.67%,1,0,0,0.00%,0,0,0,0.00%,0,0,11,73.33%,5,6,1,6.67%,0,1,4,26.67%,,,2,13.33%,2,13.33%,0,0.00%,Y,N,N,N
