DataYear,DistrictCouNum,DistrictCountyName,districtNumber,districtType,DistrictName,schoolNumber,SchoolName,ECSUNumber,EconomicDevelopmentRegion,Grade,K12Enr,FreeK12,RedK12,LEPIdentifiedK12,LEPServedK12,SPEK12,EC12Enr,Free-EC12,Red-EC12,LEPIdentifiedEC12,LEPServedEC12,SPE-EC12,SchoolLocationCountyNumber,SchoolLocationCountyName,MinMaxGrade,SchoolClassification
09-10,62,Ramsey,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,000,,11,11,KG,3187,1929,291,1302,1302,346,3187,1929,291,1302,1302,346,,,EC-12,
09-10,62,Ramsey,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,000,,11,11,01,3093,1970,194,1258,1258,339,3093,1970,194,1258,1258,339,,,EC-12,
09-10,62,Ramsey,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,000,,11,11,02,2894,1873,220,1190,1190,389,2894,1873,220,1190,1190,389,,,EC-12,
09-10,62,Ramsey,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,000,,11,11,03,2986,1923,227,1213,1213,468,2986,1923,227,1213,1213,468,,,EC-12,
09-10,62,Ramsey,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,000,,11,11,04,2964,1940,199,1018,1018,510,2964,1940,199,1018,1018,510,,,EC-12,
09-10,62,Ramsey,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,000,,11,11,05,2767,1810,208,982,982,488,2767,1810,208,982,982,488,,,EC-12,
09-10,62,Ramsey,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,000,,11,11,06,2591,1751,179,971,971,489,2591,1751,179,971,971,489,,,EC-12,
09-10,62,Ramsey,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,000,,11,11,07,2469,1739,181,899,899,433,2469,1739,181,899,899,433,,,EC-12,
09-10,62,Ramsey,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,000,,11,11,08,2564,1798,175,956,956,461,2564,1798,175,956,956,461,,,EC-12,
09-10,62,Ramsey,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,000,,11,11,09,2675,1835,184,1078,1078,441,2675,1835,184,1078,1078,441,,,EC-12,
09-10,62,Ramsey,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,000,,11,11,10,2868,2037,193,1231,1231,424,2868,2037,193,1231,1231,424,,,EC-12,
09-10,62,Ramsey,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,000,,11,11,11,2919,2039,198,890,890,392,2919,2039,198,890,890,392,,,EC-12,
09-10,62,Ramsey,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,000,,11,11,12,3347,2190,211,653,653,680,3347,2190,211,653,653,680,,,EC-12,
09-10,62,Ramsey,0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,000,,11,11,All Grades,37324,24834,2660,13641,13641,5860,38096,25208,2696,13837,13837,6632,,,EC-12,
09-10,63,Red Lake,0627,01,OKLEE PUBLIC SCHOOL DISTRICT,000,,01,01,EC,,,,,,,3,3,,,,3,,,EC-12,
09-10,63,Red Lake,0627,01,OKLEE PUBLIC SCHOOL DISTRICT,000,,01,01,07,22,12,4,,,4,22,12,4,,,4,,,EC-12,
09-10,63,Red Lake,0627,01,OKLEE PUBLIC SCHOOL DISTRICT,000,,01,01,08,28,13,9,,,8,28,13,9,,,8,,,EC-12,
09-10,63,Red Lake,0627,01,OKLEE PUBLIC SCHOOL DISTRICT,000,,01,01,09,21,8,2,,,2,21,8,2,,,2,,,EC-12,
09-10,63,Red Lake,0627,01,OKLEE PUBLIC SCHOOL DISTRICT,000,,01,01,10,24,13,5,,,1,24,13,5,,,1,,,EC-12,
09-10,63,Red Lake,0627,01,OKLEE PUBLIC SCHOOL DISTRICT,000,,01,01,11,26,9,7,,,4,26,9,7,,,4,,,EC-12,
09-10,63,Red Lake,0627,01,OKLEE PUBLIC SCHOOL DISTRICT,000,,01,01,12,28,10,7,,,2,28,10,7,,,2,,,EC-12,
09-10,63,Red Lake,0627,01,OKLEE PUBLIC SCHOOL DISTRICT,000,,01,01,All Grades,149,65,34,,,21,152,68,34,,,24,,,EC-12,
09-10,63,Red Lake,0628,01,PLUMMER PUBLIC SCHOOL DISTRICT,000,,01,01,EC,,,,,,,1,,,,,1,,,EC-06,
09-10,63,Red Lake,0628,01,PLUMMER PUBLIC SCHOOL DISTRICT,000,,01,01,KG,31,15,5,,,3,31,15,5,,,3,,,EC-06,
09-10,63,Red Lake,0628,01,PLUMMER PUBLIC SCHOOL DISTRICT,000,,01,01,01,25,7,4,,,4,25,7,4,,,4,,,EC-06,
09-10,63,Red Lake,0628,01,PLUMMER PUBLIC SCHOOL DISTRICT,000,,01,01,02,25,8,7,,,1,25,8,7,,,1,,,EC-06,
09-10,63,Red Lake,0628,01,PLUMMER PUBLIC SCHOOL DISTRICT,000,,01,01,03,34,16,5,,,4,34,16,5,,,4,,,EC-06,
09-10,63,Red Lake,0628,01,PLUMMER PUBLIC SCHOOL DISTRICT,000,,01,01,04,31,12,7,,,7,31,12,7,,,7,,,EC-06,
09-10,63,Red Lake,0628,01,PLUMMER PUBLIC SCHOOL DISTRICT,000,,01,01,05,25,12,5,,,3,25,12,5,,,3,,,EC-06,
09-10,63,Red Lake,0628,01,PLUMMER PUBLIC SCHOOL DISTRICT,000,,01,01,06,33,12,9,,,5,33,12,9,,,5,,,EC-06,
09-10,63,Red Lake,0628,01,PLUMMER PUBLIC SCHOOL DISTRICT,000,,01,01,All Grades,204,82,42,,,27,205,82,42,,,28,,,EC-06,
09-10,63,Red Lake,0630,01,RED LAKE FALLS PUBLIC SCHOOL DIST.,000,,01,01,EC,,,,,,,4,1,2,,,4,,,EC-12,
09-10,63,Red Lake,0630,01,RED LAKE FALLS PUBLIC SCHOOL DIST.,000,,01,01,KG,33,11,6,,,4,33,11,6,,,4,,,EC-12,
09-10,63,Red Lake,0630,01,RED LAKE FALLS PUBLIC SCHOOL DIST.,000,,01,01,01,29,5,11,,,1,29,5,11,,,1,,,EC-12,
09-10,63,Red Lake,0630,01,RED LAKE FALLS PUBLIC SCHOOL DIST.,000,,01,01,02,26,8,7,,,4,26,8,7,,,4,,,EC-12,
09-10,63,Red Lake,0630,01,RED LAKE FALLS PUBLIC SCHOOL DIST.,000,,01,01,03,23,9,3,,,1,23,9,3,,,1,,,EC-12,
09-10,63,Red Lake,0630,01,RED LAKE FALLS PUBLIC SCHOOL DIST.,000,,01,01,04,25,5,6,,,4,25,5,6,,,4,,,EC-12,
09-10,63,Red Lake,0630,01,RED LAKE FALLS PUBLIC SCHOOL DIST.,000,,01,01,05,30,9,7,,,4,30,9,7,,,4,,,EC-12,
09-10,63,Red Lake,0630,01,RED LAKE FALLS PUBLIC SCHOOL DIST.,000,,01,01,06,23,4,5,,,2,23,4,5,,,2,,,EC-12,
09-10,63,Red Lake,0630,01,RED LAKE FALLS PUBLIC SCHOOL DIST.,000,,01,01,07,26,6,3,,,2,26,6,3,,,2,,,EC-12,
09-10,63,Red Lake,0630,01,RED LAKE FALLS PUBLIC SCHOOL DIST.,000,,01,01,08,30,5,3,,,1,30,5,3,,,1,,,EC-12,
09-10,63,Red Lake,0630,01,RED LAKE FALLS PUBLIC SCHOOL DIST.,000,,01,01,09,32,6,7,,,3,32,6,7,,,3,,,EC-12,
09-10,63,Red Lake,0630,01,RED LAKE FALLS PUBLIC SCHOOL DIST.,000,,01,01,10,29,8,4,,,7,29,8,4,,,7,,,EC-12,
09-10,63,Red Lake,0630,01,RED LAKE FALLS PUBLIC SCHOOL DIST.,000,,01,01,11,33,7,8,,,3,33,7,8,,,3,,,EC-12,
09-10,63,Red Lake,0630,01,RED LAKE FALLS PUBLIC SCHOOL DIST.,000,,01,01,12,30,7,5,,,7,30,7,5,,,7,,,EC-12,
09-10,63,Red Lake,0630,01,RED LAKE FALLS PUBLIC SCHOOL DIST.,000,,01,01,All Grades,369,90,75,,,43,373,91,77,,,47,,,EC-12,
09-10,64,Redwood,0635,01,MILROY PUBLIC SCHOOL DISTRICT,000,,08,06,EC,,,,,,,1,,,,,1,,,EC-08,
09-10,64,Redwood,0635,01,MILROY PUBLIC SCHOOL DISTRICT,000,,08,06,05,11,1,3,,,5,11,1,3,,,5,,,EC-08,
09-10,64,Redwood,0635,01,MILROY PUBLIC SCHOOL DISTRICT,000,,08,06,06,5,,1,,,1,5,,1,,,1,,,EC-08,
09-10,64,Redwood,0635,01,MILROY PUBLIC SCHOOL DISTRICT,000,,08,06,07,10,5,,,,3,10,5,,,,3,,,EC-08,
09-10,64,Redwood,0635,01,MILROY PUBLIC SCHOOL DISTRICT,000,,08,06,08,7,1,1,,,,7,1,1,,,,,,EC-08,
09-10,64,Redwood,0635,01,MILROY PUBLIC SCHOOL DISTRICT,000,,06,08,All Grades,33,7,5,,,9,34,7,5,,,10,,,EC-08,
09-10,64,Redwood,0640,01,WABASSO PUBLIC SCHOOL DISTRICT,000,,08,06,EC,,,,,,,6,1,,,,6,,,EC-12,
09-10,64,Redwood,0640,01,WABASSO PUBLIC SCHOOL DISTRICT,000,,08,06,KG,30,9,4,,,1,30,9,4,,,1,,,EC-12,
09-10,64,Redwood,0640,01,WABASSO PUBLIC SCHOOL DISTRICT,000,,08,06,01,32,7,5,,,4,32,7,5,,,4,,,EC-12,
09-10,64,Redwood,0640,01,WABASSO PUBLIC SCHOOL DISTRICT,000,,08,06,02,22,6,1,,,,22,6,1,,,,,,EC-12,
09-10,64,Redwood,0640,01,WABASSO PUBLIC SCHOOL DISTRICT,000,,08,06,03,17,2,3,,,1,17,2,3,,,1,,,EC-12,
09-10,64,Redwood,0640,01,WABASSO PUBLIC SCHOOL DISTRICT,000,,08,06,04,30,5,4,,,3,30,5,4,,,3,,,EC-12,
09-10,64,Redwood,0640,01,WABASSO PUBLIC SCHOOL DISTRICT,000,,08,06,05,26,4,3,,,4,26,4,3,,,4,,,EC-12,
09-10,64,Redwood,0640,01,WABASSO PUBLIC SCHOOL DISTRICT,000,,08,06,06,30,8,4,,,5,30,8,4,,,5,,,EC-12,
09-10,64,Redwood,0640,01,WABASSO PUBLIC SCHOOL DISTRICT,000,,08,06,07,36,6,2,,,5,36,6,2,,,5,,,EC-12,
09-10,64,Redwood,0640,01,WABASSO PUBLIC SCHOOL DISTRICT,000,,08,06,08,39,2,9,,,2,39,2,9,,,2,,,EC-12,
09-10,64,Redwood,0640,01,WABASSO PUBLIC SCHOOL DISTRICT,000,,08,06,09,46,3,7,,,3,46,3,7,,,3,,,EC-12,
09-10,64,Redwood,0640,01,WABASSO PUBLIC SCHOOL DISTRICT,000,,08,06,10,43,4,5,,,3,43,4,5,,,3,,,EC-12,
09-10,64,Redwood,0640,01,WABASSO PUBLIC SCHOOL DISTRICT,000,,08,06,11,34,8,6,,,3,34,8,6,,,3,,,EC-12,
09-10,64,Redwood,0640,01,WABASSO PUBLIC SCHOOL DISTRICT,000,,08,06,12,39,4,4,1,1,4,39,4,4,1,1,4,,,EC-12,
09-10,64,Redwood,0640,01,WABASSO PUBLIC SCHOOL DISTRICT,000,,06,08,All Grades,424,68,57,1,1,38,430,69,57,1,1,44,,,EC-12,
09-10,66,Rice,0656,01,FARIBAULT PUBLIC SCHOOL DISTRICT,000,,10,10,EC,,,,,,,105,44,11,,,105,,,EC-12,
09-10,66,Rice,0656,01,FARIBAULT PUBLIC SCHOOL DISTRICT,000,,10,10,KG,306,163,26,76,76,45,306,163,26,76,76,45,,,EC-12,
09-10,66,Rice,0656,01,FARIBAULT PUBLIC SCHOOL DISTRICT,000,,10,10,01,295,149,32,72,72,36,295,149,32,72,72,36,,,EC-12,
09-10,66,Rice,0656,01,FARIBAULT PUBLIC SCHOOL DISTRICT,000,,10,10,02,290,145,36,74,74,43,290,145,36,74,74,43,,,EC-12,
09-10,66,Rice,0656,01,FARIBAULT PUBLIC SCHOOL DISTRICT,000,,10,10,03,299,154,26,73,73,41,299,154,26,73,73,41,,,EC-12,
09-10,66,Rice,0656,01,FARIBAULT PUBLIC SCHOOL DISTRICT,000,,10,10,04,298,136,29,59,59,37,298,136,29,59,59,37,,,EC-12,
09-10,66,Rice,0656,01,FARIBAULT PUBLIC SCHOOL DISTRICT,000,,10,10,05,300,137,23,50,50,50,300,137,23,50,50,50,,,EC-12,
09-10,66,Rice,0656,01,FARIBAULT PUBLIC SCHOOL DISTRICT,000,,10,10,06,283,114,23,45,45,44,283,114,23,45,45,44,,,EC-12,
09-10,66,Rice,0656,01,FARIBAULT PUBLIC SCHOOL DISTRICT,000,,10,10,07,309,127,32,43,43,49,309,127,32,43,43,49,,,EC-12,
09-10,66,Rice,0656,01,FARIBAULT PUBLIC SCHOOL DISTRICT,000,,10,10,08,257,99,28,27,27,28,257,99,28,27,27,28,,,EC-12,
09-10,66,Rice,0656,01,FARIBAULT PUBLIC SCHOOL DISTRICT,000,,10,10,09,295,102,22,21,20,32,295,102,22,21,20,32,,,EC-12,
09-10,66,Rice,0656,01,FARIBAULT PUBLIC SCHOOL DISTRICT,000,,10,10,10,305,96,27,22,19,47,305,96,27,22,19,47,,,EC-12,
09-10,66,Rice,0656,01,FARIBAULT PUBLIC SCHOOL DISTRICT,000,,10,10,11,326,79,20,16,14,38,326,79,20,16,14,38,,,EC-12,
09-10,66,Rice,0656,01,FARIBAULT PUBLIC SCHOOL DISTRICT,000,,10,10,12,394,87,26,30,28,63,394,87,26,30,28,63,,,EC-12,
09-10,66,Rice,0656,01,FARIBAULT PUBLIC SCHOOL DISTRICT,000,,10,10,All Grades,3957,1588,350,608,600,553,4062,1632,361,608,600,658,,,EC-12,
09-10,66,Rice,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,000,,10,10,EC,,,,,,,58,19,3,,,58,,,EC-12,
09-10,66,Rice,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,000,,10,10,KG,270,65,17,27,27,18,270,65,17,27,27,18,,,EC-12,
09-10,66,Rice,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,000,,10,10,01,252,56,17,34,31,26,252,56,17,34,31,26,,,EC-12,
09-10,66,Rice,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,000,,10,10,02,256,68,15,35,30,35,256,68,15,35,30,35,,,EC-12,
09-10,66,Rice,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,000,,10,10,03,291,60,17,38,28,34,291,60,17,38,28,34,,,EC-12,
09-10,66,Rice,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,000,,10,10,04,248,65,8,28,25,40,248,65,8,28,25,40,,,EC-12,
09-10,66,Rice,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,000,,10,10,05,276,43,16,16,12,39,276,43,16,16,12,39,,,EC-12,
09-10,66,Rice,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,000,,10,10,06,306,63,21,23,22,44,306,63,21,23,22,44,,,EC-12,
09-10,66,Rice,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,000,,10,10,07,284,45,12,25,21,38,284,45,12,25,21,38,,,EC-12,
09-10,66,Rice,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,000,,10,10,08,278,35,11,8,3,32,278,35,11,8,3,32,,,EC-12,
09-10,66,Rice,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,000,,10,10,09,349,51,18,22,12,35,349,51,18,22,12,35,,,EC-12,
09-10,66,Rice,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,000,,10,10,10,316,48,9,15,10,34,316,48,9,15,10,34,,,EC-12,
09-10,66,Rice,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,000,,10,10,11,326,47,18,18,5,41,326,47,18,18,5,41,,,EC-12,
09-10,66,Rice,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,000,,10,10,12,371,52,19,10,3,38,371,52,19,10,3,38,,,EC-12,
09-10,66,Rice,0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,000,,10,10,All Grades,3823,698,198,299,229,454,3881,717,201,299,229,512,,,EC-12,
09-10,67,Rock,0671,01,HILLS-BEAVER CREEK SCHOOL DISTRICT,000,,08,06,EC,,,,,,,6,2,,,,6,,,EC-12,
09-10,67,Rock,0671,01,HILLS-BEAVER CREEK SCHOOL DISTRICT,000,,08,06,KG,40,7,4,,,1,40,7,4,,,1,,,EC-12,
09-10,67,Rock,0671,01,HILLS-BEAVER CREEK SCHOOL DISTRICT,000,,08,06,01,28,6,4,,,3,28,6,4,,,3,,,EC-12,
09-10,67,Rock,0671,01,HILLS-BEAVER CREEK SCHOOL DISTRICT,000,,08,06,02,25,4,4,,,1,25,4,4,,,1,,,EC-12,
09-10,67,Rock,0671,01,HILLS-BEAVER CREEK SCHOOL DISTRICT,000,,08,06,03,25,3,4,,,8,25,3,4,,,8,,,EC-12,
09-10,67,Rock,0671,01,HILLS-BEAVER CREEK SCHOOL DISTRICT,000,,08,06,04,26,5,2,,,2,26,5,2,,,2,,,EC-12,
09-10,67,Rock,0671,01,HILLS-BEAVER CREEK SCHOOL DISTRICT,000,,08,06,05,19,8,1,,,2,19,8,1,,,2,,,EC-12,
09-10,67,Rock,0671,01,HILLS-BEAVER CREEK SCHOOL DISTRICT,000,,08,06,06,21,4,6,,,3,21,4,6,,,3,,,EC-12,
09-10,67,Rock,0671,01,HILLS-BEAVER CREEK SCHOOL DISTRICT,000,,08,06,07,26,6,4,,,4,26,6,4,,,4,,,EC-12,
09-10,67,Rock,0671,01,HILLS-BEAVER CREEK SCHOOL DISTRICT,000,,08,06,08,23,9,1,,,1,23,9,1,,,1,,,EC-12,
09-10,67,Rock,0671,01,HILLS-BEAVER CREEK SCHOOL DISTRICT,000,,08,06,09,27,6,6,,,4,27,6,6,,,4,,,EC-12,
09-10,67,Rock,0671,01,HILLS-BEAVER CREEK SCHOOL DISTRICT,000,,08,06,10,27,5,3,,,1,27,5,3,,,1,,,EC-12,
09-10,67,Rock,0671,01,HILLS-BEAVER CREEK SCHOOL DISTRICT,000,,08,06,11,32,8,2,,,1,32,8,2,,,1,,,EC-12,
09-10,67,Rock,0671,01,HILLS-BEAVER CREEK SCHOOL DISTRICT,000,,08,06,12,23,5,2,,,3,23,5,2,,,3,,,EC-12,
09-10,67,Rock,0671,01,HILLS-BEAVER CREEK SCHOOL DISTRICT,000,,06,08,All Grades,342,76,43,,,34,348,78,43,,,40,,,EC-12,
09-10,68,Roseau,0676,01,BADGER PUBLIC SCHOOL DISTRICT,000,,01,01,EC,,,,,,,2,1,,,,2,,,EC-12,
09-10,68,Roseau,0676,01,BADGER PUBLIC SCHOOL DISTRICT,000,,01,01,KG,25,4,3,,,2,25,4,3,,,2,,,EC-12,
09-10,68,Roseau,0676,01,BADGER PUBLIC SCHOOL DISTRICT,000,,01,01,01,19,2,3,,,2,19,2,3,,,2,,,EC-12,
09-10,68,Roseau,0676,01,BADGER PUBLIC SCHOOL DISTRICT,000,,01,01,02,13,4,1,,,1,13,4,1,,,1,,,EC-12,
09-10,68,Roseau,0676,01,BADGER PUBLIC SCHOOL DISTRICT,000,,01,01,03,17,8,4,,,3,17,8,4,,,3,,,EC-12,
09-10,68,Roseau,0676,01,BADGER PUBLIC SCHOOL DISTRICT,000,,01,01,04,17,5,5,,,2,17,5,5,,,2,,,EC-12,
09-10,68,Roseau,0676,01,BADGER PUBLIC SCHOOL DISTRICT,000,,01,01,05,14,7,4,,,2,14,7,4,,,2,,,EC-12,
09-10,68,Roseau,0676,01,BADGER PUBLIC SCHOOL DISTRICT,000,,01,01,06,27,5,11,,,2,27,5,11,,,2,,,EC-12,
09-10,68,Roseau,0676,01,BADGER PUBLIC SCHOOL DISTRICT,000,,01,01,07,20,7,5,,,2,20,7,5,,,2,,,EC-12,
09-10,68,Roseau,0676,01,BADGER PUBLIC SCHOOL DISTRICT,000,,01,01,08,19,4,6,,,,19,4,6,,,,,,EC-12,
09-10,68,Roseau,0676,01,BADGER PUBLIC SCHOOL DISTRICT,000,,01,01,09,20,5,4,,,4,20,5,4,,,4,,,EC-12,
09-10,68,Roseau,0676,01,BADGER PUBLIC SCHOOL DISTRICT,000,,01,01,10,15,,3,,,2,15,,3,,,2,,,EC-12,
09-10,68,Roseau,0676,01,BADGER PUBLIC SCHOOL DISTRICT,000,,01,01,11,12,4,3,,,4,12,4,3,,,4,,,EC-12,
09-10,68,Roseau,0676,01,BADGER PUBLIC SCHOOL DISTRICT,000,,01,01,12,16,4,4,,,4,16,4,4,,,4,,,EC-12,
09-10,68,Roseau,0676,01,BADGER PUBLIC SCHOOL DISTRICT,000,,01,01,All Grades,234,59,56,,,30,236,60,56,,,32,,,EC-12,
09-10,68,Roseau,0682,01,ROSEAU PUBLIC SCHOOL DISTRICT,000,,01,01,EC,,,,,,,13,4,2,,,13,,,EC-12,
09-10,68,Roseau,0682,01,ROSEAU PUBLIC SCHOOL DISTRICT,000,,01,01,KG,108,21,12,,,15,108,21,12,,,15,,,EC-12,
09-10,68,Roseau,0682,01,ROSEAU PUBLIC SCHOOL DISTRICT,000,,01,01,01,94,23,9,,,14,94,23,9,,,14,,,EC-12,
09-10,68,Roseau,0682,01,ROSEAU PUBLIC SCHOOL DISTRICT,000,,01,01,02,80,11,11,,,8,80,11,11,,,8,,,EC-12,
09-10,68,Roseau,0682,01,ROSEAU PUBLIC SCHOOL DISTRICT,000,,01,01,03,89,16,13,,,12,89,16,13,,,12,,,EC-12,
09-10,68,Roseau,0682,01,ROSEAU PUBLIC SCHOOL DISTRICT,000,,01,01,04,91,20,6,,,14,91,20,6,,,14,,,EC-12,
09-10,68,Roseau,0682,01,ROSEAU PUBLIC SCHOOL DISTRICT,000,,01,01,05,83,16,11,,,15,83,16,11,,,15,,,EC-12,
09-10,68,Roseau,0682,01,ROSEAU PUBLIC SCHOOL DISTRICT,000,,01,01,06,95,18,10,,,17,95,18,10,,,17,,,EC-12,
09-10,68,Roseau,0682,01,ROSEAU PUBLIC SCHOOL DISTRICT,000,,01,01,07,110,18,15,,,15,110,18,15,,,15,,,EC-12,
09-10,68,Roseau,0682,01,ROSEAU PUBLIC SCHOOL DISTRICT,000,,01,01,08,104,18,14,,,12,104,18,14,,,12,,,EC-12,
09-10,68,Roseau,0682,01,ROSEAU PUBLIC SCHOOL DISTRICT,000,,01,01,09,99,21,16,,,18,99,21,16,,,18,,,EC-12,
09-10,68,Roseau,0682,01,ROSEAU PUBLIC SCHOOL DISTRICT,000,,01,01,10,106,16,13,,,13,106,16,13,,,13,,,EC-12,
09-10,68,Roseau,0682,01,ROSEAU PUBLIC SCHOOL DISTRICT,000,,01,01,11,91,15,4,,,16,91,15,4,,,16,,,EC-12,
09-10,68,Roseau,0682,01,ROSEAU PUBLIC SCHOOL DISTRICT,000,,01,01,12,107,15,7,,,10,107,15,7,,,10,,,EC-12,
09-10,68,Roseau,0682,01,ROSEAU PUBLIC SCHOOL DISTRICT,000,,01,01,All Grades,1257,228,141,,,179,1270,232,143,,,192,,,EC-12,
09-10,68,Roseau,0690,01,WARROAD PUBLIC SCHOOL DISTRICT,000,,01,01,EC,,,,,,,16,11,1,,,16,,,EC-12,
09-10,68,Roseau,0690,01,WARROAD PUBLIC SCHOOL DISTRICT,000,,01,01,KG,85,34,6,3,3,14,85,34,6,3,3,14,,,EC-12,
09-10,68,Roseau,0690,01,WARROAD PUBLIC SCHOOL DISTRICT,000,,01,01,01,84,31,14,4,4,18,84,31,14,4,4,18,,,EC-12,
09-10,68,Roseau,0690,01,WARROAD PUBLIC SCHOOL DISTRICT,000,,01,01,02,75,20,12,1,1,10,75,20,12,1,1,10,,,EC-12,
09-10,68,Roseau,0690,01,WARROAD PUBLIC SCHOOL DISTRICT,000,,01,01,03,92,29,16,1,1,13,92,29,16,1,1,13,,,EC-12,
09-10,68,Roseau,0690,01,WARROAD PUBLIC SCHOOL DISTRICT,000,,01,01,04,72,22,12,3,3,12,72,22,12,3,3,12,,,EC-12,
09-10,68,Roseau,0690,01,WARROAD PUBLIC SCHOOL DISTRICT,000,,01,01,05,61,23,8,,,8,61,23,8,,,8,,,EC-12,
09-10,68,Roseau,0690,01,WARROAD PUBLIC SCHOOL DISTRICT,000,,01,01,06,75,16,12,1,1,10,75,16,12,1,1,10,,,EC-12,
09-10,68,Roseau,0690,01,WARROAD PUBLIC SCHOOL DISTRICT,000,,01,01,07,72,24,12,1,1,10,72,24,12,1,1,10,,,EC-12,
09-10,68,Roseau,0690,01,WARROAD PUBLIC SCHOOL DISTRICT,000,,01,01,08,81,17,13,,,10,81,17,13,,,10,,,EC-12,
09-10,68,Roseau,0690,01,WARROAD PUBLIC SCHOOL DISTRICT,000,,01,01,09,91,25,11,1,1,11,91,25,11,1,1,11,,,EC-12,
09-10,68,Roseau,0690,01,WARROAD PUBLIC SCHOOL DISTRICT,000,,01,01,10,102,23,13,2,2,15,102,23,13,2,2,15,,,EC-12,
09-10,68,Roseau,0690,01,WARROAD PUBLIC SCHOOL DISTRICT,000,,01,01,11,108,18,10,2,2,9,108,18,10,2,2,9,,,EC-12,
09-10,68,Roseau,0690,01,WARROAD PUBLIC SCHOOL DISTRICT,000,,01,01,12,92,12,12,,,17,92,12,12,,,17,,,EC-12,
09-10,68,Roseau,0690,01,WARROAD PUBLIC SCHOOL DISTRICT,000,,01,01,All Grades,1090,294,151,19,19,157,1106,305,152,19,19,173,,,EC-12,
09-10,69,St. Louis,0695,01,CHISHOLM PUBLIC SCHOOL DISTRICT,000,,03,03,EC,,,,,,,9,2,2,,,9,,,EC-12,
09-10,69,St. Louis,0695,01,CHISHOLM PUBLIC SCHOOL DISTRICT,000,,03,03,KG,67,27,5,,,9,67,27,5,,,9,,,EC-12,
09-10,69,St. Louis,0695,01,CHISHOLM PUBLIC SCHOOL DISTRICT,000,,03,03,01,62,24,9,,,8,62,24,9,,,8,,,EC-12,
09-10,69,St. Louis,0695,01,CHISHOLM PUBLIC SCHOOL DISTRICT,000,,03,03,02,58,34,5,,,11,58,34,5,,,11,,,EC-12,
09-10,69,St. Louis,0695,01,CHISHOLM PUBLIC SCHOOL DISTRICT,000,,03,03,03,57,19,9,,,8,57,19,9,,,8,,,EC-12,
09-10,69,St. Louis,0695,01,CHISHOLM PUBLIC SCHOOL DISTRICT,000,,03,03,04,64,30,9,1,,10,64,30,9,1,,10,,,EC-12,
09-10,69,St. Louis,0695,01,CHISHOLM PUBLIC SCHOOL DISTRICT,000,,03,03,05,64,26,6,,,16,64,26,6,,,16,,,EC-12,
09-10,69,St. Louis,0695,01,CHISHOLM PUBLIC SCHOOL DISTRICT,000,,03,03,06,52,18,9,,,10,52,18,9,,,10,,,EC-12,
09-10,69,St. Louis,0695,01,CHISHOLM PUBLIC SCHOOL DISTRICT,000,,03,03,07,61,27,5,,,12,61,27,5,,,12,,,EC-12,
09-10,69,St. Louis,0695,01,CHISHOLM PUBLIC SCHOOL DISTRICT,000,,03,03,08,56,19,3,,,6,56,19,3,,,6,,,EC-12,
09-10,69,St. Louis,0695,01,CHISHOLM PUBLIC SCHOOL DISTRICT,000,,03,03,09,50,18,4,,,8,50,18,4,,,8,,,EC-12,
09-10,69,St. Louis,0695,01,CHISHOLM PUBLIC SCHOOL DISTRICT,000,,03,03,10,42,9,2,,,4,42,9,2,,,4,,,EC-12,
09-10,69,St. Louis,0695,01,CHISHOLM PUBLIC SCHOOL DISTRICT,000,,03,03,11,50,13,5,,,5,50,13,5,,,5,,,EC-12,
09-10,69,St. Louis,0695,01,CHISHOLM PUBLIC SCHOOL DISTRICT,000,,03,03,12,47,6,1,,,6,47,6,1,,,6,,,EC-12,
