DataYear,DistrictCountyNumber,DistrictCountyName,districtNumber,districtType,DistrictName,schoolNumber,SchoolName,ECSUNumber,EconomicDevelopmentRegion,Grade,AMI_Male,AMI_Female,ASI_Male,ASI_Female,BLK_Male,BLK_Female,HIS_Male,HIS_Female,HPI_Male,HPI_Female,MLT_Male,MLT_Female,WHT_Male,WHT_Female,TotalMale,TotalFemale,TotalMinority,TotalStudents,Entity,MinMaxGrade,SchoolLocationCountyNumber,SchoolLocationCountyName,SchoolClassification
13-14,27,Hennepin                                     ,0273,01,EDINA PUBLIC SCHOOL DISTRICT       ,000, ,11,11,08,0,0,37,26,27,15,15,11,0,0,6,5,308,236,393,293,142,686,District,EC-12,, ,
13-14,27,Hennepin                                     ,0273,01,EDINA PUBLIC SCHOOL DISTRICT       ,000, ,11,11,09,1,0,24,30,14,18,11,18,0,0,5,5,265,277,320,348,126,668,District,EC-12,, ,
13-14,27,Hennepin                                     ,0273,01,EDINA PUBLIC SCHOOL DISTRICT       ,000, ,11,11,10,0,1,15,31,15,15,11,16,0,0,8,7,284,250,333,320,119,653,District,EC-12,, ,
13-14,27,Hennepin                                     ,0273,01,EDINA PUBLIC SCHOOL DISTRICT       ,000, ,11,11,11,1,0,23,26,14,15,8,20,0,1,0,3,268,294,314,359,111,673,District,EC-12,, ,
13-14,27,Hennepin                                     ,0273,01,EDINA PUBLIC SCHOOL DISTRICT       ,000, ,11,11,12,2,1,25,15,23,10,12,10,0,0,2,5,269,269,333,310,105,643,District,EC-12,, ,
13-14,27,Hennepin                                     ,0273,01,EDINA PUBLIC SCHOOL DISTRICT       ,000, ,11,11,All Grades,6,8,362,382,219,198,178,191,0,2,114,146,3445,3237,4324,4164,1806,8488,District,EC-12,, ,
13-14,27,Hennepin                                     ,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT  ,000, ,11,11,EC,0,0,3,2,1,2,1,0,0,0,2,1,47,30,54,35,12,89,District,EC-12,, ,
13-14,27,Hennepin                                     ,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT  ,000, ,11,11,KG,3,0,8,20,5,5,16,11,0,0,17,14,356,316,405,366,99,771,District,EC-12,, ,
13-14,27,Hennepin                                     ,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT  ,000, ,11,11,01,0,0,22,24,6,11,19,14,0,0,13,28,348,292,408,369,137,777,District,EC-12,, ,
13-14,27,Hennepin                                     ,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT  ,000, ,11,11,02,1,0,10,18,9,3,9,17,0,0,20,17,327,328,376,383,104,759,District,EC-12,, ,
13-14,27,Hennepin                                     ,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT  ,000, ,11,11,03,2,0,21,34,7,7,11,19,2,0,14,9,309,334,366,403,126,769,District,EC-12,, ,
13-14,27,Hennepin                                     ,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT  ,000, ,11,11,04,1,3,19,23,8,5,17,12,0,0,6,10,349,286,400,339,104,739,District,EC-12,, ,
13-14,27,Hennepin                                     ,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT  ,000, ,11,11,05,4,3,24,25,16,5,14,14,0,0,6,8,327,309,391,364,119,755,District,EC-12,, ,
13-14,27,Hennepin                                     ,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT  ,000, ,11,11,06,0,1,17,14,8,10,8,9,0,0,3,5,339,327,375,366,75,741,District,EC-12,, ,
13-14,27,Hennepin                                     ,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT  ,000, ,11,11,07,3,1,21,18,7,2,16,15,0,0,6,3,317,309,370,348,92,718,District,EC-12,, ,
13-14,27,Hennepin                                     ,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT  ,000, ,11,11,08,2,0,19,16,6,7,10,17,0,0,2,3,351,322,390,365,82,755,District,EC-12,, ,
13-14,27,Hennepin                                     ,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT  ,000, ,11,11,09,0,1,10,28,8,8,3,13,0,0,7,5,314,277,342,332,83,674,District,EC-12,, ,
13-14,27,Hennepin                                     ,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT  ,000, ,11,11,10,1,0,14,16,9,11,10,7,0,1,1,3,310,319,345,357,73,702,District,EC-12,, ,
13-14,27,Hennepin                                     ,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT  ,000, ,11,11,11,1,1,11,15,7,5,10,8,0,0,4,4,360,327,393,360,66,753,District,EC-12,, ,
13-14,27,Hennepin                                     ,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT  ,000, ,11,11,12,0,0,10,14,11,9,11,11,0,0,6,4,334,327,372,365,76,737,District,EC-12,, ,
13-14,27,Hennepin                                     ,0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT  ,000, ,11,11,All Grades,18,10,209,267,108,90,155,167,2,1,107,114,4388,4103,4987,4752,1248,9739,District,EC-12,, ,
13-14,27,Hennepin                                     ,0277,01,WESTONKA PUBLIC SCHOOL DISTRICT    ,000, ,11,11,EC,0,0,0,0,0,0,1,0,0,0,2,1,24,21,27,22,4,49,District,EC-12,, ,
13-14,27,Hennepin                                     ,0277,01,WESTONKA PUBLIC SCHOOL DISTRICT    ,000, ,11,11,KG,0,0,0,0,2,0,4,4,0,0,4,6,53,79,63,89,20,152,District,EC-12,, ,
13-14,27,Hennepin                                     ,0277,01,WESTONKA PUBLIC SCHOOL DISTRICT    ,000, ,11,11,01,0,0,2,0,1,2,4,3,0,0,6,4,70,82,83,91,22,174,District,EC-12,, ,
13-14,27,Hennepin                                     ,0277,01,WESTONKA PUBLIC SCHOOL DISTRICT    ,000, ,11,11,02,0,0,0,1,1,0,5,3,0,0,4,7,82,65,92,76,21,168,District,EC-12,, ,
13-14,27,Hennepin                                     ,0277,01,WESTONKA PUBLIC SCHOOL DISTRICT    ,000, ,11,11,03,0,1,1,2,2,1,2,6,0,0,4,3,76,79,85,92,22,177,District,EC-12,, ,
13-14,27,Hennepin                                     ,0277,01,WESTONKA PUBLIC SCHOOL DISTRICT    ,000, ,11,11,04,0,0,1,3,1,1,4,3,0,0,2,3,82,77,90,87,18,177,District,EC-12,, ,
13-14,27,Hennepin                                     ,0277,01,WESTONKA PUBLIC SCHOOL DISTRICT    ,000, ,11,11,05,0,0,0,0,3,1,1,5,0,0,6,3,85,89,95,98,19,193,District,EC-12,, ,
13-14,27,Hennepin                                     ,0277,01,WESTONKA PUBLIC SCHOOL DISTRICT    ,000, ,11,11,06,0,0,0,1,2,2,4,3,0,0,7,5,76,70,89,81,24,170,District,EC-12,, ,
13-14,27,Hennepin                                     ,0277,01,WESTONKA PUBLIC SCHOOL DISTRICT    ,000, ,11,11,07,0,0,2,0,1,0,6,4,1,0,0,3,72,76,82,83,17,165,District,EC-12,, ,
13-14,27,Hennepin                                     ,0277,01,WESTONKA PUBLIC SCHOOL DISTRICT    ,000, ,11,11,08,0,0,0,2,1,1,0,4,0,0,5,3,67,71,73,81,16,154,District,EC-12,, ,
13-14,27,Hennepin                                     ,0277,01,WESTONKA PUBLIC SCHOOL DISTRICT    ,000, ,11,11,09,0,0,0,3,1,0,2,1,0,0,2,6,75,68,80,78,15,158,District,EC-12,, ,
13-14,27,Hennepin                                     ,0277,01,WESTONKA PUBLIC SCHOOL DISTRICT    ,000, ,11,11,10,1,0,0,1,1,0,2,3,0,0,7,2,78,65,89,71,17,160,District,EC-12,, ,
13-14,27,Hennepin                                     ,0277,01,WESTONKA PUBLIC SCHOOL DISTRICT    ,000, ,11,11,11,0,0,3,2,0,1,5,2,0,0,4,2,80,63,92,70,19,162,District,EC-12,, ,
13-14,27,Hennepin                                     ,0277,01,WESTONKA PUBLIC SCHOOL DISTRICT    ,000, ,11,11,12,0,0,0,0,0,0,2,1,0,0,1,2,80,74,83,77,6,160,District,EC-12,, ,
13-14,27,Hennepin                                     ,0277,01,WESTONKA PUBLIC SCHOOL DISTRICT    ,000, ,11,11,All Grades,1,1,9,15,16,9,42,42,1,0,54,50,1000,979,1123,1096,240,2219,District,EC-12,, ,
13-14,27,Hennepin                                     ,0278,01,ORONO PUBLIC SCHOOL DISTRICT       ,000, ,11,11,EC,0,0,0,0,0,0,0,0,0,0,1,0,7,8,8,8,1,16,District,EC-12,, ,
13-14,27,Hennepin                                     ,0278,01,ORONO PUBLIC SCHOOL DISTRICT       ,000, ,11,11,KG,0,1,2,2,1,2,6,7,0,0,4,1,67,75,80,88,26,168,District,EC-12,, ,
13-14,27,Hennepin                                     ,0278,01,ORONO PUBLIC SCHOOL DISTRICT       ,000, ,11,11,01,0,0,1,2,0,1,4,4,0,0,1,1,86,80,92,88,14,180,District,EC-12,, ,
13-14,27,Hennepin                                     ,0278,01,ORONO PUBLIC SCHOOL DISTRICT       ,000, ,11,11,02,0,0,0,4,1,0,1,2,0,0,2,3,84,73,88,82,13,170,District,EC-12,, ,
13-14,27,Hennepin                                     ,0278,01,ORONO PUBLIC SCHOOL DISTRICT       ,000, ,11,11,03,0,0,2,2,2,1,2,2,0,0,5,3,117,83,128,91,19,219,District,EC-12,, ,
13-14,27,Hennepin                                     ,0278,01,ORONO PUBLIC SCHOOL DISTRICT       ,000, ,11,11,04,1,0,0,2,0,1,8,2,0,0,3,4,92,97,104,106,21,210,District,EC-12,, ,
13-14,27,Hennepin                                     ,0278,01,ORONO PUBLIC SCHOOL DISTRICT       ,000, ,11,11,05,0,1,1,1,0,1,4,5,0,0,3,1,100,94,108,103,17,211,District,EC-12,, ,
13-14,27,Hennepin                                     ,0278,01,ORONO PUBLIC SCHOOL DISTRICT       ,000, ,11,11,06,0,0,4,2,0,2,2,3,0,0,3,2,100,91,109,100,18,209,District,EC-12,, ,
13-14,27,Hennepin                                     ,0278,01,ORONO PUBLIC SCHOOL DISTRICT       ,000, ,11,11,07,0,0,0,3,3,0,6,3,1,0,1,5,108,106,119,117,22,236,District,EC-12,, ,
13-14,27,Hennepin                                     ,0278,01,ORONO PUBLIC SCHOOL DISTRICT       ,000, ,11,11,08,0,0,1,4,2,1,5,5,0,0,0,2,118,94,126,106,20,232,District,EC-12,, ,
13-14,27,Hennepin                                     ,0278,01,ORONO PUBLIC SCHOOL DISTRICT       ,000, ,11,11,09,0,0,2,1,1,0,3,1,0,0,2,0,110,113,118,115,10,233,District,EC-12,, ,
13-14,27,Hennepin                                     ,0278,01,ORONO PUBLIC SCHOOL DISTRICT       ,000, ,11,11,10,0,0,1,3,1,0,2,6,0,0,2,2,110,112,116,123,17,239,District,EC-12,, ,
13-14,27,Hennepin                                     ,0278,01,ORONO PUBLIC SCHOOL DISTRICT       ,000, ,11,11,11,2,1,1,2,1,1,5,2,0,0,0,2,89,113,98,121,17,219,District,EC-12,, ,
13-14,27,Hennepin                                     ,0278,01,ORONO PUBLIC SCHOOL DISTRICT       ,000, ,11,11,12,0,0,2,3,0,1,4,2,0,0,0,1,134,105,140,112,13,252,District,EC-12,, ,
13-14,27,Hennepin                                     ,0278,01,ORONO PUBLIC SCHOOL DISTRICT       ,000, ,11,11,All Grades,3,3,17,31,12,11,52,44,1,0,27,27,1322,1244,1434,1360,228,2794,District,EC-12,, ,
13-14,27,Hennepin                                     ,0279,01,OSSEO PUBLIC SCHOOL DISTRICT       ,000, ,11,11,EC,1,0,28,17,71,19,26,15,0,0,17,9,139,67,282,127,203,409,District,EC-12,, ,
13-14,27,Hennepin                                     ,0279,01,OSSEO PUBLIC SCHOOL DISTRICT       ,000, ,11,11,KG,1,0,153,161,195,165,79,76,0,0,81,63,364,352,873,817,974,1690,District,EC-12,, ,
13-14,27,Hennepin                                     ,0279,01,OSSEO PUBLIC SCHOOL DISTRICT       ,000, ,11,11,01,3,5,142,113,162,177,86,65,0,1,68,72,383,343,844,776,894,1620,District,EC-12,, ,
13-14,27,Hennepin                                     ,0279,01,OSSEO PUBLIC SCHOOL DISTRICT       ,000, ,11,11,02,3,3,136,132,204,185,56,78,1,1,65,62,374,357,839,818,926,1657,District,EC-12,, ,
13-14,27,Hennepin                                     ,0279,01,OSSEO PUBLIC SCHOOL DISTRICT       ,000, ,11,11,03,2,2,125,122,189,154,69,58,1,0,65,51,353,352,804,739,838,1543,District,EC-12,, ,
13-14,27,Hennepin                                     ,0279,01,OSSEO PUBLIC SCHOOL DISTRICT       ,000, ,11,11,04,5,2,118,119,204,174,69,70,0,1,57,53,367,362,820,781,872,1601,District,EC-12,, ,
13-14,27,Hennepin                                     ,0279,01,OSSEO PUBLIC SCHOOL DISTRICT       ,000, ,11,11,05,0,2,125,114,174,172,68,68,0,0,52,37,329,355,748,748,812,1496,District,EC-12,, ,
13-14,27,Hennepin                                     ,0279,01,OSSEO PUBLIC SCHOOL DISTRICT       ,000, ,11,11,06,4,7,121,118,188,174,53,66,1,0,23,28,387,358,777,751,783,1528,District,EC-12,, ,
13-14,27,Hennepin                                     ,0279,01,OSSEO PUBLIC SCHOOL DISTRICT       ,000, ,11,11,07,7,1,126,115,155,190,64,54,0,0,30,35,321,354,703,749,777,1452,District,EC-12,, ,
13-14,27,Hennepin                                     ,0279,01,OSSEO PUBLIC SCHOOL DISTRICT       ,000, ,11,11,08,2,3,138,113,181,183,59,48,0,0,31,20,340,365,751,732,778,1483,District,EC-12,, ,
13-14,27,Hennepin                                     ,0279,01,OSSEO PUBLIC SCHOOL DISTRICT       ,000, ,11,11,09,3,4,144,101,164,156,49,53,0,0,30,36,420,377,810,727,740,1537,District,EC-12,, ,
13-14,27,Hennepin                                     ,0279,01,OSSEO PUBLIC SCHOOL DISTRICT       ,000, ,11,11,10,4,2,110,102,167,167,47,53,0,0,21,23,393,374,742,721,696,1463,District,EC-12,, ,
13-14,27,Hennepin                                     ,0279,01,OSSEO PUBLIC SCHOOL DISTRICT       ,000, ,11,11,11,3,4,134,120,164,159,47,48,0,0,32,31,403,404,783,766,742,1549,District,EC-12,, ,
13-14,27,Hennepin                                     ,0279,01,OSSEO PUBLIC SCHOOL DISTRICT       ,000, ,11,11,12,3,6,139,127,190,147,58,48,0,0,29,38,483,393,902,759,785,1661,District,EC-12,, ,
13-14,27,Hennepin                                     ,0279,01,OSSEO PUBLIC SCHOOL DISTRICT       ,000, ,11,11,All Grades,41,41,1739,1574,2408,2222,830,800,3,3,601,558,5056,4813,10678,10011,10820,20689,District,EC-12,, ,
13-14,27,Hennepin                                     ,0280,01,RICHFIELD PUBLIC SCHOOL DISTRICT   ,000, ,11,11,EC,1,0,7,0,9,6,22,16,0,0,7,0,24,12,70,34,68,104,District,EC-12,, ,
13-14,27,Hennepin                                     ,0280,01,RICHFIELD PUBLIC SCHOOL DISTRICT   ,000, ,11,11,KG,5,0,15,13,22,29,95,59,0,0,18,21,71,54,226,176,277,402,District,EC-12,, ,
13-14,27,Hennepin                                     ,0280,01,RICHFIELD PUBLIC SCHOOL DISTRICT   ,000, ,11,11,01,6,3,12,14,25,32,67,77,0,0,21,20,71,66,202,212,277,414,District,EC-12,, ,
13-14,27,Hennepin                                     ,0280,01,RICHFIELD PUBLIC SCHOOL DISTRICT   ,000, ,11,11,02,1,3,11,12,33,23,74,88,1,0,20,16,60,64,200,206,282,406,District,EC-12,, ,
13-14,27,Hennepin                                     ,0280,01,RICHFIELD PUBLIC SCHOOL DISTRICT   ,000, ,11,11,03,1,1,11,12,30,28,69,65,0,0,18,13,47,45,176,164,248,340,District,EC-12,, ,
13-14,27,Hennepin                                     ,0280,01,RICHFIELD PUBLIC SCHOOL DISTRICT   ,000, ,11,11,04,1,3,15,9,25,15,69,60,0,0,16,12,52,41,178,140,225,318,District,EC-12,, ,
13-14,27,Hennepin                                     ,0280,01,RICHFIELD PUBLIC SCHOOL DISTRICT   ,000, ,11,11,05,1,1,10,8,24,36,58,47,0,0,8,10,57,63,158,165,203,323,District,EC-12,, ,
13-14,27,Hennepin                                     ,0280,01,RICHFIELD PUBLIC SCHOOL DISTRICT   ,000, ,11,11,06,1,1,7,7,33,33,62,50,0,0,7,11,45,36,155,138,212,293,District,EC-12,, ,
13-14,27,Hennepin                                     ,0280,01,RICHFIELD PUBLIC SCHOOL DISTRICT   ,000, ,11,11,07,3,4,17,11,26,30,62,65,0,0,12,3,41,33,161,146,233,307,District,EC-12,, ,
13-14,27,Hennepin                                     ,0280,01,RICHFIELD PUBLIC SCHOOL DISTRICT   ,000, ,11,11,08,3,2,9,9,29,34,66,50,0,1,8,8,39,48,154,152,219,306,District,EC-12,, ,
13-14,27,Hennepin                                     ,0280,01,RICHFIELD PUBLIC SCHOOL DISTRICT   ,000, ,11,11,09,3,3,8,11,46,40,80,70,0,0,5,6,49,41,191,171,272,362,District,EC-12,, ,
13-14,27,Hennepin                                     ,0280,01,RICHFIELD PUBLIC SCHOOL DISTRICT   ,000, ,11,11,10,1,3,10,16,25,26,46,45,0,0,6,4,45,47,133,141,182,274,District,EC-12,, ,
13-14,27,Hennepin                                     ,0280,01,RICHFIELD PUBLIC SCHOOL DISTRICT   ,000, ,11,11,11,3,1,10,13,29,27,52,35,0,0,4,4,39,52,137,132,178,269,District,EC-12,, ,
13-14,27,Hennepin                                     ,0280,01,RICHFIELD PUBLIC SCHOOL DISTRICT   ,000, ,11,11,12,4,3,13,15,29,22,41,36,0,0,4,2,77,54,168,132,169,300,District,EC-12,, ,
13-14,27,Hennepin                                     ,0280,01,RICHFIELD PUBLIC SCHOOL DISTRICT   ,000, ,11,11,All Grades,34,28,155,150,385,381,863,763,1,1,154,130,717,656,2309,2109,3045,4418,District,EC-12,, ,
13-14,27,Hennepin                                     ,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,000, ,11,11,EC,0,0,6,4,20,15,21,6,0,0,4,10,52,44,103,79,86,182,District,EC-12,, ,
13-14,27,Hennepin                                     ,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,000, ,11,11,KG,3,2,32,35,106,102,75,65,1,1,44,53,182,211,443,469,519,912,District,EC-12,, ,
13-14,27,Hennepin                                     ,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,000, ,11,11,01,3,3,22,33,120,115,81,72,0,0,46,37,208,199,480,459,532,939,District,EC-12,, ,
13-14,27,Hennepin                                     ,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,000, ,11,11,02,5,2,33,25,115,106,75,68,1,0,47,47,200,185,476,433,524,909,District,EC-12,, ,
13-14,27,Hennepin                                     ,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,000, ,11,11,03,2,4,27,29,116,98,73,71,1,0,32,42,205,180,456,424,495,880,District,EC-12,, ,
13-14,27,Hennepin                                     ,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,000, ,11,11,04,3,1,26,29,113,113,72,66,0,1,44,58,186,206,444,474,526,918,District,EC-12,, ,
13-14,27,Hennepin                                     ,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,000, ,11,11,05,4,4,40,26,112,101,67,55,1,0,39,42,182,194,445,422,491,867,District,EC-12,, ,
13-14,27,Hennepin                                     ,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,000, ,11,11,06,6,5,40,37,113,113,69,55,0,0,26,21,204,193,458,424,485,882,District,EC-12,, ,
13-14,27,Hennepin                                     ,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,000, ,11,11,07,2,6,31,42,141,130,47,59,1,0,22,17,194,216,438,470,498,908,District,EC-12,, ,
13-14,27,Hennepin                                     ,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,000, ,11,11,08,3,4,33,31,101,121,54,65,2,0,18,22,200,194,411,437,454,848,District,EC-12,, ,
13-14,27,Hennepin                                     ,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,000, ,11,11,09,5,6,38,41,157,150,53,51,0,0,25,17,226,202,504,467,543,971,District,EC-12,, ,
13-14,27,Hennepin                                     ,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,000, ,11,11,10,7,6,38,51,127,131,58,50,0,0,21,17,249,241,500,496,506,996,District,EC-12,, ,
13-14,27,Hennepin                                     ,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,000, ,11,11,11,5,7,40,43,134,138,53,38,0,1,17,12,263,222,512,461,488,973,District,EC-12,, ,
13-14,27,Hennepin                                     ,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,000, ,11,11,12,3,9,49,31,148,148,48,57,1,0,13,18,269,287,531,550,525,1081,District,EC-12,, ,
13-14,27,Hennepin                                     ,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,000, ,11,11,All Grades,51,59,455,457,1623,1581,846,778,8,3,398,413,2820,2774,6201,6065,6672,12266,District,EC-12,, ,
13-14,27,Hennepin                                     ,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS   ,000, ,11,11,KG,1,0,3,6,3,5,2,2,0,0,0,2,31,42,40,57,24,97,District,KG-12,, ,
13-14,27,Hennepin                                     ,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS   ,000, ,11,11,01,1,2,0,3,5,5,2,3,0,0,7,4,33,37,48,54,32,102,District,KG-12,, ,
13-14,27,Hennepin                                     ,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS   ,000, ,11,11,02,0,0,5,2,6,4,4,4,0,0,9,5,38,32,62,47,39,109,District,KG-12,, ,
13-14,27,Hennepin                                     ,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS   ,000, ,11,11,03,0,1,2,5,6,3,4,3,0,0,8,3,40,42,60,57,35,117,District,KG-12,, ,
13-14,27,Hennepin                                     ,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS   ,000, ,11,11,04,0,0,8,2,1,4,2,5,0,0,1,4,45,42,57,57,27,114,District,KG-12,, ,
13-14,27,Hennepin                                     ,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS   ,000, ,11,11,05,0,0,1,4,5,8,6,4,0,0,2,8,36,47,50,71,38,121,District,KG-12,, ,
13-14,27,Hennepin                                     ,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS   ,000, ,11,11,06,0,3,5,5,4,4,10,6,0,0,2,4,50,48,71,70,43,141,District,KG-12,, ,
13-14,27,Hennepin                                     ,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS   ,000, ,11,11,07,0,1,3,7,0,1,4,4,0,0,1,2,57,54,65,69,23,134,District,KG-12,, ,
13-14,27,Hennepin                                     ,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS   ,000, ,11,11,08,0,1,4,8,3,5,3,4,0,0,1,3,55,50,66,71,32,137,District,KG-12,, ,
13-14,27,Hennepin                                     ,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS   ,000, ,11,11,09,1,0,5,7,5,9,6,12,0,0,2,2,54,70,73,100,49,173,District,KG-12,, ,
13-14,27,Hennepin                                     ,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS   ,000, ,11,11,10,1,1,6,5,3,6,5,12,1,0,7,1,68,60,91,85,48,176,District,KG-12,, ,
13-14,27,Hennepin                                     ,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS   ,000, ,11,11,11,0,0,6,3,9,5,6,7,0,0,3,2,70,56,94,73,41,167,District,KG-12,, ,
13-14,27,Hennepin                                     ,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS   ,000, ,11,11,12,4,0,3,6,5,4,7,7,0,0,1,1,50,58,70,76,38,146,District,KG-12,, ,
13-14,27,Hennepin                                     ,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS   ,000, ,11,11,All Grades,8,9,51,63,55,63,61,73,1,0,44,41,627,638,847,887,469,1734,District,KG-12,, ,
13-14,27,Hennepin                                     ,0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST. ,000, ,11,11,EC,0,0,1,0,12,8,9,3,0,0,12,3,48,25,82,39,48,121,District,EC-12,, ,
13-14,27,Hennepin                                     ,0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST. ,000, ,11,11,KG,3,2,6,11,30,32,33,18,0,2,14,19,104,104,190,188,170,378,District,EC-12,, ,
13-14,27,Hennepin                                     ,0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST. ,000, ,11,11,01,1,1,3,10,45,28,17,20,0,0,34,16,128,100,228,175,175,403,District,EC-12,, ,
13-14,27,Hennepin                                     ,0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST. ,000, ,11,11,02,0,1,8,10,29,22,26,32,0,0,19,9,104,95,186,169,156,355,District,EC-12,, ,
13-14,27,Hennepin                                     ,0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST. ,000, ,11,11,03,1,0,3,5,34,37,22,14,0,0,17,18,100,104,177,178,151,355,District,EC-12,, ,
13-14,27,Hennepin                                     ,0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST. ,000, ,11,11,04,0,0,8,6,35,28,22,23,0,0,16,22,91,80,172,159,160,331,District,EC-12,, ,
13-14,27,Hennepin                                     ,0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST. ,000, ,11,11,05,2,0,8,9,35,27,16,22,0,0,10,18,85,113,156,189,147,345,District,EC-12,, ,
13-14,27,Hennepin                                     ,0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST. ,000, ,11,11,06,2,0,6,4,26,28,16,16,1,1,16,14,92,89,159,152,130,311,District,EC-12,, ,
13-14,27,Hennepin                                     ,0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST. ,000, ,11,11,07,3,1,6,12,36,27,14,18,2,2,5,11,93,103,159,174,137,333,District,EC-12,, ,
13-14,27,Hennepin                                     ,0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST. ,000, ,11,11,08,0,0,4,6,38,27,19,17,1,0,17,7,110,72,189,129,136,318,District,EC-12,, ,
13-14,27,Hennepin                                     ,0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST. ,000, ,11,11,09,2,0,6,6,43,58,19,10,0,1,7,6,119,105,196,186,158,382,District,EC-12,, ,
13-14,27,Hennepin                                     ,0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST. ,000, ,11,11,10,1,3,11,12,34,39,11,15,1,0,9,8,95,106,162,183,144,345,District,EC-12,, ,
13-14,27,Hennepin                                     ,0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST. ,000, ,11,11,11,1,2,7,12,43,36,17,11,0,0,5,4,108,107,181,172,138,353,District,EC-12,, ,
13-14,27,Hennepin                                     ,0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST. ,000, ,11,11,12,2,0,11,9,26,38,16,12,1,0,4,9,123,100,183,168,128,351,District,EC-12,, ,
13-14,27,Hennepin                                     ,0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST. ,000, ,11,11,All Grades,18,10,88,112,466,435,257,231,6,6,185,164,1400,1303,2420,2261,1978,4681,District,EC-12,, ,
13-14,27,Hennepin                                     ,0284,01,WAYZATA PUBLIC SCHOOL DISTRICT     ,000, ,11,11,EC,0,0,6,5,3,0,1,0,0,0,1,0,45,21,56,26,16,82,District,EC-12,, ,
13-14,27,Hennepin                                     ,0284,01,WAYZATA PUBLIC SCHOOL DISTRICT     ,000, ,11,11,KG,0,0,75,45,20,16,15,19,0,0,20,17,223,187,353,284,227,637,District,EC-12,, ,
13-14,27,Hennepin                                     ,0284,01,WAYZATA PUBLIC SCHOOL DISTRICT     ,000, ,11,11,01,2,1,80,91,25,19,17,23,0,0,26,22,253,241,403,397,306,800,District,EC-12,, ,
13-14,27,Hennepin                                     ,0284,01,WAYZATA PUBLIC SCHOOL DISTRICT     ,000, ,11,11,02,0,0,75,50,33,27,12,20,0,0,12,16,256,237,388,350,245,738,District,EC-12,, ,
