DataYear,DistrictCountyNumber,DistrictCountyName,districtNumber,districtType,DistrictName,schoolNumber,SchoolName,ECSUNumber,EconomicDevelopmentRegion,Grade,AMI_Male,AMI_Female,API_Male,API_Female,HIS_Male,HIS_Female,BLK_Male,BLK_Female,WHT_Male,WHT_Female,TotalMale,TotalFemale,TotalMinority,TotalStudents,Entity,MinMaxGrade,SchoolLocationCountyNumber,SchoolLocationCountyName,SchoolClassification
10-11,42,Lyon                                         ,0413,01,MARSHALL PUBLIC SCHOOL DISTRICT    ,000, ,06,8,11        ,0,2,4,4,8,11,6,3,84,73,102,93,38,195,District,EC-12,  , ,  
10-11,42,Lyon                                         ,0413,01,MARSHALL PUBLIC SCHOOL DISTRICT    ,000, ,06,8,12        ,0,0,0,3,12,6,1,6,92,84,105,99,28,204,District,EC-12,  , ,  
10-11,42,Lyon                                         ,0413,01,MARSHALL PUBLIC SCHOOL DISTRICT    ,000, ,06,8,All Grades,2,3,39,35,135,122,68,52,918,857,1162,1069,456,2231,District,EC-12,  , ,  
10-11,42,Lyon                                         ,0414,01,MINNEOTA PUBLIC SCHOOL DISTRICT    ,000, ,06,8,EC        ,0,0,0,0,0,0,0,0,8,6,8,6,0,14,District,EC-12,  , ,  
10-11,42,Lyon                                         ,0414,01,MINNEOTA PUBLIC SCHOOL DISTRICT    ,000, ,06,8,KG        ,0,0,0,0,1,1,0,0,17,19,18,20,2,38,District,EC-12,  , ,  
10-11,42,Lyon                                         ,0414,01,MINNEOTA PUBLIC SCHOOL DISTRICT    ,000, ,06,8,01        ,0,0,0,0,2,2,0,1,13,19,15,22,5,37,District,EC-12,  , ,  
10-11,42,Lyon                                         ,0414,01,MINNEOTA PUBLIC SCHOOL DISTRICT    ,000, ,06,8,02        ,0,0,0,0,2,3,2,0,9,12,13,15,7,28,District,EC-12,  , ,  
10-11,42,Lyon                                         ,0414,01,MINNEOTA PUBLIC SCHOOL DISTRICT    ,000, ,06,8,03        ,0,0,0,0,0,2,0,0,21,9,21,11,2,32,District,EC-12,  , ,  
10-11,42,Lyon                                         ,0414,01,MINNEOTA PUBLIC SCHOOL DISTRICT    ,000, ,06,8,04        ,0,0,0,0,2,1,0,1,14,14,16,16,4,32,District,EC-12,  , ,  
10-11,42,Lyon                                         ,0414,01,MINNEOTA PUBLIC SCHOOL DISTRICT    ,000, ,06,8,05        ,0,0,0,0,1,2,0,0,16,16,17,18,3,35,District,EC-12,  , ,  
10-11,42,Lyon                                         ,0414,01,MINNEOTA PUBLIC SCHOOL DISTRICT    ,000, ,06,8,06        ,0,0,0,0,1,2,0,0,10,15,11,17,3,28,District,EC-12,  , ,  
10-11,42,Lyon                                         ,0414,01,MINNEOTA PUBLIC SCHOOL DISTRICT    ,000, ,06,8,07        ,0,0,0,0,4,3,0,0,11,12,15,15,7,30,District,EC-12,  , ,  
10-11,42,Lyon                                         ,0414,01,MINNEOTA PUBLIC SCHOOL DISTRICT    ,000, ,06,8,08        ,0,0,0,0,1,3,0,2,21,18,22,23,6,45,District,EC-12,  , ,  
10-11,42,Lyon                                         ,0414,01,MINNEOTA PUBLIC SCHOOL DISTRICT    ,000, ,06,8,09        ,0,0,1,1,0,0,0,0,12,14,13,15,2,28,District,EC-12,  , ,  
10-11,42,Lyon                                         ,0414,01,MINNEOTA PUBLIC SCHOOL DISTRICT    ,000, ,06,8,10        ,0,0,0,0,1,1,0,0,10,23,11,24,2,35,District,EC-12,  , ,  
10-11,42,Lyon                                         ,0414,01,MINNEOTA PUBLIC SCHOOL DISTRICT    ,000, ,06,8,11        ,0,0,0,0,0,0,0,0,22,17,22,17,0,39,District,EC-12,  , ,  
10-11,42,Lyon                                         ,0414,01,MINNEOTA PUBLIC SCHOOL DISTRICT    ,000, ,06,8,12        ,0,0,1,0,1,0,0,0,24,25,26,25,2,51,District,EC-12,  , ,  
10-11,42,Lyon                                         ,0414,01,MINNEOTA PUBLIC SCHOOL DISTRICT    ,000, ,06,8,All Grades,0,0,2,1,16,20,2,4,208,219,228,244,45,472,District,EC-12,  , ,  
10-11,42,Lyon                                         ,0415,01,LYND PUBLIC SCHOOL DISTRICT        ,000, ,06,8,EC        ,0,0,0,0,0,1,1,0,4,2,5,3,2,8,District,EC-08,  , ,  
10-11,42,Lyon                                         ,0415,01,LYND PUBLIC SCHOOL DISTRICT        ,000, ,06,8,KG        ,0,0,0,0,3,3,1,0,1,3,5,6,7,11,District,EC-08,  , ,  
10-11,42,Lyon                                         ,0415,01,LYND PUBLIC SCHOOL DISTRICT        ,000, ,06,8,01        ,0,0,0,0,0,6,0,0,2,5,2,11,6,13,District,EC-08,  , ,  
10-11,42,Lyon                                         ,0415,01,LYND PUBLIC SCHOOL DISTRICT        ,000, ,06,8,02        ,0,0,0,0,1,0,0,0,5,4,6,4,1,10,District,EC-08,  , ,  
10-11,42,Lyon                                         ,0415,01,LYND PUBLIC SCHOOL DISTRICT        ,000, ,06,8,03        ,0,0,0,0,2,3,0,0,6,2,8,5,5,13,District,EC-08,  , ,  
10-11,42,Lyon                                         ,0415,01,LYND PUBLIC SCHOOL DISTRICT        ,000, ,06,8,04        ,0,0,0,1,4,3,0,0,7,1,11,5,8,16,District,EC-08,  , ,  
10-11,42,Lyon                                         ,0415,01,LYND PUBLIC SCHOOL DISTRICT        ,000, ,06,8,05        ,0,0,0,0,4,3,0,0,3,4,7,7,7,14,District,EC-08,  , ,  
10-11,42,Lyon                                         ,0415,01,LYND PUBLIC SCHOOL DISTRICT        ,000, ,06,8,06        ,0,0,1,0,1,2,0,0,4,3,6,5,4,11,District,EC-08,  , ,  
10-11,42,Lyon                                         ,0415,01,LYND PUBLIC SCHOOL DISTRICT        ,000, ,06,8,07        ,0,0,0,0,3,2,0,0,3,2,6,4,5,10,District,EC-08,  , ,  
10-11,42,Lyon                                         ,0415,01,LYND PUBLIC SCHOOL DISTRICT        ,000, ,06,8,08        ,0,0,0,0,3,1,1,0,0,5,4,6,5,10,District,EC-08,  , ,  
10-11,42,Lyon                                         ,0415,01,LYND PUBLIC SCHOOL DISTRICT        ,000, ,06,8,All Grades,0,0,1,1,21,24,3,0,35,31,60,56,50,116,District,EC-08,  , ,  
10-11,43,McLeod                                       ,0423,01,HUTCHINSON PUBLIC SCHOOL DISTRICT  ,000, ,06,06E,EC        ,1,0,1,1,2,0,1,0,40,19,45,20,6,65,District,EC-12,  , ,  
10-11,43,McLeod                                       ,0423,01,HUTCHINSON PUBLIC SCHOOL DISTRICT  ,000, ,06,06E,KG        ,1,0,0,2,8,3,1,0,115,94,125,99,15,224,District,EC-12,  , ,  
10-11,43,McLeod                                       ,0423,01,HUTCHINSON PUBLIC SCHOOL DISTRICT  ,000, ,06,06E,01        ,0,0,2,1,7,5,1,1,106,117,116,124,17,240,District,EC-12,  , ,  
10-11,43,McLeod                                       ,0423,01,HUTCHINSON PUBLIC SCHOOL DISTRICT  ,000, ,06,06E,02        ,0,0,3,1,7,6,1,1,114,95,125,103,19,228,District,EC-12,  , ,  
10-11,43,McLeod                                       ,0423,01,HUTCHINSON PUBLIC SCHOOL DISTRICT  ,000, ,06,06E,03        ,0,0,1,1,4,5,3,4,94,92,102,102,18,204,District,EC-12,  , ,  
10-11,43,McLeod                                       ,0423,01,HUTCHINSON PUBLIC SCHOOL DISTRICT  ,000, ,06,06E,04        ,0,0,0,1,3,6,4,1,92,88,99,96,15,195,District,EC-12,  , ,  
10-11,43,McLeod                                       ,0423,01,HUTCHINSON PUBLIC SCHOOL DISTRICT  ,000, ,06,06E,05        ,0,1,1,4,7,3,2,1,107,98,117,107,19,224,District,EC-12,  , ,  
10-11,43,McLeod                                       ,0423,01,HUTCHINSON PUBLIC SCHOOL DISTRICT  ,000, ,06,06E,06        ,0,1,1,0,0,7,4,1,90,94,95,103,14,198,District,EC-12,  , ,  
10-11,43,McLeod                                       ,0423,01,HUTCHINSON PUBLIC SCHOOL DISTRICT  ,000, ,06,06E,07        ,1,0,0,2,6,3,2,1,97,97,106,103,15,209,District,EC-12,  , ,  
10-11,43,McLeod                                       ,0423,01,HUTCHINSON PUBLIC SCHOOL DISTRICT  ,000, ,06,06E,08        ,1,1,0,2,11,3,3,1,121,102,136,109,22,245,District,EC-12,  , ,  
10-11,43,McLeod                                       ,0423,01,HUTCHINSON PUBLIC SCHOOL DISTRICT  ,000, ,06,06E,09        ,0,0,1,4,4,3,2,1,121,106,128,114,15,242,District,EC-12,  , ,  
10-11,43,McLeod                                       ,0423,01,HUTCHINSON PUBLIC SCHOOL DISTRICT  ,000, ,06,06E,10        ,1,0,0,1,4,7,2,0,105,103,112,111,15,223,District,EC-12,  , ,  
10-11,43,McLeod                                       ,0423,01,HUTCHINSON PUBLIC SCHOOL DISTRICT  ,000, ,06,06E,11        ,0,0,1,1,5,2,1,1,89,122,96,126,11,222,District,EC-12,  , ,  
10-11,43,McLeod                                       ,0423,01,HUTCHINSON PUBLIC SCHOOL DISTRICT  ,000, ,06,06E,12        ,0,0,1,4,7,4,0,2,129,108,137,118,18,255,District,EC-12,  , ,  
10-11,43,McLeod                                       ,0423,01,HUTCHINSON PUBLIC SCHOOL DISTRICT  ,000, ,06,06E,All Grades,5,3,12,25,75,57,27,15,1420,1335,1539,1435,219,2974,District,EC-12,  , ,  
10-11,43,McLeod                                       ,0424,01,LESTER PRAIRIE PUBLIC SCHOOL DIST. ,000, ,06,06E,EC        ,0,0,0,0,0,0,0,0,2,1,2,1,0,3,District,EC-12,  , ,  
10-11,43,McLeod                                       ,0424,01,LESTER PRAIRIE PUBLIC SCHOOL DIST. ,000, ,06,06E,KG        ,0,0,0,0,0,2,0,0,15,14,15,16,2,31,District,EC-12,  , ,  
10-11,43,McLeod                                       ,0424,01,LESTER PRAIRIE PUBLIC SCHOOL DIST. ,000, ,06,06E,01        ,0,0,0,0,2,2,0,0,13,11,15,13,4,28,District,EC-12,  , ,  
10-11,43,McLeod                                       ,0424,01,LESTER PRAIRIE PUBLIC SCHOOL DIST. ,000, ,06,06E,02        ,0,0,0,0,4,1,0,0,11,17,15,18,5,33,District,EC-12,  , ,  
10-11,43,McLeod                                       ,0424,01,LESTER PRAIRIE PUBLIC SCHOOL DIST. ,000, ,06,06E,03        ,0,0,0,0,2,4,0,0,5,11,7,15,6,22,District,EC-12,  , ,  
10-11,43,McLeod                                       ,0424,01,LESTER PRAIRIE PUBLIC SCHOOL DIST. ,000, ,06,06E,04        ,0,0,0,0,4,1,0,0,16,7,20,8,5,28,District,EC-12,  , ,  
10-11,43,McLeod                                       ,0424,01,LESTER PRAIRIE PUBLIC SCHOOL DIST. ,000, ,06,06E,05        ,0,0,0,0,2,1,0,0,18,12,20,13,3,33,District,EC-12,  , ,  
10-11,43,McLeod                                       ,0424,01,LESTER PRAIRIE PUBLIC SCHOOL DIST. ,000, ,06,06E,06        ,0,0,0,0,2,2,0,0,13,18,15,20,4,35,District,EC-12,  , ,  
10-11,43,McLeod                                       ,0424,01,LESTER PRAIRIE PUBLIC SCHOOL DIST. ,000, ,06,06E,07        ,0,0,0,0,1,2,0,0,12,11,13,13,3,26,District,EC-12,  , ,  
10-11,43,McLeod                                       ,0424,01,LESTER PRAIRIE PUBLIC SCHOOL DIST. ,000, ,06,06E,08        ,0,0,1,0,1,2,0,0,14,12,16,14,4,30,District,EC-12,  , ,  
10-11,43,McLeod                                       ,0424,01,LESTER PRAIRIE PUBLIC SCHOOL DIST. ,000, ,06,06E,09        ,0,0,1,0,1,0,0,0,19,8,21,8,2,29,District,EC-12,  , ,  
10-11,43,McLeod                                       ,0424,01,LESTER PRAIRIE PUBLIC SCHOOL DIST. ,000, ,06,06E,10        ,0,0,0,0,2,2,0,0,16,12,18,14,4,32,District,EC-12,  , ,  
10-11,43,McLeod                                       ,0424,01,LESTER PRAIRIE PUBLIC SCHOOL DIST. ,000, ,06,06E,11        ,0,0,0,1,0,1,0,0,16,15,16,17,2,33,District,EC-12,  , ,  
10-11,43,McLeod                                       ,0424,01,LESTER PRAIRIE PUBLIC SCHOOL DIST. ,000, ,06,06E,12        ,0,0,0,0,0,1,0,0,14,10,14,11,1,25,District,EC-12,  , ,  
10-11,43,McLeod                                       ,0424,01,LESTER PRAIRIE PUBLIC SCHOOL DIST. ,000, ,06,06E,All Grades,0,0,2,1,21,21,0,0,184,159,207,181,45,388,District,EC-12,  , ,  
10-11,44,Mahnomen                                     ,0432,01,MAHNOMEN PUBLIC SCHOOL DISTRICT    ,000, ,01,2,EC        ,2,3,0,0,1,0,0,0,0,0,3,3,6,6,District,EC-12,  , ,  
10-11,44,Mahnomen                                     ,0432,01,MAHNOMEN PUBLIC SCHOOL DISTRICT    ,000, ,01,2,KG        ,21,16,0,0,0,0,0,0,11,4,32,20,37,52,District,EC-12,  , ,  
10-11,44,Mahnomen                                     ,0432,01,MAHNOMEN PUBLIC SCHOOL DISTRICT    ,000, ,01,2,01        ,13,22,0,0,0,0,0,1,4,3,17,26,36,43,District,EC-12,  , ,  
10-11,44,Mahnomen                                     ,0432,01,MAHNOMEN PUBLIC SCHOOL DISTRICT    ,000, ,01,2,02        ,13,13,0,0,0,0,0,0,2,7,15,20,26,35,District,EC-12,  , ,  
10-11,44,Mahnomen                                     ,0432,01,MAHNOMEN PUBLIC SCHOOL DISTRICT    ,000, ,01,2,03        ,18,10,0,1,0,0,0,0,6,3,24,14,29,38,District,EC-12,  , ,  
10-11,44,Mahnomen                                     ,0432,01,MAHNOMEN PUBLIC SCHOOL DISTRICT    ,000, ,01,2,04        ,19,17,0,0,0,0,0,1,8,4,27,22,37,49,District,EC-12,  , ,  
10-11,44,Mahnomen                                     ,0432,01,MAHNOMEN PUBLIC SCHOOL DISTRICT    ,000, ,01,2,05        ,9,17,0,0,0,0,0,0,9,5,18,22,26,40,District,EC-12,  , ,  
10-11,44,Mahnomen                                     ,0432,01,MAHNOMEN PUBLIC SCHOOL DISTRICT    ,000, ,01,2,06        ,17,18,1,0,0,0,0,0,5,4,23,22,36,45,District,EC-12,  , ,  
10-11,44,Mahnomen                                     ,0432,01,MAHNOMEN PUBLIC SCHOOL DISTRICT    ,000, ,01,2,07        ,18,15,1,0,1,0,0,0,13,7,33,22,35,55,District,EC-12,  , ,  
10-11,44,Mahnomen                                     ,0432,01,MAHNOMEN PUBLIC SCHOOL DISTRICT    ,000, ,01,2,08        ,14,21,0,0,0,1,0,0,11,8,25,30,36,55,District,EC-12,  , ,  
10-11,44,Mahnomen                                     ,0432,01,MAHNOMEN PUBLIC SCHOOL DISTRICT    ,000, ,01,2,09        ,19,21,0,0,0,0,0,0,15,7,34,28,40,62,District,EC-12,  , ,  
10-11,44,Mahnomen                                     ,0432,01,MAHNOMEN PUBLIC SCHOOL DISTRICT    ,000, ,01,2,10        ,18,26,0,1,1,0,0,0,11,4,30,31,46,61,District,EC-12,  , ,  
10-11,44,Mahnomen                                     ,0432,01,MAHNOMEN PUBLIC SCHOOL DISTRICT    ,000, ,01,2,11        ,13,7,1,0,0,0,0,1,8,3,22,11,22,33,District,EC-12,  , ,  
10-11,44,Mahnomen                                     ,0432,01,MAHNOMEN PUBLIC SCHOOL DISTRICT    ,000, ,01,2,12        ,18,9,0,0,0,0,0,0,10,9,28,18,27,46,District,EC-12,  , ,  
10-11,44,Mahnomen                                     ,0432,01,MAHNOMEN PUBLIC SCHOOL DISTRICT    ,000, ,01,2,All Grades,212,215,3,2,3,1,0,3,113,68,331,289,439,620,District,EC-12,  , ,  
10-11,44,Mahnomen                                     ,0435,01,WAUBUN-OGEMA-WHITE EARTH PUBLIC SCH,000, ,01,2,KG        ,22,17,0,0,0,0,1,0,4,2,27,19,40,46,District,KG-12,  , ,  
10-11,44,Mahnomen                                     ,0435,01,WAUBUN-OGEMA-WHITE EARTH PUBLIC SCH,000, ,01,2,01        ,21,23,0,0,0,0,0,0,9,7,30,30,44,60,District,KG-12,  , ,  
10-11,44,Mahnomen                                     ,0435,01,WAUBUN-OGEMA-WHITE EARTH PUBLIC SCH,000, ,01,2,02        ,18,17,0,0,0,0,1,0,6,4,25,21,36,46,District,KG-12,  , ,  
10-11,44,Mahnomen                                     ,0435,01,WAUBUN-OGEMA-WHITE EARTH PUBLIC SCH,000, ,01,2,03        ,21,17,0,0,0,0,0,0,4,4,25,21,38,46,District,KG-12,  , ,  
10-11,44,Mahnomen                                     ,0435,01,WAUBUN-OGEMA-WHITE EARTH PUBLIC SCH,000, ,01,2,04        ,25,13,1,0,0,0,0,0,11,2,37,15,39,52,District,KG-12,  , ,  
10-11,44,Mahnomen                                     ,0435,01,WAUBUN-OGEMA-WHITE EARTH PUBLIC SCH,000, ,01,2,05        ,13,15,0,0,0,0,0,0,7,6,20,21,28,41,District,KG-12,  , ,  
10-11,44,Mahnomen                                     ,0435,01,WAUBUN-OGEMA-WHITE EARTH PUBLIC SCH,000, ,01,2,06        ,17,14,0,0,0,1,0,0,6,5,23,20,32,43,District,KG-12,  , ,  
10-11,44,Mahnomen                                     ,0435,01,WAUBUN-OGEMA-WHITE EARTH PUBLIC SCH,000, ,01,2,07        ,23,25,0,0,0,0,0,0,5,7,28,32,48,60,District,KG-12,  , ,  
10-11,44,Mahnomen                                     ,0435,01,WAUBUN-OGEMA-WHITE EARTH PUBLIC SCH,000, ,01,2,08        ,15,16,0,0,0,0,1,0,5,8,21,24,32,45,District,KG-12,  , ,  
10-11,44,Mahnomen                                     ,0435,01,WAUBUN-OGEMA-WHITE EARTH PUBLIC SCH,000, ,01,2,09        ,15,12,0,0,0,0,0,0,7,8,22,20,27,42,District,KG-12,  , ,  
10-11,44,Mahnomen                                     ,0435,01,WAUBUN-OGEMA-WHITE EARTH PUBLIC SCH,000, ,01,2,10        ,11,17,0,0,0,0,0,0,6,4,17,21,28,38,District,KG-12,  , ,  
10-11,44,Mahnomen                                     ,0435,01,WAUBUN-OGEMA-WHITE EARTH PUBLIC SCH,000, ,01,2,11        ,15,16,0,0,0,0,0,1,7,11,22,28,32,50,District,KG-12,  , ,  
10-11,44,Mahnomen                                     ,0435,01,WAUBUN-OGEMA-WHITE EARTH PUBLIC SCH,000, ,01,2,12        ,12,16,0,0,0,0,0,0,9,11,21,27,28,48,District,KG-12,  , ,  
10-11,44,Mahnomen                                     ,0435,01,WAUBUN-OGEMA-WHITE EARTH PUBLIC SCH,000, ,01,2,All Grades,228,218,1,0,0,1,3,1,86,79,318,299,452,617,District,KG-12,  , ,  
10-11,45,Marshall                                     ,0441,01,MARSHALL COUNTY CENTRAL SCHOOLS    ,000, ,01,1,EC        ,0,0,0,0,0,0,0,0,2,0,2,0,0,2,District,EC-12,  , ,  
10-11,45,Marshall                                     ,0441,01,MARSHALL COUNTY CENTRAL SCHOOLS    ,000, ,01,1,KG        ,0,0,0,0,0,0,0,0,16,13,16,13,0,29,District,EC-12,  , ,  
10-11,45,Marshall                                     ,0441,01,MARSHALL COUNTY CENTRAL SCHOOLS    ,000, ,01,1,01        ,0,0,0,0,0,0,0,0,10,16,10,16,0,26,District,EC-12,  , ,  
10-11,45,Marshall                                     ,0441,01,MARSHALL COUNTY CENTRAL SCHOOLS    ,000, ,01,1,02        ,0,0,0,0,1,0,0,0,18,16,19,16,1,35,District,EC-12,  , ,  
10-11,45,Marshall                                     ,0441,01,MARSHALL COUNTY CENTRAL SCHOOLS    ,000, ,01,1,03        ,0,0,0,0,0,0,1,0,16,9,17,9,1,26,District,EC-12,  , ,  
10-11,45,Marshall                                     ,0441,01,MARSHALL COUNTY CENTRAL SCHOOLS    ,000, ,01,1,04        ,0,0,0,0,0,0,0,1,13,14,13,15,1,28,District,EC-12,  , ,  
10-11,45,Marshall                                     ,0441,01,MARSHALL COUNTY CENTRAL SCHOOLS    ,000, ,01,1,05        ,0,0,0,0,0,0,0,0,12,19,12,19,0,31,District,EC-12,  , ,  
10-11,45,Marshall                                     ,0441,01,MARSHALL COUNTY CENTRAL SCHOOLS    ,000, ,01,1,06        ,0,0,0,1,0,0,0,1,20,17,20,19,2,39,District,EC-12,  , ,  
10-11,45,Marshall                                     ,0441,01,MARSHALL COUNTY CENTRAL SCHOOLS    ,000, ,01,1,07        ,0,0,0,0,0,0,0,0,15,18,15,18,0,33,District,EC-12,  , ,  
10-11,45,Marshall                                     ,0441,01,MARSHALL COUNTY CENTRAL SCHOOLS    ,000, ,01,1,08        ,0,0,0,1,0,0,1,0,16,10,17,11,2,28,District,EC-12,  , ,  
10-11,45,Marshall                                     ,0441,01,MARSHALL COUNTY CENTRAL SCHOOLS    ,000, ,01,1,09        ,0,0,0,0,0,0,0,0,20,14,20,14,0,34,District,EC-12,  , ,  
10-11,45,Marshall                                     ,0441,01,MARSHALL COUNTY CENTRAL SCHOOLS    ,000, ,01,1,10        ,0,0,0,0,0,0,0,0,19,18,19,18,0,37,District,EC-12,  , ,  
10-11,45,Marshall                                     ,0441,01,MARSHALL COUNTY CENTRAL SCHOOLS    ,000, ,01,1,11        ,1,1,0,0,0,0,0,0,16,13,17,14,2,31,District,EC-12,  , ,  
10-11,45,Marshall                                     ,0441,01,MARSHALL COUNTY CENTRAL SCHOOLS    ,000, ,01,1,12        ,1,0,0,0,0,0,0,0,15,11,16,11,1,27,District,EC-12,  , ,  
10-11,45,Marshall                                     ,0441,01,MARSHALL COUNTY CENTRAL SCHOOLS    ,000, ,01,1,All Grades,2,1,0,2,1,0,2,2,208,188,213,193,10,406,District,EC-12,  , ,  
10-11,45,Marshall                                     ,0447,01,GRYGLA PUBLIC SCHOOL DISTRICT      ,000, ,01,1,KG        ,0,0,0,0,0,0,0,0,5,3,5,3,0,8,District,KG-12,  , ,  
10-11,45,Marshall                                     ,0447,01,GRYGLA PUBLIC SCHOOL DISTRICT      ,000, ,01,1,01        ,0,0,0,0,0,0,0,0,7,2,7,2,0,9,District,KG-12,  , ,  
10-11,45,Marshall                                     ,0447,01,GRYGLA PUBLIC SCHOOL DISTRICT      ,000, ,01,1,02        ,0,0,0,0,0,1,0,0,7,5,7,6,1,13,District,KG-12,  , ,  
10-11,45,Marshall                                     ,0447,01,GRYGLA PUBLIC SCHOOL DISTRICT      ,000, ,01,1,03        ,0,0,0,0,0,0,0,0,3,6,3,6,0,9,District,KG-12,  , ,  
10-11,45,Marshall                                     ,0447,01,GRYGLA PUBLIC SCHOOL DISTRICT      ,000, ,01,1,04        ,0,0,0,0,0,0,0,0,8,6,8,6,0,14,District,KG-12,  , ,  
10-11,45,Marshall                                     ,0447,01,GRYGLA PUBLIC SCHOOL DISTRICT      ,000, ,01,1,05        ,0,0,0,0,0,0,0,0,2,6,2,6,0,8,District,KG-12,  , ,  
10-11,45,Marshall                                     ,0447,01,GRYGLA PUBLIC SCHOOL DISTRICT      ,000, ,01,1,06        ,0,0,0,0,0,0,0,0,4,5,4,5,0,9,District,KG-12,  , ,  
10-11,45,Marshall                                     ,0447,01,GRYGLA PUBLIC SCHOOL DISTRICT      ,000, ,01,1,07        ,0,0,0,1,0,0,0,0,7,7,7,8,1,15,District,KG-12,  , ,  
10-11,45,Marshall                                     ,0447,01,GRYGLA PUBLIC SCHOOL DISTRICT      ,000, ,01,1,08        ,0,0,0,0,0,0,0,0,7,6,7,6,0,13,District,KG-12,  , ,  
10-11,45,Marshall                                     ,0447,01,GRYGLA PUBLIC SCHOOL DISTRICT      ,000, ,01,1,09        ,0,0,0,0,1,0,0,0,11,8,12,8,1,20,District,KG-12,  , ,  
10-11,45,Marshall                                     ,0447,01,GRYGLA PUBLIC SCHOOL DISTRICT      ,000, ,01,1,10        ,0,0,0,0,0,0,0,0,6,10,6,10,0,16,District,KG-12,  , ,  
10-11,45,Marshall                                     ,0447,01,GRYGLA PUBLIC SCHOOL DISTRICT      ,000, ,01,1,11        ,0,0,0,0,0,0,0,0,8,9,8,9,0,17,District,KG-12,  , ,  
10-11,45,Marshall                                     ,0447,01,GRYGLA PUBLIC SCHOOL DISTRICT      ,000, ,01,1,12        ,0,1,0,0,0,0,0,0,8,13,8,14,1,22,District,KG-12,  , ,  
10-11,45,Marshall                                     ,0447,01,GRYGLA PUBLIC SCHOOL DISTRICT      ,000, ,01,1,All Grades,0,1,0,1,1,1,0,0,83,86,84,89,4,173,District,KG-12,  , ,  
10-11,46,Martin                                       ,0458,01,TRUMAN PUBLIC SCHOOL DISTRICT      ,000, ,09,9,EC        ,0,0,0,0,0,0,0,0,2,0,2,0,0,2,District,EC-12,  , ,  
10-11,46,Martin                                       ,0458,01,TRUMAN PUBLIC SCHOOL DISTRICT      ,000, ,09,9,KG        ,0,0,0,0,0,0,0,0,6,6,6,6,0,12,District,EC-12,  , ,  
