DataYear,DistrictCouNum,DistrictCountyName,districtNumber,districtType,DistrictName,schoolNumber,SchoolName,ECSUNumber,EconomicDevelopmentRegion,Grade,K12Enr,FreeK12,RedK12,LEPIdentifiedK12,LEPServedK12,SPEK12,EC12Enr,Free-EC12,Red-EC12,LEPIdentifiedEC12,LEPServedEC12,SPE-EC12,SchoolLocationCountyNumber,SchoolLocationCountyName,MinMaxGrade,SchoolClassification
10-11,62,Ramsey                                       ,0916,06,N.E. METRO INTERMEDIATE DIST. 916  ,000, ,11,11 ,03        ,9,3,NULL,NULL,NULL,9,9,3,NULL,NULL,NULL,9,  , ,EC-12,  
10-11,62,Ramsey                                       ,0916,06,N.E. METRO INTERMEDIATE DIST. 916  ,000, ,11,11 ,04        ,9,4,1,NULL,NULL,9,9,4,1,NULL,NULL,9,  , ,EC-12,  
10-11,62,Ramsey                                       ,0916,06,N.E. METRO INTERMEDIATE DIST. 916  ,000, ,11,11 ,05        ,18,7,2,NULL,NULL,18,18,7,2,NULL,NULL,18,  , ,EC-12,  
10-11,62,Ramsey                                       ,0916,06,N.E. METRO INTERMEDIATE DIST. 916  ,000, ,11,11 ,06        ,12,4,1,NULL,NULL,12,12,4,1,NULL,NULL,12,  , ,EC-12,  
10-11,62,Ramsey                                       ,0916,06,N.E. METRO INTERMEDIATE DIST. 916  ,000, ,11,11 ,07        ,27,15,NULL,NULL,NULL,27,27,15,NULL,NULL,NULL,27,  , ,EC-12,  
10-11,62,Ramsey                                       ,0916,06,N.E. METRO INTERMEDIATE DIST. 916  ,000, ,11,11 ,08        ,32,12,4,NULL,NULL,31,32,12,4,NULL,NULL,31,  , ,EC-12,  
10-11,62,Ramsey                                       ,0916,06,N.E. METRO INTERMEDIATE DIST. 916  ,000, ,11,11 ,09        ,32,11,4,NULL,NULL,30,32,11,4,NULL,NULL,30,  , ,EC-12,  
10-11,62,Ramsey                                       ,0916,06,N.E. METRO INTERMEDIATE DIST. 916  ,000, ,11,11 ,10        ,45,21,5,NULL,NULL,31,45,21,5,NULL,NULL,31,  , ,EC-12,  
10-11,62,Ramsey                                       ,0916,06,N.E. METRO INTERMEDIATE DIST. 916  ,000, ,11,11 ,11        ,86,31,2,NULL,NULL,39,86,31,2,NULL,NULL,39,  , ,EC-12,  
10-11,62,Ramsey                                       ,0916,06,N.E. METRO INTERMEDIATE DIST. 916  ,000, ,11,11 ,12        ,367,135,15,NULL,NULL,137,367,135,15,NULL,NULL,137,  , ,EC-12,  
10-11,62,Ramsey                                       ,0916,06,N.E. METRO INTERMEDIATE DIST. 916  ,000, ,11,11 ,All Grades,653,248,34,NULL,NULL,356,656,249,34,NULL,NULL,359,  , ,EC-12,  
10-11,19,Dakota                                       ,0917,06,INTERMEDIATE SCHOOL DISTRICT 917   ,000, ,11,11 ,EC        ,NULL,NULL,NULL,NULL,NULL,NULL,13,1,NULL,NULL,NULL,13,  , ,EC-12,  
10-11,19,Dakota                                       ,0917,06,INTERMEDIATE SCHOOL DISTRICT 917   ,000, ,11,11 ,KG        ,4,2,NULL,NULL,NULL,4,4,2,NULL,NULL,NULL,4,  , ,EC-12,  
10-11,19,Dakota                                       ,0917,06,INTERMEDIATE SCHOOL DISTRICT 917   ,000, ,11,11 ,01        ,6,1,3,NULL,NULL,6,6,1,3,NULL,NULL,6,  , ,EC-12,  
10-11,19,Dakota                                       ,0917,06,INTERMEDIATE SCHOOL DISTRICT 917   ,000, ,11,11 ,02        ,10,4,2,NULL,NULL,9,10,4,2,NULL,NULL,9,  , ,EC-12,  
10-11,19,Dakota                                       ,0917,06,INTERMEDIATE SCHOOL DISTRICT 917   ,000, ,11,11 ,03        ,11,5,3,NULL,NULL,11,11,5,3,NULL,NULL,11,  , ,EC-12,  
10-11,19,Dakota                                       ,0917,06,INTERMEDIATE SCHOOL DISTRICT 917   ,000, ,11,11 ,04        ,15,3,4,NULL,NULL,15,15,3,4,NULL,NULL,15,  , ,EC-12,  
10-11,19,Dakota                                       ,0917,06,INTERMEDIATE SCHOOL DISTRICT 917   ,000, ,11,11 ,05        ,25,12,3,NULL,NULL,24,25,12,3,NULL,NULL,24,  , ,EC-12,  
10-11,19,Dakota                                       ,0917,06,INTERMEDIATE SCHOOL DISTRICT 917   ,000, ,11,11 ,06        ,13,4,3,NULL,NULL,13,13,4,3,NULL,NULL,13,  , ,EC-12,  
10-11,19,Dakota                                       ,0917,06,INTERMEDIATE SCHOOL DISTRICT 917   ,000, ,11,11 ,07        ,28,14,3,NULL,NULL,27,28,14,3,NULL,NULL,27,  , ,EC-12,  
10-11,19,Dakota                                       ,0917,06,INTERMEDIATE SCHOOL DISTRICT 917   ,000, ,11,11 ,08        ,31,14,4,NULL,NULL,29,31,14,4,NULL,NULL,29,  , ,EC-12,  
10-11,19,Dakota                                       ,0917,06,INTERMEDIATE SCHOOL DISTRICT 917   ,000, ,11,11 ,09        ,44,15,3,NULL,NULL,38,44,15,3,NULL,NULL,38,  , ,EC-12,  
10-11,19,Dakota                                       ,0917,06,INTERMEDIATE SCHOOL DISTRICT 917   ,000, ,11,11 ,10        ,36,13,NULL,NULL,NULL,24,36,13,NULL,NULL,NULL,24,  , ,EC-12,  
10-11,19,Dakota                                       ,0917,06,INTERMEDIATE SCHOOL DISTRICT 917   ,000, ,11,11 ,11        ,69,26,2,NULL,NULL,38,69,26,2,NULL,NULL,38,  , ,EC-12,  
10-11,19,Dakota                                       ,0917,06,INTERMEDIATE SCHOOL DISTRICT 917   ,000, ,11,11 ,12        ,341,66,15,NULL,NULL,160,341,66,15,NULL,NULL,160,  , ,EC-12,  
10-11,19,Dakota                                       ,0917,06,INTERMEDIATE SCHOOL DISTRICT 917   ,000, ,11,11 ,All Grades,633,179,45,NULL,NULL,398,646,180,45,NULL,NULL,411,  , ,EC-12,  
10-11,56,Otter Tail                                   ,0926,83,REGION 4-LAKES COUNTRY SERVICE COOP,000, ,04,04 ,09        ,1,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,  , ,09-12,  
10-11,56,Otter Tail                                   ,0926,83,REGION 4-LAKES COUNTRY SERVICE COOP,000, ,04,04 ,10        ,5,3,1,NULL,NULL,NULL,5,3,1,NULL,NULL,NULL,  , ,09-12,  
10-11,56,Otter Tail                                   ,0926,83,REGION 4-LAKES COUNTRY SERVICE COOP,000, ,04,04 ,11        ,16,2,2,NULL,NULL,NULL,16,2,2,NULL,NULL,NULL,  , ,09-12,  
10-11,56,Otter Tail                                   ,0926,83,REGION 4-LAKES COUNTRY SERVICE COOP,000, ,04,04 ,12        ,25,6,2,NULL,NULL,NULL,25,6,2,NULL,NULL,NULL,  , ,09-12,  
10-11,56,Otter Tail                                   ,0926,83,REGION 4-LAKES COUNTRY SERVICE COOP,000, ,04,04 ,All Grades,47,11,5,NULL,NULL,NULL,47,11,5,NULL,NULL,NULL,  , ,09-12,  
10-11,10,Carver                                       ,0930,53,CARVER-SCOTT EDUCATIONAL COOP.     ,000, ,11,11 ,02        ,2,1,NULL,NULL,NULL,2,2,1,NULL,NULL,NULL,2,  , ,02-12,  
10-11,10,Carver                                       ,0930,53,CARVER-SCOTT EDUCATIONAL COOP.     ,000, ,11,11 ,03        ,5,NULL,1,NULL,NULL,5,5,NULL,1,NULL,NULL,5,  , ,02-12,  
10-11,10,Carver                                       ,0930,53,CARVER-SCOTT EDUCATIONAL COOP.     ,000, ,11,11 ,04        ,10,3,NULL,NULL,NULL,10,10,3,NULL,NULL,NULL,10,  , ,02-12,  
10-11,10,Carver                                       ,0930,53,CARVER-SCOTT EDUCATIONAL COOP.     ,000, ,11,11 ,05        ,1,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,1,  , ,02-12,  
10-11,10,Carver                                       ,0930,53,CARVER-SCOTT EDUCATIONAL COOP.     ,000, ,11,11 ,06        ,3,NULL,1,NULL,NULL,3,3,NULL,1,NULL,NULL,3,  , ,02-12,  
10-11,10,Carver                                       ,0930,53,CARVER-SCOTT EDUCATIONAL COOP.     ,000, ,11,11 ,07        ,4,2,1,NULL,NULL,4,4,2,1,NULL,NULL,4,  , ,02-12,  
10-11,10,Carver                                       ,0930,53,CARVER-SCOTT EDUCATIONAL COOP.     ,000, ,11,11 ,08        ,7,5,NULL,NULL,NULL,5,7,5,NULL,NULL,NULL,5,  , ,02-12,  
10-11,10,Carver                                       ,0930,53,CARVER-SCOTT EDUCATIONAL COOP.     ,000, ,11,11 ,09        ,8,4,NULL,NULL,NULL,3,8,4,NULL,NULL,NULL,3,  , ,02-12,  
10-11,10,Carver                                       ,0930,53,CARVER-SCOTT EDUCATIONAL COOP.     ,000, ,11,11 ,10        ,17,8,2,NULL,NULL,10,17,8,2,NULL,NULL,10,  , ,02-12,  
10-11,10,Carver                                       ,0930,53,CARVER-SCOTT EDUCATIONAL COOP.     ,000, ,11,11 ,11        ,71,15,9,NULL,NULL,21,71,15,9,NULL,NULL,21,  , ,02-12,  
10-11,10,Carver                                       ,0930,53,CARVER-SCOTT EDUCATIONAL COOP.     ,000, ,11,11 ,12        ,205,73,17,NULL,NULL,102,205,73,17,NULL,NULL,102,  , ,02-12,  
10-11,10,Carver                                       ,0930,53,CARVER-SCOTT EDUCATIONAL COOP.     ,000, ,11,11 ,All Grades,333,111,31,NULL,NULL,166,333,111,31,NULL,NULL,166,  , ,02-12,  
10-11,56,Otter Tail                                   ,0935,52,FERGUS FALLS AREA SP. ED. COOP.    ,000, ,04,04 ,EC        ,NULL,NULL,NULL,NULL,NULL,NULL,71,6,NULL,NULL,NULL,71,  , ,EC-12,  
10-11,56,Otter Tail                                   ,0935,52,FERGUS FALLS AREA SP. ED. COOP.    ,000, ,04,04 ,01        ,1,1,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,1,  , ,EC-12,  
10-11,56,Otter Tail                                   ,0935,52,FERGUS FALLS AREA SP. ED. COOP.    ,000, ,04,04 ,02        ,2,1,NULL,NULL,NULL,2,2,1,NULL,NULL,NULL,2,  , ,EC-12,  
10-11,56,Otter Tail                                   ,0935,52,FERGUS FALLS AREA SP. ED. COOP.    ,000, ,04,04 ,03        ,2,NULL,NULL,NULL,NULL,2,2,NULL,NULL,NULL,NULL,2,  , ,EC-12,  
10-11,56,Otter Tail                                   ,0935,52,FERGUS FALLS AREA SP. ED. COOP.    ,000, ,04,04 ,04        ,2,2,NULL,NULL,NULL,2,2,2,NULL,NULL,NULL,2,  , ,EC-12,  
10-11,56,Otter Tail                                   ,0935,52,FERGUS FALLS AREA SP. ED. COOP.    ,000, ,04,04 ,05        ,1,1,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,1,  , ,EC-12,  
10-11,56,Otter Tail                                   ,0935,52,FERGUS FALLS AREA SP. ED. COOP.    ,000, ,04,04 ,06        ,3,1,NULL,NULL,NULL,3,3,1,NULL,NULL,NULL,3,  , ,EC-12,  
10-11,56,Otter Tail                                   ,0935,52,FERGUS FALLS AREA SP. ED. COOP.    ,000, ,04,04 ,07        ,3,3,NULL,NULL,NULL,3,3,3,NULL,NULL,NULL,3,  , ,EC-12,  
10-11,56,Otter Tail                                   ,0935,52,FERGUS FALLS AREA SP. ED. COOP.    ,000, ,04,04 ,08        ,4,2,1,NULL,NULL,4,4,2,1,NULL,NULL,4,  , ,EC-12,  
10-11,56,Otter Tail                                   ,0935,52,FERGUS FALLS AREA SP. ED. COOP.    ,000, ,04,04 ,09        ,2,NULL,NULL,NULL,NULL,2,2,NULL,NULL,NULL,NULL,2,  , ,EC-12,  
10-11,56,Otter Tail                                   ,0935,52,FERGUS FALLS AREA SP. ED. COOP.    ,000, ,04,04 ,10        ,2,NULL,NULL,NULL,NULL,1,2,NULL,NULL,NULL,NULL,1,  , ,EC-12,  
10-11,56,Otter Tail                                   ,0935,52,FERGUS FALLS AREA SP. ED. COOP.    ,000, ,04,04 ,11        ,3,NULL,NULL,NULL,NULL,1,3,NULL,NULL,NULL,NULL,1,  , ,EC-12,  
10-11,56,Otter Tail                                   ,0935,52,FERGUS FALLS AREA SP. ED. COOP.    ,000, ,04,04 ,12        ,6,NULL,NULL,NULL,NULL,4,6,NULL,NULL,NULL,NULL,4,  , ,EC-12,  
10-11,56,Otter Tail                                   ,0935,52,FERGUS FALLS AREA SP. ED. COOP.    ,000, ,04,04 ,All Grades,31,11,1,NULL,NULL,26,102,17,1,NULL,NULL,97,  , ,EC-12,  
10-11,86,Wright                                       ,0938,52,MEEKER AND WRIGHT SPECIAL EDUCATION,000, ,06,07W,EC        ,NULL,NULL,NULL,NULL,NULL,NULL,57,12,8,NULL,NULL,57,  , ,EC-12,  
10-11,86,Wright                                       ,0938,52,MEEKER AND WRIGHT SPECIAL EDUCATION,000, ,06,07W,01        ,1,1,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,1,  , ,EC-12,  
10-11,86,Wright                                       ,0938,52,MEEKER AND WRIGHT SPECIAL EDUCATION,000, ,06,07W,02        ,1,1,NULL,NULL,NULL,1,1,1,NULL,NULL,NULL,1,  , ,EC-12,  
10-11,86,Wright                                       ,0938,52,MEEKER AND WRIGHT SPECIAL EDUCATION,000, ,06,07W,03        ,2,1,NULL,NULL,NULL,2,2,1,NULL,NULL,NULL,2,  , ,EC-12,  
10-11,86,Wright                                       ,0938,52,MEEKER AND WRIGHT SPECIAL EDUCATION,000, ,06,07W,04        ,1,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,1,  , ,EC-12,  
10-11,86,Wright                                       ,0938,52,MEEKER AND WRIGHT SPECIAL EDUCATION,000, ,06,07W,05        ,5,3,NULL,NULL,NULL,5,5,3,NULL,NULL,NULL,5,  , ,EC-12,  
10-11,86,Wright                                       ,0938,52,MEEKER AND WRIGHT SPECIAL EDUCATION,000, ,06,07W,06        ,5,NULL,1,NULL,NULL,5,5,NULL,1,NULL,NULL,5,  , ,EC-12,  
10-11,86,Wright                                       ,0938,52,MEEKER AND WRIGHT SPECIAL EDUCATION,000, ,06,07W,07        ,9,7,1,NULL,NULL,8,9,7,1,NULL,NULL,8,  , ,EC-12,  
10-11,86,Wright                                       ,0938,52,MEEKER AND WRIGHT SPECIAL EDUCATION,000, ,06,07W,08        ,7,4,1,NULL,NULL,6,7,4,1,NULL,NULL,6,  , ,EC-12,  
10-11,86,Wright                                       ,0938,52,MEEKER AND WRIGHT SPECIAL EDUCATION,000, ,06,07W,09        ,17,12,1,NULL,NULL,15,17,12,1,NULL,NULL,15,  , ,EC-12,  
10-11,86,Wright                                       ,0938,52,MEEKER AND WRIGHT SPECIAL EDUCATION,000, ,06,07W,10        ,16,16,NULL,NULL,NULL,10,16,16,NULL,NULL,NULL,10,  , ,EC-12,  
10-11,86,Wright                                       ,0938,52,MEEKER AND WRIGHT SPECIAL EDUCATION,000, ,06,07W,11        ,21,19,1,NULL,NULL,14,21,19,1,NULL,NULL,14,  , ,EC-12,  
10-11,86,Wright                                       ,0938,52,MEEKER AND WRIGHT SPECIAL EDUCATION,000, ,06,07W,12        ,34,29,NULL,NULL,NULL,26,34,29,NULL,NULL,NULL,26,  , ,EC-12,  
10-11,86,Wright                                       ,0938,52,MEEKER AND WRIGHT SPECIAL EDUCATION,000, ,06,07W,All Grades,119,93,5,NULL,NULL,94,176,105,13,NULL,NULL,151,  , ,EC-12,  
10-11,30,Isanti                                       ,0957,51,OAK LAND VOCATIONAL COOPERATVE     ,000, ,07,07E,07        ,1,1,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,  , ,07-12,  
10-11,30,Isanti                                       ,0957,51,OAK LAND VOCATIONAL COOPERATVE     ,000, ,07,07E,08        ,4,1,2,NULL,NULL,NULL,4,1,2,NULL,NULL,NULL,  , ,07-12,  
10-11,30,Isanti                                       ,0957,51,OAK LAND VOCATIONAL COOPERATVE     ,000, ,07,07E,09        ,6,5,NULL,NULL,NULL,3,6,5,NULL,NULL,NULL,3,  , ,07-12,  
10-11,30,Isanti                                       ,0957,51,OAK LAND VOCATIONAL COOPERATVE     ,000, ,07,07E,10        ,18,5,1,NULL,NULL,2,18,5,1,NULL,NULL,2,  , ,07-12,  
10-11,30,Isanti                                       ,0957,51,OAK LAND VOCATIONAL COOPERATVE     ,000, ,07,07E,11        ,31,6,1,NULL,NULL,6,31,6,1,NULL,NULL,6,  , ,07-12,  
10-11,30,Isanti                                       ,0957,51,OAK LAND VOCATIONAL COOPERATVE     ,000, ,07,07E,12        ,103,7,8,NULL,NULL,10,103,7,8,NULL,NULL,10,  , ,07-12,  
10-11,30,Isanti                                       ,0957,51,OAK LAND VOCATIONAL COOPERATVE     ,000, ,07,07E,All Grades,163,25,12,NULL,NULL,21,163,25,12,NULL,NULL,21,  , ,07-12,  
10-11,86,Wright                                       ,0966,51,WRIGHT TECHNICAL CENTER            ,000, ,07,07W,08        ,2,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,  , ,08-12,  
10-11,86,Wright                                       ,0966,51,WRIGHT TECHNICAL CENTER            ,000, ,07,07W,09        ,1,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,  , ,08-12,  
10-11,86,Wright                                       ,0966,51,WRIGHT TECHNICAL CENTER            ,000, ,07,07W,10        ,4,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,  , ,08-12,  
10-11,86,Wright                                       ,0966,51,WRIGHT TECHNICAL CENTER            ,000, ,07,07W,11        ,27,NULL,NULL,NULL,NULL,NULL,27,NULL,NULL,NULL,NULL,NULL,  , ,08-12,  
10-11,86,Wright                                       ,0966,51,WRIGHT TECHNICAL CENTER            ,000, ,07,07W,12        ,81,NULL,NULL,NULL,NULL,1,81,NULL,NULL,NULL,NULL,1,  , ,08-12,  
10-11,86,Wright                                       ,0966,51,WRIGHT TECHNICAL CENTER            ,000, ,07,07W,All Grades,115,NULL,NULL,NULL,NULL,1,115,NULL,NULL,NULL,NULL,1,  , ,08-12,  
10-11,42,Lyon                                         ,0991,83,REGN 6 AND 8-SW/WC SRV COOPERATIVE ,000, ,06,08 ,02        ,1,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,1,  , ,02-12,  
10-11,42,Lyon                                         ,0991,83,REGN 6 AND 8-SW/WC SRV COOPERATIVE ,000, ,06,08 ,03        ,1,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,1,  , ,02-12,  
10-11,42,Lyon                                         ,0991,83,REGN 6 AND 8-SW/WC SRV COOPERATIVE ,000, ,06,08 ,05        ,6,3,1,NULL,NULL,6,6,3,1,NULL,NULL,6,  , ,02-12,  
10-11,42,Lyon                                         ,0991,83,REGN 6 AND 8-SW/WC SRV COOPERATIVE ,000, ,06,08 ,06        ,6,3,2,NULL,NULL,6,6,3,2,NULL,NULL,6,  , ,02-12,  
10-11,42,Lyon                                         ,0991,83,REGN 6 AND 8-SW/WC SRV COOPERATIVE ,000, ,06,08 ,07        ,4,3,NULL,NULL,NULL,4,4,3,NULL,NULL,NULL,4,  , ,02-12,  
10-11,42,Lyon                                         ,0991,83,REGN 6 AND 8-SW/WC SRV COOPERATIVE ,000, ,06,08 ,08        ,8,NULL,2,NULL,NULL,8,8,NULL,2,NULL,NULL,8,  , ,02-12,  
10-11,42,Lyon                                         ,0991,83,REGN 6 AND 8-SW/WC SRV COOPERATIVE ,000, ,06,08 ,09        ,8,6,NULL,NULL,NULL,8,8,6,NULL,NULL,NULL,8,  , ,02-12,  
10-11,42,Lyon                                         ,0991,83,REGN 6 AND 8-SW/WC SRV COOPERATIVE ,000, ,06,08 ,10        ,12,5,4,NULL,NULL,10,12,5,4,NULL,NULL,10,  , ,02-12,  
10-11,42,Lyon                                         ,0991,83,REGN 6 AND 8-SW/WC SRV COOPERATIVE ,000, ,06,08 ,11        ,17,10,2,NULL,NULL,13,17,10,2,NULL,NULL,13,  , ,02-12,  
10-11,42,Lyon                                         ,0991,83,REGN 6 AND 8-SW/WC SRV COOPERATIVE ,000, ,06,08 ,12        ,44,19,4,NULL,NULL,17,44,19,4,NULL,NULL,17,  , ,02-12,  
10-11,42,Lyon                                         ,0991,83,REGN 6 AND 8-SW/WC SRV COOPERATIVE ,000, ,06,08 ,All Grades,107,49,15,NULL,NULL,74,107,49,15,NULL,NULL,74,  , ,02-12,  
10-11,70,Scott                                        ,0993,52,MN RIVER VALLEY SPECIAL ED. COOP.  ,000, ,11,11 ,KG        ,2,2,NULL,NULL,NULL,2,2,2,NULL,NULL,NULL,2,  , ,KG-12,  
10-11,70,Scott                                        ,0993,52,MN RIVER VALLEY SPECIAL ED. COOP.  ,000, ,11,11 ,01        ,2,1,NULL,NULL,NULL,2,2,1,NULL,NULL,NULL,2,  , ,KG-12,  
10-11,70,Scott                                        ,0993,52,MN RIVER VALLEY SPECIAL ED. COOP.  ,000, ,11,11 ,03        ,3,1,1,NULL,NULL,3,3,1,1,NULL,NULL,3,  , ,KG-12,  
10-11,70,Scott                                        ,0993,52,MN RIVER VALLEY SPECIAL ED. COOP.  ,000, ,11,11 ,04        ,5,2,1,NULL,NULL,5,5,2,1,NULL,NULL,5,  , ,KG-12,  
10-11,70,Scott                                        ,0993,52,MN RIVER VALLEY SPECIAL ED. COOP.  ,000, ,11,11 ,05        ,2,NULL,1,NULL,NULL,2,2,NULL,1,NULL,NULL,2,  , ,KG-12,  
10-11,70,Scott                                        ,0993,52,MN RIVER VALLEY SPECIAL ED. COOP.  ,000, ,11,11 ,06        ,4,2,NULL,NULL,NULL,4,4,2,NULL,NULL,NULL,4,  , ,KG-12,  
10-11,70,Scott                                        ,0993,52,MN RIVER VALLEY SPECIAL ED. COOP.  ,000, ,11,11 ,07        ,4,2,NULL,NULL,NULL,4,4,2,NULL,NULL,NULL,4,  , ,KG-12,  
10-11,70,Scott                                        ,0993,52,MN RIVER VALLEY SPECIAL ED. COOP.  ,000, ,11,11 ,08        ,7,3,3,NULL,NULL,7,7,3,3,NULL,NULL,7,  , ,KG-12,  
10-11,70,Scott                                        ,0993,52,MN RIVER VALLEY SPECIAL ED. COOP.  ,000, ,11,11 ,09        ,7,1,2,NULL,NULL,7,7,1,2,NULL,NULL,7,  , ,KG-12,  
10-11,70,Scott                                        ,0993,52,MN RIVER VALLEY SPECIAL ED. COOP.  ,000, ,11,11 ,10        ,18,10,3,NULL,NULL,18,18,10,3,NULL,NULL,18,  , ,KG-12,  
10-11,70,Scott                                        ,0993,52,MN RIVER VALLEY SPECIAL ED. COOP.  ,000, ,11,11 ,11        ,9,1,1,NULL,NULL,9,9,1,1,NULL,NULL,9,  , ,KG-12,  
10-11,70,Scott                                        ,0993,52,MN RIVER VALLEY SPECIAL ED. COOP.  ,000, ,11,11 ,12        ,20,7,4,NULL,NULL,20,20,7,4,NULL,NULL,20,  , ,KG-12,  
10-11,70,Scott                                        ,0993,52,MN RIVER VALLEY SPECIAL ED. COOP.  ,000, ,11,11 ,All Grades,83,32,16,NULL,NULL,83,83,32,16,NULL,NULL,83,  , ,KG-12,  
10-11,04,Beltrami                                     ,0998,52,BEMIDJI REGIONAL INTERDIST. COUNCIL,000, ,01,02 ,EC        ,NULL,NULL,NULL,NULL,NULL,NULL,27,NULL,NULL,NULL,NULL,27,  , ,EC-EC,  
10-11,04,Beltrami                                     ,0998,52,BEMIDJI REGIONAL INTERDIST. COUNCIL,000, ,01,02 ,All Grades,NULL,NULL,NULL,NULL,NULL,NULL,27,NULL,NULL,NULL,NULL,27,  , ,EC-EC,  
10-11,27,Hennepin                                     ,1000,70,PERPICH CENTER FOR ARTS EDUCATION  ,000, ,11,11 ,11        ,131,6,8,NULL,NULL,9,131,6,8,NULL,NULL,9,  , ,11-12,  
10-11,27,Hennepin                                     ,1000,70,PERPICH CENTER FOR ARTS EDUCATION  ,000, ,11,11 ,12        ,140,7,10,NULL,NULL,9,140,7,10,NULL,NULL,9,  , ,11-12,  
10-11,27,Hennepin                                     ,1000,70,PERPICH CENTER FOR ARTS EDUCATION  ,000, ,11,11 ,All Grades,271,13,18,NULL,NULL,18,271,13,18,NULL,NULL,18,  , ,11-12,  
10-11,62,Ramsey                                       ,1100,60,MINNESOTA DEPARTMENT OF CORRECTIONS,000, ,11,11 ,09        ,8,8,NULL,NULL,NULL,3,8,8,NULL,NULL,NULL,3,  , ,09-12,  
10-11,62,Ramsey                                       ,1100,60,MINNESOTA DEPARTMENT OF CORRECTIONS,000, ,11,11 ,10        ,22,22,NULL,NULL,NULL,9,22,22,NULL,NULL,NULL,9,  , ,09-12,  
10-11,62,Ramsey                                       ,1100,60,MINNESOTA DEPARTMENT OF CORRECTIONS,000, ,11,11 ,11        ,42,42,NULL,NULL,NULL,21,42,42,NULL,NULL,NULL,21,  , ,09-12,  
10-11,62,Ramsey                                       ,1100,60,MINNESOTA DEPARTMENT OF CORRECTIONS,000, ,11,11 ,12        ,106,106,NULL,NULL,NULL,75,106,106,NULL,NULL,NULL,75,  , ,09-12,  
10-11,62,Ramsey                                       ,1100,60,MINNESOTA DEPARTMENT OF CORRECTIONS,000, ,11,11 ,All Grades,178,178,NULL,NULL,NULL,108,178,178,NULL,NULL,NULL,108,  , ,09-12,  
10-11,07,Blue Earth                                   ,2071,01,LAKE CRYSTAL-WELLCOME MEMORIAL     ,000, ,09,09 ,EC        ,NULL,NULL,NULL,NULL,NULL,NULL,15,5,NULL,NULL,NULL,15,  , ,EC-12,  
10-11,07,Blue Earth                                   ,2071,01,LAKE CRYSTAL-WELLCOME MEMORIAL     ,000, ,09,09 ,KG        ,61,13,7,NULL,NULL,10,61,13,7,NULL,NULL,10,  , ,EC-12,  
10-11,07,Blue Earth                                   ,2071,01,LAKE CRYSTAL-WELLCOME MEMORIAL     ,000, ,09,09 ,01        ,65,20,8,NULL,NULL,15,65,20,8,NULL,NULL,15,  , ,EC-12,  
10-11,07,Blue Earth                                   ,2071,01,LAKE CRYSTAL-WELLCOME MEMORIAL     ,000, ,09,09 ,02        ,49,10,8,NULL,NULL,10,49,10,8,NULL,NULL,10,  , ,EC-12,  
10-11,07,Blue Earth                                   ,2071,01,LAKE CRYSTAL-WELLCOME MEMORIAL     ,000, ,09,09 ,03        ,59,11,6,NULL,NULL,16,59,11,6,NULL,NULL,16,  , ,EC-12,  
10-11,07,Blue Earth                                   ,2071,01,LAKE CRYSTAL-WELLCOME MEMORIAL     ,000, ,09,09 ,04        ,59,15,12,NULL,NULL,9,59,15,12,NULL,NULL,9,  , ,EC-12,  
10-11,07,Blue Earth                                   ,2071,01,LAKE CRYSTAL-WELLCOME MEMORIAL     ,000, ,09,09 ,05        ,56,12,7,NULL,NULL,7,56,12,7,NULL,NULL,7,  , ,EC-12,  
10-11,07,Blue Earth                                   ,2071,01,LAKE CRYSTAL-WELLCOME MEMORIAL     ,000, ,09,09 ,06        ,56,13,6,NULL,NULL,5,56,13,6,NULL,NULL,5,  , ,EC-12,  
10-11,07,Blue Earth                                   ,2071,01,LAKE CRYSTAL-WELLCOME MEMORIAL     ,000, ,09,09 ,07        ,69,15,8,NULL,NULL,11,69,15,8,NULL,NULL,11,  , ,EC-12,  
10-11,07,Blue Earth                                   ,2071,01,LAKE CRYSTAL-WELLCOME MEMORIAL     ,000, ,09,09 ,08        ,57,14,7,NULL,NULL,8,57,14,7,NULL,NULL,8,  , ,EC-12,  
10-11,07,Blue Earth                                   ,2071,01,LAKE CRYSTAL-WELLCOME MEMORIAL     ,000, ,09,09 ,09        ,60,9,12,NULL,NULL,12,60,9,12,NULL,NULL,12,  , ,EC-12,  
10-11,07,Blue Earth                                   ,2071,01,LAKE CRYSTAL-WELLCOME MEMORIAL     ,000, ,09,09 ,10        ,61,18,11,NULL,NULL,9,61,18,11,NULL,NULL,9,  , ,EC-12,  
