Data Year,County Number,County Name,District Number,District Type,District Name,School Number,School Name,ECSU Number,Economic Development Region,School Classification,Grade,Total Enrollment,Filter Groups,Total Female Count,Total Female Percent,Total Male Count,Total Male Percent,Total American Indian or Alaska Native Count,Total American Indian or Alaska Native Percent,American Indian or Alaska Native Female Count,American Indian or Alaska Native Male Count,Total Asian Count,Total Asian Percent,Asian Female Count,Asian Male Count,Total Native Hawaiian or Pacific Islander Count,Total Native Hawaiian or Pacific Islander Percent,Native Hawaiian or Pacific Islander Female Count,Native Hawaiian or Pacific Islander Male Count,Total Hispanic or Latino Count,Total Hispanic or Latino Percent,Hispanic or Latino Female Count,Hispanic or Latino Male Count,Total Black or African American Count,Total Black or African American Percent,Black or African American Female Count,Black or African American Male Count,Total White Count,Total White Percent,White Female Count,White Male Count,Total Two or More Races Count,Total Two or More Races Percent,Two or More Races Female Count,Two or More Races Male Count,Total Students of Color or American Indian Count,Total Students of Color or American Indian Percent,Total Students Eligible for Free or Reduced-Priced Meals Count,Total Students Eligible for Free or Reduced-Priced Meals Percent,Total Students Receiving Special Education Services Count,Total Students Receiving Special Education Services Percent,Total English learner Identified Count,Total English learner Identified Percent,Total Students Experiencing Homelessness Count,Total Students Experiencing Homelessness Percent,Additional Suppression Free or Reduced-Priced Meals Applied,Additional Suppression Special Education Applied,Additional Suppression English learner Identified Applied,Additional Suppression Homeless Applied
14-15,68,Roseau,0690,01,WARROAD PUBLIC SCHOOL DISTRICT,000,,1 and 2,01,,6,82,N,37,45.12%,45,54.88%,5,6.10%,1,4,6,7.32%,3,3,0,0.00%,0,0,1,1.22%,1,0,0,0.00%,0,0,65,79.27%,31,34,5,6.10%,1,4,17,20.73%,39,47.56%,11,13.41%,3,3.66%,1,1.22%,N,N,N,N
14-15,68,Roseau,0690,01,WARROAD PUBLIC SCHOOL DISTRICT,000,,1 and 2,01,,7,82,N,37,45.12%,45,54.88%,5,6.10%,2,3,9,10.98%,6,3,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,66,80.49%,27,39,2,2.44%,2,0,16,19.51%,29,35.37%,11,13.41%,1,1.22%,0,0.00%,N,N,N,N
14-15,68,Roseau,0690,01,WARROAD PUBLIC SCHOOL DISTRICT,000,,1 and 2,01,,8,94,N,51,54.26%,43,45.74%,8,8.51%,6,2,8,8.51%,5,3,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,77,81.91%,40,37,1,1.06%,0,1,17,18.09%,32,34.04%,12,12.77%,2,2.13%,0,0.00%,N,N,N,N
14-15,68,Roseau,0690,01,WARROAD PUBLIC SCHOOL DISTRICT,000,,1 and 2,01,,9,80,N,37,46.25%,43,53.75%,7,8.75%,3,4,3,3.75%,3,0,0,0.00%,0,0,1,1.25%,1,0,0,0.00%,0,0,68,85.00%,29,39,1,1.25%,1,0,12,15.00%,32,40.00%,12,15.00%,0,0.00%,0,0.00%,N,N,N,N
14-15,68,Roseau,0690,01,WARROAD PUBLIC SCHOOL DISTRICT,000,,1 and 2,01,,10,70,N,30,42.86%,40,57.14%,14,20.00%,10,4,5,7.14%,2,3,0,0.00%,0,0,0,0.00%,0,0,1,1.43%,0,1,50,71.43%,18,32,0,0.00%,0,0,20,28.57%,30,42.86%,5,7.14%,0,0.00%,0,0.00%,N,N,N,N
14-15,68,Roseau,0690,01,WARROAD PUBLIC SCHOOL DISTRICT,000,,1 and 2,01,,11,83,N,43,51.81%,40,48.19%,11,13.25%,5,6,4,4.82%,2,2,0,0.00%,0,0,1,1.20%,1,0,0,0.00%,0,0,67,80.72%,35,32,0,0.00%,0,0,16,19.28%,24,28.92%,11,13.25%,0,0.00%,1,1.20%,N,N,N,N
14-15,68,Roseau,0690,01,WARROAD PUBLIC SCHOOL DISTRICT,000,,1 and 2,01,,12,70,N,28,40.00%,42,60.00%,5,7.14%,2,3,3,4.29%,0,3,0,0.00%,0,0,1,1.43%,1,0,0,0.00%,0,0,60,85.71%,25,35,1,1.43%,0,1,10,14.29%,20,28.57%,4,5.71%,1,1.43%,2,2.86%,N,N,N,N
14-15,68,Roseau,0690,01,WARROAD PUBLIC SCHOOL DISTRICT,000,,1 and 2,01,,All Grades,1038,N,496,47.78%,542,52.22%,81,7.80%,35,46,85,8.19%,48,37,0,0.00%,0,0,18,1.73%,12,6,6,0.58%,2,4,797,76.78%,367,430,51,4.91%,32,19,241,23.22%,431,41.52%,161,15.51%,45,4.34%,10,0.96%,N,N,N,N
14-15,69,Saint Louis,0695,01,CHISHOLM PUBLIC SCHOOL DISTRICT,000,,3,03,,ECSE,15,N,3,20.00%,12,80.00%,0,0.00%,0,0,0,0.00%,0,0,1,6.67%,0,1,0,0.00%,0,0,0,0.00%,0,0,14,93.33%,3,11,0,0.00%,0,0,1,6.67%,5,33.33%,,>=90%,0,0.00%,0,0.00%,N,Y,N,N
14-15,69,Saint Louis,0695,01,CHISHOLM PUBLIC SCHOOL DISTRICT,000,,3,03,,KG,62,N,31,50.00%,31,50.00%,3,4.84%,2,1,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,3,4.84%,2,1,56,90.32%,27,29,0,0.00%,0,0,6,9.68%,33,53.23%,3,4.84%,0,0.00%,0,0.00%,N,N,N,N
14-15,69,Saint Louis,0695,01,CHISHOLM PUBLIC SCHOOL DISTRICT,000,,3,03,,1,61,N,27,44.26%,34,55.74%,2,3.28%,2,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,1.64%,1,0,58,95.08%,24,34,0,0.00%,0,0,3,4.92%,37,60.66%,7,11.48%,0,0.00%,0,0.00%,N,N,N,N
14-15,69,Saint Louis,0695,01,CHISHOLM PUBLIC SCHOOL DISTRICT,000,,3,03,,2,61,N,31,50.82%,30,49.18%,1,1.64%,1,0,0,0.00%,0,0,0,0.00%,0,0,1,1.64%,0,1,3,4.92%,3,0,56,91.80%,27,29,0,0.00%,0,0,5,8.20%,27,44.26%,10,16.39%,0,0.00%,0,0.00%,N,N,N,N
14-15,69,Saint Louis,0695,01,CHISHOLM PUBLIC SCHOOL DISTRICT,000,,3,03,,3,56,N,23,41.07%,33,58.93%,1,1.79%,0,1,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,3,5.36%,1,2,52,92.86%,22,30,0,0.00%,0,0,4,7.14%,28,50.00%,11,19.64%,0,0.00%,0,0.00%,N,N,N,N
14-15,69,Saint Louis,0695,01,CHISHOLM PUBLIC SCHOOL DISTRICT,000,,3,03,,4,54,N,28,51.85%,26,48.15%,2,3.70%,2,0,0,0.00%,0,0,0,0.00%,0,0,1,1.85%,1,0,1,1.85%,0,1,48,88.89%,24,24,2,3.70%,1,1,6,11.11%,23,42.59%,11,20.37%,0,0.00%,0,0.00%,N,N,N,N
14-15,69,Saint Louis,0695,01,CHISHOLM PUBLIC SCHOOL DISTRICT,000,,3,03,,5,66,N,37,56.06%,29,43.94%,1,1.52%,1,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,64,96.97%,36,28,1,1.52%,0,1,2,3.03%,31,46.97%,13,19.70%,0,0.00%,0,0.00%,N,N,N,N
14-15,69,Saint Louis,0695,01,CHISHOLM PUBLIC SCHOOL DISTRICT,000,,3,03,,6,60,N,27,45.00%,33,55.00%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,1.67%,0,1,0,0.00%,0,0,55,91.67%,26,29,4,6.67%,1,3,5,8.33%,29,48.33%,11,18.33%,0,0.00%,0,0.00%,N,N,N,N
14-15,69,Saint Louis,0695,01,CHISHOLM PUBLIC SCHOOL DISTRICT,000,,3,03,,7,67,N,40,59.70%,27,40.30%,1,1.49%,1,0,0,0.00%,0,0,0,0.00%,0,0,2,2.99%,2,0,2,2.99%,2,0,61,91.04%,35,26,1,1.49%,0,1,6,8.96%,41,61.19%,8,11.94%,0,0.00%,0,0.00%,N,N,N,N
14-15,69,Saint Louis,0695,01,CHISHOLM PUBLIC SCHOOL DISTRICT,000,,3,03,,8,61,N,28,45.90%,33,54.10%,2,3.28%,2,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,55,90.16%,24,31,4,6.56%,2,2,6,9.84%,23,37.70%,9,14.75%,0,0.00%,0,0.00%,N,N,N,N
14-15,69,Saint Louis,0695,01,CHISHOLM PUBLIC SCHOOL DISTRICT,000,,3,03,,9,47,N,19,40.43%,28,59.57%,0,0.00%,0,0,1,2.13%,0,1,0,0.00%,0,0,0,0.00%,0,0,1,2.13%,0,1,45,95.74%,19,26,0,0.00%,0,0,2,4.26%,19,40.43%,10,21.28%,0,0.00%,0,0.00%,N,N,N,N
14-15,69,Saint Louis,0695,01,CHISHOLM PUBLIC SCHOOL DISTRICT,000,,3,03,,10,61,N,35,57.38%,26,42.62%,1,1.64%,1,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,59,96.72%,34,25,1,1.64%,0,1,2,3.28%,23,37.70%,15,24.59%,0,0.00%,0,0.00%,N,N,N,N
14-15,69,Saint Louis,0695,01,CHISHOLM PUBLIC SCHOOL DISTRICT,000,,3,03,,11,46,N,17,36.96%,29,63.04%,2,4.35%,2,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,2.17%,0,1,42,91.30%,14,28,1,2.17%,1,0,4,8.70%,10,21.74%,6,13.04%,0,0.00%,0,0.00%,N,N,N,N
14-15,69,Saint Louis,0695,01,CHISHOLM PUBLIC SCHOOL DISTRICT,000,,3,03,,12,37,N,18,48.65%,19,51.35%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,2.70%,0,1,0,0.00%,0,0,36,97.30%,18,18,0,0.00%,0,0,1,2.70%,7,18.92%,3,8.11%,0,0.00%,0,0.00%,N,N,N,N
14-15,69,Saint Louis,0695,01,CHISHOLM PUBLIC SCHOOL DISTRICT,000,,3,03,,All Grades,754,N,364,48.28%,390,51.72%,16,2.12%,14,2,1,0.13%,0,1,1,0.13%,0,1,6,0.80%,3,3,15,1.99%,9,6,701,92.97%,333,368,14,1.86%,5,9,53,7.03%,336,44.56%,132,17.51%,0,0.00%,0,0.00%,N,N,N,N
14-15,69,Saint Louis,0696,01,ELY PUBLIC SCHOOL DISTRICT,000,,3,03,,ECSE,6,Y,1,16.67%,5,83.33%,1,16.67%,0,1,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,5,83.33%,1,4,0,0.00%,0,0,1,16.67%,,,,,,,,,Y,Y,Y,Y
14-15,69,Saint Louis,0696,01,ELY PUBLIC SCHOOL DISTRICT,000,,3,03,,KG,50,N,30,60.00%,20,40.00%,0,0.00%,0,0,2,4.00%,2,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,43,86.00%,25,18,5,10.00%,3,2,7,14.00%,14,28.00%,5,10.00%,0,0.00%,,,N,N,N,Y
14-15,69,Saint Louis,0696,01,ELY PUBLIC SCHOOL DISTRICT,000,,3,03,,1,42,N,22,52.38%,20,47.62%,1,2.38%,1,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,39,92.86%,20,19,2,4.76%,1,1,3,7.14%,15,35.71%,7,16.67%,0,0.00%,0,0.00%,N,N,N,N
14-15,69,Saint Louis,0696,01,ELY PUBLIC SCHOOL DISTRICT,000,,3,03,,2,51,N,27,52.94%,24,47.06%,1,1.96%,1,0,0,0.00%,0,0,0,0.00%,0,0,2,3.92%,1,1,0,0.00%,0,0,48,94.12%,25,23,0,0.00%,0,0,3,5.88%,17,33.33%,5,9.80%,0,0.00%,0,0.00%,N,N,N,N
14-15,69,Saint Louis,0696,01,ELY PUBLIC SCHOOL DISTRICT,000,,3,03,,3,38,N,14,36.84%,24,63.16%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,38,100.00%,14,24,0,0.00%,0,0,0,0.00%,16,42.11%,6,15.79%,0,0.00%,0,0.00%,N,N,N,N
14-15,69,Saint Louis,0696,01,ELY PUBLIC SCHOOL DISTRICT,000,,3,03,,4,47,N,22,46.81%,25,53.19%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,2.13%,0,1,44,93.62%,21,23,2,4.26%,1,1,3,6.38%,15,31.91%,6,12.77%,0,0.00%,0,0.00%,N,N,N,N
14-15,69,Saint Louis,0696,01,ELY PUBLIC SCHOOL DISTRICT,000,,3,03,,5,34,N,17,50.00%,17,50.00%,2,5.88%,1,1,1,2.94%,1,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,28,82.35%,14,14,3,8.82%,1,2,6,17.65%,,,3,8.82%,0,0.00%,0,0.00%,Y,N,N,N
14-15,69,Saint Louis,0696,01,ELY PUBLIC SCHOOL DISTRICT,000,,3,03,,6,39,N,23,58.97%,16,41.03%,1,2.56%,1,0,1,2.56%,1,0,0,0.00%,0,0,1,2.56%,1,0,1,2.56%,1,0,35,89.74%,19,16,0,0.00%,0,0,4,10.26%,16,41.03%,2,5.13%,0,0.00%,0,0.00%,N,N,N,N
14-15,69,Saint Louis,0696,01,ELY PUBLIC SCHOOL DISTRICT,000,,3,03,,7,50,N,26,52.00%,24,48.00%,1,2.00%,1,0,0,0.00%,0,0,1,2.00%,1,0,0,0.00%,0,0,1,2.00%,0,1,44,88.00%,22,22,3,6.00%,2,1,6,12.00%,20,40.00%,10,20.00%,0,0.00%,0,0.00%,N,N,N,N
14-15,69,Saint Louis,0696,01,ELY PUBLIC SCHOOL DISTRICT,000,,3,03,,8,36,N,14,38.89%,22,61.11%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,35,97.22%,14,21,1,2.78%,0,1,1,2.78%,13,36.11%,7,19.44%,0,0.00%,0,0.00%,N,N,N,N
14-15,69,Saint Louis,0696,01,ELY PUBLIC SCHOOL DISTRICT,000,,3,03,,9,48,N,19,39.58%,29,60.42%,3,6.25%,2,1,0,0.00%,0,0,0,0.00%,0,0,2,4.17%,1,1,0,0.00%,0,0,40,83.33%,15,25,3,6.25%,1,2,8,16.67%,15,31.25%,12,25.00%,,,0,0.00%,N,N,Y,N
14-15,69,Saint Louis,0696,01,ELY PUBLIC SCHOOL DISTRICT,000,,3,03,,10,42,N,18,42.86%,24,57.14%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,2,4.76%,2,0,0,0.00%,0,0,40,95.24%,16,24,0,0.00%,0,0,2,4.76%,13,30.95%,8,19.05%,0,0.00%,0,0.00%,N,N,N,N
14-15,69,Saint Louis,0696,01,ELY PUBLIC SCHOOL DISTRICT,000,,3,03,,11,39,N,12,30.77%,27,69.23%,1,2.56%,1,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,34,87.18%,9,25,4,10.26%,2,2,5,12.82%,12,30.77%,6,15.38%,0,0.00%,0,0.00%,N,N,N,N
14-15,69,Saint Louis,0696,01,ELY PUBLIC SCHOOL DISTRICT,000,,3,03,,12,32,N,17,53.13%,15,46.88%,1,3.13%,0,1,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,29,90.63%,15,14,2,6.25%,2,0,3,9.38%,15,46.88%,7,21.88%,0,0.00%,0,0.00%,N,N,N,N
14-15,69,Saint Louis,0696,01,ELY PUBLIC SCHOOL DISTRICT,000,,3,03,,All Grades,554,N,262,47.29%,292,52.71%,12,2.17%,8,4,4,0.72%,4,0,1,0.18%,1,0,7,1.26%,5,2,3,0.54%,1,2,502,90.61%,230,272,25,4.51%,13,12,52,9.39%,194,35.02%,90,16.25%,1,0.18%,0,0.00%,N,N,N,N
14-15,69,Saint Louis,0698,01,FLOODWOOD PUBLIC SCHOOL DISTRICT,000,,3,03,,ECSE,2,Y,2,100.00%,0,0.00%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,2,100.00%,2,0,0,0.00%,0,0,0,0.00%,,,,,,,,,Y,Y,Y,Y
14-15,69,Saint Louis,0698,01,FLOODWOOD PUBLIC SCHOOL DISTRICT,000,,3,03,,KG,12,N,7,58.33%,5,41.67%,1,8.33%,0,1,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,11,91.67%,7,4,0,0.00%,0,0,1,8.33%,6,50.00%,,,0,0.00%,0,0.00%,N,Y,N,N
14-15,69,Saint Louis,0698,01,FLOODWOOD PUBLIC SCHOOL DISTRICT,000,,3,03,,1,16,N,8,50.00%,8,50.00%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,2,12.50%,2,0,13,81.25%,6,7,1,6.25%,0,1,3,18.75%,12,75.00%,3,18.75%,0,0.00%,0,0.00%,N,N,N,N
14-15,69,Saint Louis,0698,01,FLOODWOOD PUBLIC SCHOOL DISTRICT,000,,3,03,,2,9,Y,6,66.67%,3,33.33%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,9,100.00%,6,3,0,0.00%,0,0,0,0.00%,,,,,,,,,Y,Y,Y,Y
14-15,69,Saint Louis,0698,01,FLOODWOOD PUBLIC SCHOOL DISTRICT,000,,3,03,,3,15,N,6,40.00%,9,60.00%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,6.67%,0,1,14,93.33%,6,8,0,0.00%,0,0,1,6.67%,10,66.67%,3,20.00%,0,0.00%,0,0.00%,N,N,N,N
14-15,69,Saint Louis,0698,01,FLOODWOOD PUBLIC SCHOOL DISTRICT,000,,3,03,,4,18,N,11,61.11%,7,38.89%,1,5.56%,0,1,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,5.56%,0,1,15,83.33%,10,5,1,5.56%,1,0,3,16.67%,8,44.44%,0,0.00%,0,0.00%,0,0.00%,N,N,N,N
14-15,69,Saint Louis,0698,01,FLOODWOOD PUBLIC SCHOOL DISTRICT,000,,3,03,,5,12,N,7,58.33%,5,41.67%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,11,91.67%,7,4,1,8.33%,0,1,1,8.33%,4,33.33%,6,50.00%,0,0.00%,0,0.00%,N,N,N,N
14-15,69,Saint Louis,0698,01,FLOODWOOD PUBLIC SCHOOL DISTRICT,000,,3,03,,6,21,N,11,52.38%,10,47.62%,1,4.76%,0,1,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,20,95.24%,11,9,0,0.00%,0,0,1,4.76%,10,47.62%,8,38.10%,0,0.00%,0,0.00%,N,N,N,N
14-15,69,Saint Louis,0698,01,FLOODWOOD PUBLIC SCHOOL DISTRICT,000,,3,03,,7,21,N,16,76.19%,5,23.81%,1,4.76%,0,1,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,20,95.24%,16,4,0,0.00%,0,0,1,4.76%,9,42.86%,8,38.10%,0,0.00%,0,0.00%,N,N,N,N
14-15,69,Saint Louis,0698,01,FLOODWOOD PUBLIC SCHOOL DISTRICT,000,,3,03,,8,22,N,10,45.45%,12,54.55%,1,4.55%,0,1,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,21,95.45%,10,11,0,0.00%,0,0,1,4.55%,11,50.00%,6,27.27%,0,0.00%,0,0.00%,N,N,N,N
14-15,69,Saint Louis,0698,01,FLOODWOOD PUBLIC SCHOOL DISTRICT,000,,3,03,,9,24,N,9,37.50%,15,62.50%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,24,100.00%,9,15,0,0.00%,0,0,0,0.00%,9,37.50%,7,29.17%,0,0.00%,0,0.00%,N,N,N,N
14-15,69,Saint Louis,0698,01,FLOODWOOD PUBLIC SCHOOL DISTRICT,000,,3,03,,10,17,N,7,41.18%,10,58.82%,1,5.88%,0,1,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,16,94.12%,7,9,0,0.00%,0,0,1,5.88%,7,41.18%,4,23.53%,0,0.00%,0,0.00%,N,N,N,N
14-15,69,Saint Louis,0698,01,FLOODWOOD PUBLIC SCHOOL DISTRICT,000,,3,03,,11,26,N,10,38.46%,16,61.54%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,26,100.00%,10,16,0,0.00%,0,0,0,0.00%,9,34.62%,7,26.92%,0,0.00%,0,0.00%,N,N,N,N
14-15,69,Saint Louis,0698,01,FLOODWOOD PUBLIC SCHOOL DISTRICT,000,,3,03,,12,30,N,13,43.33%,17,56.67%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,3.33%,0,1,29,96.67%,13,16,0,0.00%,0,0,1,3.33%,12,40.00%,6,20.00%,0,0.00%,0,0.00%,N,N,N,N
14-15,69,Saint Louis,0698,01,FLOODWOOD PUBLIC SCHOOL DISTRICT,000,,3,03,,All Grades,245,N,123,50.20%,122,49.80%,6,2.45%,0,6,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,5,2.04%,2,3,231,94.29%,120,111,3,1.22%,1,2,14,5.71%,110,44.90%,65,26.53%,0,0.00%,0,0.00%,N,N,N,N
14-15,69,Saint Louis,0700,01,HERMANTOWN PUBLIC SCHOOL DISTRICT,000,,3,03,,ECSE,32,N,14,43.75%,18,56.25%,1,3.13%,1,0,1,3.13%,1,0,0,0.00%,0,0,0,0.00%,0,0,1,3.13%,1,0,29,90.63%,11,18,0,0.00%,0,0,3,9.38%,8,25.00%,,>=90%,0,0.00%,0,0.00%,N,Y,N,N
14-15,69,Saint Louis,0700,01,HERMANTOWN PUBLIC SCHOOL DISTRICT,000,,3,03,,KG,157,N,86,54.78%,71,45.22%,1,0.64%,1,0,3,1.91%,1,2,1,0.64%,0,1,3,1.91%,2,1,3,1.91%,1,2,142,90.45%,78,64,4,2.55%,3,1,15,9.55%,29,18.47%,19,12.10%,1,0.64%,0,0.00%,N,N,N,N
14-15,69,Saint Louis,0700,01,HERMANTOWN PUBLIC SCHOOL DISTRICT,000,,3,03,,1,129,N,57,44.19%,72,55.81%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,4,3.10%,2,2,1,0.78%,1,0,120,93.02%,53,67,4,3.10%,1,3,9,6.98%,23,17.83%,11,8.53%,0,0.00%,1,0.78%,N,N,N,N
14-15,69,Saint Louis,0700,01,HERMANTOWN PUBLIC SCHOOL DISTRICT,000,,3,03,,2,130,N,59,45.38%,71,54.62%,0,0.00%,0,0,4,3.08%,2,2,0,0.00%,0,0,4,3.08%,1,3,0,0.00%,0,0,118,90.77%,55,63,4,3.08%,1,3,12,9.23%,24,18.46%,17,13.08%,4,3.08%,0,0.00%,N,N,N,N
14-15,69,Saint Louis,0700,01,HERMANTOWN PUBLIC SCHOOL DISTRICT,000,,3,03,,3,168,N,79,47.02%,89,52.98%,2,1.19%,1,1,2,1.19%,0,2,0,0.00%,0,0,3,1.79%,1,2,0,0.00%,0,0,156,92.86%,77,79,5,2.98%,0,5,12,7.14%,32,19.05%,20,11.90%,0,0.00%,0,0.00%,N,N,N,N
14-15,69,Saint Louis,0700,01,HERMANTOWN PUBLIC SCHOOL DISTRICT,000,,3,03,,4,152,N,82,53.95%,70,46.05%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,0.66%,1,0,0,0.00%,0,0,143,94.08%,78,65,8,5.26%,3,5,9,5.92%,22,14.47%,20,13.16%,0,0.00%,0,0.00%,N,N,N,N
14-15,69,Saint Louis,0700,01,HERMANTOWN PUBLIC SCHOOL DISTRICT,000,,3,03,,5,165,N,75,45.45%,90,54.55%,1,0.61%,0,1,1,0.61%,0,1,0,0.00%,0,0,4,2.42%,0,4,1,0.61%,0,1,151,91.52%,69,82,7,4.24%,6,1,14,8.48%,27,16.36%,27,16.36%,0,0.00%,2,1.21%,N,N,N,N
14-15,69,Saint Louis,0700,01,HERMANTOWN PUBLIC SCHOOL DISTRICT,000,,3,03,,6,158,N,79,50.00%,79,50.00%,0,0.00%,0,0,2,1.27%,1,1,0,0.00%,0,0,3,1.90%,1,2,2,1.27%,0,2,149,94.30%,76,73,2,1.27%,1,1,9,5.70%,27,17.09%,24,15.19%,0,0.00%,1,0.63%,N,N,N,N
14-15,69,Saint Louis,0700,01,HERMANTOWN PUBLIC SCHOOL DISTRICT,000,,3,03,,7,166,N,84,50.60%,82,49.40%,2,1.20%,0,2,2,1.20%,2,0,0,0.00%,0,0,2,1.20%,1,1,0,0.00%,0,0,153,92.17%,78,75,7,4.22%,3,4,13,7.83%,19,11.45%,19,11.45%,0,0.00%,1,0.60%,N,N,N,N
14-15,69,Saint Louis,0700,01,HERMANTOWN PUBLIC SCHOOL DISTRICT,000,,3,03,,8,162,N,77,47.53%,85,52.47%,0,0.00%,0,0,1,0.62%,1,0,0,0.00%,0,0,7,4.32%,2,5,0,0.00%,0,0,149,91.98%,71,78,5,3.09%,3,2,13,8.02%,20,12.35%,10,6.17%,0,0.00%,0,0.00%,N,N,N,N
14-15,69,Saint Louis,0700,01,HERMANTOWN PUBLIC SCHOOL DISTRICT,000,,3,03,,9,168,N,82,48.81%,86,51.19%,1,0.60%,0,1,4,2.38%,2,2,0,0.00%,0,0,3,1.79%,1,2,1,0.60%,0,1,156,92.86%,76,80,3,1.79%,3,0,12,7.14%,24,14.29%,14,8.33%,1,0.60%,0,0.00%,N,N,N,N
14-15,69,Saint Louis,0700,01,HERMANTOWN PUBLIC SCHOOL DISTRICT,000,,3,03,,10,155,N,77,49.68%,78,50.32%,0,0.00%,0,0,3,1.94%,0,3,0,0.00%,0,0,1,0.65%,1,0,0,0.00%,0,0,149,96.13%,75,74,2,1.29%,1,1,6,3.87%,21,13.55%,17,10.97%,0,0.00%,1,0.65%,N,N,N,N
14-15,69,Saint Louis,0700,01,HERMANTOWN PUBLIC SCHOOL DISTRICT,000,,3,03,,11,173,N,83,47.98%,90,52.02%,1,0.58%,0,1,5,2.89%,2,3,0,0.00%,0,0,2,1.16%,0,2,2,1.16%,1,1,156,90.17%,77,79,7,4.05%,3,4,17,9.83%,19,10.98%,12,6.94%,1,0.58%,0,0.00%,N,N,N,N
14-15,69,Saint Louis,0700,01,HERMANTOWN PUBLIC SCHOOL DISTRICT,000,,3,03,,12,163,N,73,44.79%,90,55.21%,2,1.23%,0,2,3,1.84%,1,2,0,0.00%,0,0,2,1.23%,1,1,0,0.00%,0,0,152,93.25%,70,82,4,2.45%,1,3,11,6.75%,24,14.72%,22,13.50%,0,0.00%,0,0.00%,N,N,N,N
14-15,69,Saint Louis,0700,01,HERMANTOWN PUBLIC SCHOOL DISTRICT,000,,3,03,,All Grades,2078,N,1007,48.46%,1071,51.54%,11,0.53%,3,8,31,1.49%,13,18,1,0.05%,0,1,39,1.88%,14,25,11,0.53%,4,7,1923,92.54%,944,979,62,2.98%,29,33,155,7.46%,319,15.35%,264,12.70%,7,0.34%,6,0.29%,N,N,N,N
14-15,69,Saint Louis,0701,01,HIBBING PUBLIC SCHOOL DISTRICT,000,,3,03,,ECSE,39,N,11,28.21%,28,71.79%,1,2.56%,0,1,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,2.56%,0,1,37,94.87%,11,26,0,0.00%,0,0,2,5.13%,18,46.15%,,>=90%,0,0.00%,1,2.56%,N,Y,N,N
