Data Year,District County Number,District County Name,District Number,District Type,District Name,School Number,School Name,ECSU Number,Eco Dev Rgn,Test Name,Test Date,Grade,Subject,Report Order,Report Category,Report Description,Filtered,Count Tested,Count Passed,Count Not Passed,Percent Passed,Percent Not Passed,Average Score,GNS Average Score,GPFA Average Score,GDSP Average Score,GSGM Average Score,Standard Deviation,Std. Error of Mean,Confidence Interval,Count Absent,Count Invalid,Count Medical Exempt,Count Not Complete,Count PSO,Count Refused,Count Wrong Grade,October 1 Grade Enrollment,October 1 District Enrollment,Filter Threshold,Public School,School County Number,School County Name,School Classification
13-Dec,60,Polk,592,1,CLIMAX-SHELLY PUBLIC SCHOOLS,0,All Schools,1,1,GRAD,20130416,11,M,1,All Categories,All Students,Y,9,,,,,,,,,,,,,,,,,,,,12,173,9,Y,,,0
13-Dec,60,Polk,593,1,CROOKSTON PUBLIC SCHOOL DISTRICT,0,All Schools,1,1,GRAD,20130416,11,M,1,All Categories,All Students,N,88,50,38,56.8,43.2,50.6,5.6,10.9,6.8,5.8,11.8,1.3,48.1-53.1,1,0,0,0,0,1,0,98,1284,9,Y,,,0
13-Dec,60,Polk,595,1,EAST GRAND FORKS PUBLIC SCHOOL DIST,0,All Schools,1,1,GRAD,20130416,11,M,1,All Categories,All Students,N,134,90,44,67.2,32.8,54.3,5.7,11.2,7.6,6.6,13.2,1.1,52.1-56.5,1,0,0,0,0,0,0,147,1731,9,Y,,,0
13-Dec,60,Polk,599,1,FERTILE-BELTRAMI SCHOOL DISTRICT,0,All Schools,1,1,GRAD,20130416,11,M,1,All Categories,All Students,N,42,23,19,54.8,45.2,51.8,5.7,11.1,7,5.7,12,1.8,48.2-55.4,0,0,0,0,0,0,0,44,451,9,Y,,,0
13-Dec,60,Polk,600,1,FISHER PUBLIC SCHOOL DISTRICT,0,All Schools,1,1,GRAD,20130416,11,M,1,All Categories,All Students,N,20,19,1,95,5,59.3,6.3,12.5,8.8,7.3,8.9,2,55.4-63.2,0,0,0,0,0,0,0,19,257,9,Y,,,0
13-Dec,60,Polk,601,1,FOSSTON PUBLIC SCHOOL DISTRICT,0,All Schools,1,1,GRAD,20130416,11,M,1,All Categories,All Students,N,46,34,12,73.9,26.1,57.9,6.1,11.8,7.8,7.2,12.8,1.9,54.2-61.6,0,0,0,0,0,0,0,52,672,9,Y,,,0
13-Dec,62,Ramsey,621,1,MOUNDS VIEW PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20130416,11,M,1,All Categories,All Students,N,800,630,170,78.8,21.3,58.4,6,12.1,8.1,7,12.8,0.5,57.5-59.3,3,0,2,2,0,1,0,855,10305,9,Y,,,0
13-Dec,62,Ramsey,622,1,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,0,All Schools,11,11,GRAD,20130416,11,M,1,All Categories,All Students,N,827,541,286,65.4,34.6,53.2,5.5,11.2,7.3,6.4,13.1,0.5,52.3-54.1,6,0,1,2,0,0,0,909,10538,9,Y,,,0
13-Dec,62,Ramsey,623,1,ROSEVILLE PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20130416,11,M,1,All Categories,All Students,N,539,347,192,64.4,35.6,53,5.5,11.1,7.3,6.1,14.2,0.6,51.8-54.2,4,0,0,0,0,0,0,578,6871,9,Y,,,0
13-Dec,62,Ramsey,624,1,WHITE BEAR LAKE SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20130416,11,M,1,All Categories,All Students,N,577,438,139,75.9,24.1,55.7,5.8,11.6,7.9,6.8,12.6,0.5,54.7-56.7,0,0,0,0,0,0,0,595,7972,9,Y,,,0
13-Dec,62,Ramsey,625,1,ST. PAUL PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20130416,11,M,1,All Categories,All Students,N,2295,1113,1182,48.5,51.5,48.1,5,10.3,6.3,5.5,14.2,0.3,47.5-48.7,23,5,1,6,0,0,0,2674,37061,9,Y,,,0
13-Dec,63,Red Lake,627,1,OKLEE PUBLIC SCHOOL DISTRICT,0,All Schools,1,1,GRAD,20130416,11,M,1,All Categories,All Students,N,20,11,9,55,45,49,5.3,10.5,7.5,5.2,8.5,1.9,45.3-52.7,0,0,0,0,0,0,0,24,159,9,Y,,,0
13-Dec,63,Red Lake,630,1,RED LAKE FALLS PUBLIC SCHOOL DIST.,0,All Schools,1,1,GRAD,20130416,11,M,1,All Categories,All Students,N,29,20,9,69,31,55.8,6,11.9,8.1,6.2,11.3,2.1,51.7-59.9,0,0,0,0,0,0,0,31,368,9,Y,,,0
13-Dec,64,Redwood,640,1,WABASSO PUBLIC SCHOOL DISTRICT,0,All Schools,6,8,GRAD,20130416,11,M,1,All Categories,All Students,N,41,34,7,82.9,17.1,56.5,6.1,12.2,8.1,6.7,9.6,1.5,53.6-59.4,0,0,0,0,0,0,0,41,368,9,Y,,,0
13-Dec,66,Rice,656,1,FARIBAULT PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20130416,11,M,1,All Categories,All Students,N,246,155,91,63,37,52.9,5.3,10.9,7.2,6.5,14.6,0.9,51.1-54.7,5,0,0,0,0,0,0,266,3861,9,Y,,,0
13-Dec,66,Rice,659,1,NORTHFIELD PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20130416,11,M,1,All Categories,All Students,N,286,211,75,73.8,26.2,58,6,11.8,8.1,6.8,14,0.8,56.4-59.6,0,0,0,3,0,0,0,301,3830,9,Y,,,0
13-Dec,67,Rock,671,1,HILLS-BEAVER CREEK SCHOOL DISTRICT,0,All Schools,6,8,GRAD,20130416,11,M,1,All Categories,All Students,N,21,12,9,57.1,42.9,53.4,5.7,11.3,7.6,5.9,12,2.6,48.3-58.5,0,0,0,0,0,0,0,23,342,9,Y,,,0
13-Dec,68,Roseau,676,1,BADGER PUBLIC SCHOOL DISTRICT,0,All Schools,1,1,GRAD,20130416,11,M,1,All Categories,All Students,N,16,15,1,93.8,6.3,63.3,6.6,13.2,8.7,7,13,3.3,56.9-69.7,0,0,0,0,0,0,0,16,251,9,Y,,,0
13-Dec,68,Roseau,682,1,ROSEAU PUBLIC SCHOOL DISTRICT,0,All Schools,1,1,GRAD,20130416,11,M,1,All Categories,All Students,N,92,65,27,70.7,29.3,54.5,5.7,11.6,8,6.2,11.4,1.2,52.2-56.8,0,0,0,0,0,0,0,98,1221,9,Y,,,0
13-Dec,68,Roseau,690,1,WARROAD PUBLIC SCHOOL DISTRICT,0,All Schools,1,1,GRAD,20130416,11,M,1,All Categories,All Students,N,72,36,36,50,50,49.5,5.3,11.1,6.7,5.4,10.4,1.2,47.1-51.9,0,0,0,0,0,0,0,75,978,9,Y,,,0
13-Dec,69,St. Louis,695,1,CHISHOLM PUBLIC SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20130416,11,M,1,All Categories,All Students,N,40,25,15,62.5,37.5,51.7,5.6,11.5,7.1,5.7,10.7,1.7,48.4-55.0,0,0,0,0,0,0,0,45,743,9,Y,,,0
13-Dec,69,St. Louis,696,1,ELY PUBLIC SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20130416,11,M,1,All Categories,All Students,N,37,25,12,67.6,32.4,55,5.9,11.6,7.6,6.1,13.7,2.2,50.6-59.4,0,0,0,0,0,0,0,41,549,9,Y,,,0
13-Dec,69,St. Louis,698,1,FLOODWOOD PUBLIC SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20130416,11,M,1,All Categories,All Students,N,22,13,9,59.1,40.9,50.4,5.5,10.1,7.5,5.9,10.8,2.3,45.9-54.9,0,0,0,0,0,0,0,25,268,9,Y,,,0
13-Dec,69,St. Louis,700,1,HERMANTOWN PUBLIC SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20130416,11,M,1,All Categories,All Students,N,138,91,47,65.9,34.1,53.3,5.5,11.4,7.4,6.4,12.4,1.1,51.2-55.4,0,0,0,0,0,0,0,158,2037,9,Y,,,0
13-Dec,69,St. Louis,701,1,HIBBING PUBLIC SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20130416,11,M,1,All Categories,All Students,N,155,103,52,66.5,33.5,54.8,5.8,11.4,7.6,6.5,12.7,1,52.8-56.8,0,0,3,0,0,0,0,163,2387,9,Y,,,0
13-Dec,69,St. Louis,704,1,PROCTOR PUBLIC SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20130416,11,M,1,All Categories,All Students,N,110,65,45,59.1,40.9,52.5,5.7,11.2,7.4,5.7,12,1.1,50.3-54.7,0,0,0,0,0,0,0,118,1705,9,Y,,,0
13-Dec,69,St. Louis,706,1,VIRGINIA PUBLIC SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20130416,11,M,1,All Categories,All Students,N,122,73,49,59.8,40.2,52.3,5.7,10.6,7.3,6.3,12.2,1.1,50.1-54.5,0,0,0,0,0,0,0,133,1666,9,Y,,,0
13-Dec,69,St. Louis,709,1,DULUTH PUBLIC SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20130416,11,M,1,All Categories,All Students,N,590,328,262,55.6,44.4,51.5,5.4,10.9,7.1,5.8,13.6,0.6,50.4-52.6,7,1,0,8,0,0,0,748,8837,9,Y,,,0
13-Dec,69,St. Louis,712,1,MOUNTAIN IRON-BUHL SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20130416,11,M,1,All Categories,All Students,N,26,11,15,42.3,57.7,49.3,5.2,10.2,6.8,5.6,13.3,2.6,44.2-54.4,0,0,0,0,0,0,0,51,562,9,Y,,,0
13-Dec,70,Scott,716,1,BELLE PLAINE PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20130416,11,M,1,All Categories,All Students,N,117,68,49,58.1,41.9,52.4,5.7,11,7.6,5.7,11.5,1.1,50.3-54.5,0,0,0,0,0,0,0,118,1604,9,Y,,,0
13-Dec,70,Scott,717,1,JORDAN PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20130416,11,M,1,All Categories,All Students,N,114,70,44,61.4,38.6,52.3,5.8,11.3,7,6,12.8,1.2,50.0-54.6,0,0,0,0,0,0,0,121,1741,9,Y,,,0
13-Dec,70,Scott,719,1,PRIOR LAKE-SAVAGE AREA SCHOOLS,0,All Schools,11,11,GRAD,20130416,11,M,1,All Categories,All Students,N,596,478,118,80.2,19.8,58.4,6,12.1,8.1,7,13.2,0.5,57.3-59.5,1,0,0,1,0,0,0,615,7276,9,Y,,,0
13-Dec,70,Scott,720,1,SHAKOPEE PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20130416,11,M,1,All Categories,All Students,N,483,328,155,67.9,32.1,53.1,5.6,11.3,7.3,6.3,13.1,0.6,51.9-54.3,0,0,0,1,0,0,0,519,7502,9,Y,,,0
13-Dec,70,Scott,721,1,NEW PRAGUE AREA SCHOOLS,0,All Schools,11,11,GRAD,20130416,11,M,1,All Categories,All Students,N,288,217,71,75.3,24.7,56.2,5.9,11.9,7.9,6.6,11.7,0.7,54.9-57.5,0,0,0,0,0,0,0,306,3876,9,Y,,,0
13-Dec,71,Sherburne,726,1,BECKER PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20130416,11,M,1,All Categories,All Students,N,183,142,41,77.6,22.4,56.9,6.1,12.1,8.3,6.3,12,0.9,55.2-58.6,1,0,0,0,0,0,0,199,2760,9,Y,,,0
13-Dec,71,Sherburne,727,1,BIG LAKE PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20130416,11,M,1,All Categories,All Students,N,210,160,50,76.2,23.8,55.9,5.8,12,7.9,6.7,10.6,0.7,54.5-57.3,1,0,0,0,0,0,0,220,3295,9,Y,,,0
13-Dec,71,Sherburne,728,1,ELK RIVER PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20130416,11,M,1,All Categories,All Students,N,902,673,229,74.6,25.4,55.7,5.9,11.8,7.8,6.7,12.1,0.4,54.9-56.5,2,0,0,1,0,0,0,939,12520,9,Y,,,0
13-Dec,73,Stearns,738,1,HOLDINGFORD PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20130416,11,M,1,All Categories,All Students,N,69,51,18,73.9,26.1,54.4,6,11.8,7.4,6.5,10.1,1.2,52.0-56.8,0,0,0,0,0,0,0,77,997,9,Y,,,0
13-Dec,73,Stearns,739,1,KIMBALL PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20130416,11,M,1,All Categories,All Students,N,48,30,18,62.5,37.5,50.9,5.4,10.8,6.9,5.6,15.2,2.2,46.6-55.2,0,0,0,0,0,0,0,50,667,9,Y,,,0
13-Dec,73,Stearns,740,1,MELROSE PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20130416,11,M,1,All Categories,All Students,N,112,84,28,75,25,56.1,5.7,11.9,7.8,6.7,12.4,1.2,53.8-58.4,0,0,0,0,0,0,0,117,1311,9,Y,,,0
13-Dec,73,Stearns,741,1,PAYNESVILLE PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20130416,11,M,1,All Categories,All Students,N,71,50,21,70.4,29.6,56,5.8,11.5,8.2,6.5,12.4,1.5,53.1-58.9,0,0,0,0,0,0,0,74,994,9,Y,,,0
13-Dec,73,Stearns,742,1,ST. CLOUD PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20130416,11,M,1,All Categories,All Students,N,697,365,332,52.4,47.6,48.7,5.1,10.2,6.7,5.5,15.3,0.6,47.6-49.8,7,0,1,3,0,0,0,769,9549,9,Y,,,0
13-Dec,73,Stearns,743,1,SAUK CENTRE PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20130416,11,M,1,All Categories,All Students,N,67,53,14,79.1,20.9,57.4,6,12,8.3,7,10.5,1.3,54.9-59.9,0,0,0,0,0,0,0,72,954,9,Y,,,0
13-Dec,73,Stearns,745,1,ALBANY PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20130416,11,M,1,All Categories,All Students,N,121,86,35,71.1,28.9,54.3,6.1,11.7,7.5,6.1,10.7,1,52.4-56.2,0,0,0,1,0,0,0,129,1680,9,Y,,,0
13-Dec,73,Stearns,748,1,SARTELL-ST. STEPHEN SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20130416,11,M,1,All Categories,All Students,N,225,186,39,82.7,17.3,59.3,6.2,12.4,8.4,6.9,12.2,0.8,57.7-60.9,1,0,0,1,0,0,0,250,3651,9,Y,,,0
13-Dec,73,Stearns,750,1,ROCORI PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20130416,11,M,1,All Categories,All Students,N,182,134,48,73.6,26.4,56.2,6.1,12,8.2,6.2,11.1,0.8,54.6-57.8,1,0,0,0,0,0,0,194,2009,9,Y,,,0
13-Dec,74,Steele,756,1,BLOOMING PRAIRIE PUBLIC SCHOOL DIST,0,All Schools,10,10,GRAD,20130416,11,M,1,All Categories,All Students,N,47,31,16,66,34,52.3,5.3,11.2,7.5,6.3,10.6,1.5,49.3-55.3,0,0,0,0,0,0,0,49,721,9,Y,,,0
13-Dec,74,Steele,761,1,OWATONNA PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20130416,11,M,1,All Categories,All Students,N,373,261,112,70,30,55.1,5.7,11.7,7.7,6.4,12.9,0.7,53.8-56.4,0,0,0,0,0,0,0,412,4778,9,Y,,,0
13-Dec,74,Steele,763,1,MEDFORD PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20130416,11,M,1,All Categories,All Students,N,53,27,26,50.9,49.1,52.9,5.6,11.5,7,5.8,12.8,1.8,49.4-56.4,0,0,0,0,0,0,0,48,874,9,Y,,,0
13-Dec,75,Stevens,768,1,HANCOCK PUBLIC SCHOOL DISTRICT,0,All Schools,4,4,GRAD,20130416,11,M,1,All Categories,All Students,N,14,9,5,64.3,35.7,51.1,5.4,11.9,7.4,5.9,6.5,1.7,47.7-54.5,0,0,0,0,0,0,0,16,285,9,Y,,,0
13-Dec,75,Stevens,769,1,MORRIS PUBLIC SCHOOL DISTRICT,0,All Schools,4,4,GRAD,20130416,11,M,1,All Categories,All Students,N,67,47,20,70.1,29.9,55.2,6,11.6,8.1,6.4,10.2,1.2,52.8-57.6,0,0,0,0,0,0,0,74,1017,9,Y,,,0
13-Dec,75,Stevens,771,1,CHOKIO-ALBERTA PUBLIC SCHOOL DIST.,0,All Schools,4,4,GRAD,20130416,11,M,1,All Categories,All Students,N,11,8,3,72.7,27.3,56,5.8,11.1,7.7,6.5,17.3,5.2,45.8-66.2,0,0,0,0,0,0,0,11,150,9,Y,,,0
13-Dec,76,Swift,775,1,KERKHOVEN-MURDOCK-SUNBURG,0,All Schools,6,06W,GRAD,20130416,11,M,1,All Categories,All Students,N,42,25,17,59.5,40.5,52.6,5.6,11.2,7.4,6.1,10.7,1.6,49.4-55.8,0,0,0,0,0,0,0,49,604,9,Y,,,0
13-Dec,76,Swift,777,1,BENSON PUBLIC SCHOOL DISTRICT,0,All Schools,6,06W,GRAD,20130416,11,M,1,All Categories,All Students,N,75,48,27,64,36,53.4,5.7,11.4,7.5,6.1,12.5,1.4,50.6-56.2,0,0,0,0,0,0,0,81,886,9,Y,,,0
13-Dec,77,Todd,786,1,BERTHA-HEWITT PUBLIC SCHOOL DIST.,0,All Schools,5,5,GRAD,20130416,11,M,1,All Categories,All Students,N,30,20,10,66.7,33.3,53.1,5.8,11.7,7.5,6.1,9.5,1.7,49.7-56.5,0,0,0,0,0,0,0,35,408,9,Y,,,0
13-Dec,77,Todd,787,1,BROWERVILLE PUBLIC SCHOOL DISTRICT,0,All Schools,5,5,GRAD,20130416,11,M,1,All Categories,All Students,N,36,24,12,66.7,33.3,52,5.9,11,7.6,6.2,8,1.3,49.4-54.6,0,0,0,0,0,0,0,37,424,9,Y,,,0
13-Dec,78,Traverse,803,1,WHEATON AREA PUBLIC SCHOOL DISTRICT,0,All Schools,4,4,GRAD,20130416,11,M,1,All Categories,All Students,N,30,24,6,80,20,57.7,5.9,12.6,7.9,6.8,11.8,2.2,53.5-61.9,0,0,0,0,0,0,0,30,390,9,Y,,,0
13-Dec,79,Wabasha,811,1,WABASHA-KELLOGG PUBLIC SCHOOL DIST.,0,All Schools,10,10,GRAD,20130416,11,M,1,All Categories,All Students,N,66,54,12,81.8,18.2,54.1,6,11.8,7.9,6.2,10.9,1.3,51.5-56.7,0,0,0,0,0,0,0,66,574,9,Y,,,0
13-Dec,79,Wabasha,813,1,LAKE CITY PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20130416,11,M,1,All Categories,All Students,N,79,60,19,75.9,24.1,57.1,5.9,11.9,8.1,6.6,13.3,1.5,54.2-60.0,0,0,0,0,0,0,0,82,1223,9,Y,,,0
13-Dec,80,Wadena,818,1,VERNDALE PUBLIC SCHOOL DISTRICT,0,All Schools,5,5,GRAD,20130416,11,M,1,All Categories,All Students,N,41,22,19,53.7,46.3,48.9,5.2,10.7,6.9,5.3,11.4,1.8,45.4-52.4,0,0,0,0,0,0,0,46,487,9,Y,,,0
13-Dec,80,Wadena,820,1,SEBEKA PUBLIC SCHOOL DISTRICT,0,All Schools,5,5,GRAD,20130416,11,M,1,All Categories,All Students,N,46,32,14,69.6,30.4,52.9,6.2,11.6,7.8,5.8,7.4,1.1,50.8-55.0,0,0,0,0,0,0,0,52,498,9,Y,,,0
13-Dec,80,Wadena,821,1,MENAHGA PUBLIC SCHOOL DISTRICT,0,All Schools,5,5,GRAD,20130416,11,M,1,All Categories,All Students,N,47,37,10,78.7,21.3,56.4,6.2,11.8,8,6.5,11.7,1.7,53.1-59.7,0,0,0,0,0,0,0,50,866,9,Y,,,0
13-Dec,81,Waseca,829,1,WASECA PUBLIC SCHOOL DISTRICT,0,All Schools,9,9,GRAD,20130416,11,M,1,All Categories,All Students,N,146,91,55,62.3,37.7,52,5.6,10.9,7.4,6,12.1,1,50.0-54.0,3,0,0,0,0,0,0,155,1810,9,Y,,,0
13-Dec,82,Washington,831,1,FOREST LAKE PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20130416,11,M,1,All Categories,All Students,N,433,324,109,74.8,25.2,55.9,6,11.8,8.1,6.5,11.2,0.5,54.8-57.0,8,0,0,0,0,0,0,481,6667,9,Y,,,0
13-Dec,82,Washington,832,1,MAHTOMEDI PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20130416,11,M,1,All Categories,All Students,N,288,263,25,91.3,8.7,62.8,6.4,12.7,8.8,7.6,11.4,0.7,61.5-64.1,0,0,0,0,0,0,0,297,3265,9,Y,,,0
13-Dec,82,Washington,833,1,SOUTH WASHINGTON COUNTY SCHOOL DIST,0,All Schools,11,11,GRAD,20130416,11,M,1,All Categories,All Students,N,1335,1076,259,80.6,19.4,58.3,6,12.1,8.2,7,12.6,0.3,57.6-59.0,1,0,1,0,0,0,0,1409,17290,9,Y,,,0
13-Dec,82,Washington,834,1,STILLWATER AREA PUBLIC SCHOOL DIST.,0,All Schools,11,11,GRAD,20130416,11,M,1,All Categories,All Students,N,673,552,121,82,18,58.9,6.2,12.3,8.5,6.7,12.5,0.5,58.0-59.8,0,0,0,0,0,0,0,708,8089,9,Y,,,0
13-Dec,83,Watonwan,836,1,BUTTERFIELD PUBLIC SCHOOL DISTRICT,0,All Schools,9,9,GRAD,20130416,11,M,1,All Categories,All Students,N,16,6,10,37.5,62.5,43.8,4.4,9.2,5.6,4.8,10.6,2.7,38.6-49.0,0,0,0,1,0,0,0,17,220,9,Y,,,0
13-Dec,83,Watonwan,837,1,MADELIA PUBLIC SCHOOL DISTRICT,0,All Schools,9,9,GRAD,20130416,11,M,1,All Categories,All Students,N,29,14,15,48.3,51.7,49.7,5.2,10.9,6.8,5.6,10.6,2,45.8-53.6,1,0,0,2,0,0,0,33,514,9,Y,,,0
13-Dec,83,Watonwan,840,1,ST. JAMES PUBLIC SCHOOL DISTRICT,0,All Schools,9,9,GRAD,20130416,11,M,1,All Categories,All Students,N,73,32,41,43.8,56.2,47.5,5.2,9.9,6.6,5.1,13.8,1.6,44.3-50.7,0,0,0,0,0,0,0,80,1028,9,Y,,,0
13-Dec,84,Wilkin,846,1,BRECKENRIDGE PUBLIC SCHOOL DISTRICT,0,All Schools,4,4,GRAD,20130416,11,M,1,All Categories,All Students,N,63,41,22,65.1,34.9,52.7,5.5,11.2,7.3,5.9,14.7,1.9,49.1-56.3,0,0,0,0,0,0,0,65,685,9,Y,,,0
13-Dec,84,Wilkin,850,1,ROTHSAY PUBLIC SCHOOL DISTRICT,0,All Schools,4,4,GRAD,20130416,11,M,1,All Categories,All Students,N,20,18,2,90,10,63,6.6,12.8,8.6,7.2,13.8,3.1,57.0-69.0,0,0,0,0,0,0,0,20,261,9,Y,,,0
13-Dec,84,Wilkin,852,1,CAMPBELL-TINTAH PUBLIC SCHOOL DIST.,0,All Schools,4,4,GRAD,20130416,11,M,1,All Categories,All Students,N,11,6,5,54.5,45.5,50.6,4.9,10.8,6.4,5.5,20.1,6.1,38.7-62.5,0,0,0,0,0,0,0,10,135,9,Y,,,0
13-Dec,85,Winona,857,1,LEWISTON-ALTURA PUBLIC SCHOOL DIST.,0,All Schools,10,10,GRAD,20130416,11,M,1,All Categories,All Students,N,73,36,37,49.3,50.7,49.8,5.5,10.2,7.2,5.7,12.1,1.4,47.0-52.6,0,0,0,0,0,0,0,75,736,9,Y,,,0
13-Dec,85,Winona,858,1,ST. CHARLES PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20130416,11,M,1,All Categories,All Students,N,59,44,15,74.6,25.4,57.5,6.1,11.8,8.4,6.6,11.7,1.5,54.5-60.5,0,0,0,0,0,0,0,64,966,9,Y,,,0
13-Dec,85,Winona,861,1,WINONA AREA PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20130416,11,M,1,All Categories,All Students,N,246,151,95,61.4,38.6,51.6,5.5,11.3,6.9,5.8,13.7,0.9,49.9-53.3,0,0,0,2,0,0,0,263,3117,9,Y,,,0
13-Dec,86,Wright,876,1,ANNANDALE PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20130416,11,M,1,All Categories,All Students,N,128,99,29,77.3,22.7,56.8,6.1,12,8.2,6.4,11.3,1,54.8-58.8,0,0,0,0,0,0,0,140,1645,9,Y,,,0
13-Dec,86,Wright,877,1,BUFFALO-HANOVER-MONTROSE PUBLIC SCH,0,All Schools,7,07W,GRAD,20130416,11,M,1,All Categories,All Students,N,434,317,117,73,27,56.4,5.9,12.1,7.9,6.5,12.2,0.6,55.3-57.5,0,0,0,0,0,0,0,451,5785,9,Y,,,0
13-Dec,86,Wright,879,1,DELANO PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20130416,11,M,1,All Categories,All Students,N,197,171,26,86.8,13.2,59.7,6.3,12.5,8.5,7.1,11.3,0.8,58.1-61.3,0,0,0,0,0,0,0,211,2317,9,Y,,,0
13-Dec,86,Wright,881,1,MAPLE LAKE PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20130416,11,M,1,All Categories,All Students,N,64,53,11,82.8,17.2,56.4,6.3,12.3,8.2,6.9,7.2,0.9,54.6-58.2,0,0,0,0,0,0,0,65,925,9,Y,,,0
13-Dec,86,Wright,882,1,MONTICELLO PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20130416,11,M,1,All Categories,All Students,N,254,194,60,76.4,23.6,56.8,6,12,8,6.7,11.9,0.7,55.3-58.3,1,0,0,0,0,0,0,276,4033,9,Y,,,0
13-Dec,86,Wright,883,1,ROCKFORD PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20130416,11,M,1,All Categories,All Students,N,98,78,20,79.6,20.4,57,6,12.4,8.1,6.5,10.7,1.1,54.9-59.1,0,0,0,0,0,0,0,108,1585,9,Y,,,0
13-Dec,86,Wright,885,1,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,0,All Schools,7,07W,GRAD,20130416,11,M,1,All Categories,All Students,N,348,298,50,85.6,14.4,61.2,6.3,12.6,8.6,7.2,12.2,0.7,59.9-62.5,1,0,0,0,0,0,0,361,5596,9,Y,,,0
13-Dec,87,Yellow Medicine,891,1,CANBY PUBLIC SCHOOL DISTRICT,0,All Schools,6,06W,GRAD,20130416,11,M,1,All Categories,All Students,N,42,24,18,57.1,42.9,48.8,5.5,10.2,6.9,5.5,10.5,1.6,45.6-52.0,0,0,0,0,0,0,0,43,492,9,Y,,,0
13-Dec,30,Isanti,911,1,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,0,All Schools,7,07E,GRAD,20130416,11,M,1,All Categories,All Students,N,357,255,102,71.4,28.6,56,5.8,11.5,8,6.4,14,0.7,54.5-57.5,0,0,0,0,0,0,0,392,5003,9,Y,,,0
13-Dec,48,Mille Lacs,912,1,MILACA PUBLIC SCHOOL DISTRICT,0,All Schools,7,07E,GRAD,20130416,11,M,1,All Categories,All Students,N,114,67,47,58.8,41.2,52.4,5.5,10.9,7.5,5.9,13.2,1.2,50.0-54.8,1,0,0,0,0,0,0,128,1842,9,Y,,,0
13-Dec,14,Clay,914,1,ULEN-HITTERDAL PUBLIC SCHOOL DIST,0,All Schools,4,4,GRAD,20130416,11,M,1,All Categories,All Students,N,14,10,4,71.4,28.6,52.9,5.7,11.9,7.6,5.7,10.4,2.8,47.5-58.3,0,0,0,0,0,0,0,16,302,9,Y,,,0
13-Dec,46,Martin,915,52,SOUTHERN PLAINS EDUCATION COOP.,0,All Schools,9,9,GRAD,20130416,11,M,1,All Categories,All Students,Y,7,,,,,,,,,,,,,,,,,,,,18,81,9,Y,,,0
