Data Year,District County Number,District County Name,District Number,District Type,District Name,School Number,School Name,ECSU Number,Eco Dev Rgn,Test Name,Test Date,Grade,Subject,Report Order,Report Category,Report Description,Filtered,Count Tested,Count Passed,Count Not Passed,Percent Passed,Percent Not Passed,Average Score,GNS Average Score,GPFA Average Score,GDSP Average Score,GSGM Average Score,Standard Deviation,Std. Error of Mean,Confidence Interval,Count Absent,Count Invalid,Count Medical Exempt,Count Not Complete,Count PSO,Count Refused,Count Wrong Grade,October 1 Grade Enrollment,October 1 District Enrollment,Filter Threshold,Public School,School County Number,School County Name,School Classification
11-Oct,27,Hennepin,278,1,ORONO PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20110412,11,M,1,All Categories,All Students,N,187,147,40,78.6,21.4,57.1,5.5,11,8.9,6.2,9.9,0.7,55.7-58.5,1,0,0,0,0,0,0,198,2760,9,Y,,,0
11-Oct,27,Hennepin,279,1,OSSEO PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20110412,11,M,1,All Categories,All Students,N,1506,845,661,56.1,43.9,50.8,4.8,9.8,7.6,5.3,13.8,0.4,50.1-51.5,8,5,0,5,0,0,0,1618,20409,9,Y,,,0
11-Oct,27,Hennepin,280,1,RICHFIELD PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20110412,11,M,1,All Categories,All Students,N,277,125,152,45.1,54.9,47.3,4.5,8.8,7,4.9,13.4,0.8,45.7-48.9,3,0,0,2,0,0,0,285,4026,9,Y,,,0
11-Oct,27,Hennepin,281,1,ROBBINSDALE PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20110412,11,M,1,All Categories,All Students,N,896,444,452,49.6,50.4,48.6,4.5,9.1,7.4,4.9,14.6,0.5,47.6-49.6,11,2,0,7,0,0,0,978,11839,9,Y,,,0
11-Oct,27,Hennepin,282,1,ST. ANTHONY-NEW BRIGHTON SCHOOLS,0,All Schools,11,11,GRAD,20110412,11,M,1,All Categories,All Students,N,168,134,34,79.8,20.2,58.4,5.2,11.3,9.2,6.1,11.8,0.9,56.6-60.2,0,0,0,0,0,0,0,172,1789,9,Y,,,0
11-Oct,27,Hennepin,283,1,ST. LOUIS PARK PUBLIC SCHOOL DIST.,0,All Schools,11,11,GRAD,20110412,11,M,1,All Categories,All Students,N,312,195,117,62.5,37.5,53.4,5,10,8.3,5.6,14,0.8,51.8-55.0,0,0,0,0,0,0,0,347,4343,9,Y,,,0
11-Oct,27,Hennepin,284,1,WAYZATA PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20110412,11,M,1,All Categories,All Students,N,765,611,154,79.9,20.1,59.3,5.4,11.3,9.2,6.2,13.2,0.5,58.4-60.2,0,0,2,0,0,0,0,816,10370,9,Y,,,0
11-Oct,27,Hennepin,286,1,BROOKLYN CENTER SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20110412,11,M,1,All Categories,All Students,N,217,73,144,33.6,66.4,44.2,4.3,8.1,6.3,4.4,13.5,0.9,42.4-46.0,4,0,1,2,0,0,0,261,2296,9,Y,,,0
11-Oct,27,Hennepin,287,6,INTERMEDIATE SCHOOL DISTRICT 287,0,All Schools,11,11,GRAD,20110412,11,M,1,All Categories,All Students,N,194,21,173,10.8,89.2,34.7,3.3,6,4.6,3.3,11.6,0.8,33.1-36.3,11,1,0,6,0,0,2,240,1609,9,Y,,,0
11-Oct,28,Houston,294,1,HOUSTON PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20110412,11,M,1,All Categories,All Students,N,158,64,94,40.5,59.5,47.5,4.5,8.6,7.1,4.9,13.8,1.1,45.3-49.7,20,0,0,0,0,0,0,177,1921,9,Y,,,0
11-Oct,28,Houston,297,1,SPRING GROVE SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20110412,11,M,1,All Categories,All Students,N,26,15,11,57.7,42.3,52.7,5,10,7.9,5.7,11.6,2.3,48.2-57.2,0,0,0,0,0,0,0,26,306,9,Y,,,0
11-Oct,28,Houston,299,1,CALEDONIA PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20110412,11,M,1,All Categories,All Students,N,78,53,25,67.9,32.1,53.9,5.2,10.8,8.1,5.6,9.2,1,51.8-56.0,0,0,0,0,0,0,0,83,733,9,Y,,,0
11-Oct,28,Houston,300,1,LACRESCENT-HOKAH SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20110412,11,M,1,All Categories,All Students,N,123,79,44,64.2,35.8,52.9,5,10.4,7.9,5.5,12.1,1.1,50.8-55.0,0,0,0,0,0,0,0,125,1281,9,Y,,,0
11-Oct,29,Hubbard,306,1,LAPORTE PUBLIC SCHOOL DISTRICT,0,All Schools,1,2,GRAD,20110412,11,M,1,All Categories,All Students,N,22,11,11,50,50,51.9,4.9,9.5,8.2,5.5,15.3,3.3,45.5-58.3,0,0,0,0,0,0,0,22,241,9,Y,,,0
11-Oct,29,Hubbard,308,1,NEVIS PUBLIC SCHOOL DISTRICT,0,All Schools,1,2,GRAD,20110412,11,M,1,All Categories,All Students,N,31,19,12,61.3,38.7,53.5,5.2,10.2,7.5,6,11.5,2.1,49.4-57.6,0,0,0,0,0,0,0,32,505,9,Y,,,0
11-Oct,29,Hubbard,309,1,PARK RAPIDS PUBLIC SCHOOL DISTRICT,0,All Schools,1,2,GRAD,20110412,11,M,1,All Categories,All Students,N,110,68,42,61.8,38.2,52.9,5,10,8,5.5,14.5,1.4,50.2-55.6,3,0,0,1,0,1,0,131,1516,9,Y,,,0
11-Oct,30,Isanti,314,1,BRAHAM PUBLIC SCHOOL DISTRICT,0,All Schools,7,07E,GRAD,20110412,11,M,1,All Categories,All Students,N,73,28,45,38.4,61.6,47.4,4.5,8.6,7.5,4.5,12.9,1.5,44.4-50.4,1,0,0,0,0,0,0,77,905,9,Y,,,0
11-Oct,31,Itasca,316,1,GREENWAY PUBLIC SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20110412,11,M,1,All Categories,All Students,N,74,32,42,43.2,56.8,48.4,4.7,9,7.2,4.9,14,1.6,45.2-51.6,0,0,0,0,0,0,0,81,1066,9,Y,,,0
11-Oct,31,Itasca,317,1,DEER RIVER PUBLIC SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20110412,11,M,1,All Categories,All Students,N,56,32,24,57.1,42.9,50,5.2,9.5,7.4,5.3,12.2,1.6,46.8-53.2,0,0,0,0,0,0,0,62,844,9,Y,,,0
11-Oct,31,Itasca,318,1,GRAND RAPIDS PUBLIC SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20110412,11,M,1,All Categories,All Students,N,309,146,163,47.2,52.8,49.6,4.7,9.1,7.4,5.2,14,0.8,48.0-51.2,3,2,0,0,0,0,0,337,3868,9,Y,,,0
11-Oct,31,Itasca,319,1,NASHWAUK-KEEWATIN SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20110412,11,M,1,All Categories,All Students,N,40,18,22,45,55,47.3,4.5,8.7,7.1,4.9,12.8,2,43.3-51.3,0,0,0,0,0,0,0,45,585,9,Y,,,0
11-Oct,32,Jackson,330,1,HERON LAKE-OKABENA SCHOOL DISTRICT,0,All Schools,6,8,GRAD,20110412,11,M,1,All Categories,All Students,N,25,16,9,64,36,52.9,5,10.3,8.3,5.5,9.3,1.9,49.2-56.6,0,0,0,0,0,0,0,26,327,9,Y,,,0
11-Oct,33,Kanabec,332,1,MORA PUBLIC SCHOOL DISTRICT,0,All Schools,7,07E,GRAD,20110412,11,M,1,All Categories,All Students,N,118,59,59,50,50,50.7,4.6,9.4,7.6,5.5,13,1.2,48.4-53.0,0,0,0,0,0,0,1,128,1796,9,Y,,,0
11-Oct,33,Kanabec,333,1,OGILVIE PUBLIC SCHOOL DISTRICT,0,All Schools,7,07E,GRAD,20110412,11,M,1,All Categories,All Students,N,53,28,25,52.8,47.2,49.3,4.7,9.5,7.1,5.2,11.3,1.6,46.3-52.3,0,0,0,0,0,0,0,61,558,9,Y,,,0
11-Oct,34,Kandiyohi,345,1,NEW LONDON-SPICER SCHOOL DISTRICT,0,All Schools,6,06E,GRAD,20110412,11,M,1,All Categories,All Students,N,118,67,51,56.8,43.2,51.7,4.8,10,7.8,5.4,11.1,1,49.7-53.7,0,0,0,0,0,0,0,129,1458,9,Y,,,0
11-Oct,34,Kandiyohi,347,1,WILLMAR PUBLIC SCHOOL DISTRICT,0,All Schools,6,06E,GRAD,20110412,11,M,1,All Categories,All Students,N,276,130,146,47.1,52.9,48.5,4.6,9.1,7.1,5.1,14,0.8,46.9-50.1,5,0,0,0,0,0,0,316,4019,9,Y,,,0
11-Oct,35,Kittson,356,1,LANCASTER PUBLIC SCHOOL DISTRICT,0,All Schools,1,1,GRAD,20110412,11,M,1,All Categories,All Students,N,13,7,6,53.8,46.2,48.4,5.1,8.3,7.4,5.7,12.5,3.5,41.6-55.2,0,0,0,0,0,0,0,13,167,9,Y,,,0
11-Oct,36,Koochiching,361,1,INTERNATIONAL FALLS SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20110412,11,M,1,All Categories,All Students,N,92,50,42,54.3,45.7,50,4.8,9.6,7.6,5.2,10.3,1.1,47.9-52.1,0,0,1,0,0,0,0,104,1271,9,Y,,,0
11-Oct,36,Koochiching,362,1,LITTLEFORK-BIG FALLS SCHOOL DIST.,0,All Schools,3,3,GRAD,20110412,11,M,1,All Categories,All Students,N,22,16,6,72.7,27.3,58,5.3,11.4,8.5,6.3,13.4,2.8,52.4-63.6,0,0,0,0,0,0,0,24,318,9,Y,,,0
11-Oct,36,Koochiching,363,1,SOUTH KOOCHICHING SCHOOL DISTRICT,0,All Schools,1,3,GRAD,20110412,11,M,1,All Categories,All Students,N,27,19,8,70.4,29.6,52.2,5.1,10,7.5,5.7,13.2,2.5,47.2-57.2,0,0,0,0,0,0,0,31,360,9,Y,,,0
11-Oct,37,Lac qui Parle,378,1,DAWSON-BOYD PUBLIC SCHOOL DISTRICT,0,All Schools,6,06W,GRAD,20110412,11,M,1,All Categories,All Students,N,39,32,7,82.1,17.9,57.7,5.2,11.1,9.2,6.4,10.1,1.6,54.5-60.9,0,0,0,0,0,0,0,41,503,9,Y,,,0
11-Oct,38,Lake,381,1,LAKE SUPERIOR PUBLIC SCHOOL DIST.,0,All Schools,3,3,GRAD,20110412,11,M,1,All Categories,All Students,N,132,75,57,56.8,43.2,51.8,5.1,9.8,7.5,5.6,11.7,1,49.8-53.8,2,0,0,0,0,0,0,150,1357,9,Y,,,0
11-Oct,39,Lake of the Woods,390,1,LAKE OF THE WOODS SCHOOL DISTRICT,0,All Schools,1,2,GRAD,20110412,11,M,1,All Categories,All Students,N,49,33,16,67.3,32.7,53.8,5.1,10,8.7,5.7,9.4,1.3,51.2-56.4,0,0,0,0,0,0,0,53,518,9,Y,,,0
11-Oct,40,Le Sueur,391,1,CLEVELAND PUBLIC SCHOOL DISTRICT,0,All Schools,9,9,GRAD,20110412,11,M,1,All Categories,All Students,N,28,11,17,39.3,60.7,48.1,4.7,8.9,7.3,4.9,9.2,1.7,44.7-51.5,0,0,0,0,0,0,0,33,421,9,Y,,,0
11-Oct,40,Le Sueur,392,1,LECENTER PUBLIC SCHOOL DISTRICT,0,All Schools,9,9,GRAD,20110412,11,M,1,All Categories,All Students,N,42,31,11,73.8,26.2,55.4,5.2,10.7,8.8,6.1,9.4,1.5,52.6-58.2,0,0,0,0,0,0,0,42,634,9,Y,,,0
11-Oct,40,Le Sueur,394,1,MONTGOMERY-LONSDALE SCHOOL DISTRICT,0,All Schools,9,9,GRAD,20110412,11,M,1,All Categories,All Students,N,74,44,30,59.5,40.5,53.8,5.2,9.9,8.4,5.6,12,1.4,51.1-56.5,0,0,0,0,0,0,0,80,1108,9,Y,,,0
11-Oct,3,Becker,397,52,LAKE AGASSIZ SPECIAL ED. COOP.,0,All Schools,4,4,GRAD,20110412,11,M,1,All Categories,All Students,Y,2,,,,,,,,,,,,,,,,,,,,2,4,9,Y,,,0
11-Oct,41,Lincoln,403,1,IVANHOE PUBLIC SCHOOL DISTRICT,0,All Schools,6,8,GRAD,20110412,11,M,1,All Categories,All Students,N,31,20,11,64.5,35.5,53.2,5,9.7,8.6,5.8,11.4,2.1,49.2-57.2,0,0,0,0,0,0,0,31,140,9,Y,,,0
11-Oct,42,Lyon,413,1,MARSHALL PUBLIC SCHOOL DISTRICT,0,All Schools,6,8,GRAD,20110412,11,M,1,All Categories,All Students,N,187,101,86,54,46,50.2,4.8,9.4,7.7,5.1,13.4,1,48.3-52.1,0,0,0,0,0,0,0,195,2168,9,Y,,,0
11-Oct,42,Lyon,414,1,MINNEOTA PUBLIC SCHOOL DISTRICT,0,All Schools,6,8,GRAD,20110412,11,M,1,All Categories,All Students,N,35,31,4,88.6,11.4,59.1,5.2,11.7,9.1,6.7,9.6,1.6,55.9-62.3,0,0,0,0,0,0,0,39,458,9,Y,,,0
11-Oct,43,McLeod,423,1,HUTCHINSON PUBLIC SCHOOL DISTRICT,0,All Schools,6,06E,GRAD,20110412,11,M,1,All Categories,All Students,N,202,133,69,65.8,34.2,53.4,5.1,10.3,8.3,5.5,12,0.8,51.7-55.1,0,0,0,0,0,0,0,222,2909,9,Y,,,0
11-Oct,43,McLeod,424,1,LESTER PRAIRIE PUBLIC SCHOOL DIST.,0,All Schools,6,06E,GRAD,20110412,11,M,1,All Categories,All Students,N,33,22,11,66.7,33.3,52.8,4.8,10.2,8,5.8,14.9,2.6,47.7-57.9,0,0,0,0,0,0,0,33,385,9,Y,,,0
11-Oct,44,Mahnomen,432,1,MAHNOMEN PUBLIC SCHOOL DISTRICT,0,All Schools,1,2,GRAD,20110412,11,M,1,All Categories,All Students,N,25,6,19,24,76,45.9,4.2,7.9,6.3,5.1,13.3,2.7,40.7-51.1,1,1,0,0,0,0,0,33,614,9,Y,,,0
11-Oct,44,Mahnomen,435,1,WAUBUN-OGEMA-WHITE EARTH PUBLIC SCH,0,All Schools,1,2,GRAD,20110412,11,M,1,All Categories,All Students,N,33,10,23,30.3,69.7,44.2,4.3,8,6.3,4.4,10.9,1.9,40.5-47.9,4,0,0,0,0,0,0,50,617,9,Y,,,0
11-Oct,45,Marshall,441,1,MARSHALL COUNTY CENTRAL SCHOOLS,0,All Schools,1,1,GRAD,20110412,11,M,1,All Categories,All Students,N,27,14,13,51.9,48.1,51.9,5,9.3,8,5.1,15.7,3,46.0-57.8,0,0,0,0,0,0,0,31,404,9,Y,,,0
11-Oct,45,Marshall,447,1,GRYGLA PUBLIC SCHOOL DISTRICT,0,All Schools,1,1,GRAD,20110412,11,M,1,All Categories,All Students,N,17,9,8,52.9,47.1,49.1,4.8,8.5,7.5,5.9,7.7,1.9,45.4-52.8,0,0,0,0,0,0,0,17,173,9,Y,,,0
11-Oct,46,Martin,458,1,TRUMAN PUBLIC SCHOOL DISTRICT,0,All Schools,9,9,GRAD,20110412,11,M,1,All Categories,All Students,N,15,6,9,40,60,40.8,4.1,7.2,6.3,3.8,17.1,4.4,32.1-49.5,0,1,0,0,0,0,0,19,286,9,Y,,,0
11-Oct,47,Meeker,463,1,EDEN VALLEY-WATKINS SCHOOL DISTRICT,0,All Schools,6,06E,GRAD,20110412,11,M,1,All Categories,All Students,N,50,38,12,76,24,59.6,5.3,11.2,9.6,6.2,14.3,2,55.6-63.6,0,0,0,0,0,0,0,56,885,9,Y,,,0
11-Oct,47,Meeker,465,1,LITCHFIELD PUBLIC SCHOOL DISTRICT,0,All Schools,6,06E,GRAD,20110412,11,M,1,All Categories,All Students,N,130,80,50,61.5,38.5,52.4,5.1,10.1,8,5.5,10.3,0.9,50.6-54.2,0,0,0,0,0,0,0,133,1710,9,Y,,,0
11-Oct,86,Wright,466,1,DASSEL-COKATO PUBLIC SCHOOL DIST.,0,All Schools,6,07W,GRAD,20110412,11,M,1,All Categories,All Students,N,153,119,34,77.8,22.2,56.5,5.3,10.6,9.2,5.9,12.2,1,54.6-58.4,1,0,0,0,0,0,0,168,2251,9,Y,,,0
11-Oct,48,Mille Lacs,473,1,ISLE PUBLIC SCHOOL DISTRICT,0,All Schools,7,07E,GRAD,20110412,11,M,1,All Categories,All Students,N,40,19,21,47.5,52.5,47.7,4.8,8.9,7.1,4.9,11.5,1.8,44.1-51.3,0,0,0,0,0,0,0,48,517,9,Y,,,0
11-Oct,48,Mille Lacs,477,1,PRINCETON PUBLIC SCHOOL DISTRICT,0,All Schools,7,07E,GRAD,20110412,11,M,1,All Categories,All Students,N,245,134,111,54.7,45.3,50.8,4.8,9.8,7.5,5.5,11.8,0.8,49.3-52.3,0,1,0,0,0,0,0,260,3396,9,Y,,,0
11-Oct,48,Mille Lacs,480,1,ONAMIA PUBLIC SCHOOL DISTRICT,0,All Schools,7,07E,GRAD,20110412,11,M,1,All Categories,All Students,N,50,19,31,38,62,43.9,3.9,8.1,6.6,4.7,15.9,2.2,39.5-48.3,1,0,0,0,0,0,0,71,685,9,Y,,,0
11-Oct,49,Morrison,482,1,LITTLE FALLS PUBLIC SCHOOL DISTRICT,0,All Schools,5,5,GRAD,20110412,11,M,1,All Categories,All Students,N,178,95,83,53.4,46.6,49.8,4.9,9.7,7.1,5.3,11.8,0.9,48.1-51.5,1,0,0,0,0,0,0,184,2393,9,Y,,,0
11-Oct,49,Morrison,484,1,PIERZ PUBLIC SCHOOL DISTRICT,0,All Schools,5,5,GRAD,20110412,11,M,1,All Categories,All Students,N,79,53,26,67.1,32.9,54.1,5.4,10.5,8.1,5.7,10.6,1.2,51.8-56.4,0,0,0,0,0,0,0,84,1060,9,Y,,,0
11-Oct,49,Morrison,485,1,ROYALTON PUBLIC SCHOOL DISTRICT,0,All Schools,5,5,GRAD,20110412,11,M,1,All Categories,All Students,N,56,28,28,50,50,51.7,5.5,9.6,7.5,5.4,9.3,1.2,49.3-54.1,0,0,0,0,0,0,0,62,808,9,Y,,,0
11-Oct,49,Morrison,486,1,SWANVILLE PUBLIC SCHOOL DISTRICT,0,All Schools,5,5,GRAD,20110412,11,M,1,All Categories,All Students,N,35,18,17,51.4,48.6,48.5,5,9.1,6.7,5.4,13.3,2.3,44.1-52.9,1,0,0,0,0,0,0,47,370,9,Y,,,0
11-Oct,49,Morrison,487,1,UPSALA PUBLIC SCHOOL DISTRICT,0,All Schools,5,5,GRAD,20110412,11,M,1,All Categories,All Students,N,34,18,16,52.9,47.1,51.4,5,9.5,7.6,5.5,12.7,2.2,47.1-55.7,0,0,0,0,0,0,0,39,425,9,Y,,,0
11-Oct,50,Mower,492,1,AUSTIN PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20110412,11,M,1,All Categories,All Students,N,290,131,159,45.2,54.8,47.6,4.6,8.6,6.9,5.1,15.8,0.9,45.8-49.4,3,0,0,0,0,0,0,325,4470,9,Y,,,0
11-Oct,50,Mower,495,1,GRAND MEADOW PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20110412,11,M,1,All Categories,All Students,N,20,7,13,35,65,45.2,4.6,7.6,6.8,4.7,17,3.8,37.7-52.7,0,0,0,0,0,0,0,20,368,9,Y,,,0
11-Oct,50,Mower,497,1,LYLE PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20110412,11,M,1,All Categories,All Students,N,13,4,9,30.8,69.2,44.3,4.4,8.2,5.9,4.8,8.4,2.3,39.8-48.8,0,0,0,0,0,0,0,18,222,9,Y,,,0
11-Oct,50,Mower,499,1,LEROY-OSTRANDER PUBLIC SCHOOLS,0,All Schools,10,10,GRAD,20110412,11,M,1,All Categories,All Students,N,18,12,6,66.7,33.3,52.1,4.9,10.4,7.6,5.7,13.5,3.2,45.9-58.3,0,0,0,0,0,0,0,19,308,9,Y,,,0
11-Oct,50,Mower,500,1,SOUTHLAND PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20110412,11,M,1,All Categories,All Students,N,64,38,26,59.4,40.6,51.5,5,9.9,7.9,5.4,12.1,1.5,48.5-54.5,0,0,0,0,0,1,0,66,521,9,Y,,,0
11-Oct,51,Murray,505,1,FULDA PUBLIC SCHOOL DISTRICT,0,All Schools,6,8,GRAD,20110412,11,M,1,All Categories,All Students,N,42,26,16,61.9,38.1,52.8,5.7,10.3,7.5,5.8,7.1,1.1,50.6-55.0,0,0,0,0,0,0,0,49,363,9,Y,,,0
11-Oct,52,Nicollet,507,1,NICOLLET PUBLIC SCHOOL DISTRICT,0,All Schools,9,9,GRAD,20110412,11,M,1,All Categories,All Students,N,27,21,6,77.8,22.2,57.3,5.3,11.3,8.6,6.1,10.8,2.1,53.2-61.4,0,0,0,0,0,0,0,22,333,9,Y,,,0
11-Oct,52,Nicollet,508,1,ST. PETER PUBLIC SCHOOL DISTRICT,0,All Schools,9,9,GRAD,20110412,11,M,1,All Categories,All Students,N,117,80,37,68.4,31.6,52.6,5.1,9.9,8.1,5.7,12.6,1.2,50.3-54.9,0,0,0,0,0,0,0,128,1819,9,Y,,,0
11-Oct,53,Nobles,511,1,ADRIAN PUBLIC SCHOOL DISTRICT,0,All Schools,6,8,GRAD,20110412,11,M,1,All Categories,All Students,N,46,30,16,65.2,34.8,53.8,5.1,10.2,8.6,5.8,9.3,1.4,51.1-56.5,0,0,0,0,0,0,0,48,554,9,Y,,,0
11-Oct,53,Nobles,514,1,ELLSWORTH PUBLIC SCHOOL DISTRICT,0,All Schools,6,8,GRAD,20110412,11,M,1,All Categories,All Students,N,18,13,5,72.2,27.8,56.1,5,11,8.8,6,10.7,2.5,51.2-61.0,0,0,0,0,0,0,0,19,167,9,Y,,,0
11-Oct,53,Nobles,516,1,ROUND LAKE PUBLIC SCHOOL DISTRICT,0,All Schools,6,8,GRAD,20110412,11,M,1,All Categories,All Students,N,13,10,3,76.9,23.1,55.3,5.4,10.3,8.5,5.9,13.7,3.8,47.9-62.7,0,0,0,0,0,0,0,17,117,9,Y,,,0
11-Oct,53,Nobles,518,1,WORTHINGTON PUBLIC SCHOOL DISTRICT,0,All Schools,6,8,GRAD,20110412,11,M,1,All Categories,All Students,N,175,80,95,45.7,54.3,46.9,4.6,9.1,6.6,4.7,15.1,1.1,44.7-49.1,0,1,0,1,0,0,0,194,2484,9,Y,,,0
11-Oct,55,Olmsted,531,1,BYRON PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20110412,11,M,1,All Categories,All Students,N,126,102,24,81,19,59.1,5.4,11.2,9.5,6.2,12.3,1.1,56.9-61.3,0,0,0,0,0,0,0,126,1764,9,Y,,,0
11-Oct,55,Olmsted,533,1,DOVER-EYOTA PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20110412,11,M,1,All Categories,All Students,N,67,48,19,71.6,28.4,57.1,5.3,11.1,8.5,6.1,12,1.5,54.2-60.0,0,0,0,0,0,0,0,68,1123,9,Y,,,0
11-Oct,55,Olmsted,534,1,STEWARTVILLE PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20110412,11,M,1,All Categories,All Students,N,111,72,39,64.9,35.1,54.1,5.2,10.4,8.4,5.5,12.7,1.2,51.7-56.5,0,0,1,0,0,0,0,120,1838,9,Y,,,0
11-Oct,55,Olmsted,535,1,ROCHESTER PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20110412,11,M,1,All Categories,All Students,N,1063,722,341,67.9,32.1,55.1,5.1,10.4,8.6,5.7,14.6,0.4,54.2-56.0,3,0,0,2,0,0,1,1162,16078,9,Y,,,0
11-Oct,56,Otter Tail,542,1,BATTLE LAKE PUBLIC SCHOOL DISTRICT,0,All Schools,4,4,GRAD,20110412,11,M,1,All Categories,All Students,N,36,22,14,61.1,38.9,53.1,5.2,10.2,7.9,5.8,10.8,1.8,49.6-56.6,0,0,0,0,0,0,0,35,477,9,Y,,,0
11-Oct,56,Otter Tail,544,1,FERGUS FALLS PUBLIC SCHOOL DISTRICT,0,All Schools,4,4,GRAD,20110412,11,M,1,All Categories,All Students,N,225,119,106,52.9,47.1,49.8,4.9,9.8,7,5.2,12.2,0.8,48.2-51.4,3,0,1,1,0,0,0,248,2543,9,Y,,,0
11-Oct,56,Otter Tail,545,1,HENNING PUBLIC SCHOOL DISTRICT,0,All Schools,4,4,GRAD,20110412,11,M,1,All Categories,All Students,N,29,19,10,65.5,34.5,51.5,5,10.2,7.3,5.6,9.9,1.8,47.9-55.1,0,0,0,0,0,0,1,30,370,9,Y,,,0
11-Oct,56,Otter Tail,547,1,PARKERS PRAIRIE PUBLIC SCHOOL DIST.,0,All Schools,4,4,GRAD,20110412,11,M,1,All Categories,All Students,N,36,20,16,55.6,44.4,53.7,5,9.9,8,6.1,11.4,1.9,50.0-57.4,0,0,0,0,0,0,0,43,535,9,Y,,,0
11-Oct,56,Otter Tail,548,1,PELICAN RAPIDS PUBLIC SCHOOL DIST.,0,All Schools,4,4,GRAD,20110412,11,M,1,All Categories,All Students,N,67,33,34,49.3,50.7,50.2,5.1,9.8,6.7,5.3,12.7,1.6,47.2-53.2,0,0,0,0,0,0,0,76,917,9,Y,,,0
11-Oct,56,Otter Tail,549,1,PERHAM-DENT PUBLIC SCHOOL DISTRICT,0,All Schools,4,4,GRAD,20110412,11,M,1,All Categories,All Students,N,106,75,31,70.8,29.2,54.9,5.2,10.3,8.4,5.9,13.3,1.3,52.4-57.4,1,0,0,0,0,0,0,117,1411,9,Y,,,0
11-Oct,56,Otter Tail,550,1,UNDERWOOD PUBLIC SCHOOL DISTRICT,0,All Schools,4,4,GRAD,20110412,11,M,1,All Categories,All Students,N,31,17,14,54.8,45.2,52.6,5,9.8,8.3,5.5,10.3,1.9,49.0-56.2,0,0,0,0,0,0,0,34,571,9,Y,,,0
11-Oct,56,Otter Tail,553,1,NEW YORK MILLS PUBLIC SCHOOL DIST.,0,All Schools,4,4,GRAD,20110412,11,M,1,All Categories,All Students,N,39,30,9,76.9,23.1,55.8,5.2,10.8,8.9,5.6,12.3,2,51.9-59.7,0,0,0,0,0,0,0,42,697,9,Y,,,0
11-Oct,57,Pennington,561,1,GOODRIDGE PUBLIC SCHOOL DISTRICT,0,All Schools,1,1,GRAD,20110412,11,M,1,All Categories,All Students,N,18,5,13,27.8,72.2,43.6,4.2,7.7,5.7,5.3,13.1,3.1,37.5-49.7,0,0,0,0,0,0,0,18,193,9,Y,,,0
11-Oct,57,Pennington,564,1,THIEF RIVER FALLS SCHOOL DISTRICT,0,All Schools,1,1,GRAD,20110412,11,M,1,All Categories,All Students,N,161,90,71,55.9,44.1,51.4,5.1,9.7,7.6,5.3,13.2,1,49.4-53.4,0,0,0,0,0,0,1,178,1974,9,Y,,,0
11-Oct,58,Pine,577,1,WILLOW RIVER PUBLIC SCHOOL DISTRICT,0,All Schools,7,07E,GRAD,20110412,11,M,1,All Categories,All Students,N,24,9,15,37.5,62.5,47.6,4.7,8.4,7.4,5,9.5,1.9,43.8-51.4,0,0,0,0,0,0,0,29,433,9,Y,,,0
11-Oct,58,Pine,578,1,PINE CITY PUBLIC SCHOOL DISTRICT,0,All Schools,7,07E,GRAD,20110412,11,M,1,All Categories,All Students,N,118,74,44,62.7,37.3,53.9,5.1,10.2,8.3,5.7,13.2,1.2,51.5-56.3,0,0,0,0,0,0,0,128,1627,9,Y,,,0
11-Oct,59,Pipestone,581,1,EDGERTON PUBLIC SCHOOL DISTRICT,0,All Schools,6,8,GRAD,20110412,11,M,1,All Categories,All Students,N,26,17,9,65.4,34.6,50,4.9,10.1,7.4,4.8,11.8,2.3,45.5-54.5,0,0,0,0,0,0,0,27,315,9,Y,,,0
