Data Year,District County Number,District County Name,District Number,District Type,District Name,School Number,School Name,ECSU Number,Eco Dev Rgn,Test Name,Test Date,Grade,Subject,Report Order,Report Category,Report Description,Filtered,Count Tested,Count Passed,Count Not Passed,Percent Passed,Percent Not Passed,Average Score,VESS Average Score,CSPSS Average Score,LSS Average Score,Standard Deviation,Std. Error of Mean,Confidence Interval,Count Absent,Count Invalid,Count Medical Exempt,Count Not Complete,Count PSO,Count Refused,Count Wrong Grade,October 1 Grade Enrollment,October 1 District Enrollment,Filter Threshold,Public School,School County Number,School County Name,School Classification
10-Sep,27,Hennepin,280,1,RICHFIELD PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20100413,10,R,1,All Categories,All Students,N,314,195,119,62.1,37.9,50.8,5.7,18,3.8,12,0.7,49.5-52.1,0,0,0,2,0,0,0,354,3918,9,Y,,,0
10-Sep,27,Hennepin,281,1,ROBBINSDALE PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20100413,10,R,1,All Categories,All Students,N,934,696,238,74.5,25.5,54.9,6.2,19.4,4.4,11.9,0.4,54.1-55.7,7,2,1,5,0,0,0,1014,11766,9,Y,,,0
10-Sep,27,Hennepin,282,1,ST. ANTHONY-NEW BRIGHTON SCHOOLS,0,All Schools,11,11,GRAD,20100413,10,R,1,All Categories,All Students,N,175,159,16,90.9,9.1,60.8,7,21.4,5,10.7,0.8,59.2-62.4,0,0,0,0,0,0,0,180,1790,9,Y,,,0
10-Sep,27,Hennepin,283,1,ST. LOUIS PARK PUBLIC SCHOOL DIST.,0,All Schools,11,11,GRAD,20100413,10,R,1,All Categories,All Students,N,338,266,72,78.7,21.3,56.9,6.4,20.1,4.5,12.5,0.7,55.6-58.2,0,0,0,1,0,0,0,355,4335,9,Y,,,0
10-Sep,27,Hennepin,284,1,WAYZATA PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20100413,10,R,1,All Categories,All Students,N,781,717,64,91.8,8.2,62.2,7.1,21.9,5,11,0.4,61.4-63.0,2,0,0,1,0,0,0,832,10279,9,Y,,,0
10-Sep,27,Hennepin,286,1,BROOKLYN CENTER SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20100413,10,R,1,All Categories,All Students,N,209,114,95,54.5,45.5,50.1,5.5,17.4,3.9,12.3,0.8,48.4-51.8,2,0,1,0,0,0,0,254,2238,9,Y,,,0
10-Sep,27,Hennepin,287,6,INTERMEDIATE SCHOOL DISTRICT 287,0,All Schools,11,11,GRAD,20100413,10,R,1,All Categories,All Students,N,150,46,104,30.7,69.3,43.4,4.7,14.3,3.1,11.1,0.9,41.6-45.2,1,0,0,6,0,0,1,155,1727,9,Y,,,0
10-Sep,28,Houston,294,1,HOUSTON PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20100413,10,R,1,All Categories,All Students,N,141,111,30,78.7,21.3,57.4,6.6,19.9,4.7,12.7,1.1,55.3-59.5,9,0,1,3,0,1,0,164,1828,9,Y,,,0
10-Sep,28,Houston,297,1,SPRING GROVE SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20100413,10,R,1,All Categories,All Students,N,26,19,7,73.1,26.9,55.1,6.3,19.1,4.6,12.6,2.5,50.2-60.0,0,0,0,0,0,0,0,26,318,9,Y,,,0
10-Sep,28,Houston,299,1,CALEDONIA PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20100413,10,R,1,All Categories,All Students,N,83,72,11,86.7,13.3,58.3,6.9,20.7,4.7,9.6,1.1,56.2-60.4,0,0,0,0,0,0,0,85,755,9,Y,,,0
10-Sep,28,Houston,300,1,LACRESCENT-HOKAH SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20100413,10,R,1,All Categories,All Students,N,128,109,19,85.2,14.8,57.5,6.6,20.6,4.6,10.4,0.9,55.7-59.3,0,0,0,0,0,0,0,134,1313,9,Y,,,0
10-Sep,29,Hubbard,306,1,LAPORTE PUBLIC SCHOOL DISTRICT,0,All Schools,1,2,GRAD,20100413,10,R,1,All Categories,All Students,N,24,20,4,83.3,16.7,54.3,6.4,18.9,4.5,9.9,2,50.3-58.3,0,0,0,0,0,0,0,29,266,9,Y,,,0
10-Sep,29,Hubbard,308,1,NEVIS PUBLIC SCHOOL DISTRICT,0,All Schools,1,2,GRAD,20100413,10,R,1,All Categories,All Students,N,36,33,3,91.7,8.3,59.1,6.6,21,5.2,9.2,1.5,56.1-62.1,0,0,0,0,0,0,0,38,519,9,Y,,,0
10-Sep,29,Hubbard,309,1,PARK RAPIDS PUBLIC SCHOOL DISTRICT,0,All Schools,1,2,GRAD,20100413,10,R,1,All Categories,All Students,N,122,96,26,78.7,21.3,55.8,6.4,19.6,4.5,11.6,1,53.7-57.9,2,1,0,0,0,0,0,130,1513,9,Y,,,0
10-Sep,30,Isanti,314,1,BRAHAM PUBLIC SCHOOL DISTRICT,0,All Schools,7,07E,GRAD,20100413,10,R,1,All Categories,All Students,N,75,62,13,82.7,17.3,55.8,6.6,19.9,4.6,9.6,1.1,53.6-58.0,0,0,0,0,0,1,0,72,930,9,Y,,,0
10-Sep,31,Itasca,316,1,GREENWAY PUBLIC SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20100413,10,R,1,All Categories,All Students,N,81,58,23,71.6,28.4,54.3,6.5,18.8,4.4,12.4,1.4,51.6-57.0,0,0,0,0,0,0,0,84,1106,9,Y,,,0
10-Sep,31,Itasca,317,1,DEER RIVER PUBLIC SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20100413,10,R,1,All Categories,All Students,N,66,44,22,66.7,33.3,54,6.3,18.7,4.4,11,1.3,51.4-56.6,0,0,0,0,0,0,0,75,870,9,Y,,,0
10-Sep,31,Itasca,318,1,GRAND RAPIDS PUBLIC SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20100413,10,R,1,All Categories,All Students,N,309,244,65,79,21,55.3,6.4,19.5,4.5,11.3,0.6,54.0-56.6,2,0,0,0,0,0,0,328,3845,9,Y,,,0
10-Sep,31,Itasca,319,1,NASHWAUK-KEEWATIN SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20100413,10,R,1,All Categories,All Students,N,42,30,12,71.4,28.6,55.4,6.7,19.5,4.3,10.4,1.6,52.2-58.6,0,0,0,0,0,0,0,45,573,9,Y,,,0
10-Sep,32,Jackson,330,1,HERON LAKE-OKABENA SCHOOL DISTRICT,0,All Schools,6,8,GRAD,20100413,10,R,1,All Categories,All Students,N,26,24,2,92.3,7.7,56.4,6.6,20.8,4.5,8.1,1.6,53.3-59.5,0,0,0,0,0,0,0,26,316,9,Y,,,0
10-Sep,33,Kanabec,332,1,MORA PUBLIC SCHOOL DISTRICT,0,All Schools,7,07E,GRAD,20100413,10,R,1,All Categories,All Students,N,129,90,39,69.8,30.2,54.3,6.3,18.9,4.4,12.2,1.1,52.2-56.4,0,0,0,1,0,0,0,133,1778,9,Y,,,0
10-Sep,33,Kanabec,333,1,OGILVIE PUBLIC SCHOOL DISTRICT,0,All Schools,7,07E,GRAD,20100413,10,R,1,All Categories,All Students,N,63,35,28,55.6,44.4,51,5.6,17.7,3.9,12.2,1.5,48.0-54.0,0,1,0,0,0,0,0,69,603,9,Y,,,0
10-Sep,34,Kandiyohi,345,1,NEW LONDON-SPICER SCHOOL DISTRICT,0,All Schools,6,06E,GRAD,20100413,10,R,1,All Categories,All Students,N,124,99,25,79.8,20.2,55.3,6.6,19.7,4.4,9.6,0.9,53.6-57.0,0,0,0,0,0,0,0,129,1466,9,Y,,,0
10-Sep,34,Kandiyohi,347,1,WILLMAR PUBLIC SCHOOL DISTRICT,0,All Schools,6,06E,GRAD,20100413,10,R,1,All Categories,All Students,N,308,211,97,68.5,31.5,53.3,5.9,18.7,4.1,13.2,0.8,51.8-54.8,4,0,0,4,0,0,0,339,4113,9,Y,,,0
10-Sep,35,Kittson,356,1,LANCASTER PUBLIC SCHOOL DISTRICT,0,All Schools,1,1,GRAD,20100413,10,R,1,All Categories,All Students,N,13,12,1,92.3,7.7,61.2,7.4,21.5,5,10,2.8,55.8-66.6,0,0,0,0,0,0,0,13,176,9,Y,,,0
10-Sep,36,Koochiching,361,1,INTERNATIONAL FALLS SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20100413,10,R,1,All Categories,All Students,N,101,88,13,87.1,12.9,57.4,6.8,20.5,4.7,9.4,0.9,55.6-59.2,0,0,0,0,0,0,0,108,1269,9,Y,,,0
10-Sep,36,Koochiching,362,1,LITTLEFORK-BIG FALLS SCHOOL DIST.,0,All Schools,3,3,GRAD,20100413,10,R,1,All Categories,All Students,N,23,18,5,78.3,21.7,55.5,6.3,19.7,4.4,10.8,2.3,51.1-59.9,0,0,0,0,0,0,0,24,315,9,Y,,,0
10-Sep,36,Koochiching,363,1,SOUTH KOOCHICHING SCHOOL DISTRICT,0,All Schools,1,3,GRAD,20100413,10,R,1,All Categories,All Students,N,31,23,8,74.2,25.8,55.7,6.4,19.1,4.3,15,2.7,50.4-61.0,0,0,0,0,0,0,0,33,367,9,Y,,,0
10-Sep,37,Lac qui Parle,378,1,DAWSON-BOYD PUBLIC SCHOOL DISTRICT,0,All Schools,6,06W,GRAD,20100413,10,R,1,All Categories,All Students,N,40,37,3,92.5,7.5,61.2,7,21.7,4.9,10.7,1.7,57.9-64.5,1,0,0,0,0,0,0,41,501,9,Y,,,0
10-Sep,38,Lake,381,1,LAKE SUPERIOR PUBLIC SCHOOL DIST.,0,All Schools,3,3,GRAD,20100413,10,R,1,All Categories,All Students,N,150,128,22,85.3,14.7,57.2,6.7,20.2,4.6,10.9,0.9,55.5-58.9,1,0,0,0,0,0,0,162,1391,9,Y,,,0
10-Sep,39,Lake of the Woods,390,1,LAKE OF THE WOODS SCHOOL DISTRICT,0,All Schools,1,2,GRAD,20100413,10,R,1,All Categories,All Students,N,50,38,12,76,24,57,6.8,19.7,4.5,11.5,1.6,53.8-60.2,0,0,0,0,0,0,0,52,543,9,Y,,,0
10-Sep,40,Le Sueur,391,1,CLEVELAND PUBLIC SCHOOL DISTRICT,0,All Schools,9,9,GRAD,20100413,10,R,1,All Categories,All Students,N,31,22,9,71,29,52.5,6.1,18.4,4.1,11.3,2,48.5-56.5,0,0,0,0,0,0,0,34,401,9,Y,,,0
10-Sep,40,Le Sueur,392,1,LECENTER PUBLIC SCHOOL DISTRICT,0,All Schools,9,9,GRAD,20100413,10,R,1,All Categories,All Students,N,43,38,5,88.4,11.6,58.2,6.7,20.5,4.8,10.5,1.6,55.1-61.3,0,0,0,0,0,0,0,48,670,9,Y,,,0
10-Sep,40,Le Sueur,394,1,MONTGOMERY-LONSDALE SCHOOL DISTRICT,0,All Schools,9,9,GRAD,20100413,10,R,1,All Categories,All Students,N,74,65,9,87.8,12.2,58.1,6.8,20.8,4.7,9.8,1.1,55.9-60.3,0,0,0,0,0,0,0,81,1104,9,Y,,,0
10-Sep,3,Becker,397,52,LAKE AGASSIZ SPECIAL ED. COOP.,0,All Schools,4,4,GRAD,20100413,10,R,1,All Categories,All Students,Y,2,,,,,,,,,,,,,,,,,,,3,5,9,Y,,,0
10-Sep,41,Lincoln,403,1,IVANHOE PUBLIC SCHOOL DISTRICT,0,All Schools,6,8,GRAD,20100413,10,R,1,All Categories,All Students,N,28,25,3,89.3,10.7,57.5,6.6,21.2,4.8,6.1,1.1,55.3-59.7,0,0,0,0,0,0,0,28,150,9,Y,,,0
10-Sep,42,Lyon,413,1,MARSHALL PUBLIC SCHOOL DISTRICT,0,All Schools,6,8,GRAD,20100413,10,R,1,All Categories,All Students,N,187,148,39,79.1,20.9,57.1,6.6,20,4.6,12.3,0.9,55.3-58.9,0,0,0,1,0,0,0,193,2136,9,Y,,,0
10-Sep,42,Lyon,414,1,MINNEOTA PUBLIC SCHOOL DISTRICT,0,All Schools,6,8,GRAD,20100413,10,R,1,All Categories,All Students,N,36,34,2,94.4,5.6,60.5,7,21.5,5,9.7,1.6,57.3-63.7,0,0,0,0,0,0,0,41,453,9,Y,,,0
10-Sep,43,McLeod,423,1,HUTCHINSON PUBLIC SCHOOL DISTRICT,0,All Schools,6,06E,GRAD,20100413,10,R,1,All Categories,All Students,N,215,190,25,88.4,11.6,57.5,6.7,20.5,4.7,10.3,0.7,56.1-58.9,0,0,0,0,0,0,0,225,2933,9,Y,,,0
10-Sep,43,McLeod,424,1,LESTER PRAIRIE PUBLIC SCHOOL DIST.,0,All Schools,6,06E,GRAD,20100413,10,R,1,All Categories,All Students,N,30,28,2,93.3,6.7,58.8,6.6,20.9,5.1,10.4,1.9,55.1-62.5,0,0,0,0,0,0,0,30,395,9,Y,,,0
10-Sep,44,Mahnomen,432,1,MAHNOMEN PUBLIC SCHOOL DISTRICT,0,All Schools,1,2,GRAD,20100413,10,R,1,All Categories,All Students,N,32,23,9,71.9,28.1,51.8,6.3,17.9,4.3,10.8,1.9,48.1-55.5,0,0,0,0,0,0,0,41,621,9,Y,,,0
10-Sep,44,Mahnomen,435,1,WAUBUN PUBLIC SCHOOL DISTRICT,0,All Schools,1,2,GRAD,20100413,10,R,1,All Categories,All Students,N,47,27,20,57.4,42.6,49.7,5.6,17.1,4,9.6,1.4,46.9-52.5,0,0,0,0,0,0,0,44,611,9,Y,,,0
10-Sep,45,Marshall,441,1,MARSHALL COUNTY CENTRAL SCHOOLS,0,All Schools,1,1,GRAD,20100413,10,R,1,All Categories,All Students,N,26,22,4,84.6,15.4,57.2,6.8,20.5,4.5,9.5,1.9,53.5-60.9,0,0,0,0,0,0,0,26,394,9,Y,,,0
10-Sep,45,Marshall,447,1,GRYGLA PUBLIC SCHOOL DISTRICT,0,All Schools,1,1,GRAD,20100413,10,R,1,All Categories,All Students,N,19,11,8,57.9,42.1,52.5,5.6,17.9,4.2,14.5,3.3,46.0-59.0,0,0,0,0,0,0,0,18,182,9,Y,,,0
10-Sep,46,Martin,458,1,TRUMAN PUBLIC SCHOOL DISTRICT,0,All Schools,9,9,GRAD,20100413,10,R,1,All Categories,All Students,N,22,13,9,59.1,40.9,49.8,5.7,17.2,3.9,11.7,2.5,44.9-54.7,0,0,0,0,0,0,1,20,309,9,Y,,,0
10-Sep,47,Meeker,463,1,EDEN VALLEY-WATKINS SCHOOL DISTRICT,0,All Schools,6,06E,GRAD,20100413,10,R,1,All Categories,All Students,N,51,47,4,92.2,7.8,60.2,6.9,21.3,5.1,9.8,1.4,57.5-62.9,0,0,0,0,0,0,0,52,880,9,Y,,,0
10-Sep,47,Meeker,465,1,LITCHFIELD PUBLIC SCHOOL DISTRICT,0,All Schools,6,06E,GRAD,20100413,10,R,1,All Categories,All Students,N,132,112,20,84.8,15.2,58.7,6.9,20.8,4.8,9.7,0.8,57.0-60.4,3,0,0,0,0,0,0,144,1763,9,Y,,,0
10-Sep,86,Wright,466,1,DASSEL-COKATO PUBLIC SCHOOL DIST.,0,All Schools,6,07W,GRAD,20100413,10,R,1,All Categories,All Students,N,168,146,22,86.9,13.1,59.1,6.7,20.8,4.9,11.3,0.9,57.4-60.8,0,0,0,0,0,0,0,167,2309,9,Y,,,0
10-Sep,48,Mille Lacs,473,1,ISLE PUBLIC SCHOOL DISTRICT,0,All Schools,7,07E,GRAD,20100413,10,R,1,All Categories,All Students,N,43,33,10,76.7,23.3,53,6.2,18.3,4.4,12.2,1.9,49.3-56.7,0,0,0,0,0,0,0,45,511,9,Y,,,0
10-Sep,48,Mille Lacs,477,1,PRINCETON PUBLIC SCHOOL DISTRICT,0,All Schools,7,07E,GRAD,20100413,10,R,1,All Categories,All Students,N,257,195,62,75.9,24.1,54.9,6.3,19.3,4.5,10.8,0.7,53.6-56.2,1,0,0,0,0,0,0,261,3407,9,Y,,,0
10-Sep,48,Mille Lacs,480,1,ONAMIA PUBLIC SCHOOL DISTRICT,0,All Schools,7,07E,GRAD,20100413,10,R,1,All Categories,All Students,N,47,27,20,57.4,42.6,50.2,5.9,16.8,3.8,14.2,2.1,46.1-54.3,0,0,0,0,0,0,0,68,707,9,Y,,,0
10-Sep,49,Morrison,482,1,LITTLE FALLS PUBLIC SCHOOL DISTRICT,0,All Schools,5,5,GRAD,20100413,10,R,1,All Categories,All Students,N,185,144,41,77.8,22.2,56.4,6.5,19.8,4.4,12.2,0.9,54.6-58.2,1,0,0,1,0,0,0,185,2439,9,Y,,,0
10-Sep,49,Morrison,484,1,PIERZ PUBLIC SCHOOL DISTRICT,0,All Schools,5,5,GRAD,20100413,10,R,1,All Categories,All Students,N,77,65,12,84.4,15.6,57.4,6.6,20.5,4.8,9.4,1.1,55.3-59.5,0,0,0,0,0,0,0,83,1058,9,Y,,,0
10-Sep,49,Morrison,485,1,ROYALTON PUBLIC SCHOOL DISTRICT,0,All Schools,5,5,GRAD,20100413,10,R,1,All Categories,All Students,N,61,50,11,82,18,55.5,6.4,20.2,4.4,8.1,1,53.5-57.5,1,0,0,0,0,0,0,67,781,9,Y,,,0
10-Sep,49,Morrison,486,1,SWANVILLE PUBLIC SCHOOL DISTRICT,0,All Schools,5,5,GRAD,20100413,10,R,1,All Categories,All Students,N,35,23,12,65.7,34.3,51.6,5.9,18,4,12.8,2.2,47.4-55.8,0,0,0,0,0,0,0,37,363,9,Y,,,0
10-Sep,49,Morrison,487,1,UPSALA PUBLIC SCHOOL DISTRICT,0,All Schools,5,5,GRAD,20100413,10,R,1,All Categories,All Students,N,35,30,5,85.7,14.3,56.7,6.6,20.1,4.6,9.9,1.7,53.4-60.0,0,0,0,0,0,0,0,38,419,9,Y,,,0
10-Sep,50,Mower,492,1,AUSTIN PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20100413,10,R,1,All Categories,All Students,N,302,224,78,74.2,25.8,56,6.2,19.9,4.4,12.9,0.7,54.5-57.5,1,2,0,3,0,1,0,356,4441,9,Y,,,0
10-Sep,50,Mower,495,1,GRAND MEADOW PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20100413,10,R,1,All Categories,All Students,N,21,16,5,76.2,23.8,56.2,6.3,19.9,4.2,12.1,2.6,51.0-61.4,1,0,0,0,0,0,0,25,376,9,Y,,,0
10-Sep,50,Mower,497,1,LYLE PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20100413,10,R,1,All Categories,All Students,N,16,13,3,81.3,18.8,57.9,6.5,21,4.7,9.8,2.5,53.1-62.7,0,0,0,0,0,0,0,19,234,9,Y,,,0
10-Sep,50,Mower,499,1,LEROY PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20100413,10,R,1,All Categories,All Students,N,20,14,6,70,30,56.7,6.3,19.4,4.5,15.1,3.4,50.1-63.3,0,0,0,0,0,0,0,20,296,9,Y,,,0
10-Sep,50,Mower,500,1,SOUTHLAND PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20100413,10,R,1,All Categories,All Students,N,61,50,11,82,18,55.1,6.6,19.4,4.3,11.5,1.5,52.2-58.0,0,1,0,0,0,0,0,62,562,9,Y,,,0
10-Sep,51,Murray,505,1,FULDA PUBLIC SCHOOL DISTRICT,0,All Schools,6,8,GRAD,20100413,10,R,1,All Categories,All Students,N,48,38,10,79.2,20.8,57.8,6.4,20.4,4.5,12,1.7,54.4-61.2,0,0,0,0,0,0,0,46,376,9,Y,,,0
10-Sep,52,Nicollet,507,1,NICOLLET PUBLIC SCHOOL DISTRICT,0,All Schools,9,9,GRAD,20100413,10,R,1,All Categories,All Students,N,29,24,5,82.8,17.2,58.1,6.6,20.4,4.9,10.7,2,54.2-62.0,0,0,0,0,0,0,0,28,340,9,Y,,,0
10-Sep,52,Nicollet,508,1,ST. PETER PUBLIC SCHOOL DISTRICT,0,All Schools,9,9,GRAD,20100413,10,R,1,All Categories,All Students,N,123,104,19,84.6,15.4,58.4,6.8,20.7,4.7,9.7,0.9,56.7-60.1,1,0,0,0,0,0,0,135,1780,9,Y,,,0
10-Sep,53,Nobles,511,1,ADRIAN PUBLIC SCHOOL DISTRICT,0,All Schools,6,8,GRAD,20100413,10,R,1,All Categories,All Students,N,50,40,10,80,20,55.9,6.6,19.7,4.5,10.9,1.5,52.9-58.9,0,0,0,0,0,0,0,52,580,9,Y,,,0
10-Sep,53,Nobles,514,1,ELLSWORTH PUBLIC SCHOOL DISTRICT,0,All Schools,6,8,GRAD,20100413,10,R,1,All Categories,All Students,N,17,16,1,94.1,5.9,59.4,7.2,20.9,4.7,10.6,2.6,54.4-64.4,0,0,0,0,0,0,0,18,177,9,Y,,,0
10-Sep,53,Nobles,516,1,ROUND LAKE PUBLIC SCHOOL DISTRICT,0,All Schools,6,8,GRAD,20100413,10,R,1,All Categories,All Students,N,16,9,7,56.3,43.8,50.9,5.7,17.1,3.9,16.5,4.1,42.8-59.0,0,0,0,0,0,0,0,16,111,9,Y,,,0
10-Sep,53,Nobles,518,1,WORTHINGTON PUBLIC SCHOOL DISTRICT,0,All Schools,6,8,GRAD,20100413,10,R,1,All Categories,All Students,N,183,122,61,66.7,33.3,52,5.7,18.3,4,12.6,0.9,50.2-53.8,1,0,0,0,0,0,0,185,2376,9,Y,,,0
10-Sep,55,Olmsted,531,1,BYRON PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20100413,10,R,1,All Categories,All Students,N,125,111,14,88.8,11.2,61.3,6.8,21.6,5.2,10.7,1,59.4-63.2,0,0,0,0,0,0,0,126,1712,9,Y,,,0
10-Sep,55,Olmsted,533,1,DOVER-EYOTA PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20100413,10,R,1,All Categories,All Students,N,70,63,7,90,10,61.2,6.9,21.4,5,11.4,1.4,58.5-63.9,0,0,0,0,0,0,0,72,1119,9,Y,,,0
10-Sep,55,Olmsted,534,1,STEWARTVILLE PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20100413,10,R,1,All Categories,All Students,N,117,94,23,80.3,19.7,57.7,6.6,20.4,4.7,11.6,1.1,55.6-59.8,0,0,0,0,0,0,0,123,1757,9,Y,,,0
10-Sep,55,Olmsted,535,1,ROCHESTER PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20100413,10,R,1,All Categories,All Students,N,1194,964,230,80.7,19.3,57.8,6.6,20.3,4.6,12.4,0.4,57.1-58.5,6,0,1,3,0,1,6,1236,16046,9,Y,,,0
10-Sep,56,Otter Tail,542,1,BATTLE LAKE PUBLIC SCHOOL DISTRICT,0,All Schools,4,4,GRAD,20100413,10,R,1,All Categories,All Students,N,37,33,4,89.2,10.8,58.1,6.7,20.6,4.9,10,1.6,54.9-61.3,0,0,0,0,0,0,0,40,507,9,Y,,,0
10-Sep,56,Otter Tail,544,1,FERGUS FALLS PUBLIC SCHOOL DISTRICT,0,All Schools,4,4,GRAD,20100413,10,R,1,All Categories,All Students,N,235,178,57,75.7,24.3,55,6.4,19.3,4.4,11.7,0.8,53.5-56.5,0,0,0,0,0,0,0,236,2564,9,Y,,,0
10-Sep,56,Otter Tail,545,1,HENNING PUBLIC SCHOOL DISTRICT,0,All Schools,4,4,GRAD,20100413,10,R,1,All Categories,All Students,N,31,24,7,77.4,22.6,54.3,6.1,19.1,4.5,11.5,2.1,50.3-58.3,0,0,0,0,0,0,0,30,364,9,Y,,,0
10-Sep,56,Otter Tail,547,1,PARKERS PRAIRIE PUBLIC SCHOOL DIST.,0,All Schools,4,4,GRAD,20100413,10,R,1,All Categories,All Students,N,35,24,11,68.6,31.4,54.7,5.9,19.2,4.3,13,2.2,50.4-59.0,0,0,0,0,0,0,0,38,523,9,Y,,,0
10-Sep,56,Otter Tail,548,1,PELICAN RAPIDS PUBLIC SCHOOL DIST.,0,All Schools,4,4,GRAD,20100413,10,R,1,All Categories,All Students,N,73,55,18,75.3,24.7,55.5,6.3,19.1,4.2,14.5,1.7,52.2-58.8,0,0,0,0,0,0,0,78,926,9,Y,,,0
10-Sep,56,Otter Tail,549,1,PERHAM PUBLIC SCHOOL DISTRICT,0,All Schools,4,4,GRAD,20100413,10,R,1,All Categories,All Students,N,123,101,22,82.1,17.9,58.2,6.5,20.7,4.8,11.2,1,56.2-60.2,2,0,0,0,0,0,0,128,1437,9,Y,,,0
10-Sep,56,Otter Tail,550,1,UNDERWOOD PUBLIC SCHOOL DISTRICT,0,All Schools,4,4,GRAD,20100413,10,R,1,All Categories,All Students,N,37,33,4,89.2,10.8,59.6,7,20.9,5.2,9.4,1.6,56.6-62.6,0,0,0,0,0,0,0,37,544,9,Y,,,0
10-Sep,56,Otter Tail,553,1,NEW YORK MILLS PUBLIC SCHOOL DIST.,0,All Schools,4,4,GRAD,20100413,10,R,1,All Categories,All Students,N,45,36,9,80,20,55.6,6.6,19.6,4.7,9.8,1.5,52.7-58.5,0,0,0,0,0,0,0,51,686,9,Y,,,0
10-Sep,57,Pennington,561,1,GOODRIDGE PUBLIC SCHOOL DISTRICT,0,All Schools,1,1,GRAD,20100413,10,R,1,All Categories,All Students,N,18,11,7,61.1,38.9,48.8,5.8,16.6,4,11.1,2.6,43.7-53.9,0,0,0,0,0,0,0,18,187,9,Y,,,0
10-Sep,57,Pennington,564,1,THIEF RIVER FALLS SCHOOL DISTRICT,0,All Schools,1,1,GRAD,20100413,10,R,1,All Categories,All Students,N,162,129,33,79.6,20.4,57.1,6.6,20.1,4.6,11.8,0.9,55.3-58.9,0,0,0,0,0,0,0,167,1974,9,Y,,,0
10-Sep,58,Pine,577,1,WILLOW RIVER PUBLIC SCHOOL DISTRICT,0,All Schools,7,07E,GRAD,20100413,10,R,1,All Categories,All Students,N,28,23,5,82.1,17.9,55.4,6.6,19.6,4.5,9.4,1.8,51.9-58.9,0,0,0,0,0,0,0,31,434,9,Y,,,0
10-Sep,58,Pine,578,1,PINE CITY PUBLIC SCHOOL DISTRICT,0,All Schools,7,07E,GRAD,20100413,10,R,1,All Categories,All Students,N,118,88,30,74.6,25.4,53.9,6,19.1,4.4,11.8,1.1,51.8-56.0,0,0,0,0,0,0,0,124,1613,9,Y,,,0
10-Sep,59,Pipestone,581,1,EDGERTON PUBLIC SCHOOL DISTRICT,0,All Schools,6,8,GRAD,20100413,10,R,1,All Categories,All Students,N,26,19,7,73.1,26.9,52.4,6.3,18.2,4.5,9.7,1.9,48.7-56.1,0,0,0,0,0,0,0,29,316,9,Y,,,0
10-Sep,60,Polk,592,1,CLIMAX PUBLIC SCHOOL DISTRICT,0,All Schools,1,1,GRAD,20100413,10,R,1,All Categories,All Students,N,11,6,5,54.5,45.5,47.8,5.3,16,3.9,18.3,5.5,37.0-58.6,0,0,0,0,0,0,0,11,151,9,Y,,,0
10-Sep,60,Polk,593,1,CROOKSTON PUBLIC SCHOOL DISTRICT,0,All Schools,1,1,GRAD,20100413,10,R,1,All Categories,All Students,N,87,55,32,63.2,36.8,51.5,5.7,18,4,13.8,1.5,48.6-54.4,1,0,0,1,0,0,0,93,1307,9,Y,,,0
10-Sep,60,Polk,595,1,EAST GRAND FORKS PUBLIC SCHOOL DIST,0,All Schools,1,1,GRAD,20100413,10,R,1,All Categories,All Students,N,137,101,36,73.7,26.3,53.9,6.3,19.2,4.3,9.9,0.8,52.2-55.6,0,0,0,0,0,0,0,149,1734,9,Y,,,0
10-Sep,60,Polk,599,1,FERTILE-BELTRAMI SCHOOL DISTRICT,0,All Schools,1,1,GRAD,20100413,10,R,1,All Categories,All Students,N,43,41,2,95.3,4.7,61.7,7.3,21.7,5.2,8.9,1.4,59.1-64.3,0,0,0,0,0,0,0,44,454,9,Y,,,0
10-Sep,60,Polk,600,1,FISHER PUBLIC SCHOOL DISTRICT,0,All Schools,1,1,GRAD,20100413,10,R,1,All Categories,All Students,N,23,18,5,78.3,21.7,58,6.5,20.5,4.6,11.3,2.4,53.4-62.6,0,0,0,0,0,0,0,22,259,9,Y,,,0
