Data Year,District County Number,District County Name,District Number,District Type,District Name,School Number,School Name,ECSU Number,Eco Dev Rgn,Test Name,Test Date,Grade,Subject,Report Order,Report Category,Report Description,Filtered,Count Tested,Count Passed,Count Not Passed,Percent Passed,Percent Not Passed,Average Score,VESS Average Score,CSPSS Average Score,LSS Average Score,Standard Deviation,Std. Error of Mean,Confidence Interval,Count Absent,Count Invalid,Count Medical Exempt,Count Not Complete,Count PSO,Count Refused,Count Wrong Grade,October 1 Grade Enrollment,October 1 District Enrollment,Filter Threshold,Public School,School County Number,School County Name,School Classification
11-Oct,62,Ramsey,621,1,MOUNDS VIEW PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,N,806,715,91,88.7,11.3,61,7.7,21.6,4.2,11.6,0.4,60.2-61.8,1,0,0,5,0,0,0,867,9987,9,Y,,,0
11-Oct,62,Ramsey,622,1,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,N,920,697,223,75.8,24.2,55,7.1,19.9,3.9,10.5,0.3,54.3-55.7,2,0,0,3,0,0,0,973,10517,9,Y,,,0
11-Oct,62,Ramsey,623,1,ROSEVILLE PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,N,501,424,77,84.6,15.4,58,7.4,20.7,4,12.4,0.6,56.9-59.1,3,0,1,1,0,0,0,535,6548,9,Y,,,0
11-Oct,62,Ramsey,624,1,WHITE BEAR LAKE SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,N,648,525,123,81,19,57,7.3,20.3,4.1,11.3,0.4,56.1-57.9,0,2,2,1,0,0,0,656,8077,9,Y,,,0
11-Oct,62,Ramsey,625,1,ST. PAUL PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,N,2417,1410,1007,58.3,41.7,50.3,6.1,18.2,3.4,13,0.3,49.8-50.8,17,5,0,30,0,0,1,2710,37022,9,Y,,,0
11-Oct,63,Red Lake,627,1,OKLEE PUBLIC SCHOOL DISTRICT,0,All Schools,1,1,GRAD,20110412,10,R,1,All Categories,All Students,N,18,16,2,88.9,11.1,58.3,7.2,21.4,4.3,8.7,2,54.3-62.3,0,0,0,0,0,0,0,21,151,9,Y,,,0
11-Oct,63,Red Lake,630,1,RED LAKE FALLS PUBLIC SCHOOL DIST.,0,All Schools,1,1,GRAD,20110412,10,R,1,All Categories,All Students,N,26,21,5,80.8,19.2,57.6,7.2,20.9,4.3,9.3,1.8,54.0-61.2,0,0,0,0,0,0,0,29,388,9,Y,,,0
11-Oct,64,Redwood,640,1,WABASSO PUBLIC SCHOOL DISTRICT,0,All Schools,6,8,GRAD,20110412,10,R,1,All Categories,All Students,N,43,42,1,97.7,2.3,58,7.4,21.3,4.3,7.8,1.2,55.7-60.3,0,0,0,0,0,0,0,45,412,9,Y,,,0
11-Oct,66,Rice,656,1,FARIBAULT PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20110412,10,R,1,All Categories,All Students,N,283,200,83,70.7,29.3,54,6.8,19.3,3.8,12.3,0.7,52.6-55.4,3,1,0,0,0,0,0,298,3812,9,Y,,,0
11-Oct,66,Rice,659,1,NORTHFIELD PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20110412,10,R,1,All Categories,All Students,N,329,269,60,81.8,18.2,58.3,7.4,20.4,4.1,13.2,0.7,56.9-59.7,1,0,0,1,0,0,0,340,3775,9,Y,,,0
11-Oct,67,Rock,671,1,HILLS-BEAVER CREEK SCHOOL DISTRICT,0,All Schools,6,8,GRAD,20110412,10,R,1,All Categories,All Students,N,27,18,9,66.7,33.3,53.7,7.2,18.6,4,11,2.1,49.5-57.9,0,0,0,0,0,0,0,29,361,9,Y,,,0
11-Oct,68,Roseau,676,1,BADGER PUBLIC SCHOOL DISTRICT,0,All Schools,1,1,GRAD,20110412,10,R,1,All Categories,All Students,N,13,11,2,84.6,15.4,61.6,7.2,20.8,4.5,17.1,4.7,52.3-70.9,0,0,0,0,0,0,0,14,219,9,Y,,,0
11-Oct,68,Roseau,682,1,ROSEAU PUBLIC SCHOOL DISTRICT,0,All Schools,1,1,GRAD,20110412,10,R,1,All Categories,All Students,N,98,74,24,75.5,24.5,55.5,7.1,19.7,4.1,11.4,1.1,53.2-57.8,0,0,0,0,0,0,0,103,1270,9,Y,,,0
11-Oct,68,Roseau,690,1,WARROAD PUBLIC SCHOOL DISTRICT,0,All Schools,1,1,GRAD,20110412,10,R,1,All Categories,All Students,N,88,73,15,83,17,56.3,7.2,20.4,4.1,10.3,1.1,54.1-58.5,0,0,0,0,0,0,0,93,1083,9,Y,,,0
11-Oct,69,St. Louis,695,1,CHISHOLM PUBLIC SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20110412,10,R,1,All Categories,All Students,N,40,30,10,75,25,54.5,6.8,19.8,4,11.1,1.7,51.1-57.9,0,0,0,0,0,0,0,44,719,9,Y,,,0
11-Oct,69,St. Louis,696,1,ELY PUBLIC SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20110412,10,R,1,All Categories,All Students,N,43,35,8,81.4,18.6,54,7.3,19.4,3.9,8.9,1.4,51.3-56.7,0,0,0,0,0,0,0,45,545,9,Y,,,0
11-Oct,69,St. Louis,698,1,FLOODWOOD PUBLIC SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20110412,10,R,1,All Categories,All Students,N,21,15,6,71.4,28.6,51.4,6.5,17.6,4.2,11.7,2.6,46.4-56.4,0,0,0,0,0,0,0,23,322,9,Y,,,0
11-Oct,69,St. Louis,700,1,HERMANTOWN PUBLIC SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20110412,10,R,1,All Categories,All Students,N,168,145,23,86.3,13.7,58.8,7.7,21,4.1,10,0.8,57.3-60.3,1,0,0,0,0,0,0,169,2102,9,Y,,,0
11-Oct,69,St. Louis,701,1,HIBBING PUBLIC SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20110412,10,R,1,All Categories,All Students,N,160,135,25,84.4,15.6,56.6,7.4,20.4,4.2,9,0.7,55.2-58.0,0,1,0,1,0,0,0,173,2404,9,Y,,,0
11-Oct,69,St. Louis,704,1,PROCTOR PUBLIC SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20110412,10,R,1,All Categories,All Students,N,133,99,34,74.4,25.6,55.4,7.1,19.7,4,11.7,1,53.4-57.4,0,0,0,2,0,0,0,149,1770,9,Y,,,0
11-Oct,69,St. Louis,706,1,VIRGINIA PUBLIC SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20110412,10,R,1,All Categories,All Students,N,112,104,8,92.9,7.1,59.8,7.8,21.4,4.3,9.4,0.9,58.1-61.5,0,0,0,0,0,0,0,121,1575,9,Y,,,0
11-Oct,69,St. Louis,709,1,DULUTH PUBLIC SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20110412,10,R,1,All Categories,All Students,N,736,569,167,77.3,22.7,57,7.3,20.1,4.1,12.5,0.5,56.1-57.9,5,1,0,1,0,0,0,798,8906,9,Y,,,0
11-Oct,69,St. Louis,712,1,MOUNTAIN IRON-BUHL SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20110412,10,R,1,All Categories,All Students,N,31,24,7,77.4,22.6,56.3,7.1,20,4.1,12.7,2.3,51.8-60.8,0,0,0,1,0,0,0,43,541,9,Y,,,0
11-Oct,70,Scott,716,1,BELLE PLAINE PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,N,107,79,28,73.8,26.2,54.6,7,19.5,3.8,11.7,1.1,52.4-56.8,0,0,0,0,0,0,0,106,1566,9,Y,,,0
11-Oct,70,Scott,717,1,JORDAN PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,N,120,102,18,85,15,56.9,7.3,20.6,4.1,9.6,0.9,55.2-58.6,0,0,0,0,0,0,0,125,1674,9,Y,,,0
11-Oct,70,Scott,719,1,PRIOR LAKE-SAVAGE AREA SCHOOLS,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,N,569,481,88,84.5,15.5,58,7.5,20.6,4.1,11,0.5,57.1-58.9,1,0,0,0,0,0,0,580,7030,9,Y,,,0
11-Oct,70,Scott,720,1,SHAKOPEE PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,N,460,355,105,77.2,22.8,55.7,7.1,20.1,3.9,10.6,0.5,54.7-56.7,0,0,0,2,0,0,0,479,7049,9,Y,,,0
11-Oct,70,Scott,721,1,NEW PRAGUE AREA SCHOOLS,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,N,265,228,37,86,14,58.9,7.6,21,4.2,10.5,0.6,57.6-60.2,1,0,0,0,0,0,0,291,3732,9,Y,,,0
11-Oct,71,Sherburne,726,1,BECKER PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20110412,10,R,1,All Categories,All Students,N,175,147,28,84,16,57.2,7.6,20.3,4.1,10,0.8,55.7-58.7,0,0,0,0,0,0,0,189,2733,9,Y,,,0
11-Oct,71,Sherburne,727,1,BIG LAKE PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20110412,10,R,1,All Categories,All Students,N,242,178,64,73.6,26.4,54.4,7,19.1,4,12,0.8,52.9-55.9,2,0,0,0,0,0,0,262,3476,9,Y,,,0
11-Oct,71,Sherburne,728,1,ELK RIVER PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20110412,10,R,1,All Categories,All Students,N,900,738,162,82,18,56.4,7.4,20.2,4.1,9.7,0.3,55.8-57.0,2,0,0,4,0,0,0,934,12673,9,Y,,,0
11-Oct,73,Stearns,738,1,HOLDINGFORD PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20110412,10,R,1,All Categories,All Students,N,75,61,14,81.3,18.7,57.9,7.3,20.6,4.1,11.7,1.3,55.3-60.5,0,0,0,0,0,0,0,77,997,9,Y,,,0
11-Oct,73,Stearns,739,1,KIMBALL PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20110412,10,R,1,All Categories,All Students,N,62,50,12,80.6,19.4,57.8,7.3,20.6,4.2,10.9,1.4,55.1-60.5,0,0,0,0,0,0,0,65,689,9,Y,,,0
11-Oct,73,Stearns,740,1,MELROSE PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20110412,10,R,1,All Categories,All Students,N,114,90,24,78.9,21.1,56.3,7,20.2,4.1,10.9,1,54.3-58.3,0,0,0,0,0,0,0,130,1291,9,Y,,,0
11-Oct,73,Stearns,741,1,PAYNESVILLE PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20110412,10,R,1,All Categories,All Students,N,71,66,5,93,7,59.4,7.4,21.7,4.3,10.3,1.2,57.0-61.8,0,0,0,0,0,0,0,81,1013,9,Y,,,0
11-Oct,73,Stearns,742,1,ST. CLOUD PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20110412,10,R,1,All Categories,All Students,N,635,423,212,66.6,33.4,52.3,6.5,18.5,3.7,14.4,0.6,51.2-53.4,4,0,4,5,0,0,2,696,9433,9,Y,,,0
11-Oct,73,Stearns,743,1,SAUK CENTRE PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20110412,10,R,1,All Categories,All Students,N,91,73,18,80.2,19.8,58.3,7.4,20.8,4.1,11.1,1.2,56.0-60.6,0,0,0,1,0,0,0,101,975,9,Y,,,0
11-Oct,73,Stearns,745,1,ALBANY PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20110412,10,R,1,All Categories,All Students,N,133,115,18,86.5,13.5,59,7.4,21,4.3,10.8,0.9,57.2-60.8,0,0,0,0,0,0,0,138,1665,9,Y,,,0
11-Oct,73,Stearns,748,1,SARTELL-ST. STEPHEN SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20110412,10,R,1,All Categories,All Students,N,261,229,32,87.7,12.3,57.9,7.6,20.8,4.1,10,0.6,56.7-59.1,0,0,0,0,0,0,0,269,3511,9,Y,,,0
11-Oct,73,Stearns,750,1,ROCORI PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20110412,10,R,1,All Categories,All Students,N,173,156,17,90.2,9.8,59.8,7.7,21.4,4.3,9.4,0.7,58.4-61.2,0,0,0,0,0,0,0,187,2027,9,Y,,,0
11-Oct,74,Steele,756,1,BLOOMING PRAIRIE PUBLIC SCHOOL DIST,0,All Schools,10,10,GRAD,20110412,10,R,1,All Categories,All Students,N,47,41,6,87.2,12.8,57,7.1,20.6,4.2,10.7,1.6,53.9-60.1,0,0,0,0,0,0,0,48,698,9,Y,,,0
11-Oct,74,Steele,761,1,OWATONNA PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20110412,10,R,1,All Categories,All Students,N,379,294,85,77.6,22.4,56,7.1,20,4,11.3,0.6,54.9-57.1,1,0,0,0,0,0,0,414,4817,9,Y,,,0
11-Oct,74,Steele,763,1,MEDFORD PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20110412,10,R,1,All Categories,All Students,N,56,49,7,87.5,12.5,57.9,7.3,20.8,4.2,11.1,1.5,55.0-60.8,2,0,0,0,0,0,0,66,846,9,Y,,,0
11-Oct,75,Stevens,768,1,HANCOCK PUBLIC SCHOOL DISTRICT,0,All Schools,4,4,GRAD,20110412,10,R,1,All Categories,All Students,N,15,12,3,80,20,56.1,7.3,20.5,3.9,9.1,2.3,51.5-60.7,0,0,0,0,0,0,0,14,260,9,Y,,,0
11-Oct,75,Stevens,769,1,MORRIS PUBLIC SCHOOL DISTRICT,0,All Schools,4,4,GRAD,20110412,10,R,1,All Categories,All Students,N,85,73,12,85.9,14.1,58.2,7.5,21.1,4.1,9.8,1.1,56.1-60.3,0,0,1,0,0,0,0,93,972,9,Y,,,0
11-Oct,75,Stevens,771,1,CHOKIO-ALBERTA PUBLIC SCHOOL DIST.,0,All Schools,4,4,GRAD,20110412,10,R,1,All Categories,All Students,N,11,9,2,81.8,18.2,57.5,7.4,20.1,4.5,11.4,3.4,50.7-64.3,0,0,0,0,0,0,0,10,146,9,Y,,,0
11-Oct,76,Swift,775,1,KERKHOVEN-MURDOCK-SUNBURG,0,All Schools,6,06W,GRAD,20110412,10,R,1,All Categories,All Students,N,29,26,3,89.7,10.3,56,7.5,20.3,4.1,7.7,1.4,53.2-58.8,0,0,0,0,0,0,0,35,554,9,Y,,,0
11-Oct,76,Swift,777,1,BENSON PUBLIC SCHOOL DISTRICT,0,All Schools,6,06W,GRAD,20110412,10,R,1,All Categories,All Students,N,63,56,7,88.9,11.1,59.7,7.3,21.5,4.3,10.5,1.3,57.1-62.3,0,0,0,0,0,0,0,69,957,9,Y,,,0
11-Oct,77,Todd,786,1,BERTHA-HEWITT PUBLIC SCHOOL DIST.,0,All Schools,5,5,GRAD,20110412,10,R,1,All Categories,All Students,N,34,22,12,64.7,35.3,51,6.4,18.3,3.6,11.6,2,47.1-54.9,0,0,0,0,0,0,0,34,414,9,Y,,,0
11-Oct,77,Todd,787,1,BROWERVILLE PUBLIC SCHOOL DISTRICT,0,All Schools,5,5,GRAD,20110412,10,R,1,All Categories,All Students,N,40,32,8,80,20,53.2,6.9,19.8,3.8,8,1.3,50.7-55.7,0,0,0,0,0,0,0,44,489,9,Y,,,0
11-Oct,78,Traverse,803,1,WHEATON AREA PUBLIC SCHOOL DISTRICT,0,All Schools,4,4,GRAD,20110412,10,R,1,All Categories,All Students,N,38,32,6,84.2,15.8,59.2,7.1,21.3,4.4,11.3,1.8,55.6-62.8,0,0,0,0,0,0,0,41,421,9,Y,,,0
11-Oct,79,Wabasha,811,1,WABASHA-KELLOGG PUBLIC SCHOOL DIST.,0,All Schools,10,10,GRAD,20110412,10,R,1,All Categories,All Students,N,54,45,9,83.3,16.7,57.7,7.1,20.9,4.2,10.3,1.4,54.9-60.5,0,0,0,0,0,0,0,59,603,9,Y,,,0
11-Oct,79,Wabasha,813,1,LAKE CITY PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20110412,10,R,1,All Categories,All Students,N,92,76,16,82.6,17.4,55.6,7.3,19.8,4,11.9,1.2,53.2-58.0,0,0,0,1,0,0,0,96,1261,9,Y,,,0
11-Oct,80,Wadena,818,1,VERNDALE PUBLIC SCHOOL DISTRICT,0,All Schools,5,5,GRAD,20110412,10,R,1,All Categories,All Students,N,29,25,4,86.2,13.8,57.3,7.2,20.4,4.4,10.4,1.9,53.5-61.1,0,0,0,0,0,0,0,35,486,9,Y,,,0
11-Oct,80,Wadena,820,1,SEBEKA PUBLIC SCHOOL DISTRICT,0,All Schools,5,5,GRAD,20110412,10,R,1,All Categories,All Students,N,37,31,6,83.8,16.2,57.4,7.2,20.3,4.5,10.6,1.7,54.0-60.8,0,0,0,0,0,0,0,43,516,9,Y,,,0
11-Oct,80,Wadena,821,1,MENAHGA PUBLIC SCHOOL DISTRICT,0,All Schools,5,5,GRAD,20110412,10,R,1,All Categories,All Students,N,48,44,4,91.7,8.3,59.1,7.9,20.9,4.4,9.6,1.4,56.4-61.8,0,0,0,0,0,0,0,53,804,9,Y,,,0
11-Oct,81,Waseca,829,1,WASECA PUBLIC SCHOOL DISTRICT,0,All Schools,9,9,GRAD,20110412,10,R,1,All Categories,All Students,N,145,119,26,82.1,17.9,56.6,7.1,20.3,4.2,11.3,0.9,54.8-58.4,0,0,0,1,0,0,0,153,1886,9,Y,,,0
11-Oct,82,Washington,831,1,FOREST LAKE PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,N,559,459,100,82.1,17.9,56.8,7.4,20.4,4,11,0.5,55.9-57.7,2,0,0,3,0,0,0,572,6760,9,Y,,,0
11-Oct,82,Washington,832,1,MAHTOMEDI PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,N,290,275,15,94.8,5.2,61.9,8,21.9,4.4,10.1,0.6,60.7-63.1,0,0,0,0,0,0,0,291,3238,9,Y,,,0
11-Oct,82,Washington,833,1,SOUTH WASHINGTON COUNTY SCHOOL DIST,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,N,1263,1138,125,90.1,9.9,60.2,7.6,21.6,4.2,10.4,0.3,59.6-60.8,1,1,2,2,0,0,0,1350,16742,9,Y,,,0
11-Oct,82,Washington,834,1,STILLWATER AREA PUBLIC SCHOOL DIST.,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,N,634,581,53,91.6,8.4,61.2,7.8,21.7,4.2,10.8,0.4,60.4-62.0,0,0,0,0,0,0,0,667,8344,9,Y,,,0
11-Oct,83,Watonwan,836,1,BUTTERFIELD PUBLIC SCHOOL DISTRICT,0,All Schools,9,9,GRAD,20110412,10,R,1,All Categories,All Students,N,13,6,7,46.2,53.8,46.2,6.1,16.3,3.2,10.7,3,40.4-52.0,0,0,0,0,0,0,1,14,220,9,Y,,,0
11-Oct,83,Watonwan,837,1,MADELIA PUBLIC SCHOOL DISTRICT,0,All Schools,9,9,GRAD,20110412,10,R,1,All Categories,All Students,N,44,32,12,72.7,27.3,53.7,6.7,19.4,3.9,11.5,1.7,50.3-57.1,0,0,0,0,0,0,0,49,510,9,Y,,,0
11-Oct,83,Watonwan,840,1,ST. JAMES PUBLIC SCHOOL DISTRICT,0,All Schools,9,9,GRAD,20110412,10,R,1,All Categories,All Students,N,91,56,35,61.5,38.5,49.6,6.3,17.7,3.5,13.5,1.4,46.8-52.4,0,0,0,2,0,0,0,95,1076,9,Y,,,0
11-Oct,84,Wilkin,846,1,BRECKENRIDGE PUBLIC SCHOOL DISTRICT,0,All Schools,4,4,GRAD,20110412,10,R,1,All Categories,All Students,N,65,53,12,81.5,18.5,56.8,7.2,20.4,3.9,11.6,1.4,54.0-59.6,0,0,0,0,0,0,0,69,757,9,Y,,,0
11-Oct,84,Wilkin,850,1,ROTHSAY PUBLIC SCHOOL DISTRICT,0,All Schools,4,4,GRAD,20110412,10,R,1,All Categories,All Students,N,13,7,6,53.8,46.2,55.9,6.5,20.2,4.2,11.4,3.2,49.7-62.1,1,0,0,0,0,0,0,16,220,9,Y,,,0
11-Oct,84,Wilkin,852,1,CAMPBELL-TINTAH PUBLIC SCHOOL DIST.,0,All Schools,4,4,GRAD,20110412,10,R,1,All Categories,All Students,N,11,8,3,72.7,27.3,53.7,7,19.5,3.8,9.6,2.9,48.0-59.4,0,0,0,0,0,0,0,15,137,9,Y,,,0
11-Oct,85,Winona,857,1,LEWISTON-ALTURA PUBLIC SCHOOL DIST.,0,All Schools,10,10,GRAD,20110412,10,R,1,All Categories,All Students,N,61,48,13,78.7,21.3,55.6,7,20.1,4.1,9.3,1.2,53.3-57.9,0,0,0,0,0,0,0,65,740,9,Y,,,0
11-Oct,85,Winona,858,1,ST. CHARLES PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20110412,10,R,1,All Categories,All Students,N,68,59,9,86.8,13.2,56.8,7.3,20.7,4.3,7.8,0.9,55.0-58.6,0,0,0,0,0,0,0,74,1003,9,Y,,,0
11-Oct,85,Winona,861,1,WINONA AREA PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20110412,10,R,1,All Categories,All Students,N,311,220,91,70.7,29.3,53.6,6.9,19.2,3.9,11.3,0.6,52.3-54.9,0,0,0,1,0,0,0,318,3251,9,Y,,,0
11-Oct,86,Wright,876,1,ANNANDALE PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20110412,10,R,1,All Categories,All Students,N,110,87,23,79.1,20.9,58.3,7.5,20.6,4.2,11.4,1.1,56.2-60.4,0,0,0,0,0,0,0,116,1681,9,Y,,,0
11-Oct,86,Wright,877,1,BUFFALO-HANOVER-MONTROSE PUBLIC SCH,0,All Schools,7,07W,GRAD,20110412,10,R,1,All Categories,All Students,N,417,347,70,83.2,16.8,57.5,7.4,20.4,4.2,11.3,0.6,56.4-58.6,0,0,0,5,0,0,0,445,5782,9,Y,,,0
11-Oct,86,Wright,879,1,DELANO PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20110412,10,R,1,All Categories,All Students,N,199,178,21,89.4,10.6,58.6,7.5,21.3,4.1,9.9,0.7,57.2-60.0,0,0,0,0,0,0,0,200,2278,9,Y,,,0
11-Oct,86,Wright,881,1,MAPLE LAKE PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20110412,10,R,1,All Categories,All Students,N,73,60,13,82.2,17.8,57.2,7.2,20.4,4.2,10.6,1.2,54.8-59.6,0,0,0,0,0,0,0,76,990,9,Y,,,0
11-Oct,86,Wright,882,1,MONTICELLO PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20110412,10,R,1,All Categories,All Students,N,271,232,39,85.6,14.4,58.2,7.4,20.7,4.3,10.5,0.6,57.0-59.4,0,0,0,0,0,0,0,297,3947,9,Y,,,0
11-Oct,86,Wright,883,1,ROCKFORD PUBLIC SCHOOL DISTRICT,0,All Schools,7,07W,GRAD,20110412,10,R,1,All Categories,All Students,N,98,79,19,80.6,19.4,55.7,7.4,19.7,3.9,11.3,1.1,53.5-57.9,0,1,0,0,0,0,0,103,1527,9,Y,,,0
11-Oct,86,Wright,885,1,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,0,All Schools,7,07W,GRAD,20110412,10,R,1,All Categories,All Students,N,391,329,62,84.1,15.9,57.7,7.5,20.6,4.1,10.3,0.5,56.7-58.7,0,0,0,0,0,0,0,396,5282,9,Y,,,0
11-Oct,87,Yellow Medicine,891,1,CANBY PUBLIC SCHOOL DISTRICT,0,All Schools,6,06W,GRAD,20110412,10,R,1,All Categories,All Students,N,49,43,6,87.8,12.2,57.8,7.7,20.7,4.1,9.2,1.3,55.2-60.4,0,0,0,0,0,0,0,50,510,9,Y,,,0
11-Oct,30,Isanti,911,1,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,0,All Schools,7,07E,GRAD,20110412,10,R,1,All Categories,All Students,N,350,289,61,82.6,17.4,57.7,7.4,20.5,4.3,10.4,0.6,56.6-58.8,0,0,0,2,0,0,0,363,5083,9,Y,,,0
11-Oct,48,Mille Lacs,912,1,MILACA PUBLIC SCHOOL DISTRICT,0,All Schools,7,07E,GRAD,20110412,10,R,1,All Categories,All Students,N,119,82,37,68.9,31.1,53,6.6,18.8,3.9,11.3,1,51.0-55.0,0,0,0,0,0,0,0,130,1813,9,Y,,,0
11-Oct,14,Clay,914,1,ULEN-HITTERDAL PUBLIC SCHOOL DIST,0,All Schools,4,4,GRAD,20110412,10,R,1,All Categories,All Students,N,27,23,4,85.2,14.8,57.9,7.3,20.8,4,12.2,2.3,53.3-62.5,0,0,0,0,0,0,0,29,289,9,Y,,,0
11-Oct,46,Martin,915,52,SOUTHERN PLAINS EDUCATION COOP.,0,All Schools,9,9,GRAD,20110412,10,R,1,All Categories,All Students,Y,9,,,,,,,,,,,,,,,,,,,13,73,9,Y,,,0
11-Oct,62,Ramsey,916,6,NORTHEAST METRO INTERMEDIATE 916,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,N,40,14,26,35,65,39.6,4.9,13.6,2.6,12.9,2,35.6-43.6,2,1,0,2,0,0,0,45,653,9,Y,,,0
11-Oct,19,Dakota,917,6,INTERMEDIATE SCHOOL DISTRICT 917,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,N,21,5,16,23.8,76.2,41.6,5.5,13.9,2.9,10,2.2,37.3-45.9,6,1,0,4,0,0,0,36,633,9,Y,,,0
11-Oct,56,Otter Tail,926,83,REGION 4-LAKES COUNTRY SERVICE COOP,0,All Schools,4,4,GRAD,20110412,10,R,1,All Categories,All Students,Y,6,,,,,,,,,,,,,,,,,,,5,47,9,Y,,,0
11-Oct,10,Carver,930,53,CARVER-SCOTT EDUCATIONAL COOP.,0,All Schools,11,11,GRAD,20110412,10,R,1,All Categories,All Students,N,22,10,12,45.5,54.5,46.9,6.3,16.5,3.3,10.1,2.1,42.7-51.1,0,1,0,0,0,0,1,17,333,9,Y,,,0
11-Oct,86,Wright,938,52,MEEKER AND WRIGHT SPECIAL EDUCATION,0,All Schools,6,07W,GRAD,20110412,10,R,1,All Categories,All Students,Y,6,,,,,,,,,,,,,,,,,,,16,119,9,Y,,,0
11-Oct,30,Isanti,957,51,OAK LAND VOCATIONAL COOPERATVE,0,All Schools,7,07E,GRAD,20110412,10,R,1,All Categories,All Students,N,18,7,11,38.9,61.1,45.9,5.8,15.7,3.6,10.6,2.5,41.0-50.8,1,1,0,1,0,0,2,18,163,9,Y,,,0
11-Oct,86,Wright,966,51,WRIGHT TECHNICAL CENTER,0,All Schools,7,07W,GRAD,20110412,10,R,1,All Categories,All Students,N,10,7,3,70,30,52.5,6.7,18.7,3.9,9.9,3.1,46.4-58.6,0,0,0,0,0,0,0,4,115,9,Y,,,0
11-Oct,42,Lyon,991,83,REGN 6 AND 8-SW/WC SRV COOPERATIVE,0,All Schools,6,8,GRAD,20110412,10,R,1,All Categories,All Students,N,11,5,6,45.5,54.5,46.5,5.4,16.1,3.5,11.6,3.5,39.7-53.3,0,0,0,0,0,0,0,12,107,9,Y,,,0
