districtNumber,districtType,districtName,year,percentTakers
0518,01,WORTHINGTON PUBLIC SCHOOL DISTRICT,2013,0.16808149405772496
0531,01,BYRON PUBLIC SCHOOL DISTRICT,2013,0.2931937172774869
0533,01,DOVER-EYOTA PUBLIC SCHOOL DISTRICT,2013,0.2619047619047619
0534,01,STEWARTVILLE PUBLIC SCHOOL DISTRICT,2013,0.2233502538071066
0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT,2013,0.20295592504618634
0542,01,BATTLE LAKE PUBLIC SCHOOL DISTRICT,2013,0.2169811320754717
0544,01,FERGUS FALLS PUBLIC SCHOOL DISTRICT,2013,0.17181208053691274
0545,01,HENNING PUBLIC SCHOOL DISTRICT,2013,0.14492753623188406
0547,01,PARKERS PRAIRIE PUBLIC SCHOOL DIST.,2013,0.16153846153846155
0548,01,PELICAN RAPIDS PUBLIC SCHOOL DIST.,2013,0.19111111111111112
0549,01,PERHAM-DENT PUBLIC SCHOOL DISTRICT,2013,0.1793478260869565
0550,01,UNDERWOOD PUBLIC SCHOOL DISTRICT,2013,0.1796875
0553,01,NEW YORK MILLS PUBLIC SCHOOL DIST.,2013,0.19047619047619047
0561,01,GOODRIDGE PUBLIC SCHOOL DISTRICT,2013,0.10714285714285714
0564,01,THIEF RIVER FALLS SCHOOL DISTRICT,2013,0.17105263157894737
0577,01,WILLOW RIVER PUBLIC SCHOOL DISTRICT,2013,0.08333333333333333
0578,01,PINE CITY PUBLIC SCHOOL DISTRICT,2013,0.11197916666666667
0581,01,EDGERTON PUBLIC SCHOOL DISTRICT,2013,0.27586206896551724
0592,01,CLIMAX-SHELLY PUBLIC SCHOOLS,2013,0.19047619047619047
0593,01,CROOKSTON PUBLIC SCHOOL DISTRICT,2013,0.24271844660194175
0595,01,EAST GRAND FORKS PUBLIC SCHOOL DIST,2013,0.18575063613231552
0599,01,FERTILE-BELTRAMI SCHOOL DISTRICT,2013,0.2169811320754717
0600,01,FISHER PUBLIC SCHOOL DISTRICT,2013,0.22807017543859648
0601,01,FOSSTON PUBLIC SCHOOL DISTRICT,2013,0.17964071856287425
0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT,2013,0.297106824925816
0622,01,NORTH ST PAUL-MAPLEWOOD OAKDALE DIS,2013,0.1944922547332186
0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT,2013,0.2293103448275862
0624,01,WHITE BEAR LAKE SCHOOL DISTRICT,2013,0.22418266735858847
0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,2013,0.17848699763593381
0630,01,RED LAKE FALLS PUBLIC SCHOOL DIST.,2013,0.20481927710843373
0640,01,WABASSO PUBLIC SCHOOL DISTRICT,2013,0.2897196261682243
0656,01,FARIBAULT PUBLIC SCHOOL DISTRICT,2013,0.17016806722689076
0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,2013,0.27714581178903824
0671,01,HILLS-BEAVER CREEK SCHOOL DISTRICT,2013,0.15789473684210525
0676,01,BADGER PUBLIC SCHOOL DISTRICT,2013,0.24074074074074073
0682,01,ROSEAU PUBLIC SCHOOL DISTRICT,2013,0.20833333333333334
0690,01,WARROAD PUBLIC SCHOOL DISTRICT,2013,0.21940928270042195
0695,01,CHISHOLM PUBLIC SCHOOL DISTRICT,2013,0.15267175572519084
0696,01,ELY PUBLIC SCHOOL DISTRICT,2013,0.1935483870967742
0698,01,FLOODWOOD PUBLIC SCHOOL DISTRICT,2013,0.14084507042253522
0700,01,HERMANTOWN PUBLIC SCHOOL DISTRICT,2013,0.25103734439834025
0701,01,HIBBING PUBLIC SCHOOL DISTRICT,2013,0.2012072434607646
0704,01,PROCTOR PUBLIC SCHOOL DISTRICT,2013,0.15544041450777202
0706,01,VIRGINIA PUBLIC SCHOOL DISTRICT,2013,0.17191977077363896
0709,01,DULUTH PUBLIC SCHOOL DISTRICT,2013,0.1946058091286307
0712,01,MOUNTAIN IRON-BUHL SCHOOL DISTRICT,2013,0.06289308176100629
0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,2013,0.19298245614035087
0717,01,JORDAN PUBLIC SCHOOL DISTRICT,2013,0.22797927461139897
0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,2013,0.2570621468926554
0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,2013,0.1866754617414248
0721,01,NEW PRAGUE AREA SCHOOLS,2013,0.20773480662983426
0726,01,BECKER PUBLIC SCHOOL DISTRICT,2013,0.1913477537437604
0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT,2013,0.1850282485875706
0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT,2013,0.20345557122708038
0738,01,HOLDINGFORD PUBLIC SCHOOL DISTRICT,2013,0.19298245614035087
0739,01,KIMBALL PUBLIC SCHOOL DISTRICT,2013,0.21348314606741572
0740,01,MELROSE PUBLIC SCHOOL DISTRICT,2013,0.2033898305084746
0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT,2013,0.2
0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT,2013,0.1595197255574614
0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT,2013,0.25
0745,01,ALBANY PUBLIC SCHOOL DISTRICT,2013,0.21662468513853905
0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,2013,0.2480916030534351
0750,01,ROCORI PUBLIC SCHOOL DISTRICT,2013,0.2257495590828924
0756,01,BLOOMING PRAIRIE PUBLIC SCHOOL DIST,2013,0.1746987951807229
0761,01,OWATONNA PUBLIC SCHOOL DISTRICT,2013,0.1978206202849958
0763,01,MEDFORD PUBLIC SCHOOL DISTRICT,2013,0.27011494252873564
0768,01,HANCOCK PUBLIC SCHOOL DISTRICT,2013,0.19148936170212766
0771,01,CHOKIO-ALBERTA PUBLIC SCHOOL DIST.,2013,0.23684210526315788
0775,01,KERKHOVEN-MURDOCK-SUNBURG,2013,0.13559322033898305
0777,01,BENSON PUBLIC SCHOOL DISTRICT,2013,0.1487603305785124
0786,01,BERTHA-HEWITT PUBLIC SCHOOL DIST.,2013,0.1308411214953271
0787,01,BROWERVILLE PUBLIC SCHOOL DISTRICT,2013,0.1328125
0803,01,WHEATON AREA PUBLIC SCHOOL DISTRICT,2013,0.2692307692307692
0811,01,WABASHA-KELLOGG PUBLIC SCHOOL DIST.,2013,0.20958083832335328
0813,01,LAKE CITY PUBLIC SCHOOL DISTRICT,2013,0.23076923076923078
0818,01,VERNDALE PUBLIC SCHOOL DISTRICT,2013,0.1111111111111111
0820,01,SEBEKA PUBLIC SCHOOL DISTRICT,2013,0.13333333333333333
0821,01,MENAHGA PUBLIC SCHOOL DISTRICT,2013,0.16551724137931034
0829,01,WASECA PUBLIC SCHOOL DISTRICT,2013,0.19736842105263158
0831,01,FOREST LAKE PUBLIC SCHOOL DISTRICT,2013,0.22236024844720498
0832,01,MAHTOMEDI PUBLIC SCHOOL DISTRICT,2013,0.2958715596330275
0833,01,SOUTH WASHINGTON COUNTY SCHOOL DIST,2013,0.23214706575536176
0834,01,STILLWATER AREA PUBLIC SCHOOL DIST.,2013,0.23730378578024008
0836,01,BUTTERFIELD PUBLIC SCHOOL DISTRICT,2013,0.0425531914893617
0837,01,MADELIA PUBLIC SCHOOL DISTRICT,2013,0.2605042016806723
0840,01,ST. JAMES PUBLIC SCHOOL DISTRICT,2013,0.20300751879699247
0846,01,BRECKENRIDGE PUBLIC SCHOOL DISTRICT,2013,0.2717948717948718
0850,01,ROTHSAY PUBLIC SCHOOL DISTRICT,2013,0.16326530612244897
0852,01,CAMPBELL-TINTAH PUBLIC SCHOOL DIST.,2013,0.1935483870967742
0857,01,LEWISTON-ALTURA PUBLIC SCHOOL DIST.,2013,0.19672131147540983
0858,01,ST. CHARLES PUBLIC SCHOOL DISTRICT,2013,0.23243243243243245
0861,01,WINONA AREA PUBLIC SCHOOL DISTRICT,2013,0.20495495495495494
0876,01,ANNANDALE PUBLIC SCHOOL DISTRICT,2013,0.19363395225464192
0877,01,BUFFALO-HANOVER-MONTROSE PUBLIC SCH,2013,0.21254612546125462
0879,01,DELANO PUBLIC SCHOOL DISTRICT,2013,0.26655629139072845
0881,01,MAPLE LAKE PUBLIC SCHOOL DISTRICT,2013,0.20717131474103587
0882,01,MONTICELLO PUBLIC SCHOOL DISTRICT,2013,0.18694690265486727
0883,01,ROCKFORD PUBLIC SCHOOL DISTRICT,2013,0.2132132132132132
0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,2013,0.2311111111111111
0891,01,CANBY PUBLIC SCHOOL DISTRICT,2013,0.2835820895522388
0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,2013,0.16518650088809947
0912,01,MILACA PUBLIC SCHOOL DISTRICT,2013,0.11670480549199085
0914,01,ULEN-HITTERDAL PUBLIC SCHOOL DIST,2013,0.3898305084745763
0966,51,WRIGHT TECHNICAL CENTER,2013,0
2071,01,LAKE CRYSTAL-WELLCOME MEMORIAL,2013,0.1839080459770115
2125,01,TRITON SCHOOL DISTRICT,2013,0.17872340425531916
2134,01,UNITED SOUTH CENTRAL SCHOOL DIST.,2013,0.21794871794871795
2135,01,MAPLE RIVER SCHOOL DISTRICT,2013,0.25416666666666665
2137,01,KINGSLAND PUBLIC SCHOOL DISTRICT,2013,0.14685314685314685
2142,01,ST. LOUIS COUNTY SCHOOL DISTRICT,2013,0.14222222222222222
2143,01,WATERVILLE-ELYSIAN-MORRISTOWN,2013,0.178743961352657
2144,01,CHISAGO LAKES SCHOOL DISTRICT,2013,0.21496437054631828
2149,01,MINNEWASKA SCHOOL DISTRICT,2013,0.22088353413654618
2154,01,EVELETH-GILBERT SCHOOL DISTRICT,2013,0.16736401673640167
2155,01,WADENA-DEER CREEK SCHOOL DISTRICT,2013,0.13157894736842105
2159,01,BUFFALO LK-HECTOR-STEWART PUBLIC SC,2013,0.18032786885245902
2164,01,DILWORTH-GLYNDON-FELTON,2013,0.18681318681318682
2165,01,HINCKLEY-FINLAYSON SCHOOL DISTRICT,2013,0.17272727272727273
2167,01,LAKEVIEW SCHOOL DISTRICT,2013,0.13675213675213677
2168,01,NRHEG SCHOOL DISTRICT,2013,0.19339622641509435
2169,01,MURRAY COUNTY CENTRAL SCHOOL DIST.,2013,0.2545454545454545
2170,01,STAPLES-MOTLEY SCHOOL DISTRICT,2013,0.13588850174216027
2171,01,KITTSON CENTRAL SCHOOL DISTRICT,2013,0.2891566265060241
2172,01,KENYON-WANAMINGO SCHOOL DISTRICT,2013,0.21164021164021163
2174,01,PINE RIVER-BACKUS SCHOOL DISTRICT,2013,0.11627906976744186
2176,01,WARREN-ALVARADO-OSLO SCHOOL DIST.,2013,0.21153846153846154
2180,01,MACCRAY SCHOOL DISTRICT,2013,0.18902439024390244
2184,01,LUVERNE PUBLIC SCHOOL DISTRICT,2013,0.21245421245421245
2190,01,YELLOW MEDICINE EAST,2013,0.20179372197309417
2198,01,FILLMORE CENTRAL,2013,0.21052631578947367
2215,01,NORMAN COUNTY EAST SCHOOL DISTRICT,2013,0.13924050632911392
2310,01,SIBLEY EAST SCHOOL DISTRICT,2013,0.15693430656934307
2311,01,CLEARBROOK-GONVICK SCHOOL DISTRICT,2013,0.22
2342,01,WEST CENTRAL AREA,2013,0.22560975609756098
2358,01,TRI-COUNTY SCHOOL DISTRICT,2013,0.21568627450980393
2364,01,BELGRADE-BROOTEN-ELROSA SCHOOL DIST,2013,0.2127659574468085
2365,01,G.F.W.,2013,0.21296296296296297
2396,01,A.C.G.C. PUBLIC SCHOOL DISTRICT,2013,0.25
2397,01,LE SUEUR-HENDERSON SCHOOL DISTRICT,2013,0.23140495867768596
2448,01,MARTIN COUNTY WEST SCHOOL DISTRICT,2013,0.18421052631578946
2527,01,NORMAN COUNTY WEST SCHOOL DISTRICT,2013,0.1875
2534,01,BIRD ISLAND-OLIVIA-LAKE LILLIAN,2013,0.20967741935483872
2536,01,GRANADA HUNTLEY-EAST CHAIN,2013,0.23529411764705882
2580,01,EAST CENTRAL SCHOOL DISTRICT,2013,0.15168539325842698
2609,01,WIN-E-MAC SCHOOL DISTRICT,2013,0.12612612612612611
2683,01,GREENBUSH-MIDDLE RIVER SCHOOL DIST.,2013,0.10483870967741936
2687,01,HOWARD LAKE-WAVERLY-WINSTED,2013,0.19215686274509805
2689,01,PIPESTONE AREA SCHOOL DISTRICT,2013,0.21074380165289255
2711,01,MESABI EAST SCHOOL DISTRICT,2013,0.1286549707602339
2752,01,FAIRMONT AREA SCHOOL DISTRICT,2013,0.23037974683544304
2753,01,LONG PRAIRIE-GREY EAGLE SCHOOL DIST,2013,0.17131474103585656
2754,01,CEDAR MOUNTAIN SCHOOL DISTRICT,2013,0.1792452830188679
2769,01,MORRIS AREA PUBLIC SCHOOLS,2013,NA
2805,01,ZUMBROTA-MAZEPPA SCHOOL DISTRICT,2013,0.2
2835,01,JANESVILLE-WALDORF-PEMBERTON,2013,0.15328467153284672
2853,01,LAC QUI PARLE VALLEY SCHOOL DIST.,2013,0.2832369942196532
2854,01,ADA-BORUP PUBLIC SCHOOL DISTRICT,2013,0.2459016393442623
2856,01,STEPHEN-ARGYLE CENTRAL SCHOOLS,2013,0.25
2859,01,GLENCOE-SILVER LAKE SCHOOL DISTRICT,2013,0.21012658227848102
2860,01,BLUE EARTH AREA PUBLIC SCHOOL,2013,0.20567375886524822
2884,01,RED ROCK CENTRAL SCHOOL DISTRICT,2013,0.1509433962264151
2886,01,GLENVILLE-EMMONS SCHOOL DISTRICT,2013,0.22972972972972974
2888,01,CLINTON-GRACEVILLE-BEARDSLEY,2013,0.2111111111111111
2889,01,LAKE PARK AUDUBON SCHOOL DISTRICT,2013,0.17687074829931973
2890,01,RENVILLE COUNTY WEST SCHOOL DIST.,2013,0.16393442622950818
2895,01,JACKSON COUNTY CENTRAL SCHOOL DIST.,2013,0.210727969348659
2897,01,REDWOOD AREA SCHOOL DISTRICT,2013,0.18681318681318682
2898,01,WESTBROOK-WALNUT GROVE SCHOOLS,2013,0.17796610169491525
2899,01,PLAINVIEW-ELGIN-MILLVILLE,2013,0.2028169014084507
2902,01,RTR PUBLIC SCHOOLS,2013,0.18518518518518517
2903,01,ORTONVILLE PUBLIC SCHOOLS,2013,0.20945945945945946
2904,01,TRACY AREA PUBLIC SCHOOL DISTRICT,2013,0.2127659574468085
2906,01,RED LAKE COUNTY CENTRAL PUBLIC SCH,2013,NA
2908,01,BRANDON-EVANSVILLE PUBLIC SCHOOLS,2013,NA
0001,03,MINNEAPOLIS PUBLIC SCHOOL DISTRICT,2013,0.035136974646928706
0001,01,AITKIN PUBLIC SCHOOL DISTRICT,2012,0.12012987012987013
0002,01,HILL CITY PUBLIC SCHOOL DISTRICT,2012,0.1896551724137931
0004,01,MCGREGOR PUBLIC SCHOOL DISTRICT,2012,0.11
0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST.,2012,0.24025974025974026
0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,2012,0.21055261317078044
0012,01,CENTENNIAL PUBLIC SCHOOL DISTRICT,2012,0.2621951219512195
0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,2012,0.1652046783625731
0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,2012,0.1573816155988858
0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT,2012,0.17665369649805449
0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,2012,0.1721170395869191
0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.,2012,0.1884272997032641
0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.,2012,0.14673913043478262
0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT,2012,0.20170940170940171
0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT,2012,0.09917355371900827
0036,01,KELLIHER PUBLIC SCHOOL DISTRICT,2012,0.13725490196078433
0038,01,RED LAKE PUBLIC SCHOOL DISTRICT,2012,0.05855855855855856
0047,01,SAUK RAPIDS-RICE PUBLIC SCHOOLS,2012,0.21476510067114093
0051,01,FOLEY PUBLIC SCHOOL DISTRICT,2012,0.19896640826873385
0075,01,ST. CLAIR PUBLIC SCHOOL DISTRICT,2012,0.15217391304347827
0077,01,MANKATO PUBLIC SCHOOL DISTRICT,2012,0.21857585139318886
0081,01,COMFREY PUBLIC SCHOOL DISTRICT,2012,0.21052631578947367
0084,01,SLEEPY EYE PUBLIC SCHOOL DISTRICT,2012,0.1935483870967742
0085,01,SPRINGFIELD PUBLIC SCHOOL DISTRICT,2012,0.23741007194244604
0088,01,NEW ULM PUBLIC SCHOOL DISTRICT,2012,0.2415966386554622
0091,01,BARNUM PUBLIC SCHOOL DISTRICT,2012,0.1875
0093,01,CARLTON PUBLIC SCHOOL DISTRICT,2012,0.12871287128712872
0094,01,CLOQUET PUBLIC SCHOOL DISTRICT,2012,0.16695957820738136
0095,01,CROMWELL-WRIGHT PUBLIC SCHOOLS,2012,0.11864406779661017
0097,01,MOOSE LAKE PUBLIC SCHOOL DISTRICT,2012,0.1839080459770115
0099,01,ESKO PUBLIC SCHOOL DISTRICT,2012,0.21403508771929824
0100,01,WRENSHALL PUBLIC SCHOOL DISTRICT,2012,0.0963855421686747
0108,01,CENTRAL PUBLIC SCHOOL DISTRICT,2012,0.2188679245283019
0110,01,WACONIA PUBLIC SCHOOL DISTRICT,2012,0.2442455242966752
0111,01,WATERTOWN-MAYER PUBLIC SCHOOL DIST.,2012,0.22478386167146974
0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,2012,0.2581441263573544
0113,01,WALKER-HACKENSACK-AKELEY SCHL. DIST,2012,0.21052631578947367
0115,01,CASS LAKE-BENA PUBLIC SCHOOLS,2012,0.1134020618556701
0116,01,PILLAGER PUBLIC SCHOOL DISTRICT,2012,0.16753926701570682
0118,01,NORTHLAND COMMUNITY SCHOOLS,2012,0.0594059405940594
0129,01,MONTEVIDEO PUBLIC SCHOOL DISTRICT,2012,0.25878594249201275
0138,01,NORTH BRANCH PUBLIC SCHOOLS,2012,0.15422885572139303
0139,01,RUSH CITY PUBLIC SCHOOL DISTRICT,2012,0.23195876288659795
0146,01,BARNESVILLE PUBLIC SCHOOL DIST.,2012,0.2057142857142857
0150,01,HAWLEY PUBLIC SCHOOL DISTRICT,2012,0.23300970873786409
0152,01,MOORHEAD PUBLIC SCHOOL DISTRICT,2012,0.2127659574468085
0162,01,BAGLEY PUBLIC SCHOOL DISTRICT,2012,0.17567567567567569
0166,01,COOK COUNTY PUBLIC SCHOOLS,2012,0.16535433070866143
0173,01,MOUNTAIN LAKE PUBLIC SCHOOLS,2012,0.19047619047619047
0177,01,WINDOM PUBLIC SCHOOL DISTRICT,2012,0.2537313432835821
0181,01,BRAINERD PUBLIC SCHOOL DISTRICT,2012,0.14348097317529632
0182,01,CROSBY-IRONTON PUBLIC SCHOOL DIST.,2012,0.12186379928315412
0186,01,PEQUOT LAKES PUBLIC SCHOOLS,2012,0.19321148825065274
0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,2012,0.21244181125687686
0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,2012,0.2028985507246377
0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,2012,0.2807017543859649
0195,01,RANDOLPH PUBLIC SCHOOL DISTRICT,2012,0.21428571428571427
0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,2012,0.2545454545454545
0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,2012,0.21365853658536585
0199,01,INVER GROVE HEIGHTS SCHOOLS,2012,0.2007168458781362
0200,01,HASTINGS PUBLIC SCHOOL DISTRICT,2012,0.2268479184367035
0203,01,HAYFIELD PUBLIC SCHOOL DISTRICT,2012,0.2722222222222222
0204,01,KASSON-MANTORVILLE SCHOOL DISTRICT,2012,0.2214765100671141
0206,01,ALEXANDRIA PUBLIC SCHOOL DISTRICT,2012,0.23161361141602635
0213,01,OSAKIS PUBLIC SCHOOL DISTRICT,2012,0.19811320754716982
0227,01,CHATFIELD PUBLIC SCHOOLS,2012,0.2275132275132275
0229,01,LANESBORO PUBLIC SCHOOL DISTRICT,2012,0.23809523809523808
0238,01,MABEL-CANTON PUBLIC SCHOOL DIST.,2012,0.14285714285714285
0239,01,RUSHFORD-PETERSON PUBLIC SCHOOLS,2012,0.19117647058823528
0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT,2012,0.15302013422818792
0242,01,ALDEN-CONGER PUBLIC SCHOOL DISTRICT,2012,0.16326530612244897
0252,01,CANNON FALLS PUBLIC SCHOOL DISTRICT,2012,0.20388349514563106
0253,01,GOODHUE PUBLIC SCHOOL DISTRICT,2012,0.17567567567567569
0255,01,PINE ISLAND PUBLIC SCHOOL DIST.,2012,0.22178988326848248
0256,01,RED WING PUBLIC SCHOOL DISTRICT,2012,0.20612813370473537
0261,01,ASHBY PUBLIC SCHOOL DISTRICT,2012,0.23404255319148937
0264,01,HERMAN-NORCROSS SCHOOL DISTRICT,2012,0.23809523809523808
0270,01,HOPKINS PUBLIC SCHOOL DISTRICT,2012,0.24414715719063546
0271,01,BLOOMINGTON PUBLIC SCHOOL DISTRICT,2012,0.20336990595611285
0272,01,EDEN PRAIRIE PUBLIC SCHOOL DISTRICT,2012,0.2821739130434783
0273,01,EDINA PUBLIC SCHOOL DISTRICT,2012,0.290523045054376
0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,2012,0.2779552715654952
0277,01,WESTONKA PUBLIC SCHOOL DISTRICT,2012,0.2644787644787645
0278,01,ORONO PUBLIC SCHOOL DISTRICT,2012,0.26403641881638845
0279,01,OSSEO PUBLIC SCHOOL DISTRICT,2012,0.2340909090909091
0280,01,RICHFIELD PUBLIC SCHOOL DISTRICT,2012,0.18819599109131402
0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT,2012,0.21280921721450355
0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS,2012,0.2140077821011673
0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST.,2012,0.2406679764243615
0284,01,WAYZATA PUBLIC SCHOOL DISTRICT,2012,0.2739059967585089
0286,01,BROOKLYN CENTER SCHOOL DISTRICT,2012,0.11274509803921569
0294,01,HOUSTON PUBLIC SCHOOL DISTRICT,2012,0.06983240223463687
0297,01,SPRING GROVE SCHOOL DISTRICT,2012,0.2235294117647059
0299,01,CALEDONIA PUBLIC SCHOOL DISTRICT,2012,0.24324324324324326
0300,01,LA CRESCENT-HOKAH SCHOOL DISTRICT,2012,0.22251308900523561
0306,01,LAPORTE PUBLIC SCHOOL DISTRICT,2012,0.12903225806451613
0308,01,NEVIS PUBLIC SCHOOL DISTRICT,2012,0.184
0309,01,PARK RAPIDS PUBLIC SCHOOL DISTRICT,2012,0.17563739376770537
0314,01,BRAHAM PUBLIC SCHOOL DISTRICT,2012,0.15639810426540285
0316,01,GREENWAY PUBLIC SCHOOL DISTRICT,2012,0.15454545454545454
0317,01,DEER RIVER PUBLIC SCHOOL DISTRICT,2012,0.16489361702127658
0318,01,GRAND RAPIDS PUBLIC SCHOOL DISTRICT,2012,0.1589793915603533
0319,01,NASHWAUK-KEEWATIN SCHOOL DISTRICT,2012,0.12121212121212122
0330,01,HERON LAKE-OKABENA SCHOOL DISTRICT,2012,0.15384615384615385
0332,01,MORA PUBLIC SCHOOL DISTRICT,2012,0.17475728155339806
0333,01,OGILVIE PUBLIC SCHOOL DISTRICT,2012,0.1643835616438356
0345,01,NEW LONDON-SPICER SCHOOL DISTRICT,2012,0.19710144927536233
0347,01,WILLMAR PUBLIC SCHOOL DISTRICT,2012,0.14790996784565916
0356,01,LANCASTER PUBLIC SCHOOL DISTRICT,2012,0.23684210526315788
0361,01,INTERNATIONAL FALLS SCHOOL DISTRICT,2012,0.16835016835016836
0362,01,LITTLEFORK-BIG FALLS SCHOOL DIST.,2012,0.2028985507246377
0363,01,SOUTH KOOCHICHING SCHOOL DISTRICT,2012,0.14
0378,01,DAWSON-BOYD PUBLIC SCHOOL DISTRICT,2012,0.2727272727272727
0381,01,LAKE SUPERIOR PUBLIC SCHOOL DIST.,2012,0.2026315789473684
0390,01,LAKE OF THE WOODS SCHOOL DISTRICT,2012,0.23484848484848486
0391,01,CLEVELAND PUBLIC SCHOOL DISTRICT,2012,0.17475728155339806
0402,01,HENDRICKS PUBLIC SCHOOL DISTRICT,2012,NA
0413,01,MARSHALL PUBLIC SCHOOL DISTRICT,2012,0.2064
0414,01,MINNEOTA PUBLIC SCHOOL DISTRICT,2012,0.31958762886597936
0423,01,HUTCHINSON PUBLIC SCHOOL DISTRICT,2012,0.22205882352941175
0424,01,LESTER PRAIRIE PUBLIC SCHOOL DIST.,2012,0.16842105263157894
0432,01,MAHNOMEN PUBLIC SCHOOL DISTRICT,2012,0.11188811188811189
0435,01,WAUBUN-OGEMA-WHITE EARTH PUBLIC SCH,2012,0.11538461538461539
0441,01,MARSHALL COUNTY CENTRAL SCHOOLS,2012,0.17894736842105263
0447,01,GRYGLA PUBLIC SCHOOL DISTRICT,2012,0.14545454545454545
0458,01,TRUMAN PUBLIC SCHOOL DISTRICT,2012,0.12857142857142856
0463,01,EDEN VALLEY-WATKINS SCHOOL DISTRICT,2012,0.14136125654450263
0465,01,LITCHFIELD PUBLIC SCHOOL DISTRICT,2012,0.2034313725490196
0466,01,DASSEL-COKATO PUBLIC SCHOOL DIST.,2012,0.2
0473,01,ISLE PUBLIC SCHOOL DISTRICT,2012,0.16
0477,01,PRINCETON PUBLIC SCHOOL DISTRICT,2012,0.191958495460441
0480,01,ONAMIA PUBLIC SCHOOL DISTRICT,2012,0.08620689655172414
0482,01,LITTLE FALLS PUBLIC SCHOOL DISTRICT,2012,0.1804635761589404
0484,01,PIERZ PUBLIC SCHOOL DISTRICT,2012,0.17073170731707318
0485,01,ROYALTON PUBLIC SCHOOL DISTRICT,2012,0.28187919463087246
0486,01,SWANVILLE PUBLIC SCHOOL DISTRICT,2012,0.14285714285714285
0487,01,UPSALA PUBLIC SCHOOL DISTRICT,2012,0.2903225806451613
0492,01,AUSTIN PUBLIC SCHOOL DISTRICT,2012,0.15911485774499473
0495,01,GRAND MEADOW PUBLIC SCHOOL DISTRICT,2012,0.0945945945945946
0497,01,LYLE PUBLIC SCHOOL DISTRICT,2012,0.09523809523809523
0499,01,LEROY-OSTRANDER PUBLIC SCHOOLS,2012,0.10144927536231885
0500,01,SOUTHLAND PUBLIC SCHOOL DISTRICT,2012,0.21348314606741572
0505,01,FULDA PUBLIC SCHOOL DISTRICT,2012,0.2982456140350877
0507,01,NICOLLET PUBLIC SCHOOL DISTRICT,2012,0.22857142857142856
0508,01,ST. PETER PUBLIC SCHOOL DISTRICT,2012,0.19727891156462585
0511,01,ADRIAN PUBLIC SCHOOL DISTRICT,2012,0.25547445255474455
0514,01,ELLSWORTH PUBLIC SCHOOL DISTRICT,2012,0.23529411764705882
0518,01,WORTHINGTON PUBLIC SCHOOL DISTRICT,2012,0.16040955631399317
0531,01,BYRON PUBLIC SCHOOL DISTRICT,2012,0.24812030075187969
0533,01,DOVER-EYOTA PUBLIC SCHOOL DISTRICT,2012,0.1902834008097166
0534,01,STEWARTVILLE PUBLIC SCHOOL DISTRICT,2012,0.20207253886010362
0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT,2012,0.20618831688450254
0542,01,BATTLE LAKE PUBLIC SCHOOL DISTRICT,2012,0.28846153846153844
0544,01,FERGUS FALLS PUBLIC SCHOOL DISTRICT,2012,0.15056818181818182
0545,01,HENNING PUBLIC SCHOOL DISTRICT,2012,0.20833333333333334
0547,01,PARKERS PRAIRIE PUBLIC SCHOOL DIST.,2012,0.1597222222222222
0548,01,PELICAN RAPIDS PUBLIC SCHOOL DIST.,2012,0.15789473684210525
