dat_yer,dst_num,dst_tye,dst_nam,grd,cou_num,ecu_num,ami_mal,ami_fem,api_mal,api_fem,his_mal,his_fem,blk_mal,blk_fem,wht_mal,wht_fem,tot_mal,tot_fem,tot_mny,tot_tot,eco_dev
00-01,0706,01,VIRGINIA,10,69,03,2,1,0,0,0,0,0,0,103,67,105,68,3,173,03
00-01,0706,01,VIRGINIA,11,69,03,1,2,2,0,0,0,0,0,74,59,77,61,5,138,03
00-01,0706,01,VIRGINIA,12,69,03,1,0,1,1,0,0,0,0,81,73,83,74,3,157,03
00-01,0706,01,VIRGINIA,KG,69,03,4,1,1,0,0,2,1,4,61,59,67,66,13,133,03
00-01,0706,01,VIRGINIA,PK,69,03,1,1,0,0,0,0,1,0,11,6,13,7,3,20,03
00-01,0707,01,NETT LAKE,01,69,03,4,3,0,0,0,0,0,0,0,0,4,3,7,7,03
00-01,0707,01,NETT LAKE,02,69,03,3,5,0,0,0,0,0,0,0,0,3,5,8,8,03
00-01,0707,01,NETT LAKE,03,69,03,2,3,0,0,0,0,0,0,0,1,2,4,5,6,03
00-01,0707,01,NETT LAKE,04,69,03,3,2,0,0,0,0,0,0,0,0,3,2,5,5,03
00-01,0707,01,NETT LAKE,05,69,03,5,3,0,0,0,0,0,0,0,0,5,3,8,8,03
00-01,0707,01,NETT LAKE,06,69,03,2,1,0,0,0,0,0,0,0,0,2,1,3,3,03
00-01,0707,01,NETT LAKE,KG,69,03,6,3,0,0,0,0,0,0,0,1,6,4,9,10,03
00-01,0707,01,NETT LAKE,PK,69,03,0,0,0,0,0,0,0,0,0,1,0,1,0,1,03
00-01,0709,01,DULUTH,01,69,03,20,34,9,7,3,5,21,17,370,305,423,368,116,791,03
00-01,0709,01,DULUTH,02,69,03,24,28,8,5,5,5,20,13,402,348,459,399,108,858,03
00-01,0709,01,DULUTH,03,69,03,26,28,10,8,4,7,16,13,423,349,479,405,112,884,03
00-01,0709,01,DULUTH,04,69,03,25,24,9,6,4,5,12,15,431,347,481,397,100,878,03
00-01,0709,01,DULUTH,05,69,03,29,31,6,13,6,6,15,24,385,365,441,439,130,880,03
00-01,0709,01,DULUTH,06,69,03,25,23,9,8,8,4,19,13,443,399,504,447,109,951,03
00-01,0709,01,DULUTH,07,69,03,28,19,7,17,2,3,6,14,399,430,442,483,96,925,03
00-01,0709,01,DULUTH,08,69,03,34,18,14,10,4,4,17,13,423,418,492,463,114,955,03
00-01,0709,01,DULUTH,09,69,03,26,38,8,19,3,4,18,17,515,472,570,550,133,1120,03
00-01,0709,01,DULUTH,10,69,03,23,24,12,15,12,2,12,19,549,489,608,549,119,1157,03
00-01,0709,01,DULUTH,11,69,03,15,15,11,8,7,4,19,11,475,453,527,491,90,1018,03
00-01,0709,01,DULUTH,12,69,03,21,14,13,11,8,4,13,15,471,501,526,545,99,1071,03
00-01,0709,01,DULUTH,KG,69,03,22,22,7,11,5,5,20,14,376,314,430,366,106,796,03
00-01,0709,01,DULUTH,PK,69,03,1,1,0,0,0,0,0,0,101,43,102,44,2,146,03
00-01,0712,01,MOUNTAIN IRON-BUHL,01,69,03,0,0,0,0,0,0,0,0,21,18,21,18,0,39,03
00-01,0712,01,MOUNTAIN IRON-BUHL,02,69,03,0,0,0,0,0,0,0,0,20,17,20,17,0,37,03
00-01,0712,01,MOUNTAIN IRON-BUHL,03,69,03,0,0,0,0,0,0,0,0,23,22,23,22,0,45,03
00-01,0712,01,MOUNTAIN IRON-BUHL,04,69,03,0,0,0,0,0,0,0,0,22,31,22,31,0,53,03
00-01,0712,01,MOUNTAIN IRON-BUHL,05,69,03,0,0,0,0,0,0,0,0,32,13,32,13,0,45,03
00-01,0712,01,MOUNTAIN IRON-BUHL,06,69,03,0,0,0,0,0,0,0,0,18,16,18,16,0,34,03
00-01,0712,01,MOUNTAIN IRON-BUHL,07,69,03,0,0,0,0,0,0,0,0,19,22,19,22,0,41,03
00-01,0712,01,MOUNTAIN IRON-BUHL,08,69,03,0,1,1,0,0,0,0,0,24,29,25,30,2,55,03
00-01,0712,01,MOUNTAIN IRON-BUHL,09,69,03,1,1,0,0,0,0,0,0,20,27,21,28,2,49,03
00-01,0712,01,MOUNTAIN IRON-BUHL,10,69,03,0,2,0,0,0,0,0,0,24,26,24,28,2,52,03
00-01,0712,01,MOUNTAIN IRON-BUHL,11,69,03,0,0,0,0,0,0,0,0,15,21,15,21,0,36,03
00-01,0712,01,MOUNTAIN IRON-BUHL,12,69,03,0,0,0,0,0,0,0,0,22,27,22,27,0,49,03
00-01,0712,01,MOUNTAIN IRON-BUHL,KG,69,03,0,0,0,0,0,0,0,0,20,17,20,17,0,37,03
00-01,0712,01,MOUNTAIN IRON-BUHL,PK,69,03,0,0,0,0,0,0,0,0,8,4,8,4,0,12,03
00-01,0716,01,BELLE PLAINE,01,70,11,0,0,1,0,0,1,0,1,48,41,49,43,3,92,11
00-01,0716,01,BELLE PLAINE,02,70,11,0,0,0,0,0,1,0,1,36,32,36,34,2,70,11
00-01,0716,01,BELLE PLAINE,03,70,11,0,0,0,0,0,0,1,0,36,37,37,37,1,74,11
00-01,0716,01,BELLE PLAINE,04,70,11,1,0,0,0,0,2,0,0,45,49,46,51,3,97,11
00-01,0716,01,BELLE PLAINE,05,70,11,0,0,0,0,0,0,0,0,49,44,49,44,0,93,11
00-01,0716,01,BELLE PLAINE,06,70,11,0,0,0,0,2,0,0,0,63,44,65,44,2,109,11
00-01,0716,01,BELLE PLAINE,07,70,11,0,0,1,0,0,0,0,0,53,47,54,47,1,101,11
00-01,0716,01,BELLE PLAINE,08,70,11,0,0,1,0,0,0,0,0,35,40,36,40,1,76,11
00-01,0716,01,BELLE PLAINE,09,70,11,0,0,0,0,0,1,0,0,51,46,51,47,1,98,11
00-01,0716,01,BELLE PLAINE,10,70,11,0,1,2,0,0,0,0,0,37,53,39,54,3,93,11
00-01,0716,01,BELLE PLAINE,11,70,11,0,0,1,2,0,0,0,0,48,45,49,47,3,96,11
00-01,0716,01,BELLE PLAINE,12,70,11,0,1,0,3,0,0,0,0,45,45,45,49,4,94,11
00-01,0716,01,BELLE PLAINE,KG,70,11,0,0,0,0,0,0,0,0,37,38,37,38,0,75,11
00-01,0717,01,JORDAN,01,70,11,0,0,1,0,2,8,0,0,50,44,53,52,11,105,11
00-01,0717,01,JORDAN,02,70,11,1,0,0,0,6,3,1,1,46,45,54,49,12,103,11
00-01,0717,01,JORDAN,03,70,11,0,0,0,0,3,2,1,0,51,41,55,43,6,98,11
00-01,0717,01,JORDAN,04,70,11,1,0,0,0,1,3,0,1,50,39,52,43,6,95,11
00-01,0717,01,JORDAN,05,70,11,0,0,0,0,2,3,0,0,36,40,38,43,5,81,11
00-01,0717,01,JORDAN,06,70,11,0,0,0,0,0,7,0,0,30,36,30,43,7,73,11
00-01,0717,01,JORDAN,07,70,11,0,0,0,0,1,1,0,0,65,47,66,48,2,114,11
00-01,0717,01,JORDAN,08,70,11,0,0,0,0,1,4,0,0,63,61,64,65,5,129,11
00-01,0717,01,JORDAN,09,70,11,0,0,0,0,2,3,1,0,61,50,64,53,6,117,11
00-01,0717,01,JORDAN,10,70,11,0,0,0,0,0,1,0,0,55,44,55,45,1,100,11
00-01,0717,01,JORDAN,11,70,11,0,0,0,0,1,1,0,0,51,55,52,56,2,108,11
00-01,0717,01,JORDAN,12,70,11,0,0,0,0,0,1,0,0,48,48,48,49,1,97,11
00-01,0717,01,JORDAN,KG,70,11,0,0,0,0,4,4,0,0,49,39,53,43,8,96,11
00-01,0717,01,JORDAN,PK,70,11,0,0,0,0,0,0,0,0,15,5,15,5,0,20,11
00-01,0719,01,PRIOR LAKE,01,70,11,3,0,4,3,1,1,5,3,172,188,185,195,20,380,11
00-01,0719,01,PRIOR LAKE,02,70,11,2,0,1,3,0,1,7,0,184,166,194,170,14,364,11
00-01,0719,01,PRIOR LAKE,03,70,11,1,1,6,6,1,0,4,2,193,163,205,172,21,377,11
00-01,0719,01,PRIOR LAKE,04,70,11,4,4,6,6,5,4,8,0,165,166,188,180,37,368,11
00-01,0719,01,PRIOR LAKE,05,70,11,1,2,5,5,1,3,3,6,189,186,199,202,26,401,11
00-01,0719,01,PRIOR LAKE,06,70,11,1,1,6,4,2,3,0,2,166,158,175,168,19,343,11
00-01,0719,01,PRIOR LAKE,07,70,11,2,5,2,4,1,2,2,4,178,157,185,172,22,357,11
00-01,0719,01,PRIOR LAKE,08,70,11,2,3,4,1,0,1,1,1,136,147,143,153,13,296,11
00-01,0719,01,PRIOR LAKE,09,70,11,2,0,5,2,3,1,2,1,170,164,182,168,16,350,11
00-01,0719,01,PRIOR LAKE,10,70,11,1,0,3,2,0,1,0,1,185,178,189,182,8,371,11
00-01,0719,01,PRIOR LAKE,11,70,11,2,0,5,1,2,0,1,0,151,146,161,147,11,308,11
00-01,0719,01,PRIOR LAKE,12,70,11,3,0,2,5,1,0,0,0,146,147,152,152,11,304,11
00-01,0719,01,PRIOR LAKE,KG,70,11,1,1,5,1,0,2,1,1,213,201,220,206,12,426,11
00-01,0719,01,PRIOR LAKE,PK,70,11,0,0,0,0,0,0,0,0,8,9,8,9,0,17,11
00-01,0720,01,SHAKOPEE,01,70,11,6,1,8,7,18,11,0,3,150,136,182,158,54,340,11
00-01,0720,01,SHAKOPEE,02,70,11,3,2,9,5,19,12,4,1,151,141,186,161,55,347,11
00-01,0720,01,SHAKOPEE,03,70,11,4,5,5,4,17,10,1,2,132,121,159,142,48,301,11
00-01,0720,01,SHAKOPEE,04,70,11,2,5,9,3,19,8,2,3,148,144,180,163,51,343,11
00-01,0720,01,SHAKOPEE,05,70,11,5,6,4,5,11,12,2,6,135,131,157,160,51,317,11
00-01,0720,01,SHAKOPEE,06,70,11,6,3,4,4,16,8,2,0,112,132,140,147,43,287,11
00-01,0720,01,SHAKOPEE,07,70,11,4,5,7,5,9,10,3,1,146,115,169,136,44,305,11
00-01,0720,01,SHAKOPEE,08,70,11,5,4,5,5,8,7,1,0,136,109,155,125,35,280,11
00-01,0720,01,SHAKOPEE,09,70,11,0,7,7,5,10,6,1,3,140,135,158,156,39,314,11
00-01,0720,01,SHAKOPEE,10,70,11,3,3,7,3,7,10,5,1,122,133,144,150,39,294,11
00-01,0720,01,SHAKOPEE,11,70,11,3,5,4,2,7,3,2,1,121,121,137,132,27,269,11
00-01,0720,01,SHAKOPEE,12,70,11,1,4,6,1,8,9,1,1,105,113,121,128,31,249,11
00-01,0720,01,SHAKOPEE,KG,70,11,2,3,5,4,19,13,2,1,154,126,182,147,49,329,11
00-01,0720,01,SHAKOPEE,PK,70,11,0,0,0,1,1,1,1,1,25,9,27,12,5,39,11
00-01,0721,01,NEW PRAGUE,01,70,11,0,0,0,0,0,1,0,0,79,82,79,83,1,162,11
00-01,0721,01,NEW PRAGUE,02,70,11,0,0,1,1,0,0,1,0,100,95,102,96,3,198,11
00-01,0721,01,NEW PRAGUE,03,70,11,0,0,1,0,1,0,0,0,83,91,85,91,2,176,11
00-01,0721,01,NEW PRAGUE,04,70,11,0,0,2,0,0,1,0,0,74,93,76,94,3,170,11
00-01,0721,01,NEW PRAGUE,05,70,11,0,0,1,2,0,1,1,0,115,99,117,102,5,219,11
00-01,0721,01,NEW PRAGUE,06,70,11,1,0,0,0,1,1,1,0,79,90,82,91,4,173,11
00-01,0721,01,NEW PRAGUE,07,70,11,0,0,1,0,1,0,1,0,83,98,86,98,3,184,11
00-01,0721,01,NEW PRAGUE,08,70,11,0,0,0,2,1,1,0,1,91,84,92,88,5,180,11
00-01,0721,01,NEW PRAGUE,09,70,11,1,1,0,1,1,0,0,0,117,123,119,125,4,244,11
00-01,0721,01,NEW PRAGUE,10,70,11,1,0,2,2,0,0,0,2,109,102,112,106,7,218,11
00-01,0721,01,NEW PRAGUE,11,70,11,1,1,0,0,0,0,0,0,117,111,118,112,2,230,11
00-01,0721,01,NEW PRAGUE,12,70,11,1,0,1,1,1,0,0,0,96,96,99,97,4,196,11
00-01,0721,01,NEW PRAGUE,KG,70,11,0,0,1,0,0,0,0,0,81,76,82,76,1,158,11
00-01,0721,01,NEW PRAGUE,PK,70,11,0,0,0,0,0,0,0,0,3,1,3,1,0,4,11
00-01,0726,01,BECKER,01,71,07,2,0,0,1,0,1,0,0,96,79,98,81,4,179,07W
00-01,0726,01,BECKER,02,71,07,1,0,1,1,2,0,0,0,88,76,92,77,5,169,07W
00-01,0726,01,BECKER,03,71,07,0,0,1,0,0,0,0,0,77,73,78,73,1,151,07W
00-01,0726,01,BECKER,04,71,07,0,0,0,1,0,0,1,0,84,100,85,101,2,186,07W
00-01,0726,01,BECKER,05,71,07,0,1,1,0,1,0,0,1,95,81,97,83,4,180,07W
00-01,0726,01,BECKER,06,71,07,1,0,1,1,0,0,0,1,89,83,91,85,4,176,07W
00-01,0726,01,BECKER,07,71,07,0,0,0,1,0,0,0,1,79,68,79,70,2,149,07W
00-01,0726,01,BECKER,08,71,07,2,0,0,0,0,0,0,1,75,82,77,83,3,160,07W
00-01,0726,01,BECKER,09,71,07,0,0,2,4,0,0,0,2,96,79,98,85,8,183,07W
00-01,0726,01,BECKER,10,71,07,0,0,1,1,0,0,1,1,80,67,82,69,4,151,07W
00-01,0726,01,BECKER,11,71,07,0,1,1,1,0,1,1,1,52,72,54,76,6,130,07W
00-01,0726,01,BECKER,12,71,07,0,0,0,1,0,0,0,0,67,51,67,52,1,119,07W
00-01,0726,01,BECKER,KG,71,07,0,0,1,0,0,0,0,0,78,77,79,77,1,156,07W
00-01,0726,01,BECKER,PK,71,07,0,0,1,0,0,0,0,0,15,7,16,7,1,23,07W
00-01,0727,01,BIG LAKE,01,71,07,3,3,0,1,1,2,0,2,135,125,139,133,12,272,07W
00-01,0727,01,BIG LAKE,02,71,07,1,1,0,0,4,1,1,1,105,99,111,102,9,213,07W
00-01,0727,01,BIG LAKE,03,71,07,1,2,0,4,0,2,2,0,102,91,105,99,11,204,07W
00-01,0727,01,BIG LAKE,04,71,07,0,0,1,0,0,0,0,1,134,103,135,104,2,239,07W
00-01,0727,01,BIG LAKE,05,71,07,2,0,0,3,3,1,1,0,122,105,128,109,10,237,07W
00-01,0727,01,BIG LAKE,06,71,07,1,1,0,1,0,4,1,0,102,97,104,103,8,207,07W
00-01,0727,01,BIG LAKE,07,71,07,0,1,1,1,1,4,0,0,98,75,100,81,8,181,07W
00-01,0727,01,BIG LAKE,08,71,07,1,1,0,0,0,1,0,1,93,100,94,103,4,197,07W
00-01,0727,01,BIG LAKE,09,71,07,0,0,0,1,0,0,0,0,109,89,109,90,1,199,07W
00-01,0727,01,BIG LAKE,10,71,07,0,1,0,0,0,1,0,0,68,72,68,74,2,142,07W
00-01,0727,01,BIG LAKE,11,71,07,0,0,0,0,1,0,0,0,67,92,68,92,1,160,07W
00-01,0727,01,BIG LAKE,12,71,07,0,0,0,0,0,0,1,0,59,53,60,53,1,113,07W
00-01,0727,01,BIG LAKE,KG,71,07,2,2,0,0,7,3,1,2,110,124,120,131,17,251,07W
00-01,0727,01,BIG LAKE,PK,71,07,0,0,0,0,0,0,0,0,20,1,20,1,0,21,07W
00-01,0728,01,ELK RIVER,01,71,07,0,1,3,4,3,4,2,1,337,339,345,349,18,694,07W
00-01,0728,01,ELK RIVER,02,71,07,1,0,4,1,2,4,3,3,356,345,366,353,18,719,07W
00-01,0728,01,ELK RIVER,03,71,07,2,7,2,3,7,6,2,1,352,304,365,321,30,686,07W
00-01,0728,01,ELK RIVER,04,71,07,1,2,3,9,7,4,3,1,329,346,343,362,30,705,07W
00-01,0728,01,ELK RIVER,05,71,07,3,4,5,4,3,2,1,0,360,357,372,367,22,739,07W
00-01,0728,01,ELK RIVER,06,71,07,3,3,2,2,2,5,2,1,348,358,357,369,20,726,07W
00-01,0728,01,ELK RIVER,07,71,07,2,4,3,2,2,3,0,1,386,336,393,346,17,739,07W
00-01,0728,01,ELK RIVER,08,71,07,4,2,7,7,6,2,1,4,365,341,383,356,33,739,07W
00-01,0728,01,ELK RIVER,09,71,07,3,3,9,6,3,1,0,2,354,345,369,357,27,726,07W
00-01,0728,01,ELK RIVER,10,71,07,2,1,3,2,2,2,0,2,363,332,370,339,14,709,07W
00-01,0728,01,ELK RIVER,11,71,07,5,4,2,6,5,3,1,0,365,318,378,331,26,709,07W
00-01,0728,01,ELK RIVER,12,71,07,5,4,3,3,2,2,2,1,353,289,365,299,22,664,07W
00-01,0728,01,ELK RIVER,KG,71,07,0,0,0,3,4,3,1,2,315,314,320,322,13,642,07W
00-01,0728,01,ELK RIVER,PK,71,07,0,0,1,0,0,0,0,0,86,31,87,31,1,118,07W
00-01,0738,01,HOLDINGFORD,01,73,07,0,0,0,0,0,0,0,0,42,30,42,30,0,72,07W
00-01,0738,01,HOLDINGFORD,02,73,07,0,0,0,0,0,0,0,0,33,39,33,39,0,72,07W
00-01,0738,01,HOLDINGFORD,03,73,07,0,0,0,0,0,0,0,0,35,28,35,28,0,63,07W
00-01,0738,01,HOLDINGFORD,04,73,07,0,0,0,0,0,0,0,0,30,31,30,31,0,61,07W
00-01,0738,01,HOLDINGFORD,05,73,07,0,0,0,0,0,0,0,0,44,46,44,46,0,90,07W
00-01,0738,01,HOLDINGFORD,06,73,07,0,0,0,0,0,0,0,0,37,36,37,36,0,73,07W
00-01,0738,01,HOLDINGFORD,07,73,07,0,0,0,0,0,0,0,0,56,45,56,45,0,101,07W
00-01,0738,01,HOLDINGFORD,08,73,07,0,0,0,0,0,0,0,0,45,45,45,45,0,90,07W
00-01,0738,01,HOLDINGFORD,09,73,07,0,0,0,0,0,0,0,0,52,39,52,39,0,91,07W
00-01,0738,01,HOLDINGFORD,10,73,07,0,0,0,0,0,0,0,0,52,53,52,53,0,105,07W
00-01,0738,01,HOLDINGFORD,11,73,07,0,0,0,0,0,0,0,0,42,50,42,50,0,92,07W
00-01,0738,01,HOLDINGFORD,12,73,07,0,0,0,0,0,0,0,0,49,42,49,42,0,91,07W
00-01,0738,01,HOLDINGFORD,KG,73,07,0,0,0,0,0,0,0,0,32,36,32,36,0,68,07W
00-01,0738,01,HOLDINGFORD,PK,73,07,0,0,0,0,0,0,0,0,4,2,4,2,0,6,07W
00-01,0739,01,KIMBALL,01,73,07,1,0,0,0,0,0,0,0,26,33,27,33,1,60,07W
00-01,0739,01,KIMBALL,02,73,07,0,0,0,0,0,0,0,0,27,17,27,17,0,44,07W
00-01,0739,01,KIMBALL,03,73,07,0,0,0,0,1,0,1,0,26,35,28,35,2,63,07W
00-01,0739,01,KIMBALL,04,73,07,1,1,0,0,0,0,0,0,30,19,31,20,2,51,07W
00-01,0739,01,KIMBALL,05,73,07,0,0,0,0,0,0,2,1,36,32,38,33,3,71,07W
00-01,0739,01,KIMBALL,06,73,07,0,0,0,0,0,1,0,0,30,35,30,36,1,66,07W
00-01,0739,01,KIMBALL,07,73,07,0,0,0,0,0,0,0,0,43,35,43,35,0,78,07W
00-01,0739,01,KIMBALL,08,73,07,1,0,0,0,0,0,0,0,39,35,40,35,1,75,07W
00-01,0739,01,KIMBALL,09,73,07,0,0,1,0,0,1,0,0,34,37,35,38,2,73,07W
00-01,0739,01,KIMBALL,10,73,07,0,0,0,0,0,1,0,0,46,33,46,34,1,80,07W
00-01,0739,01,KIMBALL,11,73,07,0,0,0,0,2,0,0,0,37,39,39,39,2,78,07W
00-01,0739,01,KIMBALL,12,73,07,1,0,0,0,0,0,0,0,47,36,48,36,1,84,07W
00-01,0739,01,KIMBALL,KG,73,07,0,0,0,0,0,0,0,0,26,37,26,37,0,63,07W
00-01,0739,01,KIMBALL,PK,73,07,0,0,0,0,0,0,0,0,11,7,11,7,0,18,07W
00-01,0740,01,MELROSE,01,73,07,0,0,0,1,6,5,0,0,52,30,58,36,12,94,07W
00-01,0740,01,MELROSE,02,73,07,0,0,0,0,6,4,1,0,36,38,43,42,11,85,07W
00-01,0740,01,MELROSE,03,73,07,0,0,0,0,4,4,0,0,59,38,63,42,8,105,07W
00-01,0740,01,MELROSE,04,73,07,0,0,0,0,5,3,0,0,47,38,52,41,8,93,07W
00-01,0740,01,MELROSE,05,73,07,0,0,0,0,10,6,0,0,39,36,49,42,16,91,07W
00-01,0740,01,MELROSE,06,73,07,0,0,0,0,1,2,0,0,50,45,51,47,3,98,07W
00-01,0740,01,MELROSE,07,73,07,0,0,0,0,1,0,2,0,81,69,84,69,3,153,07W
00-01,0740,01,MELROSE,08,73,07,0,0,0,0,3,2,1,0,67,70,71,72,6,143,07W
00-01,0740,01,MELROSE,09,73,07,0,0,0,1,3,5,0,0,77,68,80,74,9,154,07W
00-01,0740,01,MELROSE,10,73,07,0,0,0,0,3,0,0,0,99,58,102,58,3,160,07W
00-01,0740,01,MELROSE,11,73,07,0,0,4,1,3,0,0,0,73,73,80,74,8,154,07W
00-01,0740,01,MELROSE,12,73,07,0,0,0,0,1,3,0,0,86,73,87,76,4,163,07W
00-01,0740,01,MELROSE,KG,73,07,0,0,0,0,5,10,0,0,44,32,49,42,15,91,07W
00-01,0740,01,MELROSE,PK,73,07,0,0,0,0,1,0,0,0,17,5,18,5,1,23,07W
00-01,0741,01,PAYNESVILLE,01,73,07,0,0,0,0,0,0,0,0,38,25,38,25,0,63,07W
00-01,0741,01,PAYNESVILLE,02,73,07,0,0,0,0,1,0,0,0,37,34,38,34,1,72,07W
00-01,0741,01,PAYNESVILLE,03,73,07,0,0,0,0,1,0,0,0,48,26,49,26,1,75,07W
00-01,0741,01,PAYNESVILLE,04,73,07,0,0,0,0,2,0,0,0,43,46,45,46,2,91,07W
00-01,0741,01,PAYNESVILLE,05,73,07,0,0,0,0,0,2,0,0,49,41,49,43,2,92,07W
00-01,0741,01,PAYNESVILLE,06,73,07,0,0,0,0,1,0,0,0,39,59,40,59,1,99,07W
00-01,0741,01,PAYNESVILLE,07,73,07,0,0,0,0,0,0,0,1,50,55,50,56,1,106,07W
00-01,0741,01,PAYNESVILLE,08,73,07,0,0,0,0,0,0,0,0,55,44,55,44,0,99,07W
00-01,0741,01,PAYNESVILLE,09,73,07,0,0,0,0,1,1,0,0,61,52,62,53,2,115,07W
00-01,0741,01,PAYNESVILLE,10,73,07,0,0,0,0,0,0,0,0,57,44,57,44,0,101,07W
00-01,0741,01,PAYNESVILLE,11,73,07,0,0,0,1,0,1,0,0,64,56,64,58,2,122,07W
00-01,0741,01,PAYNESVILLE,12,73,07,0,0,0,0,1,0,0,0,53,42,54,42,1,96,07W
00-01,0741,01,PAYNESVILLE,KG,73,07,0,0,0,0,0,0,0,0,38,47,38,47,0,85,07W
00-01,0741,01,PAYNESVILLE,PK,73,07,0,0,0,0,0,0,0,0,18,7,18,7,0,25,07W
00-01,0742,01,ST. CLOUD,01,73,07,8,8,26,10,6,3,22,11,346,286,408,318,94,726,07W
00-01,0742,01,ST. CLOUD,02,73,07,6,7,16,15,5,9,9,15,308,291,344,337,82,681,07W
00-01,0742,01,ST. CLOUD,03,73,07,3,12,20,11,1,7,14,15,320,304,358,349,83,707,07W
00-01,0742,01,ST. CLOUD,04,73,07,4,6,13,11,1,4,12,15,340,335,370,371,66,741,07W
00-01,0742,01,ST. CLOUD,05,73,07,3,6,9,14,2,6,19,18,341,327,374,371,77,745,07W
00-01,0742,01,ST. CLOUD,06,73,07,2,3,12,17,7,4,16,8,380,312,417,344,69,761,07W
00-01,0742,01,ST. CLOUD,07,73,07,3,1,10,9,9,6,17,14,376,363,415,393,69,808,07W
00-01,0742,01,ST. CLOUD,08,73,07,4,1,13,20,4,11,17,12,367,387,405,431,82,836,07W
00-01,0742,01,ST. CLOUD,09,73,07,4,3,11,15,4,8,15,13,447,372,481,411,73,892,07W
00-01,0742,01,ST. CLOUD,10,73,07,3,4,16,16,8,3,16,14,477,450,520,487,80,1007,07W
00-01,0742,01,ST. CLOUD,11,73,07,2,4,9,18,4,5,6,7,477,442,498,476,55,974,07W
00-01,0742,01,ST. CLOUD,12,73,07,2,5,16,16,8,5,12,7,495,550,533,583,71,1116,07W
00-01,0742,01,ST. CLOUD,KG,73,07,5,5,9,14,9,9,17,20,285,271,325,319,88,644,07W
00-01,0742,01,ST. CLOUD,PK,73,07,0,2,7,0,0,2,6,3,101,44,114,51,20,165,07W
00-01,0742,60,CORRECTIONAL FACILITY-ST. CLOUD,12,73,07,2,0,0,0,0,0,4,0,0,0,6,0,6,6,07W
00-01,0743,01,SAUK CENTRE,01,73,07,0,0,0,0,0,0,0,0,36,31,36,31,0,67,07W
00-01,0743,01,SAUK CENTRE,02,73,07,0,0,0,0,0,0,0,0,34,36,34,36,0,70,07W
00-01,0743,01,SAUK CENTRE,03,73,07,0,0,1,0,0,0,0,0,42,23,43,23,1,66,07W
00-01,0743,01,SAUK CENTRE,04,73,07,0,0,0,0,0,0,0,0,33,26,33,26,0,59,07W
00-01,0743,01,SAUK CENTRE,05,73,07,0,0,0,0,0,0,0,0,27,38,27,38,0,65,07W
00-01,0743,01,SAUK CENTRE,06,73,07,0,0,0,1,0,0,0,0,29,30,29,31,1,60,07W
00-01,0743,01,SAUK CENTRE,07,73,07,0,0,1,0,0,0,0,0,52,52,53,52,1,105,07W
00-01,0743,01,SAUK CENTRE,08,73,07,0,0,0,1,0,0,1,0,74,55,75,56,2,131,07W
00-01,0743,01,SAUK CENTRE,09,73,07,0,0,0,0,0,0,0,0,60,58,60,58,0,118,07W
00-01,0743,01,SAUK CENTRE,10,73,07,0,0,1,0,1,0,0,1,67,65,69,66,3,135,07W
00-01,0743,01,SAUK CENTRE,11,73,07,0,0,0,0,0,1,0,0,60,62,60,63,1,123,07W
00-01,0743,01,SAUK CENTRE,12,73,07,0,0,0,0,0,0,0,0,63,65,63,65,0,128,07W
00-01,0743,01,SAUK CENTRE,KG,73,07,0,0,0,0,0,0,0,0,36,23,36,23,0,59,07W
00-01,0743,01,SAUK CENTRE,PK,73,07,0,0,0,0,0,0,0,0,16,6,16,6,0,22,07W
00-01,0745,01,ALBANY,01,73,07,0,0,0,0,0,1,0,0,49,45,49,46,1,95,07W
00-01,0745,01,ALBANY,02,73,07,0,0,0,0,2,1,0,0,49,46,51,47,3,98,07W
00-01,0745,01,ALBANY,03,73,07,0,0,0,0,1,2,0,0,42,54,43,56,3,99,07W
00-01,0745,01,ALBANY,04,73,07,0,0,0,0,1,0,0,0,37,48,38,48,1,86,07W
00-01,0745,01,ALBANY,05,73,07,1,0,0,0,0,0,0,1,69,62,70,63,2,133,07W
00-01,0745,01,ALBANY,06,73,07,0,0,1,0,1,2,0,0,53,45,55,47,4,102,07W
00-01,0745,01,ALBANY,07,73,07,1,0,1,0,0,1,2,0,65,65,69,66,5,135,07W
00-01,0745,01,ALBANY,08,73,07,0,0,0,1,1,0,0,0,68,85,69,86,2,155,07W
00-01,0745,01,ALBANY,09,73,07,0,0,1,0,1,0,0,0,66,68,68,68,2,136,07W
00-01,0745,01,ALBANY,10,73,07,0,0,0,1,0,0,0,0,75,79,75,80,1,155,07W
00-01,0745,01,ALBANY,11,73,07,0,0,1,0,0,0,0,1,88,74,89,75,2,164,07W
00-01,0745,01,ALBANY,12,73,07,0,0,0,0,0,0,0,0,67,86,67,86,0,153,07W
00-01,0745,01,ALBANY,KG,73,07,0,0,0,0,1,0,0,0,53,50,54,50,1,104,07W
00-01,0745,01,ALBANY,PK,73,07,0,1,0,1,0,0,0,1,21,6,21,9,3,30,07W
00-01,0748,01,SARTELL,01,73,07,0,0,0,0,0,0,0,0,100,100,100,100,0,200,07W
00-01,0748,01,SARTELL,02,73,07,0,0,0,0,0,0,0,0,103,100,103,100,0,203,07W
00-01,0748,01,SARTELL,03,73,07,0,0,0,0,0,0,0,0,110,100,110,100,0,210,07W
00-01,0748,01,SARTELL,04,73,07,0,0,0,0,0,0,0,0,101,84,101,84,0,185,07W
