DataYear,DistrictCountyNumber,DistrictCountyName,districtNumber,districtType,DistrictName,schoolNumber,SchoolName,ECSUNumber,EconomicDevelopmentRegion,Grade,AMI_Male,AMI_Female,ASI_Male,ASI_Female,BLK_Male,BLK_Female,HIS_Male,HIS_Female,HPI_Male,HPI_Female,MLT_Male,MLT_Female,WHT_Male,WHT_Female,TotalMale,TotalFemale,TotalMinority,TotalStudents,Entity,MinMaxGrade,SchoolLocationCountyNumber,SchoolLocationCountyName,SchoolClassification
15-16,81,Waseca                                       ,2168,01,NRHEG SCHOOL DISTRICT              ,000, ,09,09,07,0,0,0,0,1,0,1,4,0,0,0,1,39,33,41,38,7,79,District,EC-12,, ,
15-16,81,Waseca                                       ,2168,01,NRHEG SCHOOL DISTRICT              ,000, ,09,09,08,0,0,0,0,1,0,1,2,0,0,1,0,21,38,24,40,5,64,District,EC-12,, ,
15-16,81,Waseca                                       ,2168,01,NRHEG SCHOOL DISTRICT              ,000, ,09,09,09,0,0,0,0,0,0,2,1,0,0,1,0,36,31,39,32,4,71,District,EC-12,, ,
15-16,81,Waseca                                       ,2168,01,NRHEG SCHOOL DISTRICT              ,000, ,09,09,10,0,1,0,0,0,0,0,2,0,0,0,0,47,35,47,38,3,85,District,EC-12,, ,
15-16,81,Waseca                                       ,2168,01,NRHEG SCHOOL DISTRICT              ,000, ,09,09,11,0,0,0,0,0,1,1,2,0,0,1,0,24,26,26,29,5,55,District,EC-12,, ,
15-16,81,Waseca                                       ,2168,01,NRHEG SCHOOL DISTRICT              ,000, ,09,09,12,0,0,0,1,1,0,0,0,0,0,0,0,37,27,38,28,2,66,District,EC-12,, ,
15-16,81,Waseca                                       ,2168,01,NRHEG SCHOOL DISTRICT              ,000, ,09,09,All Grades,2,1,1,2,5,4,11,18,0,0,6,5,446,419,471,449,55,920,District,EC-12,, ,
15-16,51,Murray                                       ,2169,01,MURRAY COUNTY CENTRAL SCHOOL DIST. ,000, ,06,08,EC,0,0,0,0,0,0,3,0,0,0,0,0,8,4,11,4,3,15,District,EC-12,, ,
15-16,51,Murray                                       ,2169,01,MURRAY COUNTY CENTRAL SCHOOL DIST. ,000, ,06,08,KG,0,0,0,0,0,0,1,0,0,0,0,0,32,23,33,23,1,56,District,EC-12,, ,
15-16,51,Murray                                       ,2169,01,MURRAY COUNTY CENTRAL SCHOOL DIST. ,000, ,06,08,01,0,0,0,0,0,0,1,1,0,0,0,2,25,24,26,27,4,53,District,EC-12,, ,
15-16,51,Murray                                       ,2169,01,MURRAY COUNTY CENTRAL SCHOOL DIST. ,000, ,06,08,02,0,0,0,0,0,0,0,1,0,0,1,0,38,24,39,25,2,64,District,EC-12,, ,
15-16,51,Murray                                       ,2169,01,MURRAY COUNTY CENTRAL SCHOOL DIST. ,000, ,06,08,03,1,0,0,0,0,0,1,1,0,0,1,0,20,30,23,31,4,54,District,EC-12,, ,
15-16,51,Murray                                       ,2169,01,MURRAY COUNTY CENTRAL SCHOOL DIST. ,000, ,06,08,04,0,0,0,0,0,0,2,0,0,0,0,0,23,32,25,32,2,57,District,EC-12,, ,
15-16,51,Murray                                       ,2169,01,MURRAY COUNTY CENTRAL SCHOOL DIST. ,000, ,06,08,05,1,0,0,0,0,1,0,0,0,0,1,0,25,30,27,31,3,58,District,EC-12,, ,
15-16,51,Murray                                       ,2169,01,MURRAY COUNTY CENTRAL SCHOOL DIST. ,000, ,06,08,06,0,0,0,0,0,0,3,0,0,0,0,0,24,30,27,30,3,57,District,EC-12,, ,
15-16,51,Murray                                       ,2169,01,MURRAY COUNTY CENTRAL SCHOOL DIST. ,000, ,06,08,07,0,0,1,0,0,0,0,0,0,0,0,1,29,25,30,26,2,56,District,EC-12,, ,
15-16,51,Murray                                       ,2169,01,MURRAY COUNTY CENTRAL SCHOOL DIST. ,000, ,06,08,08,1,0,0,0,0,1,3,1,0,0,0,0,22,27,26,29,6,55,District,EC-12,, ,
15-16,51,Murray                                       ,2169,01,MURRAY COUNTY CENTRAL SCHOOL DIST. ,000, ,06,08,09,0,0,0,0,1,1,1,1,0,0,0,0,34,21,36,23,4,59,District,EC-12,, ,
15-16,51,Murray                                       ,2169,01,MURRAY COUNTY CENTRAL SCHOOL DIST. ,000, ,06,08,10,0,1,2,0,0,1,3,0,0,0,0,0,23,24,28,26,7,54,District,EC-12,, ,
15-16,51,Murray                                       ,2169,01,MURRAY COUNTY CENTRAL SCHOOL DIST. ,000, ,06,08,11,1,0,0,0,1,0,1,1,0,0,0,0,22,21,25,22,4,47,District,EC-12,, ,
15-16,51,Murray                                       ,2169,01,MURRAY COUNTY CENTRAL SCHOOL DIST. ,000, ,06,08,12,0,0,0,1,0,0,0,1,0,0,0,0,26,29,26,31,2,57,District,EC-12,, ,
15-16,51,Murray                                       ,2169,01,MURRAY COUNTY CENTRAL SCHOOL DIST. ,000, ,06,08,All Grades,4,1,3,1,2,4,19,7,0,0,3,3,351,344,382,360,47,742,District,EC-12,, ,
15-16,77,Todd                                         ,2170,01,STAPLES-MOTLEY SCHOOL DISTRICT     ,000, ,05,05,EC,0,0,0,0,0,0,0,0,0,0,0,1,11,0,11,1,1,12,District,EC-12,, ,
15-16,77,Todd                                         ,2170,01,STAPLES-MOTLEY SCHOOL DISTRICT     ,000, ,05,05,KG,1,0,0,1,0,0,2,0,0,0,2,0,40,28,45,29,6,74,District,EC-12,, ,
15-16,77,Todd                                         ,2170,01,STAPLES-MOTLEY SCHOOL DISTRICT     ,000, ,05,05,01,1,0,0,1,0,1,3,0,0,0,2,2,35,31,41,35,10,76,District,EC-12,, ,
15-16,77,Todd                                         ,2170,01,STAPLES-MOTLEY SCHOOL DISTRICT     ,000, ,05,05,02,1,1,1,0,0,1,1,1,0,0,4,4,31,36,38,43,14,81,District,EC-12,, ,
15-16,77,Todd                                         ,2170,01,STAPLES-MOTLEY SCHOOL DISTRICT     ,000, ,05,05,03,1,0,0,2,0,1,2,0,0,0,3,3,43,38,49,44,12,93,District,EC-12,, ,
15-16,77,Todd                                         ,2170,01,STAPLES-MOTLEY SCHOOL DISTRICT     ,000, ,05,05,04,0,1,0,0,0,1,2,2,0,0,0,1,45,29,47,34,7,81,District,EC-12,, ,
15-16,77,Todd                                         ,2170,01,STAPLES-MOTLEY SCHOOL DISTRICT     ,000, ,05,05,05,0,0,0,0,0,0,1,0,0,0,2,1,47,42,50,43,4,93,District,EC-12,, ,
15-16,77,Todd                                         ,2170,01,STAPLES-MOTLEY SCHOOL DISTRICT     ,000, ,05,05,06,1,1,0,0,0,0,3,1,0,0,1,0,39,38,44,40,7,84,District,EC-12,, ,
15-16,77,Todd                                         ,2170,01,STAPLES-MOTLEY SCHOOL DISTRICT     ,000, ,05,05,07,1,2,0,2,2,1,3,1,0,0,3,3,39,34,48,43,18,91,District,EC-12,, ,
15-16,77,Todd                                         ,2170,01,STAPLES-MOTLEY SCHOOL DISTRICT     ,000, ,05,05,08,0,1,0,0,0,0,2,2,0,0,3,1,44,42,49,46,9,95,District,EC-12,, ,
15-16,77,Todd                                         ,2170,01,STAPLES-MOTLEY SCHOOL DISTRICT     ,000, ,05,05,09,1,0,0,0,0,1,2,0,0,0,2,1,49,34,54,36,7,90,District,EC-12,, ,
15-16,77,Todd                                         ,2170,01,STAPLES-MOTLEY SCHOOL DISTRICT     ,000, ,05,05,10,2,0,0,1,0,0,0,3,0,0,0,1,46,42,48,47,7,95,District,EC-12,, ,
15-16,77,Todd                                         ,2170,01,STAPLES-MOTLEY SCHOOL DISTRICT     ,000, ,05,05,11,0,0,2,0,1,0,3,3,0,1,0,2,47,44,53,50,12,103,District,EC-12,, ,
15-16,77,Todd                                         ,2170,01,STAPLES-MOTLEY SCHOOL DISTRICT     ,000, ,05,05,12,0,0,0,0,0,0,2,1,0,0,2,3,42,46,46,50,8,96,District,EC-12,, ,
15-16,77,Todd                                         ,2170,01,STAPLES-MOTLEY SCHOOL DISTRICT     ,000, ,05,05,All Grades,9,6,3,7,3,6,26,14,0,1,24,23,558,484,623,541,122,1164,District,EC-12,, ,
15-16,35,Kittson                                      ,2171,01,KITTSON CENTRAL SCHOOL DISTRICT    ,000, ,01,01,EC,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,5,District,EC-12,, ,
15-16,35,Kittson                                      ,2171,01,KITTSON CENTRAL SCHOOL DISTRICT    ,000, ,01,01,KG,0,0,0,0,0,0,0,0,0,0,1,1,15,8,16,9,2,25,District,EC-12,, ,
15-16,35,Kittson                                      ,2171,01,KITTSON CENTRAL SCHOOL DISTRICT    ,000, ,01,01,01,0,0,0,0,0,0,1,0,0,0,0,1,12,7,13,8,2,21,District,EC-12,, ,
15-16,35,Kittson                                      ,2171,01,KITTSON CENTRAL SCHOOL DISTRICT    ,000, ,01,01,02,0,0,0,0,0,0,1,1,0,0,0,0,6,14,7,15,2,22,District,EC-12,, ,
15-16,35,Kittson                                      ,2171,01,KITTSON CENTRAL SCHOOL DISTRICT    ,000, ,01,01,03,0,0,0,0,0,0,0,0,0,0,1,1,10,10,11,11,2,22,District,EC-12,, ,
15-16,35,Kittson                                      ,2171,01,KITTSON CENTRAL SCHOOL DISTRICT    ,000, ,01,01,04,0,0,0,0,0,0,0,1,0,0,0,0,10,7,10,8,1,18,District,EC-12,, ,
15-16,35,Kittson                                      ,2171,01,KITTSON CENTRAL SCHOOL DISTRICT    ,000, ,01,01,05,0,0,0,0,0,0,0,2,0,0,0,0,12,7,12,9,2,21,District,EC-12,, ,
15-16,35,Kittson                                      ,2171,01,KITTSON CENTRAL SCHOOL DISTRICT    ,000, ,01,01,06,0,0,0,0,0,0,0,0,0,0,1,0,7,8,8,8,1,16,District,EC-12,, ,
15-16,35,Kittson                                      ,2171,01,KITTSON CENTRAL SCHOOL DISTRICT    ,000, ,01,01,07,0,0,0,0,0,0,1,0,0,0,0,0,5,6,6,6,1,12,District,EC-12,, ,
15-16,35,Kittson                                      ,2171,01,KITTSON CENTRAL SCHOOL DISTRICT    ,000, ,01,01,08,0,0,0,0,0,0,2,0,0,0,1,1,8,13,11,14,4,25,District,EC-12,, ,
15-16,35,Kittson                                      ,2171,01,KITTSON CENTRAL SCHOOL DISTRICT    ,000, ,01,01,09,0,0,0,0,0,0,0,0,0,0,0,0,8,7,8,7,0,15,District,EC-12,, ,
15-16,35,Kittson                                      ,2171,01,KITTSON CENTRAL SCHOOL DISTRICT    ,000, ,01,01,10,0,0,0,0,0,0,2,0,0,0,0,1,11,11,13,12,3,25,District,EC-12,, ,
15-16,35,Kittson                                      ,2171,01,KITTSON CENTRAL SCHOOL DISTRICT    ,000, ,01,01,11,0,0,0,0,0,0,0,1,0,0,0,1,11,10,11,12,2,23,District,EC-12,, ,
15-16,35,Kittson                                      ,2171,01,KITTSON CENTRAL SCHOOL DISTRICT    ,000, ,01,01,12,0,0,0,0,0,0,1,1,0,0,0,1,9,6,10,8,3,18,District,EC-12,, ,
15-16,35,Kittson                                      ,2171,01,KITTSON CENTRAL SCHOOL DISTRICT    ,000, ,01,01,All Grades,0,0,0,0,0,0,8,6,0,0,4,7,129,114,141,127,25,268,District,EC-12,, ,
15-16,25,Goodhue                                      ,2172,01,KENYON-WANAMINGO SCHOOL DISTRICT   ,000, ,10,10,EC,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,4,1,7,District,EC-12,, ,
15-16,25,Goodhue                                      ,2172,01,KENYON-WANAMINGO SCHOOL DISTRICT   ,000, ,10,10,KG,0,0,0,0,0,0,5,2,0,0,0,0,25,18,30,20,7,50,District,EC-12,, ,
15-16,25,Goodhue                                      ,2172,01,KENYON-WANAMINGO SCHOOL DISTRICT   ,000, ,10,10,01,0,0,0,0,0,0,2,2,0,0,1,3,20,21,23,26,8,49,District,EC-12,, ,
15-16,25,Goodhue                                      ,2172,01,KENYON-WANAMINGO SCHOOL DISTRICT   ,000, ,10,10,02,0,0,0,0,0,1,3,3,0,0,4,1,28,26,35,31,12,66,District,EC-12,, ,
15-16,25,Goodhue                                      ,2172,01,KENYON-WANAMINGO SCHOOL DISTRICT   ,000, ,10,10,03,0,0,0,0,0,0,1,4,0,0,0,1,41,20,42,25,6,67,District,EC-12,, ,
15-16,25,Goodhue                                      ,2172,01,KENYON-WANAMINGO SCHOOL DISTRICT   ,000, ,10,10,04,0,0,0,0,0,0,2,3,0,0,2,1,29,20,33,24,8,57,District,EC-12,, ,
15-16,25,Goodhue                                      ,2172,01,KENYON-WANAMINGO SCHOOL DISTRICT   ,000, ,10,10,05,0,0,0,0,0,0,2,1,0,0,2,0,23,30,27,31,5,58,District,EC-12,, ,
15-16,25,Goodhue                                      ,2172,01,KENYON-WANAMINGO SCHOOL DISTRICT   ,000, ,10,10,06,0,0,0,0,0,0,4,2,0,0,0,2,25,22,29,26,8,55,District,EC-12,, ,
15-16,25,Goodhue                                      ,2172,01,KENYON-WANAMINGO SCHOOL DISTRICT   ,000, ,10,10,07,0,0,0,0,1,0,0,4,0,0,0,2,39,12,40,18,7,58,District,EC-12,, ,
15-16,25,Goodhue                                      ,2172,01,KENYON-WANAMINGO SCHOOL DISTRICT   ,000, ,10,10,08,0,0,0,0,1,0,6,3,0,0,1,0,26,34,34,37,11,71,District,EC-12,, ,
15-16,25,Goodhue                                      ,2172,01,KENYON-WANAMINGO SCHOOL DISTRICT   ,000, ,10,10,09,0,0,0,0,0,0,4,2,0,0,0,1,37,23,41,26,7,67,District,EC-12,, ,
15-16,25,Goodhue                                      ,2172,01,KENYON-WANAMINGO SCHOOL DISTRICT   ,000, ,10,10,10,0,0,0,1,1,0,1,1,0,0,0,0,30,26,32,28,4,60,District,EC-12,, ,
15-16,25,Goodhue                                      ,2172,01,KENYON-WANAMINGO SCHOOL DISTRICT   ,000, ,10,10,11,0,0,0,0,2,1,1,5,0,0,0,0,28,35,31,41,9,72,District,EC-12,, ,
15-16,25,Goodhue                                      ,2172,01,KENYON-WANAMINGO SCHOOL DISTRICT   ,000, ,10,10,12,0,0,1,0,0,0,2,2,0,0,0,0,29,29,32,31,5,63,District,EC-12,, ,
15-16,25,Goodhue                                      ,2172,01,KENYON-WANAMINGO SCHOOL DISTRICT   ,000, ,10,10,All Grades,0,0,1,1,5,2,33,34,0,0,10,12,383,319,432,368,98,800,District,EC-12,, ,
15-16,11,Cass                                         ,2174,01,PINE RIVER-BACKUS SCHOOL DISTRICT  ,000, ,05,05,EC,0,0,0,0,0,1,0,0,0,0,0,0,13,7,13,8,1,21,District,EC-12,, ,
15-16,11,Cass                                         ,2174,01,PINE RIVER-BACKUS SCHOOL DISTRICT  ,000, ,05,05,KG,0,0,1,1,0,0,0,0,0,0,2,0,34,34,37,35,4,72,District,EC-12,, ,
15-16,11,Cass                                         ,2174,01,PINE RIVER-BACKUS SCHOOL DISTRICT  ,000, ,05,05,01,1,0,0,0,1,0,0,0,0,0,1,1,28,32,31,33,4,64,District,EC-12,, ,
15-16,11,Cass                                         ,2174,01,PINE RIVER-BACKUS SCHOOL DISTRICT  ,000, ,05,05,02,0,0,0,0,1,0,0,1,0,0,1,0,42,32,44,33,3,77,District,EC-12,, ,
15-16,11,Cass                                         ,2174,01,PINE RIVER-BACKUS SCHOOL DISTRICT  ,000, ,05,05,03,0,0,0,0,0,0,0,0,0,0,0,0,38,34,38,34,0,72,District,EC-12,, ,
15-16,11,Cass                                         ,2174,01,PINE RIVER-BACKUS SCHOOL DISTRICT  ,000, ,05,05,04,1,0,0,0,1,2,1,0,0,1,1,0,28,38,32,41,7,73,District,EC-12,, ,
15-16,11,Cass                                         ,2174,01,PINE RIVER-BACKUS SCHOOL DISTRICT  ,000, ,05,05,05,1,0,0,0,1,1,0,0,0,0,1,0,41,29,44,30,4,74,District,EC-12,, ,
15-16,11,Cass                                         ,2174,01,PINE RIVER-BACKUS SCHOOL DISTRICT  ,000, ,05,05,06,1,0,0,0,0,0,0,0,1,0,0,0,36,28,38,28,2,66,District,EC-12,, ,
15-16,11,Cass                                         ,2174,01,PINE RIVER-BACKUS SCHOOL DISTRICT  ,000, ,05,05,07,1,1,1,0,1,2,0,1,0,0,0,0,30,34,33,38,7,71,District,EC-12,, ,
15-16,11,Cass                                         ,2174,01,PINE RIVER-BACKUS SCHOOL DISTRICT  ,000, ,05,05,08,0,0,0,1,0,0,2,2,0,0,0,0,35,23,37,26,5,63,District,EC-12,, ,
15-16,11,Cass                                         ,2174,01,PINE RIVER-BACKUS SCHOOL DISTRICT  ,000, ,05,05,09,0,0,0,0,0,2,0,1,0,0,0,0,25,44,25,47,3,72,District,EC-12,, ,
15-16,11,Cass                                         ,2174,01,PINE RIVER-BACKUS SCHOOL DISTRICT  ,000, ,05,05,10,0,1,1,1,0,0,1,0,0,0,0,0,25,28,27,30,4,57,District,EC-12,, ,
15-16,11,Cass                                         ,2174,01,PINE RIVER-BACKUS SCHOOL DISTRICT  ,000, ,05,05,11,0,2,0,0,0,2,0,1,1,0,0,0,37,29,38,34,6,72,District,EC-12,, ,
15-16,11,Cass                                         ,2174,01,PINE RIVER-BACKUS SCHOOL DISTRICT  ,000, ,05,05,12,1,0,0,0,1,3,0,0,0,0,0,0,40,30,42,33,5,75,District,EC-12,, ,
15-16,11,Cass                                         ,2174,01,PINE RIVER-BACKUS SCHOOL DISTRICT  ,000, ,05,05,All Grades,6,4,3,3,6,13,4,6,2,1,6,1,452,422,479,450,55,929,District,EC-12,, ,
15-16,45,Marshall                                     ,2176,01,WARREN-ALVARADO-OSLO SCHOOL DIST.  ,000, ,01,01,EC,0,0,0,0,0,0,2,0,0,0,0,0,6,0,8,0,2,8,District,EC-12,, ,
15-16,45,Marshall                                     ,2176,01,WARREN-ALVARADO-OSLO SCHOOL DIST.  ,000, ,01,01,KG,0,0,0,0,0,0,1,2,0,0,1,1,12,21,14,24,5,38,District,EC-12,, ,
15-16,45,Marshall                                     ,2176,01,WARREN-ALVARADO-OSLO SCHOOL DIST.  ,000, ,01,01,01,0,0,0,0,0,0,5,1,0,0,0,2,10,14,15,17,8,32,District,EC-12,, ,
15-16,45,Marshall                                     ,2176,01,WARREN-ALVARADO-OSLO SCHOOL DIST.  ,000, ,01,01,02,0,0,0,0,0,0,1,1,0,0,1,0,15,15,17,16,3,33,District,EC-12,, ,
15-16,45,Marshall                                     ,2176,01,WARREN-ALVARADO-OSLO SCHOOL DIST.  ,000, ,01,01,03,0,0,0,0,0,0,6,3,0,0,2,0,13,21,21,24,11,45,District,EC-12,, ,
15-16,45,Marshall                                     ,2176,01,WARREN-ALVARADO-OSLO SCHOOL DIST.  ,000, ,01,01,04,0,0,0,0,0,0,3,2,0,0,1,2,13,17,17,21,8,38,District,EC-12,, ,
15-16,45,Marshall                                     ,2176,01,WARREN-ALVARADO-OSLO SCHOOL DIST.  ,000, ,01,01,05,0,0,0,0,0,0,8,2,0,0,0,0,20,12,28,14,10,42,District,EC-12,, ,
15-16,45,Marshall                                     ,2176,01,WARREN-ALVARADO-OSLO SCHOOL DIST.  ,000, ,01,01,06,0,0,0,0,0,0,3,0,0,0,1,1,13,14,17,15,5,32,District,EC-12,, ,
15-16,45,Marshall                                     ,2176,01,WARREN-ALVARADO-OSLO SCHOOL DIST.  ,000, ,01,01,07,0,0,0,0,0,0,3,2,0,0,0,0,13,13,16,15,5,31,District,EC-12,, ,
15-16,45,Marshall                                     ,2176,01,WARREN-ALVARADO-OSLO SCHOOL DIST.  ,000, ,01,01,08,0,0,0,0,0,0,2,2,0,0,2,1,11,14,15,17,7,32,District,EC-12,, ,
15-16,45,Marshall                                     ,2176,01,WARREN-ALVARADO-OSLO SCHOOL DIST.  ,000, ,01,01,09,0,0,0,1,0,0,4,2,0,0,0,0,8,15,12,18,7,30,District,EC-12,, ,
15-16,45,Marshall                                     ,2176,01,WARREN-ALVARADO-OSLO SCHOOL DIST.  ,000, ,01,01,10,0,0,0,0,0,0,2,1,0,0,0,2,14,14,16,17,5,33,District,EC-12,, ,
15-16,45,Marshall                                     ,2176,01,WARREN-ALVARADO-OSLO SCHOOL DIST.  ,000, ,01,01,11,0,0,0,0,0,0,1,2,0,0,2,0,7,12,10,14,5,24,District,EC-12,, ,
15-16,45,Marshall                                     ,2176,01,WARREN-ALVARADO-OSLO SCHOOL DIST.  ,000, ,01,01,12,0,0,0,0,0,0,2,2,0,0,0,0,12,17,14,19,4,33,District,EC-12,, ,
15-16,45,Marshall                                     ,2176,01,WARREN-ALVARADO-OSLO SCHOOL DIST.  ,000, ,01,01,All Grades,0,0,0,1,0,0,43,22,0,0,10,9,167,199,220,231,85,451,District,EC-12,, ,
15-16,12,Chippewa                                     ,2180,01,MACCRAY SCHOOL DISTRICT            ,000, ,06,06W,EC,0,0,1,0,0,0,4,1,0,0,0,0,7,3,12,4,6,16,District,EC-12,, ,
15-16,12,Chippewa                                     ,2180,01,MACCRAY SCHOOL DISTRICT            ,000, ,06,06W,KG,0,0,1,0,0,0,1,1,0,0,0,0,19,21,21,22,3,43,District,EC-12,, ,
15-16,12,Chippewa                                     ,2180,01,MACCRAY SCHOOL DISTRICT            ,000, ,06,06W,01,0,0,0,0,0,0,4,1,0,0,1,0,17,29,22,30,6,52,District,EC-12,, ,
15-16,12,Chippewa                                     ,2180,01,MACCRAY SCHOOL DISTRICT            ,000, ,06,06W,02,0,0,0,0,0,0,2,4,0,0,0,1,26,25,28,30,7,58,District,EC-12,, ,
15-16,12,Chippewa                                     ,2180,01,MACCRAY SCHOOL DISTRICT            ,000, ,06,06W,03,0,0,0,0,1,0,2,5,0,0,0,0,21,30,24,35,8,59,District,EC-12,, ,
15-16,12,Chippewa                                     ,2180,01,MACCRAY SCHOOL DISTRICT            ,000, ,06,06W,04,0,0,0,0,0,0,2,1,0,0,0,0,26,28,28,29,3,57,District,EC-12,, ,
15-16,12,Chippewa                                     ,2180,01,MACCRAY SCHOOL DISTRICT            ,000, ,06,06W,05,0,0,0,1,0,0,1,2,0,0,0,1,22,25,23,29,5,52,District,EC-12,, ,
15-16,12,Chippewa                                     ,2180,01,MACCRAY SCHOOL DISTRICT            ,000, ,06,06W,06,0,0,0,0,0,1,1,3,0,0,0,1,26,26,27,31,6,58,District,EC-12,, ,
15-16,12,Chippewa                                     ,2180,01,MACCRAY SCHOOL DISTRICT            ,000, ,06,06W,07,0,0,0,0,0,0,4,0,0,0,0,0,19,28,23,28,4,51,District,EC-12,, ,
15-16,12,Chippewa                                     ,2180,01,MACCRAY SCHOOL DISTRICT            ,000, ,06,06W,08,0,0,0,0,0,0,1,1,0,0,0,0,15,24,16,25,2,41,District,EC-12,, ,
15-16,12,Chippewa                                     ,2180,01,MACCRAY SCHOOL DISTRICT            ,000, ,06,06W,09,0,0,0,0,0,0,1,2,0,0,0,0,16,17,17,19,3,36,District,EC-12,, ,
15-16,12,Chippewa                                     ,2180,01,MACCRAY SCHOOL DISTRICT            ,000, ,06,06W,10,0,0,0,1,1,0,2,1,0,1,1,1,18,22,22,26,8,48,District,EC-12,, ,
15-16,12,Chippewa                                     ,2180,01,MACCRAY SCHOOL DISTRICT            ,000, ,06,06W,11,0,0,0,0,0,0,2,1,0,0,0,0,28,17,30,18,3,48,District,EC-12,, ,
15-16,12,Chippewa                                     ,2180,01,MACCRAY SCHOOL DISTRICT            ,000, ,06,06W,12,0,0,0,0,0,0,1,2,0,0,0,0,24,18,25,20,3,45,District,EC-12,, ,
15-16,12,Chippewa                                     ,2180,01,MACCRAY SCHOOL DISTRICT            ,000, ,06,06W,All Grades,0,0,2,2,2,1,28,25,0,1,2,4,284,313,318,346,67,664,District,EC-12,, ,
15-16,67,Rock                                         ,2184,01,LUVERNE PUBLIC SCHOOL DISTRICT     ,000, ,06,08,EC,0,0,2,0,0,1,1,0,0,0,1,0,13,5,17,6,5,23,District,EC-12,, ,
15-16,67,Rock                                         ,2184,01,LUVERNE PUBLIC SCHOOL DISTRICT     ,000, ,06,08,KG,1,0,0,0,0,2,8,0,0,0,1,0,34,30,44,32,12,76,District,EC-12,, ,
15-16,67,Rock                                         ,2184,01,LUVERNE PUBLIC SCHOOL DISTRICT     ,000, ,06,08,01,0,0,1,0,2,0,5,3,0,0,1,1,31,33,40,37,13,77,District,EC-12,, ,
15-16,67,Rock                                         ,2184,01,LUVERNE PUBLIC SCHOOL DISTRICT     ,000, ,06,08,02,0,1,1,1,2,0,1,3,0,0,1,5,43,37,48,47,15,95,District,EC-12,, ,
15-16,67,Rock                                         ,2184,01,LUVERNE PUBLIC SCHOOL DISTRICT     ,000, ,06,08,03,0,0,2,0,3,0,4,0,0,0,1,2,48,39,58,41,12,99,District,EC-12,, ,
15-16,67,Rock                                         ,2184,01,LUVERNE PUBLIC SCHOOL DISTRICT     ,000, ,06,08,04,0,0,0,0,1,1,1,4,0,0,0,0,43,41,45,46,7,91,District,EC-12,, ,
15-16,67,Rock                                         ,2184,01,LUVERNE PUBLIC SCHOOL DISTRICT     ,000, ,06,08,05,0,0,0,0,1,0,2,3,0,0,3,2,33,44,39,49,11,88,District,EC-12,, ,
15-16,67,Rock                                         ,2184,01,LUVERNE PUBLIC SCHOOL DISTRICT     ,000, ,06,08,06,0,0,0,1,1,0,3,4,0,0,2,2,57,30,63,37,13,100,District,EC-12,, ,
15-16,67,Rock                                         ,2184,01,LUVERNE PUBLIC SCHOOL DISTRICT     ,000, ,06,08,07,0,0,1,2,0,0,1,2,0,0,1,2,38,41,41,47,9,88,District,EC-12,, ,
15-16,67,Rock                                         ,2184,01,LUVERNE PUBLIC SCHOOL DISTRICT     ,000, ,06,08,08,1,0,0,0,0,1,2,4,0,0,1,0,41,42,45,47,9,92,District,EC-12,, ,
15-16,67,Rock                                         ,2184,01,LUVERNE PUBLIC SCHOOL DISTRICT     ,000, ,06,08,09,1,0,1,1,0,0,3,2,0,0,1,2,52,38,58,43,11,101,District,EC-12,, ,
15-16,67,Rock                                         ,2184,01,LUVERNE PUBLIC SCHOOL DISTRICT     ,000, ,06,08,10,3,0,1,0,0,0,1,2,0,0,0,1,45,35,50,38,8,88,District,EC-12,, ,
15-16,67,Rock                                         ,2184,01,LUVERNE PUBLIC SCHOOL DISTRICT     ,000, ,06,08,11,1,0,0,2,1,0,1,4,0,0,2,0,52,43,57,49,11,106,District,EC-12,, ,
15-16,67,Rock                                         ,2184,01,LUVERNE PUBLIC SCHOOL DISTRICT     ,000, ,06,08,12,1,0,4,0,0,1,2,1,0,0,0,1,43,43,50,46,10,96,District,EC-12,, ,
15-16,67,Rock                                         ,2184,01,LUVERNE PUBLIC SCHOOL DISTRICT     ,000, ,06,08,All Grades,8,1,13,7,11,6,35,32,0,0,15,18,573,501,655,565,146,1220,District,EC-12,, ,
15-16,87,Yellow Medicine                              ,2190,01,YELLOW MEDICINE EAST               ,000, ,06,06W,EC,2,1,0,1,0,0,2,0,0,0,0,0,6,7,10,9,6,19,District,EC-12,, ,
15-16,87,Yellow Medicine                              ,2190,01,YELLOW MEDICINE EAST               ,000, ,06,06W,KG,7,0,0,1,1,0,5,1,0,0,1,0,22,18,36,20,16,56,District,EC-12,, ,
15-16,87,Yellow Medicine                              ,2190,01,YELLOW MEDICINE EAST               ,000, ,06,06W,01,2,4,0,1,0,0,4,1,0,0,0,2,14,23,20,31,14,51,District,EC-12,, ,
15-16,87,Yellow Medicine                              ,2190,01,YELLOW MEDICINE EAST               ,000, ,06,06W,02,5,5,0,0,0,1,6,4,0,0,1,1,26,23,38,34,23,72,District,EC-12,, ,
15-16,87,Yellow Medicine                              ,2190,01,YELLOW MEDICINE EAST               ,000, ,06,06W,03,6,4,0,2,1,0,5,4,0,0,0,0,14,21,26,31,22,57,District,EC-12,, ,
15-16,87,Yellow Medicine                              ,2190,01,YELLOW MEDICINE EAST               ,000, ,06,06W,04,7,6,0,1,0,0,7,3,0,0,2,2,18,14,34,26,28,60,District,EC-12,, ,
