DataYear,DistrictCouNum,DistrictCountyName,districtNumber,districtType,DistrictName,schoolNumber,SchoolName,ECSUNumber,EconomicDevelopmentRegion,Grade,K12Enr,FreeK12,RedK12,LEPIdentifiedK12,LEPServedK12,SPEK12,EC12Enr,Free-EC12,Red-EC12,LEPIdentifiedEC12,LEPServedEC12,SPE-EC12,SchoolLocationCountyNumber,SchoolLocationCountyName,MinMaxGrade,SchoolClassification
13-14,69,St. Louis                                    ,0696,01,ELY PUBLIC SCHOOL DISTRICT         ,000, ,03,03,05,41,15,5,,,3,41,15,5,,,3,, ,EC-12,
13-14,69,St. Louis                                    ,0696,01,ELY PUBLIC SCHOOL DISTRICT         ,000, ,03,03,06,50,17,5,,,8,50,17,5,,,8,, ,EC-12,
13-14,69,St. Louis                                    ,0696,01,ELY PUBLIC SCHOOL DISTRICT         ,000, ,03,03,07,39,11,5,,,8,39,11,5,,,8,, ,EC-12,
13-14,69,St. Louis                                    ,0696,01,ELY PUBLIC SCHOOL DISTRICT         ,000, ,03,03,08,44,11,4,1,1,9,44,11,4,1,1,9,, ,EC-12,
13-14,69,St. Louis                                    ,0696,01,ELY PUBLIC SCHOOL DISTRICT         ,000, ,03,03,09,42,9,4,,,10,42,9,4,,,10,, ,EC-12,
13-14,69,St. Louis                                    ,0696,01,ELY PUBLIC SCHOOL DISTRICT         ,000, ,03,03,10,40,13,6,,,6,40,13,6,,,6,, ,EC-12,
13-14,69,St. Louis                                    ,0696,01,ELY PUBLIC SCHOOL DISTRICT         ,000, ,03,03,11,38,10,6,,,8,38,10,6,,,8,, ,EC-12,
13-14,69,St. Louis                                    ,0696,01,ELY PUBLIC SCHOOL DISTRICT         ,000, ,03,03,12,45,11,5,,,8,45,11,5,,,8,, ,EC-12,
13-14,69,St. Louis                                    ,0696,01,ELY PUBLIC SCHOOL DISTRICT         ,000, ,03,03,All Grades,558,155,54,1,1,88,561,156,54,1,1,91,, ,EC-12,
13-14,69,St. Louis                                    ,0698,01,FLOODWOOD PUBLIC SCHOOL DISTRICT   ,000, ,03,03,EC,,,,,,,4,,,,,4,, ,EC-12,
13-14,69,St. Louis                                    ,0698,01,FLOODWOOD PUBLIC SCHOOL DISTRICT   ,000, ,03,03,KG,18,9,2,,,1,18,9,2,,,1,, ,EC-12,
13-14,69,St. Louis                                    ,0698,01,FLOODWOOD PUBLIC SCHOOL DISTRICT   ,000, ,03,03,01,11,3,2,,,2,11,3,2,,,2,, ,EC-12,
13-14,69,St. Louis                                    ,0698,01,FLOODWOOD PUBLIC SCHOOL DISTRICT   ,000, ,03,03,02,19,9,2,,,3,19,9,2,,,3,, ,EC-12,
13-14,69,St. Louis                                    ,0698,01,FLOODWOOD PUBLIC SCHOOL DISTRICT   ,000, ,03,03,03,20,7,1,,,1,20,7,1,,,1,, ,EC-12,
13-14,69,St. Louis                                    ,0698,01,FLOODWOOD PUBLIC SCHOOL DISTRICT   ,000, ,03,03,04,13,2,1,,,6,13,2,1,,,6,, ,EC-12,
13-14,69,St. Louis                                    ,0698,01,FLOODWOOD PUBLIC SCHOOL DISTRICT   ,000, ,03,03,05,21,7,3,,,7,21,7,3,,,7,, ,EC-12,
13-14,69,St. Louis                                    ,0698,01,FLOODWOOD PUBLIC SCHOOL DISTRICT   ,000, ,03,03,06,22,4,4,,,8,22,4,4,,,8,, ,EC-12,
13-14,69,St. Louis                                    ,0698,01,FLOODWOOD PUBLIC SCHOOL DISTRICT   ,000, ,03,03,07,21,5,2,,,5,21,5,2,,,5,, ,EC-12,
13-14,69,St. Louis                                    ,0698,01,FLOODWOOD PUBLIC SCHOOL DISTRICT   ,000, ,03,03,08,24,9,1,,,9,24,9,1,,,9,, ,EC-12,
13-14,69,St. Louis                                    ,0698,01,FLOODWOOD PUBLIC SCHOOL DISTRICT   ,000, ,03,03,09,16,4,1,,,3,16,4,1,,,3,, ,EC-12,
13-14,69,St. Louis                                    ,0698,01,FLOODWOOD PUBLIC SCHOOL DISTRICT   ,000, ,03,03,10,29,8,2,,,7,29,8,2,,,7,, ,EC-12,
13-14,69,St. Louis                                    ,0698,01,FLOODWOOD PUBLIC SCHOOL DISTRICT   ,000, ,03,03,11,24,6,3,,,4,24,6,3,,,4,, ,EC-12,
13-14,69,St. Louis                                    ,0698,01,FLOODWOOD PUBLIC SCHOOL DISTRICT   ,000, ,03,03,12,27,6,,,,8,27,6,,,,8,, ,EC-12,
13-14,69,St. Louis                                    ,0698,01,FLOODWOOD PUBLIC SCHOOL DISTRICT   ,000, ,03,03,All Grades,265,79,24,,,64,269,79,24,,,68,, ,EC-12,
13-14,69,St. Louis                                    ,0700,01,HERMANTOWN PUBLIC SCHOOL DISTRICT  ,000, ,03,03,EC,,,,,,,32,12,,,,32,, ,EC-12,
13-14,69,St. Louis                                    ,0700,01,HERMANTOWN PUBLIC SCHOOL DISTRICT  ,000, ,03,03,KG,120,17,4,,,10,120,17,4,,,10,, ,EC-12,
13-14,69,St. Louis                                    ,0700,01,HERMANTOWN PUBLIC SCHOOL DISTRICT  ,000, ,03,03,01,132,20,3,2,,15,132,20,3,2,,15,, ,EC-12,
13-14,69,St. Louis                                    ,0700,01,HERMANTOWN PUBLIC SCHOOL DISTRICT  ,000, ,03,03,02,161,28,4,,,17,161,28,4,,,17,, ,EC-12,
13-14,69,St. Louis                                    ,0700,01,HERMANTOWN PUBLIC SCHOOL DISTRICT  ,000, ,03,03,03,153,19,6,,,14,153,19,6,,,14,, ,EC-12,
13-14,69,St. Louis                                    ,0700,01,HERMANTOWN PUBLIC SCHOOL DISTRICT  ,000, ,03,03,04,161,23,5,,,25,161,23,5,,,25,, ,EC-12,
13-14,69,St. Louis                                    ,0700,01,HERMANTOWN PUBLIC SCHOOL DISTRICT  ,000, ,03,03,05,148,19,7,,,24,148,19,7,,,24,, ,EC-12,
13-14,69,St. Louis                                    ,0700,01,HERMANTOWN PUBLIC SCHOOL DISTRICT  ,000, ,03,03,06,158,16,4,,,15,158,16,4,,,15,, ,EC-12,
13-14,69,St. Louis                                    ,0700,01,HERMANTOWN PUBLIC SCHOOL DISTRICT  ,000, ,03,03,07,164,15,9,,,11,164,15,9,,,11,, ,EC-12,
13-14,69,St. Louis                                    ,0700,01,HERMANTOWN PUBLIC SCHOOL DISTRICT  ,000, ,03,03,08,162,17,4,,,11,162,17,4,,,11,, ,EC-12,
13-14,69,St. Louis                                    ,0700,01,HERMANTOWN PUBLIC SCHOOL DISTRICT  ,000, ,03,03,09,163,22,5,,,19,163,22,5,,,19,, ,EC-12,
13-14,69,St. Louis                                    ,0700,01,HERMANTOWN PUBLIC SCHOOL DISTRICT  ,000, ,03,03,10,170,16,,,,12,170,16,,,,12,, ,EC-12,
13-14,69,St. Louis                                    ,0700,01,HERMANTOWN PUBLIC SCHOOL DISTRICT  ,000, ,03,03,11,168,16,9,,,22,168,16,9,,,22,, ,EC-12,
13-14,69,St. Louis                                    ,0700,01,HERMANTOWN PUBLIC SCHOOL DISTRICT  ,000, ,03,03,12,149,14,2,,,22,149,14,2,,,22,, ,EC-12,
13-14,69,St. Louis                                    ,0700,01,HERMANTOWN PUBLIC SCHOOL DISTRICT  ,000, ,03,03,All Grades,2009,242,62,2,,217,2041,254,62,2,,249,, ,EC-12,
13-14,69,St. Louis                                    ,0701,01,HIBBING PUBLIC SCHOOL DISTRICT     ,000, ,03,03,EC,,,,,,,45,16,,,,45,, ,EC-12,
13-14,69,St. Louis                                    ,0701,01,HIBBING PUBLIC SCHOOL DISTRICT     ,000, ,03,03,KG,226,109,22,,,25,226,109,22,,,25,, ,EC-12,
13-14,69,St. Louis                                    ,0701,01,HIBBING PUBLIC SCHOOL DISTRICT     ,000, ,03,03,01,191,114,6,1,1,31,191,114,6,1,1,31,, ,EC-12,
13-14,69,St. Louis                                    ,0701,01,HIBBING PUBLIC SCHOOL DISTRICT     ,000, ,03,03,02,188,82,14,1,1,27,188,82,14,1,1,27,, ,EC-12,
13-14,69,St. Louis                                    ,0701,01,HIBBING PUBLIC SCHOOL DISTRICT     ,000, ,03,03,03,190,99,23,1,1,29,190,99,23,1,1,29,, ,EC-12,
13-14,69,St. Louis                                    ,0701,01,HIBBING PUBLIC SCHOOL DISTRICT     ,000, ,03,03,04,175,69,22,,,29,175,69,22,,,29,, ,EC-12,
13-14,69,St. Louis                                    ,0701,01,HIBBING PUBLIC SCHOOL DISTRICT     ,000, ,03,03,05,172,71,18,,,26,172,71,18,,,26,, ,EC-12,
13-14,69,St. Louis                                    ,0701,01,HIBBING PUBLIC SCHOOL DISTRICT     ,000, ,03,03,06,141,62,15,1,1,22,141,62,15,1,1,22,, ,EC-12,
13-14,69,St. Louis                                    ,0701,01,HIBBING PUBLIC SCHOOL DISTRICT     ,000, ,03,03,07,234,103,24,,,35,234,103,24,,,35,, ,EC-12,
13-14,69,St. Louis                                    ,0701,01,HIBBING PUBLIC SCHOOL DISTRICT     ,000, ,03,03,08,192,55,21,,,27,192,55,21,,,27,, ,EC-12,
13-14,69,St. Louis                                    ,0701,01,HIBBING PUBLIC SCHOOL DISTRICT     ,000, ,03,03,09,208,65,19,,,37,208,65,19,,,37,, ,EC-12,
13-14,69,St. Louis                                    ,0701,01,HIBBING PUBLIC SCHOOL DISTRICT     ,000, ,03,03,10,151,36,14,,,23,151,36,14,,,23,, ,EC-12,
13-14,69,St. Louis                                    ,0701,01,HIBBING PUBLIC SCHOOL DISTRICT     ,000, ,03,03,11,174,35,14,,,22,174,35,14,,,22,, ,EC-12,
13-14,69,St. Louis                                    ,0701,01,HIBBING PUBLIC SCHOOL DISTRICT     ,000, ,03,03,12,166,32,11,,,24,166,32,11,,,24,, ,EC-12,
13-14,69,St. Louis                                    ,0701,01,HIBBING PUBLIC SCHOOL DISTRICT     ,000, ,03,03,All Grades,2408,932,223,4,4,357,2453,948,223,4,4,402,, ,EC-12,
13-14,69,St. Louis                                    ,0704,01,PROCTOR PUBLIC SCHOOL DISTRICT     ,000, ,03,03,EC,,,,,,,28,5,1,,,28,, ,EC-12,
13-14,69,St. Louis                                    ,0704,01,PROCTOR PUBLIC SCHOOL DISTRICT     ,000, ,03,03,KG,148,41,11,,,20,148,41,11,,,20,, ,EC-12,
13-14,69,St. Louis                                    ,0704,01,PROCTOR PUBLIC SCHOOL DISTRICT     ,000, ,03,03,01,121,33,7,,,14,121,33,7,,,14,, ,EC-12,
13-14,69,St. Louis                                    ,0704,01,PROCTOR PUBLIC SCHOOL DISTRICT     ,000, ,03,03,02,133,32,7,1,1,16,133,32,7,1,1,16,, ,EC-12,
13-14,69,St. Louis                                    ,0704,01,PROCTOR PUBLIC SCHOOL DISTRICT     ,000, ,03,03,03,127,36,8,1,1,10,127,36,8,1,1,10,, ,EC-12,
13-14,69,St. Louis                                    ,0704,01,PROCTOR PUBLIC SCHOOL DISTRICT     ,000, ,03,03,04,132,34,10,1,,32,132,34,10,1,,32,, ,EC-12,
13-14,69,St. Louis                                    ,0704,01,PROCTOR PUBLIC SCHOOL DISTRICT     ,000, ,03,03,05,150,43,13,,,31,150,43,13,,,31,, ,EC-12,
13-14,69,St. Louis                                    ,0704,01,PROCTOR PUBLIC SCHOOL DISTRICT     ,000, ,03,03,06,135,34,10,,,18,135,34,10,,,18,, ,EC-12,
13-14,69,St. Louis                                    ,0704,01,PROCTOR PUBLIC SCHOOL DISTRICT     ,000, ,03,03,07,150,45,18,,,31,150,45,18,,,31,, ,EC-12,
13-14,69,St. Louis                                    ,0704,01,PROCTOR PUBLIC SCHOOL DISTRICT     ,000, ,03,03,08,160,45,9,2,2,24,160,45,9,2,2,24,, ,EC-12,
13-14,69,St. Louis                                    ,0704,01,PROCTOR PUBLIC SCHOOL DISTRICT     ,000, ,03,03,09,146,33,16,,,20,146,33,16,,,20,, ,EC-12,
13-14,69,St. Louis                                    ,0704,01,PROCTOR PUBLIC SCHOOL DISTRICT     ,000, ,03,03,10,125,34,8,1,,15,125,34,8,1,,15,, ,EC-12,
13-14,69,St. Louis                                    ,0704,01,PROCTOR PUBLIC SCHOOL DISTRICT     ,000, ,03,03,11,122,21,8,,,19,122,21,8,,,19,, ,EC-12,
13-14,69,St. Louis                                    ,0704,01,PROCTOR PUBLIC SCHOOL DISTRICT     ,000, ,03,03,12,122,23,8,2,2,20,122,23,8,2,2,20,, ,EC-12,
13-14,69,St. Louis                                    ,0704,01,PROCTOR PUBLIC SCHOOL DISTRICT     ,000, ,03,03,All Grades,1771,454,133,8,6,270,1799,459,134,8,6,298,, ,EC-12,
13-14,69,St. Louis                                    ,0706,01,VIRGINIA PUBLIC SCHOOL DISTRICT    ,000, ,03,03,EC,,,,,,,27,13,1,,,27,, ,EC-12,
13-14,69,St. Louis                                    ,0706,01,VIRGINIA PUBLIC SCHOOL DISTRICT    ,000, ,03,03,KG,177,73,14,1,1,23,177,73,14,1,1,23,, ,EC-12,
13-14,69,St. Louis                                    ,0706,01,VIRGINIA PUBLIC SCHOOL DISTRICT    ,000, ,03,03,01,149,55,11,1,1,19,149,55,11,1,1,19,, ,EC-12,
13-14,69,St. Louis                                    ,0706,01,VIRGINIA PUBLIC SCHOOL DISTRICT    ,000, ,03,03,02,135,46,10,,,10,135,46,10,,,10,, ,EC-12,
13-14,69,St. Louis                                    ,0706,01,VIRGINIA PUBLIC SCHOOL DISTRICT    ,000, ,03,03,03,131,54,17,,,22,131,54,17,,,22,, ,EC-12,
13-14,69,St. Louis                                    ,0706,01,VIRGINIA PUBLIC SCHOOL DISTRICT    ,000, ,03,03,04,127,40,7,1,1,20,127,40,7,1,1,20,, ,EC-12,
13-14,69,St. Louis                                    ,0706,01,VIRGINIA PUBLIC SCHOOL DISTRICT    ,000, ,03,03,05,135,48,10,,,19,135,48,10,,,19,, ,EC-12,
13-14,69,St. Louis                                    ,0706,01,VIRGINIA PUBLIC SCHOOL DISTRICT    ,000, ,03,03,06,113,39,9,1,1,16,113,39,9,1,1,16,, ,EC-12,
13-14,69,St. Louis                                    ,0706,01,VIRGINIA PUBLIC SCHOOL DISTRICT    ,000, ,03,03,07,150,49,15,,,22,150,49,15,,,22,, ,EC-12,
13-14,69,St. Louis                                    ,0706,01,VIRGINIA PUBLIC SCHOOL DISTRICT    ,000, ,03,03,08,111,32,15,1,1,12,111,32,15,1,1,12,, ,EC-12,
13-14,69,St. Louis                                    ,0706,01,VIRGINIA PUBLIC SCHOOL DISTRICT    ,000, ,03,03,09,119,36,10,,,15,119,36,10,,,15,, ,EC-12,
13-14,69,St. Louis                                    ,0706,01,VIRGINIA PUBLIC SCHOOL DISTRICT    ,000, ,03,03,10,125,25,10,,,16,125,25,10,,,16,, ,EC-12,
13-14,69,St. Louis                                    ,0706,01,VIRGINIA PUBLIC SCHOOL DISTRICT    ,000, ,03,03,11,96,22,12,,,18,96,22,12,,,18,, ,EC-12,
13-14,69,St. Louis                                    ,0706,01,VIRGINIA PUBLIC SCHOOL DISTRICT    ,000, ,03,03,12,129,28,8,,,11,129,28,8,,,11,, ,EC-12,
13-14,69,St. Louis                                    ,0706,01,VIRGINIA PUBLIC SCHOOL DISTRICT    ,000, ,03,03,All Grades,1697,547,148,5,5,223,1724,560,149,5,5,250,, ,EC-12,
13-14,69,St. Louis                                    ,0707,01,NETT LAKE PUBLIC SCHOOL DISTRICT   ,000, ,03,03,EC,,,,,,,5,1,,,,5,, ,EC-06,
13-14,69,St. Louis                                    ,0707,01,NETT LAKE PUBLIC SCHOOL DISTRICT   ,000, ,03,03,KG,11,7,1,,,4,11,7,1,,,4,, ,EC-06,
13-14,69,St. Louis                                    ,0707,01,NETT LAKE PUBLIC SCHOOL DISTRICT   ,000, ,03,03,01,9,6,,,,,9,6,,,,,, ,EC-06,
13-14,69,St. Louis                                    ,0707,01,NETT LAKE PUBLIC SCHOOL DISTRICT   ,000, ,03,03,02,13,9,2,,,3,13,9,2,,,3,, ,EC-06,
13-14,69,St. Louis                                    ,0707,01,NETT LAKE PUBLIC SCHOOL DISTRICT   ,000, ,03,03,03,12,10,1,,,1,12,10,1,,,1,, ,EC-06,
13-14,69,St. Louis                                    ,0707,01,NETT LAKE PUBLIC SCHOOL DISTRICT   ,000, ,03,03,04,21,11,2,,,7,21,11,2,,,7,, ,EC-06,
13-14,69,St. Louis                                    ,0707,01,NETT LAKE PUBLIC SCHOOL DISTRICT   ,000, ,03,03,05,13,7,4,,,2,13,7,4,,,2,, ,EC-06,
13-14,69,St. Louis                                    ,0707,01,NETT LAKE PUBLIC SCHOOL DISTRICT   ,000, ,03,03,06,6,1,1,,,,6,1,1,,,,, ,EC-06,
13-14,69,St. Louis                                    ,0707,01,NETT LAKE PUBLIC SCHOOL DISTRICT   ,000, ,03,03,All Grades,85,51,11,,,17,90,52,11,,,22,, ,EC-06,
13-14,69,St. Louis                                    ,0709,01,DULUTH PUBLIC SCHOOL DISTRICT      ,000, ,03,03,EC,,,,,,,181,64,,,,181,, ,EC-12,
13-14,69,St. Louis                                    ,0709,01,DULUTH PUBLIC SCHOOL DISTRICT      ,000, ,03,03,KG,755,349,35,1,,80,755,349,35,1,,80,, ,EC-12,
13-14,69,St. Louis                                    ,0709,01,DULUTH PUBLIC SCHOOL DISTRICT      ,000, ,03,03,01,654,317,46,3,,67,654,317,46,3,,67,, ,EC-12,
13-14,69,St. Louis                                    ,0709,01,DULUTH PUBLIC SCHOOL DISTRICT      ,000, ,03,03,02,658,310,39,4,1,85,658,310,39,4,1,85,, ,EC-12,
13-14,69,St. Louis                                    ,0709,01,DULUTH PUBLIC SCHOOL DISTRICT      ,000, ,03,03,03,653,276,39,4,,88,653,276,39,4,,88,, ,EC-12,
13-14,69,St. Louis                                    ,0709,01,DULUTH PUBLIC SCHOOL DISTRICT      ,000, ,03,03,04,609,264,36,2,,104,609,264,36,2,,104,, ,EC-12,
13-14,69,St. Louis                                    ,0709,01,DULUTH PUBLIC SCHOOL DISTRICT      ,000, ,03,03,05,619,254,31,2,1,93,619,254,31,2,1,93,, ,EC-12,
13-14,69,St. Louis                                    ,0709,01,DULUTH PUBLIC SCHOOL DISTRICT      ,000, ,03,03,06,516,249,24,1,,85,516,249,24,1,,85,, ,EC-12,
13-14,69,St. Louis                                    ,0709,01,DULUTH PUBLIC SCHOOL DISTRICT      ,000, ,03,03,07,642,264,40,2,,99,642,264,40,2,,99,, ,EC-12,
13-14,69,St. Louis                                    ,0709,01,DULUTH PUBLIC SCHOOL DISTRICT      ,000, ,03,03,08,576,245,25,3,,100,576,245,25,3,,100,, ,EC-12,
13-14,69,St. Louis                                    ,0709,01,DULUTH PUBLIC SCHOOL DISTRICT      ,000, ,03,03,09,664,261,39,2,,125,664,261,39,2,,125,, ,EC-12,
13-14,69,St. Louis                                    ,0709,01,DULUTH PUBLIC SCHOOL DISTRICT      ,000, ,03,03,10,744,268,43,5,,95,744,268,43,5,,95,, ,EC-12,
13-14,69,St. Louis                                    ,0709,01,DULUTH PUBLIC SCHOOL DISTRICT      ,000, ,03,03,11,716,244,46,3,,121,716,244,46,3,,121,, ,EC-12,
13-14,69,St. Louis                                    ,0709,01,DULUTH PUBLIC SCHOOL DISTRICT      ,000, ,03,03,12,822,297,42,,,158,822,297,42,,,158,, ,EC-12,
13-14,69,St. Louis                                    ,0709,01,DULUTH PUBLIC SCHOOL DISTRICT      ,000, ,03,03,All Grades,8628,3598,485,32,2,1300,8809,3662,485,32,2,1481,, ,EC-12,
13-14,69,St. Louis                                    ,0712,01,MOUNTAIN IRON-BUHL SCHOOL DISTRICT ,000, ,03,03,EC,,,,,,,13,7,1,,,13,, ,EC-12,
13-14,69,St. Louis                                    ,0712,01,MOUNTAIN IRON-BUHL SCHOOL DISTRICT ,000, ,03,03,KG,38,16,4,,,5,38,16,4,,,5,, ,EC-12,
13-14,69,St. Louis                                    ,0712,01,MOUNTAIN IRON-BUHL SCHOOL DISTRICT ,000, ,03,03,01,32,9,5,,,6,32,9,5,,,6,, ,EC-12,
13-14,69,St. Louis                                    ,0712,01,MOUNTAIN IRON-BUHL SCHOOL DISTRICT ,000, ,03,03,02,48,18,9,,,3,48,18,9,,,3,, ,EC-12,
13-14,69,St. Louis                                    ,0712,01,MOUNTAIN IRON-BUHL SCHOOL DISTRICT ,000, ,03,03,03,35,12,2,,,2,35,12,2,,,2,, ,EC-12,
13-14,69,St. Louis                                    ,0712,01,MOUNTAIN IRON-BUHL SCHOOL DISTRICT ,000, ,03,03,04,36,12,6,,,1,36,12,6,,,1,, ,EC-12,
13-14,69,St. Louis                                    ,0712,01,MOUNTAIN IRON-BUHL SCHOOL DISTRICT ,000, ,03,03,05,28,5,5,,,5,28,5,5,,,5,, ,EC-12,
13-14,69,St. Louis                                    ,0712,01,MOUNTAIN IRON-BUHL SCHOOL DISTRICT ,000, ,03,03,06,43,11,7,,,5,43,11,7,,,5,, ,EC-12,
13-14,69,St. Louis                                    ,0712,01,MOUNTAIN IRON-BUHL SCHOOL DISTRICT ,000, ,03,03,07,37,11,3,,,5,37,11,3,,,5,, ,EC-12,
13-14,69,St. Louis                                    ,0712,01,MOUNTAIN IRON-BUHL SCHOOL DISTRICT ,000, ,03,03,08,36,13,5,,,6,36,13,5,,,6,, ,EC-12,
13-14,69,St. Louis                                    ,0712,01,MOUNTAIN IRON-BUHL SCHOOL DISTRICT ,000, ,03,03,09,51,21,3,,,13,51,21,3,,,13,, ,EC-12,
13-14,69,St. Louis                                    ,0712,01,MOUNTAIN IRON-BUHL SCHOOL DISTRICT ,000, ,03,03,10,52,27,2,,,13,52,27,2,,,13,, ,EC-12,
13-14,69,St. Louis                                    ,0712,01,MOUNTAIN IRON-BUHL SCHOOL DISTRICT ,000, ,03,03,11,60,30,5,,,17,60,30,5,,,17,, ,EC-12,
13-14,69,St. Louis                                    ,0712,01,MOUNTAIN IRON-BUHL SCHOOL DISTRICT ,000, ,03,03,12,47,24,,,,19,47,24,,,,19,, ,EC-12,
13-14,69,St. Louis                                    ,0712,01,MOUNTAIN IRON-BUHL SCHOOL DISTRICT ,000, ,03,03,All Grades,543,209,56,,,100,556,216,57,,,113,, ,EC-12,
13-14,70,Scott                                        ,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,000, ,11,11,EC,,,,,,,22,4,1,,,22,, ,EC-12,
13-14,70,Scott                                        ,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,000, ,11,11,KG,114,21,6,,,9,114,21,6,,,9,, ,EC-12,
13-14,70,Scott                                        ,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,000, ,11,11,01,135,17,5,4,4,18,135,17,5,4,4,18,, ,EC-12,
13-14,70,Scott                                        ,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,000, ,11,11,02,122,24,6,5,5,12,122,24,6,5,5,12,, ,EC-12,
13-14,70,Scott                                        ,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,000, ,11,11,03,121,23,8,,,9,121,23,8,,,9,, ,EC-12,
13-14,70,Scott                                        ,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,000, ,11,11,04,127,23,12,2,,18,127,23,12,2,,18,, ,EC-12,
13-14,70,Scott                                        ,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,000, ,11,11,05,122,15,7,1,1,25,122,15,7,1,1,25,, ,EC-12,
13-14,70,Scott                                        ,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,000, ,11,11,06,101,14,11,1,1,20,101,14,11,1,1,20,, ,EC-12,
13-14,70,Scott                                        ,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,000, ,11,11,07,125,16,8,1,,11,125,16,8,1,,11,, ,EC-12,
13-14,70,Scott                                        ,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,000, ,11,11,08,127,25,6,2,1,15,127,25,6,2,1,15,, ,EC-12,
13-14,70,Scott                                        ,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,000, ,11,11,09,125,18,9,3,3,10,125,18,9,3,3,10,, ,EC-12,
13-14,70,Scott                                        ,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,000, ,11,11,10,139,13,8,,,6,139,13,8,,,6,, ,EC-12,
13-14,70,Scott                                        ,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,000, ,11,11,11,105,14,2,,,8,105,14,2,,,8,, ,EC-12,
13-14,70,Scott                                        ,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,000, ,11,11,12,124,16,10,,,12,124,16,10,,,12,, ,EC-12,
13-14,70,Scott                                        ,0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,000, ,11,11,All Grades,1587,239,98,19,15,173,1609,243,99,19,15,195,, ,EC-12,
13-14,70,Scott                                        ,0717,01,JORDAN PUBLIC SCHOOL DISTRICT      ,000, ,11,11,EC,,,,,,,21,2,1,,,21,, ,EC-12,
13-14,70,Scott                                        ,0717,01,JORDAN PUBLIC SCHOOL DISTRICT      ,000, ,11,11,KG,140,37,10,5,5,14,140,37,10,5,5,14,, ,EC-12,
13-14,70,Scott                                        ,0717,01,JORDAN PUBLIC SCHOOL DISTRICT      ,000, ,11,11,01,129,25,11,11,11,15,129,25,11,11,11,15,, ,EC-12,
13-14,70,Scott                                        ,0717,01,JORDAN PUBLIC SCHOOL DISTRICT      ,000, ,11,11,02,161,39,12,11,11,19,161,39,12,11,11,19,, ,EC-12,
13-14,70,Scott                                        ,0717,01,JORDAN PUBLIC SCHOOL DISTRICT      ,000, ,11,11,03,134,29,8,6,6,16,134,29,8,6,6,16,, ,EC-12,
13-14,70,Scott                                        ,0717,01,JORDAN PUBLIC SCHOOL DISTRICT      ,000, ,11,11,04,130,20,14,5,5,18,130,20,14,5,5,18,, ,EC-12,
13-14,70,Scott                                        ,0717,01,JORDAN PUBLIC SCHOOL DISTRICT      ,000, ,11,11,05,130,27,14,3,3,18,130,27,14,3,3,18,, ,EC-12,
13-14,70,Scott                                        ,0717,01,JORDAN PUBLIC SCHOOL DISTRICT      ,000, ,11,11,06,118,24,7,4,4,21,118,24,7,4,4,21,, ,EC-12,
13-14,70,Scott                                        ,0717,01,JORDAN PUBLIC SCHOOL DISTRICT      ,000, ,11,11,07,159,33,15,6,6,23,159,33,15,6,6,23,, ,EC-12,
13-14,70,Scott                                        ,0717,01,JORDAN PUBLIC SCHOOL DISTRICT      ,000, ,11,11,08,113,24,7,2,2,14,113,24,7,2,2,14,, ,EC-12,
13-14,70,Scott                                        ,0717,01,JORDAN PUBLIC SCHOOL DISTRICT      ,000, ,11,11,09,151,27,12,6,6,20,151,27,12,6,6,20,, ,EC-12,
13-14,70,Scott                                        ,0717,01,JORDAN PUBLIC SCHOOL DISTRICT      ,000, ,11,11,10,167,26,13,3,3,29,167,26,13,3,3,29,, ,EC-12,
13-14,70,Scott                                        ,0717,01,JORDAN PUBLIC SCHOOL DISTRICT      ,000, ,11,11,11,134,26,13,2,2,15,134,26,13,2,2,15,, ,EC-12,
13-14,70,Scott                                        ,0717,01,JORDAN PUBLIC SCHOOL DISTRICT      ,000, ,11,11,12,118,19,5,3,3,18,118,19,5,3,3,18,, ,EC-12,
13-14,70,Scott                                        ,0717,01,JORDAN PUBLIC SCHOOL DISTRICT      ,000, ,11,11,All Grades,1784,356,141,67,67,240,1805,358,142,67,67,261,, ,EC-12,
13-14,70,Scott                                        ,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS     ,000, ,11,11,EC,,,,,,,93,13,2,,,93,, ,EC-12,
13-14,70,Scott                                        ,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS     ,000, ,11,11,KG,521,61,13,36,35,37,521,61,13,36,35,37,, ,EC-12,
