DataYear,DistrictCountyNumber,DistrictCountyName,districtNumber,districtType,DistrictName,schoolNumber,SchoolName,ECSUNumber,EconomicDevelopmentRegion,Grade,AMI_Male,AMI_Female,API_Male,API_Female,HIS_Male,HIS_Female,BLK_Male,BLK_Female,WHT_Male,WHT_Female,TotalMale,TotalFemale,TotalMinority,TotalStudents,Entity,MinMaxGrade,SchoolLocationCountyNumber,SchoolLocationCountyName,SchoolClassification
11-12,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,01        ,0,1,0,0,0,0,0,0,24,31,24,32,1,56,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,02        ,0,1,0,0,0,1,1,1,33,15,34,18,4,52,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,03        ,1,0,0,0,0,1,0,0,21,23,22,24,2,46,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,04        ,0,1,0,0,1,0,0,0,20,18,21,19,2,40,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,05        ,0,1,0,1,0,0,0,0,26,31,26,33,2,59,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,06        ,1,1,0,0,0,0,0,0,26,23,27,24,2,51,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,07        ,0,1,0,0,0,0,1,0,25,19,26,20,2,46,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,08        ,0,0,0,0,0,0,1,0,23,26,24,26,1,50,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,09        ,0,0,0,0,0,0,0,2,30,32,30,34,2,64,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,10        ,0,0,0,0,0,0,2,0,23,24,25,24,2,49,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,11        ,0,0,0,0,0,0,3,0,27,33,30,33,3,63,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,12        ,1,0,0,1,0,0,2,0,30,36,33,37,4,70,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,All Grades,3,8,0,2,1,3,10,3,329,336,343,352,30,695,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,EC        ,0,0,0,0,5,2,0,0,2,5,7,7,7,14,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,KG        ,0,0,0,1,16,17,0,0,28,20,44,38,34,82,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,01        ,0,0,0,0,18,6,1,0,20,22,39,28,25,67,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,02        ,0,0,1,0,11,12,0,0,27,26,39,38,24,77,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,03        ,0,0,0,0,11,11,1,0,35,24,47,35,23,82,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,04        ,0,0,0,0,5,17,0,0,37,30,42,47,22,89,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,05        ,0,0,0,0,12,12,0,0,43,33,55,45,24,100,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,06        ,0,0,0,0,16,11,0,1,38,32,54,44,28,98,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,07        ,0,0,0,0,18,4,0,0,63,49,81,53,22,134,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,08        ,0,0,0,0,7,10,0,2,54,48,61,60,19,121,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,09        ,0,0,0,0,10,11,0,1,51,41,61,53,22,114,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,10        ,0,0,0,0,3,12,1,0,52,56,56,68,16,124,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,11        ,0,0,0,0,11,4,0,1,58,55,69,60,16,129,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,12        ,0,0,0,1,4,8,0,0,58,47,62,56,13,118,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,All Grades,0,0,1,2,147,137,3,5,566,488,717,632,295,1349,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,EC        ,0,0,0,0,0,0,0,0,9,9,9,9,0,18,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,KG        ,0,0,0,0,3,1,0,0,41,36,44,37,4,81,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,01        ,0,0,1,0,0,3,0,1,25,42,26,46,5,72,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,02        ,0,0,1,0,1,0,2,0,38,45,42,45,4,87,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,03        ,0,0,0,0,2,1,2,0,36,33,40,34,5,74,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,04        ,0,0,0,0,4,1,2,1,33,42,39,44,8,83,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,05        ,0,0,0,1,0,1,1,2,33,37,34,41,5,75,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,06        ,0,0,0,1,1,1,1,0,33,38,35,40,4,75,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,07        ,0,1,1,0,1,0,1,1,40,33,43,35,5,78,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,08        ,0,1,1,0,1,1,1,0,30,36,33,38,5,71,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,09        ,0,0,0,0,1,0,1,0,38,28,40,28,2,68,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,10        ,0,0,0,0,0,0,2,1,38,33,40,34,3,74,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,11        ,0,0,1,0,1,1,1,0,35,40,38,41,4,79,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,12        ,0,0,0,0,2,0,0,0,42,27,44,27,2,71,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,All Grades,0,2,5,2,17,10,14,6,471,479,507,499,56,1006,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,EC        ,1,5,2,1,3,2,21,9,114,62,141,79,44,220,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,KG        ,3,7,23,18,35,24,93,83,278,267,432,399,286,831,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,01        ,4,7,22,24,23,18,65,102,251,248,365,399,265,764,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,02        ,3,0,16,18,24,22,84,66,256,231,383,337,233,720,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,03        ,1,8,13,14,22,20,89,64,252,237,377,343,231,720,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,04        ,4,4,18,15,17,16,78,65,243,217,360,317,217,677,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,05        ,4,6,14,21,15,19,56,82,251,233,340,361,217,701,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,06        ,5,6,15,11,18,18,71,66,222,207,331,308,210,639,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,07        ,8,3,14,18,14,18,65,65,254,227,355,331,205,686,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,08        ,5,7,15,14,20,12,51,55,261,228,352,316,179,668,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,09        ,8,4,15,11,18,14,64,62,266,233,371,324,196,695,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,10        ,7,3,22,10,13,19,80,81,284,256,406,369,235,775,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,11        ,5,3,7,16,11,17,68,60,266,249,357,345,187,702,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,12        ,4,8,22,13,11,6,62,58,387,310,486,395,184,881,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,All Grades,62,71,218,204,244,225,947,918,3585,3205,5056,4623,2889,9679,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,EC        ,0,0,0,0,0,1,0,0,5,10,5,11,1,16,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,KG        ,0,0,0,0,7,2,0,0,44,33,51,35,9,86,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,01        ,0,0,0,0,2,1,0,0,31,25,33,26,3,59,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,02        ,0,0,0,0,2,4,0,0,22,27,24,31,6,55,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,03        ,0,0,0,0,5,2,0,0,24,30,29,32,7,61,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,04        ,0,0,0,0,3,4,1,0,25,33,29,37,8,66,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,05        ,0,0,0,0,0,1,0,0,28,15,28,16,1,44,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,06        ,0,0,0,0,2,1,0,0,27,24,29,25,3,54,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,07        ,0,0,0,0,2,1,1,2,43,43,46,46,6,92,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,08        ,1,0,0,0,1,0,1,1,42,46,45,47,4,92,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,09        ,0,0,0,0,1,3,0,1,41,46,42,50,5,92,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,10        ,0,1,0,0,2,2,1,3,33,35,36,41,9,77,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,11        ,0,2,0,0,1,0,1,0,46,48,48,50,4,98,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,12        ,0,0,0,0,2,0,2,0,39,50,43,50,4,93,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,All Grades,1,3,0,0,30,22,7,7,450,465,488,497,70,985,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0745,01,ALBANY PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,EC        ,1,0,0,0,0,1,2,0,26,10,29,11,4,40,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0745,01,ALBANY PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,KG        ,0,0,0,0,3,4,1,2,49,49,53,55,10,108,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0745,01,ALBANY PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,01        ,0,0,1,0,2,2,0,0,54,59,57,61,5,118,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0745,01,ALBANY PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,02        ,0,1,0,2,1,2,3,1,52,64,56,70,10,126,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0745,01,ALBANY PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,03        ,1,0,1,2,1,3,0,0,50,55,53,60,8,113,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0745,01,ALBANY PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,04        ,0,0,3,0,2,3,3,1,57,54,65,58,12,123,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0745,01,ALBANY PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,05        ,0,0,0,1,2,2,1,0,60,66,63,69,6,132,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0745,01,ALBANY PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,06        ,0,1,0,1,3,1,0,1,55,60,58,64,7,122,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0745,01,ALBANY PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,07        ,0,0,0,2,1,2,1,0,61,66,63,70,6,133,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0745,01,ALBANY PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,08        ,0,0,0,0,1,1,1,0,90,54,92,55,3,147,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0745,01,ALBANY PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,09        ,0,0,1,1,1,0,0,0,60,65,62,66,3,128,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0745,01,ALBANY PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,10        ,0,1,1,0,1,3,0,1,51,73,53,78,7,131,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0745,01,ALBANY PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,11        ,0,0,0,0,1,0,0,0,68,74,69,74,1,143,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0745,01,ALBANY PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,12        ,0,0,0,0,0,1,0,0,59,52,59,53,1,112,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0745,01,ALBANY PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,All Grades,2,3,7,9,19,25,12,6,792,801,832,844,83,1676,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,000, ,07,07W,EC        ,0,0,0,0,0,0,2,0,19,21,21,21,2,42,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,000, ,07,07W,KG        ,0,0,4,4,2,2,2,5,138,156,146,167,19,313,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,000, ,07,07W,01        ,1,1,3,2,3,2,6,5,128,122,141,132,23,273,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,000, ,07,07W,02        ,0,0,4,5,2,2,4,1,141,129,151,137,18,288,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,000, ,07,07W,03        ,0,1,6,0,1,1,1,6,134,138,142,146,16,288,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,000, ,07,07W,04        ,1,0,2,4,1,0,2,3,127,122,133,129,13,262,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,000, ,07,07W,05        ,0,0,4,4,2,3,2,5,146,152,154,164,20,318,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,000, ,07,07W,06        ,0,0,3,3,3,0,2,1,141,124,149,128,12,277,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,000, ,07,07W,07        ,0,0,4,2,1,1,4,3,132,169,141,175,15,316,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,000, ,07,07W,08        ,0,0,2,3,0,0,1,1,123,112,126,116,7,242,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,000, ,07,07W,09        ,0,0,2,1,3,2,3,0,145,120,153,123,11,276,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,000, ,07,07W,10        ,0,0,2,1,2,1,2,1,115,125,121,128,9,249,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,000, ,07,07W,11        ,0,0,1,1,2,2,2,1,131,126,136,130,9,266,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,000, ,07,07W,12        ,0,0,2,3,2,1,2,0,114,120,120,124,10,244,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,000, ,07,07W,All Grades,2,2,39,33,24,17,35,32,1734,1736,1834,1820,184,3654,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0750,01,ROCORI PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,EC        ,0,0,0,0,0,1,0,0,7,5,7,6,1,13,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0750,01,ROCORI PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,KG        ,0,0,0,0,9,8,0,2,51,52,60,62,19,122,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0750,01,ROCORI PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,01        ,0,1,0,0,5,6,0,1,55,40,60,48,13,108,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0750,01,ROCORI PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,02        ,1,0,0,0,4,5,1,0,40,53,46,58,11,104,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0750,01,ROCORI PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,03        ,0,0,1,0,4,10,1,3,45,61,51,74,19,125,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0750,01,ROCORI PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,04        ,0,0,0,0,3,6,0,0,58,52,61,58,9,119,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0750,01,ROCORI PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,05        ,0,0,2,0,3,7,1,0,69,46,75,53,13,128,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0750,01,ROCORI PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,06        ,0,1,1,0,6,3,1,0,86,59,94,63,12,157,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0750,01,ROCORI PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,07        ,0,0,1,0,5,9,2,2,95,89,103,100,19,203,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0750,01,ROCORI PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,08        ,0,0,0,0,3,3,3,0,90,80,96,83,9,179,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0750,01,ROCORI PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,09        ,0,0,1,0,5,3,1,0,83,89,90,92,10,182,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0750,01,ROCORI PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,10        ,0,0,0,1,2,2,0,0,93,94,95,97,5,192,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0750,01,ROCORI PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,11        ,0,0,1,0,2,2,0,0,113,65,116,67,5,183,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0750,01,ROCORI PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,12        ,0,0,1,2,2,4,0,0,113,88,116,94,9,210,District,EC-12,  , ,  
11-12,73,Stearns                                      ,0750,01,ROCORI PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,All Grades,1,2,8,3,53,69,10,8,998,873,1070,955,154,2025,District,EC-12,  , ,  
11-12,74,Steele                                       ,0756,01,BLOOMING PRAIRIE PUBLIC SCHOOL DIST,000, ,10,10,EC        ,0,0,1,0,1,1,0,0,3,5,5,6,3,11,District,EC-12,  , ,  
11-12,74,Steele                                       ,0756,01,BLOOMING PRAIRIE PUBLIC SCHOOL DIST,000, ,10,10,KG        ,0,0,0,0,4,2,0,0,34,23,38,25,6,63,District,EC-12,  , ,  
11-12,74,Steele                                       ,0756,01,BLOOMING PRAIRIE PUBLIC SCHOOL DIST,000, ,10,10,01        ,0,1,1,0,2,5,1,0,20,27,24,33,10,57,District,EC-12,  , ,  
11-12,74,Steele                                       ,0756,01,BLOOMING PRAIRIE PUBLIC SCHOOL DIST,000, ,10,10,02        ,0,0,1,0,3,2,0,0,28,20,32,22,6,54,District,EC-12,  , ,  
11-12,74,Steele                                       ,0756,01,BLOOMING PRAIRIE PUBLIC SCHOOL DIST,000, ,10,10,03        ,1,0,0,0,3,3,1,0,19,28,24,31,8,55,District,EC-12,  , ,  
11-12,74,Steele                                       ,0756,01,BLOOMING PRAIRIE PUBLIC SCHOOL DIST,000, ,10,10,04        ,0,0,0,0,3,4,0,0,18,24,21,28,7,49,District,EC-12,  , ,  
11-12,74,Steele                                       ,0756,01,BLOOMING PRAIRIE PUBLIC SCHOOL DIST,000, ,10,10,05        ,0,0,0,0,5,4,1,0,24,14,30,18,10,48,District,EC-12,  , ,  
11-12,74,Steele                                       ,0756,01,BLOOMING PRAIRIE PUBLIC SCHOOL DIST,000, ,10,10,06        ,0,0,0,0,2,3,2,0,29,14,33,17,7,50,District,EC-12,  , ,  
11-12,74,Steele                                       ,0756,01,BLOOMING PRAIRIE PUBLIC SCHOOL DIST,000, ,10,10,07        ,0,0,1,1,1,2,0,0,26,31,28,34,5,62,District,EC-12,  , ,  
11-12,74,Steele                                       ,0756,01,BLOOMING PRAIRIE PUBLIC SCHOOL DIST,000, ,10,10,08        ,0,0,1,0,3,2,0,0,19,20,23,22,6,45,District,EC-12,  , ,  
11-12,74,Steele                                       ,0756,01,BLOOMING PRAIRIE PUBLIC SCHOOL DIST,000, ,10,10,09        ,0,0,0,1,4,3,0,0,25,37,29,41,8,70,District,EC-12,  , ,  
11-12,74,Steele                                       ,0756,01,BLOOMING PRAIRIE PUBLIC SCHOOL DIST,000, ,10,10,10        ,0,0,0,0,3,0,0,0,20,23,23,23,3,46,District,EC-12,  , ,  
11-12,74,Steele                                       ,0756,01,BLOOMING PRAIRIE PUBLIC SCHOOL DIST,000, ,10,10,11        ,0,0,0,0,0,3,0,0,24,22,24,25,3,49,District,EC-12,  , ,  
11-12,74,Steele                                       ,0756,01,BLOOMING PRAIRIE PUBLIC SCHOOL DIST,000, ,10,10,12        ,0,0,0,0,2,1,0,0,28,27,30,28,3,58,District,EC-12,  , ,  
11-12,74,Steele                                       ,0756,01,BLOOMING PRAIRIE PUBLIC SCHOOL DIST,000, ,10,10,All Grades,1,1,5,2,36,35,5,0,317,315,364,353,85,717,District,EC-12,  , ,  
11-12,74,Steele                                       ,0761,01,OWATONNA PUBLIC SCHOOL DISTRICT    ,000, ,10,10,EC        ,0,0,0,0,3,0,4,3,67,35,74,38,10,112,District,EC-12,  , ,  
11-12,74,Steele                                       ,0761,01,OWATONNA PUBLIC SCHOOL DISTRICT    ,000, ,10,10,KG        ,1,1,1,1,17,29,11,17,133,125,163,173,78,336,District,EC-12,  , ,  
