Data Year,District County Number,District County Name,District Number,District Type,District Name,School Number,School Name,ECSU Number,Eco Dev Rgn,Test Name,Test Date,Grade,Subject,Report Order,Report Category,Report Description,Filtered,Count Tested,Count Passed,Count Not Passed,Percent Passed,Percent Not Passed,Average Score,GNS Average Score,GPFA Average Score,GDSP Average Score,GSGM Average Score,Standard Deviation,Std. Error of Mean,Confidence Interval,Count Absent,Count Invalid,Count Medical Exempt,Count Not Complete,Count PSO,Count Refused,Count Wrong Grade,October 1 Grade Enrollment,October 1 District Enrollment,Filter Threshold,Public School,School County Number,School County Name,School Classification
10-Sep,27,Hennepin,278,1,ORONO PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20100413,11,M,1,All Categories,All Students,N,222,176,46,79.3,20.7,56.3,6.9,11.1,6.5,6.8,9.2,0.6,55.1-57.5,0,0,0,1,0,0,0,236,2728,9,Y,,,0
10-Sep,27,Hennepin,279,1,OSSEO PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20100413,11,M,1,All Categories,All Students,N,1442,851,591,59,41,51.3,6.4,10.1,5.7,5.8,12.1,0.3,50.7-51.9,21,4,0,3,0,0,0,1620,20510,9,Y,,,0
10-Sep,27,Hennepin,280,1,RICHFIELD PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20100413,11,M,1,All Categories,All Students,N,260,122,138,46.9,53.1,47.3,5.8,9.2,5.6,4.9,13.3,0.8,45.7-48.9,0,1,0,1,0,1,0,295,3918,9,Y,,,0
10-Sep,27,Hennepin,281,1,ROBBINSDALE PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20100413,11,M,1,All Categories,All Students,N,826,445,381,53.9,46.1,49.8,6.1,9.7,5.8,5.4,13.4,0.5,48.9-50.7,18,2,0,14,0,0,0,958,11766,9,Y,,,0
10-Sep,27,Hennepin,282,1,ST. ANTHONY-NEW BRIGHTON SCHOOLS,0,All Schools,11,11,GRAD,20100413,11,M,1,All Categories,All Students,N,152,112,40,73.7,26.3,56.6,6.7,11.1,6.7,6.5,12,1,54.7-58.5,0,0,0,0,0,0,0,163,1790,9,Y,,,0
10-Sep,27,Hennepin,283,1,ST. LOUIS PARK PUBLIC SCHOOL DIST.,0,All Schools,11,11,GRAD,20100413,11,M,1,All Categories,All Students,N,274,183,91,66.8,33.2,54.3,6.5,10.5,6.3,6.1,14.7,0.9,52.6-56.0,2,0,0,0,0,0,0,311,4335,9,Y,,,0
10-Sep,27,Hennepin,284,1,WAYZATA PUBLIC SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20100413,11,M,1,All Categories,All Students,N,789,656,133,83.1,16.9,59.3,7.3,11.6,6.8,6.9,11.7,0.4,58.5-60.1,0,0,1,3,0,1,0,854,10279,9,Y,,,0
10-Sep,27,Hennepin,286,1,BROOKLYN CENTER SCHOOL DISTRICT,0,All Schools,11,11,GRAD,20100413,11,M,1,All Categories,All Students,N,177,64,113,36.2,63.8,45.5,5.7,8.9,5.1,4.6,10.9,0.8,43.9-47.1,5,0,0,0,0,0,0,240,2238,9,Y,,,0
10-Sep,27,Hennepin,287,6,INTERMEDIATE SCHOOL DISTRICT 287,0,All Schools,11,11,GRAD,20100413,11,M,1,All Categories,All Students,N,251,31,220,12.4,87.6,36.6,4.8,6.5,4,3.2,11.6,0.7,35.2-38.0,6,0,0,8,0,0,0,264,1727,9,Y,,,0
10-Sep,28,Houston,294,1,HOUSTON PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20100413,11,M,1,All Categories,All Students,N,105,44,61,41.9,58.1,47.3,6.1,8.8,5.6,5,12.4,1.2,44.9-49.7,15,0,1,2,0,1,0,132,1828,9,Y,,,0
10-Sep,28,Houston,297,1,SPRING GROVE SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20100413,11,M,1,All Categories,All Students,N,29,14,15,48.3,51.7,48.9,6.3,8.9,6,5.1,11.7,2.2,44.6-53.2,0,0,0,0,0,0,0,29,318,9,Y,,,0
10-Sep,28,Houston,299,1,CALEDONIA PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20100413,11,M,1,All Categories,All Students,N,94,71,23,75.5,24.5,54.5,6.9,11.3,6.4,5.9,8.6,0.9,52.8-56.2,0,0,0,0,0,0,0,97,755,9,Y,,,0
10-Sep,28,Houston,300,1,LACRESCENT-HOKAH SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20100413,11,M,1,All Categories,All Students,N,133,73,60,54.9,45.1,50.7,6.5,10,5.7,5.5,11.2,1,48.8-52.6,0,0,0,0,0,0,0,142,1313,9,Y,,,0
10-Sep,29,Hubbard,306,1,LAPORTE PUBLIC SCHOOL DISTRICT,0,All Schools,1,2,GRAD,20100413,11,M,1,All Categories,All Students,N,10,3,7,30,70,47,6.2,9.1,5.4,4.6,6.9,2.2,42.7-51.3,0,0,0,0,0,0,0,12,266,9,Y,,,0
10-Sep,29,Hubbard,308,1,NEVIS PUBLIC SCHOOL DISTRICT,0,All Schools,1,2,GRAD,20100413,11,M,1,All Categories,All Students,N,36,24,12,66.7,33.3,56.3,6.9,9.8,6.8,6.4,15.1,2.5,51.4-61.2,0,0,0,0,0,0,0,43,519,9,Y,,,0
10-Sep,29,Hubbard,309,1,PARK RAPIDS PUBLIC SCHOOL DISTRICT,0,All Schools,1,2,GRAD,20100413,11,M,1,All Categories,All Students,N,97,42,55,43.3,56.7,46.7,5.9,8.5,5.5,5,12.8,1.3,44.2-49.2,0,1,0,1,0,0,0,103,1513,9,Y,,,0
10-Sep,30,Isanti,314,1,BRAHAM PUBLIC SCHOOL DISTRICT,0,All Schools,7,07E,GRAD,20100413,11,M,1,All Categories,All Students,N,69,41,28,59.4,40.6,48.7,6,9.2,5.9,5.3,15,1.8,45.2-52.2,1,0,0,0,0,0,0,67,930,9,Y,,,0
10-Sep,31,Itasca,316,1,GREENWAY PUBLIC SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20100413,11,M,1,All Categories,All Students,N,69,26,43,37.7,62.3,46.4,6,8.3,5.4,5,12.9,1.5,43.4-49.4,0,0,0,0,0,0,0,75,1106,9,Y,,,0
10-Sep,31,Itasca,317,1,DEER RIVER PUBLIC SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20100413,11,M,1,All Categories,All Students,N,74,40,34,54.1,45.9,51.4,6.5,10,5.9,5.6,11.1,1.3,48.9-53.9,0,0,0,0,0,0,0,80,870,9,Y,,,0
10-Sep,31,Itasca,318,1,GRAND RAPIDS PUBLIC SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20100413,11,M,1,All Categories,All Students,N,301,131,170,43.5,56.5,47.6,6.1,8.9,5.8,4.8,12.2,0.7,46.2-49.0,1,0,0,0,0,0,0,347,3845,9,Y,,,0
10-Sep,31,Itasca,319,1,NASHWAUK-KEEWATIN SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20100413,11,M,1,All Categories,All Students,N,40,17,23,42.5,57.5,46.3,6.4,8.8,5,4.8,9.4,1.5,43.4-49.2,1,0,0,0,0,0,0,45,573,9,Y,,,0
10-Sep,32,Jackson,330,1,HERON LAKE-OKABENA SCHOOL DISTRICT,0,All Schools,6,8,GRAD,20100413,11,M,1,All Categories,All Students,N,25,12,13,48,52,49.4,6.3,9,6,5.7,8.6,1.7,46.0-52.8,0,0,0,0,0,0,0,30,316,9,Y,,,0
10-Sep,33,Kanabec,332,1,MORA PUBLIC SCHOOL DISTRICT,0,All Schools,7,07E,GRAD,20100413,11,M,1,All Categories,All Students,N,142,82,60,57.7,42.3,49.5,6.1,9.8,5.7,5.4,12.8,1.1,47.4-51.6,1,0,0,1,0,0,0,160,1778,9,Y,,,0
10-Sep,33,Kanabec,333,1,OGILVIE PUBLIC SCHOOL DISTRICT,0,All Schools,7,07E,GRAD,20100413,11,M,1,All Categories,All Students,N,45,13,32,28.9,71.1,44,5.5,8.3,5.5,4,11.1,1.6,40.8-47.2,0,0,0,0,0,0,0,48,603,9,Y,,,0
10-Sep,34,Kandiyohi,345,1,NEW LONDON-SPICER SCHOOL DISTRICT,0,All Schools,6,06E,GRAD,20100413,11,M,1,All Categories,All Students,N,133,70,63,52.6,47.4,49.4,6.2,9.6,5.9,5.2,9.5,0.8,47.8-51.0,0,0,0,0,0,0,0,142,1466,9,Y,,,0
10-Sep,34,Kandiyohi,347,1,WILLMAR PUBLIC SCHOOL DISTRICT,0,All Schools,6,06E,GRAD,20100413,11,M,1,All Categories,All Students,N,337,169,168,50.1,49.9,48.8,6.2,9.5,5.5,5.2,13.4,0.7,47.4-50.2,4,0,0,3,0,0,0,378,4113,9,Y,,,0
10-Sep,35,Kittson,356,1,LANCASTER PUBLIC SCHOOL DISTRICT,0,All Schools,1,1,GRAD,20100413,11,M,1,All Categories,All Students,Y,8,,,,,,,,,,,,,,,,,,,,10,176,9,Y,,,0
10-Sep,36,Koochiching,361,1,INTERNATIONAL FALLS SCHOOL DISTRICT,0,All Schools,3,3,GRAD,20100413,11,M,1,All Categories,All Students,N,118,58,60,49.2,50.8,49,6.1,9.4,5.8,5.3,11.2,1,47.0-51.0,0,0,0,0,0,0,0,123,1269,9,Y,,,0
10-Sep,36,Koochiching,362,1,LITTLEFORK-BIG FALLS SCHOOL DIST.,0,All Schools,3,3,GRAD,20100413,11,M,1,All Categories,All Students,N,29,12,17,41.4,58.6,48.5,6,9.5,5.3,5.1,12.6,2.3,43.9-53.1,0,0,0,0,0,0,0,28,315,9,Y,,,0
10-Sep,36,Koochiching,363,1,SOUTH KOOCHICHING SCHOOL DISTRICT,0,All Schools,1,3,GRAD,20100413,11,M,1,All Categories,All Students,N,24,18,6,75,25,52.6,6.6,9.9,6.4,6.6,9.4,1.9,48.9-56.3,0,0,0,0,0,0,0,27,367,9,Y,,,0
10-Sep,37,Lac qui Parle,378,1,DAWSON-BOYD PUBLIC SCHOOL DISTRICT,0,All Schools,6,06W,GRAD,20100413,11,M,1,All Categories,All Students,N,41,33,8,80.5,19.5,55.6,6.8,10.6,6.7,6.8,9.2,1.4,52.8-58.4,0,0,0,0,0,0,0,44,501,9,Y,,,0
10-Sep,38,Lake,381,1,LAKE SUPERIOR PUBLIC SCHOOL DIST.,0,All Schools,3,3,GRAD,20100413,11,M,1,All Categories,All Students,N,111,65,46,58.6,41.4,51.1,6.4,10.1,5.6,5.8,11.5,1.1,49.0-53.2,0,0,0,0,0,0,1,120,1391,9,Y,,,0
10-Sep,39,Lake of the Woods,390,1,LAKE OF THE WOODS SCHOOL DISTRICT,0,All Schools,1,2,GRAD,20100413,11,M,1,All Categories,All Students,N,42,29,13,69,31,53.8,6.5,10.3,6.5,6.3,13.3,2.1,49.8-57.8,0,0,0,0,0,0,0,43,543,9,Y,,,0
10-Sep,40,Le Sueur,391,1,CLEVELAND PUBLIC SCHOOL DISTRICT,0,All Schools,9,9,GRAD,20100413,11,M,1,All Categories,All Students,N,36,17,19,47.2,52.8,46,5.6,8.9,5.6,5,13.1,2.2,41.7-50.3,0,0,0,0,0,0,0,37,401,9,Y,,,0
10-Sep,40,Le Sueur,392,1,LECENTER PUBLIC SCHOOL DISTRICT,0,All Schools,9,9,GRAD,20100413,11,M,1,All Categories,All Students,N,47,29,18,61.7,38.3,51.8,6.2,10.5,5.9,5.9,12.1,1.8,48.3-55.3,0,0,0,0,0,0,0,53,670,9,Y,,,0
10-Sep,40,Le Sueur,394,1,MONTGOMERY-LONSDALE SCHOOL DISTRICT,0,All Schools,9,9,GRAD,20100413,11,M,1,All Categories,All Students,N,71,35,36,49.3,50.7,49.5,6.1,9.5,6,5.1,11.1,1.3,46.9-52.1,0,0,0,0,0,0,0,77,1104,9,Y,,,0
10-Sep,3,Becker,397,52,LAKE AGASSIZ SPECIAL ED. COOP.,0,All Schools,4,4,GRAD,20100413,11,M,1,All Categories,All Students,Y,1,,,,,,,,,,,,,,,,,,,,1,5,9,Y,,,0
10-Sep,41,Lincoln,403,1,IVANHOE PUBLIC SCHOOL DISTRICT,0,All Schools,6,8,GRAD,20100413,11,M,1,All Categories,All Students,N,27,14,13,51.9,48.1,50.5,6.6,9.4,6,5.4,9,1.7,47.1-53.9,0,0,0,0,0,0,0,27,150,9,Y,,,0
10-Sep,42,Lyon,413,1,MARSHALL PUBLIC SCHOOL DISTRICT,0,All Schools,6,8,GRAD,20100413,11,M,1,All Categories,All Students,N,179,111,68,62,38,52.3,6.8,10.2,6.3,5.5,11.1,0.8,50.7-53.9,0,0,0,0,0,0,0,207,2136,9,Y,,,0
10-Sep,42,Lyon,414,1,MINNEOTA PUBLIC SCHOOL DISTRICT,0,All Schools,6,8,GRAD,20100413,11,M,1,All Categories,All Students,N,53,31,22,58.5,41.5,50.1,6.5,10,5.8,5.2,11.1,1.5,47.1-53.1,0,0,0,0,0,0,0,55,453,9,Y,,,0
10-Sep,43,McLeod,423,1,HUTCHINSON PUBLIC SCHOOL DISTRICT,0,All Schools,6,06E,GRAD,20100413,11,M,1,All Categories,All Students,N,212,118,94,55.7,44.3,50.8,6.4,10.1,5.8,5.5,11.5,0.8,49.3-52.3,2,0,0,1,0,0,0,235,2933,9,Y,,,0
10-Sep,43,McLeod,424,1,LESTER PRAIRIE PUBLIC SCHOOL DIST.,0,All Schools,6,06E,GRAD,20100413,11,M,1,All Categories,All Students,N,22,14,8,63.6,36.4,50.5,6,10.5,5.3,6.1,13.4,2.9,44.9-56.1,0,0,0,0,0,0,0,23,395,9,Y,,,0
10-Sep,44,Mahnomen,432,1,MAHNOMEN PUBLIC SCHOOL DISTRICT,0,All Schools,1,2,GRAD,20100413,11,M,1,All Categories,All Students,N,40,21,19,52.5,47.5,51.9,6.6,9.7,6,5.8,12.1,1.9,48.1-55.7,0,0,0,0,0,0,0,50,621,9,Y,,,0
10-Sep,44,Mahnomen,435,1,WAUBUN PUBLIC SCHOOL DISTRICT,0,All Schools,1,2,GRAD,20100413,11,M,1,All Categories,All Students,N,43,14,29,32.6,67.4,43.8,5.4,8.4,4.8,4.5,11.1,1.7,40.5-47.1,0,0,0,3,0,0,0,49,611,9,Y,,,0
10-Sep,45,Marshall,441,1,MARSHALL COUNTY CENTRAL SCHOOLS,0,All Schools,1,1,GRAD,20100413,11,M,1,All Categories,All Students,N,27,14,13,51.9,48.1,49.8,6.7,9.6,5.7,5.3,7.8,1.5,46.9-52.7,0,0,0,0,0,0,0,29,394,9,Y,,,0
10-Sep,45,Marshall,447,1,GRYGLA PUBLIC SCHOOL DISTRICT,0,All Schools,1,1,GRAD,20100413,11,M,1,All Categories,All Students,N,22,13,9,59.1,40.9,49.7,6.5,9,5.9,5.8,10.4,2.2,45.3-54.1,0,0,0,0,0,0,0,22,182,9,Y,,,0
10-Sep,46,Martin,458,1,TRUMAN PUBLIC SCHOOL DISTRICT,0,All Schools,9,9,GRAD,20100413,11,M,1,All Categories,All Students,N,29,16,13,55.2,44.8,48.8,5.9,9.5,6,5.2,6.9,1.3,46.3-51.3,0,0,0,0,0,0,0,33,309,9,Y,,,0
10-Sep,47,Meeker,463,1,EDEN VALLEY-WATKINS SCHOOL DISTRICT,0,All Schools,6,06E,GRAD,20100413,11,M,1,All Categories,All Students,N,75,53,22,70.7,29.3,56.3,6.9,10.9,6.7,6.1,12.1,1.4,53.6-59.0,0,0,0,0,0,0,0,95,880,9,Y,,,0
10-Sep,47,Meeker,465,1,LITCHFIELD PUBLIC SCHOOL DISTRICT,0,All Schools,6,06E,GRAD,20100413,11,M,1,All Categories,All Students,N,137,89,48,65,35,52.5,6.5,10.3,6.4,5.7,10.7,0.9,50.7-54.3,1,0,0,0,0,0,0,135,1763,9,Y,,,0
10-Sep,86,Wright,466,1,DASSEL-COKATO PUBLIC SCHOOL DIST.,0,All Schools,6,07W,GRAD,20100413,11,M,1,All Categories,All Students,N,146,102,44,69.9,30.1,53.8,6.8,10.3,6.6,5.9,11.1,0.9,52.0-55.6,2,0,0,0,0,0,0,157,2309,9,Y,,,0
10-Sep,48,Mille Lacs,473,1,ISLE PUBLIC SCHOOL DISTRICT,0,All Schools,7,07E,GRAD,20100413,11,M,1,All Categories,All Students,N,32,8,24,25,75,41.9,5.6,7.9,4.5,3.9,9.5,1.7,38.6-45.2,0,0,0,0,0,0,0,35,511,9,Y,,,0
10-Sep,48,Mille Lacs,477,1,PRINCETON PUBLIC SCHOOL DISTRICT,0,All Schools,7,07E,GRAD,20100413,11,M,1,All Categories,All Students,N,241,119,122,49.4,50.6,49,6.1,9.5,5.6,5.4,11.3,0.7,47.6-50.4,0,0,0,2,0,0,0,254,3407,9,Y,,,0
10-Sep,48,Mille Lacs,480,1,ONAMIA PUBLIC SCHOOL DISTRICT,0,All Schools,7,07E,GRAD,20100413,11,M,1,All Categories,All Students,N,47,24,23,51.1,48.9,47.8,5.8,9.3,5.5,5.3,12.1,1.8,44.3-51.3,0,0,0,0,0,0,0,65,707,9,Y,,,0
10-Sep,49,Morrison,482,1,LITTLE FALLS PUBLIC SCHOOL DISTRICT,0,All Schools,5,5,GRAD,20100413,11,M,1,All Categories,All Students,N,199,92,107,46.2,53.8,46.9,5.9,9.3,5,5.1,13,0.9,45.1-48.7,0,0,0,1,0,0,0,202,2439,9,Y,,,0
10-Sep,49,Morrison,484,1,PIERZ PUBLIC SCHOOL DISTRICT,0,All Schools,5,5,GRAD,20100413,11,M,1,All Categories,All Students,N,84,62,22,73.8,26.2,55.3,7,10.6,6.5,6.5,9.8,1.1,53.2-57.4,0,0,1,0,0,0,0,89,1058,9,Y,,,0
10-Sep,49,Morrison,485,1,ROYALTON PUBLIC SCHOOL DISTRICT,0,All Schools,5,5,GRAD,20100413,11,M,1,All Categories,All Students,N,61,31,30,50.8,49.2,48.4,6.3,9.4,5.9,4.8,9.9,1.3,45.9-50.9,0,0,0,0,0,0,0,65,781,9,Y,,,0
10-Sep,49,Morrison,486,1,SWANVILLE PUBLIC SCHOOL DISTRICT,0,All Schools,5,5,GRAD,20100413,11,M,1,All Categories,All Students,N,32,12,20,37.5,62.5,42.8,5.3,8.5,4.6,4.4,15.3,2.7,37.5-48.1,0,0,0,0,0,0,0,33,363,9,Y,,,0
10-Sep,49,Morrison,487,1,UPSALA PUBLIC SCHOOL DISTRICT,0,All Schools,5,5,GRAD,20100413,11,M,1,All Categories,All Students,N,37,22,15,59.5,40.5,52.5,6.4,9.9,6.3,6.3,9.8,1.6,49.4-55.6,0,0,0,0,0,0,0,39,419,9,Y,,,0
10-Sep,50,Mower,492,1,AUSTIN PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20100413,11,M,1,All Categories,All Students,N,298,149,149,50,50,49.1,6.1,9.4,5.9,5.1,13,0.8,47.6-50.6,1,1,0,1,0,0,0,346,4441,9,Y,,,0
10-Sep,50,Mower,495,1,GRAND MEADOW PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20100413,11,M,1,All Categories,All Students,N,22,10,12,45.5,54.5,47.1,6.4,8.8,5.5,5,13.6,2.9,41.4-52.8,0,0,0,0,0,0,0,23,376,9,Y,,,0
10-Sep,50,Mower,497,1,LYLE PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20100413,11,M,1,All Categories,All Students,N,14,5,9,35.7,64.3,47.3,6.4,9,5.5,4.5,9.1,2.4,42.5-52.1,0,0,0,0,0,0,0,18,234,9,Y,,,0
10-Sep,50,Mower,499,1,LEROY PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20100413,11,M,1,All Categories,All Students,N,22,21,1,95.5,4.5,57.9,7.3,11.9,6.8,6.7,6,1.3,55.4-60.4,0,0,0,0,0,0,0,22,296,9,Y,,,0
10-Sep,50,Mower,500,1,SOUTHLAND PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20100413,11,M,1,All Categories,All Students,N,54,30,24,55.6,44.4,50.1,6.3,9.7,5.9,5.5,11.1,1.5,47.1-53.1,0,0,0,0,0,0,0,57,562,9,Y,,,0
10-Sep,51,Murray,505,1,FULDA PUBLIC SCHOOL DISTRICT,0,All Schools,6,8,GRAD,20100413,11,M,1,All Categories,All Students,N,36,21,15,58.3,41.7,49.9,6.4,9.8,5.4,6.1,9.8,1.6,46.7-53.1,0,0,0,0,0,0,0,37,376,9,Y,,,0
10-Sep,52,Nicollet,507,1,NICOLLET PUBLIC SCHOOL DISTRICT,0,All Schools,9,9,GRAD,20100413,11,M,1,All Categories,All Students,N,20,10,10,50,50,51.8,6.4,10.6,5.1,5.8,13.7,3.1,45.8-57.8,0,0,0,0,0,0,0,21,340,9,Y,,,0
10-Sep,52,Nicollet,508,1,ST. PETER PUBLIC SCHOOL DISTRICT,0,All Schools,9,9,GRAD,20100413,11,M,1,All Categories,All Students,N,129,71,58,55,45,50.6,6.4,9.6,5.7,5.8,13.1,1.2,48.3-52.9,0,0,0,1,0,0,0,138,1780,9,Y,,,0
10-Sep,53,Nobles,511,1,ADRIAN PUBLIC SCHOOL DISTRICT,0,All Schools,6,8,GRAD,20100413,11,M,1,All Categories,All Students,N,41,33,8,80.5,19.5,59.3,7.4,11.4,6.7,7,11.4,1.8,55.8-62.8,0,0,0,0,0,0,0,45,580,9,Y,,,0
10-Sep,53,Nobles,514,1,ELLSWORTH PUBLIC SCHOOL DISTRICT,0,All Schools,6,8,GRAD,20100413,11,M,1,All Categories,All Students,N,16,10,6,62.5,37.5,50.8,6,10.3,6.2,5.8,8.1,2,46.8-54.8,0,0,0,0,0,0,0,17,177,9,Y,,,0
10-Sep,53,Nobles,516,1,ROUND LAKE PUBLIC SCHOOL DISTRICT,0,All Schools,6,8,GRAD,20100413,11,M,1,All Categories,All Students,N,20,11,9,55,45,50.8,6.6,9.4,6,5.9,8.8,2,46.9-54.7,0,0,0,0,0,0,0,21,111,9,Y,,,0
10-Sep,53,Nobles,518,1,WORTHINGTON PUBLIC SCHOOL DISTRICT,0,All Schools,6,8,GRAD,20100413,11,M,1,All Categories,All Students,N,146,62,84,42.5,57.5,47,6,9.3,5.3,4.8,12.3,1,45.0-49.0,3,0,1,0,0,0,0,184,2376,9,Y,,,0
10-Sep,55,Olmsted,531,1,BYRON PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20100413,11,M,1,All Categories,All Students,N,128,107,21,83.6,16.4,57,7.1,11.2,7.2,6.3,9.3,0.8,55.4-58.6,0,0,0,0,0,0,0,129,1712,9,Y,,,0
10-Sep,55,Olmsted,533,1,DOVER-EYOTA PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20100413,11,M,1,All Categories,All Students,N,69,45,24,65.2,34.8,53.3,6.7,10.5,6.3,5.7,12.8,1.5,50.3-56.3,0,0,0,0,0,0,0,72,1119,9,Y,,,0
10-Sep,55,Olmsted,534,1,STEWARTVILLE PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20100413,11,M,1,All Categories,All Students,N,124,85,39,68.5,31.5,55,6.8,10.7,6.5,6.1,12.3,1.1,52.8-57.2,0,0,0,0,0,0,0,137,1757,9,Y,,,0
10-Sep,55,Olmsted,535,1,ROCHESTER PUBLIC SCHOOL DISTRICT,0,All Schools,10,10,GRAD,20100413,11,M,1,All Categories,All Students,N,1092,740,352,67.8,32.2,53.9,6.5,10.5,6.4,6,14.3,0.4,53.1-54.7,1,1,0,1,0,1,3,1181,16046,9,Y,,,0
10-Sep,56,Otter Tail,542,1,BATTLE LAKE PUBLIC SCHOOL DISTRICT,0,All Schools,4,4,GRAD,20100413,11,M,1,All Categories,All Students,N,41,26,15,63.4,36.6,53.8,6.8,9.7,6.5,6.3,12.3,1.9,50.0-57.6,0,0,1,0,0,0,0,47,507,9,Y,,,0
10-Sep,56,Otter Tail,544,1,FERGUS FALLS PUBLIC SCHOOL DISTRICT,0,All Schools,4,4,GRAD,20100413,11,M,1,All Categories,All Students,N,254,130,124,51.2,48.8,48.9,6.4,9.7,5.3,5.2,11.9,0.7,47.4-50.4,0,0,0,0,0,0,0,277,2564,9,Y,,,0
10-Sep,56,Otter Tail,545,1,HENNING PUBLIC SCHOOL DISTRICT,0,All Schools,4,4,GRAD,20100413,11,M,1,All Categories,All Students,N,28,16,12,57.1,42.9,52.6,6.1,10.4,6.3,5.8,12.4,2.3,48.0-57.2,0,0,0,0,0,0,0,27,364,9,Y,,,0
10-Sep,56,Otter Tail,547,1,PARKERS PRAIRIE PUBLIC SCHOOL DIST.,0,All Schools,4,4,GRAD,20100413,11,M,1,All Categories,All Students,N,50,21,29,42,58,46.5,6.4,8.7,5.4,4.7,12.1,1.7,43.2-49.8,0,0,0,0,0,0,0,58,523,9,Y,,,0
10-Sep,56,Otter Tail,548,1,PELICAN RAPIDS PUBLIC SCHOOL DIST.,0,All Schools,4,4,GRAD,20100413,11,M,1,All Categories,All Students,N,81,44,37,54.3,45.7,49.7,6.5,9.7,5.3,5.5,12.7,1.4,46.9-52.5,0,0,0,0,0,0,0,82,926,9,Y,,,0
10-Sep,56,Otter Tail,549,1,PERHAM PUBLIC SCHOOL DISTRICT,0,All Schools,4,4,GRAD,20100413,11,M,1,All Categories,All Students,N,128,71,57,55.5,44.5,51.5,6.6,9.9,5.7,5.8,10.8,1,49.6-53.4,1,0,0,0,0,0,0,140,1437,9,Y,,,0
10-Sep,56,Otter Tail,550,1,UNDERWOOD PUBLIC SCHOOL DISTRICT,0,All Schools,4,4,GRAD,20100413,11,M,1,All Categories,All Students,N,41,27,14,65.9,34.1,53.6,6.5,10.6,6.7,5.8,12.2,1.9,49.9-57.3,0,0,0,0,0,0,0,41,544,9,Y,,,0
10-Sep,56,Otter Tail,553,1,NEW YORK MILLS PUBLIC SCHOOL DIST.,0,All Schools,4,4,GRAD,20100413,11,M,1,All Categories,All Students,N,46,31,15,67.4,32.6,53.7,6.9,10.4,6.8,5.7,9.1,1.3,51.1-56.3,0,0,0,0,0,0,0,49,686,9,Y,,,0
10-Sep,57,Pennington,561,1,GOODRIDGE PUBLIC SCHOOL DISTRICT,0,All Schools,1,1,GRAD,20100413,11,M,1,All Categories,All Students,N,12,6,6,50,50,46,6.1,8.7,4.8,5.3,11,3.2,39.8-52.2,0,0,0,0,0,1,0,14,187,9,Y,,,0
10-Sep,57,Pennington,564,1,THIEF RIVER FALLS SCHOOL DISTRICT,0,All Schools,1,1,GRAD,20100413,11,M,1,All Categories,All Students,N,147,74,73,50.3,49.7,49,6.5,9.8,5.4,5.1,11.1,0.9,47.2-50.8,0,1,0,0,0,0,0,170,1974,9,Y,,,0
10-Sep,58,Pine,577,1,WILLOW RIVER PUBLIC SCHOOL DISTRICT,0,All Schools,7,07E,GRAD,20100413,11,M,1,All Categories,All Students,N,32,13,19,40.6,59.4,43.3,5.7,8,5.3,4.3,14.3,2.5,38.3-48.3,0,0,0,0,0,0,0,35,434,9,Y,,,0
10-Sep,58,Pine,578,1,PINE CITY PUBLIC SCHOOL DISTRICT,0,All Schools,7,07E,GRAD,20100413,11,M,1,All Categories,All Students,N,134,81,53,60.4,39.6,50.6,6.4,9.6,6,5.7,13,1.1,48.4-52.8,0,0,0,0,0,0,0,136,1613,9,Y,,,0
10-Sep,59,Pipestone,581,1,EDGERTON PUBLIC SCHOOL DISTRICT,0,All Schools,6,8,GRAD,20100413,11,M,1,All Categories,All Students,N,28,18,10,64.3,35.7,53.8,6.4,10.6,6.3,5.8,14.6,2.8,48.4-59.2,0,0,0,0,0,0,0,31,316,9,Y,,,0
10-Sep,60,Polk,592,1,CLIMAX PUBLIC SCHOOL DISTRICT,0,All Schools,1,1,GRAD,20100413,11,M,1,All Categories,All Students,N,15,6,9,40,60,43.8,5.3,8.1,4.9,5.2,13.6,3.5,36.9-50.7,0,0,0,0,0,0,0,20,151,9,Y,,,0
