DataYear,DistrictCouNum,DistrictCountyName,districtNumber,districtType,DistrictName,schoolNumber,SchoolName,ECSUNumber,EconomicDevelopmentRegion,Grade,K12Enr,FreeK12,RedK12,LEPIdentifiedK12,LEPServedK12,SPEK12,EC12Enr,Free-EC12,Red-EC12,LEPIdentifiedEC12,LEPServedEC12,SPE-EC12,SchoolLocationCountyNumber,SchoolLocationCountyName,MinMaxGrade,SchoolClassification
12-13,71,Sherburne                                    ,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,03,989,177,62,39,39,121,989,177,62,39,39,121,, ,EC-12,
12-13,71,Sherburne                                    ,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,04,989,152,61,42,42,154,989,152,61,42,42,154,, ,EC-12,
12-13,71,Sherburne                                    ,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,05,985,166,56,38,36,137,985,166,56,38,36,137,, ,EC-12,
12-13,71,Sherburne                                    ,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,06,968,141,69,32,30,131,968,141,69,32,30,131,, ,EC-12,
12-13,71,Sherburne                                    ,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,07,1016,162,55,33,28,139,1016,162,55,33,28,139,, ,EC-12,
12-13,71,Sherburne                                    ,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,08,962,130,60,30,28,114,962,130,60,30,28,114,, ,EC-12,
12-13,71,Sherburne                                    ,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,09,980,141,59,17,11,114,980,141,59,17,11,114,, ,EC-12,
12-13,71,Sherburne                                    ,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,10,949,132,66,24,23,139,949,132,66,24,23,139,, ,EC-12,
12-13,71,Sherburne                                    ,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,11,939,125,48,7,7,118,939,125,48,7,7,118,, ,EC-12,
12-13,71,Sherburne                                    ,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,12,948,131,49,12,9,144,948,131,49,12,9,144,, ,EC-12,
12-13,71,Sherburne                                    ,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,All Grades,12520,1971,773,404,370,1610,12753,2003,776,404,370,1843,, ,EC-12,
12-13,73,Stearns                                      ,0738,01,HOLDINGFORD PUBLIC SCHOOL DISTRICT ,000, ,07,07W,EC,,,,,,,6,2,,,,6,, ,EC-12,
12-13,73,Stearns                                      ,0738,01,HOLDINGFORD PUBLIC SCHOOL DISTRICT ,000, ,07,07W,KG,80,19,4,,,10,80,19,4,,,10,, ,EC-12,
12-13,73,Stearns                                      ,0738,01,HOLDINGFORD PUBLIC SCHOOL DISTRICT ,000, ,07,07W,01,77,11,16,,,10,77,11,16,,,10,, ,EC-12,
12-13,73,Stearns                                      ,0738,01,HOLDINGFORD PUBLIC SCHOOL DISTRICT ,000, ,07,07W,02,58,12,7,,,11,58,12,7,,,11,, ,EC-12,
12-13,73,Stearns                                      ,0738,01,HOLDINGFORD PUBLIC SCHOOL DISTRICT ,000, ,07,07W,03,59,14,6,,,3,59,14,6,,,3,, ,EC-12,
12-13,73,Stearns                                      ,0738,01,HOLDINGFORD PUBLIC SCHOOL DISTRICT ,000, ,07,07W,04,89,16,9,,,8,89,16,9,,,8,, ,EC-12,
12-13,73,Stearns                                      ,0738,01,HOLDINGFORD PUBLIC SCHOOL DISTRICT ,000, ,07,07W,05,72,15,9,,,10,72,15,9,,,10,, ,EC-12,
12-13,73,Stearns                                      ,0738,01,HOLDINGFORD PUBLIC SCHOOL DISTRICT ,000, ,07,07W,06,63,7,9,,,6,63,7,9,,,6,, ,EC-12,
12-13,73,Stearns                                      ,0738,01,HOLDINGFORD PUBLIC SCHOOL DISTRICT ,000, ,07,07W,07,99,12,9,,,18,99,12,9,,,18,, ,EC-12,
12-13,73,Stearns                                      ,0738,01,HOLDINGFORD PUBLIC SCHOOL DISTRICT ,000, ,07,07W,08,86,13,6,,,9,86,13,6,,,9,, ,EC-12,
12-13,73,Stearns                                      ,0738,01,HOLDINGFORD PUBLIC SCHOOL DISTRICT ,000, ,07,07W,09,86,10,7,,,7,86,10,7,,,7,, ,EC-12,
12-13,73,Stearns                                      ,0738,01,HOLDINGFORD PUBLIC SCHOOL DISTRICT ,000, ,07,07W,10,78,15,8,,,7,78,15,8,,,7,, ,EC-12,
12-13,73,Stearns                                      ,0738,01,HOLDINGFORD PUBLIC SCHOOL DISTRICT ,000, ,07,07W,11,77,11,6,,,5,77,11,6,,,5,, ,EC-12,
12-13,73,Stearns                                      ,0738,01,HOLDINGFORD PUBLIC SCHOOL DISTRICT ,000, ,07,07W,12,73,8,6,,,5,73,8,6,,,5,, ,EC-12,
12-13,73,Stearns                                      ,0738,01,HOLDINGFORD PUBLIC SCHOOL DISTRICT ,000, ,07,07W,All Grades,997,163,102,,,109,1003,165,102,,,115,, ,EC-12,
12-13,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,EC,,,,,,,4,2,,,,4,, ,EC-12,
12-13,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,KG,50,10,6,,,6,50,10,6,,,6,, ,EC-12,
12-13,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,01,41,8,3,,,1,41,8,3,,,1,, ,EC-12,
12-13,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,02,56,14,4,,,7,56,14,4,,,7,, ,EC-12,
12-13,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,03,57,17,9,,,8,57,17,9,,,8,, ,EC-12,
12-13,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,04,41,9,6,,,2,41,9,6,,,2,, ,EC-12,
12-13,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,05,40,9,3,,,7,40,9,3,,,7,, ,EC-12,
12-13,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,06,59,16,5,,,6,59,16,5,,,6,, ,EC-12,
12-13,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,07,54,14,5,,,4,54,14,5,,,4,, ,EC-12,
12-13,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,08,48,5,4,,,10,48,5,4,,,10,, ,EC-12,
12-13,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,09,43,11,3,,,4,43,11,3,,,4,, ,EC-12,
12-13,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,10,61,10,4,,,7,61,10,4,,,7,, ,EC-12,
12-13,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,11,50,11,1,,,12,50,11,1,,,12,, ,EC-12,
12-13,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,12,67,17,3,,,13,67,17,3,,,13,, ,EC-12,
12-13,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,All Grades,667,151,56,,,87,671,153,56,,,91,, ,EC-12,
12-13,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,EC,,,,,,,24,6,,10,10,24,, ,EC-12,
12-13,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,KG,74,34,10,27,27,15,74,34,10,27,27,15,, ,EC-12,
12-13,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,01,80,42,9,30,30,12,80,42,9,30,30,12,, ,EC-12,
12-13,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,02,71,28,11,23,23,10,71,28,11,23,23,10,, ,EC-12,
12-13,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,03,73,28,13,22,22,16,73,28,13,22,22,16,, ,EC-12,
12-13,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,04,88,37,11,24,24,15,88,37,11,24,24,15,, ,EC-12,
12-13,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,05,89,30,10,21,21,16,89,30,10,21,21,16,, ,EC-12,
12-13,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,06,95,33,10,18,18,18,95,33,10,18,18,18,, ,EC-12,
12-13,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,07,137,41,12,16,16,15,137,41,12,16,16,15,, ,EC-12,
12-13,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,08,136,39,4,9,9,13,136,39,4,9,9,13,, ,EC-12,
12-13,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,09,114,25,15,15,15,10,114,25,15,15,15,10,, ,EC-12,
12-13,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,10,112,24,12,12,12,9,112,24,12,12,12,9,, ,EC-12,
12-13,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,11,117,27,10,8,8,13,117,27,10,8,8,13,, ,EC-12,
12-13,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,12,125,24,5,7,7,15,125,24,5,7,7,15,, ,EC-12,
12-13,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,All Grades,1311,412,132,232,232,177,1335,418,132,242,242,201,, ,EC-12,
12-13,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,EC,,,,,,,19,12,1,,,19,, ,EC-12,
12-13,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,KG,77,18,12,2,2,10,77,18,12,2,2,10,, ,EC-12,
12-13,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,01,76,18,7,1,1,21,76,18,7,1,1,21,, ,EC-12,
12-13,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,02,71,24,7,1,1,10,71,24,7,1,1,10,, ,EC-12,
12-13,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,03,89,23,14,,,16,89,23,14,,,16,, ,EC-12,
12-13,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,04,79,22,14,,,16,79,22,14,,,16,, ,EC-12,
12-13,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,05,81,22,10,,,13,81,22,10,,,13,, ,EC-12,
12-13,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,06,78,22,12,1,1,13,78,22,12,1,1,13,, ,EC-12,
12-13,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,07,74,18,7,1,1,9,74,18,7,1,1,9,, ,EC-12,
12-13,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,08,81,25,10,1,1,12,81,25,10,1,1,12,, ,EC-12,
12-13,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,09,68,14,9,,,6,68,14,9,,,6,, ,EC-12,
12-13,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,10,66,15,7,,,11,66,15,7,,,11,, ,EC-12,
12-13,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,11,74,17,11,,,11,74,17,11,,,11,, ,EC-12,
12-13,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,12,80,19,7,1,1,14,80,19,7,1,1,14,, ,EC-12,
12-13,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,All Grades,994,257,127,8,8,162,1013,269,128,8,8,181,, ,EC-12,
12-13,73,Stearns                                      ,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,EC,,,,,,,237,112,8,,,237,, ,EC-12,
12-13,73,Stearns                                      ,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,KG,815,418,57,117,117,84,815,418,57,117,117,84,, ,EC-12,
12-13,73,Stearns                                      ,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,01,812,420,50,122,122,118,812,420,50,122,122,118,, ,EC-12,
12-13,73,Stearns                                      ,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,02,770,391,55,119,119,120,770,391,55,119,119,120,, ,EC-12,
12-13,73,Stearns                                      ,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,03,699,357,59,100,100,137,699,357,59,100,100,137,, ,EC-12,
12-13,73,Stearns                                      ,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,04,699,343,44,103,103,151,699,343,44,103,103,151,, ,EC-12,
12-13,73,Stearns                                      ,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,05,693,326,60,90,90,152,693,326,60,90,90,152,, ,EC-12,
12-13,73,Stearns                                      ,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,06,692,326,49,85,85,152,692,326,49,85,85,152,, ,EC-12,
12-13,73,Stearns                                      ,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,07,657,293,59,75,75,120,657,293,59,75,75,120,, ,EC-12,
12-13,73,Stearns                                      ,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,08,698,312,48,72,72,158,698,312,48,72,72,158,, ,EC-12,
12-13,73,Stearns                                      ,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,09,682,290,41,77,77,126,682,290,41,77,77,126,, ,EC-12,
12-13,73,Stearns                                      ,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,10,728,290,44,81,81,141,728,290,44,81,81,141,, ,EC-12,
12-13,73,Stearns                                      ,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,11,769,279,45,88,88,160,769,279,45,88,88,160,, ,EC-12,
12-13,73,Stearns                                      ,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,12,835,333,38,64,64,218,835,333,38,64,64,218,, ,EC-12,
12-13,73,Stearns                                      ,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,All Grades,9549,4378,649,1193,1193,1837,9786,4490,657,1193,1193,2074,, ,EC-12,
12-13,73,Stearns                                      ,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,EC,,,,,,,18,5,,,,18,, ,EC-12,
12-13,73,Stearns                                      ,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,KG,70,29,5,5,5,16,70,29,5,5,5,16,, ,EC-12,
12-13,73,Stearns                                      ,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,01,79,34,4,8,8,12,79,34,4,8,8,12,, ,EC-12,
12-13,73,Stearns                                      ,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,02,62,20,7,1,1,8,62,20,7,1,1,8,, ,EC-12,
12-13,73,Stearns                                      ,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,03,57,23,5,4,4,4,57,23,5,4,4,4,, ,EC-12,
12-13,73,Stearns                                      ,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,04,59,22,6,3,3,12,59,22,6,3,3,12,, ,EC-12,
12-13,73,Stearns                                      ,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,05,69,24,,4,4,9,69,24,,4,4,9,, ,EC-12,
12-13,73,Stearns                                      ,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,06,48,16,7,1,1,9,48,16,7,1,1,9,, ,EC-12,
12-13,73,Stearns                                      ,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,07,78,25,11,,,10,78,25,11,,,10,, ,EC-12,
12-13,73,Stearns                                      ,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,08,87,20,7,2,2,9,87,20,7,2,2,9,, ,EC-12,
12-13,73,Stearns                                      ,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,09,89,21,7,2,2,7,89,21,7,2,2,7,, ,EC-12,
12-13,73,Stearns                                      ,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,10,91,19,7,1,1,7,91,19,7,1,1,7,, ,EC-12,
12-13,73,Stearns                                      ,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,11,72,16,8,,,9,72,16,8,,,9,, ,EC-12,
12-13,73,Stearns                                      ,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,12,93,13,6,,,9,93,13,6,,,9,, ,EC-12,
12-13,73,Stearns                                      ,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,All Grades,954,282,80,31,31,121,972,287,80,31,31,139,, ,EC-12,
12-13,73,Stearns                                      ,0745,01,ALBANY PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,EC,,,,,,,38,7,4,,,38,, ,EC-12,
12-13,73,Stearns                                      ,0745,01,ALBANY PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,KG,135,23,11,2,2,29,135,23,11,2,2,29,, ,EC-12,
12-13,73,Stearns                                      ,0745,01,ALBANY PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,01,111,20,11,4,4,18,111,20,11,4,4,18,, ,EC-12,
12-13,73,Stearns                                      ,0745,01,ALBANY PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,02,125,21,11,3,3,20,125,21,11,3,3,20,, ,EC-12,
12-13,73,Stearns                                      ,0745,01,ALBANY PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,03,129,25,8,1,1,25,129,25,8,1,1,25,, ,EC-12,
12-13,73,Stearns                                      ,0745,01,ALBANY PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,04,117,24,10,2,2,15,117,24,10,2,2,15,, ,EC-12,
12-13,73,Stearns                                      ,0745,01,ALBANY PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,05,118,21,11,1,1,22,118,21,11,1,1,22,, ,EC-12,
12-13,73,Stearns                                      ,0745,01,ALBANY PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,06,128,21,13,3,3,16,128,21,13,3,3,16,, ,EC-12,
12-13,73,Stearns                                      ,0745,01,ALBANY PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,07,146,26,11,1,1,15,146,26,11,1,1,15,, ,EC-12,
12-13,73,Stearns                                      ,0745,01,ALBANY PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,08,132,14,11,,,14,132,14,11,,,14,, ,EC-12,
12-13,73,Stearns                                      ,0745,01,ALBANY PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,09,142,22,12,1,1,17,142,22,12,1,1,17,, ,EC-12,
12-13,73,Stearns                                      ,0745,01,ALBANY PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,10,131,16,2,1,,12,131,16,2,1,,12,, ,EC-12,
12-13,73,Stearns                                      ,0745,01,ALBANY PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,11,129,12,4,2,2,21,129,12,4,2,2,21,, ,EC-12,
12-13,73,Stearns                                      ,0745,01,ALBANY PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,12,137,12,11,1,1,17,137,12,11,1,1,17,, ,EC-12,
12-13,73,Stearns                                      ,0745,01,ALBANY PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,All Grades,1680,257,126,22,21,241,1718,264,130,22,21,279,, ,EC-12,
12-13,73,Stearns                                      ,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,000, ,07,07W,EC,,,,,,,26,5,1,,,26,, ,EC-12,
12-13,73,Stearns                                      ,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,000, ,07,07W,KG,251,28,16,4,3,34,251,28,16,4,3,34,, ,EC-12,
12-13,73,Stearns                                      ,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,000, ,07,07W,01,321,47,18,2,2,35,321,47,18,2,2,35,, ,EC-12,
12-13,73,Stearns                                      ,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,000, ,07,07W,02,285,49,22,5,5,43,285,49,22,5,5,43,, ,EC-12,
12-13,73,Stearns                                      ,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,000, ,07,07W,03,292,32,12,4,4,43,292,32,12,4,4,43,, ,EC-12,
12-13,73,Stearns                                      ,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,000, ,07,07W,04,291,47,16,3,3,53,291,47,16,3,3,53,, ,EC-12,
12-13,73,Stearns                                      ,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,000, ,07,07W,05,266,35,18,3,3,39,266,35,18,3,3,39,, ,EC-12,
12-13,73,Stearns                                      ,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,000, ,07,07W,06,317,30,22,4,4,39,317,30,22,4,4,39,, ,EC-12,
12-13,73,Stearns                                      ,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,000, ,07,07W,07,283,38,16,2,2,31,283,38,16,2,2,31,, ,EC-12,
12-13,73,Stearns                                      ,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,000, ,07,07W,08,313,25,13,2,2,53,313,25,13,2,2,53,, ,EC-12,
12-13,73,Stearns                                      ,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,000, ,07,07W,09,246,18,11,1,1,25,246,18,11,1,1,25,, ,EC-12,
12-13,73,Stearns                                      ,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,000, ,07,07W,10,274,27,16,2,1,33,274,27,16,2,1,33,, ,EC-12,
12-13,73,Stearns                                      ,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,000, ,07,07W,11,250,26,7,2,1,27,250,26,7,2,1,27,, ,EC-12,
12-13,73,Stearns                                      ,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,000, ,07,07W,12,262,18,13,2,2,26,262,18,13,2,2,26,, ,EC-12,
12-13,73,Stearns                                      ,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,000, ,07,07W,All Grades,3651,420,200,36,33,481,3677,425,201,36,33,507,, ,EC-12,
12-13,73,Stearns                                      ,0750,01,ROCORI PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,EC,,,,,,,14,3,,,,14,, ,EC-12,
12-13,73,Stearns                                      ,0750,01,ROCORI PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,KG,128,31,9,6,6,7,128,31,9,6,6,7,, ,EC-12,
12-13,73,Stearns                                      ,0750,01,ROCORI PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,01,133,30,10,16,15,13,133,30,10,16,15,13,, ,EC-12,
12-13,73,Stearns                                      ,0750,01,ROCORI PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,02,116,34,8,7,7,14,116,34,8,7,7,14,, ,EC-12,
12-13,73,Stearns                                      ,0750,01,ROCORI PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,03,108,28,12,11,11,13,108,28,12,11,11,13,, ,EC-12,
12-13,73,Stearns                                      ,0750,01,ROCORI PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,04,116,28,11,10,10,16,116,28,11,10,10,16,, ,EC-12,
12-13,73,Stearns                                      ,0750,01,ROCORI PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,05,124,27,10,9,9,13,124,27,10,9,9,13,, ,EC-12,
12-13,73,Stearns                                      ,0750,01,ROCORI PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,06,146,31,15,5,4,17,146,31,15,5,4,17,, ,EC-12,
12-13,73,Stearns                                      ,0750,01,ROCORI PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,07,191,29,10,4,3,20,191,29,10,4,3,20,, ,EC-12,
12-13,73,Stearns                                      ,0750,01,ROCORI PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,08,195,26,15,6,5,15,195,26,15,6,5,15,, ,EC-12,
12-13,73,Stearns                                      ,0750,01,ROCORI PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,09,185,33,9,5,5,14,185,33,9,5,5,14,, ,EC-12,
12-13,73,Stearns                                      ,0750,01,ROCORI PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,10,183,23,10,2,2,13,183,23,10,2,2,13,, ,EC-12,
12-13,73,Stearns                                      ,0750,01,ROCORI PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,11,194,23,7,1,1,14,194,23,7,1,1,14,, ,EC-12,
12-13,73,Stearns                                      ,0750,01,ROCORI PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,12,190,21,4,,,23,190,21,4,,,23,, ,EC-12,
12-13,73,Stearns                                      ,0750,01,ROCORI PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,All Grades,2009,364,130,82,78,192,2023,367,130,82,78,206,, ,EC-12,
12-13,74,Steele                                       ,0756,01,BLOOMING PRAIRIE PUBLIC SCHOOL DIST,000, ,10,10,EC,,,,,,,9,4,,,,9,, ,EC-12,
12-13,74,Steele                                       ,0756,01,BLOOMING PRAIRIE PUBLIC SCHOOL DIST,000, ,10,10,KG,58,23,6,1,1,12,58,23,6,1,1,12,, ,EC-12,
12-13,74,Steele                                       ,0756,01,BLOOMING PRAIRIE PUBLIC SCHOOL DIST,000, ,10,10,01,63,17,5,2,2,2,63,17,5,2,2,2,, ,EC-12,
12-13,74,Steele                                       ,0756,01,BLOOMING PRAIRIE PUBLIC SCHOOL DIST,000, ,10,10,02,60,23,7,2,2,7,60,23,7,2,2,7,, ,EC-12,
12-13,74,Steele                                       ,0756,01,BLOOMING PRAIRIE PUBLIC SCHOOL DIST,000, ,10,10,03,52,18,2,1,1,5,52,18,2,1,1,5,, ,EC-12,
12-13,74,Steele                                       ,0756,01,BLOOMING PRAIRIE PUBLIC SCHOOL DIST,000, ,10,10,04,63,19,6,1,1,6,63,19,6,1,1,6,, ,EC-12,
