DataYear,DistrictCountyNumber,DistrictCountyName,districtNumber,districtType,DistrictName,schoolNumber,SchoolName,ECSUNumber,EconomicDevelopmentRegion,Grade,AMI_Male,AMI_Female,ASI_Male,ASI_Female,BLK_Male,BLK_Female,HIS_Male,HIS_Female,HPI_Male,HPI_Female,MLT_Male,MLT_Female,WHT_Male,WHT_Female,TotalMale,TotalFemale,TotalMinority,TotalStudents,Entity,MinMaxGrade,SchoolLocationCountyNumber,SchoolLocationCountyName,SchoolClassification
17-18,19,Dakota                                       ,0917,06,INTERMEDIATE SCHOOL DISTRICT 917   ,000, ,11,11,10,0,0,1,1,6,4,6,5,0,0,9,1,13,12,35,23,33,58,District,EC-12,, ,
17-18,19,Dakota                                       ,0917,06,INTERMEDIATE SCHOOL DISTRICT 917   ,000, ,11,11,11,0,0,1,0,15,6,11,8,1,0,6,4,40,21,74,39,52,113,District,EC-12,, ,
17-18,19,Dakota                                       ,0917,06,INTERMEDIATE SCHOOL DISTRICT 917   ,000, ,11,11,12,1,1,5,1,24,14,27,22,0,0,17,7,108,62,182,107,119,289,District,EC-12,, ,
17-18,19,Dakota                                       ,0917,06,INTERMEDIATE SCHOOL DISTRICT 917   ,000, ,11,11,All Grades,2,2,14,2,71,29,69,44,1,0,51,16,261,142,469,235,301,704,District,EC-12,, ,
17-18,56,Otter Tail                                   ,0926,83,REGION 4-LAKES COUNTRY SERVICE COOP,000, ,04,04,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,District,10-12,, ,
17-18,56,Otter Tail                                   ,0926,83,REGION 4-LAKES COUNTRY SERVICE COOP,000, ,04,04,11,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,3,0,9,District,10-12,, ,
17-18,56,Otter Tail                                   ,0926,83,REGION 4-LAKES COUNTRY SERVICE COOP,000, ,04,04,12,0,1,0,0,0,0,1,0,0,0,1,5,7,20,9,26,8,35,District,10-12,, ,
17-18,56,Otter Tail                                   ,0926,83,REGION 4-LAKES COUNTRY SERVICE COOP,000, ,04,04,All Grades,0,1,0,0,0,0,1,0,0,0,1,5,13,24,15,30,8,45,District,10-12,, ,
17-18,56,Otter Tail                                   ,0935,52,FERGUS FALLS AREA SP. ED. COOP.    ,000, ,04,04,EC,0,0,0,0,4,0,3,1,0,0,2,0,41,19,50,20,10,70,District,EC-08,, ,
17-18,56,Otter Tail                                   ,0935,52,FERGUS FALLS AREA SP. ED. COOP.    ,000, ,04,04,KG,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,District,EC-08,, ,
17-18,56,Otter Tail                                   ,0935,52,FERGUS FALLS AREA SP. ED. COOP.    ,000, ,04,04,01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,District,EC-08,, ,
17-18,56,Otter Tail                                   ,0935,52,FERGUS FALLS AREA SP. ED. COOP.    ,000, ,04,04,02,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,District,EC-08,, ,
17-18,56,Otter Tail                                   ,0935,52,FERGUS FALLS AREA SP. ED. COOP.    ,000, ,04,04,03,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,District,EC-08,, ,
17-18,56,Otter Tail                                   ,0935,52,FERGUS FALLS AREA SP. ED. COOP.    ,000, ,04,04,04,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,District,EC-08,, ,
17-18,56,Otter Tail                                   ,0935,52,FERGUS FALLS AREA SP. ED. COOP.    ,000, ,04,04,06,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,2,District,EC-08,, ,
17-18,56,Otter Tail                                   ,0935,52,FERGUS FALLS AREA SP. ED. COOP.    ,000, ,04,04,07,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,3,District,EC-08,, ,
17-18,56,Otter Tail                                   ,0935,52,FERGUS FALLS AREA SP. ED. COOP.    ,000, ,04,04,08,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,District,EC-08,, ,
17-18,56,Otter Tail                                   ,0935,52,FERGUS FALLS AREA SP. ED. COOP.    ,000, ,04,04,All Grades,0,0,0,0,5,0,3,1,0,0,2,0,53,21,63,22,11,85,District,EC-08,, ,
17-18,86,Wright                                       ,0938,52,MEEKER AND WRIGHT SPECIAL EDUCATION,000, ,07,07W,EC,0,0,1,0,0,0,1,2,0,0,0,0,40,18,42,20,4,62,District,EC-12,, ,
17-18,86,Wright                                       ,0938,52,MEEKER AND WRIGHT SPECIAL EDUCATION,000, ,07,07W,01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,District,EC-12,, ,
17-18,86,Wright                                       ,0938,52,MEEKER AND WRIGHT SPECIAL EDUCATION,000, ,07,07W,02,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,District,EC-12,, ,
17-18,86,Wright                                       ,0938,52,MEEKER AND WRIGHT SPECIAL EDUCATION,000, ,07,07W,03,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,District,EC-12,, ,
17-18,86,Wright                                       ,0938,52,MEEKER AND WRIGHT SPECIAL EDUCATION,000, ,07,07W,04,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,District,EC-12,, ,
17-18,86,Wright                                       ,0938,52,MEEKER AND WRIGHT SPECIAL EDUCATION,000, ,07,07W,05,0,0,0,0,0,0,1,0,0,0,0,0,3,0,4,0,1,4,District,EC-12,, ,
17-18,86,Wright                                       ,0938,52,MEEKER AND WRIGHT SPECIAL EDUCATION,000, ,07,07W,06,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,1,1,4,District,EC-12,, ,
17-18,86,Wright                                       ,0938,52,MEEKER AND WRIGHT SPECIAL EDUCATION,000, ,07,07W,07,0,0,0,0,0,0,1,0,0,0,1,0,2,1,4,1,2,5,District,EC-12,, ,
17-18,86,Wright                                       ,0938,52,MEEKER AND WRIGHT SPECIAL EDUCATION,000, ,07,07W,08,0,1,0,0,0,0,1,0,0,0,1,0,7,2,9,3,3,12,District,EC-12,, ,
17-18,86,Wright                                       ,0938,52,MEEKER AND WRIGHT SPECIAL EDUCATION,000, ,07,07W,09,3,0,0,0,1,0,3,0,0,0,1,1,9,5,17,6,9,23,District,EC-12,, ,
17-18,86,Wright                                       ,0938,52,MEEKER AND WRIGHT SPECIAL EDUCATION,000, ,07,07W,10,1,0,0,0,2,0,0,0,0,0,2,1,10,4,15,5,6,20,District,EC-12,, ,
17-18,86,Wright                                       ,0938,52,MEEKER AND WRIGHT SPECIAL EDUCATION,000, ,07,07W,11,0,1,0,0,0,0,2,2,0,0,1,0,14,6,17,9,6,26,District,EC-12,, ,
17-18,86,Wright                                       ,0938,52,MEEKER AND WRIGHT SPECIAL EDUCATION,000, ,07,07W,12,0,1,0,0,2,0,1,0,0,0,1,0,26,11,30,12,5,42,District,EC-12,, ,
17-18,86,Wright                                       ,0938,52,MEEKER AND WRIGHT SPECIAL EDUCATION,000, ,07,07W,All Grades,4,3,1,0,5,0,10,4,0,0,8,2,119,49,147,58,37,205,District,EC-12,, ,
17-18,86,Wright                                       ,0966,51,WRIGHT TECHNICAL CENTER            ,000, ,07,07W,08,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,District,08-12,, ,
17-18,86,Wright                                       ,0966,51,WRIGHT TECHNICAL CENTER            ,000, ,07,07W,10,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,2,1,3,District,08-12,, ,
17-18,86,Wright                                       ,0966,51,WRIGHT TECHNICAL CENTER            ,000, ,07,07W,11,0,0,0,1,3,0,1,3,0,0,0,0,10,6,14,10,8,24,District,08-12,, ,
17-18,86,Wright                                       ,0966,51,WRIGHT TECHNICAL CENTER            ,000, ,07,07W,12,0,0,0,1,4,1,3,1,0,0,0,0,33,23,40,26,10,66,District,08-12,, ,
17-18,86,Wright                                       ,0966,51,WRIGHT TECHNICAL CENTER            ,000, ,07,07W,All Grades,0,0,0,2,7,2,4,4,0,0,0,0,44,31,55,39,19,94,District,08-12,, ,
17-18,42,Lyon                                         ,0991,83,Region 6 and 8-SW/WC Service Coop  ,000, ,06,08,KG,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,District,KG-12,, ,
17-18,42,Lyon                                         ,0991,83,Region 6 and 8-SW/WC Service Coop  ,000, ,06,08,01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,District,KG-12,, ,
17-18,42,Lyon                                         ,0991,83,Region 6 and 8-SW/WC Service Coop  ,000, ,06,08,02,0,0,0,0,0,0,0,1,0,0,1,0,7,1,8,2,2,10,District,KG-12,, ,
17-18,42,Lyon                                         ,0991,83,Region 6 and 8-SW/WC Service Coop  ,000, ,06,08,03,0,0,0,0,0,0,2,1,0,0,2,0,7,1,11,2,5,13,District,KG-12,, ,
17-18,42,Lyon                                         ,0991,83,Region 6 and 8-SW/WC Service Coop  ,000, ,06,08,04,0,0,0,0,1,0,3,0,0,0,3,1,8,1,15,2,8,17,District,KG-12,, ,
17-18,42,Lyon                                         ,0991,83,Region 6 and 8-SW/WC Service Coop  ,000, ,06,08,05,0,0,0,0,0,0,1,0,0,0,0,0,8,2,9,2,1,11,District,KG-12,, ,
17-18,42,Lyon                                         ,0991,83,Region 6 and 8-SW/WC Service Coop  ,000, ,06,08,06,1,0,0,0,1,1,0,1,0,0,1,0,10,2,13,4,5,17,District,KG-12,, ,
17-18,42,Lyon                                         ,0991,83,Region 6 and 8-SW/WC Service Coop  ,000, ,06,08,07,0,0,0,0,1,0,0,0,0,0,0,1,6,4,7,5,2,12,District,KG-12,, ,
17-18,42,Lyon                                         ,0991,83,Region 6 and 8-SW/WC Service Coop  ,000, ,06,08,08,0,0,0,0,0,1,1,1,0,0,1,0,10,2,12,4,4,16,District,KG-12,, ,
17-18,42,Lyon                                         ,0991,83,Region 6 and 8-SW/WC Service Coop  ,000, ,06,08,09,0,1,0,0,0,0,2,0,0,0,0,1,15,3,17,5,4,22,District,KG-12,, ,
17-18,42,Lyon                                         ,0991,83,Region 6 and 8-SW/WC Service Coop  ,000, ,06,08,10,0,0,0,0,2,0,1,1,0,0,1,0,4,5,8,6,5,14,District,KG-12,, ,
17-18,42,Lyon                                         ,0991,83,Region 6 and 8-SW/WC Service Coop  ,000, ,06,08,11,0,0,0,0,1,0,2,4,0,0,1,0,11,3,15,7,8,22,District,KG-12,, ,
17-18,42,Lyon                                         ,0991,83,Region 6 and 8-SW/WC Service Coop  ,000, ,06,08,12,1,0,1,0,2,0,6,5,0,0,1,0,20,17,31,22,16,53,District,KG-12,, ,
17-18,42,Lyon                                         ,0991,83,Region 6 and 8-SW/WC Service Coop  ,000, ,06,08,All Grades,2,1,1,0,8,2,18,14,0,0,11,3,109,41,149,61,60,210,District,KG-12,, ,
17-18,04,Beltrami                                     ,0998,52,BEMIDJI REGIONAL INTERDIST. COUNCIL,000, ,01,02,EC,13,10,0,0,0,0,0,0,0,0,0,0,0,0,13,10,23,23,District,EC-EC,, ,
17-18,04,Beltrami                                     ,0998,52,BEMIDJI REGIONAL INTERDIST. COUNCIL,000, ,01,02,All Grades,13,10,0,0,0,0,0,0,0,0,0,0,0,0,13,10,23,23,District,EC-EC,, ,
17-18,27,Hennepin                                     ,1000,70,PERPICH CENTER FOR ARTS EDUCATION  ,000, ,11,11,11,0,0,0,0,1,2,1,5,0,0,0,4,13,37,15,48,13,63,District,11-12,, ,
17-18,27,Hennepin                                     ,1000,70,PERPICH CENTER FOR ARTS EDUCATION  ,000, ,11,11,12,0,2,0,0,1,3,1,7,0,0,3,5,12,62,17,79,22,96,District,11-12,, ,
17-18,27,Hennepin                                     ,1000,70,PERPICH CENTER FOR ARTS EDUCATION  ,000, ,11,11,All Grades,0,2,0,0,2,5,2,12,0,0,3,9,25,99,32,127,35,159,District,11-12,, ,
17-18,62,Ramsey                                       ,1100,60,MINNESOTA DEPARTMENT OF CORRECTIONS,000, ,11,11,09,0,0,0,0,2,0,0,0,0,0,0,0,1,0,3,0,2,3,District,09-12,, ,
17-18,62,Ramsey                                       ,1100,60,MINNESOTA DEPARTMENT OF CORRECTIONS,000, ,11,11,10,2,0,0,0,2,0,0,0,0,0,0,0,3,0,7,0,4,7,District,09-12,, ,
17-18,62,Ramsey                                       ,1100,60,MINNESOTA DEPARTMENT OF CORRECTIONS,000, ,11,11,11,2,0,0,0,11,0,2,0,0,0,0,0,8,0,23,0,15,23,District,09-12,, ,
17-18,62,Ramsey                                       ,1100,60,MINNESOTA DEPARTMENT OF CORRECTIONS,000, ,11,11,12,12,0,1,0,38,0,5,0,0,0,0,0,14,0,70,0,56,70,District,09-12,, ,
17-18,62,Ramsey                                       ,1100,60,MINNESOTA DEPARTMENT OF CORRECTIONS,000, ,11,11,All Grades,16,0,1,0,53,0,7,0,0,0,0,0,26,0,103,0,77,103,District,09-12,, ,
17-18,07,Blue Earth                                   ,2071,01,LAKE CRYSTAL-WELLCOME MEMORIAL     ,000, ,09,09,EC,0,0,0,0,0,0,0,0,0,0,0,0,14,6,14,6,0,20,District,EC-12,, ,
17-18,07,Blue Earth                                   ,2071,01,LAKE CRYSTAL-WELLCOME MEMORIAL     ,000, ,09,09,KG,0,0,0,0,0,0,3,3,0,0,1,0,44,35,48,38,7,86,District,EC-12,, ,
17-18,07,Blue Earth                                   ,2071,01,LAKE CRYSTAL-WELLCOME MEMORIAL     ,000, ,09,09,01,1,1,0,0,0,1,0,2,0,0,0,0,38,24,39,28,5,67,District,EC-12,, ,
17-18,07,Blue Earth                                   ,2071,01,LAKE CRYSTAL-WELLCOME MEMORIAL     ,000, ,09,09,02,0,1,0,0,1,1,2,1,0,0,0,2,30,36,33,41,8,74,District,EC-12,, ,
17-18,07,Blue Earth                                   ,2071,01,LAKE CRYSTAL-WELLCOME MEMORIAL     ,000, ,09,09,03,1,0,0,1,1,0,1,0,0,0,0,0,25,41,28,42,4,70,District,EC-12,, ,
17-18,07,Blue Earth                                   ,2071,01,LAKE CRYSTAL-WELLCOME MEMORIAL     ,000, ,09,09,04,0,1,0,0,1,2,3,2,0,0,1,1,34,35,39,41,11,80,District,EC-12,, ,
17-18,07,Blue Earth                                   ,2071,01,LAKE CRYSTAL-WELLCOME MEMORIAL     ,000, ,09,09,05,0,0,1,0,0,1,2,0,0,0,0,0,33,36,36,37,4,73,District,EC-12,, ,
17-18,07,Blue Earth                                   ,2071,01,LAKE CRYSTAL-WELLCOME MEMORIAL     ,000, ,09,09,06,0,0,0,0,0,0,1,0,0,0,0,0,33,31,34,31,1,65,District,EC-12,, ,
17-18,07,Blue Earth                                   ,2071,01,LAKE CRYSTAL-WELLCOME MEMORIAL     ,000, ,09,09,07,0,0,0,0,1,2,2,1,0,0,1,0,25,31,29,34,7,63,District,EC-12,, ,
17-18,07,Blue Earth                                   ,2071,01,LAKE CRYSTAL-WELLCOME MEMORIAL     ,000, ,09,09,08,0,0,0,0,1,0,1,2,0,0,0,0,33,32,35,34,4,69,District,EC-12,, ,
17-18,07,Blue Earth                                   ,2071,01,LAKE CRYSTAL-WELLCOME MEMORIAL     ,000, ,09,09,09,0,0,0,2,0,1,1,2,0,0,0,0,28,23,29,28,6,57,District,EC-12,, ,
17-18,07,Blue Earth                                   ,2071,01,LAKE CRYSTAL-WELLCOME MEMORIAL     ,000, ,09,09,10,0,0,0,0,1,0,1,2,0,0,0,0,31,36,33,38,4,71,District,EC-12,, ,
17-18,07,Blue Earth                                   ,2071,01,LAKE CRYSTAL-WELLCOME MEMORIAL     ,000, ,09,09,11,0,0,0,1,1,0,2,1,0,0,0,0,22,34,25,36,5,61,District,EC-12,, ,
17-18,07,Blue Earth                                   ,2071,01,LAKE CRYSTAL-WELLCOME MEMORIAL     ,000, ,09,09,12,0,0,1,0,0,1,2,1,0,0,1,0,29,22,33,24,6,57,District,EC-12,, ,
17-18,07,Blue Earth                                   ,2071,01,LAKE CRYSTAL-WELLCOME MEMORIAL     ,000, ,09,09,All Grades,2,3,2,4,7,9,21,17,0,0,4,3,419,422,455,458,72,913,District,EC-12,, ,
17-18,20,Dodge                                        ,2125,01,TRITON SCHOOL DISTRICT             ,000, ,10,10,EC,1,0,0,0,0,0,2,1,0,0,0,0,9,3,12,4,4,16,District,EC-12,, ,
17-18,20,Dodge                                        ,2125,01,TRITON SCHOOL DISTRICT             ,000, ,10,10,KG,0,0,1,0,0,0,6,7,0,0,1,3,36,20,44,30,18,74,District,EC-12,, ,
17-18,20,Dodge                                        ,2125,01,TRITON SCHOOL DISTRICT             ,000, ,10,10,01,0,0,0,0,0,0,11,9,0,0,0,0,33,35,44,44,20,88,District,EC-12,, ,
17-18,20,Dodge                                        ,2125,01,TRITON SCHOOL DISTRICT             ,000, ,10,10,02,0,0,0,0,0,0,9,7,0,0,1,0,24,25,34,32,17,66,District,EC-12,, ,
17-18,20,Dodge                                        ,2125,01,TRITON SCHOOL DISTRICT             ,000, ,10,10,03,0,0,0,0,0,1,9,3,0,0,0,0,29,35,38,39,13,77,District,EC-12,, ,
17-18,20,Dodge                                        ,2125,01,TRITON SCHOOL DISTRICT             ,000, ,10,10,04,0,0,0,0,1,0,6,17,0,0,2,3,37,28,46,48,29,94,District,EC-12,, ,
17-18,20,Dodge                                        ,2125,01,TRITON SCHOOL DISTRICT             ,000, ,10,10,05,1,0,0,0,0,1,7,11,0,0,1,2,24,34,33,48,23,81,District,EC-12,, ,
17-18,20,Dodge                                        ,2125,01,TRITON SCHOOL DISTRICT             ,000, ,10,10,06,0,0,0,0,0,0,9,9,0,0,1,1,38,32,48,42,20,90,District,EC-12,, ,
17-18,20,Dodge                                        ,2125,01,TRITON SCHOOL DISTRICT             ,000, ,10,10,07,0,0,0,0,1,0,9,5,0,0,1,3,47,33,58,41,19,99,District,EC-12,, ,
17-18,20,Dodge                                        ,2125,01,TRITON SCHOOL DISTRICT             ,000, ,10,10,08,0,0,0,0,0,1,11,12,0,0,3,2,29,36,43,51,29,94,District,EC-12,, ,
17-18,20,Dodge                                        ,2125,01,TRITON SCHOOL DISTRICT             ,000, ,10,10,09,1,0,1,0,1,0,10,9,0,0,3,0,36,31,52,40,25,92,District,EC-12,, ,
17-18,20,Dodge                                        ,2125,01,TRITON SCHOOL DISTRICT             ,000, ,10,10,10,0,1,0,0,1,0,12,6,0,0,1,0,33,34,47,41,21,88,District,EC-12,, ,
17-18,20,Dodge                                        ,2125,01,TRITON SCHOOL DISTRICT             ,000, ,10,10,11,0,0,0,0,0,0,9,4,0,0,0,2,42,33,51,39,15,90,District,EC-12,, ,
17-18,20,Dodge                                        ,2125,01,TRITON SCHOOL DISTRICT             ,000, ,10,10,12,0,0,0,1,0,0,3,5,0,0,0,0,32,27,35,33,9,68,District,EC-12,, ,
17-18,20,Dodge                                        ,2125,01,TRITON SCHOOL DISTRICT             ,000, ,10,10,All Grades,3,1,2,1,4,3,113,105,0,0,14,16,449,406,585,532,262,1117,District,EC-12,, ,
17-18,22,Faribault                                    ,2134,01,UNITED SOUTH CENTRAL SCHOOL DIST.  ,000, ,09,09,EC,0,0,1,0,0,0,1,0,0,0,0,0,5,3,7,3,2,10,District,EC-12,, ,
17-18,22,Faribault                                    ,2134,01,UNITED SOUTH CENTRAL SCHOOL DIST.  ,000, ,09,09,PK,0,0,0,0,0,0,4,3,0,0,0,1,16,19,20,23,8,43,District,EC-12,, ,
17-18,22,Faribault                                    ,2134,01,UNITED SOUTH CENTRAL SCHOOL DIST.  ,000, ,09,09,KG,0,0,0,0,0,0,4,3,0,0,1,2,18,21,23,26,10,49,District,EC-12,, ,
17-18,22,Faribault                                    ,2134,01,UNITED SOUTH CENTRAL SCHOOL DIST.  ,000, ,09,09,01,0,0,1,0,1,0,4,1,0,0,0,1,24,17,30,19,8,49,District,EC-12,, ,
17-18,22,Faribault                                    ,2134,01,UNITED SOUTH CENTRAL SCHOOL DIST.  ,000, ,09,09,02,0,0,0,0,0,0,1,3,0,0,2,0,21,18,24,21,6,45,District,EC-12,, ,
17-18,22,Faribault                                    ,2134,01,UNITED SOUTH CENTRAL SCHOOL DIST.  ,000, ,09,09,03,0,0,0,0,0,0,7,4,0,0,2,0,25,22,34,26,13,60,District,EC-12,, ,
17-18,22,Faribault                                    ,2134,01,UNITED SOUTH CENTRAL SCHOOL DIST.  ,000, ,09,09,04,0,0,0,0,0,1,3,2,0,0,1,2,20,16,24,21,9,45,District,EC-12,, ,
17-18,22,Faribault                                    ,2134,01,UNITED SOUTH CENTRAL SCHOOL DIST.  ,000, ,09,09,05,0,0,1,0,0,0,7,7,0,0,3,1,18,22,29,30,19,59,District,EC-12,, ,
17-18,22,Faribault                                    ,2134,01,UNITED SOUTH CENTRAL SCHOOL DIST.  ,000, ,09,09,06,0,0,0,0,0,1,2,7,0,0,1,0,20,16,23,24,11,47,District,EC-12,, ,
17-18,22,Faribault                                    ,2134,01,UNITED SOUTH CENTRAL SCHOOL DIST.  ,000, ,09,09,07,0,0,0,0,1,1,3,6,0,0,1,1,18,18,23,26,13,49,District,EC-12,, ,
17-18,22,Faribault                                    ,2134,01,UNITED SOUTH CENTRAL SCHOOL DIST.  ,000, ,09,09,08,0,0,0,0,0,0,4,4,0,0,2,1,21,26,27,31,11,58,District,EC-12,, ,
17-18,22,Faribault                                    ,2134,01,UNITED SOUTH CENTRAL SCHOOL DIST.  ,000, ,09,09,09,0,0,0,0,0,1,1,7,0,0,0,0,24,33,25,41,9,66,District,EC-12,, ,
17-18,22,Faribault                                    ,2134,01,UNITED SOUTH CENTRAL SCHOOL DIST.  ,000, ,09,09,10,0,0,0,0,0,0,3,3,0,0,3,0,20,20,26,23,9,49,District,EC-12,, ,
17-18,22,Faribault                                    ,2134,01,UNITED SOUTH CENTRAL SCHOOL DIST.  ,000, ,09,09,11,0,0,0,0,0,0,3,4,0,0,0,0,21,9,24,13,7,37,District,EC-12,, ,
17-18,22,Faribault                                    ,2134,01,UNITED SOUTH CENTRAL SCHOOL DIST.  ,000, ,09,09,12,0,0,0,1,0,0,1,3,0,0,2,0,16,18,19,22,7,41,District,EC-12,, ,
17-18,22,Faribault                                    ,2134,01,UNITED SOUTH CENTRAL SCHOOL DIST.  ,000, ,09,09,All Grades,0,0,3,1,2,4,48,57,0,0,18,9,287,278,358,349,142,707,District,EC-12,, ,
17-18,07,Blue Earth                                   ,2135,01,MAPLE RIVER SCHOOL DISTRICT        ,000, ,09,09,EC,0,0,0,0,0,0,1,1,0,0,0,0,6,6,7,7,2,14,District,EC-12,, ,
17-18,07,Blue Earth                                   ,2135,01,MAPLE RIVER SCHOOL DISTRICT        ,000, ,09,09,KG,0,0,0,0,1,0,0,4,0,0,1,0,30,28,32,32,6,64,District,EC-12,, ,
17-18,07,Blue Earth                                   ,2135,01,MAPLE RIVER SCHOOL DISTRICT        ,000, ,09,09,01,0,0,0,0,0,1,1,2,0,0,1,1,29,30,31,34,6,65,District,EC-12,, ,
17-18,07,Blue Earth                                   ,2135,01,MAPLE RIVER SCHOOL DISTRICT        ,000, ,09,09,02,0,0,0,0,1,1,0,0,0,0,2,0,37,26,40,27,4,67,District,EC-12,, ,
17-18,07,Blue Earth                                   ,2135,01,MAPLE RIVER SCHOOL DISTRICT        ,000, ,09,09,03,0,0,0,0,0,0,5,1,0,0,1,0,32,27,38,28,7,66,District,EC-12,, ,
17-18,07,Blue Earth                                   ,2135,01,MAPLE RIVER SCHOOL DISTRICT        ,000, ,09,09,04,0,0,0,1,0,1,1,2,0,0,3,1,36,31,40,36,9,76,District,EC-12,, ,
17-18,07,Blue Earth                                   ,2135,01,MAPLE RIVER SCHOOL DISTRICT        ,000, ,09,09,05,0,0,0,0,0,1,2,1,0,0,2,1,25,32,29,35,7,64,District,EC-12,, ,
17-18,07,Blue Earth                                   ,2135,01,MAPLE RIVER SCHOOL DISTRICT        ,000, ,09,09,06,0,0,0,0,0,0,2,0,0,0,1,0,30,29,33,29,3,62,District,EC-12,, ,
17-18,07,Blue Earth                                   ,2135,01,MAPLE RIVER SCHOOL DISTRICT        ,000, ,09,09,07,0,0,0,0,0,0,1,2,0,0,0,1,38,29,39,32,4,71,District,EC-12,, ,
17-18,07,Blue Earth                                   ,2135,01,MAPLE RIVER SCHOOL DISTRICT        ,000, ,09,09,08,0,0,0,1,0,0,0,2,0,0,1,1,27,32,28,36,5,64,District,EC-12,, ,
17-18,07,Blue Earth                                   ,2135,01,MAPLE RIVER SCHOOL DISTRICT        ,000, ,09,09,09,0,1,0,0,0,1,2,2,0,0,1,0,30,33,33,37,7,70,District,EC-12,, ,
17-18,07,Blue Earth                                   ,2135,01,MAPLE RIVER SCHOOL DISTRICT        ,000, ,09,09,10,0,0,0,0,1,0,1,1,0,0,1,1,48,33,51,35,5,86,District,EC-12,, ,
17-18,07,Blue Earth                                   ,2135,01,MAPLE RIVER SCHOOL DISTRICT        ,000, ,09,09,11,0,0,0,1,0,0,2,1,0,0,0,0,40,31,42,33,4,75,District,EC-12,, ,
17-18,07,Blue Earth                                   ,2135,01,MAPLE RIVER SCHOOL DISTRICT        ,000, ,09,09,12,1,0,0,0,0,1,0,1,0,0,0,0,37,43,38,45,3,83,District,EC-12,, ,
17-18,07,Blue Earth                                   ,2135,01,MAPLE RIVER SCHOOL DISTRICT        ,000, ,09,09,All Grades,1,1,0,3,3,6,18,20,0,0,14,6,445,410,481,446,72,927,District,EC-12,, ,
17-18,23,Fillmore                                     ,2137,01,KINGSLAND PUBLIC SCHOOL DISTRICT   ,000, ,10,10,EC,0,0,0,0,0,0,1,0,0,0,0,0,8,3,9,3,1,12,District,EC-12,, ,
17-18,23,Fillmore                                     ,2137,01,KINGSLAND PUBLIC SCHOOL DISTRICT   ,000, ,10,10,KG,0,0,0,0,0,1,0,0,0,0,1,0,22,20,23,21,2,44,District,EC-12,, ,
17-18,23,Fillmore                                     ,2137,01,KINGSLAND PUBLIC SCHOOL DISTRICT   ,000, ,10,10,01,0,0,0,0,0,1,0,0,0,0,0,1,26,16,26,18,2,44,District,EC-12,, ,
17-18,23,Fillmore                                     ,2137,01,KINGSLAND PUBLIC SCHOOL DISTRICT   ,000, ,10,10,02,0,0,0,0,0,0,0,0,0,0,1,1,17,12,18,13,2,31,District,EC-12,, ,
17-18,23,Fillmore                                     ,2137,01,KINGSLAND PUBLIC SCHOOL DISTRICT   ,000, ,10,10,03,0,0,0,0,0,0,0,1,0,0,1,0,18,13,19,14,2,33,District,EC-12,, ,
17-18,23,Fillmore                                     ,2137,01,KINGSLAND PUBLIC SCHOOL DISTRICT   ,000, ,10,10,04,0,0,0,0,0,1,0,0,0,0,1,2,19,30,20,33,4,53,District,EC-12,, ,
17-18,23,Fillmore                                     ,2137,01,KINGSLAND PUBLIC SCHOOL DISTRICT   ,000, ,10,10,05,0,0,0,0,0,0,1,0,0,0,1,1,26,18,28,19,3,47,District,EC-12,, ,
17-18,23,Fillmore                                     ,2137,01,KINGSLAND PUBLIC SCHOOL DISTRICT   ,000, ,10,10,06,0,0,0,0,0,0,0,0,0,0,1,0,22,26,23,26,1,49,District,EC-12,, ,
17-18,23,Fillmore                                     ,2137,01,KINGSLAND PUBLIC SCHOOL DISTRICT   ,000, ,10,10,07,0,0,0,0,0,0,0,2,0,1,0,0,20,13,20,16,3,36,District,EC-12,, ,
17-18,23,Fillmore                                     ,2137,01,KINGSLAND PUBLIC SCHOOL DISTRICT   ,000, ,10,10,08,0,0,0,0,0,0,2,0,0,0,1,0,18,29,21,29,3,50,District,EC-12,, ,
17-18,23,Fillmore                                     ,2137,01,KINGSLAND PUBLIC SCHOOL DISTRICT   ,000, ,10,10,09,0,0,0,0,0,0,0,1,0,0,0,1,25,16,25,18,2,43,District,EC-12,, ,
