DataYear,DistrictCouNum,DistrictCountyName,districtNumber,districtType,DistrictName,schoolNumber,SchoolName,ECSUNumber,EconomicDevelopmentRegion,Grade,K12Enr,FreeK12,RedK12,LEPIdentifiedK12,LEPServedK12,SPEK12,EC12Enr,Free-EC12,Red-EC12,LEPIdentifiedEC12,LEPServedEC12,SPE-EC12,SchoolLocationCountyNumber,SchoolLocationCountyName,MinMaxGrade,SchoolClassification
14-15,17,Cottonwood                                   ,0177,01,WINDOM PUBLIC SCHOOL DISTRICT      ,000, ,06,08,03,85,36,14,8,7,19,85,36,14,8,7,19,, ,EC-12,
14-15,17,Cottonwood                                   ,0177,01,WINDOM PUBLIC SCHOOL DISTRICT      ,000, ,06,08,04,89,28,7,10,10,16,89,28,7,10,10,16,, ,EC-12,
14-15,17,Cottonwood                                   ,0177,01,WINDOM PUBLIC SCHOOL DISTRICT      ,000, ,06,08,05,79,31,8,10,10,8,79,31,8,10,10,8,, ,EC-12,
14-15,17,Cottonwood                                   ,0177,01,WINDOM PUBLIC SCHOOL DISTRICT      ,000, ,06,08,06,89,32,10,3,3,19,89,32,10,3,3,19,, ,EC-12,
14-15,17,Cottonwood                                   ,0177,01,WINDOM PUBLIC SCHOOL DISTRICT      ,000, ,06,08,07,76,24,14,4,4,11,76,24,14,4,4,11,, ,EC-12,
14-15,17,Cottonwood                                   ,0177,01,WINDOM PUBLIC SCHOOL DISTRICT      ,000, ,06,08,08,74,24,8,5,5,21,74,24,8,5,5,21,, ,EC-12,
14-15,17,Cottonwood                                   ,0177,01,WINDOM PUBLIC SCHOOL DISTRICT      ,000, ,06,08,09,72,25,9,9,9,15,72,25,9,9,9,15,, ,EC-12,
14-15,17,Cottonwood                                   ,0177,01,WINDOM PUBLIC SCHOOL DISTRICT      ,000, ,06,08,10,67,17,9,3,3,12,67,17,9,3,3,12,, ,EC-12,
14-15,17,Cottonwood                                   ,0177,01,WINDOM PUBLIC SCHOOL DISTRICT      ,000, ,06,08,11,62,13,11,2,2,9,62,13,11,2,2,9,, ,EC-12,
14-15,17,Cottonwood                                   ,0177,01,WINDOM PUBLIC SCHOOL DISTRICT      ,000, ,06,08,12,56,12,5,,,10,56,12,5,,,10,, ,EC-12,
14-15,17,Cottonwood                                   ,0177,01,WINDOM PUBLIC SCHOOL DISTRICT      ,000, ,06,08,All Grades,1005,342,119,96,80,166,1023,349,123,96,80,184,, ,EC-12,
14-15,18,Crow Wing                                    ,0181,01,BRAINERD PUBLIC SCHOOL DISTRICT    ,000, ,05,05,EC,,,,,,,173,80,15,,,173,, ,EC-12,
14-15,18,Crow Wing                                    ,0181,01,BRAINERD PUBLIC SCHOOL DISTRICT    ,000, ,05,05,KG,498,198,55,1,,89,498,198,55,1,,89,, ,EC-12,
14-15,18,Crow Wing                                    ,0181,01,BRAINERD PUBLIC SCHOOL DISTRICT    ,000, ,05,05,01,498,167,58,,,87,498,167,58,,,87,, ,EC-12,
14-15,18,Crow Wing                                    ,0181,01,BRAINERD PUBLIC SCHOOL DISTRICT    ,000, ,05,05,02,480,164,65,2,,64,480,164,65,2,,64,, ,EC-12,
14-15,18,Crow Wing                                    ,0181,01,BRAINERD PUBLIC SCHOOL DISTRICT    ,000, ,05,05,03,506,174,59,,,82,506,174,59,,,82,, ,EC-12,
14-15,18,Crow Wing                                    ,0181,01,BRAINERD PUBLIC SCHOOL DISTRICT    ,000, ,05,05,04,490,165,67,1,,93,490,165,67,1,,93,, ,EC-12,
14-15,18,Crow Wing                                    ,0181,01,BRAINERD PUBLIC SCHOOL DISTRICT    ,000, ,05,05,05,489,128,60,,,72,489,128,60,,,72,, ,EC-12,
14-15,18,Crow Wing                                    ,0181,01,BRAINERD PUBLIC SCHOOL DISTRICT    ,000, ,05,05,06,480,151,45,1,1,80,480,151,45,1,1,80,, ,EC-12,
14-15,18,Crow Wing                                    ,0181,01,BRAINERD PUBLIC SCHOOL DISTRICT    ,000, ,05,05,07,537,152,62,,,96,537,152,62,,,96,, ,EC-12,
14-15,18,Crow Wing                                    ,0181,01,BRAINERD PUBLIC SCHOOL DISTRICT    ,000, ,05,05,08,482,132,51,,,82,482,132,51,,,82,, ,EC-12,
14-15,18,Crow Wing                                    ,0181,01,BRAINERD PUBLIC SCHOOL DISTRICT    ,000, ,05,05,09,467,114,56,,,68,467,114,56,,,68,, ,EC-12,
14-15,18,Crow Wing                                    ,0181,01,BRAINERD PUBLIC SCHOOL DISTRICT    ,000, ,05,05,10,493,130,52,,,69,493,130,52,,,69,, ,EC-12,
14-15,18,Crow Wing                                    ,0181,01,BRAINERD PUBLIC SCHOOL DISTRICT    ,000, ,05,05,11,465,129,48,,,83,465,129,48,,,83,, ,EC-12,
14-15,18,Crow Wing                                    ,0181,01,BRAINERD PUBLIC SCHOOL DISTRICT    ,000, ,05,05,12,542,137,41,,,99,542,137,41,,,99,, ,EC-12,
14-15,18,Crow Wing                                    ,0181,01,BRAINERD PUBLIC SCHOOL DISTRICT    ,000, ,05,05,All Grades,6427,1941,719,5,1,1064,6600,2021,734,5,1,1237,, ,EC-12,
14-15,18,Crow Wing                                    ,0182,01,CROSBY-IRONTON PUBLIC SCHOOL DIST. ,000, ,05,05,EC,,,,,,,37,23,2,,,37,, ,EC-12,
14-15,18,Crow Wing                                    ,0182,01,CROSBY-IRONTON PUBLIC SCHOOL DIST. ,000, ,05,05,KG,77,31,8,,,13,77,31,8,,,13,, ,EC-12,
14-15,18,Crow Wing                                    ,0182,01,CROSBY-IRONTON PUBLIC SCHOOL DIST. ,000, ,05,05,01,76,30,10,,,14,76,30,10,,,14,, ,EC-12,
14-15,18,Crow Wing                                    ,0182,01,CROSBY-IRONTON PUBLIC SCHOOL DIST. ,000, ,05,05,02,80,49,7,,,13,80,49,7,,,13,, ,EC-12,
14-15,18,Crow Wing                                    ,0182,01,CROSBY-IRONTON PUBLIC SCHOOL DIST. ,000, ,05,05,03,74,32,8,,,8,74,32,8,,,8,, ,EC-12,
14-15,18,Crow Wing                                    ,0182,01,CROSBY-IRONTON PUBLIC SCHOOL DIST. ,000, ,05,05,04,79,40,9,,,13,79,40,9,,,13,, ,EC-12,
14-15,18,Crow Wing                                    ,0182,01,CROSBY-IRONTON PUBLIC SCHOOL DIST. ,000, ,05,05,05,83,39,8,,,13,83,39,8,,,13,, ,EC-12,
14-15,18,Crow Wing                                    ,0182,01,CROSBY-IRONTON PUBLIC SCHOOL DIST. ,000, ,05,05,06,85,30,8,,,13,85,30,8,,,13,, ,EC-12,
14-15,18,Crow Wing                                    ,0182,01,CROSBY-IRONTON PUBLIC SCHOOL DIST. ,000, ,05,05,07,81,25,14,,,16,81,25,14,,,16,, ,EC-12,
14-15,18,Crow Wing                                    ,0182,01,CROSBY-IRONTON PUBLIC SCHOOL DIST. ,000, ,05,05,08,83,28,8,,,13,83,28,8,,,13,, ,EC-12,
14-15,18,Crow Wing                                    ,0182,01,CROSBY-IRONTON PUBLIC SCHOOL DIST. ,000, ,05,05,09,93,24,12,,,25,93,24,12,,,25,, ,EC-12,
14-15,18,Crow Wing                                    ,0182,01,CROSBY-IRONTON PUBLIC SCHOOL DIST. ,000, ,05,05,10,93,23,15,,,19,93,23,15,,,19,, ,EC-12,
14-15,18,Crow Wing                                    ,0182,01,CROSBY-IRONTON PUBLIC SCHOOL DIST. ,000, ,05,05,11,85,26,11,,,13,85,26,11,,,13,, ,EC-12,
14-15,18,Crow Wing                                    ,0182,01,CROSBY-IRONTON PUBLIC SCHOOL DIST. ,000, ,05,05,12,80,19,11,,,16,80,19,11,,,16,, ,EC-12,
14-15,18,Crow Wing                                    ,0182,01,CROSBY-IRONTON PUBLIC SCHOOL DIST. ,000, ,05,05,All Grades,1069,396,129,,,189,1106,419,131,,,226,, ,EC-12,
14-15,18,Crow Wing                                    ,0186,01,PEQUOT LAKES PUBLIC SCHOOLS        ,000, ,05,05,EC,,,,,,,19,6,4,,,19,, ,EC-12,
14-15,18,Crow Wing                                    ,0186,01,PEQUOT LAKES PUBLIC SCHOOLS        ,000, ,05,05,KG,108,25,10,,,12,108,25,10,,,12,, ,EC-12,
14-15,18,Crow Wing                                    ,0186,01,PEQUOT LAKES PUBLIC SCHOOLS        ,000, ,05,05,01,103,22,7,,,13,103,22,7,,,13,, ,EC-12,
14-15,18,Crow Wing                                    ,0186,01,PEQUOT LAKES PUBLIC SCHOOLS        ,000, ,05,05,02,121,28,15,,,11,121,28,15,,,11,, ,EC-12,
14-15,18,Crow Wing                                    ,0186,01,PEQUOT LAKES PUBLIC SCHOOLS        ,000, ,05,05,03,121,22,6,,,9,121,22,6,,,9,, ,EC-12,
14-15,18,Crow Wing                                    ,0186,01,PEQUOT LAKES PUBLIC SCHOOLS        ,000, ,05,05,04,131,24,14,,,13,131,24,14,,,13,, ,EC-12,
14-15,18,Crow Wing                                    ,0186,01,PEQUOT LAKES PUBLIC SCHOOLS        ,000, ,05,05,05,120,36,13,,,15,120,36,13,,,15,, ,EC-12,
14-15,18,Crow Wing                                    ,0186,01,PEQUOT LAKES PUBLIC SCHOOLS        ,000, ,05,05,06,128,21,12,,,22,128,21,12,,,22,, ,EC-12,
14-15,18,Crow Wing                                    ,0186,01,PEQUOT LAKES PUBLIC SCHOOLS        ,000, ,05,05,07,131,28,13,,,17,131,28,13,,,17,, ,EC-12,
14-15,18,Crow Wing                                    ,0186,01,PEQUOT LAKES PUBLIC SCHOOLS        ,000, ,05,05,08,135,38,9,,,17,135,38,9,,,17,, ,EC-12,
14-15,18,Crow Wing                                    ,0186,01,PEQUOT LAKES PUBLIC SCHOOLS        ,000, ,05,05,09,131,22,8,,,8,131,22,8,,,8,, ,EC-12,
14-15,18,Crow Wing                                    ,0186,01,PEQUOT LAKES PUBLIC SCHOOLS        ,000, ,05,05,10,139,31,11,,,18,139,31,11,,,18,, ,EC-12,
14-15,18,Crow Wing                                    ,0186,01,PEQUOT LAKES PUBLIC SCHOOLS        ,000, ,05,05,11,114,21,8,,,16,114,21,8,,,16,, ,EC-12,
14-15,18,Crow Wing                                    ,0186,01,PEQUOT LAKES PUBLIC SCHOOLS        ,000, ,05,05,12,128,26,8,,,16,128,26,8,,,16,, ,EC-12,
14-15,18,Crow Wing                                    ,0186,01,PEQUOT LAKES PUBLIC SCHOOLS        ,000, ,05,05,All Grades,1610,344,134,,,187,1629,350,138,,,206,, ,EC-12,
14-15,19,Dakota                                       ,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT  ,000, ,11,11,EC,,,,,,,236,72,2,21,,236,, ,EC-12,
14-15,19,Dakota                                       ,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT  ,000, ,11,11,KG,738,363,58,237,207,73,738,363,58,237,207,73,, ,EC-12,
14-15,19,Dakota                                       ,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT  ,000, ,11,11,01,750,358,56,213,205,74,750,358,56,213,205,74,, ,EC-12,
14-15,19,Dakota                                       ,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT  ,000, ,11,11,02,793,371,84,254,239,95,793,371,84,254,239,95,, ,EC-12,
14-15,19,Dakota                                       ,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT  ,000, ,11,11,03,703,304,49,218,196,83,703,304,49,218,196,83,, ,EC-12,
14-15,19,Dakota                                       ,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT  ,000, ,11,11,04,703,312,56,167,139,108,703,312,56,167,139,108,, ,EC-12,
14-15,19,Dakota                                       ,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT  ,000, ,11,11,05,672,279,64,134,108,100,672,279,64,134,108,100,, ,EC-12,
14-15,19,Dakota                                       ,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT  ,000, ,11,11,06,692,276,54,120,111,84,692,276,54,120,111,84,, ,EC-12,
14-15,19,Dakota                                       ,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT  ,000, ,11,11,07,644,263,51,97,72,91,644,263,51,97,72,91,, ,EC-12,
14-15,19,Dakota                                       ,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT  ,000, ,11,11,08,678,251,55,68,46,79,678,251,55,68,46,79,, ,EC-12,
14-15,19,Dakota                                       ,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT  ,000, ,11,11,09,667,209,52,58,36,86,667,209,52,58,36,86,, ,EC-12,
14-15,19,Dakota                                       ,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT  ,000, ,11,11,10,691,229,39,60,41,97,691,229,39,60,41,97,, ,EC-12,
14-15,19,Dakota                                       ,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT  ,000, ,11,11,11,659,191,51,20,12,61,659,191,51,20,12,61,, ,EC-12,
14-15,19,Dakota                                       ,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT  ,000, ,11,11,12,823,264,59,58,37,122,823,264,59,58,37,122,, ,EC-12,
14-15,19,Dakota                                       ,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT  ,000, ,11,11,All Grades,9213,3670,728,1704,1449,1153,9449,3742,730,1725,1449,1389,, ,EC-12,
14-15,19,Dakota                                       ,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT  ,000, ,11,11,EC,,,,,,,90,10,,,,90,, ,EC-12,
14-15,19,Dakota                                       ,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT  ,000, ,11,11,KG,567,67,23,25,25,56,567,67,23,25,25,56,, ,EC-12,
14-15,19,Dakota                                       ,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT  ,000, ,11,11,01,561,87,23,40,35,57,561,87,23,40,35,57,, ,EC-12,
14-15,19,Dakota                                       ,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT  ,000, ,11,11,02,601,82,27,35,34,51,601,82,27,35,34,51,, ,EC-12,
14-15,19,Dakota                                       ,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT  ,000, ,11,11,03,579,77,29,34,33,64,579,77,29,34,33,64,, ,EC-12,
14-15,19,Dakota                                       ,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT  ,000, ,11,11,04,551,66,28,17,17,80,551,66,28,17,17,80,, ,EC-12,
14-15,19,Dakota                                       ,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT  ,000, ,11,11,05,586,88,18,15,14,89,586,88,18,15,14,89,, ,EC-12,
14-15,19,Dakota                                       ,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT  ,000, ,11,11,06,566,74,38,16,16,79,566,74,38,16,16,79,, ,EC-12,
14-15,19,Dakota                                       ,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT  ,000, ,11,11,07,570,68,27,13,10,73,570,68,27,13,10,73,, ,EC-12,
14-15,19,Dakota                                       ,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT  ,000, ,11,11,08,528,61,26,14,13,60,528,61,26,14,13,60,, ,EC-12,
14-15,19,Dakota                                       ,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT  ,000, ,11,11,09,482,58,35,9,9,56,482,58,35,9,9,56,, ,EC-12,
14-15,19,Dakota                                       ,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT  ,000, ,11,11,10,456,54,28,4,4,42,456,54,28,4,4,42,, ,EC-12,
14-15,19,Dakota                                       ,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT  ,000, ,11,11,11,488,51,19,2,2,40,488,51,19,2,2,40,, ,EC-12,
14-15,19,Dakota                                       ,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT  ,000, ,11,11,12,461,37,27,8,8,43,461,37,27,8,8,43,, ,EC-12,
14-15,19,Dakota                                       ,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT  ,000, ,11,11,All Grades,6996,870,348,232,220,790,7086,880,348,232,220,880,, ,EC-12,
14-15,19,Dakota                                       ,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT   ,000, ,11,11,EC,,,,,,,139,29,3,,,139,, ,EC-12,
14-15,19,Dakota                                       ,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT   ,000, ,11,11,KG,662,72,23,45,37,66,662,72,23,45,37,66,, ,EC-12,
14-15,19,Dakota                                       ,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT   ,000, ,11,11,01,698,81,36,48,46,75,698,81,36,48,46,75,, ,EC-12,
14-15,19,Dakota                                       ,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT   ,000, ,11,11,02,715,84,25,49,47,60,715,84,25,49,47,60,, ,EC-12,
14-15,19,Dakota                                       ,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT   ,000, ,11,11,03,800,86,29,42,41,133,800,86,29,42,41,133,, ,EC-12,
14-15,19,Dakota                                       ,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT   ,000, ,11,11,04,761,76,34,35,34,122,761,76,34,35,34,122,, ,EC-12,
14-15,19,Dakota                                       ,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT   ,000, ,11,11,05,808,83,26,32,29,138,808,83,26,32,29,138,, ,EC-12,
14-15,19,Dakota                                       ,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT   ,000, ,11,11,06,849,74,36,17,16,112,849,74,36,17,16,112,, ,EC-12,
14-15,19,Dakota                                       ,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT   ,000, ,11,11,07,862,70,23,15,11,110,862,70,23,15,11,110,, ,EC-12,
14-15,19,Dakota                                       ,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT   ,000, ,11,11,08,843,96,35,21,13,106,843,96,35,21,13,106,, ,EC-12,
14-15,19,Dakota                                       ,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT   ,000, ,11,11,09,961,79,38,15,8,115,961,79,38,15,8,115,, ,EC-12,
14-15,19,Dakota                                       ,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT   ,000, ,11,11,10,930,80,33,13,11,106,930,80,33,13,11,106,, ,EC-12,
14-15,19,Dakota                                       ,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT   ,000, ,11,11,11,920,81,21,7,5,119,920,81,21,7,5,119,, ,EC-12,
14-15,19,Dakota                                       ,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT   ,000, ,11,11,12,967,74,21,7,7,92,967,74,21,7,7,92,, ,EC-12,
14-15,19,Dakota                                       ,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT   ,000, ,11,11,All Grades,10776,1036,380,346,305,1354,10915,1065,383,346,305,1493,, ,EC-12,
14-15,19,Dakota                                       ,0195,01,RANDOLPH PUBLIC SCHOOL DISTRICT    ,000, ,11,11,EC,,,,,,,9,3,,,,9,, ,EC-12,
14-15,19,Dakota                                       ,0195,01,RANDOLPH PUBLIC SCHOOL DISTRICT    ,000, ,11,11,KG,65,11,2,,,3,65,11,2,,,3,, ,EC-12,
14-15,19,Dakota                                       ,0195,01,RANDOLPH PUBLIC SCHOOL DISTRICT    ,000, ,11,11,01,45,10,1,1,1,3,45,10,1,1,1,3,, ,EC-12,
14-15,19,Dakota                                       ,0195,01,RANDOLPH PUBLIC SCHOOL DISTRICT    ,000, ,11,11,02,51,8,3,,,8,51,8,3,,,8,, ,EC-12,
14-15,19,Dakota                                       ,0195,01,RANDOLPH PUBLIC SCHOOL DISTRICT    ,000, ,11,11,03,64,12,4,,,7,64,12,4,,,7,, ,EC-12,
14-15,19,Dakota                                       ,0195,01,RANDOLPH PUBLIC SCHOOL DISTRICT    ,000, ,11,11,04,46,9,,,,5,46,9,,,,5,, ,EC-12,
14-15,19,Dakota                                       ,0195,01,RANDOLPH PUBLIC SCHOOL DISTRICT    ,000, ,11,11,05,45,8,5,,,7,45,8,5,,,7,, ,EC-12,
14-15,19,Dakota                                       ,0195,01,RANDOLPH PUBLIC SCHOOL DISTRICT    ,000, ,11,11,06,61,11,1,,,11,61,11,1,,,11,, ,EC-12,
14-15,19,Dakota                                       ,0195,01,RANDOLPH PUBLIC SCHOOL DISTRICT    ,000, ,11,11,07,33,4,2,,,4,33,4,2,,,4,, ,EC-12,
14-15,19,Dakota                                       ,0195,01,RANDOLPH PUBLIC SCHOOL DISTRICT    ,000, ,11,11,08,44,6,4,,,5,44,6,4,,,5,, ,EC-12,
14-15,19,Dakota                                       ,0195,01,RANDOLPH PUBLIC SCHOOL DISTRICT    ,000, ,11,11,09,43,8,5,,,7,43,8,5,,,7,, ,EC-12,
14-15,19,Dakota                                       ,0195,01,RANDOLPH PUBLIC SCHOOL DISTRICT    ,000, ,11,11,10,41,7,2,,,1,41,7,2,,,1,, ,EC-12,
14-15,19,Dakota                                       ,0195,01,RANDOLPH PUBLIC SCHOOL DISTRICT    ,000, ,11,11,11,43,5,1,,,5,43,5,1,,,5,, ,EC-12,
14-15,19,Dakota                                       ,0195,01,RANDOLPH PUBLIC SCHOOL DISTRICT    ,000, ,11,11,12,44,5,4,,,3,44,5,4,,,3,, ,EC-12,
14-15,19,Dakota                                       ,0195,01,RANDOLPH PUBLIC SCHOOL DISTRICT    ,000, ,11,11,All Grades,625,104,34,1,1,69,634,107,34,1,1,78,, ,EC-12,
14-15,19,Dakota                                       ,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN       ,000, ,11,11,EC,,,,,,,500,98,12,,,500,, ,EC-12,
14-15,19,Dakota                                       ,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN       ,000, ,11,11,KG,1978,395,109,287,274,233,1978,395,109,287,274,233,, ,EC-12,
14-15,19,Dakota                                       ,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN       ,000, ,11,11,01,1923,399,105,236,236,230,1923,399,105,236,236,230,, ,EC-12,
14-15,19,Dakota                                       ,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN       ,000, ,11,11,02,2050,476,122,237,236,239,2050,476,122,237,236,239,, ,EC-12,
14-15,19,Dakota                                       ,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN       ,000, ,11,11,03,2064,419,104,203,203,284,2064,419,104,203,203,284,, ,EC-12,
14-15,19,Dakota                                       ,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN       ,000, ,11,11,04,2048,419,120,147,147,322,2048,419,120,147,147,322,, ,EC-12,
14-15,19,Dakota                                       ,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN       ,000, ,11,11,05,2036,421,115,134,133,317,2036,421,115,134,133,317,, ,EC-12,
14-15,19,Dakota                                       ,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN       ,000, ,11,11,06,2084,353,128,85,85,331,2084,353,128,85,85,331,, ,EC-12,
14-15,19,Dakota                                       ,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN       ,000, ,11,11,07,1955,346,83,71,71,289,1955,346,83,71,71,289,, ,EC-12,
14-15,19,Dakota                                       ,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN       ,000, ,11,11,08,2059,333,124,72,70,291,2059,333,124,72,70,291,, ,EC-12,
14-15,19,Dakota                                       ,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN       ,000, ,11,11,09,2217,360,111,56,56,295,2217,360,111,56,56,295,, ,EC-12,
14-15,19,Dakota                                       ,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN       ,000, ,11,11,10,2114,316,99,34,34,273,2114,316,99,34,34,273,, ,EC-12,
14-15,19,Dakota                                       ,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN       ,000, ,11,11,11,2147,301,111,34,34,262,2147,301,111,34,34,262,, ,EC-12,
14-15,19,Dakota                                       ,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN       ,000, ,11,11,12,2288,346,96,20,20,394,2288,346,96,20,20,394,, ,EC-12,
14-15,19,Dakota                                       ,0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN       ,000, ,11,11,All Grades,26963,4884,1427,1616,1599,3760,27463,4982,1439,1616,1599,4260,, ,EC-12,
14-15,19,Dakota                                       ,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN   ,000, ,11,11,EC,,,,,,,109,26,,,,109,, ,EC-12,
14-15,19,Dakota                                       ,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN   ,000, ,11,11,KG,431,140,32,75,75,43,431,140,32,75,75,43,, ,EC-12,
14-15,19,Dakota                                       ,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN   ,000, ,11,11,01,414,155,33,98,98,56,414,155,33,98,98,56,, ,EC-12,
14-15,19,Dakota                                       ,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN   ,000, ,11,11,02,384,120,29,71,71,53,384,120,29,71,71,53,, ,EC-12,
14-15,19,Dakota                                       ,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN   ,000, ,11,11,03,381,119,28,60,60,55,381,119,28,60,60,55,, ,EC-12,
14-15,19,Dakota                                       ,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN   ,000, ,11,11,04,367,114,38,64,64,53,367,114,38,64,64,53,, ,EC-12,
14-15,19,Dakota                                       ,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN   ,000, ,11,11,05,404,137,36,51,51,60,404,137,36,51,51,60,, ,EC-12,
14-15,19,Dakota                                       ,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN   ,000, ,11,11,06,353,126,35,49,49,63,353,126,35,49,49,63,, ,EC-12,
14-15,19,Dakota                                       ,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN   ,000, ,11,11,07,372,126,35,39,39,66,372,126,35,39,39,66,, ,EC-12,
14-15,19,Dakota                                       ,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN   ,000, ,11,11,08,350,115,32,33,33,58,350,115,32,33,33,58,, ,EC-12,
14-15,19,Dakota                                       ,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN   ,000, ,11,11,09,379,114,41,39,39,57,379,114,41,39,39,57,, ,EC-12,
14-15,19,Dakota                                       ,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN   ,000, ,11,11,10,334,111,28,9,9,34,334,111,28,9,9,34,, ,EC-12,
14-15,19,Dakota                                       ,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN   ,000, ,11,11,11,329,84,30,15,15,41,329,84,30,15,15,41,, ,EC-12,
14-15,19,Dakota                                       ,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN   ,000, ,11,11,12,370,97,34,14,14,65,370,97,34,14,14,65,, ,EC-12,
14-15,19,Dakota                                       ,0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN   ,000, ,11,11,All Grades,4868,1558,431,617,617,704,4977,1584,431,617,617,813,, ,EC-12,
14-15,19,Dakota                                       ,0199,01,INVER GROVE HEIGHTS SCHOOLS        ,000, ,11,11,EC,,,,,,,76,32,2,,,76,, ,EC-12,
14-15,19,Dakota                                       ,0199,01,INVER GROVE HEIGHTS SCHOOLS        ,000, ,11,11,KG,285,99,25,29,29,29,285,99,25,29,29,29,, ,EC-12,
14-15,19,Dakota                                       ,0199,01,INVER GROVE HEIGHTS SCHOOLS        ,000, ,11,11,01,309,134,25,35,35,36,309,134,25,35,35,36,, ,EC-12,
14-15,19,Dakota                                       ,0199,01,INVER GROVE HEIGHTS SCHOOLS        ,000, ,11,11,02,278,117,16,41,41,36,278,117,16,41,41,36,, ,EC-12,
14-15,19,Dakota                                       ,0199,01,INVER GROVE HEIGHTS SCHOOLS        ,000, ,11,11,03,287,102,23,28,27,25,287,102,23,28,27,25,, ,EC-12,
14-15,19,Dakota                                       ,0199,01,INVER GROVE HEIGHTS SCHOOLS        ,000, ,11,11,04,258,86,16,30,30,35,258,86,16,30,30,35,, ,EC-12,
