DataYear,DistrictCountyNumber,DistrictCountyName,districtNumber,districtType,DistrictName,schoolNumber,SchoolName,ECSUNumber,EconomicDevelopmentRegion,Grade,AMI_Male,AMI_Female,API_Male,API_Female,HIS_Male,HIS_Female,BLK_Male,BLK_Female,WHT_Male,WHT_Female,TotalMale,TotalFemale,TotalMinority,TotalStudents,SchoolLocationCountyNumber,SchoolLocationCountyName,SchoolClassification
06-07,27,Hennepin                                     ,0280,01,RICHFIELD PUBLIC SCHOOL DISTRICT   ,000, ,11,11 ,01,1,2,15,9,43,43,32,26,42,49,133,129,171,262,  , ,  
06-07,27,Hennepin                                     ,0280,01,RICHFIELD PUBLIC SCHOOL DISTRICT   ,000, ,11,11 ,02,2,0,15,10,49,56,31,30,46,32,143,128,193,271,  , ,  
06-07,27,Hennepin                                     ,0280,01,RICHFIELD PUBLIC SCHOOL DISTRICT   ,000, ,11,11 ,03,1,1,12,12,46,31,26,28,42,44,127,116,157,243,  , ,  
06-07,27,Hennepin                                     ,0280,01,RICHFIELD PUBLIC SCHOOL DISTRICT   ,000, ,11,11 ,04,2,1,10,10,47,31,28,23,47,60,134,125,152,259,  , ,  
06-07,27,Hennepin                                     ,0280,01,RICHFIELD PUBLIC SCHOOL DISTRICT   ,000, ,11,11 ,05,2,1,12,12,40,39,33,28,64,56,151,136,167,287,  , ,  
06-07,27,Hennepin                                     ,0280,01,RICHFIELD PUBLIC SCHOOL DISTRICT   ,000, ,11,11 ,06,1,1,12,13,34,24,35,44,53,45,135,127,164,262,  , ,  
06-07,27,Hennepin                                     ,0280,01,RICHFIELD PUBLIC SCHOOL DISTRICT   ,000, ,11,11 ,07,7,0,12,7,45,39,43,21,79,61,186,128,174,314,  , ,  
06-07,27,Hennepin                                     ,0280,01,RICHFIELD PUBLIC SCHOOL DISTRICT   ,000, ,11,11 ,08,4,4,10,15,25,27,34,30,77,60,150,136,149,286,  , ,  
06-07,27,Hennepin                                     ,0280,01,RICHFIELD PUBLIC SCHOOL DISTRICT   ,000, ,11,11 ,09,3,4,23,16,86,69,56,62,73,79,241,230,319,471,  , ,  
06-07,27,Hennepin                                     ,0280,01,RICHFIELD PUBLIC SCHOOL DISTRICT   ,000, ,11,11 ,10,1,0,18,11,37,48,52,55,115,86,223,200,222,423,  , ,  
06-07,27,Hennepin                                     ,0280,01,RICHFIELD PUBLIC SCHOOL DISTRICT   ,000, ,11,11 ,11,5,2,11,13,32,30,47,55,92,95,187,195,195,382,  , ,  
06-07,27,Hennepin                                     ,0280,01,RICHFIELD PUBLIC SCHOOL DISTRICT   ,000, ,11,11 ,12,1,0,10,13,31,20,43,37,101,89,186,159,155,345,  , ,  
06-07,27,Hennepin                                     ,0280,01,RICHFIELD PUBLIC SCHOOL DISTRICT   ,000, ,11,11 ,All Grades,33,17,179,156,595,534,492,466,911,810,2210,1983,2472,4193,  , ,  
06-07,27,Hennepin                                     ,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,000, ,11,11 ,EC,1,1,7,4,8,8,22,9,58,32,96,54,60,150,  , ,  
06-07,27,Hennepin                                     ,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,000, ,11,11 ,KG,7,4,44,39,66,56,121,106,257,251,495,456,443,951,  , ,  
06-07,27,Hennepin                                     ,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,000, ,11,11 ,01,5,2,35,33,54,73,122,112,231,232,447,452,436,899,  , ,  
06-07,27,Hennepin                                     ,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,000, ,11,11 ,02,6,7,36,34,56,56,137,120,274,211,509,428,452,937,  , ,  
06-07,27,Hennepin                                     ,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,000, ,11,11 ,03,6,6,39,37,48,59,118,116,277,265,488,483,429,971,  , ,  
06-07,27,Hennepin                                     ,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,000, ,11,11 ,04,6,8,45,39,57,44,133,112,280,258,521,461,444,982,  , ,  
06-07,27,Hennepin                                     ,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,000, ,11,11 ,05,3,8,39,37,38,38,100,137,261,289,441,509,400,950,  , ,  
06-07,27,Hennepin                                     ,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,000, ,11,11 ,06,4,7,38,35,45,46,129,112,303,251,519,451,416,970,  , ,  
06-07,27,Hennepin                                     ,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,000, ,11,11 ,07,4,12,37,42,37,54,136,139,309,270,523,517,461,1040,  , ,  
06-07,27,Hennepin                                     ,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,000, ,11,11 ,08,11,2,34,33,43,46,126,129,314,274,528,484,424,1012,  , ,  
06-07,27,Hennepin                                     ,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,000, ,11,11 ,09,6,6,42,36,26,41,168,167,301,324,543,574,492,1117,  , ,  
06-07,27,Hennepin                                     ,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,000, ,11,11 ,10,3,7,40,36,38,27,150,112,363,318,594,500,413,1094,  , ,  
06-07,27,Hennepin                                     ,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,000, ,11,11 ,11,4,5,43,46,26,35,125,106,347,358,545,550,390,1095,  , ,  
06-07,27,Hennepin                                     ,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,000, ,11,11 ,12,5,6,34,30,26,23,98,80,361,363,524,502,302,1026,  , ,  
06-07,27,Hennepin                                     ,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,000, ,11,11 ,All Grades,71,81,513,481,568,606,1685,1557,3936,3696,6773,6421,5562,13194,  , ,  
06-07,27,Hennepin                                     ,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS   ,000, ,11,11 ,EC,0,0,0,0,0,0,0,0,4,2,4,2,0,6,  , ,  
06-07,27,Hennepin                                     ,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS   ,000, ,11,11 ,KG,0,0,5,4,4,2,2,3,40,48,51,57,20,108,  , ,  
06-07,27,Hennepin                                     ,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS   ,000, ,11,11 ,01,0,1,3,9,4,2,5,5,49,56,61,73,29,134,  , ,  
06-07,27,Hennepin                                     ,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS   ,000, ,11,11 ,02,0,1,5,2,1,4,4,3,39,48,49,58,20,107,  , ,  
06-07,27,Hennepin                                     ,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS   ,000, ,11,11 ,03,1,0,4,8,1,3,2,4,42,46,50,61,23,111,  , ,  
06-07,27,Hennepin                                     ,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS   ,000, ,11,11 ,04,0,0,4,4,1,1,2,4,50,40,57,49,16,106,  , ,  
06-07,27,Hennepin                                     ,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS   ,000, ,11,11 ,05,2,0,5,5,5,2,5,3,42,44,59,54,27,113,  , ,  
06-07,27,Hennepin                                     ,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS   ,000, ,11,11 ,06,2,0,7,5,1,2,5,3,59,48,74,58,25,132,  , ,  
06-07,27,Hennepin                                     ,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS   ,000, ,11,11 ,07,1,1,5,3,0,8,4,2,57,58,67,72,24,139,  , ,  
06-07,27,Hennepin                                     ,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS   ,000, ,11,11 ,08,0,0,7,4,2,1,4,4,61,53,74,62,22,136,  , ,  
06-07,27,Hennepin                                     ,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS   ,000, ,11,11 ,09,2,2,4,6,8,1,8,7,63,59,85,75,38,160,  , ,  
06-07,27,Hennepin                                     ,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS   ,000, ,11,11 ,10,1,0,5,4,6,2,6,5,71,67,89,78,29,167,  , ,  
06-07,27,Hennepin                                     ,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS   ,000, ,11,11 ,11,2,0,7,3,3,2,4,3,72,64,88,72,24,160,  , ,  
06-07,27,Hennepin                                     ,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS   ,000, ,11,11 ,12,0,2,3,6,1,1,4,5,59,67,67,81,22,148,  , ,  
06-07,27,Hennepin                                     ,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS   ,000, ,11,11 ,All Grades,11,7,64,63,37,31,55,51,708,700,875,852,319,1727,  , ,  
06-07,27,Hennepin                                     ,0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST. ,000, ,11,11 ,EC,1,1,2,0,3,2,12,5,44,20,62,28,26,90,  , ,  
06-07,27,Hennepin                                     ,0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST. ,000, ,11,11 ,KG,1,2,13,12,19,20,30,30,108,120,171,184,127,355,  , ,  
06-07,27,Hennepin                                     ,0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST. ,000, ,11,11 ,01,2,2,7,8,15,11,39,26,119,81,182,128,110,310,  , ,  
06-07,27,Hennepin                                     ,0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST. ,000, ,11,11 ,02,1,0,7,7,14,12,30,38,112,101,164,158,109,322,  , ,  
06-07,27,Hennepin                                     ,0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST. ,000, ,11,11 ,03,0,7,11,9,13,13,25,28,88,93,137,150,106,287,  , ,  
06-07,27,Hennepin                                     ,0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST. ,000, ,11,11 ,04,1,0,10,12,15,13,37,15,119,95,182,135,103,317,  , ,  
06-07,27,Hennepin                                     ,0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST. ,000, ,11,11 ,05,3,0,7,5,8,10,21,28,114,100,153,143,82,296,  , ,  
06-07,27,Hennepin                                     ,0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST. ,000, ,11,11 ,06,1,4,4,8,11,13,31,31,92,105,139,161,103,300,  , ,  
06-07,27,Hennepin                                     ,0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST. ,000, ,11,11 ,07,0,1,8,7,7,7,32,39,103,92,150,146,101,296,  , ,  
06-07,27,Hennepin                                     ,0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST. ,000, ,11,11 ,08,4,2,11,7,11,11,29,30,101,101,156,151,105,307,  , ,  
06-07,27,Hennepin                                     ,0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST. ,000, ,11,11 ,09,1,2,6,10,12,16,46,43,126,123,191,194,136,385,  , ,  
06-07,27,Hennepin                                     ,0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST. ,000, ,11,11 ,10,1,3,12,5,10,15,30,22,107,118,160,163,98,323,  , ,  
06-07,27,Hennepin                                     ,0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST. ,000, ,11,11 ,11,1,1,7,8,14,7,23,33,123,100,168,149,94,317,  , ,  
06-07,27,Hennepin                                     ,0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST. ,000, ,11,11 ,12,1,0,5,9,11,5,28,19,161,134,206,167,78,373,  , ,  
06-07,27,Hennepin                                     ,0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST. ,000, ,11,11 ,All Grades,18,25,110,107,163,155,413,387,1517,1383,2221,2057,1378,4278,  , ,  
06-07,27,Hennepin                                     ,0284,01,WAYZATA PUBLIC SCHOOL DISTRICT     ,000, ,11,11 ,EC,1,1,5,5,1,2,5,0,72,36,84,44,20,128,  , ,  
06-07,27,Hennepin                                     ,0284,01,WAYZATA PUBLIC SCHOOL DISTRICT     ,000, ,11,11 ,KG,0,0,30,32,7,7,15,25,290,271,342,335,116,677,  , ,  
06-07,27,Hennepin                                     ,0284,01,WAYZATA PUBLIC SCHOOL DISTRICT     ,000, ,11,11 ,01,0,1,35,39,11,14,31,20,288,274,365,348,151,713,  , ,  
06-07,27,Hennepin                                     ,0284,01,WAYZATA PUBLIC SCHOOL DISTRICT     ,000, ,11,11 ,02,0,0,33,30,14,8,19,24,307,270,373,332,128,705,  , ,  
06-07,27,Hennepin                                     ,0284,01,WAYZATA PUBLIC SCHOOL DISTRICT     ,000, ,11,11 ,03,1,1,32,24,8,10,16,29,297,292,354,356,121,710,  , ,  
06-07,27,Hennepin                                     ,0284,01,WAYZATA PUBLIC SCHOOL DISTRICT     ,000, ,11,11 ,04,1,0,37,32,10,11,28,29,278,290,354,362,148,716,  , ,  
06-07,27,Hennepin                                     ,0284,01,WAYZATA PUBLIC SCHOOL DISTRICT     ,000, ,11,11 ,05,1,0,35,35,6,7,28,19,317,279,387,340,131,727,  , ,  
06-07,27,Hennepin                                     ,0284,01,WAYZATA PUBLIC SCHOOL DISTRICT     ,000, ,11,11 ,06,2,1,28,30,11,10,27,22,320,302,388,365,131,753,  , ,  
06-07,27,Hennepin                                     ,0284,01,WAYZATA PUBLIC SCHOOL DISTRICT     ,000, ,11,11 ,07,0,1,33,32,14,9,31,35,312,321,390,398,155,788,  , ,  
06-07,27,Hennepin                                     ,0284,01,WAYZATA PUBLIC SCHOOL DISTRICT     ,000, ,11,11 ,08,1,1,34,22,10,7,32,29,345,353,422,412,136,834,  , ,  
06-07,27,Hennepin                                     ,0284,01,WAYZATA PUBLIC SCHOOL DISTRICT     ,000, ,11,11 ,09,4,1,24,30,12,12,33,33,342,320,415,396,149,811,  , ,  
06-07,27,Hennepin                                     ,0284,01,WAYZATA PUBLIC SCHOOL DISTRICT     ,000, ,11,11 ,10,2,4,24,25,8,5,39,27,335,336,408,397,134,805,  , ,  
06-07,27,Hennepin                                     ,0284,01,WAYZATA PUBLIC SCHOOL DISTRICT     ,000, ,11,11 ,11,2,2,25,20,7,4,28,27,343,338,405,391,115,796,  , ,  
06-07,27,Hennepin                                     ,0284,01,WAYZATA PUBLIC SCHOOL DISTRICT     ,000, ,11,11 ,12,3,1,24,26,9,5,33,22,338,365,407,419,123,826,  , ,  
06-07,27,Hennepin                                     ,0284,01,WAYZATA PUBLIC SCHOOL DISTRICT     ,000, ,11,11 ,All Grades,18,14,399,382,128,111,365,341,4184,4047,5094,4895,1758,9989,  , ,  
06-07,27,Hennepin                                     ,0286,01,BROOKLYN CENTER SCHOOL DISTRICT    ,000, ,11,11 ,EC,0,0,0,0,2,0,1,3,3,0,6,3,6,9,  , ,  
06-07,27,Hennepin                                     ,0286,01,BROOKLYN CENTER SCHOOL DISTRICT    ,000, ,11,11 ,KG,0,1,9,10,11,13,27,29,35,22,82,75,100,157,  , ,  
06-07,27,Hennepin                                     ,0286,01,BROOKLYN CENTER SCHOOL DISTRICT    ,000, ,11,11 ,01,1,1,8,8,21,11,37,28,15,20,82,68,115,150,  , ,  
06-07,27,Hennepin                                     ,0286,01,BROOKLYN CENTER SCHOOL DISTRICT    ,000, ,11,11 ,02,0,1,8,5,12,11,30,32,19,22,69,71,99,140,  , ,  
06-07,27,Hennepin                                     ,0286,01,BROOKLYN CENTER SCHOOL DISTRICT    ,000, ,11,11 ,03,1,0,1,11,14,8,32,33,23,19,71,71,100,142,  , ,  
06-07,27,Hennepin                                     ,0286,01,BROOKLYN CENTER SCHOOL DISTRICT    ,000, ,11,11 ,04,0,1,10,9,9,6,18,27,21,14,58,57,80,115,  , ,  
06-07,27,Hennepin                                     ,0286,01,BROOKLYN CENTER SCHOOL DISTRICT    ,000, ,11,11 ,05,0,3,9,6,14,10,34,29,15,14,72,62,105,134,  , ,  
06-07,27,Hennepin                                     ,0286,01,BROOKLYN CENTER SCHOOL DISTRICT    ,000, ,11,11 ,06,1,0,10,6,11,11,38,20,7,16,67,53,97,120,  , ,  
06-07,27,Hennepin                                     ,0286,01,BROOKLYN CENTER SCHOOL DISTRICT    ,000, ,11,11 ,07,2,0,15,12,11,6,24,24,17,9,69,51,94,120,  , ,  
06-07,27,Hennepin                                     ,0286,01,BROOKLYN CENTER SCHOOL DISTRICT    ,000, ,11,11 ,08,4,1,18,8,7,8,15,24,17,19,61,60,85,121,  , ,  
06-07,27,Hennepin                                     ,0286,01,BROOKLYN CENTER SCHOOL DISTRICT    ,000, ,11,11 ,09,0,0,17,13,12,9,26,29,17,23,72,74,106,146,  , ,  
06-07,27,Hennepin                                     ,0286,01,BROOKLYN CENTER SCHOOL DISTRICT    ,000, ,11,11 ,10,0,2,14,10,6,8,32,16,18,23,70,59,88,129,  , ,  
06-07,27,Hennepin                                     ,0286,01,BROOKLYN CENTER SCHOOL DISTRICT    ,000, ,11,11 ,11,1,1,13,17,5,4,16,14,24,14,59,50,71,109,  , ,  
06-07,27,Hennepin                                     ,0286,01,BROOKLYN CENTER SCHOOL DISTRICT    ,000, ,11,11 ,12,0,2,14,16,3,3,24,18,16,17,57,56,80,113,  , ,  
06-07,27,Hennepin                                     ,0286,01,BROOKLYN CENTER SCHOOL DISTRICT    ,000, ,11,11 ,All Grades,10,13,146,131,138,108,354,326,247,232,895,810,1226,1705,  , ,  
06-07,27,Hennepin                                     ,0287,06,INTERMEDIATE SCHOOL DISTRICT 287   ,000, ,11,11 ,EC,0,0,0,0,0,1,0,0,1,1,1,2,1,3,  , ,  
06-07,27,Hennepin                                     ,0287,06,INTERMEDIATE SCHOOL DISTRICT 287   ,000, ,11,11 ,KG,0,0,0,0,0,0,0,0,1,0,1,0,0,1,  , ,  
06-07,27,Hennepin                                     ,0287,06,INTERMEDIATE SCHOOL DISTRICT 287   ,000, ,11,11 ,01,0,0,0,0,0,0,1,0,1,0,2,0,1,2,  , ,  
06-07,27,Hennepin                                     ,0287,06,INTERMEDIATE SCHOOL DISTRICT 287   ,000, ,11,11 ,02,1,0,0,0,0,0,0,1,0,1,1,2,2,3,  , ,  
06-07,27,Hennepin                                     ,0287,06,INTERMEDIATE SCHOOL DISTRICT 287   ,000, ,11,11 ,03,0,0,0,0,0,0,3,0,3,0,6,0,3,6,  , ,  
06-07,27,Hennepin                                     ,0287,06,INTERMEDIATE SCHOOL DISTRICT 287   ,000, ,11,11 ,04,0,0,0,0,0,0,13,0,5,0,18,0,13,18,  , ,  
06-07,27,Hennepin                                     ,0287,06,INTERMEDIATE SCHOOL DISTRICT 287   ,000, ,11,11 ,05,0,0,1,0,0,0,5,1,11,0,17,1,7,18,  , ,  
06-07,27,Hennepin                                     ,0287,06,INTERMEDIATE SCHOOL DISTRICT 287   ,000, ,11,11 ,06,2,0,0,0,0,0,6,3,9,3,17,6,11,23,  , ,  
06-07,27,Hennepin                                     ,0287,06,INTERMEDIATE SCHOOL DISTRICT 287   ,000, ,11,11 ,07,0,0,0,1,1,0,19,6,13,5,33,12,27,45,  , ,  
06-07,27,Hennepin                                     ,0287,06,INTERMEDIATE SCHOOL DISTRICT 287   ,000, ,11,11 ,08,1,1,1,2,0,0,21,1,17,2,40,6,27,46,  , ,  
06-07,27,Hennepin                                     ,0287,06,INTERMEDIATE SCHOOL DISTRICT 287   ,000, ,11,11 ,09,0,0,3,2,2,0,22,8,32,11,59,21,37,80,  , ,  
06-07,27,Hennepin                                     ,0287,06,INTERMEDIATE SCHOOL DISTRICT 287   ,000, ,11,11 ,10,1,5,5,3,9,5,47,26,51,24,113,63,101,176,  , ,  
06-07,27,Hennepin                                     ,0287,06,INTERMEDIATE SCHOOL DISTRICT 287   ,000, ,11,11 ,11,5,4,3,6,13,7,64,53,96,59,181,129,155,310,  , ,  
06-07,27,Hennepin                                     ,0287,06,INTERMEDIATE SCHOOL DISTRICT 287   ,000, ,11,11 ,12,12,7,45,32,21,28,159,117,320,241,557,425,421,982,  , ,  
06-07,27,Hennepin                                     ,0287,06,INTERMEDIATE SCHOOL DISTRICT 287   ,000, ,11,11 ,All Grades,22,17,58,46,46,41,360,216,560,347,1046,667,806,1713,  , ,  
06-07,28,Houston                                      ,0294,01,HOUSTON PUBLIC SCHOOL DISTRICT     ,000, ,10,10 ,EC,0,0,0,0,0,0,0,0,3,2,3,2,0,5,  , ,  
06-07,28,Houston                                      ,0294,01,HOUSTON PUBLIC SCHOOL DISTRICT     ,000, ,10,10 ,KG,0,0,0,1,0,0,1,0,45,43,46,44,2,90,  , ,  
06-07,28,Houston                                      ,0294,01,HOUSTON PUBLIC SCHOOL DISTRICT     ,000, ,10,10 ,01,0,0,1,0,0,2,0,0,49,38,50,40,3,90,  , ,  
06-07,28,Houston                                      ,0294,01,HOUSTON PUBLIC SCHOOL DISTRICT     ,000, ,10,10 ,02,0,1,0,0,0,0,1,0,48,51,49,52,2,101,  , ,  
06-07,28,Houston                                      ,0294,01,HOUSTON PUBLIC SCHOOL DISTRICT     ,000, ,10,10 ,03,2,0,0,1,3,0,0,2,52,44,57,47,8,104,  , ,  
06-07,28,Houston                                      ,0294,01,HOUSTON PUBLIC SCHOOL DISTRICT     ,000, ,10,10 ,04,1,0,0,1,0,2,4,0,58,44,63,47,8,110,  , ,  
06-07,28,Houston                                      ,0294,01,HOUSTON PUBLIC SCHOOL DISTRICT     ,000, ,10,10 ,05,0,0,0,0,1,0,0,2,70,56,71,58,3,129,  , ,  
06-07,28,Houston                                      ,0294,01,HOUSTON PUBLIC SCHOOL DISTRICT     ,000, ,10,10 ,06,2,0,0,0,0,0,1,1,42,45,45,46,4,91,  , ,  
06-07,28,Houston                                      ,0294,01,HOUSTON PUBLIC SCHOOL DISTRICT     ,000, ,10,10 ,07,0,0,0,1,0,0,0,1,43,55,43,57,2,100,  , ,  
06-07,28,Houston                                      ,0294,01,HOUSTON PUBLIC SCHOOL DISTRICT     ,000, ,10,10 ,08,1,0,0,0,1,1,2,0,40,48,44,49,5,93,  , ,  
06-07,28,Houston                                      ,0294,01,HOUSTON PUBLIC SCHOOL DISTRICT     ,000, ,10,10 ,09,0,0,1,0,0,0,0,1,32,39,33,40,2,73,  , ,  
06-07,28,Houston                                      ,0294,01,HOUSTON PUBLIC SCHOOL DISTRICT     ,000, ,10,10 ,10,0,0,0,0,0,0,0,0,36,41,36,41,0,77,  , ,  
06-07,28,Houston                                      ,0294,01,HOUSTON PUBLIC SCHOOL DISTRICT     ,000, ,10,10 ,11,0,0,0,0,0,0,0,0,22,28,22,28,0,50,  , ,  
06-07,28,Houston                                      ,0294,01,HOUSTON PUBLIC SCHOOL DISTRICT     ,000, ,10,10 ,12,0,0,0,1,1,0,0,0,22,33,23,34,2,57,  , ,  
06-07,28,Houston                                      ,0294,01,HOUSTON PUBLIC SCHOOL DISTRICT     ,000, ,10,10 ,All Grades,6,1,2,5,6,5,9,7,562,567,585,585,41,1170,  , ,  
06-07,28,Houston                                      ,0297,01,SPRING GROVE SCHOOL DISTRICT       ,000, ,10,10 ,EC,0,0,0,0,0,0,0,0,4,2,4,2,0,6,  , ,  
06-07,28,Houston                                      ,0297,01,SPRING GROVE SCHOOL DISTRICT       ,000, ,10,10 ,KG,0,0,0,0,0,0,0,0,15,14,15,14,0,29,  , ,  
06-07,28,Houston                                      ,0297,01,SPRING GROVE SCHOOL DISTRICT       ,000, ,10,10 ,01,0,0,0,0,0,0,0,0,11,12,11,12,0,23,  , ,  
06-07,28,Houston                                      ,0297,01,SPRING GROVE SCHOOL DISTRICT       ,000, ,10,10 ,02,0,0,0,0,0,0,0,0,11,8,11,8,0,19,  , ,  
06-07,28,Houston                                      ,0297,01,SPRING GROVE SCHOOL DISTRICT       ,000, ,10,10 ,03,0,0,0,0,0,0,0,0,10,7,10,7,0,17,  , ,  
06-07,28,Houston                                      ,0297,01,SPRING GROVE SCHOOL DISTRICT       ,000, ,10,10 ,04,0,0,0,0,0,0,0,0,11,15,11,15,0,26,  , ,  
06-07,28,Houston                                      ,0297,01,SPRING GROVE SCHOOL DISTRICT       ,000, ,10,10 ,05,0,0,0,0,0,0,0,0,12,15,12,15,0,27,  , ,  
06-07,28,Houston                                      ,0297,01,SPRING GROVE SCHOOL DISTRICT       ,000, ,10,10 ,06,0,0,0,0,0,0,0,0,10,9,10,9,0,19,  , ,  
06-07,28,Houston                                      ,0297,01,SPRING GROVE SCHOOL DISTRICT       ,000, ,10,10 ,07,0,0,0,0,0,0,0,0,11,13,11,13,0,24,  , ,  
06-07,28,Houston                                      ,0297,01,SPRING GROVE SCHOOL DISTRICT       ,000, ,10,10 ,08,0,0,0,0,0,0,0,0,10,22,10,22,0,32,  , ,  
06-07,28,Houston                                      ,0297,01,SPRING GROVE SCHOOL DISTRICT       ,000, ,10,10 ,09,0,0,0,0,0,0,0,0,10,26,10,26,0,36,  , ,  
06-07,28,Houston                                      ,0297,01,SPRING GROVE SCHOOL DISTRICT       ,000, ,10,10 ,10,0,0,0,0,0,0,0,0,22,16,22,16,0,38,  , ,  
06-07,28,Houston                                      ,0297,01,SPRING GROVE SCHOOL DISTRICT       ,000, ,10,10 ,11,0,0,0,0,0,0,0,0,11,8,11,8,0,19,  , ,  
06-07,28,Houston                                      ,0297,01,SPRING GROVE SCHOOL DISTRICT       ,000, ,10,10 ,12,0,1,0,0,0,0,0,0,17,12,17,13,1,30,  , ,  
06-07,28,Houston                                      ,0297,01,SPRING GROVE SCHOOL DISTRICT       ,000, ,10,10 ,All Grades,0,1,0,0,0,0,0,0,165,179,165,180,1,345,  , ,  
06-07,28,Houston                                      ,0299,01,CALEDONIA PUBLIC SCHOOL DISTRICT   ,000, ,10,10 ,EC,0,0,0,0,0,0,0,0,6,2,6,2,0,8,  , ,  
06-07,28,Houston                                      ,0299,01,CALEDONIA PUBLIC SCHOOL DISTRICT   ,000, ,10,10 ,KG,0,0,0,0,0,0,0,2,30,13,30,15,2,45,  , ,  
06-07,28,Houston                                      ,0299,01,CALEDONIA PUBLIC SCHOOL DISTRICT   ,000, ,10,10 ,01,0,0,0,0,0,0,2,2,19,21,21,23,4,44,  , ,  
06-07,28,Houston                                      ,0299,01,CALEDONIA PUBLIC SCHOOL DISTRICT   ,000, ,10,10 ,02,0,0,0,0,0,0,1,0,24,18,25,18,1,43,  , ,  
06-07,28,Houston                                      ,0299,01,CALEDONIA PUBLIC SCHOOL DISTRICT   ,000, ,10,10 ,03,0,0,0,0,0,0,0,1,17,20,17,21,1,38,  , ,  
06-07,28,Houston                                      ,0299,01,CALEDONIA PUBLIC SCHOOL DISTRICT   ,000, ,10,10 ,04,0,0,0,0,0,0,2,0,23,16,25,16,2,41,  , ,  
06-07,28,Houston                                      ,0299,01,CALEDONIA PUBLIC SCHOOL DISTRICT   ,000, ,10,10 ,05,0,0,0,0,0,0,0,0,19,22,19,22,0,41,  , ,  
06-07,28,Houston                                      ,0299,01,CALEDONIA PUBLIC SCHOOL DISTRICT   ,000, ,10,10 ,06,0,0,1,0,0,0,1,0,22,40,24,40,2,64,  , ,  
06-07,28,Houston                                      ,0299,01,CALEDONIA PUBLIC SCHOOL DISTRICT   ,000, ,10,10 ,07,0,0,0,0,0,0,0,1,31,21,31,22,1,53,  , ,  
06-07,28,Houston                                      ,0299,01,CALEDONIA PUBLIC SCHOOL DISTRICT   ,000, ,10,10 ,08,0,0,0,1,0,0,0,1,29,27,29,29,2,58,  , ,  
06-07,28,Houston                                      ,0299,01,CALEDONIA PUBLIC SCHOOL DISTRICT   ,000, ,10,10 ,09,0,0,0,0,0,0,1,0,48,37,49,37,1,86,  , ,  
06-07,28,Houston                                      ,0299,01,CALEDONIA PUBLIC SCHOOL DISTRICT   ,000, ,10,10 ,10,0,1,0,0,0,0,0,1,52,44,52,46,2,98,  , ,  
06-07,28,Houston                                      ,0299,01,CALEDONIA PUBLIC SCHOOL DISTRICT   ,000, ,10,10 ,11,0,0,0,0,0,1,0,0,44,42,44,43,1,87,  , ,  
