DataYear,DistrictCouNum,DistrictCountyName,districtNumber,districtType,DistrictName,schoolNumber,SchoolName,ECSUNumber,EconomicDevelopmentRegion,grade,K12Enr,FreeK12,RedK12,LEPK12,SPEK12,EC12Enr,Free-EC12,Red-EC12,LEP-EC12,SPE-EC12,SchoolLocationCountyNumber,SchoolLocationCountyName,SchoolClassification
08-09,27,Hennepin                                     ,4160,07,SPECTRUM HIGH SCHOOL               ,000, ,11,11,10,69,5,,,6,69,5,,,6,, ,
08-09,27,Hennepin                                     ,4160,07,SPECTRUM HIGH SCHOOL               ,000, ,11,11,11,44,2,3,,5,44,2,3,,5,, ,
08-09,27,Hennepin                                     ,4160,07,SPECTRUM HIGH SCHOOL               ,000, ,11,11,12,28,3,3,,1,28,3,3,,1,, ,
08-09,27,Hennepin                                     ,4160,07,SPECTRUM HIGH SCHOOL               ,000, ,11,11,All Grades,187,12,10,,17,187,12,10,,17,, ,
08-09,43,McLeod                                       ,4161,07,NEW DISCOVERIES MONTESSORI ACADEMY ,000, ,06,06E,KG,34,13,4,,3,34,13,4,,3,, ,
08-09,43,McLeod                                       ,4161,07,NEW DISCOVERIES MONTESSORI ACADEMY ,000, ,06,06E,01,31,11,2,,5,31,11,2,,5,, ,
08-09,43,McLeod                                       ,4161,07,NEW DISCOVERIES MONTESSORI ACADEMY ,000, ,06,06E,02,29,11,3,,1,29,11,3,,1,, ,
08-09,43,McLeod                                       ,4161,07,NEW DISCOVERIES MONTESSORI ACADEMY ,000, ,06,06E,03,21,6,4,,4,21,6,4,,4,, ,
08-09,43,McLeod                                       ,4161,07,NEW DISCOVERIES MONTESSORI ACADEMY ,000, ,06,06E,04,22,3,6,,5,22,3,6,,5,, ,
08-09,43,McLeod                                       ,4161,07,NEW DISCOVERIES MONTESSORI ACADEMY ,000, ,06,06E,05,13,5,1,,2,13,5,1,,2,, ,
08-09,43,McLeod                                       ,4161,07,NEW DISCOVERIES MONTESSORI ACADEMY ,000, ,06,06E,06,18,8,1,,3,18,8,1,,3,, ,
08-09,43,McLeod                                       ,4161,07,NEW DISCOVERIES MONTESSORI ACADEMY ,000, ,06,06E,All Grades,168,57,21,,23,168,57,21,,23,, ,
08-09,27,Hennepin                                     ,4162,07,SOUTHSIDE FAMILY CHARTER SCHOOL    ,000, ,11,11,KG,9,3,2,,1,9,3,2,,1,, ,
08-09,27,Hennepin                                     ,4162,07,SOUTHSIDE FAMILY CHARTER SCHOOL    ,000, ,11,11,01,10,4,,,,10,4,,,,, ,
08-09,27,Hennepin                                     ,4162,07,SOUTHSIDE FAMILY CHARTER SCHOOL    ,000, ,11,11,02,11,5,2,,,11,5,2,,,, ,
08-09,27,Hennepin                                     ,4162,07,SOUTHSIDE FAMILY CHARTER SCHOOL    ,000, ,11,11,03,10,5,2,,,10,5,2,,,, ,
08-09,27,Hennepin                                     ,4162,07,SOUTHSIDE FAMILY CHARTER SCHOOL    ,000, ,11,11,04,14,5,2,,,14,5,2,,,, ,
08-09,27,Hennepin                                     ,4162,07,SOUTHSIDE FAMILY CHARTER SCHOOL    ,000, ,11,11,05,10,5,3,,4,10,5,3,,4,, ,
08-09,27,Hennepin                                     ,4162,07,SOUTHSIDE FAMILY CHARTER SCHOOL    ,000, ,11,11,06,9,4,3,,1,9,4,3,,1,, ,
08-09,27,Hennepin                                     ,4162,07,SOUTHSIDE FAMILY CHARTER SCHOOL    ,000, ,11,11,07,9,6,,,,9,6,,,,, ,
08-09,27,Hennepin                                     ,4162,07,SOUTHSIDE FAMILY CHARTER SCHOOL    ,000, ,11,11,08,8,7,1,,,8,7,1,,,, ,
08-09,27,Hennepin                                     ,4162,07,SOUTHSIDE FAMILY CHARTER SCHOOL    ,000, ,11,11,All Grades,90,44,15,,6,90,44,15,,6,, ,
08-09,62,Ramsey                                       ,4163,07,LEARNING FOR LEADERSHIP CHARTER    ,000, ,11,11,KG,14,12,,,1,14,12,,,1,, ,
08-09,62,Ramsey                                       ,4163,07,LEARNING FOR LEADERSHIP CHARTER    ,000, ,11,11,01,22,17,2,2,1,22,17,2,2,1,, ,
08-09,62,Ramsey                                       ,4163,07,LEARNING FOR LEADERSHIP CHARTER    ,000, ,11,11,02,18,15,1,3,2,18,15,1,3,2,, ,
08-09,62,Ramsey                                       ,4163,07,LEARNING FOR LEADERSHIP CHARTER    ,000, ,11,11,03,16,12,4,4,1,16,12,4,4,1,, ,
08-09,62,Ramsey                                       ,4163,07,LEARNING FOR LEADERSHIP CHARTER    ,000, ,11,11,04,12,9,1,3,3,12,9,1,3,3,, ,
08-09,62,Ramsey                                       ,4163,07,LEARNING FOR LEADERSHIP CHARTER    ,000, ,11,11,05,15,12,1,2,2,15,12,1,2,2,, ,
08-09,62,Ramsey                                       ,4163,07,LEARNING FOR LEADERSHIP CHARTER    ,000, ,11,11,06,13,10,1,2,2,13,10,1,2,2,, ,
08-09,62,Ramsey                                       ,4163,07,LEARNING FOR LEADERSHIP CHARTER    ,000, ,11,11,07,16,13,2,,3,16,13,2,,3,, ,
08-09,62,Ramsey                                       ,4163,07,LEARNING FOR LEADERSHIP CHARTER    ,000, ,11,11,08,18,12,1,1,5,18,12,1,1,5,, ,
08-09,62,Ramsey                                       ,4163,07,LEARNING FOR LEADERSHIP CHARTER    ,000, ,11,11,09,15,9,2,1,5,15,9,2,1,5,, ,
08-09,62,Ramsey                                       ,4163,07,LEARNING FOR LEADERSHIP CHARTER    ,000, ,11,11,10,9,7,,5,1,9,7,,5,1,, ,
08-09,62,Ramsey                                       ,4163,07,LEARNING FOR LEADERSHIP CHARTER    ,000, ,11,11,11,12,9,,5,1,12,9,,5,1,, ,
08-09,62,Ramsey                                       ,4163,07,LEARNING FOR LEADERSHIP CHARTER    ,000, ,11,11,12,1,1,,,,1,1,,,,, ,
08-09,62,Ramsey                                       ,4163,07,LEARNING FOR LEADERSHIP CHARTER    ,000, ,11,11,All Grades,181,138,15,28,27,181,138,15,28,27,, ,
08-09,27,Hennepin                                     ,4164,07,LAURA JEFFREY ACADEMY CHARTER      ,000, ,11,11,05,64,13,3,,5,64,13,3,,5,, ,
08-09,27,Hennepin                                     ,4164,07,LAURA JEFFREY ACADEMY CHARTER      ,000, ,11,11,06,34,8,1,,2,34,8,1,,2,, ,
08-09,27,Hennepin                                     ,4164,07,LAURA JEFFREY ACADEMY CHARTER      ,000, ,11,11,All Grades,98,21,4,,7,98,21,4,,7,, ,
08-09,69,St. Louis                                    ,4166,07,EAST RANGE ACADEMY OF TECH &SCIENCE,000, ,03,03,10,38,8,8,,9,38,8,8,,9,, ,
08-09,69,St. Louis                                    ,4166,07,EAST RANGE ACADEMY OF TECH &SCIENCE,000, ,03,03,11,44,17,7,,10,44,17,7,,10,, ,
08-09,69,St. Louis                                    ,4166,07,EAST RANGE ACADEMY OF TECH &SCIENCE,000, ,03,03,12,23,6,3,,6,23,6,3,,6,, ,
08-09,69,St. Louis                                    ,4166,07,EAST RANGE ACADEMY OF TECH &SCIENCE,000, ,03,03,All Grades,105,31,18,,25,105,31,18,,25,, ,
08-09,27,Hennepin                                     ,4167,07,INTERNATIONAL SPANISH LANGUAGE ACAD,000, ,11,11,KG,50,1,3,,2,50,1,3,,2,, ,
08-09,27,Hennepin                                     ,4167,07,INTERNATIONAL SPANISH LANGUAGE ACAD,000, ,11,11,01,22,,2,,,22,,2,,,, ,
08-09,27,Hennepin                                     ,4167,07,INTERNATIONAL SPANISH LANGUAGE ACAD,000, ,11,11,02,18,1,1,,2,18,1,1,,2,, ,
08-09,27,Hennepin                                     ,4167,07,INTERNATIONAL SPANISH LANGUAGE ACAD,000, ,11,11,03,18,1,1,,3,18,1,1,,3,, ,
08-09,27,Hennepin                                     ,4167,07,INTERNATIONAL SPANISH LANGUAGE ACAD,000, ,11,11,04,9,,,,,9,,,,,, ,
08-09,27,Hennepin                                     ,4167,07,INTERNATIONAL SPANISH LANGUAGE ACAD,000, ,11,11,05,4,,,,,4,,,,,, ,
08-09,27,Hennepin                                     ,4167,07,INTERNATIONAL SPANISH LANGUAGE ACAD,000, ,11,11,All Grades,121,3,7,,7,121,3,7,,7,, ,
08-09,61,Pope                                         ,4168,07,GLACIAL HILLS ELEMENTARY           ,000, ,04,04,KG,17,3,6,,4,17,3,6,,4,, ,
08-09,61,Pope                                         ,4168,07,GLACIAL HILLS ELEMENTARY           ,000, ,04,04,01,19,5,3,,1,19,5,3,,1,, ,
08-09,61,Pope                                         ,4168,07,GLACIAL HILLS ELEMENTARY           ,000, ,04,04,02,15,7,1,,,15,7,1,,,, ,
08-09,61,Pope                                         ,4168,07,GLACIAL HILLS ELEMENTARY           ,000, ,04,04,03,11,6,3,,2,11,6,3,,2,, ,
08-09,61,Pope                                         ,4168,07,GLACIAL HILLS ELEMENTARY           ,000, ,04,04,04,12,2,3,,1,12,2,3,,1,, ,
08-09,61,Pope                                         ,4168,07,GLACIAL HILLS ELEMENTARY           ,000, ,04,04,05,19,4,5,,4,19,4,5,,4,, ,
08-09,61,Pope                                         ,4168,07,GLACIAL HILLS ELEMENTARY           ,000, ,04,04,06,7,4,,,1,7,4,,,1,, ,
08-09,61,Pope                                         ,4168,07,GLACIAL HILLS ELEMENTARY           ,000, ,04,04,All Grades,100,31,21,,13,100,31,21,,13,, ,
08-09,27,Hennepin                                     ,4169,07,STONEBRIDGE COMMUNITY SCHOOL       ,000, ,11,11,KG,22,22,,,,22,22,,,,, ,
08-09,27,Hennepin                                     ,4169,07,STONEBRIDGE COMMUNITY SCHOOL       ,000, ,11,11,01,19,19,,,,19,19,,,,, ,
08-09,27,Hennepin                                     ,4169,07,STONEBRIDGE COMMUNITY SCHOOL       ,000, ,11,11,02,20,19,,,4,20,19,,,4,, ,
08-09,27,Hennepin                                     ,4169,07,STONEBRIDGE COMMUNITY SCHOOL       ,000, ,11,11,03,22,22,,,3,22,22,,,3,, ,
08-09,27,Hennepin                                     ,4169,07,STONEBRIDGE COMMUNITY SCHOOL       ,000, ,11,11,04,13,13,,,4,13,13,,,4,, ,
08-09,27,Hennepin                                     ,4169,07,STONEBRIDGE COMMUNITY SCHOOL       ,000, ,11,11,05,16,14,,,5,16,14,,,5,, ,
08-09,27,Hennepin                                     ,4169,07,STONEBRIDGE COMMUNITY SCHOOL       ,000, ,11,11,All Grades,112,109,,,16,112,109,,,16,, ,
08-09,27,Hennepin                                     ,4170,07,HIAWATHA LEADERSHIP ACADEMY        ,000, ,11,11,KG,74,63,8,49,1,74,63,8,49,1,, ,
08-09,27,Hennepin                                     ,4170,07,HIAWATHA LEADERSHIP ACADEMY        ,000, ,11,11,01,74,64,6,36,2,74,64,6,36,2,, ,
08-09,27,Hennepin                                     ,4170,07,HIAWATHA LEADERSHIP ACADEMY        ,000, ,11,11,02,46,38,6,16,2,46,38,6,16,2,, ,
08-09,27,Hennepin                                     ,4170,07,HIAWATHA LEADERSHIP ACADEMY        ,000, ,11,11,All Grades,194,165,20,101,5,194,165,20,101,5,, ,
08-09,27,Hennepin                                     ,4171,07,NOBLE ACADEMY                      ,000, ,11,11,KG,77,68,4,66,1,77,68,4,66,1,, ,
08-09,27,Hennepin                                     ,4171,07,NOBLE ACADEMY                      ,000, ,11,11,01,78,64,2,69,2,78,64,2,69,2,, ,
08-09,27,Hennepin                                     ,4171,07,NOBLE ACADEMY                      ,000, ,11,11,02,40,35,3,37,5,40,35,3,37,5,, ,
08-09,27,Hennepin                                     ,4171,07,NOBLE ACADEMY                      ,000, ,11,11,03,42,40,1,36,,42,40,1,36,,, ,
08-09,27,Hennepin                                     ,4171,07,NOBLE ACADEMY                      ,000, ,11,11,04,47,44,,43,4,47,44,,43,4,, ,
08-09,27,Hennepin                                     ,4171,07,NOBLE ACADEMY                      ,000, ,11,11,05,39,38,,35,5,39,38,,35,5,, ,
08-09,27,Hennepin                                     ,4171,07,NOBLE ACADEMY                      ,000, ,11,11,06,39,34,3,36,4,39,34,3,36,4,, ,
08-09,27,Hennepin                                     ,4171,07,NOBLE ACADEMY                      ,000, ,11,11,All Grades,362,323,13,322,21,362,323,13,322,21,, ,
08-09,87,Yellow Medicine                              ,4172,07,CLARKFIELD CHARTER SCHOOL          ,000, ,06,06W,KG,15,7,5,,,15,7,5,,,, ,
08-09,87,Yellow Medicine                              ,4172,07,CLARKFIELD CHARTER SCHOOL          ,000, ,06,06W,01,11,5,3,,2,11,5,3,,2,, ,
08-09,87,Yellow Medicine                              ,4172,07,CLARKFIELD CHARTER SCHOOL          ,000, ,06,06W,02,10,5,4,,1,10,5,4,,1,, ,
08-09,87,Yellow Medicine                              ,4172,07,CLARKFIELD CHARTER SCHOOL          ,000, ,06,06W,03,6,3,2,,2,6,3,2,,2,, ,
08-09,87,Yellow Medicine                              ,4172,07,CLARKFIELD CHARTER SCHOOL          ,000, ,06,06W,04,6,1,2,,,6,1,2,,,, ,
08-09,87,Yellow Medicine                              ,4172,07,CLARKFIELD CHARTER SCHOOL          ,000, ,06,06W,05,14,5,4,,2,14,5,4,,2,, ,
08-09,87,Yellow Medicine                              ,4172,07,CLARKFIELD CHARTER SCHOOL          ,000, ,06,06W,06,7,1,3,,1,7,1,3,,1,, ,
08-09,87,Yellow Medicine                              ,4172,07,CLARKFIELD CHARTER SCHOOL          ,000, ,06,06W,All Grades,69,27,23,,8,69,27,23,,8,, ,
08-09,27,Hennepin                                     ,4173,07,DUNWOODY ACADEMY                   ,000, ,11,11,09,58,37,7,,15,58,37,7,,15,, ,
08-09,27,Hennepin                                     ,4173,07,DUNWOODY ACADEMY                   ,000, ,11,11,10,82,53,9,,17,82,53,9,,17,, ,
08-09,27,Hennepin                                     ,4173,07,DUNWOODY ACADEMY                   ,000, ,11,11,11,62,37,8,,14,62,37,8,,14,, ,
08-09,27,Hennepin                                     ,4173,07,DUNWOODY ACADEMY                   ,000, ,11,11,All Grades,202,127,24,,46,202,127,24,,46,, ,
08-09,58,Pine                                         ,4174,07,PINE GROVE LEADERSHIP ACADEMY      ,000, ,07,07W,KG,4,2,,,,4,2,,,,, ,
08-09,58,Pine                                         ,4174,07,PINE GROVE LEADERSHIP ACADEMY      ,000, ,07,07W,01,2,2,,,1,2,2,,,1,, ,
08-09,58,Pine                                         ,4174,07,PINE GROVE LEADERSHIP ACADEMY      ,000, ,07,07W,02,2,,,,,2,,,,,, ,
08-09,58,Pine                                         ,4174,07,PINE GROVE LEADERSHIP ACADEMY      ,000, ,07,07W,03,1,,,,,1,,,,,, ,
08-09,58,Pine                                         ,4174,07,PINE GROVE LEADERSHIP ACADEMY      ,000, ,07,07W,04,4,4,,,,4,4,,,,, ,
08-09,58,Pine                                         ,4174,07,PINE GROVE LEADERSHIP ACADEMY      ,000, ,07,07W,05,1,,,,,1,,,,,, ,
08-09,58,Pine                                         ,4174,07,PINE GROVE LEADERSHIP ACADEMY      ,000, ,07,07W,06,2,,,,,2,,,,,, ,
08-09,58,Pine                                         ,4174,07,PINE GROVE LEADERSHIP ACADEMY      ,000, ,07,07W,07,1,1,,,,1,1,,,,, ,
08-09,58,Pine                                         ,4174,07,PINE GROVE LEADERSHIP ACADEMY      ,000, ,07,07W,08,2,1,,,1,2,1,,,1,, ,
08-09,58,Pine                                         ,4174,07,PINE GROVE LEADERSHIP ACADEMY      ,000, ,07,07W,All Grades,19,10,,,2,19,10,,,2,, ,
08-09,27,Hennepin                                     ,4175,07,LONG TIENG ACADEMY                 ,000, ,11,11,09,23,22,,2,2,23,22,,2,2,, ,
08-09,27,Hennepin                                     ,4175,07,LONG TIENG ACADEMY                 ,000, ,11,11,10,18,18,,2,2,18,18,,2,2,, ,
08-09,27,Hennepin                                     ,4175,07,LONG TIENG ACADEMY                 ,000, ,11,11,11,13,13,,1,1,13,13,,1,1,, ,
08-09,27,Hennepin                                     ,4175,07,LONG TIENG ACADEMY                 ,000, ,11,11,All Grades,54,53,,5,5,54,53,,5,5,, ,
08-09,82,Washington                                   ,4176,07,WAYNEWOOD SCHOOL OF HOPE           ,000, ,11,11,06,2,2,,,1,2,2,,,1,, ,
08-09,82,Washington                                   ,4176,07,WAYNEWOOD SCHOOL OF HOPE           ,000, ,11,11,07,9,9,,,6,9,9,,,6,, ,
08-09,82,Washington                                   ,4176,07,WAYNEWOOD SCHOOL OF HOPE           ,000, ,11,11,08,11,10,,,4,11,10,,,4,, ,
08-09,82,Washington                                   ,4176,07,WAYNEWOOD SCHOOL OF HOPE           ,000, ,11,11,All Grades,22,21,,,11,22,21,,,11,, ,
08-09,01,Aitkin                                       ,4177,07,MINISINAAKWAANG LEADERSHIP ACADEMY ,000, ,03,03,KG,3,2,1,,1,3,2,1,,1,, ,
08-09,01,Aitkin                                       ,4177,07,MINISINAAKWAANG LEADERSHIP ACADEMY ,000, ,03,03,01,6,5,,,,6,5,,,,, ,
08-09,01,Aitkin                                       ,4177,07,MINISINAAKWAANG LEADERSHIP ACADEMY ,000, ,03,03,02,4,1,,,2,4,1,,,2,, ,
08-09,01,Aitkin                                       ,4177,07,MINISINAAKWAANG LEADERSHIP ACADEMY ,000, ,03,03,03,2,1,1,,,2,1,1,,,, ,
08-09,01,Aitkin                                       ,4177,07,MINISINAAKWAANG LEADERSHIP ACADEMY ,000, ,03,03,04,2,1,,,1,2,1,,,1,, ,
08-09,01,Aitkin                                       ,4177,07,MINISINAAKWAANG LEADERSHIP ACADEMY ,000, ,03,03,05,1,,,,,1,,,,,, ,
08-09,01,Aitkin                                       ,4177,07,MINISINAAKWAANG LEADERSHIP ACADEMY ,000, ,03,03,06,3,1,,,2,3,1,,,2,, ,
08-09,01,Aitkin                                       ,4177,07,MINISINAAKWAANG LEADERSHIP ACADEMY ,000, ,03,03,08,3,1,,,1,3,1,,,1,, ,
08-09,01,Aitkin                                       ,4177,07,MINISINAAKWAANG LEADERSHIP ACADEMY ,000, ,03,03,11,1,,1,,1,1,,1,,1,, ,
08-09,01,Aitkin                                       ,4177,07,MINISINAAKWAANG LEADERSHIP ACADEMY ,000, ,03,03,12,3,,,,,3,,,,,, ,
08-09,01,Aitkin                                       ,4177,07,MINISINAAKWAANG LEADERSHIP ACADEMY ,000, ,03,03,All Grades,28,12,3,,8,28,12,3,,8,, ,
08-09,27,Hennepin                                     ,4178,07,LINCOLN INTERNATIONAL SCHOOL       ,000, ,11,11,09,27,26,1,27,,27,26,1,27,,, ,
08-09,27,Hennepin                                     ,4178,07,LINCOLN INTERNATIONAL SCHOOL       ,000, ,11,11,10,42,41,1,37,2,42,41,1,37,2,, ,
08-09,27,Hennepin                                     ,4178,07,LINCOLN INTERNATIONAL SCHOOL       ,000, ,11,11,11,37,35,1,32,,37,35,1,32,,, ,
08-09,27,Hennepin                                     ,4178,07,LINCOLN INTERNATIONAL SCHOOL       ,000, ,11,11,12,43,43,,38,,43,43,,38,,, ,
08-09,27,Hennepin                                     ,4178,07,LINCOLN INTERNATIONAL SCHOOL       ,000, ,11,11,All Grades,149,145,3,134,2,149,145,3,134,2,, ,
08-09,27,Hennepin                                     ,4180,07,EMILY O. GOODRIDGE-GREY ACCELERATED,000, ,11,11,KG,34,32,,,,34,32,,,,, ,
08-09,27,Hennepin                                     ,4180,07,EMILY O. GOODRIDGE-GREY ACCELERATED,000, ,11,11,01,37,31,,,3,37,31,,,3,, ,
08-09,27,Hennepin                                     ,4180,07,EMILY O. GOODRIDGE-GREY ACCELERATED,000, ,11,11,02,18,14,,,3,18,14,,,3,, ,
08-09,27,Hennepin                                     ,4180,07,EMILY O. GOODRIDGE-GREY ACCELERATED,000, ,11,11,03,15,10,1,,4,15,10,1,,4,, ,
08-09,27,Hennepin                                     ,4180,07,EMILY O. GOODRIDGE-GREY ACCELERATED,000, ,11,11,04,16,12,,,3,16,12,,,3,, ,
08-09,27,Hennepin                                     ,4180,07,EMILY O. GOODRIDGE-GREY ACCELERATED,000, ,11,11,05,12,6,,,2,12,6,,,2,, ,
08-09,27,Hennepin                                     ,4180,07,EMILY O. GOODRIDGE-GREY ACCELERATED,000, ,11,11,06,10,6,,,2,10,6,,,2,, ,
08-09,27,Hennepin                                     ,4180,07,EMILY O. GOODRIDGE-GREY ACCELERATED,000, ,11,11,All Grades,142,111,1,,17,142,111,1,,17,, ,
08-09,82,Washington                                   ,4181,07,COMMUNITY SCHOOL OF EXCELLENCE     ,000, ,11,11,KG,70,53,10,67,3,70,53,10,67,3,, ,
08-09,82,Washington                                   ,4181,07,COMMUNITY SCHOOL OF EXCELLENCE     ,000, ,11,11,01,58,42,5,54,5,58,42,5,54,5,, ,
08-09,82,Washington                                   ,4181,07,COMMUNITY SCHOOL OF EXCELLENCE     ,000, ,11,11,02,39,31,4,37,3,39,31,4,37,3,, ,
08-09,82,Washington                                   ,4181,07,COMMUNITY SCHOOL OF EXCELLENCE     ,000, ,11,11,03,41,29,5,35,2,41,29,5,35,2,, ,
08-09,82,Washington                                   ,4181,07,COMMUNITY SCHOOL OF EXCELLENCE     ,000, ,11,11,04,34,27,2,31,3,34,27,2,31,3,, ,
08-09,82,Washington                                   ,4181,07,COMMUNITY SCHOOL OF EXCELLENCE     ,000, ,11,11,05,27,22,2,21,5,27,22,2,21,5,, ,
08-09,82,Washington                                   ,4181,07,COMMUNITY SCHOOL OF EXCELLENCE     ,000, ,11,11,06,25,23,1,24,,25,23,1,24,,, ,
08-09,82,Washington                                   ,4181,07,COMMUNITY SCHOOL OF EXCELLENCE     ,000, ,11,11,07,29,25,2,28,3,29,25,2,28,3,, ,
08-09,82,Washington                                   ,4181,07,COMMUNITY SCHOOL OF EXCELLENCE     ,000, ,11,11,All Grades,323,252,31,297,24,323,252,31,297,24,, ,
08-09,27,Hennepin                                     ,4182,07,QUEST ACADEMY                      ,000, ,11,11,05,34,7,5,,8,34,7,5,,8,, ,
08-09,27,Hennepin                                     ,4182,07,QUEST ACADEMY                      ,000, ,11,11,06,29,3,4,,8,29,3,4,,8,, ,
08-09,27,Hennepin                                     ,4182,07,QUEST ACADEMY                      ,000, ,11,11,07,23,7,2,,9,23,7,2,,9,, ,
08-09,27,Hennepin                                     ,4182,07,QUEST ACADEMY                      ,000, ,11,11,08,29,5,3,,6,29,5,3,,6,, ,
08-09,27,Hennepin                                     ,4182,07,QUEST ACADEMY                      ,000, ,11,11,09,23,5,2,,11,23,5,2,,11,, ,
08-09,27,Hennepin                                     ,4182,07,QUEST ACADEMY                      ,000, ,11,11,10,19,5,3,,9,19,5,3,,9,, ,
08-09,27,Hennepin                                     ,4182,07,QUEST ACADEMY                      ,000, ,11,11,11,13,3,1,,4,13,3,1,,4,, ,
08-09,27,Hennepin                                     ,4182,07,QUEST ACADEMY                      ,000, ,11,11,12,3,,,,1,3,,,,1,, ,
08-09,27,Hennepin                                     ,4182,07,QUEST ACADEMY                      ,000, ,11,11,All Grades,173,35,20,,56,173,35,20,,56,, ,
08-09,27,Hennepin                                     ,4183,07,LIONSGATE ACADEMY                  ,000, ,11,11,07,29,4,1,,27,29,4,1,,27,, ,
08-09,27,Hennepin                                     ,4183,07,LIONSGATE ACADEMY                  ,000, ,11,11,08,12,,1,,12,12,,1,,12,, ,
08-09,27,Hennepin                                     ,4183,07,LIONSGATE ACADEMY                  ,000, ,11,11,09,15,,1,,14,15,,1,,14,, ,
08-09,27,Hennepin                                     ,4183,07,LIONSGATE ACADEMY                  ,000, ,11,11,10,15,1,1,,15,15,1,1,,15,, ,
08-09,27,Hennepin                                     ,4183,07,LIONSGATE ACADEMY                  ,000, ,11,11,All Grades,71,5,4,,68,71,5,4,,68,, ,
08-09,70,Scott                                        ,4184,07,ASPEN ACADEMY                      ,000, ,11,11,KG,46,1,,,3,46,1,,,3,, ,
08-09,70,Scott                                        ,4184,07,ASPEN ACADEMY                      ,000, ,11,11,01,35,,,,1,35,,,,1,, ,
08-09,70,Scott                                        ,4184,07,ASPEN ACADEMY                      ,000, ,11,11,02,30,,,,1,30,,,,1,, ,
08-09,70,Scott                                        ,4184,07,ASPEN ACADEMY                      ,000, ,11,11,03,25,2,,,1,25,2,,,1,, ,
08-09,70,Scott                                        ,4184,07,ASPEN ACADEMY                      ,000, ,11,11,All Grades,136,3,,,6,136,3,,,6,, ,
08-09,02,Anoka                                        ,4185,07,DAVINCI ACADEMY                    ,000, ,11,11,KG,34,4,1,,2,34,4,1,,2,, ,
08-09,02,Anoka                                        ,4185,07,DAVINCI ACADEMY                    ,000, ,11,11,01,33,3,2,,4,33,3,2,,4,, ,
08-09,02,Anoka                                        ,4185,07,DAVINCI ACADEMY                    ,000, ,11,11,02,18,2,,,2,18,2,,,2,, ,
08-09,02,Anoka                                        ,4185,07,DAVINCI ACADEMY                    ,000, ,11,11,03,28,8,2,,1,28,8,2,,1,, ,
08-09,02,Anoka                                        ,4185,07,DAVINCI ACADEMY                    ,000, ,11,11,04,20,3,2,,,20,3,2,,,, ,
08-09,02,Anoka                                        ,4185,07,DAVINCI ACADEMY                    ,000, ,11,11,05,25,3,2,,4,25,3,2,,4,, ,
08-09,02,Anoka                                        ,4185,07,DAVINCI ACADEMY                    ,000, ,11,11,06,12,2,1,,,12,2,1,,,, ,
08-09,02,Anoka                                        ,4185,07,DAVINCI ACADEMY                    ,000, ,11,11,All Grades,170,25,10,,13,170,25,10,,13,, ,
08-09,27,Hennepin                                     ,4186,07,GLOBAL ACADEMY                     ,000, ,11,11,KG,76,58,12,69,,76,58,12,69,,, ,
08-09,27,Hennepin                                     ,4186,07,GLOBAL ACADEMY                     ,000, ,11,11,01,40,34,4,34,2,40,34,4,34,2,, ,
08-09,27,Hennepin                                     ,4186,07,GLOBAL ACADEMY                     ,000, ,11,11,02,39,34,4,34,1,39,34,4,34,1,, ,
08-09,27,Hennepin                                     ,4186,07,GLOBAL ACADEMY                     ,000, ,11,11,03,43,38,3,37,,43,38,3,37,,, ,
08-09,27,Hennepin                                     ,4186,07,GLOBAL ACADEMY                     ,000, ,11,11,04,32,29,2,25,4,32,29,2,25,4,, ,
08-09,27,Hennepin                                     ,4186,07,GLOBAL ACADEMY                     ,000, ,11,11,05,22,19,2,3,,22,19,2,3,,, ,
08-09,27,Hennepin                                     ,4186,07,GLOBAL ACADEMY                     ,000, ,11,11,06,20,19,,7,2,20,19,,7,2,, ,
08-09,27,Hennepin                                     ,4186,07,GLOBAL ACADEMY                     ,000, ,11,11,All Grades,272,231,27,209,9,272,231,27,209,9,, ,
08-09,62,Ramsey                                       ,4187,07,MICHAEL FROME ACADEMY              ,000, ,11,11,KG,18,,,,1,18,,,,1,, ,
08-09,62,Ramsey                                       ,4187,07,MICHAEL FROME ACADEMY              ,000, ,11,11,01,8,,,,1,8,,,,1,, ,
08-09,62,Ramsey                                       ,4187,07,MICHAEL FROME ACADEMY              ,000, ,11,11,02,8,,,,,8,,,,,, ,
08-09,62,Ramsey                                       ,4187,07,MICHAEL FROME ACADEMY              ,000, ,11,11,03,6,,,,1,6,,,,1,, ,
08-09,62,Ramsey                                       ,4187,07,MICHAEL FROME ACADEMY              ,000, ,11,11,All Grades,40,,,,3,40,,,,3,, ,
08-09,10,Carver                                       ,4188,07,COLOGNE ACADEMY                    ,000, ,11,11,KG,37,3,3,1,3,37,3,3,1,3,, ,
08-09,10,Carver                                       ,4188,07,COLOGNE ACADEMY                    ,000, ,11,11,01,20,1,3,1,1,20,1,3,1,1,, ,
08-09,10,Carver                                       ,4188,07,COLOGNE ACADEMY                    ,000, ,11,11,02,20,4,2,,2,20,4,2,,2,, ,
08-09,10,Carver                                       ,4188,07,COLOGNE ACADEMY                    ,000, ,11,11,03,23,3,2,1,,23,3,2,1,,, ,
08-09,10,Carver                                       ,4188,07,COLOGNE ACADEMY                    ,000, ,11,11,04,18,1,3,1,1,18,1,3,1,1,, ,
08-09,10,Carver                                       ,4188,07,COLOGNE ACADEMY                    ,000, ,11,11,05,18,5,1,1,2,18,5,1,1,2,, ,
