DataYear,DistrictCountyNumber,DistrictCountyName,districtNumber,districtType,DistrictName,schoolNumber,SchoolName,ECSUNumber,EconomicDevelopmentRegion,Grade,AMI_Male,AMI_Female,ASI_Male,ASI_Female,BLK_Male,BLK_Female,HIS_Male,HIS_Female,HPI_Male,HPI_Female,MLT_Male,MLT_Female,WHT_Male,WHT_Female,TotalMale,TotalFemale,TotalMinority,TotalStudents,Entity,MinMaxGrade,SchoolLocationCountyNumber,SchoolLocationCountyName,SchoolClassification
14-15,20,Dodge                                        ,2125,01,TRITON SCHOOL DISTRICT             ,000, ,10,10,04,0,0,0,0,1,1,5,2,0,0,0,3,45,35,51,41,12,92,District,EC-12,, ,
14-15,20,Dodge                                        ,2125,01,TRITON SCHOOL DISTRICT             ,000, ,10,10,05,0,0,0,0,1,1,10,13,0,0,2,2,29,37,42,53,29,95,District,EC-12,, ,
14-15,20,Dodge                                        ,2125,01,TRITON SCHOOL DISTRICT             ,000, ,10,10,06,1,0,0,0,1,0,7,10,0,0,3,1,35,31,47,42,23,89,District,EC-12,, ,
14-15,20,Dodge                                        ,2125,01,TRITON SCHOOL DISTRICT             ,000, ,10,10,07,0,1,0,0,1,1,12,8,0,0,2,0,29,35,44,45,25,89,District,EC-12,, ,
14-15,20,Dodge                                        ,2125,01,TRITON SCHOOL DISTRICT             ,000, ,10,10,08,0,0,0,0,1,0,11,9,0,0,1,1,52,39,65,49,23,114,District,EC-12,, ,
14-15,20,Dodge                                        ,2125,01,TRITON SCHOOL DISTRICT             ,000, ,10,10,09,0,0,0,1,0,1,4,5,0,0,0,0,35,31,39,38,11,77,District,EC-12,, ,
14-15,20,Dodge                                        ,2125,01,TRITON SCHOOL DISTRICT             ,000, ,10,10,10,0,0,0,1,0,0,5,8,0,0,1,0,25,33,31,42,15,73,District,EC-12,, ,
14-15,20,Dodge                                        ,2125,01,TRITON SCHOOL DISTRICT             ,000, ,10,10,11,0,0,0,0,0,0,3,6,0,0,1,1,29,32,33,39,11,72,District,EC-12,, ,
14-15,20,Dodge                                        ,2125,01,TRITON SCHOOL DISTRICT             ,000, ,10,10,12,0,0,0,0,0,0,5,3,0,0,3,2,36,39,44,44,13,88,District,EC-12,, ,
14-15,20,Dodge                                        ,2125,01,TRITON SCHOOL DISTRICT             ,000, ,10,10,All Grades,2,1,0,2,7,8,98,109,0,0,20,14,452,443,579,577,261,1156,District,EC-12,, ,
14-15,22,Faribault                                    ,2134,01,UNITED SOUTH CENTRAL SCHOOL DIST.  ,000, ,09,10,EC,0,0,0,0,0,0,2,2,0,0,0,0,6,8,8,10,4,18,District,EC-12,, ,
14-15,22,Faribault                                    ,2134,01,UNITED SOUTH CENTRAL SCHOOL DIST.  ,000, ,09,10,KG,0,0,0,0,0,0,6,5,0,0,1,0,22,21,29,26,12,55,District,EC-12,, ,
14-15,22,Faribault                                    ,2134,01,UNITED SOUTH CENTRAL SCHOOL DIST.  ,000, ,09,10,01,0,0,0,0,0,0,2,1,0,0,1,2,21,14,24,17,6,41,District,EC-12,, ,
14-15,22,Faribault                                    ,2134,01,UNITED SOUTH CENTRAL SCHOOL DIST.  ,000, ,09,10,02,0,0,0,0,0,0,7,5,0,0,2,2,20,20,29,27,16,56,District,EC-12,, ,
14-15,22,Faribault                                    ,2134,01,UNITED SOUTH CENTRAL SCHOOL DIST.  ,000, ,09,10,03,0,0,0,0,0,0,2,5,0,0,1,0,21,13,24,18,8,42,District,EC-12,, ,
14-15,22,Faribault                                    ,2134,01,UNITED SOUTH CENTRAL SCHOOL DIST.  ,000, ,09,10,04,0,0,0,0,0,0,2,7,0,0,0,1,14,14,16,22,10,38,District,EC-12,, ,
14-15,22,Faribault                                    ,2134,01,UNITED SOUTH CENTRAL SCHOOL DIST.  ,000, ,09,10,05,0,0,0,0,0,0,3,3,0,0,2,0,18,26,23,29,8,52,District,EC-12,, ,
14-15,22,Faribault                                    ,2134,01,UNITED SOUTH CENTRAL SCHOOL DIST.  ,000, ,09,10,06,0,0,0,0,0,0,2,7,0,0,0,1,25,28,27,36,10,63,District,EC-12,, ,
14-15,22,Faribault                                    ,2134,01,UNITED SOUTH CENTRAL SCHOOL DIST.  ,000, ,09,10,07,0,0,0,0,0,0,2,4,0,0,2,0,22,16,26,20,8,46,District,EC-12,, ,
14-15,22,Faribault                                    ,2134,01,UNITED SOUTH CENTRAL SCHOOL DIST.  ,000, ,09,10,08,0,0,0,0,0,0,3,7,0,0,0,0,23,11,26,18,10,44,District,EC-12,, ,
14-15,22,Faribault                                    ,2134,01,UNITED SOUTH CENTRAL SCHOOL DIST.  ,000, ,09,10,09,0,0,0,1,0,0,0,4,0,0,2,1,21,20,23,26,8,49,District,EC-12,, ,
14-15,22,Faribault                                    ,2134,01,UNITED SOUTH CENTRAL SCHOOL DIST.  ,000, ,09,10,10,0,0,0,0,0,1,3,4,0,0,0,0,29,20,32,25,8,57,District,EC-12,, ,
14-15,22,Faribault                                    ,2134,01,UNITED SOUTH CENTRAL SCHOOL DIST.  ,000, ,09,10,11,0,0,0,0,1,0,2,7,0,0,0,0,36,24,39,31,10,70,District,EC-12,, ,
14-15,22,Faribault                                    ,2134,01,UNITED SOUTH CENTRAL SCHOOL DIST.  ,000, ,09,10,12,0,0,0,1,0,0,3,1,0,0,0,0,27,18,30,20,5,50,District,EC-12,, ,
14-15,22,Faribault                                    ,2134,01,UNITED SOUTH CENTRAL SCHOOL DIST.  ,000, ,09,10,All Grades,0,0,0,2,1,1,39,62,0,0,11,7,305,253,356,325,123,681,District,EC-12,, ,
14-15,07,Blue Earth                                   ,2135,01,MAPLE RIVER SCHOOL DISTRICT        ,000, ,09,09,EC,0,0,0,0,0,0,0,1,0,0,0,0,10,4,10,5,1,15,District,EC-12,, ,
14-15,07,Blue Earth                                   ,2135,01,MAPLE RIVER SCHOOL DISTRICT        ,000, ,09,09,KG,0,0,0,0,0,0,3,2,0,0,2,1,35,32,40,35,8,75,District,EC-12,, ,
14-15,07,Blue Earth                                   ,2135,01,MAPLE RIVER SCHOOL DISTRICT        ,000, ,09,09,01,0,0,0,1,2,0,0,1,0,0,2,1,42,32,46,35,7,81,District,EC-12,, ,
14-15,07,Blue Earth                                   ,2135,01,MAPLE RIVER SCHOOL DISTRICT        ,000, ,09,09,02,0,0,0,0,0,0,2,1,0,0,1,1,24,35,27,37,5,64,District,EC-12,, ,
14-15,07,Blue Earth                                   ,2135,01,MAPLE RIVER SCHOOL DISTRICT        ,000, ,09,09,03,0,0,0,0,0,0,1,0,0,0,1,0,27,27,29,27,2,56,District,EC-12,, ,
14-15,07,Blue Earth                                   ,2135,01,MAPLE RIVER SCHOOL DISTRICT        ,000, ,09,09,04,0,0,0,0,0,0,0,2,0,0,0,1,36,30,36,33,3,69,District,EC-12,, ,
14-15,07,Blue Earth                                   ,2135,01,MAPLE RIVER SCHOOL DISTRICT        ,000, ,09,09,05,0,0,0,1,0,0,1,1,0,0,1,2,28,31,30,35,6,65,District,EC-12,, ,
14-15,07,Blue Earth                                   ,2135,01,MAPLE RIVER SCHOOL DISTRICT        ,000, ,09,09,06,0,0,0,0,0,1,2,0,0,0,1,0,28,33,31,34,4,65,District,EC-12,, ,
14-15,07,Blue Earth                                   ,2135,01,MAPLE RIVER SCHOOL DISTRICT        ,000, ,09,09,07,0,0,0,0,0,0,1,1,0,0,2,1,42,35,45,37,5,82,District,EC-12,, ,
14-15,07,Blue Earth                                   ,2135,01,MAPLE RIVER SCHOOL DISTRICT        ,000, ,09,09,08,0,0,0,1,0,0,2,0,0,0,0,0,40,36,42,37,3,79,District,EC-12,, ,
14-15,07,Blue Earth                                   ,2135,01,MAPLE RIVER SCHOOL DISTRICT        ,000, ,09,09,09,1,0,0,0,1,1,1,1,0,0,2,0,40,46,45,48,7,93,District,EC-12,, ,
14-15,07,Blue Earth                                   ,2135,01,MAPLE RIVER SCHOOL DISTRICT        ,000, ,09,09,10,0,0,0,0,0,0,0,2,0,0,0,1,43,41,43,44,3,87,District,EC-12,, ,
14-15,07,Blue Earth                                   ,2135,01,MAPLE RIVER SCHOOL DISTRICT        ,000, ,09,09,11,0,1,0,0,0,0,0,0,1,0,0,2,38,34,39,37,4,76,District,EC-12,, ,
14-15,07,Blue Earth                                   ,2135,01,MAPLE RIVER SCHOOL DISTRICT        ,000, ,09,09,12,0,0,0,1,0,0,1,0,0,0,0,0,27,37,28,38,2,66,District,EC-12,, ,
14-15,07,Blue Earth                                   ,2135,01,MAPLE RIVER SCHOOL DISTRICT        ,000, ,09,09,All Grades,1,1,0,4,3,2,14,12,1,0,12,10,460,453,491,482,60,973,District,EC-12,, ,
14-15,23,Fillmore                                     ,2137,01,KINGSLAND PUBLIC SCHOOL DISTRICT   ,000, ,10,10,EC,0,0,0,0,0,0,0,0,0,0,0,0,7,2,7,2,0,9,District,EC-12,, ,
14-15,23,Fillmore                                     ,2137,01,KINGSLAND PUBLIC SCHOOL DISTRICT   ,000, ,10,10,KG,0,0,0,0,0,0,0,2,0,0,1,0,25,16,26,18,3,44,District,EC-12,, ,
14-15,23,Fillmore                                     ,2137,01,KINGSLAND PUBLIC SCHOOL DISTRICT   ,000, ,10,10,01,0,0,1,0,0,0,0,1,0,0,1,2,25,28,27,31,5,58,District,EC-12,, ,
14-15,23,Fillmore                                     ,2137,01,KINGSLAND PUBLIC SCHOOL DISTRICT   ,000, ,10,10,02,0,0,0,0,0,0,0,0,0,0,2,1,28,14,30,15,3,45,District,EC-12,, ,
14-15,23,Fillmore                                     ,2137,01,KINGSLAND PUBLIC SCHOOL DISTRICT   ,000, ,10,10,03,0,0,0,0,0,0,1,0,0,0,3,0,27,27,31,27,4,58,District,EC-12,, ,
14-15,23,Fillmore                                     ,2137,01,KINGSLAND PUBLIC SCHOOL DISTRICT   ,000, ,10,10,04,0,0,0,0,0,0,0,0,0,1,0,0,23,14,23,15,1,38,District,EC-12,, ,
14-15,23,Fillmore                                     ,2137,01,KINGSLAND PUBLIC SCHOOL DISTRICT   ,000, ,10,10,05,0,0,0,0,0,0,1,0,0,0,0,0,20,32,21,32,1,53,District,EC-12,, ,
14-15,23,Fillmore                                     ,2137,01,KINGSLAND PUBLIC SCHOOL DISTRICT   ,000, ,10,10,06,0,0,0,0,0,0,0,0,0,0,0,2,19,16,19,18,2,37,District,EC-12,, ,
14-15,23,Fillmore                                     ,2137,01,KINGSLAND PUBLIC SCHOOL DISTRICT   ,000, ,10,10,07,0,0,1,0,0,0,0,0,0,0,0,0,23,16,24,16,1,40,District,EC-12,, ,
14-15,23,Fillmore                                     ,2137,01,KINGSLAND PUBLIC SCHOOL DISTRICT   ,000, ,10,10,08,0,0,0,1,0,0,0,0,0,0,0,1,19,20,19,22,2,41,District,EC-12,, ,
14-15,23,Fillmore                                     ,2137,01,KINGSLAND PUBLIC SCHOOL DISTRICT   ,000, ,10,10,09,0,0,0,1,0,0,1,0,0,0,0,0,21,24,22,25,2,47,District,EC-12,, ,
14-15,23,Fillmore                                     ,2137,01,KINGSLAND PUBLIC SCHOOL DISTRICT   ,000, ,10,10,10,0,0,0,1,0,0,0,0,0,0,0,0,22,23,22,24,1,46,District,EC-12,, ,
14-15,23,Fillmore                                     ,2137,01,KINGSLAND PUBLIC SCHOOL DISTRICT   ,000, ,10,10,11,0,0,0,0,1,0,1,0,0,0,1,0,28,21,31,21,3,52,District,EC-12,, ,
14-15,23,Fillmore                                     ,2137,01,KINGSLAND PUBLIC SCHOOL DISTRICT   ,000, ,10,10,12,0,0,0,0,0,0,0,0,0,0,1,0,16,23,17,23,1,40,District,EC-12,, ,
14-15,23,Fillmore                                     ,2137,01,KINGSLAND PUBLIC SCHOOL DISTRICT   ,000, ,10,10,All Grades,0,0,2,3,1,0,4,3,0,1,9,6,303,276,319,289,29,608,District,EC-12,, ,
14-15,69,St. Louis                                    ,2142,01,ST. LOUIS COUNTY SCHOOL DISTRICT   ,000, ,03,03,EC,1,1,0,0,0,0,0,0,0,0,2,1,15,7,18,9,5,27,District,EC-12,, ,
14-15,69,St. Louis                                    ,2142,01,ST. LOUIS COUNTY SCHOOL DISTRICT   ,000, ,03,03,KG,6,4,0,0,0,0,1,1,0,0,7,7,65,43,79,55,26,134,District,EC-12,, ,
14-15,69,St. Louis                                    ,2142,01,ST. LOUIS COUNTY SCHOOL DISTRICT   ,000, ,03,03,01,8,4,0,0,1,0,3,2,0,0,2,8,61,63,75,77,28,152,District,EC-12,, ,
14-15,69,St. Louis                                    ,2142,01,ST. LOUIS COUNTY SCHOOL DISTRICT   ,000, ,03,03,02,3,2,0,0,0,0,2,1,0,0,8,5,74,54,87,62,21,149,District,EC-12,, ,
14-15,69,St. Louis                                    ,2142,01,ST. LOUIS COUNTY SCHOOL DISTRICT   ,000, ,03,03,03,4,1,0,0,0,0,0,0,0,0,4,9,60,62,68,72,18,140,District,EC-12,, ,
14-15,69,St. Louis                                    ,2142,01,ST. LOUIS COUNTY SCHOOL DISTRICT   ,000, ,03,03,04,4,3,0,0,0,0,2,1,2,0,8,11,63,55,79,70,31,149,District,EC-12,, ,
14-15,69,St. Louis                                    ,2142,01,ST. LOUIS COUNTY SCHOOL DISTRICT   ,000, ,03,03,05,4,7,0,0,0,0,3,0,0,0,2,7,75,58,84,72,23,156,District,EC-12,, ,
14-15,69,St. Louis                                    ,2142,01,ST. LOUIS COUNTY SCHOOL DISTRICT   ,000, ,03,03,06,4,6,2,0,0,0,1,2,0,0,6,6,61,59,74,73,27,147,District,EC-12,, ,
14-15,69,St. Louis                                    ,2142,01,ST. LOUIS COUNTY SCHOOL DISTRICT   ,000, ,03,03,07,5,7,0,0,0,0,0,2,0,0,7,4,65,67,77,80,25,157,District,EC-12,, ,
14-15,69,St. Louis                                    ,2142,01,ST. LOUIS COUNTY SCHOOL DISTRICT   ,000, ,03,03,08,10,4,0,0,1,0,1,1,0,0,5,3,57,71,74,79,25,153,District,EC-12,, ,
14-15,69,St. Louis                                    ,2142,01,ST. LOUIS COUNTY SCHOOL DISTRICT   ,000, ,03,03,09,5,6,0,0,0,2,1,1,0,0,4,3,62,51,72,63,22,135,District,EC-12,, ,
14-15,69,St. Louis                                    ,2142,01,ST. LOUIS COUNTY SCHOOL DISTRICT   ,000, ,03,03,10,14,8,0,0,0,1,0,1,0,0,3,7,58,51,75,68,34,143,District,EC-12,, ,
14-15,69,St. Louis                                    ,2142,01,ST. LOUIS COUNTY SCHOOL DISTRICT   ,000, ,03,03,11,7,7,0,0,1,1,0,0,0,0,2,5,76,64,86,77,23,163,District,EC-12,, ,
14-15,69,St. Louis                                    ,2142,01,ST. LOUIS COUNTY SCHOOL DISTRICT   ,000, ,03,03,12,8,13,0,0,1,0,0,0,0,0,2,0,56,49,67,62,24,129,District,EC-12,, ,
14-15,69,St. Louis                                    ,2142,01,ST. LOUIS COUNTY SCHOOL DISTRICT   ,000, ,03,03,All Grades,83,73,2,0,4,4,14,12,2,0,62,76,848,754,1015,919,332,1934,District,EC-12,, ,
14-15,40,Le Sueur                                     ,2143,01,WATERVILLE-ELYSIAN-MORRISTOWN      ,000, ,09,09,EC,0,0,0,0,0,0,0,0,0,0,0,0,14,6,14,6,0,20,District,EC-12,, ,
14-15,40,Le Sueur                                     ,2143,01,WATERVILLE-ELYSIAN-MORRISTOWN      ,000, ,09,09,KG,0,1,0,0,0,0,0,1,0,0,4,0,23,30,27,32,6,59,District,EC-12,, ,
14-15,40,Le Sueur                                     ,2143,01,WATERVILLE-ELYSIAN-MORRISTOWN      ,000, ,09,09,01,0,0,0,0,1,0,3,4,0,0,1,0,33,24,38,28,9,66,District,EC-12,, ,
14-15,40,Le Sueur                                     ,2143,01,WATERVILLE-ELYSIAN-MORRISTOWN      ,000, ,09,09,02,1,0,0,0,0,1,1,2,0,0,1,0,32,34,35,37,6,72,District,EC-12,, ,
14-15,40,Le Sueur                                     ,2143,01,WATERVILLE-ELYSIAN-MORRISTOWN      ,000, ,09,09,03,2,0,0,0,1,0,1,3,0,0,1,1,28,34,33,38,9,71,District,EC-12,, ,
14-15,40,Le Sueur                                     ,2143,01,WATERVILLE-ELYSIAN-MORRISTOWN      ,000, ,09,09,04,0,0,0,0,0,0,3,4,0,0,2,0,23,29,28,33,9,61,District,EC-12,, ,
14-15,40,Le Sueur                                     ,2143,01,WATERVILLE-ELYSIAN-MORRISTOWN      ,000, ,09,09,05,2,0,0,0,0,0,1,1,0,0,0,1,26,28,29,30,5,59,District,EC-12,, ,
14-15,40,Le Sueur                                     ,2143,01,WATERVILLE-ELYSIAN-MORRISTOWN      ,000, ,09,09,06,0,1,0,0,0,1,3,2,0,0,0,0,25,31,28,35,7,63,District,EC-12,, ,
14-15,40,Le Sueur                                     ,2143,01,WATERVILLE-ELYSIAN-MORRISTOWN      ,000, ,09,09,07,0,0,0,0,0,0,2,2,0,0,0,2,35,15,37,19,6,56,District,EC-12,, ,
14-15,40,Le Sueur                                     ,2143,01,WATERVILLE-ELYSIAN-MORRISTOWN      ,000, ,09,09,08,1,0,0,0,0,0,2,1,0,0,1,3,25,25,29,29,8,58,District,EC-12,, ,
14-15,40,Le Sueur                                     ,2143,01,WATERVILLE-ELYSIAN-MORRISTOWN      ,000, ,09,09,09,0,0,0,1,0,0,0,2,0,0,1,0,33,29,34,32,4,66,District,EC-12,, ,
14-15,40,Le Sueur                                     ,2143,01,WATERVILLE-ELYSIAN-MORRISTOWN      ,000, ,09,09,10,0,0,0,0,0,0,0,2,0,0,1,0,24,37,25,39,3,64,District,EC-12,, ,
14-15,40,Le Sueur                                     ,2143,01,WATERVILLE-ELYSIAN-MORRISTOWN      ,000, ,09,09,11,0,0,0,0,0,0,1,0,0,0,0,0,30,29,31,29,1,60,District,EC-12,, ,
14-15,40,Le Sueur                                     ,2143,01,WATERVILLE-ELYSIAN-MORRISTOWN      ,000, ,09,09,12,1,0,0,0,0,0,1,0,0,0,0,0,30,36,32,36,2,68,District,EC-12,, ,
14-15,40,Le Sueur                                     ,2143,01,WATERVILLE-ELYSIAN-MORRISTOWN      ,000, ,09,09,All Grades,7,2,0,1,2,2,18,24,0,0,12,7,381,387,420,423,75,843,District,EC-12,, ,
14-15,13,Chisago                                      ,2144,01,CHISAGO LAKES SCHOOL DISTRICT      ,000, ,07,07E,EC,0,0,0,0,1,0,1,0,0,0,0,0,22,20,24,20,2,44,District,EC-12,, ,
14-15,13,Chisago                                      ,2144,01,CHISAGO LAKES SCHOOL DISTRICT      ,000, ,07,07E,KG,0,0,1,0,0,0,1,3,0,1,4,2,102,97,108,103,12,211,District,EC-12,, ,
14-15,13,Chisago                                      ,2144,01,CHISAGO LAKES SCHOOL DISTRICT      ,000, ,07,07E,01,0,0,0,1,0,1,2,4,0,0,2,4,113,86,117,96,14,213,District,EC-12,, ,
14-15,13,Chisago                                      ,2144,01,CHISAGO LAKES SCHOOL DISTRICT      ,000, ,07,07E,02,0,0,2,0,1,2,2,1,1,1,5,3,114,110,125,117,18,242,District,EC-12,, ,
14-15,13,Chisago                                      ,2144,01,CHISAGO LAKES SCHOOL DISTRICT      ,000, ,07,07E,03,0,0,1,3,1,0,1,1,0,0,3,4,106,112,112,120,14,232,District,EC-12,, ,
14-15,13,Chisago                                      ,2144,01,CHISAGO LAKES SCHOOL DISTRICT      ,000, ,07,07E,04,0,0,0,1,1,1,1,2,0,0,2,2,119,114,123,120,10,243,District,EC-12,, ,
14-15,13,Chisago                                      ,2144,01,CHISAGO LAKES SCHOOL DISTRICT      ,000, ,07,07E,05,0,0,0,5,2,0,2,1,0,0,4,5,118,116,126,127,19,253,District,EC-12,, ,
14-15,13,Chisago                                      ,2144,01,CHISAGO LAKES SCHOOL DISTRICT      ,000, ,07,07E,06,1,0,0,4,2,1,4,1,0,1,3,1,127,120,137,128,18,265,District,EC-12,, ,
14-15,13,Chisago                                      ,2144,01,CHISAGO LAKES SCHOOL DISTRICT      ,000, ,07,07E,07,1,0,1,2,0,0,1,0,0,2,0,3,142,111,145,118,10,263,District,EC-12,, ,
14-15,13,Chisago                                      ,2144,01,CHISAGO LAKES SCHOOL DISTRICT      ,000, ,07,07E,08,1,0,1,1,2,0,3,2,1,0,5,3,122,117,135,123,19,258,District,EC-12,, ,
14-15,13,Chisago                                      ,2144,01,CHISAGO LAKES SCHOOL DISTRICT      ,000, ,07,07E,09,0,0,2,1,0,0,2,2,0,0,2,4,133,136,139,143,13,282,District,EC-12,, ,
14-15,13,Chisago                                      ,2144,01,CHISAGO LAKES SCHOOL DISTRICT      ,000, ,07,07E,10,0,0,2,5,1,0,3,7,0,0,7,0,127,137,140,149,25,289,District,EC-12,, ,
14-15,13,Chisago                                      ,2144,01,CHISAGO LAKES SCHOOL DISTRICT      ,000, ,07,07E,11,2,0,0,1,0,0,1,0,0,0,3,5,151,124,157,130,12,287,District,EC-12,, ,
14-15,13,Chisago                                      ,2144,01,CHISAGO LAKES SCHOOL DISTRICT      ,000, ,07,07E,12,0,0,0,0,0,1,4,2,0,0,3,1,121,147,128,151,11,279,District,EC-12,, ,
14-15,13,Chisago                                      ,2144,01,CHISAGO LAKES SCHOOL DISTRICT      ,000, ,07,07E,All Grades,5,0,10,24,11,6,28,26,2,5,43,37,1617,1547,1716,1645,197,3361,District,EC-12,, ,
14-15,61,Pope                                         ,2149,01,MINNEWASKA SCHOOL DISTRICT         ,000, ,04,04,EC,0,0,0,0,1,1,0,1,0,0,2,0,14,13,17,15,5,32,District,EC-12,, ,
14-15,61,Pope                                         ,2149,01,MINNEWASKA SCHOOL DISTRICT         ,000, ,04,04,KG,0,0,0,0,0,0,0,0,0,0,0,0,42,42,42,42,0,84,District,EC-12,, ,
14-15,61,Pope                                         ,2149,01,MINNEWASKA SCHOOL DISTRICT         ,000, ,04,04,01,0,0,0,0,2,0,1,0,0,0,0,1,46,44,49,45,4,94,District,EC-12,, ,
14-15,61,Pope                                         ,2149,01,MINNEWASKA SCHOOL DISTRICT         ,000, ,04,04,02,0,0,1,0,1,0,0,0,0,0,0,0,43,34,45,34,2,79,District,EC-12,, ,
14-15,61,Pope                                         ,2149,01,MINNEWASKA SCHOOL DISTRICT         ,000, ,04,04,03,0,0,0,2,0,0,0,3,0,0,0,0,46,31,46,36,5,82,District,EC-12,, ,
14-15,61,Pope                                         ,2149,01,MINNEWASKA SCHOOL DISTRICT         ,000, ,04,04,04,1,0,1,0,1,1,1,1,0,0,0,0,46,30,50,32,6,82,District,EC-12,, ,
14-15,61,Pope                                         ,2149,01,MINNEWASKA SCHOOL DISTRICT         ,000, ,04,04,05,1,0,3,0,1,2,0,1,0,0,1,0,52,31,58,34,9,92,District,EC-12,, ,
14-15,61,Pope                                         ,2149,01,MINNEWASKA SCHOOL DISTRICT         ,000, ,04,04,06,0,1,0,1,2,0,0,1,0,0,0,2,50,39,52,44,7,96,District,EC-12,, ,
14-15,61,Pope                                         ,2149,01,MINNEWASKA SCHOOL DISTRICT         ,000, ,04,04,07,0,1,1,0,1,1,2,2,0,0,0,0,49,38,53,42,8,95,District,EC-12,, ,
14-15,61,Pope                                         ,2149,01,MINNEWASKA SCHOOL DISTRICT         ,000, ,04,04,08,0,0,1,0,0,2,1,2,0,0,1,0,40,29,43,33,7,76,District,EC-12,, ,
14-15,61,Pope                                         ,2149,01,MINNEWASKA SCHOOL DISTRICT         ,000, ,04,04,09,0,0,0,0,0,1,0,0,0,0,0,0,47,39,47,40,1,87,District,EC-12,, ,
14-15,61,Pope                                         ,2149,01,MINNEWASKA SCHOOL DISTRICT         ,000, ,04,04,10,2,0,0,0,1,0,1,1,0,0,0,0,42,34,46,35,5,81,District,EC-12,, ,
14-15,61,Pope                                         ,2149,01,MINNEWASKA SCHOOL DISTRICT         ,000, ,04,04,11,0,0,1,0,2,0,1,1,0,0,0,0,48,33,52,34,5,86,District,EC-12,, ,
14-15,61,Pope                                         ,2149,01,MINNEWASKA SCHOOL DISTRICT         ,000, ,04,04,12,0,0,1,0,0,1,2,0,0,0,0,0,44,36,47,37,4,84,District,EC-12,, ,
14-15,61,Pope                                         ,2149,01,MINNEWASKA SCHOOL DISTRICT         ,000, ,04,04,All Grades,4,2,9,3,12,9,9,13,0,0,4,3,609,473,647,503,68,1150,District,EC-12,, ,
14-15,69,St. Louis                                    ,2154,01,EVELETH-GILBERT SCHOOL DISTRICT    ,000, ,03,03,EC,0,0,0,1,0,0,0,0,0,0,0,0,7,4,7,5,1,12,District,EC-12,, ,
14-15,69,St. Louis                                    ,2154,01,EVELETH-GILBERT SCHOOL DISTRICT    ,000, ,03,03,KG,0,0,0,0,0,0,0,1,0,0,4,0,27,32,31,33,5,64,District,EC-12,, ,
14-15,69,St. Louis                                    ,2154,01,EVELETH-GILBERT SCHOOL DISTRICT    ,000, ,03,03,01,1,1,0,1,0,0,1,0,0,0,0,1,34,50,36,53,5,89,District,EC-12,, ,
14-15,69,St. Louis                                    ,2154,01,EVELETH-GILBERT SCHOOL DISTRICT    ,000, ,03,03,02,2,1,0,0,0,0,1,0,0,0,0,1,30,34,33,36,5,69,District,EC-12,, ,
14-15,69,St. Louis                                    ,2154,01,EVELETH-GILBERT SCHOOL DISTRICT    ,000, ,03,03,03,0,1,0,0,0,0,0,1,0,0,1,0,40,41,41,43,3,84,District,EC-12,, ,
14-15,69,St. Louis                                    ,2154,01,EVELETH-GILBERT SCHOOL DISTRICT    ,000, ,03,03,04,0,1,0,0,1,0,0,1,0,0,3,2,45,42,49,46,8,95,District,EC-12,, ,
14-15,69,St. Louis                                    ,2154,01,EVELETH-GILBERT SCHOOL DISTRICT    ,000, ,03,03,05,0,0,0,0,1,1,1,0,0,0,0,1,28,41,30,43,4,73,District,EC-12,, ,
14-15,69,St. Louis                                    ,2154,01,EVELETH-GILBERT SCHOOL DISTRICT    ,000, ,03,03,06,1,0,0,0,2,1,0,0,0,0,0,1,38,46,41,48,5,89,District,EC-12,, ,
14-15,69,St. Louis                                    ,2154,01,EVELETH-GILBERT SCHOOL DISTRICT    ,000, ,03,03,07,0,1,0,0,1,0,2,1,0,0,2,1,53,35,58,38,8,96,District,EC-12,, ,
14-15,69,St. Louis                                    ,2154,01,EVELETH-GILBERT SCHOOL DISTRICT    ,000, ,03,03,08,0,0,1,0,2,2,0,0,0,0,0,0,34,48,37,50,5,87,District,EC-12,, ,
14-15,69,St. Louis                                    ,2154,01,EVELETH-GILBERT SCHOOL DISTRICT    ,000, ,03,03,09,2,1,0,0,0,0,2,0,0,0,0,0,35,33,39,34,5,73,District,EC-12,, ,
14-15,69,St. Louis                                    ,2154,01,EVELETH-GILBERT SCHOOL DISTRICT    ,000, ,03,03,10,1,0,0,0,0,0,0,0,0,0,0,0,37,54,38,54,1,92,District,EC-12,, ,
14-15,69,St. Louis                                    ,2154,01,EVELETH-GILBERT SCHOOL DISTRICT    ,000, ,03,03,11,1,1,0,0,0,0,0,0,0,0,0,0,36,24,37,25,2,62,District,EC-12,, ,
14-15,69,St. Louis                                    ,2154,01,EVELETH-GILBERT SCHOOL DISTRICT    ,000, ,03,03,12,0,2,1,0,0,0,0,0,0,1,0,0,33,40,34,43,4,77,District,EC-12,, ,
14-15,69,St. Louis                                    ,2154,01,EVELETH-GILBERT SCHOOL DISTRICT    ,000, ,03,03,All Grades,8,9,2,2,7,4,7,4,0,1,10,7,477,524,511,551,61,1062,District,EC-12,, ,
14-15,80,Wadena                                       ,2155,01,WADENA-DEER CREEK SCHOOL DISTRICT  ,000, ,05,05,EC,0,0,0,0,1,0,1,0,0,0,0,0,9,7,11,7,2,18,District,EC-12,, ,
14-15,80,Wadena                                       ,2155,01,WADENA-DEER CREEK SCHOOL DISTRICT  ,000, ,05,05,KG,0,0,0,0,1,1,1,2,0,0,2,0,41,35,45,38,7,83,District,EC-12,, ,
