DataYear,DistrictCountyNumber,DistrictCountyName,districtNumber,districtType,DistrictName,schoolNumber,SchoolName,ECSUNumber,EconomicDevelopmentRegion,Grade,AMI_Male,AMI_Female,API_Male,API_Female,HIS_Male,HIS_Female,BLK_Male,BLK_Female,WHT_Male,WHT_Female,TotalMale,TotalFemale,TotalMinority,TotalStudents,SchoolLocationCountyNumber,SchoolLocationCountyName,SchoolClassification
08-09,77,Todd                                         ,0787,01,BROWERVILLE PUBLIC SCHOOL DISTRICT ,000, ,05,05,09,0,0,0,0,0,0,0,0,25,16,25,16,0,41,, ,
08-09,77,Todd                                         ,0787,01,BROWERVILLE PUBLIC SCHOOL DISTRICT ,000, ,05,05,10,0,0,0,0,1,0,0,0,34,21,35,21,1,56,, ,
08-09,77,Todd                                         ,0787,01,BROWERVILLE PUBLIC SCHOOL DISTRICT ,000, ,05,05,11,0,0,0,0,0,0,0,0,34,20,34,20,0,54,, ,
08-09,77,Todd                                         ,0787,01,BROWERVILLE PUBLIC SCHOOL DISTRICT ,000, ,05,05,12,0,0,0,0,0,0,0,0,31,27,31,27,0,58,, ,
08-09,77,Todd                                         ,0787,01,BROWERVILLE PUBLIC SCHOOL DISTRICT ,000, ,05,05,All Grades,0,0,0,0,2,1,1,0,280,211,283,212,4,495,, ,
08-09,78,Traverse                                     ,0801,01,BROWNS VALLEY PUBLIC SCHOOL DIST.  ,000, ,04,04,KG,2,1,0,0,0,0,0,0,8,6,10,7,3,17,, ,
08-09,78,Traverse                                     ,0801,01,BROWNS VALLEY PUBLIC SCHOOL DIST.  ,000, ,04,04,01,3,1,0,0,0,0,0,0,2,4,5,5,4,10,, ,
08-09,78,Traverse                                     ,0801,01,BROWNS VALLEY PUBLIC SCHOOL DIST.  ,000, ,04,04,02,2,1,0,0,0,0,0,0,7,4,9,5,3,14,, ,
08-09,78,Traverse                                     ,0801,01,BROWNS VALLEY PUBLIC SCHOOL DIST.  ,000, ,04,04,03,2,4,0,1,0,0,0,0,4,5,6,10,7,16,, ,
08-09,78,Traverse                                     ,0801,01,BROWNS VALLEY PUBLIC SCHOOL DIST.  ,000, ,04,04,04,5,1,0,0,0,0,0,0,5,3,10,4,6,14,, ,
08-09,78,Traverse                                     ,0801,01,BROWNS VALLEY PUBLIC SCHOOL DIST.  ,000, ,04,04,05,4,0,0,0,0,0,0,0,0,6,4,6,4,10,, ,
08-09,78,Traverse                                     ,0801,01,BROWNS VALLEY PUBLIC SCHOOL DIST.  ,000, ,04,04,06,5,2,0,0,0,0,0,0,5,5,10,7,7,17,, ,
08-09,78,Traverse                                     ,0801,01,BROWNS VALLEY PUBLIC SCHOOL DIST.  ,000, ,04,04,07,3,1,0,0,0,0,0,0,5,7,8,8,4,16,, ,
08-09,78,Traverse                                     ,0801,01,BROWNS VALLEY PUBLIC SCHOOL DIST.  ,000, ,04,04,08,4,1,1,0,0,0,0,0,2,6,7,7,6,14,, ,
08-09,78,Traverse                                     ,0801,01,BROWNS VALLEY PUBLIC SCHOOL DIST.  ,000, ,04,04,All Grades,30,12,1,1,0,0,0,0,38,46,69,59,44,128,, ,
08-09,78,Traverse                                     ,0803,01,WHEATON AREA PUBLIC SCHOOL DISTRICT,000, ,04,04,EC,0,0,0,0,0,0,0,0,1,1,1,1,0,2,, ,
08-09,78,Traverse                                     ,0803,01,WHEATON AREA PUBLIC SCHOOL DISTRICT,000, ,04,04,KG,0,0,0,0,1,1,0,1,10,13,11,15,3,26,, ,
08-09,78,Traverse                                     ,0803,01,WHEATON AREA PUBLIC SCHOOL DISTRICT,000, ,04,04,01,0,0,0,0,1,0,0,0,16,7,17,7,1,24,, ,
08-09,78,Traverse                                     ,0803,01,WHEATON AREA PUBLIC SCHOOL DISTRICT,000, ,04,04,02,0,0,0,0,1,1,0,2,15,13,16,16,4,32,, ,
08-09,78,Traverse                                     ,0803,01,WHEATON AREA PUBLIC SCHOOL DISTRICT,000, ,04,04,03,0,0,0,0,0,1,1,0,12,12,13,13,2,26,, ,
08-09,78,Traverse                                     ,0803,01,WHEATON AREA PUBLIC SCHOOL DISTRICT,000, ,04,04,04,0,0,0,0,0,2,0,0,19,12,19,14,2,33,, ,
08-09,78,Traverse                                     ,0803,01,WHEATON AREA PUBLIC SCHOOL DISTRICT,000, ,04,04,05,0,0,0,0,0,1,0,0,12,10,12,11,1,23,, ,
08-09,78,Traverse                                     ,0803,01,WHEATON AREA PUBLIC SCHOOL DISTRICT,000, ,04,04,06,0,0,0,0,1,0,0,0,18,15,19,15,1,34,, ,
08-09,78,Traverse                                     ,0803,01,WHEATON AREA PUBLIC SCHOOL DISTRICT,000, ,04,04,07,0,0,0,0,1,0,0,0,9,19,10,19,1,29,, ,
08-09,78,Traverse                                     ,0803,01,WHEATON AREA PUBLIC SCHOOL DISTRICT,000, ,04,04,08,0,0,0,0,0,0,1,0,16,18,17,18,1,35,, ,
08-09,78,Traverse                                     ,0803,01,WHEATON AREA PUBLIC SCHOOL DISTRICT,000, ,04,04,09,0,1,0,0,0,0,1,1,22,14,23,16,3,39,, ,
08-09,78,Traverse                                     ,0803,01,WHEATON AREA PUBLIC SCHOOL DISTRICT,000, ,04,04,10,0,0,0,0,0,0,0,0,15,15,15,15,0,30,, ,
08-09,78,Traverse                                     ,0803,01,WHEATON AREA PUBLIC SCHOOL DISTRICT,000, ,04,04,11,0,1,0,0,0,1,0,1,18,13,18,16,3,34,, ,
08-09,78,Traverse                                     ,0803,01,WHEATON AREA PUBLIC SCHOOL DISTRICT,000, ,04,04,12,0,0,0,0,0,0,1,0,16,17,17,17,1,34,, ,
08-09,78,Traverse                                     ,0803,01,WHEATON AREA PUBLIC SCHOOL DISTRICT,000, ,04,04,All Grades,0,2,0,0,5,7,4,5,199,179,208,193,23,401,, ,
08-09,79,Wabasha                                      ,0811,01,WABASHA-KELLOGG PUBLIC SCHOOL DIST.,000, ,10,10,EC,0,0,0,0,0,0,0,0,8,4,8,4,0,12,, ,
08-09,79,Wabasha                                      ,0811,01,WABASHA-KELLOGG PUBLIC SCHOOL DIST.,000, ,10,10,KG,0,0,0,0,0,0,2,3,18,15,20,18,5,38,, ,
08-09,79,Wabasha                                      ,0811,01,WABASHA-KELLOGG PUBLIC SCHOOL DIST.,000, ,10,10,01,0,0,1,0,0,1,0,1,22,22,23,24,3,47,, ,
08-09,79,Wabasha                                      ,0811,01,WABASHA-KELLOGG PUBLIC SCHOOL DIST.,000, ,10,10,02,0,0,0,0,0,0,0,0,11,15,11,15,0,26,, ,
08-09,79,Wabasha                                      ,0811,01,WABASHA-KELLOGG PUBLIC SCHOOL DIST.,000, ,10,10,03,0,1,0,0,0,0,2,1,23,21,25,23,4,48,, ,
08-09,79,Wabasha                                      ,0811,01,WABASHA-KELLOGG PUBLIC SCHOOL DIST.,000, ,10,10,04,0,0,0,0,0,0,1,0,15,23,16,23,1,39,, ,
08-09,79,Wabasha                                      ,0811,01,WABASHA-KELLOGG PUBLIC SCHOOL DIST.,000, ,10,10,05,0,0,0,0,0,0,0,0,21,17,21,17,0,38,, ,
08-09,79,Wabasha                                      ,0811,01,WABASHA-KELLOGG PUBLIC SCHOOL DIST.,000, ,10,10,06,0,1,0,0,0,0,1,1,23,21,24,23,3,47,, ,
08-09,79,Wabasha                                      ,0811,01,WABASHA-KELLOGG PUBLIC SCHOOL DIST.,000, ,10,10,07,1,0,0,0,0,1,0,0,30,29,31,30,2,61,, ,
08-09,79,Wabasha                                      ,0811,01,WABASHA-KELLOGG PUBLIC SCHOOL DIST.,000, ,10,10,08,1,0,0,0,0,0,0,0,32,24,33,24,1,57,, ,
08-09,79,Wabasha                                      ,0811,01,WABASHA-KELLOGG PUBLIC SCHOOL DIST.,000, ,10,10,09,0,0,0,0,1,0,1,0,31,21,33,21,2,54,, ,
08-09,79,Wabasha                                      ,0811,01,WABASHA-KELLOGG PUBLIC SCHOOL DIST.,000, ,10,10,10,0,0,0,0,0,0,0,0,34,19,34,19,0,53,, ,
08-09,79,Wabasha                                      ,0811,01,WABASHA-KELLOGG PUBLIC SCHOOL DIST.,000, ,10,10,11,0,0,0,0,0,0,0,0,27,30,27,30,0,57,, ,
08-09,79,Wabasha                                      ,0811,01,WABASHA-KELLOGG PUBLIC SCHOOL DIST.,000, ,10,10,12,0,0,1,0,0,1,0,0,28,33,29,34,2,63,, ,
08-09,79,Wabasha                                      ,0811,01,WABASHA-KELLOGG PUBLIC SCHOOL DIST.,000, ,10,10,All Grades,2,2,2,0,1,3,7,6,323,294,335,305,23,640,, ,
08-09,79,Wabasha                                      ,0813,01,LAKE CITY PUBLIC SCHOOL DISTRICT   ,000, ,10,10,EC,0,0,0,0,1,1,0,0,14,8,15,9,2,24,, ,
08-09,79,Wabasha                                      ,0813,01,LAKE CITY PUBLIC SCHOOL DISTRICT   ,000, ,10,10,KG,0,0,2,1,1,0,0,0,55,75,58,76,4,134,, ,
08-09,79,Wabasha                                      ,0813,01,LAKE CITY PUBLIC SCHOOL DISTRICT   ,000, ,10,10,01,0,0,0,1,1,1,1,0,50,40,52,42,4,94,, ,
08-09,79,Wabasha                                      ,0813,01,LAKE CITY PUBLIC SCHOOL DISTRICT   ,000, ,10,10,02,0,0,0,0,3,2,0,0,48,51,51,53,5,104,, ,
08-09,79,Wabasha                                      ,0813,01,LAKE CITY PUBLIC SCHOOL DISTRICT   ,000, ,10,10,03,0,0,0,1,2,1,0,1,53,36,55,39,5,94,, ,
08-09,79,Wabasha                                      ,0813,01,LAKE CITY PUBLIC SCHOOL DISTRICT   ,000, ,10,10,04,1,0,1,0,6,1,1,1,38,51,47,53,11,100,, ,
08-09,79,Wabasha                                      ,0813,01,LAKE CITY PUBLIC SCHOOL DISTRICT   ,000, ,10,10,05,0,0,0,2,0,3,1,0,43,39,44,44,6,88,, ,
08-09,79,Wabasha                                      ,0813,01,LAKE CITY PUBLIC SCHOOL DISTRICT   ,000, ,10,10,06,0,0,0,0,3,3,1,1,39,42,43,46,8,89,, ,
08-09,79,Wabasha                                      ,0813,01,LAKE CITY PUBLIC SCHOOL DISTRICT   ,000, ,10,10,07,0,0,2,1,0,0,1,0,38,42,41,43,4,84,, ,
08-09,79,Wabasha                                      ,0813,01,LAKE CITY PUBLIC SCHOOL DISTRICT   ,000, ,10,10,08,0,0,1,0,2,0,0,1,46,49,49,50,4,99,, ,
08-09,79,Wabasha                                      ,0813,01,LAKE CITY PUBLIC SCHOOL DISTRICT   ,000, ,10,10,09,0,0,1,0,1,1,1,2,44,55,47,58,6,105,, ,
08-09,79,Wabasha                                      ,0813,01,LAKE CITY PUBLIC SCHOOL DISTRICT   ,000, ,10,10,10,0,0,0,0,0,0,0,1,43,64,43,65,1,108,, ,
08-09,79,Wabasha                                      ,0813,01,LAKE CITY PUBLIC SCHOOL DISTRICT   ,000, ,10,10,11,1,0,0,1,0,0,1,0,57,48,59,49,3,108,, ,
08-09,79,Wabasha                                      ,0813,01,LAKE CITY PUBLIC SCHOOL DISTRICT   ,000, ,10,10,12,0,0,0,1,3,0,2,1,59,38,64,40,7,104,, ,
08-09,79,Wabasha                                      ,0813,01,LAKE CITY PUBLIC SCHOOL DISTRICT   ,000, ,10,10,All Grades,2,0,7,8,23,13,9,8,627,638,668,667,70,1335,, ,
08-09,80,Wadena                                       ,0818,01,VERNDALE PUBLIC SCHOOL DISTRICT    ,000, ,05,05,EC,0,0,0,0,0,0,0,0,2,1,2,1,0,3,, ,
08-09,80,Wadena                                       ,0818,01,VERNDALE PUBLIC SCHOOL DISTRICT    ,000, ,05,05,KG,0,0,0,0,0,0,0,0,10,16,10,16,0,26,, ,
08-09,80,Wadena                                       ,0818,01,VERNDALE PUBLIC SCHOOL DISTRICT    ,000, ,05,05,01,0,0,0,0,0,0,0,0,14,20,14,20,0,34,, ,
08-09,80,Wadena                                       ,0818,01,VERNDALE PUBLIC SCHOOL DISTRICT    ,000, ,05,05,02,1,0,0,0,0,0,0,0,17,14,18,14,1,32,, ,
08-09,80,Wadena                                       ,0818,01,VERNDALE PUBLIC SCHOOL DISTRICT    ,000, ,05,05,03,0,0,0,0,0,0,0,1,18,15,18,16,1,34,, ,
08-09,80,Wadena                                       ,0818,01,VERNDALE PUBLIC SCHOOL DISTRICT    ,000, ,05,05,04,0,1,0,0,0,0,1,0,15,18,16,19,2,35,, ,
08-09,80,Wadena                                       ,0818,01,VERNDALE PUBLIC SCHOOL DISTRICT    ,000, ,05,05,05,0,0,0,0,0,0,0,0,10,19,10,19,0,29,, ,
08-09,80,Wadena                                       ,0818,01,VERNDALE PUBLIC SCHOOL DISTRICT    ,000, ,05,05,06,1,1,0,0,0,1,0,1,19,16,20,19,4,39,, ,
08-09,80,Wadena                                       ,0818,01,VERNDALE PUBLIC SCHOOL DISTRICT    ,000, ,05,05,07,0,1,0,1,1,1,0,0,19,21,20,24,4,44,, ,
08-09,80,Wadena                                       ,0818,01,VERNDALE PUBLIC SCHOOL DISTRICT    ,000, ,05,05,08,0,0,0,0,1,0,0,0,12,16,13,16,1,29,, ,
08-09,80,Wadena                                       ,0818,01,VERNDALE PUBLIC SCHOOL DISTRICT    ,000, ,05,05,09,0,0,0,0,0,0,0,0,14,18,14,18,0,32,, ,
08-09,80,Wadena                                       ,0818,01,VERNDALE PUBLIC SCHOOL DISTRICT    ,000, ,05,05,10,0,1,2,1,0,0,0,0,27,19,29,21,4,50,, ,
08-09,80,Wadena                                       ,0818,01,VERNDALE PUBLIC SCHOOL DISTRICT    ,000, ,05,05,11,1,1,0,1,0,1,0,0,15,18,16,21,4,37,, ,
08-09,80,Wadena                                       ,0818,01,VERNDALE PUBLIC SCHOOL DISTRICT    ,000, ,05,05,12,0,0,0,1,1,1,0,0,17,17,18,19,3,37,, ,
08-09,80,Wadena                                       ,0818,01,VERNDALE PUBLIC SCHOOL DISTRICT    ,000, ,05,05,All Grades,3,5,2,4,3,4,1,2,209,228,218,243,24,461,, ,
08-09,80,Wadena                                       ,0820,01,SEBEKA PUBLIC SCHOOL DISTRICT      ,000, ,05,05,EC,0,0,0,0,0,0,0,0,0,1,0,1,0,1,, ,
08-09,80,Wadena                                       ,0820,01,SEBEKA PUBLIC SCHOOL DISTRICT      ,000, ,05,05,KG,0,0,0,0,0,0,0,0,15,18,15,18,0,33,, ,
08-09,80,Wadena                                       ,0820,01,SEBEKA PUBLIC SCHOOL DISTRICT      ,000, ,05,05,01,0,0,0,0,0,0,1,0,12,15,13,15,1,28,, ,
08-09,80,Wadena                                       ,0820,01,SEBEKA PUBLIC SCHOOL DISTRICT      ,000, ,05,05,02,0,0,0,0,0,0,0,0,15,13,15,13,0,28,, ,
08-09,80,Wadena                                       ,0820,01,SEBEKA PUBLIC SCHOOL DISTRICT      ,000, ,05,05,03,0,0,0,0,0,0,1,0,13,19,14,19,1,33,, ,
08-09,80,Wadena                                       ,0820,01,SEBEKA PUBLIC SCHOOL DISTRICT      ,000, ,05,05,04,0,0,0,0,0,0,0,1,16,23,16,24,1,40,, ,
08-09,80,Wadena                                       ,0820,01,SEBEKA PUBLIC SCHOOL DISTRICT      ,000, ,05,05,05,0,0,0,0,0,0,0,0,17,20,17,20,0,37,, ,
08-09,80,Wadena                                       ,0820,01,SEBEKA PUBLIC SCHOOL DISTRICT      ,000, ,05,05,06,0,0,0,0,0,0,0,0,25,15,25,15,0,40,, ,
08-09,80,Wadena                                       ,0820,01,SEBEKA PUBLIC SCHOOL DISTRICT      ,000, ,05,05,07,0,0,0,0,0,0,0,1,26,23,26,24,1,50,, ,
08-09,80,Wadena                                       ,0820,01,SEBEKA PUBLIC SCHOOL DISTRICT      ,000, ,05,05,08,0,0,1,0,1,0,1,0,21,16,24,16,3,40,, ,
08-09,80,Wadena                                       ,0820,01,SEBEKA PUBLIC SCHOOL DISTRICT      ,000, ,05,05,09,0,0,1,0,0,0,0,0,22,21,23,21,1,44,, ,
08-09,80,Wadena                                       ,0820,01,SEBEKA PUBLIC SCHOOL DISTRICT      ,000, ,05,05,10,0,0,0,0,0,0,1,0,19,22,20,22,1,42,, ,
08-09,80,Wadena                                       ,0820,01,SEBEKA PUBLIC SCHOOL DISTRICT      ,000, ,05,05,11,0,0,0,0,0,0,1,0,18,25,19,25,1,44,, ,
08-09,80,Wadena                                       ,0820,01,SEBEKA PUBLIC SCHOOL DISTRICT      ,000, ,05,05,12,0,0,0,0,0,0,0,0,23,19,23,19,0,42,, ,
08-09,80,Wadena                                       ,0820,01,SEBEKA PUBLIC SCHOOL DISTRICT      ,000, ,05,05,All Grades,0,0,2,0,1,0,5,2,242,250,250,252,10,502,, ,
08-09,80,Wadena                                       ,0821,01,MENAHGA PUBLIC SCHOOL DISTRICT     ,000, ,05,05,EC,0,0,0,0,0,0,0,0,0,1,0,1,0,1,, ,
08-09,80,Wadena                                       ,0821,01,MENAHGA PUBLIC SCHOOL DISTRICT     ,000, ,05,05,KG,0,0,0,0,1,0,0,0,38,42,39,42,1,81,, ,
08-09,80,Wadena                                       ,0821,01,MENAHGA PUBLIC SCHOOL DISTRICT     ,000, ,05,05,01,0,0,0,0,0,0,1,0,38,29,39,29,1,68,, ,
08-09,80,Wadena                                       ,0821,01,MENAHGA PUBLIC SCHOOL DISTRICT     ,000, ,05,05,02,0,0,0,0,0,1,0,0,26,42,26,43,1,69,, ,
08-09,80,Wadena                                       ,0821,01,MENAHGA PUBLIC SCHOOL DISTRICT     ,000, ,05,05,03,0,0,0,0,0,1,0,1,26,21,26,23,2,49,, ,
08-09,80,Wadena                                       ,0821,01,MENAHGA PUBLIC SCHOOL DISTRICT     ,000, ,05,05,04,0,0,0,0,0,0,0,0,28,32,28,32,0,60,, ,
08-09,80,Wadena                                       ,0821,01,MENAHGA PUBLIC SCHOOL DISTRICT     ,000, ,05,05,05,1,0,0,0,0,0,0,0,29,25,30,25,1,55,, ,
08-09,80,Wadena                                       ,0821,01,MENAHGA PUBLIC SCHOOL DISTRICT     ,000, ,05,05,06,0,2,0,0,0,0,0,0,26,28,26,30,2,56,, ,
08-09,80,Wadena                                       ,0821,01,MENAHGA PUBLIC SCHOOL DISTRICT     ,000, ,05,05,07,0,1,0,0,0,0,0,0,32,22,32,23,1,55,, ,
08-09,80,Wadena                                       ,0821,01,MENAHGA PUBLIC SCHOOL DISTRICT     ,000, ,05,05,08,0,0,0,0,0,0,0,0,23,27,23,27,0,50,, ,
08-09,80,Wadena                                       ,0821,01,MENAHGA PUBLIC SCHOOL DISTRICT     ,000, ,05,05,09,0,0,0,0,0,0,0,0,21,25,21,25,0,46,, ,
08-09,80,Wadena                                       ,0821,01,MENAHGA PUBLIC SCHOOL DISTRICT     ,000, ,05,05,10,0,0,0,0,0,0,0,0,23,24,23,24,0,47,, ,
08-09,80,Wadena                                       ,0821,01,MENAHGA PUBLIC SCHOOL DISTRICT     ,000, ,05,05,11,1,1,0,0,0,0,0,1,24,30,25,32,3,57,, ,
08-09,80,Wadena                                       ,0821,01,MENAHGA PUBLIC SCHOOL DISTRICT     ,000, ,05,05,12,0,0,0,0,0,0,0,1,25,29,25,30,1,55,, ,
08-09,80,Wadena                                       ,0821,01,MENAHGA PUBLIC SCHOOL DISTRICT     ,000, ,05,05,All Grades,2,4,0,0,1,2,1,3,359,377,363,386,13,749,, ,
08-09,81,Waseca                                       ,0829,01,WASECA PUBLIC SCHOOL DISTRICT      ,000, ,09,09,EC,0,0,0,0,4,1,0,0,31,14,35,15,5,50,, ,
08-09,81,Waseca                                       ,0829,01,WASECA PUBLIC SCHOOL DISTRICT      ,000, ,09,09,KG,0,0,0,0,12,8,6,1,57,48,75,57,27,132,, ,
08-09,81,Waseca                                       ,0829,01,WASECA PUBLIC SCHOOL DISTRICT      ,000, ,09,09,01,1,0,2,1,9,8,2,1,48,54,62,64,24,126,, ,
08-09,81,Waseca                                       ,0829,01,WASECA PUBLIC SCHOOL DISTRICT      ,000, ,09,09,02,1,1,0,0,2,12,1,4,52,48,56,65,21,121,, ,
08-09,81,Waseca                                       ,0829,01,WASECA PUBLIC SCHOOL DISTRICT      ,000, ,09,09,03,0,1,0,0,12,5,3,1,54,41,69,48,22,117,, ,
08-09,81,Waseca                                       ,0829,01,WASECA PUBLIC SCHOOL DISTRICT      ,000, ,09,09,04,0,1,1,0,9,6,0,1,47,42,57,50,18,107,, ,
08-09,81,Waseca                                       ,0829,01,WASECA PUBLIC SCHOOL DISTRICT      ,000, ,09,09,05,0,0,0,0,6,6,2,3,63,62,71,71,17,142,, ,
08-09,81,Waseca                                       ,0829,01,WASECA PUBLIC SCHOOL DISTRICT      ,000, ,09,09,06,1,0,1,1,9,5,2,1,74,51,87,58,20,145,, ,
08-09,81,Waseca                                       ,0829,01,WASECA PUBLIC SCHOOL DISTRICT      ,000, ,09,09,07,0,1,4,0,11,7,1,2,67,67,83,77,26,160,, ,
08-09,81,Waseca                                       ,0829,01,WASECA PUBLIC SCHOOL DISTRICT      ,000, ,09,09,08,0,0,1,1,6,11,2,0,58,75,67,87,21,154,, ,
08-09,81,Waseca                                       ,0829,01,WASECA PUBLIC SCHOOL DISTRICT      ,000, ,09,09,09,0,0,0,2,9,6,0,1,73,64,82,73,18,155,, ,
08-09,81,Waseca                                       ,0829,01,WASECA PUBLIC SCHOOL DISTRICT      ,000, ,09,09,10,0,0,1,2,5,8,2,1,71,78,79,89,19,168,, ,
08-09,81,Waseca                                       ,0829,01,WASECA PUBLIC SCHOOL DISTRICT      ,000, ,09,09,11,0,0,0,1,2,5,1,2,81,79,84,87,11,171,, ,
08-09,81,Waseca                                       ,0829,01,WASECA PUBLIC SCHOOL DISTRICT      ,000, ,09,09,12,0,0,1,0,2,7,2,1,80,78,85,86,13,171,, ,
08-09,81,Waseca                                       ,0829,01,WASECA PUBLIC SCHOOL DISTRICT      ,000, ,09,09,All Grades,3,4,11,8,98,95,24,19,856,801,992,927,262,1919,, ,
08-09,82,Washington                                   ,0831,01,FOREST LAKE PUBLIC SCHOOL DISTRICT ,000, ,11,11,EC,0,0,1,2,2,1,0,1,73,42,76,46,7,122,, ,
08-09,82,Washington                                   ,0831,01,FOREST LAKE PUBLIC SCHOOL DISTRICT ,000, ,11,11,KG,1,0,4,15,7,4,1,2,250,238,263,259,34,522,, ,
08-09,82,Washington                                   ,0831,01,FOREST LAKE PUBLIC SCHOOL DISTRICT ,000, ,11,11,01,2,3,15,9,4,2,7,9,257,202,285,225,51,510,, ,
08-09,82,Washington                                   ,0831,01,FOREST LAKE PUBLIC SCHOOL DISTRICT ,000, ,11,11,02,0,2,13,9,4,5,2,8,228,203,247,227,43,474,, ,
08-09,82,Washington                                   ,0831,01,FOREST LAKE PUBLIC SCHOOL DISTRICT ,000, ,11,11,03,0,4,9,9,6,7,1,1,261,208,277,229,37,506,, ,
08-09,82,Washington                                   ,0831,01,FOREST LAKE PUBLIC SCHOOL DISTRICT ,000, ,11,11,04,0,1,13,13,2,5,3,3,251,233,269,255,40,524,, ,
08-09,82,Washington                                   ,0831,01,FOREST LAKE PUBLIC SCHOOL DISTRICT ,000, ,11,11,05,1,2,10,12,3,1,5,5,235,223,254,243,39,497,, ,
08-09,82,Washington                                   ,0831,01,FOREST LAKE PUBLIC SCHOOL DISTRICT ,000, ,11,11,06,2,1,17,10,5,2,9,7,230,249,263,269,53,532,, ,
08-09,82,Washington                                   ,0831,01,FOREST LAKE PUBLIC SCHOOL DISTRICT ,000, ,11,11,07,5,6,10,13,5,5,1,4,241,219,262,247,49,509,, ,
08-09,82,Washington                                   ,0831,01,FOREST LAKE PUBLIC SCHOOL DISTRICT ,000, ,11,11,08,3,2,19,11,5,5,5,3,280,259,312,280,53,592,, ,
08-09,82,Washington                                   ,0831,01,FOREST LAKE PUBLIC SCHOOL DISTRICT ,000, ,11,11,09,2,2,13,7,3,2,6,9,273,258,297,278,44,575,, ,
08-09,82,Washington                                   ,0831,01,FOREST LAKE PUBLIC SCHOOL DISTRICT ,000, ,11,11,10,1,1,15,11,4,4,2,4,265,236,287,256,42,543,, ,
08-09,82,Washington                                   ,0831,01,FOREST LAKE PUBLIC SCHOOL DISTRICT ,000, ,11,11,11,1,2,15,13,6,4,7,3,288,266,317,288,51,605,, ,
08-09,82,Washington                                   ,0831,01,FOREST LAKE PUBLIC SCHOOL DISTRICT ,000, ,11,11,12,2,6,8,15,5,3,8,4,344,269,367,297,51,664,, ,
08-09,82,Washington                                   ,0831,01,FOREST LAKE PUBLIC SCHOOL DISTRICT ,000, ,11,11,All Grades,20,32,162,149,61,50,57,63,3476,3105,3776,3399,594,7175,, ,
08-09,82,Washington                                   ,0832,01,MAHTOMEDI PUBLIC SCHOOL DISTRICT   ,000, ,11,11,EC,0,0,0,0,0,0,1,0,22,8,23,8,1,31,, ,
08-09,82,Washington                                   ,0832,01,MAHTOMEDI PUBLIC SCHOOL DISTRICT   ,000, ,11,11,KG,1,0,6,2,2,0,1,4,76,90,86,96,16,182,, ,
08-09,82,Washington                                   ,0832,01,MAHTOMEDI PUBLIC SCHOOL DISTRICT   ,000, ,11,11,01,0,0,3,4,2,2,4,3,93,83,102,92,18,194,, ,
08-09,82,Washington                                   ,0832,01,MAHTOMEDI PUBLIC SCHOOL DISTRICT   ,000, ,11,11,02,0,1,3,4,0,5,9,8,83,68,95,86,30,181,, ,
08-09,82,Washington                                   ,0832,01,MAHTOMEDI PUBLIC SCHOOL DISTRICT   ,000, ,11,11,03,1,0,4,4,1,2,2,2,89,101,97,109,16,206,, ,
08-09,82,Washington                                   ,0832,01,MAHTOMEDI PUBLIC SCHOOL DISTRICT   ,000, ,11,11,04,1,0,1,6,2,5,4,3,97,98,105,112,22,217,, ,
08-09,82,Washington                                   ,0832,01,MAHTOMEDI PUBLIC SCHOOL DISTRICT   ,000, ,11,11,05,0,2,1,2,1,1,4,5,97,100,103,110,16,213,, ,
08-09,82,Washington                                   ,0832,01,MAHTOMEDI PUBLIC SCHOOL DISTRICT   ,000, ,11,11,06,0,0,6,3,1,3,4,7,103,121,114,134,24,248,, ,
08-09,82,Washington                                   ,0832,01,MAHTOMEDI PUBLIC SCHOOL DISTRICT   ,000, ,11,11,07,0,0,4,4,2,2,2,2,146,112,154,120,16,274,, ,
08-09,82,Washington                                   ,0832,01,MAHTOMEDI PUBLIC SCHOOL DISTRICT   ,000, ,11,11,08,0,0,0,7,4,4,4,5,119,129,127,145,24,272,, ,
08-09,82,Washington                                   ,0832,01,MAHTOMEDI PUBLIC SCHOOL DISTRICT   ,000, ,11,11,09,0,0,5,3,1,3,2,4,150,141,158,151,18,309,, ,
08-09,82,Washington                                   ,0832,01,MAHTOMEDI PUBLIC SCHOOL DISTRICT   ,000, ,11,11,10,0,0,2,4,2,3,5,2,146,148,155,157,18,312,, ,
08-09,82,Washington                                   ,0832,01,MAHTOMEDI PUBLIC SCHOOL DISTRICT   ,000, ,11,11,11,0,0,4,3,2,3,7,2,144,127,157,135,21,292,, ,
08-09,82,Washington                                   ,0832,01,MAHTOMEDI PUBLIC SCHOOL DISTRICT   ,000, ,11,11,12,0,0,6,3,3,2,9,4,138,134,156,143,27,299,, ,
08-09,82,Washington                                   ,0832,01,MAHTOMEDI PUBLIC SCHOOL DISTRICT   ,000, ,11,11,All Grades,3,3,45,49,23,35,58,51,1503,1460,1632,1598,267,3230,, ,
08-09,82,Washington                                   ,0833,01,SOUTH WASHINGTON COUNTY SCHOOL DIST,000, ,11,11,EC,0,2,9,7,7,2,14,2,111,54,141,67,43,208,, ,
08-09,82,Washington                                   ,0833,01,SOUTH WASHINGTON COUNTY SCHOOL DIST,000, ,11,11,KG,5,3,69,73,24,34,55,48,474,394,627,552,311,1179,, ,
08-09,82,Washington                                   ,0833,01,SOUTH WASHINGTON COUNTY SCHOOL DIST,000, ,11,11,01,3,6,65,67,39,31,56,36,477,414,640,554,303,1194,, ,
