dat_yer,dst_num,dst_tye,dst_nam,grd,cou_num,ecu_num,ami_mal,ami_fem,api_mal,api_fem,his_mal,his_fem,blk_mal,blk_fem,wht_mal,wht_fem,tot_mal,tot_fem,tot_mny,tot_tot,eco_dev
99-00,0581,01,EDGERTON,09,59,06,0,0,0,0,0,0,0,0,14,12,14,12,0,26,08
99-00,0581,01,EDGERTON,10,59,06,0,0,0,0,1,0,0,0,13,23,14,23,1,37,08
99-00,0581,01,EDGERTON,11,59,06,0,0,0,0,0,0,0,0,15,8,15,8,0,23,08
99-00,0581,01,EDGERTON,12,59,06,0,0,0,0,0,1,0,0,13,15,13,16,1,29,08
99-00,0581,01,EDGERTON,KG,59,06,0,0,1,0,1,0,0,0,4,9,6,9,2,15,08
99-00,0581,01,EDGERTON,PK,59,06,0,0,0,0,0,0,0,0,3,0,3,0,0,3,08
99-00,0584,01,RUTHTON,01,59,06,0,0,1,0,0,0,0,0,34,20,35,20,1,55,08
99-00,0584,01,RUTHTON,02,59,06,0,0,0,0,1,1,0,1,20,20,21,22,3,43,08
99-00,0584,01,RUTHTON,03,59,06,0,0,0,0,1,0,0,0,21,20,22,20,1,42,08
99-00,0584,01,RUTHTON,04,59,06,0,0,0,0,0,0,0,1,18,21,18,22,1,40,08
99-00,0584,01,RUTHTON,05,59,06,0,0,0,0,0,1,0,0,24,21,24,22,1,46,08
99-00,0584,01,RUTHTON,KG,59,06,0,0,0,0,0,0,0,0,26,16,26,16,0,42,08
99-00,0584,01,RUTHTON,PK,59,06,0,0,0,0,0,0,0,0,9,1,9,1,0,10,08
99-00,0592,01,CLIMAX,01,60,01,0,0,0,0,1,3,0,0,7,5,8,8,4,16,01
99-00,0592,01,CLIMAX,02,60,01,0,0,0,0,3,2,0,0,8,6,11,8,5,19,01
99-00,0592,01,CLIMAX,03,60,01,0,0,0,0,1,1,0,0,4,8,5,9,2,14,01
99-00,0592,01,CLIMAX,04,60,01,0,0,0,0,0,1,0,0,3,6,3,7,1,10,01
99-00,0592,01,CLIMAX,05,60,01,0,1,0,0,1,2,0,0,2,5,3,8,4,11,01
99-00,0592,01,CLIMAX,06,60,01,1,0,0,0,2,1,0,0,8,4,11,5,4,16,01
99-00,0592,01,CLIMAX,07,60,01,0,0,0,0,0,0,0,0,5,6,5,6,0,11,01
99-00,0592,01,CLIMAX,08,60,01,1,0,0,0,1,0,0,0,4,8,6,8,2,14,01
99-00,0592,01,CLIMAX,09,60,01,0,0,0,0,0,0,0,0,3,9,3,9,0,12,01
99-00,0592,01,CLIMAX,10,60,01,1,0,0,0,2,0,0,0,6,2,9,2,3,11,01
99-00,0592,01,CLIMAX,11,60,01,0,0,0,0,0,0,0,0,7,8,7,8,0,15,01
99-00,0592,01,CLIMAX,12,60,01,0,0,0,0,0,0,0,0,12,5,12,5,0,17,01
99-00,0592,01,CLIMAX,KG,60,01,2,0,0,0,3,2,0,0,3,1,8,3,7,11,01
99-00,0592,01,CLIMAX,PK,60,01,0,0,0,0,0,0,0,0,2,0,2,0,0,2,01
99-00,0593,01,CROOKSTON,01,60,01,2,4,0,0,12,9,0,0,47,40,61,53,27,114,01
99-00,0593,01,CROOKSTON,02,60,01,2,0,0,0,10,12,0,0,37,49,49,61,24,110,01
99-00,0593,01,CROOKSTON,03,60,01,3,3,0,0,12,13,0,0,50,45,65,61,31,126,01
99-00,0593,01,CROOKSTON,04,60,01,1,3,1,0,9,7,1,0,37,50,49,60,22,109,01
99-00,0593,01,CROOKSTON,05,60,01,2,3,0,1,7,12,0,0,47,41,56,57,25,113,01
99-00,0593,01,CROOKSTON,06,60,01,5,1,1,0,6,11,0,1,45,49,57,62,25,119,01
99-00,0593,01,CROOKSTON,07,60,01,2,3,0,1,11,15,0,0,61,61,74,80,32,154,01
99-00,0593,01,CROOKSTON,08,60,01,2,2,0,0,10,11,1,0,60,57,73,70,26,143,01
99-00,0593,01,CROOKSTON,09,60,01,5,1,0,1,8,6,0,0,67,63,80,71,21,151,01
99-00,0593,01,CROOKSTON,10,60,01,2,3,0,0,4,6,0,0,72,61,78,70,15,148,01
99-00,0593,01,CROOKSTON,11,60,01,2,3,1,0,6,7,0,1,83,80,92,91,20,183,01
99-00,0593,01,CROOKSTON,12,60,01,2,1,1,1,5,12,0,1,75,86,83,101,23,184,01
99-00,0593,01,CROOKSTON,KG,60,01,4,2,0,0,7,9,0,1,36,35,47,47,23,94,01
99-00,0593,01,CROOKSTON,PK,60,01,0,0,0,0,0,0,0,0,5,3,5,3,0,8,01
99-00,0595,01,EAST GRAND FORKS,01,60,01,2,0,0,0,15,9,2,2,55,46,74,57,30,131,01
99-00,0595,01,EAST GRAND FORKS,02,60,01,2,3,1,0,10,9,1,1,62,43,76,56,27,132,01
99-00,0595,01,EAST GRAND FORKS,03,60,01,3,1,0,0,14,12,0,1,51,57,68,71,31,139,01
99-00,0595,01,EAST GRAND FORKS,04,60,01,4,2,0,1,12,6,2,0,50,56,68,65,27,133,01
99-00,0595,01,EAST GRAND FORKS,05,60,01,2,2,0,0,9,9,0,0,60,68,71,79,22,150,01
99-00,0595,01,EAST GRAND FORKS,06,60,01,1,2,1,0,8,9,0,0,63,58,73,69,21,142,01
99-00,0595,01,EAST GRAND FORKS,07,60,01,1,2,1,0,9,11,0,0,70,55,81,68,24,149,01
99-00,0595,01,EAST GRAND FORKS,08,60,01,2,3,0,0,7,6,0,0,87,49,96,58,18,154,01
99-00,0595,01,EAST GRAND FORKS,09,60,01,5,4,1,2,10,11,0,0,75,79,91,96,33,187,01
99-00,0595,01,EAST GRAND FORKS,10,60,01,2,2,3,2,3,6,0,0,69,62,77,72,18,149,01
99-00,0595,01,EAST GRAND FORKS,11,60,01,2,1,0,0,7,5,1,0,84,60,94,66,16,160,01
99-00,0595,01,EAST GRAND FORKS,12,60,01,2,1,1,1,3,3,0,1,64,53,70,59,12,129,01
99-00,0595,01,EAST GRAND FORKS,KG,60,01,2,0,0,0,9,4,0,1,59,54,70,59,16,129,01
99-00,0595,01,EAST GRAND FORKS,PK,60,01,0,1,0,0,1,1,0,0,5,7,6,9,3,15,01
99-00,0599,01,FERTILE-BELTRAMI,01,60,01,2,0,1,0,1,1,0,0,18,11,22,12,5,34,01
99-00,0599,01,FERTILE-BELTRAMI,02,60,01,1,1,0,0,0,1,0,0,15,6,16,8,3,24,01
99-00,0599,01,FERTILE-BELTRAMI,03,60,01,4,1,0,0,1,0,0,0,18,12,23,13,6,36,01
99-00,0599,01,FERTILE-BELTRAMI,04,60,01,2,1,0,0,1,1,0,0,24,18,27,20,5,47,01
99-00,0599,01,FERTILE-BELTRAMI,05,60,01,1,2,0,0,1,1,0,0,26,23,28,26,5,54,01
99-00,0599,01,FERTILE-BELTRAMI,06,60,01,1,0,0,1,0,0,0,0,31,15,32,16,2,48,01
99-00,0599,01,FERTILE-BELTRAMI,07,60,01,0,0,0,0,1,0,0,0,27,32,28,32,1,60,01
99-00,0599,01,FERTILE-BELTRAMI,08,60,01,0,1,0,0,1,0,0,0,20,20,21,21,2,42,01
99-00,0599,01,FERTILE-BELTRAMI,09,60,01,0,0,1,0,1,0,0,0,25,23,27,23,2,50,01
99-00,0599,01,FERTILE-BELTRAMI,10,60,01,1,0,0,0,0,1,0,0,27,26,28,27,2,55,01
99-00,0599,01,FERTILE-BELTRAMI,11,60,01,1,2,0,1,0,0,0,0,27,31,28,34,4,62,01
99-00,0599,01,FERTILE-BELTRAMI,12,60,01,1,0,0,0,0,1,0,0,34,28,35,29,2,64,01
99-00,0599,01,FERTILE-BELTRAMI,KG,60,01,1,0,0,0,1,0,0,0,19,15,21,15,2,36,01
99-00,0599,01,FERTILE-BELTRAMI,PK,60,01,0,0,0,0,0,0,0,0,3,0,3,0,0,3,01
99-00,0600,01,FISHER,01,60,01,0,0,0,0,0,2,0,0,10,6,10,8,2,18,01
99-00,0600,01,FISHER,02,60,01,0,0,0,0,1,0,0,0,13,10,14,10,1,24,01
99-00,0600,01,FISHER,03,60,01,0,0,0,0,0,1,0,0,11,13,11,14,1,25,01
99-00,0600,01,FISHER,04,60,01,0,0,0,0,0,1,0,0,13,11,13,12,1,25,01
99-00,0600,01,FISHER,05,60,01,0,0,0,0,1,0,0,0,12,14,13,14,1,27,01
99-00,0600,01,FISHER,06,60,01,0,0,0,0,1,1,0,0,9,14,10,15,2,25,01
99-00,0600,01,FISHER,07,60,01,0,0,0,0,2,3,0,0,6,7,8,10,5,18,01
99-00,0600,01,FISHER,08,60,01,0,0,0,0,0,0,0,0,14,10,14,10,0,24,01
99-00,0600,01,FISHER,09,60,01,0,0,0,0,0,2,0,0,10,5,10,7,2,17,01
99-00,0600,01,FISHER,10,60,01,0,0,0,0,4,3,0,0,12,10,16,13,7,29,01
99-00,0600,01,FISHER,11,60,01,0,0,0,0,1,0,0,0,14,8,15,8,1,23,01
99-00,0600,01,FISHER,12,60,01,0,0,0,0,1,0,0,0,12,11,13,11,1,24,01
99-00,0600,01,FISHER,KG,60,01,0,0,0,0,3,0,0,0,12,3,15,3,3,18,01
99-00,0600,01,FISHER,PK,60,01,0,0,0,0,0,0,0,0,1,0,1,0,0,1,01
99-00,0601,01,FOSSTON,01,60,01,1,0,0,0,0,0,1,0,25,24,27,24,2,51,01
99-00,0601,01,FOSSTON,02,60,01,1,0,0,0,0,0,0,0,22,23,23,23,1,46,01
99-00,0601,01,FOSSTON,03,60,01,2,1,0,0,0,0,0,0,19,13,21,14,3,35,01
99-00,0601,01,FOSSTON,04,60,01,2,2,0,0,0,0,0,0,25,27,27,29,4,56,01
99-00,0601,01,FOSSTON,05,60,01,1,1,0,0,0,0,0,0,27,24,28,25,2,53,01
99-00,0601,01,FOSSTON,06,60,01,2,4,0,0,0,0,0,0,22,26,24,30,6,54,01
99-00,0601,01,FOSSTON,07,60,01,1,2,0,0,0,0,0,0,30,32,31,34,3,65,01
99-00,0601,01,FOSSTON,08,60,01,2,4,0,0,0,0,0,0,20,24,22,28,6,50,01
99-00,0601,01,FOSSTON,09,60,01,8,0,0,1,0,0,0,0,25,29,33,30,9,63,01
99-00,0601,01,FOSSTON,10,60,01,7,4,1,0,0,0,0,0,24,23,32,27,12,59,01
99-00,0601,01,FOSSTON,11,60,01,3,2,0,0,0,0,0,0,29,36,32,38,5,70,01
99-00,0601,01,FOSSTON,12,60,01,2,6,1,1,1,0,0,1,27,24,31,32,12,63,01
99-00,0601,01,FOSSTON,KG,60,01,0,2,1,0,0,0,0,0,21,20,22,22,3,44,01
99-00,0601,01,FOSSTON,PK,60,01,0,0,0,0,0,0,0,0,3,5,3,5,0,8,01
99-00,0604,01,MENTOR,01,60,01,0,0,0,0,0,0,0,0,2,2,2,2,0,4,01
99-00,0604,01,MENTOR,02,60,01,0,0,0,0,0,0,0,0,2,1,2,1,0,3,01
99-00,0604,01,MENTOR,03,60,01,0,0,0,0,0,0,0,0,4,3,4,3,0,7,01
99-00,0604,01,MENTOR,04,60,01,0,0,0,0,0,0,0,0,2,2,2,2,0,4,01
99-00,0604,01,MENTOR,05,60,01,0,0,0,0,0,0,0,0,2,3,2,3,0,5,01
99-00,0604,01,MENTOR,06,60,01,0,0,0,0,0,0,0,0,3,3,3,3,0,6,01
99-00,0604,01,MENTOR,KG,60,01,0,0,0,0,0,0,0,0,1,4,1,4,0,5,01
99-00,0611,01,CYRUS,01,61,04,0,0,0,0,0,0,0,0,3,5,3,5,0,8,04
99-00,0611,01,CYRUS,02,61,04,0,0,0,0,0,0,0,0,9,5,9,5,0,14,04
99-00,0611,01,CYRUS,03,61,04,0,0,0,0,0,0,0,0,7,7,7,7,0,14,04
99-00,0611,01,CYRUS,04,61,04,0,0,0,0,0,0,0,0,7,7,7,7,0,14,04
99-00,0611,01,CYRUS,05,61,04,0,0,0,0,0,0,0,0,13,7,13,7,0,20,04
99-00,0611,01,CYRUS,06,61,04,0,0,0,0,0,0,0,0,9,5,9,5,0,14,04
99-00,0611,01,CYRUS,KG,61,04,0,0,0,0,0,0,0,0,3,4,3,4,0,7,04
99-00,0611,01,CYRUS,PK,61,04,0,0,0,0,0,0,0,0,1,0,1,0,0,1,04
99-00,0621,01,MOUNDS VIEW,01,62,11,3,2,25,27,5,8,21,20,348,401,402,458,111,860,11
99-00,0621,01,MOUNDS VIEW,02,62,11,7,6,23,24,11,4,17,29,388,363,446,426,121,872,11
99-00,0621,01,MOUNDS VIEW,03,62,11,0,4,27,19,10,10,24,7,367,363,428,403,101,831,11
99-00,0621,01,MOUNDS VIEW,04,62,11,9,2,28,33,3,9,12,21,429,373,481,438,117,919,11
99-00,0621,01,MOUNDS VIEW,05,62,11,4,1,22,18,8,9,9,17,428,389,471,434,88,905,11
99-00,0621,01,MOUNDS VIEW,06,62,11,4,6,23,23,11,9,14,7,422,337,474,382,97,856,11
99-00,0621,01,MOUNDS VIEW,07,62,11,6,4,32,24,6,12,11,9,430,366,485,415,104,900,11
99-00,0621,01,MOUNDS VIEW,08,62,11,2,8,19,36,4,8,17,11,433,414,475,477,105,952,11
99-00,0621,01,MOUNDS VIEW,09,62,11,5,4,24,25,10,7,14,13,482,442,535,491,102,1026,11
99-00,0621,01,MOUNDS VIEW,10,62,11,6,3,38,31,8,6,11,9,408,441,471,490,112,961,11
99-00,0621,01,MOUNDS VIEW,11,62,11,3,8,23,28,7,7,12,8,448,404,493,455,96,948,11
99-00,0621,01,MOUNDS VIEW,12,62,11,8,4,25,35,11,8,12,10,506,431,562,488,113,1050,11
99-00,0621,01,MOUNDS VIEW,KG,62,11,8,6,24,19,11,9,24,21,364,314,431,369,122,800,11
99-00,0621,01,MOUNDS VIEW,PK,62,11,0,0,5,2,1,0,4,0,79,36,89,38,12,127,11
99-00,0622,01,NORTH ST PAUL-MAPLEWOOD,01,62,11,6,3,22,13,10,13,26,21,408,355,472,405,114,877,11
99-00,0622,01,NORTH ST PAUL-MAPLEWOOD,02,62,11,3,4,23,22,16,14,22,20,404,347,468,407,124,875,11
99-00,0622,01,NORTH ST PAUL-MAPLEWOOD,03,62,11,4,4,17,18,10,11,23,20,415,375,469,428,107,897,11
99-00,0622,01,NORTH ST PAUL-MAPLEWOOD,04,62,11,5,2,19,26,13,14,19,30,407,384,463,456,128,919,11
99-00,0622,01,NORTH ST PAUL-MAPLEWOOD,05,62,11,2,5,20,21,16,10,18,15,392,378,448,429,107,877,11
99-00,0622,01,NORTH ST PAUL-MAPLEWOOD,06,62,11,4,1,15,18,6,13,19,15,381,382,425,429,91,854,11
99-00,0622,01,NORTH ST PAUL-MAPLEWOOD,07,62,11,7,4,23,20,8,10,18,9,378,375,434,418,99,852,11
99-00,0622,01,NORTH ST PAUL-MAPLEWOOD,08,62,11,1,3,21,16,7,15,19,25,409,405,457,464,107,921,11
99-00,0622,01,NORTH ST PAUL-MAPLEWOOD,09,62,11,1,6,22,19,4,13,11,15,447,410,485,463,91,948,11
99-00,0622,01,NORTH ST PAUL-MAPLEWOOD,10,62,11,1,1,15,18,8,11,17,10,410,379,451,419,81,870,11
99-00,0622,01,NORTH ST PAUL-MAPLEWOOD,11,62,11,5,4,20,16,10,9,29,12,361,396,425,437,105,862,11
99-00,0622,01,NORTH ST PAUL-MAPLEWOOD,12,62,11,0,3,21,20,9,6,11,12,385,349,426,390,82,816,11
99-00,0622,01,NORTH ST PAUL-MAPLEWOOD,KG,62,11,11,8,18,23,8,15,17,24,342,333,396,403,124,799,11
99-00,0622,01,NORTH ST PAUL-MAPLEWOOD,PK,62,11,1,0,3,1,1,0,7,1,77,38,89,40,14,129,11
99-00,0623,01,ROSEVILLE,01,62,11,4,3,39,30,6,5,15,20,205,183,269,241,122,510,11
99-00,0623,01,ROSEVILLE,02,62,11,4,1,29,24,11,5,14,15,174,199,232,244,103,476,11
99-00,0623,01,ROSEVILLE,03,62,11,2,5,28,31,8,10,15,20,211,206,264,272,119,536,11
99-00,0623,01,ROSEVILLE,04,62,11,3,2,27,29,13,6,13,16,206,177,262,230,109,492,11
99-00,0623,01,ROSEVILLE,05,62,11,1,5,23,22,2,6,17,10,237,233,280,276,86,556,11
99-00,0623,01,ROSEVILLE,06,62,11,2,1,32,29,4,9,14,21,189,194,241,254,112,495,11
99-00,0623,01,ROSEVILLE,07,62,11,2,1,21,11,4,4,21,16,245,202,293,234,80,527,11
99-00,0623,01,ROSEVILLE,08,62,11,0,0,29,17,9,5,14,12,194,203,246,237,86,483,11
99-00,0623,01,ROSEVILLE,09,62,11,1,0,21,26,8,3,18,21,228,244,276,294,98,570,11
99-00,0623,01,ROSEVILLE,10,62,11,3,3,23,23,3,3,17,12,231,215,277,256,87,533,11
99-00,0623,01,ROSEVILLE,11,62,11,0,1,18,21,4,4,12,7,211,200,245,233,67,478,11
99-00,0623,01,ROSEVILLE,12,62,11,0,0,25,23,3,4,6,8,207,198,241,233,69,474,11
99-00,0623,01,ROSEVILLE,KG,62,11,1,4,28,13,6,7,10,11,189,154,234,189,80,423,11
99-00,0623,01,ROSEVILLE,PK,62,11,0,0,3,1,4,1,0,0,62,21,69,23,9,92,11
99-00,0624,01,WHITE BEAR LAKE,01,62,11,0,0,6,6,1,2,4,3,329,319,340,330,22,670,11
99-00,0624,01,WHITE BEAR LAKE,02,62,11,2,1,11,8,4,5,3,7,291,320,311,341,41,652,11
99-00,0624,01,WHITE BEAR LAKE,03,62,11,4,0,8,10,6,4,7,8,314,308,339,330,47,669,11
99-00,0624,01,WHITE BEAR LAKE,04,62,11,3,2,8,17,8,6,3,9,330,314,352,348,56,700,11
99-00,0624,01,WHITE BEAR LAKE,05,62,11,1,3,17,10,7,3,5,5,331,325,361,346,51,707,11
99-00,0624,01,WHITE BEAR LAKE,06,62,11,1,3,6,14,4,6,13,6,355,297,379,326,53,705,11
99-00,0624,01,WHITE BEAR LAKE,07,62,11,6,3,18,20,6,7,3,5,348,321,381,356,68,737,11
99-00,0624,01,WHITE BEAR LAKE,08,62,11,1,3,12,16,5,4,4,2,364,343,386,368,47,754,11
99-00,0624,01,WHITE BEAR LAKE,09,62,11,4,4,15,17,7,5,9,3,333,408,368,437,64,805,11
99-00,0624,01,WHITE BEAR LAKE,10,62,11,0,2,12,17,5,8,3,6,364,362,384,395,53,779,11
99-00,0624,01,WHITE BEAR LAKE,11,62,11,1,3,17,21,6,2,4,6,370,316,398,348,60,746,11
99-00,0624,01,WHITE BEAR LAKE,12,62,11,0,3,12,13,3,2,3,6,428,404,446,428,42,874,11
99-00,0624,01,WHITE BEAR LAKE,KG,62,11,2,0,6,11,2,8,1,7,323,272,334,298,37,632,11
99-00,0624,01,WHITE BEAR LAKE,PK,62,11,0,2,1,2,0,0,1,1,95,41,97,46,7,143,11
99-00,0625,01,ST. PAUL,01,62,11,33,34,622,571,206,185,425,408,565,496,1851,1694,2484,3545,11
99-00,0625,01,ST. PAUL,02,62,11,44,43,583,546,191,193,419,423,599,563,1836,1768,2442,3604,11
99-00,0625,01,ST. PAUL,03,62,11,41,38,627,537,186,166,415,410,574,568,1843,1719,2420,3562,11
99-00,0625,01,ST. PAUL,04,62,11,38,32,619,521,167,174,445,402,645,573,1914,1702,2398,3616,11
99-00,0625,01,ST. PAUL,05,62,11,47,33,593,529,188,138,408,432,639,607,1875,1739,2368,3614,11
99-00,0625,01,ST. PAUL,06,62,11,43,35,556,544,162,123,410,383,625,554,1796,1639,2256,3435,11
99-00,0625,01,ST. PAUL,07,62,11,35,30,530,485,133,122,390,379,600,511,1688,1527,2104,3215,11
99-00,0625,01,ST. PAUL,08,62,11,24,39,512,533,128,128,358,355,619,576,1641,1631,2077,3272,11
99-00,0625,01,ST. PAUL,09,62,11,30,32,492,486,144,126,385,388,690,611,1741,1643,2083,3384,11
99-00,0625,01,ST. PAUL,10,62,11,24,22,521,535,158,138,340,343,626,643,1669,1681,2081,3350,11
99-00,0625,01,ST. PAUL,11,62,11,14,32,474,495,117,111,342,341,693,594,1640,1573,1926,3213,11
99-00,0625,01,ST. PAUL,12,62,11,19,24,417,449,141,97,341,331,755,715,1673,1616,1819,3289,11
99-00,0625,01,ST. PAUL,KG,62,11,39,39,611,538,230,213,430,470,573,535,1883,1795,2570,3678,11
99-00,0625,01,ST. PAUL,PK,62,11,7,6,37,22,43,15,88,34,152,72,327,149,252,476,11
99-00,0627,01,OKLEE,01,63,01,1,0,0,0,0,0,0,0,8,7,9,7,1,16,01
99-00,0627,01,OKLEE,02,63,01,1,0,0,0,0,0,0,0,8,9,9,9,1,18,01
99-00,0627,01,OKLEE,03,63,01,1,0,0,0,0,0,0,0,5,3,6,3,1,9,01
99-00,0627,01,OKLEE,04,63,01,1,0,0,0,0,0,0,0,8,3,9,3,1,12,01
99-00,0627,01,OKLEE,05,63,01,0,0,0,0,0,0,0,0,6,9,6,9,0,15,01
99-00,0627,01,OKLEE,06,63,01,1,1,0,0,0,0,0,0,8,9,9,10,2,19,01
99-00,0627,01,OKLEE,07,63,01,2,1,0,1,0,0,0,0,4,6,6,8,4,14,01
99-00,0627,01,OKLEE,08,63,01,0,1,0,0,0,0,0,0,10,9,10,10,1,20,01
99-00,0627,01,OKLEE,09,63,01,0,0,0,0,0,0,0,0,11,7,11,7,0,18,01
99-00,0627,01,OKLEE,10,63,01,1,0,0,0,0,0,0,0,15,11,16,11,1,27,01
99-00,0627,01,OKLEE,11,63,01,0,0,0,0,0,0,0,0,12,10,12,10,0,22,01
99-00,0627,01,OKLEE,12,63,01,0,0,0,0,0,0,0,0,8,12,8,12,0,20,01
99-00,0627,01,OKLEE,KG,63,01,0,1,0,0,0,0,0,0,7,7,7,8,1,15,01
99-00,0627,01,OKLEE,PK,63,01,0,0,0,0,0,0,0,0,0,1,0,1,0,1,01
99-00,0628,01,PLUMMER,01,63,01,1,0,0,0,0,0,0,0,3,10,4,10,1,14,01
99-00,0628,01,PLUMMER,02,63,01,0,0,1,0,0,0,0,0,9,1,10,1,1,11,01
99-00,0628,01,PLUMMER,03,63,01,0,0,0,0,0,1,0,0,6,6,6,7,1,13,01
99-00,0628,01,PLUMMER,04,63,01,1,1,0,0,0,0,0,1,7,6,8,8,3,16,01
99-00,0628,01,PLUMMER,05,63,01,0,0,0,0,0,0,0,0,6,5,6,5,0,11,01
99-00,0628,01,PLUMMER,06,63,01,0,1,0,2,0,0,0,0,6,9,6,12,3,18,01
99-00,0628,01,PLUMMER,07,63,01,1,0,0,0,0,0,0,0,11,7,12,7,1,19,01
99-00,0628,01,PLUMMER,08,63,01,0,0,0,0,0,0,0,0,5,7,5,7,0,12,01
99-00,0628,01,PLUMMER,09,63,01,0,1,0,0,1,0,0,0,8,6,9,7,2,16,01
99-00,0628,01,PLUMMER,10,63,01,1,0,0,0,0,0,0,0,8,3,9,3,1,12,01
99-00,0628,01,PLUMMER,11,63,01,0,0,0,0,0,0,0,0,8,10,8,10,0,18,01
99-00,0628,01,PLUMMER,12,63,01,0,0,0,0,0,0,0,0,8,10,8,10,0,18,01
99-00,0628,01,PLUMMER,KG,63,01,0,0,0,0,0,0,1,0,5,5,6,5,1,11,01
99-00,0628,01,PLUMMER,PK,63,01,0,0,0,0,0,0,0,0,0,1,0,1,0,1,01
99-00,0630,01,RED LAKE FALLS,01,63,01,0,0,0,0,0,0,0,0,8,13,8,13,0,21,01
99-00,0630,01,RED LAKE FALLS,02,63,01,0,0,0,0,0,0,0,0,13,13,13,13,0,26,01
99-00,0630,01,RED LAKE FALLS,03,63,01,0,0,0,0,0,0,0,0,18,16,18,16,0,34,01
99-00,0630,01,RED LAKE FALLS,04,63,01,0,0,0,0,0,0,0,0,10,15,10,15,0,25,01
99-00,0630,01,RED LAKE FALLS,05,63,01,0,0,0,0,0,0,0,0,15,4,15,4,0,19,01
99-00,0630,01,RED LAKE FALLS,06,63,01,0,0,0,0,0,0,0,0,13,25,13,25,0,38,01
99-00,0630,01,RED LAKE FALLS,07,63,01,0,0,0,0,1,0,0,0,12,19,13,19,1,32,01
99-00,0630,01,RED LAKE FALLS,08,63,01,1,0,0,0,0,0,0,0,27,16,28,16,1,44,01
99-00,0630,01,RED LAKE FALLS,09,63,01,0,0,0,0,0,0,0,0,27,21,27,21,0,48,01
99-00,0630,01,RED LAKE FALLS,10,63,01,0,0,0,0,0,0,0,0,20,14,20,14,0,34,01
99-00,0630,01,RED LAKE FALLS,11,63,01,0,0,0,0,0,0,0,0,28,24,28,24,0,52,01
99-00,0630,01,RED LAKE FALLS,12,63,01,0,0,0,0,0,0,0,0,20,15,20,15,0,35,01
99-00,0630,01,RED LAKE FALLS,KG,63,01,0,0,0,0,0,0,0,0,8,11,8,11,0,19,01
99-00,0630,01,RED LAKE FALLS,PK,63,01,0,0,0,0,0,0,0,0,6,1,6,1,0,7,01
99-00,0631,01,BELVIEW,01,64,06,0,0,0,0,0,1,0,0,11,8,11,9,1,20,08
99-00,0631,01,BELVIEW,02,64,06,0,0,0,0,3,2,0,0,13,13,16,15,5,31,08
99-00,0631,01,BELVIEW,03,64,06,0,0,0,0,2,0,0,0,11,11,13,11,2,24,08
99-00,0631,01,BELVIEW,KG,64,06,0,0,0,0,2,3,0,0,10,5,12,8,5,20,08
99-00,0635,01,MILROY,01,64,06,0,0,0,0,0,0,0,0,8,7,8,7,0,15,08
99-00,0635,01,MILROY,02,64,06,0,0,0,0,0,0,0,0,5,6,5,6,0,11,08
99-00,0635,01,MILROY,03,64,06,0,0,0,0,1,0,0,0,6,5,7,5,1,12,08
99-00,0635,01,MILROY,04,64,06,0,0,0,0,0,1,0,0,9,7,9,8,1,17,08
99-00,0635,01,MILROY,05,64,06,0,0,0,0,0,0,0,0,7,4,7,4,0,11,08
99-00,0635,01,MILROY,06,64,06,0,0,0,0,0,0,0,0,7,6,7,6,0,13,08
99-00,0635,01,MILROY,07,64,06,0,0,0,0,0,0,0,0,10,8,10,8,0,18,08
99-00,0635,01,MILROY,08,64,06,0,0,0,0,1,0,0,0,2,5,3,5,1,8,08
99-00,0635,01,MILROY,KG,64,06,0,0,0,0,0,0,0,0,7,5,7,5,0,12,08
99-00,0635,01,MILROY,PK,64,06,0,0,0,0,0,0,0,0,1,0,1,0,0,1,08
99-00,0640,01,WABASSO,01,64,06,0,0,0,0,0,0,0,0,5,7,5,7,0,12,08
99-00,0640,01,WABASSO,02,64,06,0,0,0,1,0,0,0,0,13,3,13,4,1,17,08
99-00,0640,01,WABASSO,03,64,06,0,0,0,0,0,1,0,0,14,11,14,12,1,26,08
99-00,0640,01,WABASSO,04,64,06,0,0,0,0,0,0,0,0,7,13,7,13,0,20,08
99-00,0640,01,WABASSO,05,64,06,0,0,0,0,0,0,0,0,19,11,19,11,0,30,08
99-00,0640,01,WABASSO,06,64,06,0,0,0,0,0,0,0,1,8,12,8,13,1,21,08
99-00,0640,01,WABASSO,07,64,06,0,0,0,0,0,0,0,0,25,24,25,24,0,49,08
99-00,0640,01,WABASSO,08,64,06,0,0,0,1,0,0,0,0,32,23,32,24,1,56,08
99-00,0640,01,WABASSO,09,64,06,0,0,0,0,0,0,0,0,32,17,32,17,0,49,08
99-00,0640,01,WABASSO,10,64,06,0,0,0,0,0,0,0,0,26,26,26,26,0,52,08
99-00,0640,01,WABASSO,11,64,06,0,0,0,0,0,0,0,0,32,25,32,25,0,57,08
99-00,0640,01,WABASSO,12,64,06,0,0,0,0,0,0,0,0,36,27,36,27,0,63,08
99-00,0640,01,WABASSO,KG,64,06,0,0,0,0,0,0,0,0,14,21,14,21,0,35,08
99-00,0640,01,WABASSO,PK,64,06,0,0,0,0,0,0,0,0,4,2,4,2,0,6,08
99-00,0641,01,WALNUT GROVE,01,64,06,0,0,0,0,0,0,0,0,4,9,4,9,0,13,08
99-00,0641,01,WALNUT GROVE,02,64,06,0,0,0,0,0,0,0,0,5,5,5,5,0,10,08
