DataYear,DistrictCountyNumber,DistrictCountyName,districtNumber,districtType,DistrictName,schoolNumber,SchoolName,ECSUNumber,EconomicDevelopmentRegion,Grade,AMI_Male,AMI_Female,API_Male,API_Female,HIS_Male,HIS_Female,BLK_Male,BLK_Female,WHT_Male,WHT_Female,TotalMale,TotalFemale,TotalMinority,TotalStudents,SchoolLocationCountyNumber,SchoolLocationCountyName,SchoolClassification
04-05,62,Ramsey                                       ,0625,01,ST. PAUL                           ,000, ,11,11 ,All Grades,411,394,6083,5699,2599,2422,6026,5896,6044,5545,21163,19956,29530,41119,  , ,  
04-05,62,Ramsey                                       ,0916,06,N.E. METRO INTERMEDIATE DIST. 916  ,000, ,11,11 ,All Grades,8,8,22,10,18,10,55,29,302,160,405,217,160,622,  , ,  
04-05,62,Ramsey                                       ,1100,60,MINNESOTA DEPARTMENT OF CORRECTIONS,000, ,11,   ,All Grades,9,0,2,0,3,0,15,0,25,0,54,0,29,54,  , ,  
04-05,62,Ramsey                                       ,4000,07,CITY ACADEMY                       ,000, ,11,11 ,All Grades,5,1,28,10,10,4,14,24,9,9,66,48,96,114,  , ,  
04-05,62,Ramsey                                       ,4005,07,METRO DEAF CHARTER SCHOOL          ,000, ,11,11 ,All Grades,0,0,1,4,2,2,5,0,28,29,36,35,14,71,  , ,  
04-05,62,Ramsey                                       ,4006,07,SKILLS FOR TOMORROW CHARTER SCHOOL ,000, ,11,11 ,All Grades,1,4,1,0,3,6,19,21,19,8,43,39,55,82,  , ,  
04-05,62,Ramsey                                       ,4015,07,COMMUNITY OF PEACE ACADEMY         ,000, ,11,11 ,All Grades,1,1,209,168,16,36,39,46,22,24,287,275,516,562,  , ,  
04-05,62,Ramsey                                       ,4018,07,ACHIEVE LANGUAGE ACADEMY           ,000, ,11,11 ,All Grades,2,2,92,67,15,23,19,25,27,34,155,151,245,306,  , ,  
04-05,62,Ramsey                                       ,4019,07,NEW VOYAGE ACADEMY CHARTER SCHOOL  ,000, ,11,11 ,All Grades,1,0,2,5,1,2,24,30,6,0,34,37,65,71,  , ,  
04-05,62,Ramsey                                       ,4025,07,CYBER VILLAGE ACADEMY              ,000, ,11,11 ,All Grades,1,1,0,2,0,2,2,4,58,48,61,57,12,118,  , ,  
04-05,62,Ramsey                                       ,4027,07,HIGHER GROUND ACADEMY              ,000, ,11,11 ,All Grades,0,0,0,2,0,0,221,203,0,1,221,206,426,427,  , ,  
04-05,62,Ramsey                                       ,4029,07,NEW SPIRIT SCHOOLS                 ,000, ,11,11 ,All Grades,1,0,83,80,15,25,42,27,22,11,163,143,273,306,  , ,  
04-05,62,Ramsey                                       ,4031,07,JENNINGS EXPERIENTIAL HIGH SCHOOL  ,000, ,11,11 ,All Grades,6,6,3,1,4,5,7,6,30,16,50,34,38,84,  , ,  
04-05,62,Ramsey                                       ,4035,07,CONCORDIA CREATIVE LEARNING ACADEMY,000, ,11,11 ,All Grades,2,2,5,9,2,5,18,13,9,14,36,43,56,79,  , ,  
04-05,62,Ramsey                                       ,4036,07,FACE TO FACE ACADEMY               ,000, ,11,11 ,All Grades,0,6,3,2,3,6,5,12,9,12,20,38,37,58,  , ,  
04-05,62,Ramsey                                       ,4039,07,HIGH SCHOOL FOR RECORDING ARTS     ,000, ,11,11 ,All Grades,3,1,1,0,3,5,124,50,13,11,144,67,187,211,  , ,  
04-05,62,Ramsey                                       ,4042,07,TWIN CITIES ACADEMY                ,000, ,11,11 ,All Grades,1,0,7,11,6,6,7,13,62,72,83,102,51,185,  , ,  
04-05,62,Ramsey                                       ,4062,07,FAMILY ACADEMY CHARTER SCHOOL      ,000, ,11,11 ,All Grades,4,1,3,2,4,5,10,13,104,75,125,96,42,221,  , ,  
04-05,62,Ramsey                                       ,4065,07,MINNESOTA BUSINESS ACADEMY CHARTER ,000, ,11,11 ,All Grades,4,7,7,10,14,15,38,52,82,79,145,163,147,308,  , ,  
04-05,62,Ramsey                                       ,4069,07,WILLIAM E MCGEE INST. OF TECH      ,000, ,11,11 ,All Grades,1,1,0,0,0,0,154,168,0,0,155,169,324,324,  , ,  
04-05,62,Ramsey                                       ,4070,07,HOPE COMMUNITY ACADEMY             ,000, ,11,11 ,All Grades,0,0,215,215,1,2,12,7,4,3,232,227,452,459,  , ,  
04-05,62,Ramsey                                       ,4073,07,ACADEMIA CESAR CHAVEZ CHARTER SCH. ,000, ,11,11 ,All Grades,0,0,0,0,111,126,2,4,3,0,116,130,243,246,  , ,  
04-05,62,Ramsey                                       ,4074,07,AGRICULTURAL FOOD SCIENCE ACADEMY  ,000, ,11,11 ,All Grades,0,1,2,7,9,4,16,7,51,57,78,76,46,154,  , ,  
04-05,62,Ramsey                                       ,4075,07,AVALON SCHOOL                      ,000, ,11,11 ,All Grades,1,0,2,4,4,4,7,7,48,46,62,61,29,123,  , ,  
04-05,62,Ramsey                                       ,4088,07,URBAN ACADEMY CHARTER SCHOOL       ,000, ,11,11 ,All Grades,2,0,14,15,4,0,50,54,2,0,72,69,139,141,  , ,  
04-05,62,Ramsey                                       ,4098,07,NOVA CLASSICAL ACADEMY             ,000, ,11,11 ,All Grades,0,0,2,11,1,2,4,5,106,91,113,109,25,222,  , ,  
04-05,62,Ramsey                                       ,4101,07,MINNESOTA NORTH STAR ACADEMY       ,000, ,11,11 ,All Grades,1,0,0,0,0,0,0,1,6,6,7,7,2,14,  , ,  
04-05,62,Ramsey                                       ,4108,07,GENERAL JOHN VESSEY JR LEADERSHIP  ,000, ,11,11 ,All Grades,3,0,9,8,6,4,15,5,22,4,55,21,50,76,  , ,  
04-05,62,Ramsey                                       ,4109,07,SOBRIETY HIGH                      ,000, ,11,11 ,All Grades,0,1,0,0,1,1,0,1,52,39,53,42,4,95,  , ,  
04-05,62,Ramsey                                       ,6067,62,EAST METRO INTEGRATION DIST.       ,000, ,11,11 ,All Grades,4,4,47,54,47,42,94,114,230,238,422,452,406,874,  , ,  
04-05,63,Red Lake                                     ,0627,01,OKLEE                              ,000, ,01,01 ,All Grades,5,1,0,2,0,0,1,0,92,89,98,92,9,190,  , ,  
04-05,63,Red Lake                                     ,0628,01,PLUMMER                            ,000, ,01,01 ,All Grades,4,6,1,0,0,1,0,1,90,76,95,84,13,179,  , ,  
04-05,63,Red Lake                                     ,0630,01,RED LAKE FALLS                     ,000, ,01,01 ,All Grades,1,0,0,0,5,2,2,3,186,194,194,199,13,393,  , ,  
04-05,64,Redwood                                      ,0635,01,MILROY                             ,000, ,06,08 ,All Grades,0,0,0,0,0,0,0,0,46,30,46,30,0,76,  , ,  
04-05,64,Redwood                                      ,0640,01,WABASSO                            ,000, ,06,08 ,All Grades,0,0,0,0,0,0,0,1,201,198,201,199,1,400,  , ,  
04-05,64,Redwood                                      ,2754,01,CEDAR MOUNTAIN                     ,000, ,06,08 ,All Grades,10,5,0,2,0,8,2,1,197,197,209,213,28,422,  , ,  
04-05,64,Redwood                                      ,2897,01,REDWOOD AREA SCHOOLS               ,000, ,06,08 ,All Grades,120,109,8,6,30,29,3,8,578,533,739,685,313,1424,  , ,  
04-05,64,Redwood                                      ,4028,07,ECI' NOMPA WOONSPE                 ,000, ,06,08 ,All Grades,9,17,0,0,0,0,0,0,0,2,9,19,26,28,  , ,  
04-05,65,Renville                                     ,2159,01,BUFFALO LAKE-HECTOR                ,000, ,06,06E,All Grades,2,1,3,1,37,31,2,5,250,253,294,291,82,585,  , ,  
04-05,65,Renville                                     ,2534,01,BIRD ISLAND-OLIVIA-LAKE LILLIAN    ,000, ,06,06E,All Grades,4,3,1,2,75,65,4,8,395,376,479,454,162,933,  , ,  
04-05,65,Renville                                     ,2890,01,RENVILLE COUNTY WEST               ,000, ,06,06E,All Grades,2,1,1,4,66,75,0,1,279,283,348,364,150,712,  , ,  
04-05,66,Rice                                         ,0160,70,MINNESOTA STATE ACADEMIES          ,000, ,10,10 ,All Grades,0,0,1,3,7,4,4,1,90,79,102,87,20,189,  , ,  
04-05,66,Rice                                         ,0656,01,FARIBAULT                          ,000, ,10,10 ,All Grades,5,8,32,51,342,345,53,62,1678,1524,2110,1990,898,4100,  , ,  
04-05,66,Rice                                         ,0659,01,NORTHFIELD                         ,000, ,10,10 ,All Grades,3,5,20,25,145,127,24,16,1769,1747,1961,1920,365,3881,  , ,  
04-05,66,Rice                                         ,4021,07,VILLAGE SCHOOL OF NORTHFIELD       ,000, ,10,10 ,All Grades,2,4,0,0,0,1,0,0,31,22,33,27,7,60,  , ,  
04-05,66,Rice                                         ,4055,07,NERSTRAND CHARTER SCHOOL           ,000, ,10,10 ,All Grades,0,0,0,1,0,0,3,0,74,76,77,77,4,154,  , ,  
04-05,66,Rice                                         ,4081,07,COVENANT ACADEMY OF MN. CHTR.      ,000, ,10,10 ,All Grades,0,1,0,1,2,3,1,2,11,19,14,26,10,40,  , ,  
04-05,66,Rice                                         ,4091,07,ARTECH                             ,000, ,10,10 ,All Grades,0,0,1,1,1,0,2,1,49,38,53,40,6,93,  , ,  
04-05,67,Rock                                         ,0671,01,HILLS-BEAVER CREEK                 ,000, ,06,08 ,All Grades,0,0,1,1,0,1,0,1,167,126,168,129,4,297,  , ,  
04-05,67,Rock                                         ,2184,01,LUVERNE                            ,000, ,06,08 ,All Grades,7,4,14,10,18,20,15,7,623,602,677,643,95,1320,  , ,  
04-05,68,Roseau                                       ,0676,01,BADGER                             ,000, ,01,01 ,All Grades,0,0,0,0,0,1,4,3,110,101,114,105,8,219,  , ,  
04-05,68,Roseau                                       ,0682,01,ROSEAU                             ,000, ,01,01 ,All Grades,3,3,5,7,2,0,3,3,740,672,753,685,26,1438,  , ,  
04-05,68,Roseau                                       ,0690,01,WARROAD                            ,000, ,01,01 ,All Grades,64,73,39,35,0,0,3,2,531,523,637,633,216,1270,  , ,  
04-05,68,Roseau                                       ,2683,01,GREENBUSH-MIDDLE RIVER             ,000, ,01,01 ,All Grades,1,0,0,2,1,1,1,1,239,229,242,233,7,475,  , ,  
04-05,69,St. Louis                                    ,0695,01,CHISHOLM                           ,000, ,03,03 ,All Grades,11,8,3,3,1,0,2,2,393,349,410,362,30,772,  , ,  
04-05,69,St. Louis                                    ,0696,01,ELY                                ,000, ,03,03 ,All Grades,17,28,1,1,0,1,2,2,314,287,334,319,52,653,  , ,  
04-05,69,St. Louis                                    ,0698,01,FLOODWOOD                          ,000, ,03,03 ,All Grades,3,2,0,0,7,0,6,2,193,186,209,190,20,399,  , ,  
04-05,69,St. Louis                                    ,0700,01,HERMANTOWN                         ,000, ,03,03 ,All Grades,10,7,13,9,8,8,5,9,998,926,1034,959,69,1993,  , ,  
04-05,69,St. Louis                                    ,0701,01,HIBBING                            ,000, ,03,03 ,All Grades,28,27,2,8,6,11,7,11,1253,1233,1296,1290,100,2586,  , ,  
04-05,69,St. Louis                                    ,0704,01,PROCTOR                            ,000, ,03,03 ,All Grades,8,5,2,3,2,5,6,6,875,902,893,921,37,1814,  , ,  
04-05,69,St. Louis                                    ,0706,01,VIRGINIA                           ,000, ,03,03 ,All Grades,35,30,5,14,5,7,19,21,782,736,846,808,136,1654,  , ,  
04-05,69,St. Louis                                    ,0707,01,NETT LAKE                          ,000, ,03,03 ,All Grades,33,47,0,0,0,0,0,0,1,0,34,47,80,81,  , ,  
04-05,69,St. Louis                                    ,0709,01,DULUTH                             ,000, ,03,03 ,All Grades,270,278,126,118,66,54,305,269,4941,4466,5708,5185,1486,10893,  , ,  
04-05,69,St. Louis                                    ,0712,01,MOUNTAIN IRON-BUHL                 ,000, ,03,03 ,All Grades,13,0,2,0,3,0,21,0,348,257,387,257,39,644,  , ,  
04-05,69,St. Louis                                    ,2142,01,ST. LOUIS COUNTY                   ,000, ,03,03 ,All Grades,141,112,5,5,1,3,5,4,1056,985,1208,1109,276,2317,  , ,  
04-05,69,St. Louis                                    ,2154,01,EVELETH-GILBERT                    ,000, ,03,03 ,All Grades,15,22,10,4,3,4,3,4,665,642,696,676,65,1372,  , ,  
04-05,69,St. Louis                                    ,2711,01,MESABI EAST                        ,000, ,03,03 ,All Grades,4,5,1,2,0,2,4,1,472,433,481,443,19,924,  , ,  
04-05,69,St. Louis                                    ,4020,07,DULUTH PUBLIC SCHOOLS ACADEMY      ,000, ,03,03 ,All Grades,20,13,3,9,7,6,39,41,337,297,406,366,138,772,  , ,  
04-05,69,St. Louis                                    ,4046,07,LAKE SUPERIOR HIGH SCHOOL          ,000, ,03,03 ,All Grades,3,4,0,0,0,0,1,1,42,34,46,39,9,85,  , ,  
04-05,69,St. Louis                                    ,4084,07,NORTH SHORE COMMUNITY SCHOOL       ,000, ,03,03 ,All Grades,0,0,0,0,0,0,0,0,122,121,122,121,0,243,  , ,  
04-05,69,St. Louis                                    ,4085,07,HARBOR CITY INTERNATIONAL CHARTER  ,000, ,03,03 ,All Grades,1,6,0,0,0,0,2,2,95,98,98,106,11,204,  , ,  
04-05,69,St. Louis                                    ,6076,50,NORTHLAND LEARNING CENTER          ,000, ,03,03 ,All Grades,6,13,1,0,2,0,3,0,62,30,74,43,25,117,  , ,  
04-05,70,Scott                                        ,0716,01,BELLE PLAINE                       ,000, ,11,11 ,All Grades,5,4,5,11,16,9,10,5,722,661,758,690,65,1448,  , ,  
04-05,70,Scott                                        ,0717,01,JORDAN                             ,000, ,11,11 ,All Grades,1,1,3,5,31,27,0,0,755,678,790,711,68,1501,  , ,  
04-05,70,Scott                                        ,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS     ,000, ,11,11 ,All Grades,49,39,134,131,52,54,65,55,2777,2591,3077,2870,579,5947,  , ,  
04-05,70,Scott                                        ,0720,01,SHAKOPEE                           ,000, ,11,11 ,All Grades,54,43,201,205,314,276,117,86,2010,1927,2696,2537,1296,5233,  , ,  
04-05,70,Scott                                        ,0721,01,NEW PRAGUE AREA SCHOOLS            ,000, ,11,09 ,All Grades,6,1,21,14,22,13,9,7,1515,1494,1573,1529,93,3102,  , ,  
04-05,70,Scott                                        ,0993,52,MINNESOTA RIVER VALLEY SP. ED. COOP,000, ,11,11 ,All Grades,3,1,3,0,3,2,6,3,246,101,261,107,21,368,  , ,  
04-05,71,Sherburne                                    ,0726,01,BECKER                             ,000, ,07,07W,All Grades,9,4,11,11,5,16,7,8,1292,1176,1324,1215,71,2539,  , ,  
04-05,71,Sherburne                                    ,0727,01,BIG LAKE                           ,000, ,07,07W,All Grades,19,25,18,34,38,45,28,26,1549,1507,1652,1637,233,3289,  , ,  
04-05,71,Sherburne                                    ,0728,01,ELK RIVER                          ,000, ,07,07W,All Grades,50,62,106,125,70,88,60,56,5316,5007,5602,5338,617,10940,  , ,  
04-05,71,Sherburne                                    ,4118,07,KALEIDOSCOPE CHARTER SCHOOL        ,000, ,07,07W,All Grades,0,0,0,0,0,0,0,0,103,90,103,90,0,193,  , ,  
04-05,72,Sibley                                       ,2310,01,SIBLEY EAST                        ,000, ,09,09 ,All Grades,0,1,8,12,131,110,6,1,554,469,699,593,269,1292,  , ,  
04-05,72,Sibley                                       ,2365,01,G.F.W.                             ,000, ,09,09 ,All Grades,0,1,2,1,44,40,1,2,379,395,426,439,91,865,  , ,  
04-05,72,Sibley                                       ,4007,07,MINNESOTA NEW COUNTRY SCHOOL       ,000, ,09,09 ,All Grades,0,0,1,0,1,4,0,1,63,39,65,44,7,109,  , ,  
04-05,72,Sibley                                       ,6049,61,RIVER BEND ED. DISTRICT            ,000, ,09,09 ,All Grades,0,0,0,0,16,6,0,1,78,45,94,52,23,146,  , ,  
04-05,73,Stearns                                      ,0738,01,HOLDINGFORD                        ,000, ,07,07W,All Grades,0,0,0,0,0,0,0,0,526,526,526,526,0,1052,  , ,  
04-05,73,Stearns                                      ,0739,01,KIMBALL                            ,000, ,07,07W,All Grades,4,2,0,1,2,2,10,3,390,394,406,402,24,808,  , ,  
04-05,73,Stearns                                      ,0740,01,MELROSE                            ,000, ,07,07W,All Grades,0,0,0,2,99,86,6,4,658,622,763,714,197,1477,  , ,  
04-05,73,Stearns                                      ,0741,01,PAYNESVILLE                        ,000, ,07,07W,All Grades,0,0,3,1,6,7,4,3,576,522,589,533,24,1122,  , ,  
04-05,73,Stearns                                      ,0742,01,ST. CLOUD                          ,000, ,07,07W,All Grades,43,60,213,193,127,128,395,376,4285,3879,5063,4636,1535,9699,  , ,  
04-05,73,Stearns                                      ,0743,01,SAUK CENTRE                        ,000, ,07,07W,All Grades,0,1,1,2,6,8,1,1,557,559,565,571,20,1136,  , ,  
04-05,73,Stearns                                      ,0745,01,ALBANY                             ,000, ,07,07W,All Grades,5,6,3,4,8,12,5,2,805,809,826,833,45,1659,  , ,  
04-05,73,Stearns                                      ,0748,01,SARTELL                            ,000, ,07,07W,All Grades,3,2,28,20,8,7,3,6,1430,1387,1472,1422,77,2894,  , ,  
04-05,73,Stearns                                      ,0750,01,ROCORI                             ,000, ,07,07W,All Grades,1,0,8,5,31,32,12,10,1178,1031,1230,1078,99,2308,  , ,  
04-05,73,Stearns                                      ,2364,01,BELGRADE-BROOTEN-ELROSA            ,000, ,07,07W,All Grades,0,1,2,0,38,37,0,0,364,346,404,384,78,788,  , ,  
04-05,73,Stearns                                      ,4048,07,GREAT RIVER EDUCATION CENTER       ,000, ,07,07W,All Grades,0,0,0,0,0,0,1,1,21,14,22,15,2,37,  , ,  
04-05,73,Stearns                                      ,6026,61,WEST CENTRAL ED. DISTRICT          ,000, ,07,07W,All Grades,0,0,1,0,1,0,0,0,29,10,31,10,2,41,  , ,  
04-05,73,Stearns                                      ,6074,50,CENTRAL MINNESOTA JT. POWERS DIST. ,000, ,07,07W,All Grades,0,0,0,0,0,0,0,0,23,12,23,12,0,35,  , ,  
04-05,73,Stearns                                      ,6383,61,BENTON-STEARNS ED. DISTRICT        ,000, ,07,07W,All Grades,1,0,1,0,1,1,4,0,24,29,31,30,8,61,  , ,  
04-05,74,Steele                                       ,0756,01,BLOOMING PRAIRIE                   ,000, ,10,10 ,All Grades,0,0,2,1,30,30,2,2,328,372,362,405,67,767,  , ,  
04-05,74,Steele                                       ,0761,01,OWATONNA                           ,000, ,10,10 ,All Grades,5,3,37,32,258,230,111,125,2147,2019,2558,2409,801,4967,  , ,  
04-05,74,Steele                                       ,0763,01,MEDFORD                            ,000, ,10,10 ,All Grades,1,3,1,7,15,14,3,2,353,325,373,351,46,724,  , ,  
04-05,75,Stevens                                      ,0398,52,MIDWEST SP. ED. COOP.              ,000, ,04,04 ,All Grades,0,0,0,0,0,0,0,0,0,4,0,4,0,4,  , ,  
04-05,75,Stevens                                      ,0768,01,HANCOCK                            ,000, ,04,04 ,All Grades,0,0,1,2,0,0,0,0,129,106,130,108,3,238,  , ,  
04-05,75,Stevens                                      ,0769,01,MORRIS                             ,000, ,04,04 ,All Grades,7,3,4,7,9,8,11,7,484,459,515,484,56,999,  , ,  
04-05,75,Stevens                                      ,0771,01,CHOKIO-ALBERTA                     ,000, ,04,04 ,All Grades,1,0,0,0,0,0,0,0,101,91,102,91,1,193,  , ,  
04-05,76,Swift                                        ,0775,01,KERKHOVEN-MURDOCK-SUNBURG          ,000, ,06,06W,All Grades,2,1,1,0,24,27,3,1,276,259,306,288,59,594,  , ,  
04-05,76,Swift                                        ,0777,01,BENSON                             ,000, ,06,06W,All Grades,2,9,1,3,8,11,9,9,532,507,552,539,52,1091,  , ,  
04-05,77,Todd                                         ,0786,01,BERTHA-HEWITT                      ,000, ,05,05 ,All Grades,0,1,0,0,0,2,2,2,244,222,246,227,7,473,  , ,  
04-05,77,Todd                                         ,0787,01,BROWERVILLE                        ,000, ,05,05 ,All Grades,0,0,0,0,9,5,2,0,256,243,267,248,16,515,  , ,  
04-05,77,Todd                                         ,2170,01,STAPLES-MOTLEY                     ,000, ,05,05 ,All Grades,14,8,5,9,26,18,9,5,687,679,741,719,94,1460,  , ,  
04-05,77,Todd                                         ,2753,01,LONG PRAIRIE-GREY EAGLE            ,000, ,05,05 ,All Grades,3,1,6,2,117,117,4,7,556,545,686,672,257,1358,  , ,  
04-05,77,Todd                                         ,2759,01,EAGLE VALLEY PUBLIC SCHOOLS        ,000, ,05,05 ,All Grades,1,0,0,0,1,2,2,0,185,156,189,158,6,347,  , ,  
04-05,77,Todd                                         ,6004,61,FRESHWATER ED. DIST.               ,000, ,05,05 ,All Grades,3,0,0,0,5,1,2,1,56,56,66,58,12,124,  , ,  
04-05,78,Traverse                                     ,0801,01,BROWNS VALLEY                      ,000, ,04,04 ,All Grades,29,28,1,0,1,1,0,1,47,45,78,75,61,153,  , ,  
04-05,78,Traverse                                     ,0803,01,WHEATON AREA SCHOOL                ,000, ,04,04 ,All Grades,2,5,3,2,5,4,1,1,226,192,237,204,23,441,  , ,  
04-05,79,Wabasha                                      ,0806,01,ELGIN-MILLVILLE                    ,000, ,10,10 ,All Grades,1,1,0,2,3,1,0,4,264,246,268,254,12,522,  , ,  
04-05,79,Wabasha                                      ,0810,01,PLAINVIEW                          ,000, ,10,10 ,All Grades,1,2,2,0,37,44,4,1,555,504,599,551,91,1150,  , ,  
04-05,79,Wabasha                                      ,0811,01,WABASHA-KELLOGG                    ,000, ,10,10 ,All Grades,1,1,0,0,0,3,3,4,331,331,335,339,12,674,  , ,  
04-05,79,Wabasha                                      ,0813,01,LAKE CITY                          ,000, ,10,10 ,All Grades,1,0,7,9,15,13,13,14,665,663,701,699,72,1400,  , ,  
04-05,79,Wabasha                                      ,2805,01,ZUMBROTA-MAZEPPA                   ,000, ,10,10 ,All Grades,7,6,10,6,9,6,11,15,568,548,605,581,70,1186,  , ,  
04-05,80,Wadena                                       ,0818,01,VERNDALE                           ,000, ,05,05 ,All Grades,3,4,0,3,4,3,3,3,218,212,228,225,23,453,  , ,  
04-05,80,Wadena                                       ,0820,01,SEBEKA                             ,000, ,05,05 ,All Grades,0,1,2,0,0,0,4,2,280,275,286,278,9,564,  , ,  
04-05,80,Wadena                                       ,0821,01,MENAHGA                            ,000, ,05,05 ,All Grades,3,7,0,0,4,0,2,2,352,377,361,386,18,747,  , ,  
04-05,80,Wadena                                       ,2155,01,WADENA-DEER CREEK                  ,000, ,05,05 ,All Grades,2,0,2,1,14,3,6,11,656,588,680,603,39,1283,  , ,  
04-05,81,Waseca                                       ,0829,01,WASECA                             ,000, ,09,09 ,All Grades,5,2,7,9,84,72,19,22,943,870,1058,975,220,2033,  , ,  
04-05,81,Waseca                                       ,2168,01,N.R.H.E.G.                         ,000, ,09,09 ,All Grades,0,0,1,4,1,2,2,0,497,477,501,483,10,984,  , ,  
04-05,81,Waseca                                       ,2835,01,JANESVILLE-WALDORF-PEMBERTON       ,000, ,09,09 ,All Grades,0,0,4,3,1,0,0,0,297,286,302,289,8,591,  , ,  
04-05,81,Waseca                                       ,4127,07,TEAM ACADEMY                       ,000, ,09,09 ,All Grades,0,0,0,0,0,1,0,0,24,16,24,17,1,41,  , ,  
04-05,82,Washington                                   ,0831,01,FOREST LAKE                        ,000, ,11,11 ,All Grades,21,25,127,98,49,22,38,27,3738,3422,3973,3594,407,7567,  , ,  
04-05,82,Washington                                   ,0832,01,MAHTOMEDI                          ,000, ,11,11 ,All Grades,4,3,33,37,20,23,37,37,1486,1393,1580,1493,194,3073,  , ,  
04-05,82,Washington                                   ,0833,01,SOUTH WASHINGTON COUNTY            ,000, ,11,11 ,All Grades,47,42,534,557,313,285,475,417,6806,6429,8175,7730,2670,15905,  , ,  
04-05,82,Washington                                   ,0834,01,STILLWATER                         ,000, ,11,11 ,All Grades,8,4,114,118,47,53,54,46,4319,4011,4542,4232,444,8774,  , ,  
04-05,82,Washington                                   ,4003,07,"NEW HEIGHTS SCHOOL, INC.           ",000, ,11,11 ,All Grades,2,2,0,0,0,1,0,0,61,61,63,64,5,127,  , ,  
04-05,82,Washington                                   ,4043,07,MATH & SCIENCE ACADEMY             ,000, ,11,11 ,All Grades,0,0,9,11,1,0,0,0,170,112,180,123,21,303,  , ,  
04-05,82,Washington                                   ,4053,07,NORTH LAKES ACADEMY                ,000, ,11,11 ,All Grades,0,0,0,1,0,0,0,1,89,106,89,108,2,197,  , ,  
04-05,82,Washington                                   ,4116,07,LAKES INTERNATIONAL LANGUAGE ADMY  ,000, ,11,11 ,All Grades,1,1,0,2,9,7,0,2,68,84,78,96,22,174,  , ,  
04-05,82,Washington                                   ,4120,07,ST. CROIX PREPARATORY ACADEMY      ,000, ,11,11 ,All Grades,0,0,6,4,3,3,0,0,107,73,116,80,16,196,  , ,  
04-05,82,Washington                                   ,6072,62,VALLEY CROSSING COMMUNITY SCHOOL   ,000, ,11,11 ,All Grades,0,0,28,20,7,7,8,11,342,347,385,385,81,770,  , ,  
04-05,83,Watonwan                                     ,0836,01,BUTTERFIELD                        ,000, ,09,09 ,All Grades,0,0,3,8,21,22,0,0,72,64,96,94,54,190,  , ,  
04-05,83,Watonwan                                     ,0837,01,MADELIA                            ,000, ,09,09 ,All Grades,0,0,1,1,81,102,2,2,199,200,283,305,189,588,  , ,  
04-05,83,Watonwan                                     ,0840,01,ST. JAMES                          ,000, ,09,09 ,All Grades,1,3,4,7,219,207,8,7,374,401,606,625,456,1231,  , ,  
04-05,84,Wilkin                                       ,0846,01,BRECKENRIDGE                       ,000, ,04,04 ,All Grades,7,9,0,3,16,15,2,8,418,416,443,451,60,894,  , ,  
04-05,84,Wilkin                                       ,0850,01,ROTHSAY                            ,000, ,04,04 ,All Grades,1,2,0,0,4,5,3,2,123,88,131,97,17,228,  , ,  
04-05,84,Wilkin                                       ,0852,01,CAMPBELL-TINTAH                    ,000, ,04,04 ,All Grades,1,0,0,0,8,3,1,1,62,56,72,60,14,132,  , ,  
04-05,85,Winona                                       ,0857,01,LEWISTON-ALTURA                    ,000, ,10,10 ,All Grades,2,0,2,4,6,6,2,0,388,355,400,365,22,765,  , ,  
04-05,85,Winona                                       ,0858,01,ST. CHARLES                        ,000, ,10,10 ,All Grades,3,0,23,17,36,33,2,3,502,440,566,493,117,1059,  , ,  
04-05,85,Winona                                       ,0861,01,WINONA AREA PUBLIC SCHOOLS         ,000, ,10,10 ,All Grades,9,10,99,88,45,40,55,55,1804,1654,2012,1847,401,3859,  , ,  
04-05,85,Winona                                       ,4001,07,BLUFFVIEW MONTESSORI               ,000, ,10,10 ,All Grades,2,1,1,3,0,0,2,3,95,93,100,100,12,200,  , ,  
04-05,85,Winona                                       ,4064,07,RIVERWAY LEARNING COMMUNITY CHTR   ,000, ,10,10 ,All Grades,2,0,0,0,0,1,6,3,40,28,48,32,12,80,  , ,  
04-05,85,Winona                                       ,4083,07,RIDGEWAY COMMUNITY SCHOOL          ,000, ,10,01 ,All Grades,0,0,0,0,0,0,0,0,37,27,37,27,0,64,  , ,  
04-05,85,Winona                                       ,4123,07,DAKOTA AREA COMMUNITY CHARTER SCH  ,000, ,10,10 ,All Grades,0,0,0,0,0,0,0,0,28,33,28,33,0,61,  , ,  
04-05,85,Winona                                       ,6013,61,HIAWATHA VALLEY ED. DISTRICT       ,000, ,10,10 ,All Grades,1,1,1,0,1,1,0,0,62,29,65,31,5,96,  , ,  
04-05,86,Wright                                       ,0876,01,ANNANDALE                          ,000, ,07,07W,All Grades,2,4,4,3,10,3,11,9,905,872,932,891,46,1823,  , ,  
04-05,86,Wright                                       ,0877,01,BUFFALO                            ,000, ,07,07W,All Grades,21,27,27,34,54,43,42,49,2653,2526,2797,2679,297,5476,  , ,  
04-05,86,Wright                                       ,0879,01,DELANO                             ,000, ,07,07W,All Grades,5,4,11,9,8,8,13,9,1007,905,1044,935,67,1979,  , ,  
04-05,86,Wright                                       ,0881,01,MAPLE LAKE                         ,000, ,07,07W,All Grades,0,1,3,2,6,1,1,1,474,450,484,455,15,939,  , ,  
