DataYear,DistrictCountyNumber,DistrictCountyName,districtNumber,districtType,DistrictName,schoolNumber,SchoolName,ECSUNumber,EconomicDevelopmentRegion,Grade,AMI_Male,AMI_Female,API_Male,API_Female,HIS_Male,HIS_Female,BLK_Male,BLK_Female,WHT_Male,WHT_Female,TotalMale,TotalFemale,TotalMinority,TotalStudents,SchoolLocationCountyNumber,SchoolLocationCountyName,SchoolClassification
03-04,62,Ramsey                                       ,4036,07,FACE TO FACE ACADEMY               ,000, ,11,11 ,All Grades,0,5,2,2,5,5,9,8,16,9,32,29,36,61,  , ,  
03-04,62,Ramsey                                       ,4039,07,HIGH SCHOOL FOR RECORDING ARTS     ,000, ,11,11 ,All Grades,1,1,3,2,2,3,90,35,19,6,115,47,137,162,  , ,  
03-04,62,Ramsey                                       ,4042,07,TWIN CITIES ACADEMY                ,000, ,11,11 ,All Grades,0,0,16,9,4,8,6,18,52,53,78,88,61,166,  , ,  
03-04,62,Ramsey                                       ,4062,07,FAMILY ACADEMY CHARTER SCHOOL      ,000, ,11,11 ,All Grades,0,1,3,3,9,8,10,8,109,92,131,112,42,243,  , ,  
03-04,62,Ramsey                                       ,4065,07,MINNESOTA BUSINESS ACADEMY CHARTER ,000, ,11,11 ,All Grades,8,5,8,12,21,18,36,60,116,91,189,186,168,375,  , ,  
03-04,62,Ramsey                                       ,4069,07,WILLIAM E MCGEE INSTITUTE OF TECH  ,000, ,11,11 ,All Grades,1,0,0,0,0,1,182,196,1,0,184,197,380,381,  , ,  
03-04,62,Ramsey                                       ,4070,07,HOPE COMMUNITY ACADEMY             ,000, ,11,11 ,All Grades,0,0,210,218,0,1,13,11,1,2,224,232,453,456,  , ,  
03-04,62,Ramsey                                       ,4073,07,ACADEMIA CESAR CHAVEZ CHARTER SCH. ,000, ,11,11 ,All Grades,0,0,0,0,112,115,4,4,3,3,119,122,235,241,  , ,  
03-04,62,Ramsey                                       ,4074,07,AGRICULTURAL FOOD SCIENCE ACADEMY  ,000, ,11,11 ,All Grades,0,2,1,7,9,6,20,15,54,48,84,78,60,162,  , ,  
03-04,62,Ramsey                                       ,4075,07,AVALON SCHOOL                      ,000, ,11,11 ,All Grades,1,1,2,6,3,3,3,9,50,50,59,69,28,128,  , ,  
03-04,62,Ramsey                                       ,4078,07,MN INTERNATIONAL MIDDLE CHARTER    ,000, ,11,11 ,All Grades,0,0,0,0,0,0,73,52,0,0,73,52,125,125,  , ,  
03-04,62,Ramsey                                       ,4088,07,URBAN ACADEMY CHARTER SCHOOL       ,000, ,11,11 ,All Grades,1,0,7,4,4,0,20,22,1,3,33,29,58,62,  , ,  
03-04,62,Ramsey                                       ,4098,07,NOVA CLASSICAL ACADEMY             ,000, ,11,11 ,All Grades,0,0,4,7,0,0,6,6,87,65,97,78,23,175,  , ,  
03-04,62,Ramsey                                       ,4109,07,SOBRIETY HIGH                      ,000, ,11,11 ,All Grades,2,1,1,0,1,2,0,0,39,28,43,31,7,74,  , ,  
03-04,62,Ramsey                                       ,6067,62,EAST METRO INTEGRATION DIST.       ,000, ,11,11 ,All Grades,6,5,44,52,39,32,90,105,220,208,399,402,373,801,  , ,  
03-04,63,Red Lake                                     ,0627,01,OKLEE                              ,000, ,01,01 ,All Grades,4,2,0,2,0,0,0,0,86,83,90,87,8,177,  , ,  
03-04,63,Red Lake                                     ,0628,01,PLUMMER                            ,000, ,01,01 ,All Grades,6,3,1,0,0,1,0,1,92,76,99,81,12,180,  , ,  
03-04,63,Red Lake                                     ,0630,01,RED LAKE FALLS                     ,000, ,01,01 ,All Grades,1,0,0,0,4,4,1,2,194,185,200,191,12,391,  , ,  
03-04,64,Redwood                                      ,0635,01,MILROY                             ,000, ,06,08 ,All Grades,0,0,0,0,0,0,0,0,51,33,51,33,0,84,  , ,  
03-04,64,Redwood                                      ,0640,01,WABASSO                            ,000, ,06,08 ,All Grades,0,0,0,0,0,0,0,1,196,203,196,204,1,400,  , ,  
03-04,64,Redwood                                      ,2754,01,CEDAR MOUNTAIN                     ,000, ,06,08 ,All Grades,0,1,0,0,1,4,0,0,218,216,219,221,6,440,  , ,  
03-04,64,Redwood                                      ,2897,01,REDWOOD AREA SCHOOLS               ,000, ,06,08 ,All Grades,108,102,8,8,27,22,1,2,619,560,763,694,278,1457,  , ,  
03-04,64,Redwood                                      ,4028,07,ECI' NOMPA WOONSPE                 ,000, ,06,08 ,All Grades,10,18,0,0,1,0,0,0,1,0,12,18,29,30,  , ,  
03-04,65,Renville                                     ,2159,01,BUFFALO LAKE-HECTOR                ,000, ,06,06E,All Grades,1,0,1,2,34,25,3,4,254,246,293,277,70,570,  , ,  
03-04,65,Renville                                     ,2534,01,BIRD ISLAND-OLIVIA-LAKE LILLIAN    ,000, ,06,06E,All Grades,1,2,2,4,70,72,2,4,422,404,497,486,157,983,  , ,  
03-04,65,Renville                                     ,2890,01,RENVILLE COUNTY WEST               ,000, ,06,06E,All Grades,2,2,2,2,71,73,1,2,296,295,372,374,155,746,  , ,  
03-04,66,Rice                                         ,0160,70,MINNESOTA STATE ACADEMIES          ,000, ,10,10 ,All Grades,3,0,2,4,6,8,5,5,99,87,115,104,33,219,  , ,  
03-04,66,Rice                                         ,0656,01,FARIBAULT                          ,000, ,10,10 ,All Grades,3,5,33,47,320,325,48,41,1665,1570,2069,1988,822,4057,  , ,  
03-04,66,Rice                                         ,0659,01,NORTHFIELD                         ,000, ,10,10 ,All Grades,2,8,25,34,137,114,28,19,1741,1714,1933,1889,367,3822,  , ,  
03-04,66,Rice                                         ,4021,07,VILLAGE SCHOOL OF NORTHFIELD       ,000, ,10,10 ,All Grades,2,3,0,0,1,1,0,0,29,16,32,20,7,52,  , ,  
03-04,66,Rice                                         ,4055,07,NERSTRAND CHARTER SCHOOL           ,000, ,10,10 ,All Grades,0,0,1,2,0,0,3,0,69,79,73,81,6,154,  , ,  
03-04,66,Rice                                         ,4081,07,COVENANT ACADEMY OF MINNESOTA CHTR.,000, ,10,10 ,All Grades,1,0,1,2,2,3,1,0,18,21,23,26,10,49,  , ,  
03-04,66,Rice                                         ,4091,07,ARTECH                             ,000, ,10,10 ,All Grades,0,0,0,0,0,0,1,0,67,40,68,40,1,108,  , ,  
03-04,67,Rock                                         ,0671,01,HILLS-BEAVER CREEK                 ,000, ,06,08 ,All Grades,1,0,2,1,0,1,0,0,165,141,168,143,5,311,  , ,  
03-04,67,Rock                                         ,2184,01,LUVERNE                            ,000, ,06,08 ,All Grades,11,7,14,13,16,14,6,7,628,595,675,636,88,1311,  , ,  
03-04,68,Roseau                                       ,0676,01,BADGER                             ,000, ,01,01 ,All Grades,0,0,0,0,1,1,2,3,109,106,112,110,7,222,  , ,  
03-04,68,Roseau                                       ,0682,01,ROSEAU                             ,000, ,01,01 ,All Grades,5,2,6,7,0,2,3,2,769,684,783,697,27,1480,  , ,  
03-04,68,Roseau                                       ,0690,01,WARROAD                            ,000, ,01,01 ,All Grades,62,68,44,34,0,0,2,2,549,553,657,657,212,1314,  , ,  
03-04,68,Roseau                                       ,2683,01,GREENBUSH-MIDDLE RIVER             ,000, ,01,01 ,All Grades,1,0,0,2,1,0,2,1,232,227,236,230,7,466,  , ,  
03-04,69,St. Louis                                    ,0695,01,CHISHOLM                           ,000, ,03,03 ,All Grades,11,9,2,3,0,0,0,2,385,361,398,375,27,773,  , ,  
03-04,69,St. Louis                                    ,0696,01,ELY                                ,000, ,03,03 ,All Grades,22,34,2,2,0,1,2,3,326,298,352,338,66,690,  , ,  
03-04,69,St. Louis                                    ,0698,01,FLOODWOOD                          ,000, ,03,03 ,All Grades,5,2,0,0,5,0,4,2,213,203,227,207,18,434,  , ,  
03-04,69,St. Louis                                    ,0700,01,HERMANTOWN                         ,000, ,03,03 ,All Grades,14,9,14,12,6,8,2,2,991,926,1027,957,67,1984,  , ,  
03-04,69,St. Louis                                    ,0701,01,HIBBING                            ,000, ,03,03 ,All Grades,32,27,3,5,4,9,4,9,1358,1272,1401,1322,93,2723,  , ,  
03-04,69,St. Louis                                    ,0704,01,PROCTOR                            ,000, ,03,03 ,All Grades,8,2,3,4,2,2,5,3,899,936,917,947,29,1864,  , ,  
03-04,69,St. Louis                                    ,0706,01,VIRGINIA                           ,000, ,03,03 ,All Grades,35,32,8,9,8,8,14,16,774,773,839,838,130,1677,  , ,  
03-04,69,St. Louis                                    ,0707,01,NETT LAKE                          ,000, ,03,03 ,All Grades,38,38,0,0,0,0,0,0,1,0,39,38,76,77,  , ,  
03-04,69,St. Louis                                    ,0709,01,DULUTH                             ,000, ,03,03 ,All Grades,282,283,132,141,71,68,275,248,5112,4660,5872,5400,1500,11272,  , ,  
03-04,69,St. Louis                                    ,0712,01,MOUNTAIN IRON-BUHL                 ,000, ,03,03 ,All Grades,8,1,2,0,1,0,20,0,357,278,388,279,32,667,  , ,  
03-04,69,St. Louis                                    ,2142,01,ST. LOUIS COUNTY                   ,000, ,03,03 ,All Grades,150,109,7,4,4,2,10,5,1108,1017,1279,1137,291,2416,  , ,  
03-04,69,St. Louis                                    ,2154,01,EVELETH-GILBERT                    ,000, ,03,03 ,All Grades,7,20,17,9,2,4,5,5,679,632,710,670,69,1380,  , ,  
03-04,69,St. Louis                                    ,2711,01,MESABI EAST                        ,000, ,03,03 ,All Grades,4,3,2,3,0,2,5,0,478,450,489,458,19,947,  , ,  
03-04,69,St. Louis                                    ,4020,07,EDISON CHARTER SCHOOL              ,000, ,03,03 ,All Grades,15,14,2,9,5,10,20,17,334,347,376,397,92,773,  , ,  
03-04,69,St. Louis                                    ,4046,07,LAKE SUPERIOR HIGH SCHOOL          ,000, ,03,03 ,All Grades,3,5,0,0,1,1,1,0,43,26,48,32,11,80,  , ,  
03-04,69,St. Louis                                    ,4084,07,NORTH SHORE COMMUNITY SCHOOL       ,000, ,03,03 ,All Grades,0,0,0,0,0,0,0,0,103,117,103,117,0,220,  , ,  
03-04,69,St. Louis                                    ,4085,07,HARBOR CITY INTERNATIONAL CHARTER  ,000, ,03,03 ,All Grades,0,3,0,0,0,0,2,1,75,72,77,76,6,153,  , ,  
03-04,69,St. Louis                                    ,6076,50,NORTHLAND LEARNING CENTER          ,000, ,03,03 ,All Grades,10,7,0,0,1,0,2,2,54,39,67,48,22,115,  , ,  
03-04,70,Scott                                        ,0716,01,BELLE PLAINE                       ,000, ,11,11 ,All Grades,3,2,5,14,14,11,8,6,682,622,712,655,63,1367,  , ,  
03-04,70,Scott                                        ,0717,01,JORDAN                             ,000, ,11,11 ,All Grades,0,0,2,3,21,34,1,0,736,690,760,727,61,1487,  , ,  
03-04,70,Scott                                        ,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS     ,000, ,11,11 ,All Grades,40,35,116,115,32,46,51,51,2594,2465,2833,2712,486,5545,  , ,  
03-04,70,Scott                                        ,0720,01,SHAKOPEE                           ,000, ,11,11 ,All Grades,55,48,144,148,267,211,88,63,2004,1865,2558,2335,1024,4893,  , ,  
03-04,70,Scott                                        ,0721,01,NEW PRAGUE AREA SCHOOLS            ,000, ,11,09 ,All Grades,0,2,15,13,15,10,5,3,1409,1400,1444,1428,63,2872,  , ,  
03-04,70,Scott                                        ,0993,52,MINNESOTA RIVER VALLEY SP. ED. COOP,000, ,11,11 ,All Grades,3,0,2,2,3,1,2,3,226,93,236,99,16,335,  , ,  
03-04,71,Sherburne                                    ,0726,01,BECKER                             ,000, ,07,07W,All Grades,8,3,11,10,4,14,7,7,1250,1141,1280,1175,64,2455,  , ,  
03-04,71,Sherburne                                    ,0727,01,BIG LAKE                           ,000, ,07,07W,All Grades,14,24,15,25,31,34,18,20,1546,1484,1624,1587,181,3211,  , ,  
03-04,71,Sherburne                                    ,0728,01,ELK RIVER                          ,000, ,07,07W,All Grades,39,59,74,85,66,76,50,47,5121,4849,5350,5116,496,10466,  , ,  
03-04,72,Sibley                                       ,2310,01,SIBLEY EAST                        ,000, ,09,09 ,All Grades,0,1,7,11,113,109,7,1,548,470,675,592,249,1267,  , ,  
03-04,72,Sibley                                       ,2365,01,G.F.W.                             ,000, ,09,09 ,All Grades,0,0,0,0,42,41,1,1,397,414,440,456,85,896,  , ,  
03-04,72,Sibley                                       ,4007,07,MINNESOTA NEW COUNTRY SCHOOL       ,000, ,09,09 ,All Grades,0,0,1,1,2,5,0,0,58,35,61,41,9,102,  , ,  
03-04,72,Sibley                                       ,6049,61,RIVER BEND ED. DISTRICT            ,000, ,09,09 ,All Grades,0,0,0,0,6,3,0,1,80,35,86,39,10,125,  , ,  
03-04,73,Stearns                                      ,0738,01,HOLDINGFORD                        ,000, ,07,07W,All Grades,0,0,0,0,0,0,0,0,539,536,539,536,0,1075,  , ,  
03-04,73,Stearns                                      ,0739,01,KIMBALL                            ,000, ,07,07W,All Grades,4,2,1,1,1,2,5,2,407,414,418,421,18,839,  , ,  
03-04,73,Stearns                                      ,0740,01,MELROSE                            ,000, ,07,07W,All Grades,0,0,0,2,86,84,9,5,683,624,778,715,186,1493,  , ,  
03-04,73,Stearns                                      ,0741,01,PAYNESVILLE                        ,000, ,07,07W,All Grades,0,0,0,1,7,7,3,3,569,520,579,531,21,1110,  , ,  
03-04,73,Stearns                                      ,0742,01,ST. CLOUD                          ,000, ,07,07W,All Grades,45,57,204,201,125,127,337,325,4398,4013,5109,4723,1421,9832,  , ,  
03-04,73,Stearns                                      ,0742,60,CORRECTIONAL FACILITY-ST. CLOUD    ,000, ,07,07W,All Grades,0,0,0,0,0,0,1,0,0,0,1,0,1,1,  , ,  
03-04,73,Stearns                                      ,0743,01,SAUK CENTRE                        ,000, ,07,07W,All Grades,0,0,1,2,10,7,1,1,566,566,578,576,22,1154,  , ,  
03-04,73,Stearns                                      ,0745,01,ALBANY                             ,000, ,07,07W,All Grades,4,1,3,0,8,8,4,3,794,773,813,785,31,1598,  , ,  
03-04,73,Stearns                                      ,0748,01,SARTELL                            ,000, ,07,07W,All Grades,2,2,33,24,9,7,3,9,1384,1303,1431,1345,89,2776,  , ,  
03-04,73,Stearns                                      ,0750,01,ROCORI                             ,000, ,07,07W,All Grades,0,0,8,5,33,34,9,5,1217,1044,1267,1088,94,2355,  , ,  
03-04,73,Stearns                                      ,2364,01,BELGRADE-BROOTEN-ELROSA            ,000, ,07,07W,All Grades,0,1,2,0,29,30,0,0,394,366,425,397,62,822,  , ,  
03-04,73,Stearns                                      ,4048,07,GREAT RIVER EDUCATION CENTER       ,000, ,07,07W,All Grades,0,0,0,0,0,0,2,0,29,18,31,18,2,49,  , ,  
03-04,73,Stearns                                      ,6026,61,WEST CENTRAL ED. DISTRICT          ,000, ,07,07W,All Grades,0,0,1,0,0,0,0,0,28,16,29,16,1,45,  , ,  
03-04,73,Stearns                                      ,6074,50,CENTRAL MINNESOTA JT. POWERS DIST. ,000, ,07,07W,All Grades,0,1,0,0,0,0,0,0,32,17,32,18,1,50,  , ,  
03-04,73,Stearns                                      ,6383,61,BENTON-STEARNS ED. DISTRICT        ,000, ,07,07W,All Grades,0,0,0,0,2,0,4,0,31,25,37,25,6,62,  , ,  
03-04,74,Steele                                       ,0756,01,BLOOMING PRAIRIE                   ,000, ,10,10 ,All Grades,0,0,2,1,29,34,2,1,334,369,367,405,69,772,  , ,  
03-04,74,Steele                                       ,0761,01,OWATONNA                           ,000, ,10,10 ,All Grades,2,2,37,22,203,184,125,145,2210,2043,2577,2396,720,4973,  , ,  
03-04,74,Steele                                       ,0763,01,MEDFORD                            ,000, ,10,10 ,All Grades,0,2,3,6,14,12,4,1,326,297,347,318,42,665,  , ,  
03-04,75,Stevens                                      ,0398,52,MIDWEST SP. ED. COOP.              ,000, ,04,04 ,All Grades,0,0,0,0,0,0,0,0,3,2,3,2,0,5,  , ,  
03-04,75,Stevens                                      ,0768,01,HANCOCK                            ,000, ,04,04 ,All Grades,1,0,1,1,0,0,0,0,121,96,123,97,3,220,  , ,  
03-04,75,Stevens                                      ,0769,01,MORRIS                             ,000, ,04,04 ,All Grades,2,6,5,6,7,4,10,8,488,479,512,503,48,1015,  , ,  
03-04,75,Stevens                                      ,0771,01,CHOKIO-ALBERTA                     ,000, ,04,04 ,All Grades,2,0,0,0,1,0,0,0,111,97,114,97,3,211,  , ,  
03-04,76,Swift                                        ,0775,01,KERKHOVEN-MURDOCK-SUNBURG          ,000, ,06,06W,All Grades,2,0,0,0,27,31,3,2,290,285,322,318,65,640,  , ,  
03-04,76,Swift                                        ,0777,01,BENSON                             ,000, ,06,06W,All Grades,1,1,1,6,8,15,8,9,533,497,551,528,49,1079,  , ,  
03-04,77,Todd                                         ,0786,01,BERTHA-HEWITT                      ,000, ,05,05 ,All Grades,1,2,0,0,0,2,1,1,244,231,246,236,7,482,  , ,  
03-04,77,Todd                                         ,0787,01,BROWERVILLE                        ,000, ,05,05 ,All Grades,0,0,0,1,11,6,0,0,240,256,251,263,18,514,  , ,  
03-04,77,Todd                                         ,2170,01,STAPLES-MOTLEY                     ,000, ,05,05 ,All Grades,13,12,4,4,23,16,8,5,706,706,754,743,85,1497,  , ,  
03-04,77,Todd                                         ,2753,01,LONG PRAIRIE-GREY EAGLE            ,000, ,05,05 ,All Grades,3,0,6,2,113,112,3,6,587,553,712,673,245,1385,  , ,  
03-04,77,Todd                                         ,2759,01,EAGLE VALLEY PUBLIC SCHOOLS        ,000, ,05,05 ,All Grades,0,0,0,1,1,2,2,0,191,169,194,172,6,366,  , ,  
03-04,77,Todd                                         ,6004,61,FRESHWATER ED. DIST.               ,000, ,05,05 ,All Grades,0,2,1,0,2,1,1,0,64,56,68,59,7,127,  , ,  
03-04,78,Traverse                                     ,0801,01,BROWNS VALLEY                      ,000, ,04,04 ,All Grades,33,32,1,0,0,0,1,1,44,50,79,83,68,162,  , ,  
03-04,78,Traverse                                     ,0803,01,WHEATON AREA SCHOOL                ,000, ,04,04 ,All Grades,1,2,3,2,8,5,1,1,231,198,244,208,23,452,  , ,  
03-04,79,Wabasha                                      ,0806,01,ELGIN-MILLVILLE                    ,000, ,10,10 ,All Grades,2,2,1,4,3,1,0,2,277,254,283,263,15,546,  , ,  
03-04,79,Wabasha                                      ,0810,01,PLAINVIEW                          ,000, ,10,10 ,All Grades,0,1,3,1,34,47,5,2,575,507,617,558,93,1175,  , ,  
03-04,79,Wabasha                                      ,0811,01,WABASHA-KELLOGG                    ,000, ,10,10 ,All Grades,1,1,0,0,1,2,5,2,344,352,351,357,12,708,  , ,  
03-04,79,Wabasha                                      ,0813,01,LAKE CITY                          ,000, ,10,10 ,All Grades,1,0,5,8,17,10,13,12,704,667,740,697,66,1437,  , ,  
03-04,79,Wabasha                                      ,2805,01,ZUMBROTA-MAZEPPA                   ,000, ,10,10 ,All Grades,3,4,6,8,8,4,9,13,582,552,608,581,55,1189,  , ,  
03-04,80,Wadena                                       ,0818,01,VERNDALE                           ,000, ,05,05 ,All Grades,3,5,0,4,5,3,3,2,227,217,238,231,25,469,  , ,  
03-04,80,Wadena                                       ,0820,01,SEBEKA                             ,000, ,05,05 ,All Grades,0,0,0,1,0,0,3,2,292,281,295,284,6,579,  , ,  
03-04,80,Wadena                                       ,0821,01,MENAHGA                            ,000, ,05,05 ,All Grades,5,4,0,0,5,0,2,2,348,371,360,377,18,737,  , ,  
03-04,80,Wadena                                       ,2155,01,WADENA-DEER CREEK                  ,000, ,05,05 ,All Grades,6,2,1,1,5,1,6,11,687,606,705,621,33,1326,  , ,  
03-04,81,Waseca                                       ,0829,01,WASECA                             ,000, ,09,09 ,All Grades,8,5,10,12,79,70,28,33,995,926,1120,1046,245,2166,  , ,  
03-04,81,Waseca                                       ,2168,01,N.R.H.E.G.                         ,000, ,09,09 ,All Grades,0,0,1,6,2,2,1,0,523,476,527,484,12,1011,  , ,  
03-04,81,Waseca                                       ,2835,01,JANESVILLE-WALDORF-PEMBERTON       ,000, ,09,09 ,All Grades,0,0,2,3,1,1,1,0,299,280,303,284,8,587,  , ,  
03-04,82,Washington                                   ,0831,01,FOREST LAKE                        ,000, ,11,11 ,All Grades,23,22,83,74,41,25,34,29,3882,3537,4063,3687,331,7750,  , ,  
03-04,82,Washington                                   ,0832,01,MAHTOMEDI                          ,000, ,11,11 ,All Grades,4,2,37,34,19,23,24,35,1523,1377,1607,1471,178,3078,  , ,  
03-04,82,Washington                                   ,0833,01,SOUTH WASHINGTON COUNTY            ,000, ,11,11 ,All Grades,50,37,479,492,280,246,420,383,6750,6492,7979,7650,2387,15629,  , ,  
03-04,82,Washington                                   ,0834,01,STILLWATER                         ,000, ,11,11 ,All Grades,11,5,102,111,47,48,57,46,4470,4096,4687,4306,427,8993,  , ,  
03-04,82,Washington                                   ,0916,06,N.E. METRO INTERMEDIATE DIST. 916  ,000, ,11,11 ,All Grades,6,8,14,6,16,4,39,28,313,173,388,219,121,607,  , ,  
03-04,82,Washington                                   ,4003,07,"NEW HEIGHTS SCHOOL, INC.           ",000, ,11,11 ,All Grades,1,0,0,0,5,0,0,1,64,57,70,58,7,128,  , ,  
03-04,82,Washington                                   ,4043,07,MATH & SCIENCE ACADEMY             ,000, ,11,11 ,All Grades,0,0,7,8,2,0,1,0,155,105,165,113,18,278,  , ,  
03-04,82,Washington                                   ,4053,07,NORTH LAKES ACADEMY                ,000, ,11,11 ,All Grades,0,0,1,0,1,0,0,1,71,82,73,83,3,156,  , ,  
03-04,82,Washington                                   ,6072,62,VALLEY CROSSING COMMUNITY SCHOOL   ,000, ,11,11 ,All Grades,0,1,18,13,15,9,9,11,346,363,388,397,76,785,  , ,  
03-04,83,Watonwan                                     ,0836,01,BUTTERFIELD                        ,000, ,09,09 ,All Grades,0,0,5,8,15,19,0,0,79,72,99,99,47,198,  , ,  
03-04,83,Watonwan                                     ,0837,01,MADELIA                            ,000, ,09,09 ,All Grades,0,0,0,0,93,109,4,7,206,219,303,335,213,638,  , ,  
03-04,83,Watonwan                                     ,0840,01,ST. JAMES                          ,000, ,09,09 ,All Grades,2,2,2,7,207,182,11,11,396,434,618,636,424,1254,  , ,  
03-04,84,Wilkin                                       ,0846,01,BRECKENRIDGE                       ,000, ,04,04 ,All Grades,9,8,0,4,20,18,1,8,413,411,443,449,68,892,  , ,  
03-04,84,Wilkin                                       ,0850,01,ROTHSAY                            ,000, ,04,04 ,All Grades,2,3,0,0,7,8,2,2,112,101,123,114,24,237,  , ,  
03-04,84,Wilkin                                       ,0852,01,CAMPBELL-TINTAH                    ,000, ,04,04 ,All Grades,1,0,0,0,6,4,1,1,69,67,77,72,13,149,  , ,  
03-04,85,Winona                                       ,0857,01,LEWISTON-ALTURA                    ,000, ,10,10 ,All Grades,2,1,2,2,6,4,2,0,397,369,409,376,19,785,  , ,  
03-04,85,Winona                                       ,0858,01,ST. CHARLES                        ,000, ,10,10 ,All Grades,3,0,23,17,28,31,2,1,498,464,554,513,105,1067,  , ,  
03-04,85,Winona                                       ,0861,01,WINONA AREA PUBLIC SCHOOLS         ,000, ,10,10 ,All Grades,4,6,94,86,44,41,58,44,1906,1768,2106,1945,377,4051,  , ,  
03-04,85,Winona                                       ,4001,07,BLUFFVIEW MONTESSORI               ,000, ,10,10 ,All Grades,0,0,3,1,0,0,0,0,92,82,95,83,4,178,  , ,  
03-04,85,Winona                                       ,4064,07,RIVERWAY LEARNING COMMUNITY CHTR   ,000, ,10,10 ,All Grades,2,0,0,0,1,0,4,1,31,27,38,28,8,66,  , ,  
03-04,85,Winona                                       ,4083,07,RIDGEWAY COMMUNITY SCHOOL          ,000, ,10,01 ,All Grades,0,0,0,0,0,0,0,0,33,23,33,23,0,56,  , ,  
03-04,85,Winona                                       ,6013,61,HIAWATHA VALLEY ED. DISTRICT       ,000, ,10,10 ,All Grades,1,1,0,1,5,0,0,0,57,39,63,41,8,104,  , ,  
03-04,86,Wright                                       ,0876,01,ANNANDALE                          ,000, ,07,07W,All Grades,2,4,3,7,8,2,11,9,904,871,928,893,46,1821,  , ,  
03-04,86,Wright                                       ,0877,01,BUFFALO                            ,000, ,07,07W,All Grades,13,22,28,23,47,39,31,35,2585,2451,2704,2570,238,5274,  , ,  
03-04,86,Wright                                       ,0879,01,DELANO                             ,000, ,07,07W,All Grades,7,3,7,15,7,8,10,9,952,909,983,944,66,1927,  , ,  
03-04,86,Wright                                       ,0881,01,MAPLE LAKE                         ,000, ,07,07W,All Grades,1,0,3,3,6,1,0,4,461,451,471,459,18,930,  , ,  
03-04,86,Wright                                       ,0882,01,MONTICELLO                         ,000, ,07,07W,All Grades,2,4,16,20,32,35,12,18,1895,1931,1957,2008,139,3965,  , ,  
03-04,86,Wright                                       ,0883,01,ROCKFORD                           ,000, ,07,07W,All Grades,4,10,14,18,8,13,11,9,896,775,933,825,87,1758,  , ,  
03-04,86,Wright                                       ,0885,01,ST. MICHAEL-ALBERTVILLE            ,000, ,07,07W,All Grades,2,5,48,44,16,15,21,18,1749,1707,1836,1789,169,3625,  , ,  
03-04,86,Wright                                       ,0938,52,MEEKER & WRIGHT SPECIAL EDUCATION  ,000, ,06,07W,All Grades,1,0,0,0,6,2,1,0,86,19,94,21,10,115,  , ,  
03-04,86,Wright                                       ,0966,51,WRIGHT TECH. CTR.                  ,000, ,07,07W,All Grades,0,0,0,0,2,1,0,1,69,62,71,64,4,135,  , ,  
03-04,86,Wright                                       ,2687,01,HOWARD LAKE-WAVERLY-WINSTED        ,000, ,07,07W,All Grades,2,1,1,2,5,3,4,6,489,453,501,465,24,966,  , ,  
03-04,87,Yellow Medicine                              ,0891,01,CANBY                              ,000, ,06,06W,All Grades,0,1,1,0,6,6,2,0,342,280,351,287,16,638,  , ,  
03-04,87,Yellow Medicine                              ,2190,01,YELLOW MEDICINE EAST               ,000, ,06,06W,All Grades,32,24,4,8,34,36,3,3,483,485,556,556,144,1112,  , ,  
03-04,87,Yellow Medicine                              ,4026,07,E.C.H.O. CHARTER SCHOOL            ,000, ,06,06W,All Grades,0,0,1,2,2,1,0,0,77,75,80,78,6,158,  , ,  
