DataYear,DistrictCountyNumber,DistrictCountyName,districtNumber,districtType,DistrictName,schoolNumber,SchoolName,ECSUNumber,EconomicDevelopmentRegion,Grade,AMI_Male,AMI_Female,ASI_Male,ASI_Female,BLK_Male,BLK_Female,HIS_Male,HIS_Female,HPI_Male,HPI_Female,MLT_Male,MLT_Female,WHT_Male,WHT_Female,TotalMale,TotalFemale,TotalMinority,TotalStudents,Entity,MinMaxGrade,SchoolLocationCountyNumber,SchoolLocationCountyName,SchoolClassification
16-17,82,Washington                                   ,0834,01,STILLWATER AREA PUBLIC SCHOOL DIST.,000, ,11,11,KG,1,0,13,12,8,12,6,16,0,0,15,15,209,215,252,270,98,522,District,EC-12,, ,
16-17,82,Washington                                   ,0834,01,STILLWATER AREA PUBLIC SCHOOL DIST.,000, ,11,11,01,1,0,18,11,12,13,13,17,1,0,10,11,217,203,272,255,107,527,District,EC-12,, ,
16-17,82,Washington                                   ,0834,01,STILLWATER AREA PUBLIC SCHOOL DIST.,000, ,11,11,02,0,0,10,14,7,19,13,23,0,0,15,21,252,223,297,300,122,597,District,EC-12,, ,
16-17,82,Washington                                   ,0834,01,STILLWATER AREA PUBLIC SCHOOL DIST.,000, ,11,11,03,0,3,16,9,12,11,12,19,0,2,16,13,212,230,268,287,113,555,District,EC-12,, ,
16-17,82,Washington                                   ,0834,01,STILLWATER AREA PUBLIC SCHOOL DIST.,000, ,11,11,04,0,1,10,10,14,10,12,15,0,0,9,12,223,225,268,273,93,541,District,EC-12,, ,
16-17,82,Washington                                   ,0834,01,STILLWATER AREA PUBLIC SCHOOL DIST.,000, ,11,11,05,1,1,14,11,8,14,21,7,0,0,20,12,252,253,316,298,109,614,District,EC-12,, ,
16-17,82,Washington                                   ,0834,01,STILLWATER AREA PUBLIC SCHOOL DIST.,000, ,11,11,06,2,0,12,15,14,10,14,13,0,0,18,17,265,256,325,311,115,636,District,EC-12,, ,
16-17,82,Washington                                   ,0834,01,STILLWATER AREA PUBLIC SCHOOL DIST.,000, ,11,11,07,1,1,14,15,15,17,16,14,0,0,6,9,277,271,329,327,108,656,District,EC-12,, ,
16-17,82,Washington                                   ,0834,01,STILLWATER AREA PUBLIC SCHOOL DIST.,000, ,11,11,08,2,1,17,19,19,4,13,9,0,0,8,7,297,277,356,317,99,673,District,EC-12,, ,
16-17,82,Washington                                   ,0834,01,STILLWATER AREA PUBLIC SCHOOL DIST.,000, ,11,11,09,0,2,15,14,11,12,15,9,0,0,12,6,308,271,361,314,96,675,District,EC-12,, ,
16-17,82,Washington                                   ,0834,01,STILLWATER AREA PUBLIC SCHOOL DIST.,000, ,11,11,10,1,0,9,17,21,15,11,8,0,0,8,13,309,293,359,346,103,705,District,EC-12,, ,
16-17,82,Washington                                   ,0834,01,STILLWATER AREA PUBLIC SCHOOL DIST.,000, ,11,11,11,1,0,14,16,16,13,14,16,0,0,5,3,305,303,355,351,98,706,District,EC-12,, ,
16-17,82,Washington                                   ,0834,01,STILLWATER AREA PUBLIC SCHOOL DIST.,000, ,11,11,12,0,2,13,9,15,10,11,12,0,1,5,9,356,330,400,373,87,773,District,EC-12,, ,
16-17,82,Washington                                   ,0834,01,STILLWATER AREA PUBLIC SCHOOL DIST.,000, ,11,11,All Grades,10,11,178,176,174,166,181,182,2,3,154,148,3567,3405,4266,4091,1385,8357,District,EC-12,, ,
16-17,83,Watonwan                                     ,0836,01,BUTTERFIELD PUBLIC SCHOOL DISTRICT ,000, ,09,09,EC,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,2,District,EC-12,, ,
16-17,83,Watonwan                                     ,0836,01,BUTTERFIELD PUBLIC SCHOOL DISTRICT ,000, ,09,09,PK,0,0,1,0,0,0,5,6,0,0,0,0,2,3,8,9,12,17,District,EC-12,, ,
16-17,83,Watonwan                                     ,0836,01,BUTTERFIELD PUBLIC SCHOOL DISTRICT ,000, ,09,09,KG,0,0,1,0,0,0,8,2,0,0,0,0,4,0,13,2,11,15,District,EC-12,, ,
16-17,83,Watonwan                                     ,0836,01,BUTTERFIELD PUBLIC SCHOOL DISTRICT ,000, ,09,09,01,0,0,0,0,0,0,4,3,0,0,1,0,3,2,8,5,8,13,District,EC-12,, ,
16-17,83,Watonwan                                     ,0836,01,BUTTERFIELD PUBLIC SCHOOL DISTRICT ,000, ,09,09,02,0,0,0,0,0,0,3,3,0,0,0,1,1,1,4,5,7,9,District,EC-12,, ,
16-17,83,Watonwan                                     ,0836,01,BUTTERFIELD PUBLIC SCHOOL DISTRICT ,000, ,09,09,03,0,0,0,0,0,0,4,6,0,0,0,0,3,4,7,10,10,17,District,EC-12,, ,
16-17,83,Watonwan                                     ,0836,01,BUTTERFIELD PUBLIC SCHOOL DISTRICT ,000, ,09,09,04,0,0,0,0,0,0,8,7,0,0,0,0,3,3,11,10,15,21,District,EC-12,, ,
16-17,83,Watonwan                                     ,0836,01,BUTTERFIELD PUBLIC SCHOOL DISTRICT ,000, ,09,09,05,0,0,0,1,0,0,3,4,0,0,0,0,4,7,7,12,8,19,District,EC-12,, ,
16-17,83,Watonwan                                     ,0836,01,BUTTERFIELD PUBLIC SCHOOL DISTRICT ,000, ,09,09,06,0,0,0,0,1,0,4,1,0,0,0,0,3,1,8,2,6,10,District,EC-12,, ,
16-17,83,Watonwan                                     ,0836,01,BUTTERFIELD PUBLIC SCHOOL DISTRICT ,000, ,09,09,07,0,0,1,0,0,0,1,3,0,0,0,0,1,6,3,9,5,12,District,EC-12,, ,
16-17,83,Watonwan                                     ,0836,01,BUTTERFIELD PUBLIC SCHOOL DISTRICT ,000, ,09,09,08,0,0,0,0,0,0,2,3,0,0,0,0,1,2,3,5,5,8,District,EC-12,, ,
16-17,83,Watonwan                                     ,0836,01,BUTTERFIELD PUBLIC SCHOOL DISTRICT ,000, ,09,09,09,0,0,0,0,0,0,5,10,0,0,0,0,7,5,12,15,15,27,District,EC-12,, ,
16-17,83,Watonwan                                     ,0836,01,BUTTERFIELD PUBLIC SCHOOL DISTRICT ,000, ,09,09,10,0,0,0,1,0,0,5,3,0,0,0,0,4,3,9,7,9,16,District,EC-12,, ,
16-17,83,Watonwan                                     ,0836,01,BUTTERFIELD PUBLIC SCHOOL DISTRICT ,000, ,09,09,11,0,0,0,0,0,0,4,1,0,0,0,0,6,6,10,7,5,17,District,EC-12,, ,
16-17,83,Watonwan                                     ,0836,01,BUTTERFIELD PUBLIC SCHOOL DISTRICT ,000, ,09,09,12,0,0,0,2,0,0,3,3,0,0,0,0,2,3,5,8,8,13,District,EC-12,, ,
16-17,83,Watonwan                                     ,0836,01,BUTTERFIELD PUBLIC SCHOOL DISTRICT ,000, ,09,09,All Grades,0,0,3,4,1,0,59,56,0,0,1,1,44,47,108,108,125,216,District,EC-12,, ,
16-17,83,Watonwan                                     ,0837,01,MADELIA PUBLIC SCHOOL DISTRICT     ,000, ,09,09,EC,0,0,0,0,1,0,4,3,0,0,0,0,2,0,7,3,8,10,District,EC-12,, ,
16-17,83,Watonwan                                     ,0837,01,MADELIA PUBLIC SCHOOL DISTRICT     ,000, ,09,09,KG,0,0,0,0,0,0,10,7,0,0,0,2,13,13,23,22,19,45,District,EC-12,, ,
16-17,83,Watonwan                                     ,0837,01,MADELIA PUBLIC SCHOOL DISTRICT     ,000, ,09,09,01,0,0,0,0,1,0,8,13,0,0,0,0,11,15,20,28,22,48,District,EC-12,, ,
16-17,83,Watonwan                                     ,0837,01,MADELIA PUBLIC SCHOOL DISTRICT     ,000, ,09,09,02,0,0,0,0,0,0,4,10,0,0,0,0,13,10,17,20,14,37,District,EC-12,, ,
16-17,83,Watonwan                                     ,0837,01,MADELIA PUBLIC SCHOOL DISTRICT     ,000, ,09,09,03,0,0,0,0,0,0,6,15,0,0,1,0,10,9,17,24,22,41,District,EC-12,, ,
16-17,83,Watonwan                                     ,0837,01,MADELIA PUBLIC SCHOOL DISTRICT     ,000, ,09,09,04,0,0,0,0,1,0,6,13,0,0,0,0,10,9,17,22,20,39,District,EC-12,, ,
16-17,83,Watonwan                                     ,0837,01,MADELIA PUBLIC SCHOOL DISTRICT     ,000, ,09,09,05,0,0,0,0,0,1,9,4,0,0,0,1,13,13,22,19,15,41,District,EC-12,, ,
16-17,83,Watonwan                                     ,0837,01,MADELIA PUBLIC SCHOOL DISTRICT     ,000, ,09,09,06,0,0,0,0,0,1,6,4,0,0,0,0,5,6,11,11,11,22,District,EC-12,, ,
16-17,83,Watonwan                                     ,0837,01,MADELIA PUBLIC SCHOOL DISTRICT     ,000, ,09,09,07,0,0,0,0,2,1,8,11,0,0,0,0,13,8,23,20,22,43,District,EC-12,, ,
16-17,83,Watonwan                                     ,0837,01,MADELIA PUBLIC SCHOOL DISTRICT     ,000, ,09,09,08,0,0,0,0,2,0,6,14,0,0,0,1,15,5,23,20,23,43,District,EC-12,, ,
16-17,83,Watonwan                                     ,0837,01,MADELIA PUBLIC SCHOOL DISTRICT     ,000, ,09,09,09,0,0,0,0,0,0,10,11,0,0,0,0,11,10,21,21,21,42,District,EC-12,, ,
16-17,83,Watonwan                                     ,0837,01,MADELIA PUBLIC SCHOOL DISTRICT     ,000, ,09,09,10,0,0,0,1,0,1,11,5,0,0,0,0,12,15,23,22,18,45,District,EC-12,, ,
16-17,83,Watonwan                                     ,0837,01,MADELIA PUBLIC SCHOOL DISTRICT     ,000, ,09,09,11,0,0,0,0,0,1,9,9,0,0,0,1,13,23,22,34,20,56,District,EC-12,, ,
16-17,83,Watonwan                                     ,0837,01,MADELIA PUBLIC SCHOOL DISTRICT     ,000, ,09,09,12,0,0,1,0,0,0,6,4,0,0,0,2,12,7,19,13,13,32,District,EC-12,, ,
16-17,83,Watonwan                                     ,0837,01,MADELIA PUBLIC SCHOOL DISTRICT     ,000, ,09,09,All Grades,0,0,1,1,7,5,103,123,0,0,1,7,153,143,265,279,248,544,District,EC-12,, ,
16-17,83,Watonwan                                     ,0840,01,ST. JAMES PUBLIC SCHOOL DISTRICT   ,000, ,09,09,EC,0,0,0,0,0,0,4,7,0,0,0,0,7,6,11,13,11,24,District,EC-12,, ,
16-17,83,Watonwan                                     ,0840,01,ST. JAMES PUBLIC SCHOOL DISTRICT   ,000, ,09,09,PK,0,0,0,0,0,0,12,9,0,0,0,1,16,14,28,24,22,52,District,EC-12,, ,
16-17,83,Watonwan                                     ,0840,01,ST. JAMES PUBLIC SCHOOL DISTRICT   ,000, ,09,09,KG,1,0,0,1,0,0,18,23,0,0,0,0,18,15,37,39,43,76,District,EC-12,, ,
16-17,83,Watonwan                                     ,0840,01,ST. JAMES PUBLIC SCHOOL DISTRICT   ,000, ,09,09,01,0,0,1,0,0,0,23,19,0,0,0,0,15,24,39,43,43,82,District,EC-12,, ,
16-17,83,Watonwan                                     ,0840,01,ST. JAMES PUBLIC SCHOOL DISTRICT   ,000, ,09,09,02,0,0,0,0,0,1,16,15,0,0,0,0,18,13,34,29,32,63,District,EC-12,, ,
16-17,83,Watonwan                                     ,0840,01,ST. JAMES PUBLIC SCHOOL DISTRICT   ,000, ,09,09,03,0,0,0,0,1,0,19,20,0,0,0,0,15,19,35,39,40,74,District,EC-12,, ,
16-17,83,Watonwan                                     ,0840,01,ST. JAMES PUBLIC SCHOOL DISTRICT   ,000, ,09,09,04,0,0,0,0,0,0,14,24,0,0,1,0,12,12,27,36,39,63,District,EC-12,, ,
16-17,83,Watonwan                                     ,0840,01,ST. JAMES PUBLIC SCHOOL DISTRICT   ,000, ,09,09,05,0,0,0,0,0,0,17,26,0,0,0,0,20,19,37,45,43,82,District,EC-12,, ,
16-17,83,Watonwan                                     ,0840,01,ST. JAMES PUBLIC SCHOOL DISTRICT   ,000, ,09,09,06,0,0,0,0,1,0,16,22,0,0,0,0,17,14,34,36,39,70,District,EC-12,, ,
16-17,83,Watonwan                                     ,0840,01,ST. JAMES PUBLIC SCHOOL DISTRICT   ,000, ,09,09,07,0,0,0,1,0,0,17,15,0,0,0,0,17,12,34,28,33,62,District,EC-12,, ,
16-17,83,Watonwan                                     ,0840,01,ST. JAMES PUBLIC SCHOOL DISTRICT   ,000, ,09,09,08,0,0,0,1,0,0,22,16,0,0,0,1,14,17,36,35,40,71,District,EC-12,, ,
16-17,83,Watonwan                                     ,0840,01,ST. JAMES PUBLIC SCHOOL DISTRICT   ,000, ,09,09,09,0,0,0,1,0,0,28,8,0,0,0,0,28,14,56,23,37,79,District,EC-12,, ,
16-17,83,Watonwan                                     ,0840,01,ST. JAMES PUBLIC SCHOOL DISTRICT   ,000, ,09,09,10,0,0,0,1,1,0,29,18,0,0,0,1,25,25,55,45,50,100,District,EC-12,, ,
16-17,83,Watonwan                                     ,0840,01,ST. JAMES PUBLIC SCHOOL DISTRICT   ,000, ,09,09,11,0,0,0,0,0,1,17,19,0,0,1,0,18,17,36,37,38,73,District,EC-12,, ,
16-17,83,Watonwan                                     ,0840,01,ST. JAMES PUBLIC SCHOOL DISTRICT   ,000, ,09,09,12,0,0,0,0,0,0,10,19,0,0,0,0,25,24,35,43,29,78,District,EC-12,, ,
16-17,83,Watonwan                                     ,0840,01,ST. JAMES PUBLIC SCHOOL DISTRICT   ,000, ,09,09,All Grades,1,0,1,5,3,2,262,260,0,0,2,3,265,245,534,515,539,1049,District,EC-12,, ,
16-17,84,Wilkin                                       ,0846,01,BRECKENRIDGE PUBLIC SCHOOL DISTRICT,000, ,04,04,EC,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,0,1,3,District,EC-12,, ,
16-17,84,Wilkin                                       ,0846,01,BRECKENRIDGE PUBLIC SCHOOL DISTRICT,000, ,04,04,KG,0,0,0,0,0,0,2,1,0,0,3,0,19,22,24,23,6,47,District,EC-12,, ,
16-17,84,Wilkin                                       ,0846,01,BRECKENRIDGE PUBLIC SCHOOL DISTRICT,000, ,04,04,01,0,2,0,0,0,0,2,4,0,0,0,3,28,17,30,26,11,56,District,EC-12,, ,
16-17,84,Wilkin                                       ,0846,01,BRECKENRIDGE PUBLIC SCHOOL DISTRICT,000, ,04,04,02,1,2,0,0,0,0,2,1,0,0,1,1,18,23,22,27,8,49,District,EC-12,, ,
16-17,84,Wilkin                                       ,0846,01,BRECKENRIDGE PUBLIC SCHOOL DISTRICT,000, ,04,04,03,0,1,0,0,1,0,1,2,0,0,1,1,22,14,25,18,7,43,District,EC-12,, ,
16-17,84,Wilkin                                       ,0846,01,BRECKENRIDGE PUBLIC SCHOOL DISTRICT,000, ,04,04,04,0,2,0,0,0,1,1,1,0,0,2,1,16,18,19,23,8,42,District,EC-12,, ,
16-17,84,Wilkin                                       ,0846,01,BRECKENRIDGE PUBLIC SCHOOL DISTRICT,000, ,04,04,05,0,0,0,0,0,0,3,0,0,0,1,0,19,17,23,17,4,40,District,EC-12,, ,
16-17,84,Wilkin                                       ,0846,01,BRECKENRIDGE PUBLIC SCHOOL DISTRICT,000, ,04,04,06,1,2,0,0,0,0,0,0,0,0,2,3,21,18,24,23,8,47,District,EC-12,, ,
16-17,84,Wilkin                                       ,0846,01,BRECKENRIDGE PUBLIC SCHOOL DISTRICT,000, ,04,04,07,1,1,0,0,0,1,0,0,0,0,0,1,27,16,28,19,4,47,District,EC-12,, ,
16-17,84,Wilkin                                       ,0846,01,BRECKENRIDGE PUBLIC SCHOOL DISTRICT,000, ,04,04,08,1,0,0,0,0,0,1,0,0,0,0,0,22,15,24,15,2,39,District,EC-12,, ,
16-17,84,Wilkin                                       ,0846,01,BRECKENRIDGE PUBLIC SCHOOL DISTRICT,000, ,04,04,09,0,0,0,0,1,1,0,1,0,0,2,0,31,32,34,34,5,68,District,EC-12,, ,
16-17,84,Wilkin                                       ,0846,01,BRECKENRIDGE PUBLIC SCHOOL DISTRICT,000, ,04,04,10,1,1,0,0,1,0,1,0,0,0,1,1,37,23,41,25,6,66,District,EC-12,, ,
16-17,84,Wilkin                                       ,0846,01,BRECKENRIDGE PUBLIC SCHOOL DISTRICT,000, ,04,04,11,0,0,0,0,0,1,1,1,0,0,1,3,29,29,31,34,7,65,District,EC-12,, ,
16-17,84,Wilkin                                       ,0846,01,BRECKENRIDGE PUBLIC SCHOOL DISTRICT,000, ,04,04,12,0,0,0,0,0,0,0,3,0,0,0,0,22,29,22,32,3,54,District,EC-12,, ,
16-17,84,Wilkin                                       ,0846,01,BRECKENRIDGE PUBLIC SCHOOL DISTRICT,000, ,04,04,All Grades,5,11,0,0,3,4,14,14,0,0,15,14,313,273,350,316,80,666,District,EC-12,, ,
16-17,84,Wilkin                                       ,0850,01,ROTHSAY PUBLIC SCHOOL DISTRICT     ,000, ,04,04,KG,0,0,0,0,0,0,0,1,0,0,0,0,13,11,13,12,1,25,District,KG-12,, ,
16-17,84,Wilkin                                       ,0850,01,ROTHSAY PUBLIC SCHOOL DISTRICT     ,000, ,04,04,01,0,0,0,0,0,0,0,0,0,0,0,0,8,17,8,17,0,25,District,KG-12,, ,
16-17,84,Wilkin                                       ,0850,01,ROTHSAY PUBLIC SCHOOL DISTRICT     ,000, ,04,04,02,0,0,0,0,0,0,2,0,0,0,0,0,17,6,19,6,2,25,District,KG-12,, ,
16-17,84,Wilkin                                       ,0850,01,ROTHSAY PUBLIC SCHOOL DISTRICT     ,000, ,04,04,03,0,1,0,0,0,0,0,0,0,0,0,0,13,14,13,15,1,28,District,KG-12,, ,
16-17,84,Wilkin                                       ,0850,01,ROTHSAY PUBLIC SCHOOL DISTRICT     ,000, ,04,04,04,0,0,0,0,1,0,0,0,0,0,0,0,19,16,20,16,1,36,District,KG-12,, ,
16-17,84,Wilkin                                       ,0850,01,ROTHSAY PUBLIC SCHOOL DISTRICT     ,000, ,04,04,05,0,0,0,0,0,0,1,1,0,0,0,0,17,13,18,14,2,32,District,KG-12,, ,
16-17,84,Wilkin                                       ,0850,01,ROTHSAY PUBLIC SCHOOL DISTRICT     ,000, ,04,04,06,0,0,0,0,0,0,0,1,0,0,0,0,10,12,10,13,1,23,District,KG-12,, ,
16-17,84,Wilkin                                       ,0850,01,ROTHSAY PUBLIC SCHOOL DISTRICT     ,000, ,04,04,07,0,0,0,0,0,1,1,0,0,0,0,0,12,6,13,7,2,20,District,KG-12,, ,
16-17,84,Wilkin                                       ,0850,01,ROTHSAY PUBLIC SCHOOL DISTRICT     ,000, ,04,04,08,0,0,0,0,1,0,0,0,0,0,0,0,6,6,7,6,1,13,District,KG-12,, ,
16-17,84,Wilkin                                       ,0850,01,ROTHSAY PUBLIC SCHOOL DISTRICT     ,000, ,04,04,09,0,0,0,0,0,0,0,0,0,0,0,0,6,7,6,7,0,13,District,KG-12,, ,
16-17,84,Wilkin                                       ,0850,01,ROTHSAY PUBLIC SCHOOL DISTRICT     ,000, ,04,04,10,0,0,0,0,0,0,0,0,0,0,0,0,13,7,13,7,0,20,District,KG-12,, ,
16-17,84,Wilkin                                       ,0850,01,ROTHSAY PUBLIC SCHOOL DISTRICT     ,000, ,04,04,11,1,0,0,0,0,1,0,0,0,0,0,0,9,9,10,10,2,20,District,KG-12,, ,
16-17,84,Wilkin                                       ,0850,01,ROTHSAY PUBLIC SCHOOL DISTRICT     ,000, ,04,04,12,0,0,0,0,0,0,0,0,0,0,0,0,11,9,11,9,0,20,District,KG-12,, ,
16-17,84,Wilkin                                       ,0850,01,ROTHSAY PUBLIC SCHOOL DISTRICT     ,000, ,04,04,All Grades,1,1,0,0,2,2,4,3,0,0,0,0,154,133,161,139,13,300,District,KG-12,, ,
16-17,84,Wilkin                                       ,0852,01,CAMPBELL-TINTAH PUBLIC SCHOOL DIST.,000, ,04,04,EC,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,District,EC-12,, ,
16-17,84,Wilkin                                       ,0852,01,CAMPBELL-TINTAH PUBLIC SCHOOL DIST.,000, ,04,04,PK,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,4,0,9,District,EC-12,, ,
16-17,84,Wilkin                                       ,0852,01,CAMPBELL-TINTAH PUBLIC SCHOOL DIST.,000, ,04,04,KG,0,0,0,0,0,0,0,2,0,0,0,0,3,5,3,7,2,10,District,EC-12,, ,
16-17,84,Wilkin                                       ,0852,01,CAMPBELL-TINTAH PUBLIC SCHOOL DIST.,000, ,04,04,01,0,0,0,0,0,1,1,1,0,0,1,0,5,1,7,3,4,10,District,EC-12,, ,
16-17,84,Wilkin                                       ,0852,01,CAMPBELL-TINTAH PUBLIC SCHOOL DIST.,000, ,04,04,02,0,0,0,0,0,0,0,0,0,0,0,0,9,4,9,4,0,13,District,EC-12,, ,
16-17,84,Wilkin                                       ,0852,01,CAMPBELL-TINTAH PUBLIC SCHOOL DIST.,000, ,04,04,03,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,0,7,District,EC-12,, ,
16-17,84,Wilkin                                       ,0852,01,CAMPBELL-TINTAH PUBLIC SCHOOL DIST.,000, ,04,04,04,0,0,0,0,0,0,0,0,0,0,0,0,7,5,7,5,0,12,District,EC-12,, ,
16-17,84,Wilkin                                       ,0852,01,CAMPBELL-TINTAH PUBLIC SCHOOL DIST.,000, ,04,04,05,0,0,0,0,0,0,0,0,0,0,0,1,3,6,3,7,1,10,District,EC-12,, ,
16-17,84,Wilkin                                       ,0852,01,CAMPBELL-TINTAH PUBLIC SCHOOL DIST.,000, ,04,04,06,0,0,0,0,0,0,0,0,0,0,1,0,3,2,4,2,1,6,District,EC-12,, ,
16-17,84,Wilkin                                       ,0852,01,CAMPBELL-TINTAH PUBLIC SCHOOL DIST.,000, ,04,04,07,0,0,0,0,0,0,1,1,0,0,0,0,5,7,6,8,2,14,District,EC-12,, ,
16-17,84,Wilkin                                       ,0852,01,CAMPBELL-TINTAH PUBLIC SCHOOL DIST.,000, ,04,04,08,0,0,0,0,0,0,0,0,0,0,0,1,5,7,5,8,1,13,District,EC-12,, ,
16-17,84,Wilkin                                       ,0852,01,CAMPBELL-TINTAH PUBLIC SCHOOL DIST.,000, ,04,04,09,0,0,0,0,0,0,1,1,0,0,2,0,3,4,6,5,4,11,District,EC-12,, ,
16-17,84,Wilkin                                       ,0852,01,CAMPBELL-TINTAH PUBLIC SCHOOL DIST.,000, ,04,04,10,1,0,0,0,0,0,0,0,0,0,0,0,6,4,7,4,1,11,District,EC-12,, ,
16-17,84,Wilkin                                       ,0852,01,CAMPBELL-TINTAH PUBLIC SCHOOL DIST.,000, ,04,04,11,0,0,0,0,0,0,0,0,0,0,1,1,7,4,8,5,2,13,District,EC-12,, ,
16-17,84,Wilkin                                       ,0852,01,CAMPBELL-TINTAH PUBLIC SCHOOL DIST.,000, ,04,04,12,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,4,0,6,District,EC-12,, ,
16-17,84,Wilkin                                       ,0852,01,CAMPBELL-TINTAH PUBLIC SCHOOL DIST.,000, ,04,04,All Grades,1,0,0,0,0,1,3,5,0,0,5,3,67,61,76,70,18,146,District,EC-12,, ,
16-17,85,Winona                                       ,0857,01,LEWISTON-ALTURA PUBLIC SCHOOL DIST.,000, ,10,10,EC,0,0,0,0,0,0,0,2,0,0,0,0,6,4,6,6,2,12,District,EC-12,, ,
16-17,85,Winona                                       ,0857,01,LEWISTON-ALTURA PUBLIC SCHOOL DIST.,000, ,10,10,KG,0,0,0,0,0,1,1,4,0,0,1,0,20,20,22,25,7,47,District,EC-12,, ,
16-17,85,Winona                                       ,0857,01,LEWISTON-ALTURA PUBLIC SCHOOL DIST.,000, ,10,10,01,0,0,0,0,2,0,2,3,0,0,0,0,15,20,19,23,7,42,District,EC-12,, ,
16-17,85,Winona                                       ,0857,01,LEWISTON-ALTURA PUBLIC SCHOOL DIST.,000, ,10,10,02,0,0,0,0,0,0,1,3,0,0,0,0,20,28,21,31,4,52,District,EC-12,, ,
16-17,85,Winona                                       ,0857,01,LEWISTON-ALTURA PUBLIC SCHOOL DIST.,000, ,10,10,03,0,0,1,0,1,0,4,3,0,0,2,1,27,20,35,24,12,59,District,EC-12,, ,
16-17,85,Winona                                       ,0857,01,LEWISTON-ALTURA PUBLIC SCHOOL DIST.,000, ,10,10,04,0,0,0,1,0,0,3,1,0,0,0,1,23,18,26,21,6,47,District,EC-12,, ,
16-17,85,Winona                                       ,0857,01,LEWISTON-ALTURA PUBLIC SCHOOL DIST.,000, ,10,10,05,0,0,0,1,0,0,4,1,0,0,2,0,26,25,32,27,8,59,District,EC-12,, ,
16-17,85,Winona                                       ,0857,01,LEWISTON-ALTURA PUBLIC SCHOOL DIST.,000, ,10,10,06,0,0,0,0,0,0,2,0,0,0,0,1,21,22,23,23,3,46,District,EC-12,, ,
16-17,85,Winona                                       ,0857,01,LEWISTON-ALTURA PUBLIC SCHOOL DIST.,000, ,10,10,07,0,0,0,0,0,0,2,2,0,0,0,0,32,32,34,34,4,68,District,EC-12,, ,
16-17,85,Winona                                       ,0857,01,LEWISTON-ALTURA PUBLIC SCHOOL DIST.,000, ,10,10,08,0,0,0,0,1,0,2,1,0,0,0,2,23,20,26,23,6,49,District,EC-12,, ,
16-17,85,Winona                                       ,0857,01,LEWISTON-ALTURA PUBLIC SCHOOL DIST.,000, ,10,10,09,0,0,1,0,1,0,3,1,0,0,0,0,25,34,30,35,6,65,District,EC-12,, ,
16-17,85,Winona                                       ,0857,01,LEWISTON-ALTURA PUBLIC SCHOOL DIST.,000, ,10,10,10,0,0,0,0,0,0,1,1,0,0,1,0,41,35,43,36,3,79,District,EC-12,, ,
16-17,85,Winona                                       ,0857,01,LEWISTON-ALTURA PUBLIC SCHOOL DIST.,000, ,10,10,11,0,0,0,0,0,0,2,1,0,0,0,0,38,21,40,22,3,62,District,EC-12,, ,
16-17,85,Winona                                       ,0857,01,LEWISTON-ALTURA PUBLIC SCHOOL DIST.,000, ,10,10,12,0,0,0,2,0,0,0,0,0,0,0,0,28,31,28,33,2,61,District,EC-12,, ,
16-17,85,Winona                                       ,0857,01,LEWISTON-ALTURA PUBLIC SCHOOL DIST.,000, ,10,10,All Grades,0,0,2,4,5,1,27,23,0,0,6,5,345,330,385,363,73,748,District,EC-12,, ,
16-17,85,Winona                                       ,0858,01,ST. CHARLES PUBLIC SCHOOL DISTRICT ,000, ,10,10,EC,0,0,0,0,0,0,1,3,0,0,0,1,5,2,6,6,5,12,District,EC-12,, ,
16-17,85,Winona                                       ,0858,01,ST. CHARLES PUBLIC SCHOOL DISTRICT ,000, ,10,10,KG,0,0,0,1,1,0,4,6,0,0,3,0,29,30,37,37,15,74,District,EC-12,, ,
16-17,85,Winona                                       ,0858,01,ST. CHARLES PUBLIC SCHOOL DISTRICT ,000, ,10,10,01,0,0,0,2,0,0,4,4,0,0,1,0,24,32,29,38,11,67,District,EC-12,, ,
16-17,85,Winona                                       ,0858,01,ST. CHARLES PUBLIC SCHOOL DISTRICT ,000, ,10,10,02,0,0,0,0,0,0,3,4,0,0,1,0,27,34,31,38,8,69,District,EC-12,, ,
16-17,85,Winona                                       ,0858,01,ST. CHARLES PUBLIC SCHOOL DISTRICT ,000, ,10,10,03,0,0,2,0,1,0,6,4,0,0,0,0,37,32,46,36,13,82,District,EC-12,, ,
16-17,85,Winona                                       ,0858,01,ST. CHARLES PUBLIC SCHOOL DISTRICT ,000, ,10,10,04,0,0,0,0,0,0,5,4,0,0,3,3,37,29,45,36,15,81,District,EC-12,, ,
16-17,85,Winona                                       ,0858,01,ST. CHARLES PUBLIC SCHOOL DISTRICT ,000, ,10,10,05,0,0,1,1,0,0,8,4,0,0,2,2,23,25,34,32,18,66,District,EC-12,, ,
16-17,85,Winona                                       ,0858,01,ST. CHARLES PUBLIC SCHOOL DISTRICT ,000, ,10,10,06,0,0,0,2,0,0,7,8,0,0,1,2,32,32,40,44,20,84,District,EC-12,, ,
