SchYear,DistNumb,DistType,DistName,SchNum,SchCls,SchName,CountyNumber,CountyName,EcoDevRgn,TotFTE,Male,Female,IndianMale,IndianFemale,AsianMale,AsianFemale,HispanicMale,HispanicFemale,BlackMale,BlackFemale,WhiteMale,WhiteFemale,NewTchr,AvgYrsExp,Exp1_5,Exp6_10,Exp11_15,Exp16_20,Exp21_25,Exp26_30,Exp31Plus,LessThanBA,BA,MA,PhD,EdUnkn,AvgAge,AgeLess25,Age25_29,Age30_34,Age35_44,Age45_54,Age55Plus
16-17,593,1,CROOKSTON PUBLIC SCHOOL DISTRICT                  ,20,41,NEW PATHS AREA LEARNING CENTER                    ,60,Polk                                              ,1,1.51,0,1.51,0,0,0,0,0,0,0,0,0,1.51,0,18,0,0,0,1.51,0,0,0,0,0.51,1,0,0,55,0,0,0,0,0.51,1
16-17,593,1,CROOKSTON PUBLIC SCHOOL DISTRICT                  ,30,50,CROOKSTON PRE-K PROGRAM                           ,60,Polk                                              ,1,0.33,0,0.33,0,0,0,0,0,0,0,0,0,0.33,0,5,0.33,0,0,0,0,0,0,0,0.33,0,0,0,40,0,0,0,0.33,0,0
16-17,593,1,CROOKSTON PUBLIC SCHOOL DISTRICT                  ,80,10,HIGHLAND ELEMENTARY                               ,60,Polk                                              ,1,32.8,4.46,28.34,0,0,0,0,0,1.17,0,0,4.46,27.17,1,14,4.29,6,9,5.5,5.01,2,1,0,18.3,14.5,0,0,39,1.66,5.63,4,8,9.51,4
16-17,593,1,CROOKSTON PUBLIC SCHOOL DISTRICT                  ,90,33,CROOKSTON SECONDARY                               ,60,Polk                                              ,1,36.3,14.24,22.06,0,0,0,0,0,1.83,0,0,14.24,20.23,1.82,15,9.03,5,7.33,6.55,2.36,3.02,3.01,0,19.9,16.4,0,0,41,2.33,5.87,5.83,10.35,8.56,3.36
16-17,593,1,CROOKSTON PUBLIC SCHOOL DISTRICT                  ,100,77,NORTHERN LIGHTS ACADEMY                           ,60,Polk                                              ,1,1.99,0,1.99,0,0,0,0,0,0,0,0,0,1.99,0,13,0,0,0.99,1,0,0,0,0,1,0.99,0,0,50,0,0,0,0,1.99,0
16-17,593,1,CROOKSTON PUBLIC SCHOOL DISTRICT                  ,0,0,Totals                                            ,60,Polk                                              ,1,91.58,19.36,72.22,0,0,0,0,0,3,0,0,19.36,69.22,3.59,15,19.42,15,20.71,16.39,9.03,6.02,5.01,0,56.03,35.55,0,0,41,3.99,15.5,13.6,24.17,24.3,10.02
16-17,595,1,EAST GRAND FORKS PUBLIC SCHOOL DIST               ,0,0,EAST GRAND FORKS PUBLIC SCHOOL DIST               ,60,Polk                                              ,1,2.3,1,1.3,0,0,0,0,0,0,0,0,1,1.3,0,10,1,0,1.3,0,0,0,0,0,1,0,0,0,46,0,0,0,2,0,0.3
16-17,595,1,EAST GRAND FORKS PUBLIC SCHOOL DIST               ,110,10,SOUTH POINT ELEMENTARY                            ,60,Polk                                              ,1,26.67,3,23.67,0,0,0,0,0,0,0,0,3,23.67,4,11,8,3.5,9,3.17,1,1,1,2,6.5,18.17,0,0,39,3,3,2,12,4.67,2
16-17,595,1,EAST GRAND FORKS PUBLIC SCHOOL DIST               ,120,10,NEW HEIGHTS ELEMENTARY                            ,60,Polk                                              ,1,29.6,1,28.6,0,0,0,0,0,0,0,0,1,28.6,1,11,8,5.5,7.1,4,3,2,0,0,10.5,17,0,0,38,0,7,2.1,12,8.5,0
16-17,595,1,EAST GRAND FORKS PUBLIC SCHOOL DIST               ,310,20,CENTRAL MIDDLE                                    ,60,Polk                                              ,1,24.24,14.82,9.42,0,0,0,0,0,0,0,0,14.82,9.42,1.7,13,5.78,3.74,5.46,2.2,4.59,2.47,0,0.68,5.27,18.29,0,0,38,0.17,5.61,2.88,6.66,8.32,0.6
16-17,595,1,EAST GRAND FORKS PUBLIC SCHOOL DIST               ,320,32,EAST GRAND FORKS SENIOR HIGH                      ,60,Polk                                              ,1,32.56,15.11,17.45,0,0,0,0,0,0,0,0,15.11,17.45,1.53,17,4.08,5.09,4.59,4.93,5.08,5.73,2.04,0.51,9.13,21.9,1.02,0,42,0,3.06,4.07,10.69,9.81,4.93
16-17,595,1,EAST GRAND FORKS PUBLIC SCHOOL DIST               ,0,0,Totals                                            ,60,Polk                                              ,1,115.37,34.93,80.44,0,0,0,0,0,0,0,0,34.93,80.44,8.23,14,26.86,17.83,27.45,14.3,13.67,11.2,3.04,3.19,32.4,75.36,1.02,0,40,3.17,18.67,11.05,43.35,31.3,7.83
16-17,599,1,FERTILE-BELTRAMI SCHOOL DISTRICT                  ,0,0,FERTILE-BELTRAMI SCHOOL DISTRICT                  ,60,Polk                                              ,1,0.13,0,0.13,0,0,0,0,0,0,0,0,0,0.13,0,12,0,0.03,0.1,0,0,0,0,0,0,0,0,0,51,0,0,0,0.03,0,0.1
16-17,599,1,FERTILE-BELTRAMI SCHOOL DISTRICT                  ,10,10,FERTILE-BELTRAMI ELEMENTARY                       ,60,Polk                                              ,1,18.94,2.33,16.61,0,0,0,0,0,0,0,0,2.33,16.61,0,21,1.13,3,3.44,3.83,1,3,3.54,0,10.87,7.67,0,0,47,0,1,1.17,7,6.1,3.67
16-17,599,1,FERTILE-BELTRAMI SCHOOL DISTRICT                  ,20,33,FERTILE-BELTRAMI SECONDARY                        ,60,Polk                                              ,1,16.83,5.68,11.15,0,0,0,0,0,0,0,0,5.68,11.15,1,16,5,0.99,3.82,1.2,1.99,2.5,1.33,0,7.49,9.34,0,0,40,2.99,0,1.82,4,5.69,2.33
16-17,599,1,FERTILE-BELTRAMI SCHOOL DISTRICT                  ,0,0,Totals                                            ,60,Polk                                              ,1,35.9,8.01,27.89,0,0,0,0,0,0,0,0,8.01,27.89,1,17,6.13,4.02,7.36,5.03,2.99,5.5,4.87,0,18.36,17.01,0,0,43,2.99,1,2.99,11.03,11.79,6.1
16-17,600,1,FISHER PUBLIC SCHOOL DISTRICT                     ,0,0,FISHER PUBLIC SCHOOL DISTRICT                     ,60,Polk                                              ,1,0.49,0,0.49,0,0,0,0,0,0,0,0,0,0.49,0,9,0.13,0,0.36,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0.49
16-17,600,1,FISHER PUBLIC SCHOOL DISTRICT                     ,1,10,FISHER ELEMENTARY                                 ,60,Polk                                              ,1,11.13,1,10.13,0,0,0,0,0,0,0,0.28,1,9.85,1,10,5.27,1,0.93,0.93,1,1,1,0,6.52,3.31,0,0,34,1.99,1,1.96,2.25,2.3,1.63
16-17,600,1,FISHER PUBLIC SCHOOL DISTRICT                     ,2,33,FISHER SECONDARY                                  ,60,Polk                                              ,1,8.98,3.06,5.92,0,0,0,0,0,0,0,0.68,3.06,5.24,1.72,10,4.44,1.02,1.08,1.42,0,0,0,0,8.24,0.74,0,0,34,1.74,2.02,2.04,1.76,1.02,0.4
16-17,600,1,FISHER PUBLIC SCHOOL DISTRICT                     ,0,0,Totals                                            ,60,Polk                                              ,1,20.6,4.06,16.54,0,0,0,0,0,0,0,0.96,4.06,15.58,2.72,10,9.84,2.02,2.37,2.35,1,1,1,0,14.76,4.05,0,0,35,3.73,3.02,4,4.01,3.32,2.52
16-17,601,1,FOSSTON PUBLIC SCHOOL DISTRICT                    ,10,10,MAGELSSEN ELEMENTARY                              ,60,Polk                                              ,1,25.91,6.19,19.72,0,0,0,0,0,0,0,0,6.19,19.72,0,18,3.76,2.17,0.06,7.4,7.52,2,3,0,13.99,10.69,0,0,47,2,0,0,7.5,11.91,4.5
16-17,601,1,FOSSTON PUBLIC SCHOOL DISTRICT                    ,20,33,FOSSTON SECONDARY                                 ,60,Polk                                              ,1,18.85,10.68,8.17,0,0,0,0,0,0,0,0,10.68,8.17,0,18,0.84,2.35,4.15,2.51,4.99,3.35,0.66,0.84,6.68,11.33,0,0,44,0,0.83,0.84,7.35,6.67,3.16
16-17,601,1,FOSSTON PUBLIC SCHOOL DISTRICT                    ,0,0,Totals                                            ,60,Polk                                              ,1,44.76,16.87,27.89,0,0,0,0,0,0,0,0,16.87,27.89,0,18,4.6,4.52,4.21,9.91,12.51,5.35,3.66,0.84,20.67,22.02,0,0,45,2,0.83,0.84,14.85,18.58,7.66
16-17,621,1,MOUNDS VIEW PUBLIC SCHOOL DISTRICT                ,0,0,MOUNDS VIEW PUBLIC SCHOOL DISTRICT                ,62,Ramsey                                            ,11,22.84,4.13,18.71,0,0,0,0,0,0,0,0.5,4.13,18.21,0,15,4.63,5.51,1.77,2.73,4.6,3.6,0,0,10.86,11.68,0,0,45,1.87,1.83,2.04,4.67,5.4,7.03
16-17,621,1,MOUNDS VIEW PUBLIC SCHOOL DISTRICT                ,20,10,PIKE LAKE KINDERGARTEN CENTER                     ,62,Ramsey                                            ,11,33.3,2,31.3,0,0,0,2,0,0,0,0,2,29.3,6,7,15,9,6,1.3,2,0,0,0,14,19.3,0,0,32,6,10,7,7.3,0,3
16-17,621,1,MOUNDS VIEW PUBLIC SCHOOL DISTRICT                ,21,10,SNAIL LAKE KINDERGARTEN CENTER                    ,62,Ramsey                                            ,11,18.87,0,18.87,0,0,0,1,0,0,0,0,0,17.87,1.27,12,4.27,2,3.8,6.8,2,0,0,0,5.07,13.8,0,0,39,1.27,3,1,7.8,3.8,2
16-17,621,1,MOUNDS VIEW PUBLIC SCHOOL DISTRICT                ,25,10,BEL AIR ELEMENTARY                                ,62,Ramsey                                            ,11,44.62,5.86,38.76,0,0,0,0,0,0,0,1,5.86,37.76,1,11,9.4,14.03,7.6,7.33,3,2.26,1,0,13.49,31.13,0,0,39,4,5.2,9.33,13.2,8.26,4.63
16-17,621,1,MOUNDS VIEW PUBLIC SCHOOL DISTRICT                ,26,10,ISLAND LAKE ELEMENTARY                            ,62,Ramsey                                            ,11,43.98,6,37.98,0,0,0,1.7,0,1,0,0,6,35.28,1.4,12,14.65,9.23,4,9.7,4,1.4,1,0,16.99,26.99,0,0,41,4,6.2,8.4,7.95,10.43,7
16-17,621,1,MOUNDS VIEW PUBLIC SCHOOL DISTRICT                ,30,10,Pinewood Elementary                               ,62,Ramsey                                            ,11,39.01,4.33,34.68,0,0,0,0,0,0,0,0,4.33,34.68,0.42,9,11.42,9.59,4,12,0,2,0,0,17.01,22,0,0,36,4,10.26,4,13.33,6.42,1
16-17,621,1,MOUNDS VIEW PUBLIC SCHOOL DISTRICT                ,34,10,SUNNYSIDE ELEMENTARY                              ,62,Ramsey                                            ,11,40.06,8.23,31.83,0,0,0,0.8,0,0,0,0,8.23,31.03,2.6,12,12.3,5.26,6,11.5,1,3,0,0,16.56,22.5,1,0,40,6,5.23,3.73,9.5,12.1,3.5
16-17,621,1,MOUNDS VIEW PUBLIC SCHOOL DISTRICT                ,35,10,Turtle Lake Elementary                            ,62,Ramsey                                            ,11,55.94,3.07,52.87,0,0,0,0,0,0,0,0,3.07,52.87,3.5,14,10.5,9.33,8.8,9.33,9.99,6.99,0,0,18.42,37.52,0,0,42,1.5,12,4.4,9.4,16.66,11.98
16-17,621,1,MOUNDS VIEW PUBLIC SCHOOL DISTRICT                ,36,10,Valentine Hills Elementary                        ,62,Ramsey                                            ,11,43.23,7.57,35.66,0,0,1,2,0.57,0,0,0,6,33.66,3,12,11.5,12.57,6.5,4.33,5.33,2,1,0,17,26.23,0,0,39,4,7,8,11.9,5,7.33
16-17,621,1,MOUNDS VIEW PUBLIC SCHOOL DISTRICT                ,39,50,MOUNDS VIEW BRIDGES PROGRAM                       ,62,Ramsey                                            ,11,6,1,5,0,0,0,0,0,0,0,0,1,5,0,8,3,1,1,1,0,0,0,0,3,3,0,0,35,0,1,1,4,0,0
16-17,621,1,MOUNDS VIEW PUBLIC SCHOOL DISTRICT                ,41,79,NETS                                              ,62,Ramsey                                            ,11,1,0,1,0,0,0,0,0,0,0,0,0,1,0,11,0,0,1,0,0,0,0,0,0,1,0,0,32,0,0,1,0,0,0
16-17,621,1,MOUNDS VIEW PUBLIC SCHOOL DISTRICT                ,42,50,ECSE PROGRAM                                      ,62,Ramsey                                            ,11,13.3,0,13.3,0,0,0,0,0,0,0,0,0,13.3,0,11,2.8,4.4,3,1.6,0.5,1,0,0,1.6,11.7,0,0,36,0,3,5.4,2.4,1.5,1
16-17,621,1,MOUNDS VIEW PUBLIC SCHOOL DISTRICT                ,45,79,OPTIONS                                           ,62,Ramsey                                            ,11,1,0,1,0,0,0,0,0,0,0,0,0,1,0,10,0,1,0,0,0,0,0,0,0,1,0,0,53,0,0,0,0,1,0
16-17,621,1,MOUNDS VIEW PUBLIC SCHOOL DISTRICT                ,59,42,MOUNDS VIEW ADULT EDUCATION                       ,62,Ramsey                                            ,11,7.46,1.5,5.96,0,0,0,0,0,0,0,0,1.5,5.96,1,15,2.03,1.27,0.2,0.93,1.56,0,1.47,0,4.63,2.83,0,0,53,0,0.8,0,0.93,1.4,4.33
16-17,621,1,MOUNDS VIEW PUBLIC SCHOOL DISTRICT                ,60,41,MOUNDS VIEW ALC                                   ,62,Ramsey                                            ,11,7.6,3,4.6,0,0,0,0,0,0,0,0,3,4.6,1,15,2.4,1,2.6,0,1,0,0.6,0,2.4,5.2,0,0,48,1,1,0,1.4,2,2.2
16-17,621,1,MOUNDS VIEW PUBLIC SCHOOL DISTRICT                ,61,50,Career and Life Trans Prg Tin Lake                ,62,Ramsey                                            ,11,7,1,6,0,0,0,0,0,0,0,0,1,6,0,16,0,0,2,5,0,0,0,0,1,6,0,0,44,0,0,0,4,1,2
16-17,621,1,MOUNDS VIEW PUBLIC SCHOOL DISTRICT                ,64,32,MOUNDS VIEW SENIOR HIGH                           ,62,Ramsey                                            ,11,81.94,27.04,54.9,0,1,0,0.6,0,0,1,1,26.04,52.3,2.64,13,20.88,13.28,11.8,13.26,13.8,6.92,2,0,24.84,57.1,0,0,39,3.84,14,12.08,19.8,21.38,10.84
16-17,621,1,MOUNDS VIEW PUBLIC SCHOOL DISTRICT                ,65,32,IRONDALE SENIOR HIGH                              ,62,Ramsey                                            ,11,85.36,30.6,54.76,0,0,0.4,0.2,1,0,0,2,29.2,52.56,5.6,14,16.6,13.72,9.2,23.2,12.84,7.2,1.6,0,24,60.56,0.8,0,40,5.4,12.8,8.32,24.8,26.44,7.6
16-17,621,1,MOUNDS VIEW PUBLIC SCHOOL DISTRICT                ,66,20,EDGEWOOD MIDDLE SCHOOL                            ,62,Ramsey                                            ,11,40.13,11.63,28.5,0,0,0,0,0,0,0,0,11.63,28.5,3.23,8,15.09,11.13,6.83,5.34,1.74,0,0,0,18.7,21.43,0,0,34,5.7,9.19,7.83,9.64,6.53,1.24
16-17,621,1,MOUNDS VIEW PUBLIC SCHOOL DISTRICT                ,67,20,HIGHVIEW MIDDLE SCHOOL                            ,62,Ramsey                                            ,11,43.68,19.78,23.9,0,0,0,1,0,0.84,0,1,19.78,21.06,4.29,10,13.93,10.6,7.06,7.26,1.83,2,1,0,17.72,25.96,0,0,34,3.53,14.83,6,11.98,4.43,2.91
16-17,621,1,MOUNDS VIEW PUBLIC SCHOOL DISTRICT                ,68,50,REACH TRANSITION                                  ,62,Ramsey                                            ,11,1,1,0,0,0,0,0,0,0,0,0,1,0,0,13,0,0,1,0,0,0,0,0,0,1,0,0,46,0,0,0,0,1,0
16-17,621,1,MOUNDS VIEW PUBLIC SCHOOL DISTRICT                ,69,50,REACH ACADEMY                                     ,62,Ramsey                                            ,11,7,3,4,0,0,0,1,0,0,0,0,3,3,0,12,0,0,6,0,1,0,0,0,1,6,0,0,44,0,0,0,4,3,0
16-17,621,1,MOUNDS VIEW PUBLIC SCHOOL DISTRICT                ,70,20,CHIPPEWA MIDDLE SCHOOL                            ,62,Ramsey                                            ,11,49.94,20.44,29.5,0,0,0.6,1,0,0,0,0,19.84,28.5,4.27,11,11.71,12.1,9.84,7.8,4.16,3.5,0.83,0,19.47,30.47,0,0,37,3.84,7.43,9.27,13.83,12.07,3.5
16-17,621,1,MOUNDS VIEW PUBLIC SCHOOL DISTRICT                ,71,50,Career and Life Transition Program                ,62,Ramsey                                            ,11,1,0,1,0,0,0,0,0,0,0,0,0,1,0,20,0,0,0,1,0,0,0,0,0,1,0,0,55,0,0,0,0,0,1
16-17,621,1,MOUNDS VIEW PUBLIC SCHOOL DISTRICT                ,0,0,Totals                                            ,62,Ramsey                                            ,11,695.26,161.18,534.08,0,1,2,11.3,1.57,1.84,1,5.5,156.61,514.44,41.22,12,182.11,146.02,110,131.41,70.35,41.87,10.5,0,247.76,445.4,1.8,0,39,55.95,124.77,98.8,181.83,149.82,84.09
16-17,622,1,NORTH ST PAUL-MAPLEWOOD OAKDALE DIS               ,0,0,NORTH ST PAUL-MAPLEWOOD OAKDALE DIS               ,62,Ramsey                                            ,11,10.13,1,9.13,0,0,0,0.93,0,0,0,0,1,8.2,0,14,1.3,4.2,2,0.69,0.2,1.74,0,0,2,3.46,0,0,45,0,1.3,0,3.49,3.87,1.47
16-17,622,1,NORTH ST PAUL-MAPLEWOOD OAKDALE DIS               ,27,10,CARVER ELEMENTARY                                 ,62,Ramsey                                            ,11,31.09,4.03,27.06,1,0,0,2,0,0,0,1,3.03,24.06,1,13,8,4.7,8,2.3,3,3.06,1.03,0,11.73,19.36,0,0,40,1,6,6.5,3.7,12.26,1.63
16-17,622,1,NORTH ST PAUL-MAPLEWOOD OAKDALE DIS               ,28,10,CASTLE ELEMENTARY                                 ,62,Ramsey                                            ,11,34.42,3.03,31.39,0,0,0,0,0,0,0,0,3.03,31.39,2,11,14.3,5.53,4,4.73,2,3.36,0.5,0,18.06,16.36,0,0,37,3,6.5,7.83,8.2,7.39,1.5
16-17,622,1,NORTH ST PAUL-MAPLEWOOD OAKDALE DIS               ,29,10,COWERN ELEMENTARY                                 ,62,Ramsey                                            ,11,29.08,2,27.08,0,0,0,0,0,0,0,0,2,27.08,2,17,4.03,1,6,9.49,2.53,5.03,1,0,8.53,20.55,0,0,45,2,2.03,1,7.92,11.03,5.1
16-17,622,1,NORTH ST PAUL-MAPLEWOOD OAKDALE DIS               ,30,10,EAGLE POINT ELEMENTARY                            ,62,Ramsey                                            ,11,24.9,2,22.9,0,0,0,0,0,0,0,0,2,22.9,0,19,2.5,1.93,4,4.8,2,7.67,1,0,4.93,19.97,0,0,45,0,3.43,1,5.8,10.67,4
16-17,622,1,NORTH ST PAUL-MAPLEWOOD OAKDALE DIS               ,31,50,EARLY CHILDHOOD SPECIAL EDUCATION                 ,62,Ramsey                                            ,11,23.43,0,23.43,0,0,0,2,0,0,0,0,0,21.43,2,14,4.5,7,2.92,3.84,2.47,0.7,2,0,13.01,10.42,0,0,41,2,3,4,6.42,4.84,3.17
16-17,622,1,NORTH ST PAUL-MAPLEWOOD OAKDALE DIS               ,33,10,OAKDALE ELEMENTARY                                ,62,Ramsey                                            ,11,36.79,2,34.79,0,0,0,2.7,0,0,0,0,2,32.09,1,11,11.7,5,7,5.03,6.03,0,2.03,0,16.2,20.59,0,0,38,3,5,7.5,11.03,7.2,3.06
16-17,622,1,NORTH ST PAUL-MAPLEWOOD OAKDALE DIS               ,34,10,RICHARDSON ELEMENTARY                             ,62,Ramsey                                            ,11,30.92,5.03,25.89,0,0,2,4,0,0,0,0,3.03,21.89,1,12,5.5,8.5,8.26,4.66,3,1,0,0,12.26,18.66,0,0,38,0.5,8,4.03,10.6,5.26,2.53
16-17,622,1,NORTH ST PAUL-MAPLEWOOD OAKDALE DIS               ,35,10,WEAVER ELEMENTARY                                 ,62,Ramsey                                            ,11,33.8,5.03,28.77,0,0,0,3,0,0,0,0,5.03,25.77,0,12,11.77,5.03,4.97,7,2,1.03,2,0,16.27,17.53,0,0,39,2,5.03,7.27,8.47,5,6.03
16-17,622,1,NORTH ST PAUL-MAPLEWOOD OAKDALE DIS               ,36,10,WEBSTER ELEMENTARY                                ,62,Ramsey                                            ,11,24.37,3,21.37,0,0,0,1,0,0,0,0,3,20.37,1,14,6.53,3.4,4,3.8,3.57,2.07,1,0,9.03,15.34,0,0,40,2,5,1,5.2,8.17,3
16-17,622,1,NORTH ST PAUL-MAPLEWOOD OAKDALE DIS               ,37,10,SKYVIEW COMMUNITY ELEMENTARY                      ,62,Ramsey                                            ,11,35.66,3.03,32.63,0,0,0,0.3,0,0,0,0,3.03,32.33,1,16,7.8,5,2.7,5.5,6.66,6,2,0,12.07,23.59,0,0,42,1.5,5.5,3.03,8,14.86,2.77
16-17,622,1,NORTH ST PAUL-MAPLEWOOD OAKDALE DIS               ,41,50,HARMONY LEARNING CENTER                           ,62,Ramsey                                            ,11,8.3,2.6,5.7,0,0,0.8,0,0,0,0,0,1.8,5.7,0,12,2.8,1,1,2.5,1,0,0,0,4.8,2.5,1,0,39,0,2.8,1,0,4.5,0
16-17,622,1,NORTH ST PAUL-MAPLEWOOD OAKDALE DIS               ,43,50,TRANSITIONS PROGRAM                               ,62,Ramsey                                            ,11,8.9,2,6.9,0,0,0,0,0,0,0,0,2,6.9,0.6,12,0.6,3,2,2.3,1,0,0,0,2.6,6.3,0,0,42,0,0,3,2.6,1.3,2
16-17,622,1,NORTH ST PAUL-MAPLEWOOD OAKDALE DIS               ,54,20,SKYVIEW COMMUNITY MIDDLE                          ,62,Ramsey                                            ,11,44.63,11.29,33.34,0,0,1.57,0.8,0,0,0,1,9.72,31.54,1,14,9.82,11.45,7.58,7.46,5.35,1.96,1.01,0,15.08,29.09,0.46,0,40,1.51,3.94,9.83,15.39,10.08,3.88
16-17,622,1,NORTH ST PAUL-MAPLEWOOD OAKDALE DIS               ,55,20,JOHN GLENN MIDDLE                                 ,62,Ramsey                                            ,11,49.89,19.09,30.8,0,0,1.01,0,0,0,0,0,18.08,30.8,3,12,8.66,11.28,9.9,9.57,6.45,4.03,0,0,19.82,30.07,0,0,38,2.85,9.83,4.03,14.84,8.65,9.69
16-17,622,1,NORTH ST PAUL-MAPLEWOOD OAKDALE DIS               ,56,20,MAPLEWOOD MIDDLE                                  ,62,Ramsey                                            ,11,38.59,11.98,26.61,0,0,0,0,0,1,1.01,0,10.97,25.61,1,16,7.98,3.53,4.37,9.07,6.02,6.61,0,0,13.06,25.53,0,0,42,0.95,4.7,4.18,11.11,13.05,4.6
16-17,622,1,NORTH ST PAUL-MAPLEWOOD OAKDALE DIS               ,57,32,NORTH SENIOR HIGH                                 ,62,Ramsey                                            ,11,90.7,39.11,51.59,0,0,0,0,0,1.01,0,0,39.11,50.58,2,18,8.01,21.58,14.72,15.73,18.65,8.55,0.48,0,18.55,72.15,0,0,44,1,4.01,12.98,31.72,33.47,7.52
16-17,622,1,NORTH ST PAUL-MAPLEWOOD OAKDALE DIS               ,58,32,TARTAN SENIOR HIGH                                ,62,Ramsey                                            ,11,86.33,28.64,57.69,0,0,0,1.02,0,0,0,0.93,28.64,55.74,3.61,15,18.1,13.06,17.95,17.2,13.99,5.03,1,0,21.38,63.95,1,0,41,3.97,7.42,12.73,28.84,26.36,7.01
16-17,622,1,NORTH ST PAUL-MAPLEWOOD OAKDALE DIS               ,61,79,FAIRVIEW DUAL PROGRAM                             ,62,Ramsey                                            ,11,0.6,0.6,0,0,0,0,0,0,0,0,0,0.6,0,0,23,0,0,0,0,0.6,0,0,0,0.6,0,0,0,54,0,0,0,0,0.6,0
16-17,622,1,NORTH ST PAUL-MAPLEWOOD OAKDALE DIS               ,73,79,PHOENIX ACADEMY                                   ,62,Ramsey                                            ,11,1,0,1,0,0,0,1,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,1,0,0,37,0,0,0,1,0,0
16-17,622,1,NORTH ST PAUL-MAPLEWOOD OAKDALE DIS               ,74,79,ANTHONY LOUIS CENTER                              ,62,Ramsey                                            ,11,0.84,0.84,0,0,0,0,0,0,0,0,0,0.84,0,0,8,0,0.84,0,0,0,0,0,0,0.84,0,0,0,34,0,0,0.84,0,0,0
16-17,622,1,NORTH ST PAUL-MAPLEWOOD OAKDALE DIS               ,0,0,Totals                                            ,62,Ramsey                                            ,11,644.37,146.3,498.07,1,0,5.38,18.75,0,2.01,1.01,2.93,138.91,474.38,22.21,15,133.9,118.03,111.37,115.67,86.52,57.84,15.05,0,220.82,416.42,2.46,0,42,27.28,83.49,91.75,184.33,188.56,68.96
16-17,623,1,ROSEVILLE PUBLIC SCHOOL DISTRICT                  ,0,0,ROSEVILLE PUBLIC SCHOOL DISTRICT                  ,62,Ramsey                                            ,11,1.3,0.03,1.27,0,0,0,0,0,0,0,0,0.03,1.27,0,18,0,1,0,0,0.03,0.27,0,0,0,1,0,0,55,0,0,0,1,0,0.3
16-17,623,1,ROSEVILLE PUBLIC SCHOOL DISTRICT                  ,69,32,ROSEVILLE AREA SENIOR HIGH                        ,62,Ramsey                                            ,11,112.26,42.18,70.08,0,0,2,2.5,0,0.67,0,1,40.18,65.91,3.87,14,18.07,26.2,25.25,17.17,14.57,5,4,0,36.59,66.92,3.33,5.42,40,3.87,14.33,16.84,43.98,20.57,12.67
16-17,623,1,ROSEVILLE PUBLIC SCHOOL DISTRICT                  ,70,20,ROSEVILLE AREA MIDDLE                             ,62,Ramsey                                            ,11,62.93,22.26,40.67,0,0,0,5.6,0,2,0,1,22.26,32.07,3.52,12,17.99,12.68,11.56,8.4,8.02,3.28,1,0,23.09,39.84,0,0,40,5,7.75,9,16.96,16.74,7.48
16-17,623,1,ROSEVILLE PUBLIC SCHOOL DISTRICT                  ,72,41,ROSEVILLE ADULT HIGH SCHOOL                       ,62,Ramsey                                            ,11,3.13,0,3.13,0,0,0,0,0,0,0,0,0,3.13,0,14,0,2,0,0.73,0,0,0,0,1.27,1.86,0,0,59,0,0,0,1,0,2.13
16-17,623,1,ROSEVILLE PUBLIC SCHOOL DISTRICT                  ,73,10,PARKVIEW CENTER SCHOOL                            ,62,Ramsey                                            ,11,55.3,10.54,44.76,0,0,0,1,0,0,0,0,10.54,43.76,1.8,12,9.79,18.38,12.01,7.34,4.5,2.08,1.2,0,25.66,26.94,0,0,40,2.8,6.02,15.97,9.2,16.84,4.47
16-17,623,1,ROSEVILLE PUBLIC SCHOOL DISTRICT                  ,525,10,HARAMBEE ELEMENTARY SCHOOL                        ,62,Ramsey                                            ,11,23.25,5.05,18.2,0,0,0,1,0,0,0,0,5.05,17.2,0,13,2,5.8,7.54,5.91,2,0,0,0,5.8,16.45,0,1,43,0,1,4.8,8.34,6.51,2.6
16-17,623,1,ROSEVILLE PUBLIC SCHOOL DISTRICT                  ,612,41,MIDDLE SCHOOL AREA LEARNING CENTER                ,62,Ramsey                                            ,11,1,0,1,0,0,0,0,0,0,0,0,0,1,0,18,0,0,0,1,0,0,0,0,0,1,0,0,48,0,0,0,0,1,0
16-17,623,1,ROSEVILLE PUBLIC SCHOOL DISTRICT                  ,615,41,FAIRVIEW ALTERNATIVE HIGH SCHOOL                  ,62,Ramsey                                            ,11,8.98,3.09,5.89,0,0,0,0,0,0,0,0,3.09,5.89,0.84,12,0.84,2.9,3.98,0.96,0.1,0,0.2,0,2.77,6.21,0,0,37,0.84,0,1,5.88,0.1,1.16
16-17,623,1,ROSEVILLE PUBLIC SCHOOL DISTRICT                  ,721,10,BRIMHALL ELEMENTARY                               ,62,Ramsey                                            ,11,41.14,8.67,32.47,0,0,0,6,0,0,1,0,7.67,26.47,0.5,13,4.5,13.14,9.33,8.37,3.8,1,1,0,13.57,27.57,0,0,40,0,4.67,12.3,11.77,6.4,6
16-17,623,1,ROSEVILLE PUBLIC SCHOOL DISTRICT                  ,722,10,CENTRAL PARK ELEMENTARY                           ,62,Ramsey                                            ,11,29.27,5.4,23.87,0,0,1,1,1,2,1,1,2.4,19.87,0.5,11,1.5,14.4,8.1,4.7,0.57,0,0,0,15.5,13.77,0,0,40,0,2,9.4,10.8,3.57,3.5
