SchYear,DistNumb,DistType,DistName,SchNum,SchCls,SchName,CountyNumber,CountyName,EcoDevRgn,TotFTE,Male,Female,IndianMale,IndianFemale,AsianMale,AsianFemale,HispanicMale,HispanicFemale,BlackMale,BlackFemale,WhiteMale,WhiteFemale,NewTchr,AvgYrsExp,Exp1_5,Exp6_10,Exp11_15,Exp16_20,Exp21_25,Exp26_30,Exp31Plus,LessThanBA,BA,MA,PhD,EdUnkn,AvgAge,AgeLess25,Age25_29,Age30_34,Age35_44,Age45_54,Age55Plus
14-15,622,1,NORTH ST PAUL-MAPLEWOOD OAKDALE DIS               ,36,10,WEBSTER ELEMENTARY                                ,62,Ramsey                                            ,11,29.02,3.59,25.43,0,0,0,1,0,1,0,0,3.59,22.43,0,13,6.6,5.16,2.8,7.03,4.43,2,0,0,9.33,18.69,0,0,39,2,7,2.16,5.6,9.66,2.6
14-15,622,1,NORTH ST PAUL-MAPLEWOOD OAKDALE DIS               ,37,10,SKYVIEW COMMUNITY ELEMENTARY                      ,62,Ramsey                                            ,11,33.69,4.29,29.4,0,0,0,0,0,0,0,0,4.29,29.4,0,16,7.23,4,2.77,5,7.69,4,2,0,11,21.69,1,0,42,2,2,4.23,9.66,12.03,3.77
14-15,622,1,NORTH ST PAUL-MAPLEWOOD OAKDALE DIS               ,40,41,622 ALTERNATIVE MIDDLE/HIGH SCHOOL                ,62,Ramsey                                            ,11,9.2,3.16,6.04,0,0,0,0,0,0,0,0,3.16,6.04,0,18,3.02,1,0,2.02,1.01,1.02,1.13,0,2,7.2,0,0,44,1,2,1.02,0,3.05,2.13
14-15,622,1,NORTH ST PAUL-MAPLEWOOD OAKDALE DIS               ,41,50,HARMONY LEARNING CENTER                           ,62,Ramsey                                            ,11,7.76,2.8,4.96,0,0,0.8,0,0,0,0,0,2,4.96,0,10,3,1,1,1.8,0.96,0,0,0,5.96,1.8,0,0,41,1,1,1,1.8,2,0.96
14-15,622,1,NORTH ST PAUL-MAPLEWOOD OAKDALE DIS               ,43,50,TRANSITIONS PROGRAM                               ,62,Ramsey                                            ,11,8.84,2,6.84,0,0,0,0,0,0,0,0,2,6.84,0,12,2.84,3,0,1,1,0,1,0,4,4.84,0,0,45,0,2,0,3,0,3.84
14-15,622,1,NORTH ST PAUL-MAPLEWOOD OAKDALE DIS               ,54,20,SKYVIEW COMMUNITY MIDDLE                          ,62,Ramsey                                            ,11,46.44,15.95,30.49,0,0,1,0.99,0,0,0,0,14.95,29.5,1,15,11.62,4.97,13.43,4.02,7.37,2.01,2.01,0,11.45,34.39,0.6,0,41,0,8.07,10.35,11.02,10.95,6.05
14-15,622,1,NORTH ST PAUL-MAPLEWOOD OAKDALE DIS               ,55,20,JOHN GLENN MIDDLE                                 ,62,Ramsey                                            ,11,48.45,15.72,32.73,0,0,1.01,0,0,0,0,0,14.71,32.73,2.05,12,12.77,8.05,10.7,7.04,6.02,3.87,0,0,18.81,29.64,0,0,39,1.26,9.53,5,17.61,7.03,8.02
14-15,622,1,NORTH ST PAUL-MAPLEWOOD OAKDALE DIS               ,56,20,MAPLEWOOD MIDDLE                                  ,62,Ramsey                                            ,11,41.36,15.94,25.42,0,0,0,0,0,0,1,0,14.94,25.42,1.02,16,8.3,4.08,5,9.04,9.04,4.02,1.88,0,12.33,29.03,0,0,42,1.02,6.06,5.06,10.02,15.3,3.9
14-15,622,1,NORTH ST PAUL-MAPLEWOOD OAKDALE DIS               ,57,32,NORTH SENIOR HIGH                                 ,62,Ramsey                                            ,11,94.49,37.13,57.36,0,0,0,1.01,0,1,0,0.99,37.13,54.36,2.01,18,12.04,19.98,16.04,16.47,18.06,7.96,3,0,19.09,75.4,0,0,44,1,8.03,19.14,27.58,30.78,7.96
14-15,622,1,NORTH ST PAUL-MAPLEWOOD OAKDALE DIS               ,58,32,TARTAN SENIOR HIGH                                ,62,Ramsey                                            ,11,80.65,31.48,49.17,0,0,0,1,0.98,0.98,0,0.96,30.5,46.23,2.42,15,8.1,17.58,22.03,18.93,8.01,3.02,2.98,0,19.05,60.61,0.99,0,41,2.18,2.5,15,32.56,20.02,8.39
14-15,622,1,NORTH ST PAUL-MAPLEWOOD OAKDALE DIS               ,61,79,FAIRVIEW ADOLESCENT PROGRAM                       ,62,Ramsey                                            ,11,0.6,0,0.6,0,0,0,0,0,0,0,0,0,0.6,0,9,0,0.6,0,0,0,0,0,0,0,0.6,0,0,34,0,0,0.6,0,0,0
14-15,622,1,NORTH ST PAUL-MAPLEWOOD OAKDALE DIS               ,73,79,PHOENIX ACADEMY                                   ,62,Ramsey                                            ,11,1,0,1,0,0,0,1,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,1,0,0,0,35,0,0,0,1,0,0
14-15,622,1,NORTH ST PAUL-MAPLEWOOD OAKDALE DIS               ,74,79,ANTHONY LOUIS CENTER                              ,62,Ramsey                                            ,11,0.84,0.84,0,0,0,0,0,0,0,0,0,0.84,0,0,6,0,0.84,0,0,0,0,0,0,0.84,0,0,0,32,0,0,0.84,0,0,0
14-15,622,1,NORTH ST PAUL-MAPLEWOOD OAKDALE DIS               ,0,0,Totals                                            ,62,Ramsey                                            ,11,647.8,155.66,492.14,0,0,5.81,15,0.98,2.98,1,2.95,147.87,469.21,14.5,15,131.61,114.73,113.64,115.9,92.94,45.01,28.02,0,200.47,433.21,3.59,0,42,23.46,88.88,100.77,178.58,171.32,84.79
14-15,623,1,ROSEVILLE PUBLIC SCHOOL DISTRICT                  ,0,0,ROSEVILLE PUBLIC SCHOOL DISTRICT                  ,62,Ramsey                                            ,11,3.5,0,3.5,0,0,0,0,0,0,0,0,0,3.5,0,7,0.7,2,0.8,0,0,0,0,0,0,1,0,0,39,0,0,0.7,2,0.8,0
14-15,623,1,ROSEVILLE PUBLIC SCHOOL DISTRICT                  ,69,32,ROSEVILLE AREA SENIOR HIGH                        ,62,Ramsey                                            ,11,106.92,44.03,62.89,0,0,2,4,0,1,1,0.5,41.03,57.39,3,12,18.03,22.19,32.23,17,9.33,4.64,2.5,0,27.36,73.42,3.64,2.5,38,2.42,13.11,31.42,32.5,16.33,11.14
14-15,623,1,ROSEVILLE PUBLIC SCHOOL DISTRICT                  ,70,20,ROSEVILLE AREA MIDDLE                             ,62,Ramsey                                            ,11,54.88,17.76,37.12,0,0,1,4.51,0,1.5,0,0.5,16.76,30.61,0,12,11.46,16.12,8.7,10.2,6.7,1.2,0.5,0,19.56,34.12,0,1.2,39,4.63,6.83,8.61,17.01,14.1,3.7
14-15,623,1,ROSEVILLE PUBLIC SCHOOL DISTRICT                  ,72,41,ROSEVILLE ADULT HIGH SCHOOL                       ,62,Ramsey                                            ,11,3.4,0,3.4,0,0,0,0,0,0,0,0,0,3.4,0,11,1.27,1,0.73,0,0,0.4,0,0,1.27,2.13,0,0,55,0,0,0,1,0.27,2.13
14-15,623,1,ROSEVILLE PUBLIC SCHOOL DISTRICT                  ,73,10,PARKVIEW CENTER SCHOOL                            ,62,Ramsey                                            ,11,54.48,11.6,42.88,0,0,0,1,0,0,0,1,11.6,40.88,0,10,14.02,17.87,10.59,5.8,4,1,1.2,0,29.58,24.9,0,0,37,2.01,12.15,12.72,13.29,8.94,5.37
14-15,623,1,ROSEVILLE PUBLIC SCHOOL DISTRICT                  ,525,10,HARAMBEE ELEMENTARY SCHOOL                        ,62,Ramsey                                            ,11,28.69,10.2,18.49,0,0,0,1,1,0,1,0,8.2,17.49,0,12,2,7.67,12.62,4.4,1,1,0,0,5,23.69,0,0,42,0,2,2.67,12.02,9,3
14-15,623,1,ROSEVILLE PUBLIC SCHOOL DISTRICT                  ,612,41,MIDDLE SCHOOL AREA LEARNING CENTER                ,62,Ramsey                                            ,11,2,0,2,0,0,0,0,0,0,0,0,0,2,0,12,1,0,0,1,0,0,0,0,0,2,0,0,42,0,0,1,0,1,0
14-15,623,1,ROSEVILLE PUBLIC SCHOOL DISTRICT                  ,615,41,FAIRVIEW ALTERNATIVE HIGH SCHOOL                  ,62,Ramsey                                            ,11,11.26,4.66,6.6,0,0,0,0,0,0,0,0,4.66,6.6,0,10,0.48,8.61,0.84,0.96,0.17,0,0.2,0,3.49,7.77,0,0,39,0,0,2.48,6.45,0.17,2.16
14-15,623,1,ROSEVILLE PUBLIC SCHOOL DISTRICT                  ,721,10,BRIMHALL ELEMENTARY                               ,62,Ramsey                                            ,11,44.35,9.77,34.58,0,0,0,5,0,0,1,0,8.77,29.58,1,11,7.98,16.7,6.5,6.37,4,1.8,1,0,18.18,26.17,0,0,39,1,6.4,12,12.15,6.3,6.5
14-15,623,1,ROSEVILLE PUBLIC SCHOOL DISTRICT                  ,722,10,CENTRAL PARK ELEMENTARY                           ,62,Ramsey                                            ,11,35.81,7.8,28.01,0,0,1,3,1,2,0,0,5.8,23.01,0,10,9,13.46,10.17,3.01,0.17,0,0,0,22.11,13.7,0,0,38,2,8,6.73,11.41,4.67,3
14-15,623,1,ROSEVILLE PUBLIC SCHOOL DISTRICT                  ,723,10,EDGERTON ELEMENTARY                               ,62,Ramsey                                            ,11,33.41,4.43,28.98,0,1,0,2,0,0,0,0,4.43,25.98,1,12,5.06,11.36,6,7.99,1,2,0,0,17.45,15.96,0,0,41,2,3.2,9.96,7.66,6.59,4
14-15,623,1,ROSEVILLE PUBLIC SCHOOL DISTRICT                  ,724,10,FALCON HEIGHTS ELEMENTARY                         ,62,Ramsey                                            ,11,29.37,4,25.37,0,0,0,1,0,0,0,0,4,24.37,1,12,5.5,7.2,8.5,4.17,1.5,2.5,0,0,15.37,14,0,0,41,1.5,5.2,4,6,7.8,4.87
14-15,623,1,ROSEVILLE PUBLIC SCHOOL DISTRICT                  ,728,10,LITTLE CANADA ELEMENTARY                          ,62,Ramsey                                            ,11,33.23,5.14,28.09,0.5,0,0,1,0,2,0,0,4.64,25.09,2,10,11.41,9.42,7.2,0.2,4,0,1,0,13.41,19.82,0,0,36,5,3.5,9.73,8.6,4,2.4
14-15,623,1,ROSEVILLE PUBLIC SCHOOL DISTRICT                  ,731,10,WILLIAMS ELEMENTARY                               ,62,Ramsey                                            ,11,29.21,3.3,25.91,0,0,0,0,0,2,0,1.5,3.3,22.41,1,12,5.9,10.51,4.8,3,2,3,0,0,8.9,20.31,0,0,37,1.4,5.7,8.3,5.81,6,2
14-15,623,1,ROSEVILLE PUBLIC SCHOOL DISTRICT                  ,732,50,FAIRVIEW PROGRAM                                  ,62,Ramsey                                            ,11,11.94,1.47,10.47,0,0,0,0,0,0,0,0,1.47,10.47,0.17,12,4.8,3.57,1.83,0.67,0,0,1.07,0,8.61,2.93,0.4,0,46,0.17,3.73,2.37,1.17,1.8,2.7
14-15,623,1,ROSEVILLE PUBLIC SCHOOL DISTRICT                  ,0,0,Totals                                            ,62,Ramsey                                            ,11,482.45,124.16,358.29,0.5,1,4,22.51,2,8.5,3,3.5,114.66,322.78,9.17,11,98.61,147.68,111.51,64.77,33.87,17.54,7.47,0,190.29,281.92,4.04,3.7,39,22.13,69.82,112.69,137.07,87.77,52.97
14-15,624,1,WHITE BEAR LAKE SCHOOL DISTRICT                   ,0,0,WHITE BEAR LAKE SCHOOL DISTRICT                   ,62,Ramsey                                            ,11,3.7,0,3.7,0,0,0,0,0,0,0,0,0,3.7,0,17,0,0.3,0.5,1,1.9,0,0,0,0.5,2.9,0,0,45,0,0,0,1.5,2.2,0
14-15,624,1,WHITE BEAR LAKE SCHOOL DISTRICT                   ,20,33,AWARE                                             ,62,Ramsey                                            ,11,1,1,0,0,0,0,0,0,0,0,0,1,0,0,32,0,0,0,0,0,0,1,0,0,1,0,0,55,0,0,0,0,0,1
14-15,624,1,WHITE BEAR LAKE SCHOOL DISTRICT                   ,55,32,WHITE BEAR NORTH CAMPUS SENIOR                    ,62,Ramsey                                            ,11,62.2,25.2,37,0,0,1,0.28,0,0,0,0,24.2,36.72,2.4,14,13.12,14,7,13.68,7.2,3,3.6,0,17.24,44.96,0,0,40,4.72,10.6,8.8,16.6,14.6,6.88
14-15,624,1,WHITE BEAR LAKE SCHOOL DISTRICT                   ,56,50,NORMANDY PARK EDUCATION CENTER                    ,62,Ramsey                                            ,11,13.3,0,13.3,0,0,0,0,0,0,0,0,0,13.3,0,15,4.3,0.7,3.3,0.5,0,3.13,1.37,0,5.17,8.13,0,0,45,0,2.5,0.5,3.1,5,2.2
14-15,624,1,WHITE BEAR LAKE SCHOOL DISTRICT                   ,57,20,CENTRAL MIDDLE                                    ,62,Ramsey                                            ,11,53.56,14.77,38.79,0,0,0,1.13,0,0,0,0,14.77,37.66,1.49,14,11.62,8.57,5.67,6.4,12.7,6.6,2,0,21.69,31.87,0,0,40,4.53,10.34,2.5,10.49,14.5,11.2
14-15,624,1,WHITE BEAR LAKE SCHOOL DISTRICT                   ,58,41,CENTRAL AREA LEARNING CENTER                      ,62,Ramsey                                            ,11,2.35,0,2.35,0,0,0,0,0,0,0,0,0,2.35,0,7,1.4,0.95,0,0,0,0,0,0,1,1.35,0,0,28,0,1.35,1,0,0,0
14-15,624,1,WHITE BEAR LAKE SCHOOL DISTRICT                   ,59,20,SUNRISE PARK MIDDLE                               ,62,Ramsey                                            ,11,47.33,13.28,34.05,0,0,1,1.4,0,1,0,0.4,12.28,31.25,2.6,12,12.92,6.37,7.04,9.4,4.6,5,1,0,15.04,32.29,0,0,40,1,9,4.6,15.89,6.72,10.12
14-15,624,1,WHITE BEAR LAKE SCHOOL DISTRICT                   ,60,41,SUNRISE PARK AREA LEARNING CENTER                 ,62,Ramsey                                            ,11,1,0.4,0.6,0,0,0,0,0,0,0,0,0.4,0.6,0,18,0,0,0.2,0.6,0.2,0,0,0,0,1,0,0,47,0,0,0,0.2,0.6,0.2
14-15,624,1,WHITE BEAR LAKE SCHOOL DISTRICT                   ,95,32,WHITE BEAR SOUTH CAMPUS SENIOR                    ,62,Ramsey                                            ,11,61.72,28.4,33.32,0,0,2,0.28,0,0,0,0,26.4,33.04,1.8,14,10.08,12.2,11.12,12.6,8.12,6.2,1.4,0,22,39.72,0,0,39,1.6,9.88,12.4,16.04,18.4,3.4
14-15,624,1,WHITE BEAR LAKE SCHOOL DISTRICT                   ,824,10,ONEKA ELEMENTARY SCHOOL                           ,62,Ramsey                                            ,11,30.7,2.3,28.4,0,0,0,0.23,0,0,0,0,2.3,28.17,1,14,4.23,5.47,7.2,5.3,3,2,2.5,0,6.43,24.27,0,0,40,3,2.3,4,6.2,10.7,4.5
14-15,624,1,WHITE BEAR LAKE SCHOOL DISTRICT                   ,827,10,BIRCH LAKE ELEMENTARY                             ,62,Ramsey                                            ,11,20.17,1.2,18.97,0,0,0,0,0,0,0,0,1.2,18.97,2,13,4.9,4.6,4.27,1.8,4.4,0.2,0,0,3.67,16.5,0,0,43,1,1.4,2.6,7.2,5.2,2.77
14-15,624,1,WHITE BEAR LAKE SCHOOL DISTRICT                   ,828,10,OTTER LAKE ELEMENTARY                             ,62,Ramsey                                            ,11,38.2,6.6,31.6,0,0,0,1,0,0,0,0,6.6,30.6,2.2,14,7.2,9.7,3,7.9,5.4,4,1,0,10.7,27.5,0,0,40,5,3.5,4.4,7.3,13.6,4.4
14-15,624,1,WHITE BEAR LAKE SCHOOL DISTRICT                   ,830,10,HUGO ELEMENTARY                                   ,62,Ramsey                                            ,11,21.54,2.7,18.84,0,0,0,0,0,0,0,0,2.7,18.84,1,13,5.47,4.47,4.8,3.3,2.3,1,0.2,0,8.57,12.97,0,0,37,0.27,7.67,1,8.6,2.8,1.2
14-15,624,1,WHITE BEAR LAKE SCHOOL DISTRICT                   ,831,10,LAKEAIRES ELEMENTARY                              ,62,Ramsey                                            ,11,27.17,3.64,23.53,0,0,0,1,1.77,0,0,0,1.87,22.53,1,11,8.77,5,3.2,5.87,3.33,0,1,0,10.1,17.07,0,0,37,2.64,4.8,2.33,11.07,4,2.33
14-15,624,1,WHITE BEAR LAKE SCHOOL DISTRICT                   ,832,10,LINCOLN ELEMENTARY                                ,62,Ramsey                                            ,11,21.53,2.17,19.36,0,0,0,0.7,0,0,0,0,2.17,18.66,0,13,3.1,6.2,3.53,6.23,1,1.17,0.3,0,7.49,14.04,0,0,40,0.6,2.5,4,7.23,5.17,2.03
14-15,624,1,WHITE BEAR LAKE SCHOOL DISTRICT                   ,833,10,MATOSKA INTERNATIONAL                             ,62,Ramsey                                            ,11,34.36,3.6,30.76,0,0,1,1.73,0.23,0,0,2,2.37,27.03,0.8,11,6.79,9.1,8.8,8.27,1.4,0,0,0,10.39,23.97,0,0,39,1.76,3.73,5.1,11.57,9.8,2.4
14-15,624,1,WHITE BEAR LAKE SCHOOL DISTRICT                   ,834,10,VADNAIS HEIGHTS ELEMENTARY                        ,62,Ramsey                                            ,11,27.87,2.87,25,0,0,0,1.7,0,0,0,0,2.87,23.3,1,14,4.27,3.77,4.9,2,9.13,3.8,0,0,8.6,19.27,0,0,41,2,1,4.27,7.47,9.8,3.33
14-15,624,1,WHITE BEAR LAKE SCHOOL DISTRICT                   ,836,10,WILLOW LANE ELEMENTARY                            ,62,Ramsey                                            ,11,26.53,5.76,20.77,0,0,0,0,0,1,0,0,5.76,19.77,1,13,4.73,7.9,3,6.87,3.03,1,0,0,10.97,15.56,0,0,42,0.73,2,4.9,7.56,9.01,2.33
14-15,624,1,WHITE BEAR LAKE SCHOOL DISTRICT                   ,837,41,WHITE BEAR AREA LEARNING CENTER                   ,62,Ramsey                                            ,11,10.88,4.4,6.48,0,0,0,0.28,0,0,0,0.6,4.4,5.6,1,14,2.68,1.8,1,2,3,0,0,0,5.2,5.68,0,0,42,1,1.48,0.6,4,2.8,1
14-15,624,1,WHITE BEAR LAKE SCHOOL DISTRICT                   ,839,50,WHITE BEAR TRANSITION PLUS PROGRAM                ,62,Ramsey                                            ,11,3.2,1,2.2,0,0,0,0,0,0,0,0,1,2.2,0,16,0,0.6,1.6,0,1,0,0,0,0,3.2,0,0,45,0,0,0.6,1.6,1,0
14-15,624,1,WHITE BEAR LAKE SCHOOL DISTRICT                   ,0,0,Totals                                            ,62,Ramsey                                            ,11,508.31,119.29,389.02,0,0,5,9.73,2,2,0,3,112.29,374.29,19.29,13,105.58,101.7,80.13,93.72,71.71,37.1,15.37,0,164.76,343.25,0,0,40,29.85,74.05,63.6,143.62,135.9,61.29
14-15,625,1,ST. PAUL PUBLIC SCHOOL DISTRICT                   ,0,0,ST. PAUL PUBLIC SCHOOL DISTRICT                   ,62,Ramsey                                            ,11,58.54,11.23,47.31,1,1.8,2.8,1.6,0,2.5,0,1,7.43,40.41,0,15,3.17,17.8,13.4,11.07,5.5,2,4.6,0,16.04,40.7,0.8,1,49,0.5,1,4.67,12.4,18.97,21
14-15,625,1,ST. PAUL PUBLIC SCHOOL DISTRICT                   ,6,71,A. G. A. P. E. TEEN PARENT                        ,62,Ramsey                                            ,11,9.25,3,6.25,0,0,0,0,0,0,0,0.96,3,5.29,0,17,0,1.3,1.78,3.95,0,0,1.88,1,0.8,7.45,0,0,47,0,0,0,3.23,2.52,3.5
14-15,625,1,ST. PAUL PUBLIC SCHOOL DISTRICT                   ,210,32,CENTRAL SENIOR HIGH                               ,62,Ramsey                                            ,11,87.75,39.87,47.88,0,0,0,4.43,0,0.98,2.35,1.88,37.52,40.59,0,13,13.52,18.78,20.57,19.34,10.53,1.97,3.04,0,25.94,57.39,2.96,1.46,42,0,3,19.76,29.33,22.23,13.43
14-15,625,1,ST. PAUL PUBLIC SCHOOL DISTRICT                   ,211,33,CREATIVE ARTS SECONDARY SCHOOL                    ,62,Ramsey                                            ,11,21.07,11.57,9.5,0,0,0,0,0,0.99,0.99,0,10.58,8.51,0,9,10.81,3.98,5.56,0.72,0,0,0,0,13.43,6.65,0,0.99,38,1,5.9,4.94,4.58,1.97,2.68
14-15,625,1,ST. PAUL PUBLIC SCHOOL DISTRICT                   ,212,32,COMO PARK SENIOR HIGH                             ,62,Ramsey                                            ,11,79.35,26.84,52.51,0,0,1,3.27,0,1,1.3,0.95,24.54,47.29,0,14,9.1,17.15,15.34,20.46,7.63,6.99,2.68,0,18.6,57.78,1.97,1,44,1.98,2.96,12.05,20.7,21.95,19.71
14-15,625,1,ST. PAUL PUBLIC SCHOOL DISTRICT                   ,215,32,HARDING SENIOR HIGH                               ,62,Ramsey                                            ,11,118.27,59.29,58.98,1.46,2.81,6.77,3.99,0.99,1.99,3.46,0,46.61,50.19,0,14,16.56,23.81,28.41,30.61,7.68,7.19,2,0,43.54,69.72,2.21,2.8,43,3.41,10.83,15.53,45.28,24.04,19.18
14-15,625,1,ST. PAUL PUBLIC SCHOOL DISTRICT                   ,220,32,HIGHLAND PARK SENIOR HIGH                         ,62,Ramsey                                            ,11,65.73,23.04,42.69,0,0,0,2.96,0.98,2.96,0,0,22.06,36.77,0.98,12,14.71,8.19,18.52,14.95,6.3,1.93,0.96,0,22.49,42.2,0,1.04,40,2.54,5.92,8.36,25.87,18.99,4.05
14-15,625,1,ST. PAUL PUBLIC SCHOOL DISTRICT                   ,225,33,HUMBOLDT SECONDARY SCHOOL                         ,62,Ramsey                                            ,11,74.25,27.18,47.07,0,0,1.95,1.99,1.94,1.99,0,0,23.29,43.09,0.98,10,21.66,20.52,13.7,11.94,2.64,2.44,1.01,0,34.21,40.04,0,0,38,5.96,11.89,12.56,20.6,14.52,8.72
14-15,625,1,ST. PAUL PUBLIC SCHOOL DISTRICT                   ,230,32,JOHNSON SENIOR HIGH                               ,62,Ramsey                                            ,11,87.51,31.8,55.71,0,0,0.98,2.57,1.87,1.01,1.4,3.96,27.55,48.17,0,16,12.83,12.95,16.36,21.09,13.3,5.96,3.01,0,27.59,56.77,3.15,0,44,2,8.72,5.88,29.03,24.8,17.08
14-15,625,1,ST. PAUL PUBLIC SCHOOL DISTRICT                   ,250,33,OPEN WORLD LEARNING SECONDARY                     ,62,Ramsey                                            ,11,20.86,11.69,9.17,0,0,1.01,0,0,0.82,0.99,0,9.69,8.35,0,11,7.69,1.72,6.52,2.97,1.96,0,0,0,6.75,13.29,0,0.82,39,1.95,2.92,2.62,7.49,2.9,2.98
14-15,625,1,ST. PAUL PUBLIC SCHOOL DISTRICT                   ,252,33,WASHINGTON TECH SECONDARY MAGNET                  ,62,Ramsey                                            ,11,145.09,50.98,94.11,0.97,0,2,6.17,0.97,2.94,2,3,45.04,82,0,13,30.65,32.16,28.83,30.83,12.47,7.01,2.97,0,55.1,87.02,1.97,1,42,1.97,19.53,20,43.46,32.24,27.89
14-15,625,1,ST. PAUL PUBLIC SCHOOL DISTRICT                   ,310,20,BATTLE CREEK MIDDLE                               ,62,Ramsey                                            ,11,60.65,25.32,35.33,0,0,1.01,2.97,0,1,5.5,2,18.81,29.36,0,12,21.52,14.75,5.98,11.87,2.53,1,3,0,27.02,32.67,0,0.96,40,3.91,9.88,8.68,24.76,8.44,4.98
14-15,625,1,ST. PAUL PUBLIC SCHOOL DISTRICT                   ,315,20,FARNSWORTH AEROSPACE UPPER                        ,62,Ramsey                                            ,11,46.8,14.98,31.82,0,0,3.02,3.04,0,1.01,2.99,1,8.97,26.77,0,12,14.06,8.03,8.56,7.64,5.49,0,3.02,0,23.87,21.92,0,1.01,39,4,10.01,3.06,15.78,7.14,6.81
14-15,625,1,ST. PAUL PUBLIC SCHOOL DISTRICT                   ,330,20,HIGHLAND PARK MIDDLE SCHOOL                       ,62,Ramsey                                            ,11,46.16,13.51,32.65,0,0,2.01,0.2,0.96,3.01,0,3,10.54,26.44,0,12,10.18,9,12.09,10.89,2.99,0,0,0.97,18.82,24.33,0,2.04,39,1.15,4.83,8.97,19.77,7.54,3.9
14-15,625,1,ST. PAUL PUBLIC SCHOOL DISTRICT                   ,342,20,MURRAY MIDDLE SCHOOL                              ,62,Ramsey                                            ,11,45.42,11.74,33.68,0,0,0,1.97,0,0,0,1.12,11.74,30.59,0,14,11.61,3.92,6.37,8.65,5.85,7.01,2.01,0,12.07,32.35,1,0,43,0,5.9,7.28,7.49,17.98,6.77
14-15,625,1,ST. PAUL PUBLIC SCHOOL DISTRICT                   ,344,20,PARKWAY MONTESSORI/COMMUNITY MIDDLE               ,62,Ramsey                                            ,11,34.63,10.78,23.85,0,0,1.94,1.85,0,0,0,0,8.84,22,0,9,12.65,7.8,7.89,1.94,2.56,1.79,0,0,15.57,18.05,1.01,0,37,4.79,3.95,5.97,11.64,4.49,3.79
14-15,625,1,ST. PAUL PUBLIC SCHOOL DISTRICT                   ,345,20,RAMSEY MIDDLE SCHOOL                              ,62,Ramsey                                            ,11,40.19,16.66,23.53,0,0.94,0,0,0,1.98,2.88,0,13.78,20.61,0,10,17.43,6.44,8.08,2.97,2.37,0.94,1.96,0,19.51,20.68,0,0,38,0.98,7.72,9.8,10.39,8.29,3.01
14-15,625,1,ST. PAUL PUBLIC SCHOOL DISTRICT                   ,410,10,ADAMS MAGNET ELEMENTARY                           ,62,Ramsey                                            ,11,37.84,5,32.84,0,0,1,0,1,13.5,0,0,3,19.34,0,16,1,12.42,9.96,8,4.47,0,1.99,0,11.47,26.37,0,0,42,0,5.01,5.96,15.91,4,6.96
14-15,625,1,ST. PAUL PUBLIC SCHOOL DISTRICT                   ,415,10,JOHN A.JOHNSON ACHIEVEMENT PLUS EL.               ,62,Ramsey                                            ,11,26.52,3,23.52,0,0,0,1,0,0,1,1,2,21.52,0,13,6.99,6,3.99,4.99,3.59,0.96,0,0,11.98,13.54,1,0,41,0.99,4,4,6.98,4.95,5.6
14-15,625,1,ST. PAUL PUBLIC SCHOOL DISTRICT                   ,422,10,BATTLE CREEK ELEMENTARY SCHOOL                    ,62,Ramsey                                            ,11,32.83,4.01,28.82,0,1,0,4,0,1,0,1,4.01,21.82,0,17,2.84,1.97,5,12,4,6.02,1,0,4,28.83,0,0,48,0,1,0,10.84,13.02,7.97
14-15,625,1,ST. PAUL PUBLIC SCHOOL DISTRICT                   ,424,10,BENJAMIN E MAYS MAGNET                            ,62,Ramsey                                            ,11,37.64,3.89,33.75,0,0,0,3,0,0,0,2,3.89,28.75,0,13,13.75,2.97,8,6.89,3.01,2.02,0,0,14.75,22.89,0,0,42,0,5.92,6,10.8,9.03,5.89
14-15,625,1,ST. PAUL PUBLIC SCHOOL DISTRICT                   ,425,10,CHELSEA HEIGHTS ELEMENTARY                        ,62,Ramsey                                            ,11,23.97,3.85,20.12,1,1,0,2,0,0,0,0,2.85,17.12,0,18,2.59,1,2,8.37,5,4.01,1,0,5.44,18.53,0,0,52,2,0,0,4,12.35,5.62
14-15,625,1,ST. PAUL PUBLIC SCHOOL DISTRICT                   ,428,10,CHEROKEE HEIGHTS ELEMENTARY SCHOOL                ,62,Ramsey                                            ,11,24.79,4.89,19.9,0,0,0,1,1,1,0,0,3.89,17.9,0,15,2.89,5.01,4.89,7.01,1,2.99,1,0,9.01,15.78,0,0,44,1,1.89,2,4.89,12,3.01
14-15,625,1,ST. PAUL PUBLIC SCHOOL DISTRICT                   ,430,50,BRIDGE VIEW SPECIAL EDUCATION                     ,62,Ramsey                                            ,11,19.81,0.97,18.84,0,0,0,0,0,0.96,0,0,0.97,17.88,0,11,7.91,4.93,1.98,1,0,1.99,1,0,9.91,9.9,0,0,38,0,5.92,5.91,2,2.99,2.99
14-15,625,1,ST. PAUL PUBLIC SCHOOL DISTRICT                   ,431,10,COMO PARK ELEMENTARY                              ,62,Ramsey                                            ,11,45.69,3.96,41.73,0,0,1,5.01,0,0,1,0,1.96,36.72,0,18,3.99,4.98,8.92,16.88,3.97,3.96,0.99,0,10.93,33.78,0.98,0,48,0.84,1.98,4.17,15.96,11.96,10.78
