SchYear,DistNumb,DistType,DistName,SchNum,SchCls,SchName,CountyNumber,CountyName,EcoDevRgn,AdminALL,Superintendent,AsstSuper,Principals,AsstPrinc,Director,OtherAdmin,Coord/Supv,SpEdProgCoord,VocFacil/Eval,OtherNonInstruct,Counselors,Media/Librarian,SchNurse,Psychologist,SocWorker,SpeechLangPath,TchrALL,PreK/ECFE,Kindgtn,GenElemEd,SpEdTchr,VocEdTchr,AllOtherTchr
99-00,0584,01,RUTHTON,0 ,0,District Totals: ,59,PIPESTONE,08,1.33,0.33,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.60,1.00,19.56,0.00,1.60,11.00,1.33,0.00,5.63
99-00,0592,01,CLIMAX,0 ,0,District Totals: ,60,POLK,01,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.72,17.68,0.40,0.60,4.00,2.00,1.00,9.68
99-00,0593,01,CROOKSTON,0 ,0,District Totals: ,60,POLK,01,8.00,1.00,0.00,5.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,2.51,1.00,1.00,0.50,0.00,2.00,105.63,0.00,3.50,35.00,14.73,4.76,47.64
99-00,0595,01,EAST GRAND FORKS,0 ,0,District Totals: ,60,POLK,01,7.83,1.00,0.00,4.00,1.83,1.00,0.00,0.00,0.00,0.00,0.00,3.24,4.19,1.00,0.00,1.00,3.54,127.89,1.73,4.00,36.23,13.64,4.32,67.97
99-00,0599,01,FERTILE-BELTRAMI,0 ,0,District Totals: ,60,POLK,01,3.87,1.00,0.00,2.00,0.00,0.87,0.00,0.00,0.00,0.00,0.00,0.67,0.88,0.00,0.00,0.00,1.00,41.78,0.27,1.00,11.00,5.64,2.97,20.90
99-00,0600,01,FISHER,0 ,0,District Totals: ,60,POLK,01,2.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.50,0.36,0.00,0.00,0.00,1.00,25.33,0.00,1.00,6.00,3.10,0.00,15.23
99-00,0601,01,FOSSTON,0 ,0,District Totals: ,60,POLK,01,4.67,1.00,0.00,2.00,1.00,0.67,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,51.24,0.34,1.00,14.00,6.00,2.73,27.17
99-00,0604,01,MENTOR,0 ,0,District Totals: ,60,POLK,01,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.50,0.20,0.80,2.63,0.07,0.00,0.80
99-00,0611,01,CYRUS,0 ,0,District Totals: ,61,POPE,04,0.94,0.47,0.00,0.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.48,8.28,0.00,0.60,5.00,0.50,0.00,2.18
99-00,0621,01,MOUNDS VIEW,0 ,0,District Totals: ,62,RAMSEY,11,30.00,1.00,1.00,15.00,7.00,0.00,6.00,5.50,0.00,0.00,0.00,12.50,9.33,4.30,5.70,9.30,15.00,717.88,19.69,22.17,209.01,95.77,20.20,351.04
99-00,0622,01,NORTH ST PAUL-MAPLEWOOD,0 ,0,District Totals: ,62,RAMSEY,11,10.37,0.00,0.00,5.00,5.20,0.00,0.17,2.60,0.00,0.00,0.00,16.40,13.27,4.92,8.20,7.00,24.07,593.72,4.62,19.18,204.36,73.27,5.33,286.96
99-00,0623,01,ROSEVILLE,0 ,0,District Totals: ,62,RAMSEY,11,20.00,1.00,1.00,9.00,4.00,3.00,2.00,4.00,0.00,0.00,0.00,6.52,8.83,5.97,5.23,5.20,14.72,414.17,0.00,12.00,143.58,54.96,4.20,199.43
99-00,0624,01,WHITE BEAR LAKE,0 ,0,District Totals: ,62,RAMSEY,11,23.00,1.00,1.00,14.00,6.00,1.00,0.00,1.00,0.00,0.00,0.00,6.00,13.60,4.40,13.70,5.30,16.69,566.05,3.90,15.79,138.63,72.69,9.88,325.16
99-00,0625,01,ST. PAUL,0 ,0,District Totals: ,62,RAMSEY,11,138.00,1.00,7.00,71.00,52.00,0.00,7.00,86.50,0.00,1.00,0.00,81.00,53.00,66.00,22.00,8.50,115.98,"3,288.35",80.89,7.00,"1,071.95",456.20,20.95,"1,651.36"
99-00,0627,01,OKLEE,0 ,0,District Totals: ,63,RED LAKE,01,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.60,19.85,0.43,1.00,5.00,1.83,0.33,11.26
99-00,0628,01,PLUMMER,0 ,0,District Totals: ,63,RED LAKE,01,0.99,0.33,0.00,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,18.06,0.46,0.60,6.00,2.00,0.60,8.40
99-00,0630,01,RED LAKE FALLS,0 ,0,District Totals: ,63,RED LAKE,01,2.30,1.00,0.00,0.40,0.00,0.90,0.00,0.51,0.00,0.00,0.00,0.20,0.66,0.00,0.00,1.00,1.00,34.54,1.66,0.60,8.00,3.32,0.33,20.63
99-00,0631,01,BELVIEW,0 ,0,District Totals: ,64,REDWOOD,08,0.12,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.40,0.00,0.60,10.46,0.00,1.00,4.20,1.00,0.00,4.26
99-00,0635,01,MILROY,0 ,0,District Totals: ,64,REDWOOD,08,0.84,0.17,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,10.58,0.50,1.00,5.17,0.00,0.00,3.91
99-00,0640,01,WABASSO,0 ,0,District Totals: ,64,REDWOOD,08,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,38.73,0.00,1.00,7.50,4.96,0.80,24.47
99-00,0641,01,WALNUT GROVE,0 ,0,District Totals: ,64,REDWOOD,08,1.50,0.50,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.67,0.00,0.00,0.00,0.36,20.08,0.00,1.00,4.33,1.00,0.00,13.75
99-00,0656,01,FARIBAULT,0 ,0,District Totals: ,66,RICE,10,9.50,1.00,0.00,6.00,1.00,1.00,0.50,2.13,0.00,0.00,0.00,3.00,6.00,2.60,2.50,0.24,5.60,248.13,7.32,9.00,57.00,40.98,1.80,132.03
99-00,0659,01,NORTHFIELD,0 ,0,District Totals: ,66,RICE,10,10.77,1.00,0.00,5.00,2.00,1.50,1.27,0.50,0.00,0.00,0.00,6.46,4.36,1.00,2.00,1.60,4.00,226.60,2.00,5.67,59.50,33.00,2.44,123.99
99-00,0671,01,HILLS-BEAVER CREEK,0 ,0,District Totals: ,67,ROCK,08,1.17,1.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.32,0.00,1.00,26.36,0.27,1.00,9.67,1.16,0.99,13.27
99-00,0676,01,BADGER,0 ,0,District Totals: ,68,ROSEAU,01,2.03,0.50,0.00,0.50,0.00,0.03,1.00,0.00,0.00,0.00,0.00,0.00,0.36,0.00,0.00,0.00,0.00,18.80,0.03,0.60,5.97,2.00,0.20,10.00
99-00,0682,01,ROSEAU,0 ,0,District Totals: ,68,ROSEAU,01,4.06,1.00,0.00,2.00,1.00,0.00,0.06,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,2.00,87.92,1.00,3.50,30.94,12.84,0.99,38.65
99-00,0690,01,WARROAD,0 ,0,District Totals: ,68,ROSEAU,01,5.50,1.00,0.00,3.00,0.00,0.50,1.00,1.00,0.00,0.00,0.00,2.20,2.00,1.00,0.00,1.00,2.18,103.10,1.00,2.23,22.60,11.55,3.26,62.46
99-00,0695,01,CHISHOLM,0 ,0,District Totals: ,69,ST. LOUIS,03,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.51,1.00,0.00,0.00,1.50,58.17,0.47,2.00,19.54,6.47,0.80,28.89
99-00,0696,01,ELY,0 ,0,District Totals: ,69,ST. LOUIS,03,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.83,1.00,0.00,0.00,0.00,1.00,49.16,1.33,1.60,15.00,5.67,0.00,25.56
99-00,0698,01,FLOODWOOD,0 ,0,District Totals: ,69,ST. LOUIS,03,2.07,1.00,0.00,0.00,0.00,0.07,1.00,0.00,0.00,0.00,0.00,0.00,0.87,0.17,1.00,0.00,1.01,32.30,0.54,1.00,11.00,3.45,0.34,15.97
99-00,0700,01,HERMANTOWN,0 ,0,District Totals: ,69,ST. LOUIS,03,4.50,1.00,0.00,3.00,0.50,0.00,0.00,1.00,0.00,0.00,0.00,3.36,2.00,1.00,1.00,1.60,4.08,110.13,1.51,3.00,29.00,14.83,0.32,61.47
99-00,0701,01,HIBBING,0 ,0,District Totals: ,69,ST. LOUIS,03,10.00,1.00,0.50,5.00,1.00,1.50,1.00,0.00,0.00,0.00,0.00,3.00,5.00,1.00,1.00,0.00,3.60,183.13,3.40,10.00,47.60,23.20,1.80,97.13
99-00,0704,01,PROCTOR,0 ,0,District Totals: ,69,ST. LOUIS,03,7.00,1.00,0.00,4.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,4.20,2.60,1.00,1.00,0.00,3.13,122.84,3.71,3.50,40.97,12.64,1.38,60.64
99-00,0706,01,VIRGINIA,0 ,0,District Totals: ,69,ST. LOUIS,03,6.67,1.00,0.00,3.00,1.00,1.67,0.00,2.00,0.00,0.00,0.00,5.00,3.00,0.00,2.00,0.00,2.00,122.97,1.00,3.00,34.40,17.10,4.20,63.27
99-00,0707,01,NETT LAKE,0 ,0,District Totals: ,69,ST. LOUIS,03,1.00,0.50,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.50,0.50,1.00,3.00,1.00,0.00,2.00
99-00,0709,01,DULUTH,0 ,0,District Totals: ,69,ST. LOUIS,03,42.00,1.00,0.00,22.00,12.00,4.00,3.00,3.00,0.00,1.00,0.00,19.80,19.40,12.14,7.00,19.73,17.87,892.35,42.23,39.33,163.60,148.39,23.19,475.61
99-00,0712,01,MOUNTAIN IRON-BUHL,0 ,0,District Totals: ,69,ST. LOUIS,03,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.83,2.00,0.67,0.00,0.00,1.00,42.07,0.00,1.00,11.50,3.50,1.13,24.94
99-00,0716,01,BELLE PLAINE,0 ,0,District Totals: ,70,SCOTT,11,4.67,1.00,0.00,2.67,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,2.00,1.76,73.12,1.50,2.50,24.73,6.67,0.83,36.89
99-00,0717,01,JORDAN,0 ,0,District Totals: ,70,SCOTT,11,4.00,1.00,0.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,1.00,2.00,75.65,2.00,5.00,21.00,8.00,0.90,38.75
99-00,0719,01,PRIOR LAKE,0 ,0,District Totals: ,70,SCOTT,11,13.00,1.00,1.00,6.00,3.00,0.00,2.00,0.00,0.00,0.00,0.00,4.50,6.00,1.00,0.00,4.00,4.86,257.22,7.53,10.00,90.37,17.82,5.48,126.02
99-00,0720,01,SHAKOPEE,0 ,0,District Totals: ,70,SCOTT,11,12.00,1.00,1.00,5.00,3.00,2.00,0.00,1.00,0.00,0.00,0.00,3.83,5.00,2.00,2.00,5.00,7.80,232.99,3.37,8.00,74.00,36.23,0.50,110.89
99-00,0721,01,NEW PRAGUE,0 ,0,District Totals: ,70,SCOTT,11,6.00,1.00,0.00,4.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,3.84,1.00,0.00,4.00,3.00,148.23,0.79,6.50,42.01,12.32,2.18,84.43
99-00,0726,01,BECKER,0 ,0,District Totals: ,71,SHERBURNE,07W,6.00,1.00,0.00,3.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,2.00,3.00,1.00,0.00,2.00,2.99,115.15,0.70,4.00,30.00,12.12,1.97,66.36
99-00,0727,01,BIG LAKE,0 ,0,District Totals: ,71,SHERBURNE,07W,8.00,1.00,0.00,3.00,3.00,1.00,0.00,0.60,0.00,0.00,0.00,2.00,3.00,1.00,0.00,3.20,3.50,136.87,1.00,6.00,41.00,15.70,0.00,73.17
99-00,0728,01,ELK RIVER,0 ,0,District Totals: ,71,SHERBURNE,07W,21.17,1.00,0.00,11.00,4.00,2.00,3.17,5.00,0.00,0.60,0.00,8.00,12.00,2.00,4.82,13.20,20.13,535.42,5.09,18.00,159.77,73.73,8.20,270.63
99-00,0738,01,HOLDINGFORD,0 ,0,District Totals: ,73,STEARNS,07W,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.99,1.99,0.00,0.00,0.00,1.80,71.54,0.33,3.96,22.79,5.52,1.65,37.29
99-00,0739,01,KIMBALL,0 ,0,District Totals: ,73,STEARNS,07W,3.93,1.00,0.00,2.00,0.00,0.93,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.50,68.62,1.87,2.60,19.00,10.38,1.17,33.60
99-00,0740,01,MELROSE,0 ,0,District Totals: ,73,STEARNS,07W,5.17,1.00,0.00,2.00,0.00,1.00,1.17,0.73,0.00,0.00,0.00,2.00,2.00,0.67,0.00,0.90,3.00,105.89,1.82,4.00,24.00,14.28,1.88,59.91
99-00,0741,01,PAYNESVILLE,0 ,0,District Totals: ,73,STEARNS,07W,5.00,1.00,0.00,3.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,1.00,0.00,0.00,1.90,87.97,1.03,2.00,21.00,11.12,3.19,49.63
99-00,0742,01,ST. CLOUD,0 ,0,District Totals: ,73,STEARNS,07W,35.00,1.00,0.00,15.00,8.00,3.00,8.00,3.32,0.00,0.00,0.00,16.25,12.24,8.33,9.97,14.00,25.70,724.45,22.21,25.00,191.04,172.95,10.30,302.95
99-00,0743,01,SAUK CENTRE,0 ,0,District Totals: ,73,STEARNS,07W,3.50,1.00,0.00,2.00,0.00,0.50,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,2.50,86.99,1.70,2.40,17.40,11.82,2.90,50.77
99-00,0745,01,ALBANY,0 ,0,District Totals: ,73,STEARNS,07W,5.83,1.00,0.00,3.83,0.00,1.00,0.00,0.17,0.00,0.00,0.00,2.00,2.00,1.00,0.00,0.00,2.67,111.73,2.33,2.50,30.40,13.95,2.69,59.86
99-00,0748,01,SARTELL,0 ,0,District Totals: ,73,STEARNS,07W,7.00,1.00,0.00,4.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,3.00,3.00,1.00,0.00,2.00,5.29,154.12,1.54,4.15,34.00,16.48,4.29,93.66
99-00,0750,01,ROCORI,0 ,0,District Totals: ,73,STEARNS,07W,9.00,1.00,0.00,4.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,4.00,4.67,1.00,0.00,0.00,3.43,146.12,1.54,4.00,39.00,16.68,1.67,83.23
99-00,0756,01,BLOOMING PRAIRIE,0 ,0,District Totals: ,74,STEELE,10,4.00,1.00,0.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.50,2.00,0.80,0.00,1.00,1.00,62.46,1.20,2.50,18.50,6.78,2.74,30.74
99-00,0761,01,OWATONNA,0 ,0,District Totals: ,74,STEELE,10,13.00,0.00,0.00,7.00,3.00,2.00,1.00,1.00,0.00,0.00,0.00,5.00,4.00,0.00,2.00,5.00,6.00,287.95,4.36,7.00,80.00,36.09,4.33,156.17
99-00,0763,01,MEDFORD,0 ,0,District Totals: ,74,STEELE,10,3.73,1.00,0.00,2.00,0.00,0.73,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,32.84,0.60,2.00,9.00,2.01,0.00,19.23
99-00,0768,01,HANCOCK,0 ,0,District Totals: ,75,STEVENS,04,2.20,1.00,0.00,1.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.34,0.03,0.00,0.00,0.40,19.14,0.00,0.60,6.50,1.00,1.20,9.84
99-00,0769,01,MORRIS,0 ,0,District Totals: ,75,STEVENS,04,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,1.00,1.00,0.00,0.00,1.64,71.33,0.00,1.00,17.00,9.23,3.19,40.91
99-00,0771,01,CHOKIO-ALBERTA,0 ,0,District Totals: ,75,STEVENS,04,2.24,0.50,0.17,0.50,0.00,0.00,1.07,0.00,0.00,0.00,0.00,0.66,0.17,0.00,0.00,0.00,0.00,26.43,1.32,0.80,6.00,2.80,0.40,15.11
99-00,0775,01,KERKHOVEN-MURDOCK-SUNBURG,0 ,0,District Totals: ,76,SWIFT,06W,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.02,0.00,0.00,1.00,1.00,46.56,0.40,2.50,13.33,5.65,0.37,24.31
99-00,0777,01,BENSON,0 ,0,District Totals: ,76,SWIFT,06W,3.00,1.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.67,1.00,0.00,1.40,75.68,1.50,2.00,24.00,9.11,4.13,34.94
99-00,0786,01,BERTHA-HEWITT,0 ,0,District Totals: ,77,TODD,05,1.41,0.60,0.00,0.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,40.99,0.00,1.67,7.33,4.33,1.90,25.76
99-00,0787,01,BROWERVILLE,0 ,0,District Totals: ,77,TODD,05,1.80,0.60,0.00,1.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,36.57,0.00,1.67,11.34,4.95,2.64,15.97
99-00,0801,01,BROWNS VALLEY,0 ,0,District Totals: ,78,TRAVERSE,04,1.00,0.50,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.65,0.33,0.00,0.00,0.00,0.83,15.04,0.50,1.00,4.00,1.67,0.00,7.87
99-00,0803,01,WHEATON AREA SCHOOL,0 ,0,District Totals: ,78,TRAVERSE,04,3.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.84,0.40,0.00,0.00,0.00,0.76,36.49,0.00,1.00,11.00,4.57,0.40,19.52
99-00,0806,01,ELGIN-MILLVILLE,0 ,0,District Totals: ,79,WABASHA,10,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,0.00,0.00,0.00,0.25,1.00,37.98,0.00,1.00,11.00,4.81,0.00,21.17
99-00,0810,01,PLAINVIEW,0 ,0,District Totals: ,79,WABASHA,10,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,1.00,2.00,1.00,0.00,1.00,2.00,80.21,1.00,3.00,25.40,10.00,2.40,38.41
99-00,0811,01,WABASHA-KELLOGG,0 ,0,District Totals: ,79,WABASHA,10,3.33,1.00,0.00,2.00,0.00,0.33,0.00,0.50,0.00,0.00,0.00,1.83,1.50,0.00,0.00,0.00,1.30,51.83,0.50,2.00,14.00,7.34,1.84,26.15
99-00,0813,01,LAKE CITY,0 ,0,District Totals: ,79,WABASHA,10,4.50,1.00,0.00,2.00,0.00,0.00,1.50,0.00,0.00,0.00,0.00,3.00,2.00,1.00,0.00,0.00,2.00,100.70,1.67,3.00,31.00,11.87,3.80,49.36
99-00,0818,01,VERNDALE,0 ,0,District Totals: ,80,WADENA,05,2.70,1.00,0.00,1.00,0.00,0.00,0.70,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,36.64,0.28,1.00,9.95,4.24,0.93,20.24
99-00,0820,01,SEBEKA,0 ,0,District Totals: ,80,WADENA,05,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,43.06,1.00,2.00,12.00,5.40,1.17,21.49
99-00,0821,01,MENAHGA,0 ,0,District Totals: ,80,WADENA,05,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.20,1.00,0.00,0.00,0.00,1.00,55.03,0.00,3.00,18.00,7.06,1.80,25.17
99-00,0829,01,WASECA,0 ,0,District Totals: ,81,WASECA,09,8.00,1.00,0.00,4.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,4.25,3.72,1.00,0.00,1.24,2.94,155.07,2.98,6.00,41.00,24.65,3.33,77.11
99-00,0831,01,FOREST LAKE,0 ,0,District Totals: ,82,WASHINGTON,11,21.00,1.00,0.00,11.00,4.00,2.00,3.00,4.00,0.00,0.00,0.00,8.50,9.50,1.00,7.00,4.00,10.10,468.28,7.24,14.36,151.41,57.09,6.04,232.14
99-00,0832,01,MAHTOMEDI,0 ,0,District Totals: ,82,WASHINGTON,11,10.00,1.00,1.00,4.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,2.67,4.00,1.00,4.00,0.50,3.50,180.67,4.07,6.00,51.87,21.26,2.19,95.28
99-00,0833,01,SOUTH WASHINGTON COUNTY,0 ,0,District Totals: ,82,WASHINGTON,11,39.67,1.00,1.00,17.50,13.00,3.50,3.67,5.48,0.00,0.00,0.00,19.50,15.93,4.00,14.00,3.00,16.20,892.52,16.34,31.70,307.15,99.82,11.78,425.73
99-00,0834,01,STILLWATER,0 ,0,District Totals: ,82,WASHINGTON,11,21.00,1.00,1.00,11.00,5.00,2.00,1.00,0.00,0.00,0.00,0.00,12.33,10.20,5.70,10.93,0.00,15.00,482.47,0.00,11.27,164.88,49.95,7.20,249.17
99-00,0836,01,BUTTERFIELD,0 ,0,District Totals: ,83,WATONWAN,09,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.00,0.00,18.49,0.43,0.57,3.17,1.00,0.00,13.32
99-00,0837,01,MADELIA,0 ,0,District Totals: ,83,WATONWAN,09,3.66,1.00,0.00,1.99,0.00,0.67,0.00,0.00,0.00,0.00,0.00,1.10,2.16,1.00,0.00,0.00,1.00,50.89,0.53,3.00,11.00,5.96,1.48,28.92
99-00,0840,01,ST. JAMES,0 ,0,District Totals: ,83,WATONWAN,09,6.97,1.00,0.00,3.00,0.00,1.00,1.97,0.00,0.00,0.00,0.00,2.00,2.50,1.00,0.00,1.71,2.00,89.86,0.00,3.00,26.00,11.67,2.25,46.94
99-00,0846,01,BRECKENRIDGE,0 ,0,District Totals: ,84,WILKIN,04,3.50,1.00,0.00,2.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,68.26,0.50,2.00,20.50,7.93,0.00,37.33
99-00,0850,01,ROTHSAY,0 ,0,District Totals: ,84,WILKIN,04,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.83,0.00,0.00,0.00,0.00,21.29,0.10,0.60,7.33,2.01,0.60,10.65
99-00,0852,01,CAMPBELL-TINTAH,0 ,0,District Totals: ,84,WILKIN,04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.34,0.00,0.00,0.00,0.00,18.44,0.00,0.60,6.00,0.88,0.00,10.96
99-00,0857,01,LEWISTON,0 ,0,District Totals: ,85,WINONA,10,4.00,1.00,0.00,2.00,0.00,0.50,0.50,0.00,0.00,0.00,0.00,2.00,1.00,0.50,0.00,0.00,2.00,50.98,0.67,1.73,14.00,5.50,0.40,28.68
99-00,0858,01,ST. CHARLES,0 ,0,District Totals: ,85,WINONA,10,2.88,1.00,0.00,1.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,64.64,0.80,2.00,24.00,6.29,0.98,30.57
99-00,0861,01,WINONA,0 ,0,District Totals: ,85,WINONA,10,11.01,1.00,0.00,6.54,3.00,0.00,0.47,1.00,0.00,0.00,0.00,7.00,5.00,3.00,0.00,1.00,6.83,314.96,5.80,9.10,76.40,66.76,1.50,155.40
99-00,0870,52,SOUTHERN MINNESOTA SP SER COOP,0 ,0,District Totals: ,22,FARIBAULT,09,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99-00,0876,01,ANNANDALE,0 ,0,District Totals: ,86,WRIGHT,07W,5.67,1.00,0.00,3.00,0.00,1.00,0.67,0.00,0.00,0.00,0.00,2.00,1.50,1.00,0.00,2.60,4.00,124.81,2.66,3.50,30.00,16.33,1.00,71.32
99-00,0877,01,BUFFALO,0 ,0,District Totals: ,86,WRIGHT,07W,14.00,1.00,1.00,6.00,4.00,2.00,0.00,0.00,0.00,0.00,0.00,5.00,6.00,2.00,2.60,4.80,8.58,297.40,0.00,10.00,100.00,38.94,1.98,146.48
99-00,0879,01,DELANO,0 ,0,District Totals: ,86,WRIGHT,07W,6.25,1.00,0.00,3.00,1.00,0.00,1.25,1.00,0.00,0.00,0.00,1.50,3.00,1.00,0.00,1.00,2.99,113.88,0.00,3.00,26.00,13.22,0.49,71.17
99-00,0881,01,MAPLE LAKE,0 ,0,District Totals: ,86,WRIGHT,07W,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,1.00,1.00,0.00,1.00,1.00,56.94,1.59,1.50,18.50,6.00,0.73,28.62
99-00,0882,01,MONTICELLO,0 ,0,District Totals: ,86,WRIGHT,07W,12.00,1.00,1.00,5.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,3.00,4.50,1.00,6.00,5.00,8.27,245.96,1.00,8.00,72.50,48.00,3.00,113.46
99-00,0883,01,ROCKFORD,0 ,0,District Totals: ,86,WRIGHT,07W,6.76,1.00,0.00,3.00,1.50,0.00,1.26,1.00,0.00,0.00,0.00,3.00,3.00,1.00,0.00,1.00,3.00,113.02,1.00,3.50,37.20,15.07,1.00,55.25
99-00,0885,01,ST. MICHAEL-ALBERTVILLE,0 ,0,District Totals: ,86,WRIGHT,07W,10.50,1.00,0.00,5.00,1.00,1.00,2.50,1.00,0.00,0.00,0.00,3.00,4.00,1.00,0.00,3.63,3.00,152.13,2.78,5.00,53.17,16.19,0.00,74.99
99-00,0891,01,CANBY,0 ,0,District Totals: ,87,YELLOW MEDICINE,06W,3.50,1.00,0.00,1.50,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.60,2.45,0.00,0.00,1.00,1.98,53.46,0.73,1.60,14.07,6.14,1.32,29.60
99-00,0901,52,NORTHERN LAKES SPECIAL ED. COOP,0 ,0,District Totals: ,31,ITASCA,03,0.17,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00
99-00,0911,01,CAMBRIDGE-ISANTI,0 ,0,District Totals: ,30,ISANTI,07E,13.83,1.00,0.00,5.00,2.83,2.00,3.00,0.00,0.00,0.00,0.00,5.00,4.84,1.20,6.00,2.80,4.50,270.65,3.40,8.00,59.77,37.99,7.86,153.63
99-00,0912,01,MILACA,0 ,0,District Totals: ,48,MILLE LACS,07E,6.00,1.00,0.00,3.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,1.00,0.00,2.00,3.00,119.01,0.71,3.00,39.00,13.17,3.73,59.40
