SchYear,DistNumb,DistType,DistName,SchNum,SchCls,SchName,CountyNumber,CountyName,EcoDevRgn,AdminALL,Superintendent,AsstSuper,Principals,AsstPrinc,Director,OtherAdmin,Coord/Supv,SpEdProgCoord,VocFacil/Eval,OtherNonInstruct,Counselors,Media/Librarian,SchNurse,Psychologist,SocWorker,SpeechLangPath,TchrALL,PreK/ECFE,Kindgtn,GenElemEd,SpEdTchr,VocEdTchr,AllOtherTchr
03-04,0622,01,NORTH ST PAUL-MAPLEWOOD,0 ,0,District Totals: ,62,RAMSEY,11,27.60,1.00,0.00,14.00,6.00,1.00,5.60,3.77,4.03,0.00,13.06,19.20,13.67,7.67,7.40,9.08,25.62,617.96,6.35,20.98,179.45,84.91,15.01,311.26
03-04,0623,01,ROSEVILLE,0 ,0,District Totals: ,62,RAMSEY,11,18.00,1.00,1.00,8.00,4.00,4.00,0.00,3.00,0.00,0.00,5.23,7.00,8.00,5.81,5.29,6.60,14.20,363.88,0.00,17.50,116.50,51.34,6.50,172.04
03-04,0624,01,WHITE BEAR LAKE,0 ,0,District Totals: ,62,RAMSEY,11,23.00,1.00,0.00,12.00,6.00,3.00,1.00,3.00,2.00,0.00,12.13,8.33,9.00,4.79,11.86,6.57,16.67,460.91,3.90,17.00,125.00,82.35,3.67,228.99
03-04,0625,01,ST. PAUL,0 ,0,District Totals: ,62,RAMSEY,11,137.00,1.00,5.00,70.00,54.00,3.00,4.00,1.43,7.00,0.93,159.93,81.40,45.43,77.90,21.20,107.03,91.80,"2,833.42",54.90,148.27,662.09,479.08,7.13,"1,481.95"
03-04,0627,01,OKLEE,0 ,0,District Totals: ,63,RED LAKE,01,1.50,0.50,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.50,18.80,0.40,1.00,4.99,1.87,0.99,9.55
03-04,0628,01,PLUMMER,0 ,0,District Totals: ,63,RED LAKE,01,1.50,0.50,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.61,18.10,0.70,1.00,8.00,2.31,0.00,6.09
03-04,0630,01,RED LAKE FALLS,0 ,0,District Totals: ,63,RED LAKE,01,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.73,0.00,0.00,0.00,0.50,0.66,0.00,0.30,2.00,1.00,32.77,0.60,0.60,6.67,3.59,1.05,20.26
03-04,0635,01,MILROY,0 ,0,District Totals: ,64,REDWOOD,08,1.17,0.17,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.00,0.00,0.03,0.00,0.23,11.54,0.84,1.00,3.83,0.40,0.00,5.47
03-04,0640,01,WABASSO,0 ,0,District Totals: ,64,REDWOOD,08,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.83,0.00,0.33,0.40,1.00,33.47,0.50,1.27,7.43,3.33,1.80,19.14
03-04,0656,01,FARIBAULT,0 ,0,District Totals: ,66,RICE,10,9.00,1.00,0.00,5.00,2.00,1.00,0.00,2.00,1.00,0.00,6.44,5.00,4.50,1.00,2.00,1.00,5.50,252.99,5.80,12.00,56.00,41.30,4.64,133.25
03-04,0659,01,NORTHFIELD,0 ,0,District Totals: ,66,RICE,10,11.50,1.00,0.00,5.50,3.00,2.00,0.00,0.00,0.00,0.00,11.04,5.68,4.57,1.00,3.00,5.50,4.84,237.09,4.43,9.00,70.16,38.49,1.14,113.87
03-04,0671,01,HILLS-BEAVER CREEK,0 ,0,District Totals: ,67,ROCK,08,1.67,0.33,0.00,1.17,0.00,0.17,0.00,0.33,0.00,0.00,0.00,0.33,0.00,0.00,0.40,0.00,1.34,24.23,0.33,1.00,7.66,1.00,0.00,14.24
03-04,0676,01,BADGER,0 ,0,District Totals: ,68,ROSEAU,01,2.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.00,20.40,0.00,0.60,7.02,2.00,0.00,10.78
03-04,0682,01,ROSEAU,0 ,0,District Totals: ,68,ROSEAU,01,4.01,1.00,0.00,2.01,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.20,0.00,2.00,82.01,1.00,3.00,29.00,13.04,0.99,34.98
03-04,0690,01,WARROAD,0 ,0,District Totals: ,68,ROSEAU,01,5.00,1.00,0.00,2.50,0.00,1.50,0.00,0.50,0.00,0.00,1.56,1.00,2.33,1.00,0.00,1.33,2.50,85.25,2.00,4.27,22.74,9.64,2.33,44.27
03-04,0695,01,CHISHOLM,0 ,0,District Totals: ,69,ST. LOUIS,03,2.07,0.50,0.00,1.50,0.00,0.07,0.00,0.00,0.03,0.00,0.47,0.50,1.53,0.44,0.34,0.00,1.00,43.84,1.40,1.50,14.00,4.33,1.17,21.44
03-04,0696,01,ELY,0 ,0,District Totals: ,69,ST. LOUIS,03,3.07,1.00,0.00,2.00,0.00,0.07,0.00,0.14,0.07,0.00,0.00,0.83,1.00,0.00,0.28,0.00,0.67,41.16,0.07,1.00,12.00,5.57,0.00,22.52
03-04,0698,01,FLOODWOOD,0 ,0,District Totals: ,69,ST. LOUIS,03,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,2.00,35.30,0.10,1.00,12.00,4.98,0.60,16.62
03-04,0700,01,HERMANTOWN,0 ,0,District Totals: ,69,ST. LOUIS,03,4.40,1.00,0.00,3.00,0.00,0.40,0.00,0.50,0.37,0.00,6.61,3.60,2.00,1.00,1.00,1.00,4.57,100.41,1.74,3.00,30.00,13.75,0.33,51.59
03-04,0701,01,HIBBING,0 ,0,District Totals: ,69,ST. LOUIS,03,8.10,1.00,0.00,4.67,0.83,1.60,0.00,0.40,0.00,0.00,0.67,3.00,4.00,1.00,1.00,0.00,3.20,150.51,2.60,8.00,43.00,22.34,0.00,74.57
03-04,0704,01,PROCTOR,0 ,0,District Totals: ,69,ST. LOUIS,03,6.07,1.00,0.00,3.50,0.00,0.57,1.00,0.50,0.34,0.00,5.78,2.00,2.00,1.00,0.50,1.00,3.50,102.22,1.86,4.00,31.50,11.95,2.87,50.04
03-04,0706,01,VIRGINIA,0 ,0,District Totals: ,69,ST. LOUIS,03,4.17,1.00,0.00,3.00,0.00,0.17,0.00,1.00,0.13,0.00,0.00,2.00,1.50,1.00,0.67,0.00,1.96,87.09,3.16,3.00,30.60,9.89,2.92,37.52
03-04,0707,01,NETT LAKE,0 ,0,District Totals: ,69,ST. LOUIS,03,1.23,0.20,0.00,1.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.13,10.60,0.50,1.00,6.00,1.10,0.00,2.00
03-04,0709,01,DULUTH,0 ,0,District Totals: ,69,ST. LOUIS,03,40.00,1.00,0.00,19.00,12.00,3.00,5.00,4.70,0.00,0.00,9.40,17.40,14.10,11.72,7.00,19.00,17.06,704.58,23.50,29.00,194.48,137.48,26.97,293.15
03-04,0712,01,MOUNTAIN IRON-BUHL,0 ,0,District Totals: ,69,ST. LOUIS,03,3.03,0.67,0.00,2.33,0.00,0.03,0.00,0.00,0.10,0.00,0.00,0.50,1.60,0.17,0.38,0.00,1.10,53.87,0.67,4.00,12.50,7.91,1.04,27.75
03-04,0716,01,BELLE PLAINE,0 ,0,District Totals: ,70,SCOTT,11,5.00,1.00,0.00,3.00,0.00,1.00,0.00,0.50,0.00,0.00,0.00,2.00,2.00,1.00,0.60,0.00,1.67,76.94,0.00,3.00,27.70,7.19,1.40,37.65
03-04,0717,01,JORDAN,0 ,0,District Totals: ,70,SCOTT,11,6.00,1.00,0.00,3.00,0.00,1.00,1.00,2.00,0.00,0.00,6.11,1.00,2.00,0.67,0.00,2.00,2.00,85.83,1.00,7.00,23.33,9.00,0.00,45.50
03-04,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,0 ,0,District Totals: ,70,SCOTT,11,12.60,1.00,1.00,7.60,3.00,0.00,0.00,2.00,0.00,0.00,7.91,5.00,7.20,1.50,3.36,8.00,7.50,313.16,6.21,12.00,115.00,25.85,1.72,152.38
03-04,0720,01,SHAKOPEE,0 ,0,District Totals: ,70,SCOTT,11,11.00,1.00,0.00,6.00,2.00,2.00,0.00,2.50,0.00,0.00,1.00,4.00,6.00,1.80,4.00,7.00,12.00,292.66,6.53,10.50,98.50,51.50,1.00,124.63
03-04,0721,01,NEW PRAGUE AREA SCHOOLS,0 ,0,District Totals: ,70,SCOTT,09,8.00,1.00,0.00,4.00,1.00,2.00,0.00,1.00,0.00,0.00,1.00,3.00,4.00,1.00,1.00,3.00,5.00,157.43,3.17,6.00,46.00,20.95,2.00,79.31
03-04,0726,01,BECKER,0 ,0,District Totals: ,71,SHERBURNE,07W,7.00,1.00,0.00,4.00,0.00,1.00,1.00,0.53,0.67,0.00,1.00,2.00,4.00,1.00,0.80,3.00,4.00,146.61,2.00,5.50,51.00,20.24,0.58,67.29
03-04,0727,01,BIG LAKE,0 ,0,District Totals: ,71,SHERBURNE,07W,10.00,1.00,0.00,4.00,4.00,1.00,0.00,1.00,0.49,0.00,4.56,3.00,4.00,1.00,0.96,6.00,5.53,175.35,0.00,7.00,55.00,26.26,0.44,86.65
03-04,0728,01,ELK RIVER,0 ,0,District Totals: ,71,SHERBURNE,07W,23.00,1.00,0.00,13.00,9.00,0.00,0.00,0.50,0.00,0.00,8.07,10.50,8.16,2.50,4.50,11.40,20.51,486.49,8.50,17.50,157.16,90.20,5.93,207.20
03-04,0738,01,HOLDINGFORD,0 ,0,District Totals: ,73,STEARNS,07W,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.83,64.76,1.16,3.00,18.00,6.80,1.60,34.20
03-04,0739,01,KIMBALL,0 ,0,District Totals: ,73,STEARNS,07W,3.50,1.00,0.00,2.00,0.00,0.50,0.00,1.00,0.00,0.00,1.00,0.33,1.00,0.00,0.60,0.00,1.00,57.90,0.84,2.00,20.27,9.00,1.66,24.13
03-04,0740,01,MELROSE,0 ,0,District Totals: ,73,STEARNS,07W,5.00,1.00,0.00,3.00,0.00,1.00,0.00,0.23,0.54,0.00,1.17,1.00,2.00,0.60,0.50,3.00,3.27,103.55,1.43,4.00,24.50,15.44,2.44,55.74
03-04,0741,01,PAYNESVILLE,0 ,0,District Totals: ,73,STEARNS,07W,5.00,1.00,0.00,2.00,0.00,1.00,1.00,0.00,0.54,0.00,0.17,1.00,2.00,1.00,0.50,1.00,2.64,73.36,0.66,3.00,17.00,12.48,3.20,37.02
03-04,0742,01,ST. CLOUD,0 ,0,District Totals: ,73,STEARNS,07W,30.00,1.00,2.00,11.00,10.00,5.00,1.00,6.00,0.00,0.00,7.40,24.80,11.80,7.19,10.00,17.50,24.60,625.57,15.54,21.78,161.84,173.78,7.70,244.93
03-04,0743,01,SAUK CENTRE,0 ,0,District Totals: ,73,STEARNS,07W,4.50,1.00,0.00,3.00,0.00,0.50,0.00,0.00,0.46,0.00,0.33,2.00,1.00,0.00,0.50,1.00,2.57,75.73,1.59,1.80,17.07,11.80,2.03,41.44
03-04,0745,01,ALBANY,0 ,0,District Totals: ,73,STEARNS,07W,6.00,1.00,0.00,4.00,0.00,1.00,0.00,0.00,0.00,0.00,2.20,2.00,2.00,1.00,0.73,1.00,3.26,104.04,2.47,3.00,30.00,16.47,2.31,49.79
03-04,0748,01,SARTELL,0 ,0,District Totals: ,73,STEARNS,07W,7.00,1.00,0.00,4.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,3.00,3.00,0.67,0.00,1.67,5.67,162.53,3.67,6.00,53.24,17.08,2.31,80.23
03-04,0750,01,ROCORI,0 ,0,District Totals: ,73,STEARNS,07W,6.00,1.00,0.00,4.00,0.00,1.00,0.00,0.83,0.00,0.00,2.28,4.17,4.67,0.50,0.00,0.00,3.59,131.90,0.72,3.50,38.50,16.00,0.97,72.21
03-04,0756,01,BLOOMING PRAIRIE,0 ,0,District Totals: ,74,STEELE,10,2.00,0.50,0.00,1.50,0.00,0.00,0.00,0.00,1.00,0.00,1.87,1.00,1.63,0.80,0.63,1.00,1.00,48.96,1.80,2.00,15.00,6.45,1.02,22.69
03-04,0761,01,OWATONNA,0 ,0,District Totals: ,74,STEELE,10,16.00,1.00,0.00,7.00,2.00,3.00,3.00,2.00,0.00,0.00,5.83,5.00,2.00,0.00,1.00,6.00,6.17,286.94,3.25,8.50,82.66,37.77,2.99,151.77
03-04,0763,01,MEDFORD,0 ,0,District Totals: ,74,STEELE,10,3.73,1.00,0.00,1.00,0.00,0.73,1.00,0.30,1.00,0.00,2.89,1.00,1.00,0.00,0.00,0.00,0.80,38.43,0.93,3.00,14.00,2.00,0.51,17.99
03-04,0768,01,HANCOCK,0 ,0,District Totals: ,75,STEVENS,04,1.67,0.77,0.00,0.90,0.00,0.00,0.00,0.40,0.00,0.00,0.25,0.00,0.17,0.00,0.13,0.00,0.40,17.27,0.00,0.60,6.00,1.00,0.85,8.82
03-04,0769,01,MORRIS,0 ,0,District Totals: ,75,STEVENS,04,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,2.38,3.02,0.00,0.83,0.40,0.00,1.83,66.28,1.00,1.50,18.00,10.72,1.14,33.92
03-04,0771,01,CHOKIO-ALBERTA,0 ,0,District Totals: ,75,STEVENS,04,1.00,0.17,0.00,0.83,0.00,0.00,0.00,0.00,0.00,0.00,1.69,0.00,0.00,0.00,0.17,0.00,0.40,20.31,0.60,0.60,6.25,2.70,0.34,9.82
03-04,0775,01,KERKHOVEN-MURDOCK-SUNBURG,0 ,0,District Totals: ,76,SWIFT,06W,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.77,0.00,1.00,0.00,0.20,1.00,1.00,46.38,0.33,1.00,14.00,8.24,1.00,21.81
03-04,0777,01,BENSON,0 ,0,District Totals: ,76,SWIFT,06W,3.50,1.00,0.00,2.20,0.00,0.00,0.30,0.46,0.00,0.00,0.53,1.00,1.00,0.50,1.00,2.00,1.30,70.01,0.87,2.00,19.00,9.54,3.44,35.16
03-04,0786,01,BERTHA-HEWITT,0 ,0,District Totals: ,77,TODD,05,1.50,0.50,0.00,1.00,0.00,0.00,0.00,0.00,0.17,0.00,0.85,0.83,0.00,0.00,0.20,0.20,1.00,37.66,0.00,2.00,10.10,4.99,1.51,19.06
03-04,0787,01,BROWERVILLE,0 ,0,District Totals: ,77,TODD,05,1.40,0.40,0.00,1.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.20,0.67,1.00,38.55,0.40,2.00,11.10,4.62,1.79,18.64
03-04,0801,01,BROWNS VALLEY,0 ,0,District Totals: ,78,TRAVERSE,04,0.47,0.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.66,0.17,0.00,0.20,0.00,1.00,14.71,0.50,1.00,4.37,2.30,0.00,6.54
03-04,0803,01,WHEATON AREA SCHOOL,0 ,0,District Totals: ,78,TRAVERSE,04,3.00,0.83,0.00,2.00,0.00,0.17,0.00,0.00,0.00,0.00,0.17,1.00,0.73,0.00,0.20,0.00,0.77,36.38,0.00,2.00,12.17,4.29,0.00,17.92
03-04,0806,01,ELGIN-MILLVILLE,0 ,0,District Totals: ,79,WABASHA,10,2.17,0.70,0.00,1.47,0.00,0.00,0.00,0.17,0.00,0.00,0.00,1.00,0.00,0.00,0.40,0.50,0.00,35.65,0.00,2.00,11.33,5.61,0.00,16.71
03-04,0810,01,PLAINVIEW,0 ,0,District Totals: ,79,WABASHA,10,3.03,1.00,0.00,2.00,0.00,0.03,0.00,1.00,0.00,0.00,3.05,1.00,2.00,1.00,0.90,1.00,2.00,75.89,0.00,4.00,25.51,11.88,2.04,32.46
03-04,0811,01,WABASHA-KELLOGG,0 ,0,District Totals: ,79,WABASHA,10,3.03,1.00,0.00,2.00,0.00,0.03,0.00,0.00,0.33,0.00,0.00,1.00,1.00,0.00,0.54,1.00,1.83,46.08,0.50,2.00,12.00,7.35,0.17,24.06
03-04,0813,01,LAKE CITY,0 ,0,District Totals: ,79,WABASHA,10,5.03,1.00,0.00,2.00,1.00,1.03,0.00,0.00,0.50,0.00,0.50,3.00,2.00,1.00,1.10,1.00,2.00,93.22,1.00,3.00,28.00,13.27,1.93,46.02
03-04,0818,01,VERNDALE,0 ,0,District Totals: ,80,WADENA,05,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.20,0.00,0.13,0.20,0.00,0.00,0.10,1.20,0.00,37.00,0.54,1.00,5.00,5.74,0.70,24.02
03-04,0820,01,SEBEKA,0 ,0,District Totals: ,80,WADENA,05,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.23,0.00,0.58,1.00,0.97,1.00,0.20,0.20,1.00,43.74,1.00,2.00,13.00,5.90,1.18,20.66
03-04,0821,01,MENAHGA,0 ,0,District Totals: ,80,WADENA,05,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.23,0.00,0.00,1.00,0.17,0.00,0.20,0.20,1.00,57.00,1.20,3.00,19.00,8.23,0.34,25.23
03-04,0829,01,WASECA,0 ,0,District Totals: ,81,WASECA,09,8.00,1.00,0.00,4.00,1.00,2.00,0.00,0.00,1.00,0.00,2.02,3.17,2.50,1.00,0.00,1.50,3.44,133.66,2.83,3.50,32.00,27.85,3.16,64.32
03-04,0831,01,FOREST LAKE,0 ,0,District Totals: ,82,WASHINGTON,11,23.00,1.00,0.00,11.00,4.00,3.00,4.00,4.00,0.00,0.00,16.04,10.00,10.00,1.00,7.00,4.00,10.20,416.00,5.04,15.50,143.44,63.53,4.87,183.62
03-04,0832,01,MAHTOMEDI,0 ,0,District Totals: ,82,WASHINGTON,11,11.83,1.00,1.00,4.00,2.00,2.83,1.00,1.00,0.00,0.00,1.00,4.50,4.00,1.00,4.00,1.00,4.80,173.75,1.00,6.00,43.34,19.25,0.00,104.16
03-04,0833,01,SOUTH WASHINGTON COUNTY,0 ,0,District Totals: ,82,WASHINGTON,11,37.00,1.00,1.00,19.00,14.00,2.00,0.00,5.00,0.00,0.00,3.00,20.52,21.00,8.00,15.50,2.50,19.10,907.27,12.32,37.00,336.00,138.96,3.97,379.02
03-04,0834,01,STILLWATER,0 ,0,District Totals: ,82,WASHINGTON,11,22.00,1.00,1.00,11.00,6.00,2.00,1.00,1.00,1.00,0.00,2.00,11.00,7.00,5.64,12.13,0.00,16.30,465.18,3.40,25.10,149.44,56.00,7.52,223.72
03-04,0836,01,BUTTERFIELD,0 ,0,District Totals: ,83,WATONWAN,09,1.24,0.00,0.00,1.00,0.00,0.07,0.17,0.00,0.00,0.00,0.58,0.00,0.00,0.27,0.20,0.00,0.00,19.67,0.33,0.67,6.00,2.07,0.00,10.60
03-04,0837,01,MADELIA,0 ,0,District Totals: ,83,WATONWAN,09,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.33,0.50,0.40,0.00,1.00,48.70,1.00,3.00,13.50,4.67,0.99,25.54
03-04,0840,01,ST. JAMES,0 ,0,District Totals: ,83,WATONWAN,09,5.50,1.00,0.00,3.00,0.00,1.00,0.50,0.00,0.00,0.00,1.53,2.00,2.99,1.00,0.70,2.01,2.50,80.30,0.00,2.50,26.23,9.79,3.43,38.35
03-04,0846,01,BRECKENRIDGE,0 ,0,District Totals: ,84,WILKIN,04,4.20,0.70,0.00,2.00,0.00,0.50,1.00,0.50,0.00,0.00,0.51,1.00,0.99,0.00,0.50,1.00,2.40,65.14,3.34,2.00,19.00,7.84,0.84,32.12
03-04,0850,01,ROTHSAY,0 ,0,District Totals: ,84,WILKIN,04,1.40,0.40,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.13,0.00,0.30,18.56,0.10,0.60,6.00,1.81,0.50,9.55
03-04,0852,01,CAMPBELL-TINTAH,0 ,0,District Totals: ,84,WILKIN,04,0.87,0.30,0.00,0.57,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.13,0.00,0.60,16.48,0.00,1.00,5.02,0.85,0.00,9.61
03-04,0857,01,LEWISTON-ALTURA,0 ,0,District Totals: ,85,WINONA,10,3.20,1.00,0.00,2.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.60,1.00,0.50,1.00,50.05,1.00,3.00,14.66,6.82,1.32,23.25
03-04,0858,01,ST. CHARLES,0 ,0,District Totals: ,85,WINONA,10,2.96,1.00,0.00,1.93,0.00,0.03,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.70,0.50,1.50,64.65,0.80,2.60,23.00,7.81,1.00,29.44
03-04,0861,01,WINONA AREA PUBLIC SCHOOLS,0 ,0,District Totals: ,85,WINONA,10,11.80,1.00,0.00,5.60,2.00,1.70,1.50,2.43,0.00,0.00,2.97,9.00,2.18,3.00,4.50,3.00,5.53,271.41,3.97,12.60,64.38,61.62,3.40,125.44
03-04,0870,52,SOUTHERN MINNESOTA SP. SER. COOP.,0 ,0,District Totals: ,22,FARIBAULT,09,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
03-04,0876,01,ANNANDALE,0 ,0,District Totals: ,86,WRIGHT,07W,6.34,1.00,0.00,3.00,0.00,1.00,1.34,2.00,0.00,0.00,2.00,2.00,1.00,1.00,0.00,3.00,4.00,108.60,0.33,5.00,34.50,15.33,0.00,53.44
03-04,0877,01,BUFFALO,0 ,0,District Totals: ,86,WRIGHT,07W,14.00,1.00,1.00,6.00,4.00,2.00,0.00,1.00,0.00,0.00,2.00,6.00,5.50,2.00,2.60,5.60,9.50,301.38,8.00,11.82,97.61,41.05,2.33,140.57
03-04,0879,01,DELANO,0 ,0,District Totals: ,86,WRIGHT,07W,4.50,1.00,0.00,3.00,0.00,0.00,0.50,1.00,0.00,0.00,3.36,2.00,3.00,1.00,0.00,1.00,3.00,107.27,0.00,3.50,38.00,13.82,0.00,51.95
03-04,0881,01,MAPLE LAKE,0 ,0,District Totals: ,86,WRIGHT,07W,3.00,0.00,1.00,2.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,57.67,1.16,2.50,19.50,6.93,0.60,26.98
03-04,0882,01,MONTICELLO,0 ,0,District Totals: ,86,WRIGHT,07W,11.00,1.00,1.00,5.00,2.00,2.00,0.00,0.50,1.34,0.00,7.80,4.00,5.00,2.00,4.30,5.00,11.73,222.81,0.00,9.00,67.64,52.58,1.88,91.71
03-04,0883,01,ROCKFORD,0 ,0,District Totals: ,86,WRIGHT,07W,6.50,1.00,0.00,3.00,2.00,0.00,0.50,1.00,0.00,0.00,0.50,1.50,2.00,1.00,0.00,1.00,3.00,108.34,2.41,4.50,28.83,15.98,0.00,56.62
03-04,0885,01,ST. MICHAEL-ALBERTVILLE,0 ,0,District Totals: ,86,WRIGHT,07W,10.00,1.00,0.00,5.00,2.00,1.00,1.00,2.00,0.20,0.00,1.34,4.00,4.00,1.50,0.80,4.30,4.74,198.66,3.16,7.00,68.00,23.68,0.40,96.42
03-04,0891,01,CANBY,0 ,0,District Totals: ,87,YELLOW MEDICINE,06W,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.99,1.67,0.83,0.00,0.50,1.00,46.37,0.33,1.80,13.26,7.17,1.62,22.19
03-04,0901,52,NORTHERN LAKES SPECIAL ED. COOP.,0 ,0,District Totals: ,31,ITASCA,,0.17,0.00,0.00,0.00,0.00,0.17,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
03-04,0911,01,CAMBRIDGE-ISANTI,0 ,0,District Totals: ,30,ISANTI,07E,12.00,1.00,0.00,5.00,2.00,2.00,2.00,1.00,2.30,0.00,3.03,4.84,5.00,1.80,1.90,3.00,5.00,276.13,1.64,10.00,91.40,34.56,4.00,134.53
03-04,0912,01,MILACA,0 ,0,District Totals: ,48,MILLE LACS,07E,5.00,1.00,0.00,2.00,2.00,0.00,0.00,0.00,1.66,0.00,1.00,1.00,2.00,1.00,0.57,3.00,3.00,125.36,1.67,4.00,34.00,16.66,2.20,66.83
03-04,0914,01,ULEN-HITTERDAL,0 ,0,District Totals: ,14,CLAY,04,1.73,0.73,0.00,1.00,0.00,0.00,0.00,0.20,0.00,0.00,0.61,0.00,0.00,0.00,0.27,0.80,0.60,24.11,0.30,2.00,6.67,3.54,0.33,11.27
03-04,0915,52,SOUTHERN PLAINS ED. COOP.,0 ,0,District Totals: ,46,MARTIN,09,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.53,0.00,1.20,0.00,0.00,0.77,3.40,0.00,2.50,12.03,0.00,0.00,0.00,6.47,0.00,5.56
03-04,0916,06,N.E. METRO INTERMEDIATE DIST. 916,0 ,0,District Totals: ,82,WASHINGTON,11,7.00,1.00,0.00,0.00,0.00,6.00,0.00,1.00,0.00,4.00,0.50,2.00,0.00,3.80,2.60,7.60,6.70,120.70,0.00,0.00,0.00,76.70,30.00,14.00
03-04,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,0 ,0,District Totals: ,19,DAKOTA,11,8.30,1.00,0.00,0.00,0.00,6.80,0.50,0.10,0.00,3.00,0.50,0.00,0.00,0.00,2.90,2.00,5.40,98.76,0.00,0.00,0.00,74.16,14.27,10.33
03-04,0922,83,REGION 9-SOUTH CENTRAL SERVICE COOP,0 ,0,District Totals: ,07,BLUE EARTH,09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.60,0.00,0.00,0.00,1.60,0.00,0.00
03-04,0924,83,REGION 5-NORTH CENTRAL SERVICE CO,0 ,0,District Totals: ,77,TODD,05,1.50,1.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,4.50,0.00,0.00,0.00,4.50,0.00,0.00
03-04,0926,83,REGION 4-LAKES COUNTRY SERVICE COOP,0 ,0,District Totals: ,56,OTTER TAIL,04,2.00,1.00,0.00,0.00,0.00,1.00,0.00,0.17,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.23,10.37,0.80,0.00,0.00,1.81,2.00,5.76
03-04,0927,83,REGION 3 - NORTHEAST SERVICE COOP,0 ,0,District Totals: ,69,ST. LOUIS,03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.09,0.00,0.00,0.00,1.09,0.00,0.00
03-04,0930,53,CARVER-SCOTT EDUCATIONAL COOP.,0 ,0,District Totals: ,10,CARVER,11,4.00,1.00,0.00,0.00,0.00,3.00,0.00,0.00,3.00,1.00,1.00,1.00,0.00,0.50,6.50,2.00,1.33,82.50,0.00,0.00,0.00,24.00,25.90,32.60
03-04,0935,52,FERGUS FALLS AREA SP. ED. COOP.,0 ,0,District Totals: ,56,OTTER TAIL,04,3.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,2.00,0.00,0.00
03-04,0937,52,CROW RIVER SP. ED. COOP.,0 ,0,District Totals: ,43,MCLEOD,06E,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.10,0.40,2.00,5.27,0.00,0.00,0.00,5.27,0.00,0.00
