SchYear,DistNumb,DistType,DistName,SchNum,SchCls,SchName,CountyNumber,CountyName,EcoDevRgn,AdminALL,Superintendent,AsstSuper,Principals,AsstPrinc,Director,OtherAdmin,Coord/Supv,SpEdProgCoord,VocFacil/Eval,OtherNonInstruct,Counselors,Media/Librarian,SchNurse,Psychologist,SocWorker,SpeechLangPath,TchrALL,PreK/ECFE,Kindgtn,GenElemEd,SpEdTchr,VocEdTchr,AllOtherTchr
01-02,0294,01,HOUSTON,0 ,0,District Totals: ,28,HOUSTON,10,3.66,1.00,0.00,1.66,0.00,1.00,0.00,0.46,0.00,0.00,0.00,1.43,0.07,0.67,0.00,0.00,0.90,34.26,0.13,1.17,11.38,2.50,0.20,18.88
01-02,0297,01,SPRING GROVE,0 ,0,District Totals: ,28,HOUSTON,10,2.43,1.00,0.00,1.43,0.00,0.00,0.00,0.13,0.00,0.00,0.33,0.00,0.83,0.00,0.20,0.00,0.38,33.42,0.13,2.00,10.00,3.57,0.66,17.06
01-02,0299,01,CALEDONIA,0 ,0,District Totals: ,28,HOUSTON,10,4.67,1.00,0.00,2.00,0.00,1.00,0.67,0.33,0.00,0.00,0.50,2.60,1.17,1.00,0.80,0.50,1.00,66.79,0.17,1.60,17.00,10.37,2.97,34.68
01-02,0300,01,LACRESCENT-HOKAH,0 ,0,District Totals: ,28,HOUSTON,10,5.00,1.00,0.00,3.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,3.00,1.83,1.00,0.50,1.00,1.25,99.82,1.66,4.51,27.25,13.47,1.00,51.93
01-02,0306,01,LAPORTE,0 ,0,District Totals: ,29,HUBBARD,02,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.67,0.17,0.00,0.67,26.37,0.27,1.00,6.00,4.26,2.61,12.23
01-02,0308,01,NEVIS,0 ,0,District Totals: ,29,HUBBARD,02,1.83,1.00,0.00,0.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.66,38.15,1.17,1.50,12.00,4.00,0.20,19.28
01-02,0309,01,PARK RAPIDS,0 ,0,District Totals: ,29,HUBBARD,02,8.00,1.00,0.00,3.00,0.00,2.00,2.00,0.00,0.00,0.00,7.99,2.00,3.00,0.67,2.00,0.00,3.00,115.70,3.00,4.00,35.00,18.06,3.53,52.11
01-02,0314,01,BRAHAM,0 ,0,District Totals: ,30,ISANTI,07E,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,1.00,0.67,0.00,0.00,1.00,2.00,57.83,2.00,1.50,18.00,7.10,1.01,28.22
01-02,0316,01,GREENWAY,0 ,0,District Totals: ,31,ITASCA,03,4.00,1.00,0.00,3.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,2.00,3.00,1.00,0.80,0.00,1.60,92.00,1.36,4.00,25.00,18.56,3.10,39.98
01-02,0317,01,DEER RIVER,0 ,0,District Totals: ,31,ITASCA,03,4.17,1.00,0.00,2.00,0.50,0.67,0.00,0.17,0.00,0.00,1.36,2.00,2.00,1.00,1.00,0.00,1.60,76.62,0.67,3.83,25.00,11.27,0.51,35.34
01-02,0318,01,GRAND RAPIDS,0 ,0,District Totals: ,31,ITASCA,03,13.67,1.00,1.00,6.17,4.00,1.50,0.00,0.33,0.00,0.00,2.67,7.67,2.84,1.00,2.00,0.00,6.60,249.12,2.50,7.50,69.53,37.14,8.07,124.38
01-02,0319,01,NASHWAUK-KEEWATIN,0 ,0,District Totals: ,31,ITASCA,03,1.99,0.53,0.00,0.46,0.00,1.00,0.00,0.00,0.00,0.00,2.38,0.00,1.00,0.00,0.00,0.00,1.00,42.93,0.00,2.00,13.00,7.87,1.36,18.70
01-02,0330,01,HERON LAKE-OKABENA,0 ,0,District Totals: ,32,JACKSON,08,2.50,1.00,0.00,0.00,0.00,0.33,1.17,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.17,0.50,0.34,29.15,0.00,1.00,7.66,2.39,2.12,15.98
01-02,0332,01,MORA,0 ,0,District Totals: ,33,KANABEC,07E,5.00,1.00,0.00,2.83,0.00,0.17,1.00,1.00,0.00,0.00,4.20,2.00,2.50,1.00,0.80,2.00,3.00,116.29,0.33,3.50,40.71,15.54,2.50,53.71
01-02,0333,01,OGILVIE,0 ,0,District Totals: ,33,KANABEC,07E,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.27,1.00,0.00,49.80,0.00,1.00,19.00,5.47,0.66,23.67
01-02,0345,01,NEW LONDON-SPICER,0 ,0,District Totals: ,34,KANDIYOHI,06E,6.00,1.00,0.00,3.00,1.00,0.00,1.00,2.50,0.00,0.00,4.10,2.90,2.00,1.00,1.00,1.33,1.00,104.82,0.00,3.00,31.90,13.10,0.83,55.99
01-02,0347,01,WILLMAR,0 ,0,District Totals: ,34,KANDIYOHI,06E,12.00,1.00,0.00,5.00,2.00,1.00,3.00,3.40,0.00,1.00,3.26,4.04,3.50,1.67,3.07,6.00,6.82,304.13,4.60,7.50,82.00,57.08,7.13,145.82
01-02,0356,01,LANCASTER,0 ,0,District Totals: ,35,KITTSON,01,1.03,0.00,0.00,1.00,0.00,0.03,0.00,0.10,0.00,0.00,0.51,0.00,0.00,0.00,0.00,0.00,0.00,18.48,0.30,0.60,5.97,2.01,0.50,9.10
01-02,0361,01,INTERNATIONAL FALLS,0 ,0,District Totals: ,36,KOOCHICHING,03,5.33,0.00,0.00,2.00,0.00,1.50,1.83,0.00,0.00,0.00,1.33,1.00,1.83,1.00,1.00,0.00,2.00,87.45,1.50,5.00,26.00,11.46,1.90,41.59
01-02,0362,01,LITTLEFORK-BIG FALLS,0 ,0,District Totals: ,36,KOOCHICHING,03,1.33,1.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.34,0.17,1.00,0.00,0.00,0.00,0.50,22.79,0.50,2.00,7.00,2.01,0.20,11.08
01-02,0363,01,SOUTH KOOCHICHING,0 ,0,District Totals: ,36,KOOCHICHING,03,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,1.00,1.00,0.00,0.17,0.00,1.04,44.84,0.80,1.50,12.00,4.01,1.42,25.11
01-02,0371,01,BELLINGHAM,0 ,0,District Totals: ,37,LAC QUI PARLE,06W,1.00,0.50,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,10.60,0.40,0.60,7.60,1.00,0.00,1.00
01-02,0378,01,DAWSON-BOYD,0 ,0,District Totals: ,37,LAC QUI PARLE,06W,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.57,0.33,0.00,0.00,1.00,1.50,44.83,0.60,1.67,13.00,6.87,1.40,21.29
01-02,0381,01,LAKE SUPERIOR,0 ,0,District Totals: ,38,LAKE,03,7.00,1.00,0.00,4.00,1.00,1.00,0.00,0.50,0.00,0.00,0.00,2.00,1.00,1.00,1.00,0.00,0.00,111.25,1.35,3.00,40.00,16.66,2.10,48.14
01-02,0382,52,NORTHWEST RGN INTRDST COUNCIL,0 ,0,District Totals: ,45,MARSHALL,01,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.50,1.00,3.50,3.55,0.00,0.00,0.00,3.55,0.00,0.00
01-02,0390,01,LAKE OF THE WOODS,0 ,0,District Totals: ,39,LAKE OF THE WOODS,02,1.83,0.50,0.00,0.50,0.00,0.00,0.83,1.00,0.00,0.00,0.67,0.00,0.67,0.00,0.00,1.00,1.00,48.80,0.00,1.00,16.00,7.00,0.20,24.60
01-02,0391,01,CLEVELAND,0 ,0,District Totals: ,40,LESUEUR,09,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,2.17,0.47,0.34,0.00,0.00,0.00,0.00,27.42,0.00,2.00,9.50,3.50,0.51,11.91
01-02,0392,01,LECENTER,0 ,0,District Totals: ,40,LESUEUR,09,3.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.34,0.67,1.00,0.00,0.30,0.40,1.00,49.78,0.10,2.50,15.00,6.67,1.60,23.91
01-02,0394,01,MONTGOMERY-LONSDALE,0 ,0,District Totals: ,40,LESUEUR,09,3.00,1.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.83,1.00,1.00,1.00,1.00,3.00,3.00,72.35,0.40,4.00,21.00,13.00,1.25,32.70
01-02,0397,52,LAKE AGASSIZ SP. ED. COOP.,0 ,0,District Totals: ,03,BECKER,04,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,1.80,4.00,0.00,0.00,0.00,4.00,0.00,0.00
01-02,0398,52,MIDWEST SP. ED. COOP.,0 ,0,District Totals: ,75,STEVENS,04,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,5.02,0.00,0.00,0.00,4.02,1.00,0.00
01-02,0402,01,HENDRICKS,0 ,0,District Totals: ,41,LINCOLN,08,0.83,0.33,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.50,19.44,1.00,2.00,11.00,2.80,0.00,2.64
01-02,0403,01,IVANHOE,0 ,0,District Totals: ,41,LINCOLN,08,1.90,0.00,0.00,0.67,0.00,0.23,1.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.10,18.93,0.00,0.00,0.00,3.20,0.20,15.53
01-02,0404,01,LAKE BENTON,0 ,0,District Totals: ,41,LINCOLN,08,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.40,16.25,0.40,0.80,3.90,1.06,0.80,9.29
01-02,0409,01,TYLER,0 ,0,District Totals: ,41,LINCOLN,08,1.60,0.27,0.00,1.00,0.00,0.33,0.00,0.20,0.00,0.00,0.17,0.50,0.50,0.00,0.10,0.17,0.00,14.01,0.14,0.00,0.00,0.84,1.59,11.44
01-02,0411,01,BALATON,0 ,0,District Totals: ,42,LYON,08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.50,0.00,1.00,6.50,0.36,0.00,1.64
01-02,0413,01,MARSHALL,0 ,0,District Totals: ,42,LYON,08,6.00,1.00,0.00,3.50,1.00,0.50,0.00,1.00,0.00,0.00,0.00,4.00,2.00,3.82,1.00,0.00,2.99,167.54,1.79,8.00,43.00,22.33,0.83,91.59
01-02,0414,01,MINNEOTA,0 ,0,District Totals: ,42,LYON,08,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.51,0.00,0.50,0.00,0.33,1.00,0.00,38.83,0.90,2.00,11.50,4.25,0.60,19.58
01-02,0415,01,LYND,0 ,0,District Totals: ,42,LYON,08,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23,0.00,0.00,0.13,0.00,0.20,12.22,0.50,1.00,5.16,1.11,0.00,4.45
01-02,0417,01,TRACY,0 ,0,District Totals: ,42,LYON,08,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.67,0.00,0.00,0.00,1.00,1.00,0.83,0.57,0.00,1.00,51.74,0.00,2.00,13.50,7.47,2.20,26.57
01-02,0418,01,RUSSELL,0 ,0,District Totals: ,42,LYON,08,0.36,0.33,0.00,0.00,0.00,0.03,0.00,0.13,0.00,0.00,1.02,0.00,0.00,0.00,0.03,0.01,0.00,8.14,0.03,0.00,0.83,0.06,0.00,7.22
01-02,0423,01,HUTCHINSON,0 ,0,District Totals: ,43,MCLEOD,06E,8.00,1.00,1.00,4.00,2.00,0.00,0.00,1.00,0.00,0.00,0.33,6.00,2.00,1.00,1.00,1.00,4.00,188.26,1.74,5.50,60.00,21.60,2.19,97.23
01-02,0424,01,LESTER PRAIRIE,0 ,0,District Totals: ,43,MCLEOD,06E,2.67,1.00,0.00,0.67,0.00,0.00,1.00,0.00,0.00,0.00,0.34,0.00,1.00,0.40,0.14,0.14,0.30,32.89,0.33,1.00,12.00,1.41,0.20,17.95
01-02,0432,01,MAHNOMEN,0 ,0,District Totals: ,44,MAHNOMEN,02,4.00,1.00,0.00,2.00,0.00,0.00,1.00,1.50,0.00,0.00,0.40,1.00,1.00,0.00,0.37,0.00,2.33,66.13,0.50,3.00,17.00,10.50,2.00,33.13
01-02,0435,01,WAUBUN,0 ,0,District Totals: ,44,MAHNOMEN,02,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,1.00,1.00,0.00,0.37,1.00,0.70,52.70,1.00,3.00,16.00,6.50,1.34,24.86
01-02,0441,01,MARSHALL COUNTY CENTRAL SCHOOLS,0 ,0,District Totals: ,45,MARSHALL,01,2.99,1.00,0.00,1.66,0.00,0.33,0.00,0.56,0.00,0.00,0.00,0.40,0.00,0.60,0.00,0.00,1.00,29.08,0.27,1.00,7.00,4.00,0.80,16.01
01-02,0447,01,GRYGLA,0 ,0,District Totals: ,45,MARSHALL,01,1.34,0.67,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,18.71,0.00,1.00,6.00,1.33,1.42,8.96
01-02,0458,01,TRUMAN,0 ,0,District Totals: ,46,MARTIN,09,2.50,1.00,0.00,1.00,0.00,0.00,0.50,0.17,0.00,0.00,0.00,0.50,0.50,0.00,0.00,1.00,0.80,34.34,0.99,1.00,11.00,3.00,0.97,17.38
01-02,0463,01,EDEN VALLEY-WATKINS,0 ,0,District Totals: ,47,MEEKER,06E,3.17,1.00,0.00,1.67,0.00,0.17,0.33,0.00,0.00,0.00,1.35,0.60,0.27,0.80,0.00,1.00,1.80,57.43,0.27,3.00,20.00,8.94,0.60,24.62
01-02,0465,01,LITCHFIELD,0 ,0,District Totals: ,47,MEEKER,06E,5.60,1.00,0.00,3.00,1.00,0.60,0.00,1.00,0.00,0.00,1.60,2.00,2.00,1.00,0.00,1.50,4.00,125.38,1.60,3.90,31.00,16.17,1.20,71.51
01-02,0466,01,DASSEL-COKATO,0 ,0,District Totals: ,47,MEEKER,06E,8.00,1.00,0.00,4.00,1.00,0.00,2.00,2.00,0.00,0.00,0.00,2.00,4.00,1.00,0.00,2.00,2.50,128.08,0.00,4.00,42.00,13.20,2.99,65.89
01-02,0473,01,ISLE,0 ,0,District Totals: ,48,MILLE LACS,07E,1.27,1.00,0.00,0.27,0.00,0.00,0.00,0.23,0.00,0.00,3.17,0.00,1.00,0.00,0.00,0.00,1.00,35.98,0.00,2.10,12.25,3.97,0.23,17.43
01-02,0477,01,PRINCETON,0 ,0,District Totals: ,48,MILLE LACS,07E,10.00,1.00,0.00,4.00,3.00,1.00,1.00,0.00,0.00,0.00,0.00,4.00,2.00,1.00,1.00,1.00,5.00,179.97,2.49,5.50,55.99,25.00,5.40,85.59
01-02,0480,01,ONAMIA,0 ,0,District Totals: ,48,MILLE LACS,07E,5.83,1.00,0.00,2.00,0.00,0.83,2.00,0.00,0.00,0.00,0.00,0.17,2.00,0.00,0.00,0.00,2.00,55.28,1.50,1.00,15.50,9.50,2.00,25.78
01-02,0482,01,LITTLE FALLS,0 ,0,District Totals: ,49,MORRISON,05,8.00,1.00,0.00,4.00,3.00,0.00,0.00,1.00,0.00,0.00,1.00,3.00,3.00,1.00,0.00,4.50,2.40,199.21,0.00,8.17,50.63,34.04,11.94,94.43
01-02,0484,01,PIERZ,0 ,0,District Totals: ,49,MORRISON,05,3.50,1.00,0.00,2.00,0.00,0.50,0.00,0.00,0.00,0.00,1.00,1.60,2.00,1.00,0.57,2.00,2.00,71.31,1.00,3.00,19.00,10.85,1.85,35.61
01-02,0485,01,ROYALTON,0 ,0,District Totals: ,49,MORRISON,05,3.23,1.00,0.00,2.00,0.00,0.23,0.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,2.00,48.99,0.00,1.00,15.00,6.47,0.66,25.86
01-02,0486,01,SWANVILLE,0 ,0,District Totals: ,49,MORRISON,05,1.50,0.50,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,28.64,0.00,1.00,8.00,2.00,0.00,17.64
01-02,0487,01,UPSALA,0 ,0,District Totals: ,49,MORRISON,05,1.50,0.50,0.00,0.83,0.00,0.17,0.00,0.17,0.00,0.00,0.84,0.00,0.67,0.00,0.00,0.00,1.00,30.40,0.00,1.00,10.00,3.33,0.34,15.73
01-02,0492,01,AUSTIN,0 ,0,District Totals: ,50,MOWER,10,12.00,1.00,0.00,6.00,3.00,2.00,0.00,7.00,0.00,0.00,2.01,4.00,6.00,0.00,2.00,2.00,6.00,256.19,2.17,8.00,67.00,45.24,8.80,124.98
01-02,0495,01,GRAND MEADOW,0 ,0,District Totals: ,50,MOWER,10,2.20,1.00,0.00,1.00,0.00,0.20,0.00,0.03,0.00,0.00,2.42,0.57,0.63,0.00,0.00,1.00,0.50,26.22,0.50,0.60,8.00,4.56,0.78,11.78
01-02,0497,01,LYLE,0 ,0,District Totals: ,50,MOWER,10,2.03,1.00,0.00,1.00,0.00,0.03,0.00,0.03,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.17,21.98,0.17,0.67,6.00,2.27,0.00,12.87
01-02,0499,01,LEROY,0 ,0,District Totals: ,50,MOWER,10,2.27,0.50,0.00,0.50,1.00,0.27,0.00,0.03,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.50,30.66,0.90,1.00,8.00,4.67,1.32,14.77
01-02,0500,01,SOUTHLAND,0 ,0,District Totals: ,50,MOWER,10,3.47,1.00,0.00,2.00,0.00,0.47,0.00,0.30,0.00,0.00,0.00,1.00,2.00,0.00,0.00,1.00,1.00,45.41,1.00,2.00,10.00,6.24,0.51,25.66
01-02,0505,01,FULDA,0 ,0,District Totals: ,51,MURRAY,08,3.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.51,0.33,0.67,0.90,0.40,1.00,1.00,41.59,0.00,2.00,12.00,5.39,0.68,21.52
01-02,0507,01,NICOLLET,0 ,0,District Totals: ,52,NICOLLET,09,1.84,0.83,0.00,0.84,0.00,0.17,0.00,0.00,0.00,0.00,1.85,0.00,0.16,0.00,0.20,1.00,0.63,22.79,0.50,1.00,6.00,2.40,0.70,12.19
01-02,0508,01,ST. PETER,0 ,0,District Totals: ,52,NICOLLET,09,6.26,1.00,0.00,2.83,1.43,1.00,0.00,1.00,0.00,0.00,0.80,3.00,1.33,1.00,1.17,6.60,4.44,133.64,2.07,6.00,33.00,25.95,0.00,66.62
01-02,0511,01,ADRIAN,0 ,0,District Totals: ,53,NOBLES,08,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.00,1.00,0.33,1.00,1.00,49.78,0.40,1.50,15.84,5.24,0.34,26.46
01-02,0513,01,BREWSTER,0 ,0,District Totals: ,53,NOBLES,08,0.73,0.23,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.43,11.82,0.33,1.00,6.17,1.33,0.00,2.99
01-02,0514,01,ELLSWORTH,0 ,0,District Totals: ,53,NOBLES,08,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.00,16.26,0.00,0.80,4.60,2.77,0.00,8.09
01-02,0516,01,ROUND LAKE,0 ,0,District Totals: ,53,NOBLES,08,1.44,0.27,0.00,1.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.03,16.97,0.00,0.00,0.00,1.12,0.99,14.86
01-02,0518,01,WORTHINGTON,0 ,0,District Totals: ,53,NOBLES,08,10.00,1.00,0.00,3.00,3.00,2.00,1.00,1.00,0.00,1.01,1.00,5.00,3.00,1.00,2.40,0.00,4.00,161.25,0.00,4.00,42.17,28.21,3.81,83.06
01-02,0531,01,BYRON,0 ,0,District Totals: ,55,OLMSTED,10,4.83,1.00,0.00,3.00,0.00,0.50,0.33,0.50,0.00,0.00,0.50,3.00,1.00,1.00,0.00,1.00,3.00,90.23,0.00,3.00,29.84,14.89,0.99,41.51
01-02,0533,01,DOVER-EYOTA,0 ,0,District Totals: ,55,OLMSTED,10,3.50,1.00,0.00,2.00,0.00,0.00,0.50,0.50,0.00,0.00,0.66,1.00,1.00,1.00,1.00,0.50,1.00,67.01,0.97,4.00,22.00,8.14,0.74,31.16
01-02,0534,01,STEWARTVILLE,0 ,0,District Totals: ,55,OLMSTED,10,6.00,1.00,0.00,3.50,0.00,1.50,0.00,1.00,0.00,0.00,0.50,3.00,1.83,1.00,0.00,1.00,2.40,105.73,0.77,3.50,35.00,15.50,2.20,48.76
01-02,0535,01,ROCHESTER,0 ,0,District Totals: ,55,OLMSTED,10,40.00,1.00,0.00,21.00,13.00,3.00,2.00,3.50,0.00,0.00,15.18,31.50,17.70,3.00,6.00,10.03,21.70,870.02,0.00,34.00,278.23,134.59,32.12,391.08
01-02,0542,01,BATTLE LAKE,0 ,0,District Totals: ,56,OTTER TAIL,04,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,1.00,0.83,0.00,0.00,0.00,0.00,34.18,0.00,1.00,12.50,3.02,1.20,16.46
01-02,0544,01,FERGUS FALLS,0 ,0,District Totals: ,56,OTTER TAIL,04,7.00,1.00,0.00,4.00,1.00,0.00,1.00,0.00,0.00,0.00,4.46,4.99,3.01,1.00,2.10,0.00,8.77,172.10,3.17,4.00,51.00,32.04,3.35,78.54
01-02,0545,01,HENNING,0 ,0,District Totals: ,56,OTTER TAIL,04,1.50,0.50,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.51,0.00,1.00,0.00,0.00,0.00,0.60,31.05,0.66,1.00,9.16,4.17,0.00,16.06
01-02,0547,01,PARKERS PRAIRIE,0 ,0,District Totals: ,56,OTTER TAIL,04,2.00,0.50,0.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,1.00,41.89,0.00,1.00,12.00,4.03,0.79,24.07
01-02,0548,01,PELICAN RAPIDS,0 ,0,District Totals: ,56,OTTER TAIL,04,3.63,1.00,0.00,2.00,0.00,0.00,0.63,0.00,0.00,0.00,1.19,1.00,1.67,0.00,0.60,0.00,1.40,84.16,0.00,2.50,26.00,8.35,1.95,45.36
01-02,0549,01,PERHAM,0 ,0,District Totals: ,56,OTTER TAIL,04,5.36,1.00,0.00,3.00,0.00,0.53,0.83,0.60,0.00,0.00,0.50,2.00,2.00,1.00,1.00,2.50,3.50,108.07,1.50,3.56,28.32,16.74,3.04,54.91
01-02,0550,01,UNDERWOOD,0 ,0,District Totals: ,56,OTTER TAIL,04,2.67,1.00,0.00,1.00,0.00,0.67,0.00,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.80,33.48,0.33,1.00,10.00,3.15,0.00,19.00
01-02,0553,01,NEW YORK MILLS,0 ,0,District Totals: ,56,OTTER TAIL,04,3.00,0.50,0.00,2.00,0.00,0.50,0.00,0.23,0.00,0.00,0.50,1.33,1.00,0.00,0.20,0.20,1.00,46.84,0.00,1.50,16.32,8.32,1.92,18.78
01-02,0561,01,GOODRIDGE,0 ,0,District Totals: ,57,PENNINGTON,01,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,17.16,0.00,0.60,5.83,1.56,0.40,8.77
01-02,0564,01,THIEF RIVER FALLS,0 ,0,District Totals: ,57,PENNINGTON,01,9.00,1.00,0.00,3.00,1.00,1.00,3.00,0.00,0.00,0.00,4.83,4.00,3.00,0.00,1.00,1.00,4.00,144.80,2.70,4.00,34.50,21.73,4.33,77.54
01-02,0577,01,WILLOW RIVER,0 ,0,District Totals: ,58,PINE,07E,2.50,1.00,0.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.67,0.00,0.00,0.50,36.92,0.00,2.00,12.00,4.00,0.67,18.25
01-02,0578,01,PINE CITY,0 ,0,District Totals: ,58,PINE,07E,4.20,1.00,0.00,3.00,0.00,0.20,0.00,1.00,0.00,0.00,0.60,1.67,2.00,1.00,0.96,0.00,1.20,106.83,1.00,3.00,34.18,11.39,0.00,57.26
01-02,0581,01,EDGERTON,0 ,0,District Totals: ,59,PIPESTONE,08,1.37,0.37,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.22,0.00,0.00,0.00,0.00,0.00,1.00,25.05,0.80,0.60,6.84,2.75,0.51,13.55
01-02,0584,01,RUTHTON,0 ,0,District Totals: ,59,PIPESTONE,08,1.27,0.27,0.00,1.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.50,0.00,0.03,0.67,0.90,16.91,0.14,1.10,10.00,1.80,0.00,3.87
01-02,0592,01,CLIMAX,0 ,0,District Totals: ,60,POLK,01,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.00,0.00,0.17,0.60,1.00,18.60,0.77,0.20,5.20,2.28,0.00,10.15
01-02,0593,01,CROOKSTON,0 ,0,District Totals: ,60,POLK,01,5.00,1.00,0.00,3.00,0.00,1.00,0.00,0.00,0.00,0.00,1.43,1.00,0.00,1.00,0.50,0.00,1.00,88.88,0.00,2.50,26.00,17.20,4.33,38.85
01-02,0595,01,EAST GRAND FORKS,0 ,0,District Totals: ,60,POLK,01,7.83,1.00,0.00,4.00,1.83,1.00,0.00,1.07,0.00,0.00,3.40,3.27,4.19,0.67,1.50,1.00,3.52,111.60,0.37,3.50,35.27,13.19,3.60,55.67
01-02,0599,01,FERTILE-BELTRAMI,0 ,0,District Totals: ,60,POLK,01,2.84,1.00,0.00,1.00,0.00,0.84,0.00,0.00,0.00,0.00,0.17,1.00,1.00,0.00,0.40,0.00,1.00,41.60,0.27,1.00,11.00,5.57,2.10,21.66
01-02,0600,01,FISHER,0 ,0,District Totals: ,60,POLK,01,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,1.00,0.17,0.00,0.07,0.00,0.80,20.71,0.10,0.83,6.00,2.89,0.00,10.89
01-02,0601,01,FOSSTON,0 ,0,District Totals: ,60,POLK,01,3.67,1.00,0.00,2.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.60,50.27,0.33,1.47,14.82,5.47,2.60,25.58
01-02,0611,01,CYRUS,0 ,0,District Totals: ,61,POPE,04,0.50,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.50,0.00,0.10,0.00,0.00,0.00,0.00,6.93,0.79,0.60,5.00,0.00,0.00,0.54
01-02,0621,01,MOUNDS VIEW,0 ,0,District Totals: ,62,RAMSEY,11,27.50,1.00,1.00,15.00,3.00,1.00,6.50,1.00,0.00,0.00,12.17,14.00,7.60,4.41,6.12,13.50,15.90,640.21,10.98,23.83,212.64,102.18,18.72,271.86
01-02,0622,01,NORTH ST PAUL-MAPLEWOOD,0 ,0,District Totals: ,62,RAMSEY,11,13.00,1.00,0.00,9.00,2.00,0.00,1.00,4.00,0.00,0.00,4.00,15.74,13.60,6.00,6.17,7.00,23.98,557.53,3.57,24.50,200.34,69.53,3.00,256.59
