SchYear,DistNumb,DistType,DistName,SchNum,SchCls,SchName,CountyNumber,CountyName,EcoDevRgn,TotFTE,Male,Female,IndianMale,IndianFemale,AsianMale,AsianFemale,HispanicMale,HispanicFemale,BlackMale,BlackFemale,WhiteMale,WhiteFemale,NewTchr,AvgYrsExp,Exp1_5,Exp6_10,Exp11_15,Exp16_20,Exp21_25,Exp26_30,Exp31Plus,LessThanBA,BA,MA,PhD,EdUnkn,AvgAge,AgeLess25,Age25_29,Age30_34,Age35_44,Age45_54,Age55Plus
09-10,0564,01,THIEF RIVER FALLS SCHOOL DISTRICT                 ,070,32,LINCOLN SENIOR HIGH                               ,57,Pennington                                        ,01                  ,40.57,17.99,22.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.99,22.58,1.00,19.00,4.17,4.00,9.34,5.40,6.00,3.66,3.01,0.00,25.91,14.66,0.00,0.00,44.00,3.00,2.00,5.17,10.33,9.40,10.67
09-10,0564,01,THIEF RIVER FALLS SCHOOL DISTRICT                 ,075,41,NORTHWEST AREA LEARNING CENTER                    ,57,Pennington                                        ,01                  ,2.99,1.33,1.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.33,1.66,0.00,19.00,0.00,1.00,0.33,1.00,0.00,0.66,0.00,0.00,1.99,1.00,0.00,0.00,49.00,0.00,0.00,1.00,0.00,0.66,1.33
09-10,0564,01,THIEF RIVER FALLS SCHOOL DISTRICT                 ,000,0 ,Totals                                            ,57,Pennington                                        ,01                  ,133.57,42.99,90.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.99,90.58,6.33,16.00,24.33,15.33,29.10,22.04,12.00,9.77,14.01,0.00,90.19,43.38,0.00,0.00,43.00,10.00,7.70,18.13,38.26,32.88,26.60
09-10,0577,01,WILLOW RIVER PUBLIC SCHOOL DISTRICT               ,000,00,WILLOW RIVER PUBLIC SCHOOL DISTRICT               ,58,Pine                                              ,07                  ,1.19,0.00,1.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.19,0.10,12.00,0.10,0.49,0.00,0.00,0.60,0.00,0.00,0.00,0.20,0.50,0.00,0.00,45.00,0.00,0.22,0.00,0.27,0.10,0.60
09-10,0577,01,WILLOW RIVER PUBLIC SCHOOL DISTRICT               ,030,10,WILLOW RIVER ELEMENTARY                           ,58,Pine                                              ,07                  ,17.26,3.13,14.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.13,14.13,0.00,13.00,8.00,3.86,0.13,0.43,0.00,4.84,0.00,0.00,13.40,3.86,0.00,0.00,39.00,1.00,6.00,3.00,1.99,0.90,4.37
09-10,0577,01,WILLOW RIVER PUBLIC SCHOOL DISTRICT               ,040,33,WILLOW RIVER SECONDARY                            ,58,Pine                                              ,07                  ,17.39,4.65,12.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.65,12.54,0.00,10.00,7.45,2.98,3.60,0.67,0.00,1.32,1.17,0.00,12.53,4.66,0.00,0.00,39.00,1.00,6.44,0.20,3.27,3.11,3.37
09-10,0577,01,WILLOW RIVER PUBLIC SCHOOL DISTRICT               ,050,42,WILLOW RIVER AREA LEARNING PROGRAM                ,58,Pine                                              ,07                  ,0.83,0.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.83,0.00,0.00,36.00,0.00,0.00,0.00,0.00,0.00,0.00,0.83,0.00,0.83,0.00,0.00,0.00,58.00,0.00,0.00,0.00,0.00,0.00,0.83
09-10,0577,01,WILLOW RIVER PUBLIC SCHOOL DISTRICT               ,000,0 ,Totals                                            ,58,Pine                                              ,07                  ,36.67,8.61,28.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.61,27.86,0.10,11.00,15.55,7.33,3.73,1.10,0.60,6.16,2.00,0.00,26.96,9.02,0.00,0.00,40.00,2.00,12.66,3.20,5.53,4.11,9.17
09-10,0578,01,PINE CITY PUBLIC SCHOOL DISTRICT                  ,000,00,PINE CITY PUBLIC SCHOOL DISTRICT                  ,58,Pine                                              ,07                  ,0.62,0.13,0.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.49,0.00,8.00,0.36,0.13,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.00,0.00,0.00,0.00,0.26,0.00,0.36
09-10,0578,01,PINE CITY PUBLIC SCHOOL DISTRICT                  ,008,10,EARLY CHILDHOOD                                   ,58,Pine                                              ,07                  ,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,4.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,32.00,0.00,1.00,0.00,1.00,0.00,0.00
09-10,0578,01,PINE CITY PUBLIC SCHOOL DISTRICT                  ,010,10,PINE CITY ELEMENTARY                              ,58,Pine                                              ,07                  ,52.03,13.49,38.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.49,38.54,0.50,20.00,5.17,8.33,6.00,7.85,6.83,5.83,8.00,0.00,13.67,38.36,0.00,0.00,45.00,3.17,5.33,3.00,8.85,23.68,8.00
09-10,0578,01,PINE CITY PUBLIC SCHOOL DISTRICT                  ,020,33,PINE CITY SECONDARY                               ,58,Pine                                              ,07                  ,51.66,19.89,31.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.89,31.77,1.00,19.00,7.02,9.70,5.19,5.00,10.52,6.20,6.02,0.00,20.83,30.83,0.00,0.00,44.00,3.60,4.69,3.00,11.42,18.74,10.21
09-10,0578,01,PINE CITY PUBLIC SCHOOL DISTRICT                  ,692,41,PINE CITY AREA LEARNING CENTER                    ,58,Pine                                              ,07                  ,3.51,1.18,2.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.18,2.33,0.60,16.00,1.00,0.33,0.64,1.00,0.20,0.00,0.34,0.00,3.17,0.34,0.00,0.00,47.00,0.40,0.60,0.00,0.33,1.20,0.98
09-10,0578,01,PINE CITY PUBLIC SCHOOL DISTRICT                  ,000,0 ,Totals                                            ,58,Pine                                              ,07                  ,109.82,34.69,75.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.69,75.13,2.10,19.00,15.55,18.49,11.83,13.85,17.68,12.03,14.36,0.00,39.67,69.53,0.00,0.00,45.00,7.17,11.62,6.00,21.86,43.62,19.55
09-10,0581,01,EDGERTON PUBLIC SCHOOL DISTRICT                   ,000,00,EDGERTON PUBLIC SCHOOL DISTRICT                   ,59,Pipestone                                         ,06                  ,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,23.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,45.00,0.00,0.00,0.00,0.00,1.00,0.00
09-10,0581,01,EDGERTON PUBLIC SCHOOL DISTRICT                   ,010,33,EDGERTON SECONDARY                                ,59,Pipestone                                         ,06                  ,13.06,6.18,6.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.98,6.88,1.81,15.00,4.50,3.89,0.00,0.00,1.18,1.69,1.60,0.00,10.66,2.00,0.00,0.00,41.00,1.85,0.85,0.84,3.00,4.04,2.48
09-10,0581,01,EDGERTON PUBLIC SCHOOL DISTRICT                   ,020,10,EDGERTON ELEMENTARY                               ,59,Pipestone                                         ,06                  ,13.07,0.34,12.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,12.73,0.00,19.00,1.00,3.40,3.51,2.00,1.82,1.34,0.00,0.00,11.07,2.00,0.00,0.00,46.00,0.00,1.00,2.00,5.00,4.23,0.84
09-10,0581,01,EDGERTON PUBLIC SCHOOL DISTRICT                   ,000,0 ,Totals                                            ,59,Pipestone                                         ,06                  ,27.13,6.52,20.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.32,20.61,1.81,16.00,5.50,7.29,3.51,2.00,4.00,3.03,1.60,0.00,22.73,4.00,0.00,0.00,43.00,1.85,1.85,2.84,8.00,9.27,3.32
09-10,0592,01,CLIMAX PUBLIC SCHOOL DISTRICT                     ,000,00,CLIMAX PUBLIC SCHOOL DISTRICT                     ,60,Polk                                              ,01                  ,1.20,0.00,1.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.20,0.00,4.00,1.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.20,0.00,0.00,0.00,31.00,0.00,0.00,1.20,0.00,0.00,0.00
09-10,0592,01,CLIMAX PUBLIC SCHOOL DISTRICT                     ,010,10,CLIMAX ELEMENTARY                                 ,60,Polk                                              ,01                  ,10.31,0.67,9.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.67,9.64,0.00,7.00,4.18,1.80,2.33,1.00,0.00,0.00,1.00,0.00,6.19,3.79,0.00,0.00,32.00,0.33,3.35,0.50,4.00,1.13,1.00
09-10,0592,01,CLIMAX PUBLIC SCHOOL DISTRICT                     ,020,33,CLIMAX SECONDARY                                  ,60,Polk                                              ,01                  ,9.53,2.60,6.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.60,6.93,1.02,6.00,6.41,1.20,1.52,0.00,0.00,0.40,0.00,0.00,8.23,0.00,0.00,0.00,30.00,4.74,1.91,0.96,0.00,1.92,0.00
09-10,0592,01,CLIMAX PUBLIC SCHOOL DISTRICT                     ,000,0 ,Totals                                            ,60,Polk                                              ,01                  ,21.04,3.27,17.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.27,17.77,1.02,6.00,11.79,3.00,3.85,1.00,0.00,0.40,1.00,0.00,15.62,3.79,0.00,0.00,31.00,5.07,5.26,2.66,4.00,3.05,1.00
09-10,0593,01,CROOKSTON PUBLIC SCHOOL DISTRICT                  ,000,00,CROOKSTON PUBLIC SCHOOL DISTRICT                  ,60,Polk                                              ,01                  ,0.33,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,27.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.33,0.00,0.00,0.00,52.00,0.00,0.00,0.00,0.00,0.33,0.00
09-10,0593,01,CROOKSTON PUBLIC SCHOOL DISTRICT                  ,010,10,WASHINGTON ELEMENTARY                             ,60,Polk                                              ,01                  ,15.42,0.00,15.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.42,1.00,15.00,1.00,6.10,1.13,3.00,1.00,0.66,2.53,0.00,10.39,5.03,0.00,0.00,43.00,1.00,0.00,1.57,6.16,2.16,4.53
09-10,0593,01,CROOKSTON PUBLIC SCHOOL DISTRICT                  ,020,41,NEW PATHS AREA LEARNING CENTER                    ,60,Polk                                              ,01                  ,3.85,1.00,2.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.85,0.00,8.00,2.00,0.00,1.85,0.00,0.00,0.00,0.00,0.00,0.85,3.00,0.00,0.00,38.00,0.00,0.00,2.00,0.85,1.00,0.00
09-10,0593,01,CROOKSTON PUBLIC SCHOOL DISTRICT                  ,080,10,HIGHLAND ELEMENTARY                               ,60,Polk                                              ,01                  ,31.98,5.11,26.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.11,26.87,3.00,16.00,5.00,5.00,6.87,4.60,3.17,2.34,5.00,0.00,23.81,8.17,0.00,0.00,42.00,3.00,2.00,3.68,9.52,7.27,6.51
09-10,0593,01,CROOKSTON PUBLIC SCHOOL DISTRICT                  ,090,33,CROOKSTON SECONDARY                               ,60,Polk                                              ,01                  ,42.70,20.20,22.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.20,22.50,1.84,15.00,7.50,6.67,10.36,2.83,5.67,5.66,2.01,0.00,24.01,18.69,0.00,0.00,41.00,1.83,5.69,8.98,8.51,10.16,7.53
09-10,0593,01,CROOKSTON PUBLIC SCHOOL DISTRICT                  ,100,77,NORTHERN LIGHTS ACADEMY                           ,60,Polk                                              ,01                  ,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,15.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,49.00,0.00,0.00,0.00,0.00,1.00,0.00
09-10,0593,01,CROOKSTON PUBLIC SCHOOL DISTRICT                  ,000,0 ,Totals                                            ,60,Polk                                              ,01                  ,95.28,27.31,67.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.31,67.97,5.84,15.00,15.50,17.77,21.21,10.43,9.84,8.99,9.54,0.00,59.39,35.89,0.00,0.00,42.00,5.83,7.69,16.23,25.04,21.92,18.57
09-10,0595,01,EAST GRAND FORKS PUBLIC SCHOOL DIST               ,000,00,EAST GRAND FORKS PUBLIC SCHOOL DIST               ,60,Polk                                              ,01                  ,0.40,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.00,19.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.00,45.00,0.00,0.00,0.00,0.00,0.40,0.00
09-10,0595,01,EAST GRAND FORKS PUBLIC SCHOOL DIST               ,110,10,SOUTH POINT ELEMENTARY                            ,60,Polk                                              ,01                  ,21.78,2.17,19.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.17,19.61,0.00,13.00,2.87,8.00,2.74,3.00,2.00,0.00,2.17,0.00,3.04,18.34,0.00,0.00,39.00,1.00,3.67,2.00,7.54,7.40,0.17
09-10,0595,01,EAST GRAND FORKS PUBLIC SCHOOL DIST               ,120,10,NEW HEIGHTS ELEMENTARY                            ,60,Polk                                              ,01                  ,27.63,1.13,26.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.13,26.50,0.00,13.00,6.40,7.00,4.50,4.60,2.00,2.00,1.13,0.00,15.20,10.73,0.00,0.00,39.00,0.00,4.00,8.00,7.70,4.60,3.33
09-10,0595,01,EAST GRAND FORKS PUBLIC SCHOOL DIST               ,310,20,CENTRAL MIDDLE                                    ,60,Polk                                              ,01                  ,23.77,11.65,12.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.65,12.12,0.00,15.00,5.66,1.70,3.20,8.13,2.04,0.51,2.53,0.00,7.35,16.42,0.00,0.00,43.00,0.00,2.02,2.55,11.22,4.43,3.55
09-10,0595,01,EAST GRAND FORKS PUBLIC SCHOOL DIST               ,320,32,EAST GRAND FORKS SENIOR HIGH                      ,60,Polk                                              ,01                  ,33.89,15.28,18.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.28,18.61,2.04,16.00,5.43,6.12,4.16,4.76,8.14,2.04,3.24,0.00,7.28,25.51,0.00,0.00,40.00,2.04,3.90,6.12,5.93,12.17,3.73
09-10,0595,01,EAST GRAND FORKS PUBLIC SCHOOL DIST               ,000,0 ,Totals                                            ,60,Polk                                              ,01                  ,107.47,30.23,77.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.23,77.24,2.04,15.00,20.36,22.82,14.60,20.89,14.18,4.55,9.07,0.00,32.87,71.40,0.00,0.00,41.00,3.04,13.59,18.67,32.39,29.00,10.78
09-10,0599,01,FERTILE-BELTRAMI SCHOOL DISTRICT                  ,000,00,FERTILE-BELTRAMI SCHOOL DISTRICT                  ,60,Polk                                              ,01                  ,0.07,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,13.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.00,0.00,0.00,0.00,0.00,0.07,0.00
09-10,0599,01,FERTILE-BELTRAMI SCHOOL DISTRICT                  ,010,10,FERTILE-BELTRAMI ELEMENTARY                       ,60,Polk                                              ,01                  ,18.96,2.17,16.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.17,16.79,0.50,21.00,2.03,3.00,3.67,1.00,2.17,1.51,4.58,0.00,14.76,3.67,0.00,0.00,46.00,0.00,1.50,2.00,6.67,3.54,5.25
09-10,0599,01,FERTILE-BELTRAMI SCHOOL DISTRICT                  ,020,33,FERTILE-BELTRAMI SECONDARY                        ,60,Polk                                              ,01                  ,17.18,6.48,10.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.48,10.70,0.00,23.00,0.99,1.99,1.98,3.00,3.32,1.50,4.40,0.00,9.85,7.33,0.00,0.00,48.00,0.99,0.00,0.00,5.98,3.00,7.21
09-10,0599,01,FERTILE-BELTRAMI SCHOOL DISTRICT                  ,000,0 ,Totals                                            ,60,Polk                                              ,01                  ,36.21,8.65,27.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.65,27.56,0.50,22.00,3.02,4.99,5.72,4.00,5.49,3.01,8.98,0.00,24.61,11.00,0.00,0.00,47.00,0.99,1.50,2.00,12.65,6.61,12.46
09-10,0600,01,FISHER PUBLIC SCHOOL DISTRICT                     ,000,00,FISHER PUBLIC SCHOOL DISTRICT                     ,60,Polk                                              ,01                  ,0.70,0.00,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.70,0.50,16.00,0.50,0.00,0.13,0.00,0.00,0.00,0.07,0.00,0.50,0.00,0.00,0.00,44.00,0.50,0.00,0.00,0.00,0.13,0.07
09-10,0600,01,FISHER PUBLIC SCHOOL DISTRICT                     ,001,10,FISHER ELEMENTARY                                 ,60,Polk                                              ,01                  ,10.95,1.62,9.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.62,9.33,0.00,10.00,2.19,2.46,1.30,1.00,1.00,2.00,1.00,0.00,9.07,1.58,0.00,0.00,36.00,0.00,2.59,0.07,2.30,2.99,3.00
09-10,0600,01,FISHER PUBLIC SCHOOL DISTRICT                     ,002,33,FISHER SECONDARY                                  ,60,Polk                                              ,01                  ,8.47,4.25,4.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.25,4.22,0.50,9.00,4.03,2.40,0.00,1.02,1.02,0.00,0.00,0.00,8.10,0.37,0.00,0.00,34.00,1.52,2.15,2.76,0.00,1.02,1.02
09-10,0600,01,FISHER PUBLIC SCHOOL DISTRICT                     ,000,0 ,Totals                                            ,60,Polk                                              ,01                  ,20.12,5.87,14.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.87,14.25,1.00,9.00,6.72,4.86,1.43,2.02,2.02,2.00,1.07,0.00,17.67,1.95,0.00,0.00,35.00,2.02,4.74,2.83,2.30,4.14,4.09
09-10,0601,01,FOSSTON PUBLIC SCHOOL DISTRICT                    ,010,10,MAGELSSEN ELEMENTARY                              ,60,Polk                                              ,01                  ,24.24,5.02,19.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.02,19.22,0.00,16.00,0.70,1.00,10.66,5.12,5.00,1.66,0.10,0.00,13.68,9.50,0.00,0.00,45.00,0.13,0.00,3.50,10.62,6.23,3.76
09-10,0601,01,FOSSTON PUBLIC SCHOOL DISTRICT                    ,020,33,FOSSTON SECONDARY                                 ,60,Polk                                              ,01                  ,20.75,9.49,11.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.49,11.26,0.00,15.00,2.57,2.58,4.98,4.30,1.73,2.06,1.67,0.00,13.77,6.82,0.00,0.00,41.00,0.00,2.60,2.57,5.65,6.20,3.73
09-10,0601,01,FOSSTON PUBLIC SCHOOL DISTRICT                    ,000,0 ,Totals                                            ,60,Polk                                              ,01                  ,44.99,14.51,30.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.51,30.48,0.00,15.00,3.27,3.58,15.64,9.42,6.73,3.72,1.77,0.00,27.45,16.32,0.00,0.00,42.00,0.13,2.60,6.07,16.27,12.43,7.49
09-10,0611,01,CYRUS PUBLIC SCHOOL DISTRICT                      ,010,10,CYRUS TECHNOLOGY ELEMENTARY                       ,61,Pope                                              ,04                  ,5.35,0.37,4.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.37,4.98,0.00,12.00,0.37,0.56,2.96,0.46,0.00,1.00,0.00,0.56,4.79,0.00,0.00,0.00,39.00,0.00,0.37,0.56,2.42,1.00,1.00
09-10,0611,01,CYRUS PUBLIC SCHOOL DISTRICT                      ,000,0 ,Totals                                            ,61,Pope                                              ,04                  ,5.35,0.37,4.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.37,4.98,0.00,12.00,0.37,0.56,2.96,0.46,0.00,1.00,0.00,0.56,4.79,0.00,0.00,0.00,39.00,0.00,0.37,0.56,2.42,1.00,1.00
09-10,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT                ,000,00,MOUNDS VIEW PUBLIC SCHOOL DISTRICT                ,62,Ramsey                                            ,11                  ,15.30,2.47,12.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.36,2.47,12.47,0.00,16.00,0.79,1.50,5.25,4.14,2.48,0.87,0.27,0.00,6.19,7.94,0.00,0.00,47.00,0.00,0.00,1.43,4.70,4.41,4.76
09-10,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT                ,025,10,BEL AIR ELEMENTARY                                ,62,Ramsey                                            ,11                  ,39.96,5.00,34.96,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,5.00,32.96,2.50,15.00,9.47,4.56,11.71,3.22,3.00,3.00,4.00,0.00,9.09,30.87,0.00,0.00,44.00,0.50,6.50,5.13,10.16,10.68,6.99
09-10,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT                ,026,10,ISLAND LAKE ELEMENTARY                            ,62,Ramsey                                            ,11                  ,40.14,2.00,38.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,38.14,2.42,11.00,11.10,5.40,7.76,4.50,3.01,1.87,5.00,0.00,18.68,21.46,0.00,0.00,40.00,2.42,7.50,1.00,10.45,9.77,9.00
09-10,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT                ,030,10,PINEWOOD EL.                                      ,62,Ramsey                                            ,11                  ,40.03,2.30,37.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.30,37.73,0.50,8.00,11.58,5.10,12.92,2.60,6.00,0.40,1.43,0.00,16.48,23.55,0.00,0.00,35.00,3.13,5.98,8.33,6.66,7.90,8.03
09-10,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT                ,034,10,SUNNYSIDE ELEMENTARY                              ,62,Ramsey                                            ,11                  ,37.13,6.30,30.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.30,30.83,1.17,12.00,6.19,6.50,14.71,2.00,4.00,1.23,2.50,0.00,14.95,21.18,1.00,0.00,40.00,2.17,3.30,6.00,12.21,7.95,5.50
09-10,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT                ,035,10,TURTLE LAKE EL.                                   ,62,Ramsey                                            ,11                  ,54.74,2.50,52.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,52.24,2.54,11.00,14.20,7.53,11.31,11.70,7.00,1.00,1.50,0.00,24.57,30.17,0.00,0.00,40.00,5.53,4.13,2.50,16.26,19.82,6.50
09-10,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT                ,036,10,VALENTINE HILLS EL.                               ,62,Ramsey                                            ,11                  ,36.91,4.50,32.41,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,4.50,30.41,1.12,9.00,10.05,8.27,6.93,5.50,1.99,3.50,0.50,0.00,18.54,18.37,0.00,0.00,36.00,1.72,9.33,8.33,5.37,5.16,7.00
09-10,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT                ,039,50,MOUNDS VIEW BRIDGES PROGRAM                       ,62,Ramsey                                            ,11                  ,3.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,6.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,30.00,0.00,1.00,2.00,0.00,0.00,0.00
09-10,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT                ,041,71,NETS                                              ,62,Ramsey                                            ,11                  ,5.00,2.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,3.00,0.00,6.00,2.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,3.00,0.00,0.00,37.00,0.00,0.00,0.00,5.00,0.00,0.00
09-10,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT                ,042,50,ECSE PROGRAM                                      ,62,Ramsey                                            ,11                  ,10.50,0.00,10.50,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,9.50,1.50,11.00,3.50,2.00,1.50,1.00,2.00,0.50,0.00,0.00,4.50,6.00,0.00,0.00,38.00,0.00,3.00,1.50,3.00,3.00,0.00
09-10,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT                ,059,42,MOUNDS VIEW ADULT BASIC ED.                       ,62,Ramsey                                            ,11                  ,4.85,0.27,4.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27,4.58,0.17,17.00,0.37,0.30,2.27,0.74,0.00,0.90,0.27,0.00,2.58,2.27,0.00,0.00,52.00,0.00,0.37,0.00,0.20,0.60,3.68
09-10,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT                ,060,41,MOUNDS VIEW ALC                                   ,62,Ramsey                                            ,11                  ,7.40,2.00,5.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,5.40,0.00,15.00,0.00,3.00,3.00,0.00,1.00,0.00,0.40,0.00,1.40,6.00,0.00,0.00,48.00,0.00,0.00,1.00,3.00,1.60,1.80
09-10,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT                ,061,50,CAREER AND LIFE TRANSITION PROGRAM                ,62,Ramsey                                            ,11                  ,8.00,1.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,7.00,0.00,12.00,1.00,3.00,2.00,1.00,0.00,0.00,0.00,0.00,2.00,6.00,0.00,0.00,42.00,0.00,1.00,2.00,1.00,4.00,0.00
09-10,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT                ,062,50,OAK GROVE SP. ED. MID.                            ,62,Ramsey                                            ,11                  ,3.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,1.00,6.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,39.00,0.00,0.00,1.00,1.00,1.00,0.00
09-10,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT                ,063,50,OAK GROVE SR. SP. ED.                             ,62,Ramsey                                            ,11                  ,11.40,6.40,5.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,6.40,4.00,0.00,11.00,4.00,1.00,1.00,2.40,1.00,1.00,0.00,0.00,2.00,9.40,0.00,0.00,44.00,0.00,1.00,2.00,2.00,3.00,3.40
09-10,0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT                ,064,32,MOUNDS VIEW SENIOR HIGH                           ,62,Ramsey                                            ,11                  ,80.08,29.00,51.08,0.00,0.00,0.00,0.40,0.00,0.00,1.00,0.00,28.00,50.68,2.40,15.00,12.28,18.00,13.00,19.20,3.80,5.80,8.00,0.00,26.28,52.80,1.00,0.00,42.00,0.00,12.88,12.00,22.60,16.00,16.60
