SchYear,DistNumb,DistType,DistName,SchNum,SchCls,SchName,CountyNumber,CountyName,EcoDevRgn,AdminALL,Superintendent,AsstSuper,Principals,AsstPrinc,Director,OtherAdmin,Coord/Supv,SpEdProgCoord,VocFacil/Eval,OtherNonInstruct,Counselors,Media/Librarian,SchNurse,Psychologist,SocWorker,SpeechLangPath,TchrALL,PreK/ECFE,Kindgtn,GenElemEd,SpEdTchr,VocEdTchr,AllOtherTchr
05-06,0277,01,WESTONKA PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,27,HENNEPIN,11,9.00,1.00,0.00,4.00,1.00,2.00,1.00,2.00,0.00,0.00,7.07,3.49,4.00,1.00,4.00,3.00,3.60,130.79,1.17,6.00,38.33,21.70,0.00,63.59
05-06,0278,01,ORONO PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,27,HENNEPIN,11,9.00,1.00,0.00,4.00,1.00,2.00,1.00,1.60,0.00,0.00,2.00,2.43,2.50,1.00,3.00,2.00,3.86,142.07,0.00,6.50,40.50,18.05,1.00,76.02
05-06,0279,01,OSSEO PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,27,HENNEPIN,11,49.00,0.00,4.00,26.00,11.00,8.00,0.00,4.50,7.66,0.00,27.83,32.97,30.50,3.00,16.49,19.00,44.50,"1,260.76",9.00,51.00,407.50,208.61,30.13,554.52
05-06,0280,01,RICHFIELD PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,27,HENNEPIN,11,12.10,1.00,1.00,5.10,4.00,1.00,0.00,0.00,3.00,0.00,5.00,5.00,4.00,1.00,3.00,7.00,5.00,279.85,0.00,11.50,63.78,47.54,2.00,155.03
05-06,0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,27,HENNEPIN,11,34.50,1.00,1.00,18.00,7.00,2.00,5.50,1.13,0.00,0.00,26.36,19.50,16.50,4.50,9.79,10.85,12.50,766.89,13.21,29.50,244.38,124.55,4.50,350.75
05-06,0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS,0 ,0,District Totals: ,27,HENNEPIN,11,6.84,1.00,0.00,3.00,0.00,1.67,1.17,0.70,0.00,0.00,0.97,3.30,2.00,1.20,1.00,0.00,1.40,90.61,0.00,3.50,21.38,9.44,0.20,56.09
05-06,0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST.,0 ,0,District Totals: ,27,HENNEPIN,11,12.00,0.00,1.00,7.00,2.00,1.00,1.00,0.00,2.00,0.00,3.50,5.80,7.00,2.00,0.00,10.70,9.77,283.37,4.37,9.50,84.50,50.06,3.99,130.95
05-06,0284,01,WAYZATA PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,27,HENNEPIN,11,24.00,1.00,0.00,11.00,4.00,2.00,6.00,2.00,1.80,0.00,14.37,8.00,12.00,4.00,3.60,14.50,12.76,518.21,4.87,21.50,166.00,63.56,5.20,257.08
05-06,0286,01,BROOKLYN CENTER SCHOOL DISTRICT,0 ,0,District Totals: ,27,HENNEPIN,11,8.00,1.00,0.00,4.00,0.00,2.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,3.00,1.43,113.18,0.00,8.17,34.33,11.40,0.00,59.28
05-06,0287,06,INTERMEDIATE SCHOOL DISTRICT 287,0 ,0,District Totals: ,27,HENNEPIN,11,5.95,1.00,0.00,0.00,1.00,2.00,1.95,5.37,21.56,4.00,9.11,3.00,0.00,0.00,4.02,20.56,14.69,320.46,0.00,0.00,0.00,177.30,46.95,96.21
05-06,0294,01,HOUSTON PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,28,HOUSTON,10,5.04,1.00,0.00,2.87,0.00,1.17,0.00,0.23,1.27,0.00,1.33,2.43,0.10,0.60,1.00,0.00,0.00,55.65,0.34,2.38,20.65,7.20,0.00,25.08
05-06,0297,01,SPRING GROVE SCHOOL DISTRICT,0 ,0,District Totals: ,28,HOUSTON,10,1.63,0.50,0.00,1.00,0.00,0.13,0.00,0.13,1.00,0.00,0.17,0.00,0.78,0.00,0.20,0.00,0.63,27.46,0.13,1.00,8.00,3.30,0.00,15.03
05-06,0299,01,CALEDONIA PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,28,HOUSTON,10,4.33,1.00,0.00,2.16,0.00,1.17,0.00,0.56,0.60,0.00,0.17,1.50,1.06,1.00,0.80,0.50,0.80,61.59,0.80,2.00,10.50,11.34,1.99,34.96
05-06,0300,01,LACRESCENT-HOKAH SCHOOL DISTRICT,0 ,0,District Totals: ,28,HOUSTON,10,5.27,1.00,0.00,3.00,0.00,1.27,0.00,0.00,0.41,0.00,0.00,2.60,1.66,2.00,1.00,1.20,2.00,89.40,1.50,3.60,18.00,15.19,1.00,50.11
05-06,0306,01,LAPORTE PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,29,HUBBARD,02,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.17,0.00,0.60,24.44,0.87,1.00,5.83,5.58,0.50,10.66
05-06,0308,01,NEVIS PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,29,HUBBARD,02,1.83,1.00,0.00,0.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.40,0.00,0.27,40.23,1.00,1.00,11.00,4.90,1.20,21.13
05-06,0309,01,PARK RAPIDS PUBLC SCHOOL DISTRICT,0 ,0,District Totals: ,29,HUBBARD,02,6.50,1.00,0.00,3.00,0.00,2.00,0.50,0.00,0.00,0.00,0.00,2.00,1.83,0.67,1.27,0.00,2.00,102.27,1.00,5.00,26.00,20.18,1.67,48.42
05-06,0314,01,BRAHAM PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,30,ISANTI,07E,3.67,1.00,0.00,2.00,0.67,0.00,0.00,0.00,0.43,0.00,0.00,1.00,0.83,0.00,0.63,1.00,2.00,60.67,1.37,2.00,16.93,8.89,0.00,31.48
05-06,0316,01,GREENWAY PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,31,ITASCA,03,4.00,1.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,1.66,2.00,2.50,1.00,0.80,0.00,1.60,80.97,1.74,5.00,16.59,14.23,0.00,43.41
05-06,0317,01,DEER RIVER PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,31,ITASCA,03,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.53,1.00,1.00,1.00,1.00,0.00,1.17,68.76,2.21,4.00,20.02,10.99,0.17,31.37
05-06,0318,01,GRAND RAPIDS PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,31,ITASCA,03,12.86,1.00,1.00,5.70,4.00,1.16,0.00,0.33,2.50,0.00,1.17,6.36,2.27,1.00,2.00,0.00,5.94,211.30,2.60,6.17,58.98,34.18,4.01,105.36
05-06,0319,01,NASHWAUK-KEEWATIN SCHOOL DISTRICT,0 ,0,District Totals: ,31,ITASCA,03,1.86,0.70,0.00,1.16,0.00,0.00,0.00,0.00,0.00,0.00,2.55,0.00,1.00,0.00,0.00,0.00,1.00,42.24,0.00,1.00,14.17,9.51,1.63,15.93
05-06,0330,01,HERON LAKE-OKABENA SCHOOL DISTRICT,0 ,0,District Totals: ,32,JACKSON,08,1.66,1.00,0.00,0.00,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.13,1.00,0.33,27.66,0.07,1.50,6.00,3.94,0.99,15.16
05-06,0332,01,MORA PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,33,KANABEC,07E,4.56,0.73,0.00,2.83,0.00,0.00,1.00,1.00,0.53,0.00,2.87,2.00,3.00,1.00,0.87,2.00,3.00,116.24,0.00,4.00,42.48,16.04,1.43,52.29
05-06,0333,01,OGILVIE PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,33,KANABEC,07E,3.10,1.00,0.00,2.00,0.00,0.10,0.00,0.00,0.33,0.00,0.33,1.00,1.00,0.00,0.23,0.00,1.00,48.30,0.67,2.00,13.00,6.85,1.01,24.77
05-06,0345,01,NEW LONDON-SPICER SCHOOL DISTRICT,0 ,0,District Totals: ,34,KANDIYOHI,06E,4.00,1.00,0.00,2.00,1.00,0.00,0.00,0.00,0.67,0.00,2.36,2.00,2.00,1.00,0.77,2.00,3.83,102.21,1.01,2.00,28.30,13.20,2.57,55.13
05-06,0347,01,WILLMAR PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,34,KANDIYOHI,06E,14.00,1.00,0.00,5.00,2.00,2.00,4.00,0.50,5.00,1.00,4.30,6.00,4.00,1.83,3.40,6.00,7.60,314.72,5.89,16.00,74.00,51.54,4.40,162.89
05-06,0356,01,LANCASTER PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,35,KITTSON,01,1.36,0.33,0.00,1.00,0.00,0.03,0.00,0.10,0.00,0.00,0.17,0.00,0.50,0.00,0.00,0.00,0.00,18.70,0.30,0.60,5.97,2.00,0.67,9.16
05-06,0361,01,INTERNATIONAL FALLS SCHOOL DISTRICT,0 ,0,District Totals: ,36,KOOCHICHING,03,4.00,1.00,0.00,2.50,0.00,0.50,0.00,0.00,0.00,0.00,0.33,1.00,1.00,1.00,0.50,1.00,2.00,76.04,1.00,4.00,22.85,11.51,1.20,35.48
05-06,0362,01,LITTLEFORK-BIG FALLS SCHOOL DIST.,0 ,0,District Totals: ,36,KOOCHICHING,03,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.17,1.00,0.00,0.00,0.00,0.70,22.82,1.00,1.07,7.09,2.01,0.20,11.45
05-06,0363,01,SOUTH KOOCHICHING SCHOOL DISTRICT,0 ,0,District Totals: ,36,KOOCHICHING,03,4.00,1.00,0.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,0.51,1.00,1.00,0.00,0.17,0.00,0.83,44.10,0.87,2.00,11.83,4.84,0.33,24.23
05-06,0371,01,BELLINGHAM PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,37,LAC QUI PARLE,06W,1.00,0.50,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.40,9.03,0.40,0.60,6.50,0.33,0.00,1.20
05-06,0378,01,DAWSON-BOYD PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,37,LAC QUI PARLE,06W,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.83,0.50,0.00,0.00,1.00,1.50,39.46,0.00,1.34,12.00,6.63,1.37,18.12
05-06,0381,01,LAKE SUPERIOR PUBLIC SCHOOL DIST.,0 ,0,District Totals: ,38,LAKE,03,7.07,1.00,0.00,3.00,1.07,1.00,1.00,0.50,0.03,0.00,0.00,2.00,1.00,1.00,1.00,0.00,2.33,102.35,0.00,2.00,29.03,14.13,1.45,55.74
05-06,0382,52,NW REGION INTERDISTRICT COUNCIL,0 ,0,District Totals: ,45,MARSHALL,01,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.60,1.00,3.80,4.84,0.00,0.00,0.00,4.84,0.00,0.00
05-06,0390,01,LAKE OF THE WOODS SCHOOL DISTRICT,0 ,0,District Totals: ,39,LAKE OF THE WOODS,02,2.00,0.50,0.00,1.50,0.00,0.00,0.00,0.06,0.00,0.00,0.50,0.00,0.83,0.00,0.37,2.00,1.00,41.09,0.60,1.00,11.00,7.00,0.00,21.49
05-06,0391,01,CLEVELAND PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,40,LESUEUR,09,2.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.13,0.00,1.70,0.84,0.00,0.00,0.20,0.00,0.50,29.66,1.00,2.00,9.34,4.10,0.58,12.64
05-06,0392,01,LECENTER PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,40,LESUEUR,09,2.70,0.70,0.00,1.00,1.00,0.00,0.00,0.34,0.10,0.00,0.61,0.67,0.67,0.00,0.40,1.00,1.00,43.75,0.67,2.00,13.00,5.83,0.40,21.85
05-06,0394,01,MONTGOMERY-LONSDALE SCHOOL DISTRICT,0 ,0,District Totals: ,40,LESUEUR,09,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.66,0.00,0.00,0.50,1.00,1.00,1.00,0.50,2.00,2.00,61.58,1.00,2.00,19.00,7.65,1.65,30.28
05-06,0397,52,LAKE AGASSIZ SPECIAL ED. COOP.,0 ,0,District Totals: ,03,BECKER,04,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.80,2.92,0.00,0.00,0.00,2.92,0.00,0.00
05-06,0398,52,MIDWEST SPECIAL EDUCATION COOP.,0 ,0,District Totals: ,75,STEVENS,04,2.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,3.37,0.00,0.00,0.00,2.37,1.00,0.00
05-06,0402,01,HENDRICKS PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,41,LINCOLN,08,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.10,0.00,0.50,16.83,0.60,2.00,9.00,2.10,0.00,3.13
05-06,0403,01,IVANHOE PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,41,LINCOLN,08,1.83,0.83,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.02,0.50,0.00,0.00,0.10,0.00,0.10,15.39,0.00,0.00,0.00,2.60,0.34,12.45
05-06,0404,01,LAKE BENTON PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,41,LINCOLN,08,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.75,0.13,0.00,0.00,0.20,0.00,0.40,19.14,0.03,1.00,6.00,1.07,1.08,9.96
05-06,0409,01,TYLER PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,41,LINCOLN,08,1.30,0.30,0.00,1.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.60,0.17,0.00,0.27,0.10,0.00,17.23,0.53,0.00,0.00,1.10,1.40,14.20
05-06,0411,01,BALATON PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,42,LYON,08,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.47,7.35,0.00,1.00,4.66,0.27,0.00,1.42
05-06,0413,01,MARSHALL PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,42,LYON,08,6.50,1.00,0.00,4.00,1.00,0.00,0.50,1.00,0.00,0.00,1.20,3.50,1.67,3.17,1.00,0.00,3.00,154.88,2.83,8.00,40.00,22.42,1.06,80.57
05-06,0414,01,MINNEOTA PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,42,LYON,08,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,2.70,0.96,0.50,0.00,0.27,0.72,0.97,33.96,0.67,2.92,10.96,3.53,1.02,14.86
05-06,0415,01,LYND PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,42,LYON,08,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.20,0.00,0.13,14.05,0.33,2.00,6.50,1.11,0.00,4.11
05-06,0417,01,TRACY PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,42,LYON,08,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.66,1.00,1.00,0.87,0.53,0.00,0.33,59.83,0.67,2.00,14.00,6.39,2.00,34.77
05-06,0418,01,RUSSELL PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,42,LYON,08,0.33,0.33,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,1.34,0.00,0.00,0.00,0.03,0.10,0.07,10.86,0.33,0.00,0.17,1.23,0.00,9.13
05-06,0423,01,HUTCHINSON PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,43,MCLEOD,06E,9.94,1.00,1.00,4.00,2.94,1.00,0.00,2.00,0.00,0.00,0.50,6.49,2.00,1.00,1.94,1.00,4.33,186.43,0.57,7.00,55.13,28.90,1.82,93.01
05-06,0424,01,LESTER PRAIRIE PUBLIC SCHOOL DIST.,0 ,0,District Totals: ,43,MCLEOD,06E,2.77,0.00,1.00,0.84,0.83,0.10,0.00,0.07,0.00,0.00,0.00,1.00,0.17,0.00,0.23,0.47,0.50,29.46,0.33,1.00,8.83,2.02,0.00,17.28
05-06,0432,01,MAHNOMEN PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,44,MAHNOMEN,02,3.00,0.00,0.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.40,0.00,2.20,57.00,0.00,2.00,12.00,8.00,2.28,32.72
05-06,0435,01,WAUBUN PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,44,MAHNOMEN,02,4.00,1.00,0.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,0.33,1.47,0.99,0.00,0.33,0.00,1.00,55.08,1.00,3.00,15.00,6.12,1.00,28.96
05-06,0441,01,MARSHALL COUNTY CENTRAL SCHOOLS,0 ,0,District Totals: ,45,MARSHALL,01,3.00,1.00,0.00,1.83,0.00,0.17,0.00,0.50,0.00,0.00,0.00,0.40,0.00,0.60,0.00,0.00,1.00,31.80,0.40,2.00,8.00,5.24,1.00,15.16
05-06,0447,01,GRYGLA PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,45,MARSHALL,01,1.50,0.50,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.83,0.00,0.00,0.00,0.00,18.41,0.00,0.80,6.00,2.01,0.83,8.77
05-06,0458,01,TRUMAN PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,46,MARTIN,09,2.66,0.83,0.00,1.00,0.00,0.83,0.00,0.03,0.00,0.00,1.29,0.00,0.50,0.00,0.00,1.00,0.67,23.72,0.93,1.00,8.00,2.34,1.00,10.45
05-06,0463,01,EDEN VALLEY-WATKINS SCHOOL DISTRICT,0 ,0,District Totals: ,47,MEEKER,06E,4.00,0.83,0.00,1.67,0.00,1.17,0.33,0.00,0.00,0.00,1.86,1.00,0.33,0.60,0.00,0.00,2.00,57.55,0.27,4.00,17.00,9.93,0.33,26.02
05-06,0465,01,LITCHFIELD PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,47,MEEKER,06E,5.60,1.00,0.00,3.00,1.00,0.60,0.00,1.00,0.00,0.00,1.67,2.00,2.00,1.00,0.00,1.50,4.00,118.86,1.44,3.50,31.00,15.80,0.80,66.32
05-06,0466,01,DASSEL-COKATO PUBLIC SCHOOL DIST.,0 ,0,District Totals: ,47,MEEKER,07W,7.40,1.00,0.00,4.00,1.00,0.40,1.00,1.00,0.00,0.00,1.83,1.00,4.00,1.00,0.00,4.00,2.50,134.59,0.00,4.50,47.00,16.62,1.44,65.03
05-06,0473,01,ISLE PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,48,MILLE LACS,07E,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.20,0.00,1.00,0.00,1.00,0.00,0.27,0.00,1.00,39.06,0.49,2.17,12.85,3.91,0.33,19.31
05-06,0477,01,PRINCETON PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,48,MILLE LACS,07E,9.00,1.00,0.00,4.00,3.00,1.00,0.00,1.83,0.47,0.00,0.18,4.00,4.00,1.00,1.20,1.00,5.78,190.91,2.89,6.50,57.49,26.86,4.12,93.05
05-06,0480,01,ONAMIA PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,48,MILLE LACS,07E,4.00,1.00,0.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.84,0.00,0.50,1.00,2.00,62.23,1.34,2.00,15.00,12.98,2.93,27.98
05-06,0482,01,LITTLE FALLS PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,49,MORRISON,05,7.00,1.00,0.00,4.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,3.10,2.00,1.00,0.99,5.50,4.00,168.72,0.00,8.00,35.51,33.52,5.28,86.41
05-06,0484,01,PIERZ PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,49,MORRISON,05,3.60,1.00,0.00,2.00,0.00,0.60,0.00,0.00,0.00,0.00,0.65,1.00,2.00,1.00,0.33,1.34,2.00,67.85,1.00,3.00,18.00,10.30,4.36,31.19
05-06,0485,01,ROYALTON PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,49,MORRISON,05,3.23,1.00,0.00,2.00,0.00,0.23,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.34,1.17,1.83,42.86,0.00,1.00,13.00,5.54,1.99,21.33
05-06,0486,01,SWANVILLE PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,49,MORRISON,05,1.50,0.50,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.17,0.84,0.40,25.52,0.00,1.00,7.50,2.80,0.00,14.22
05-06,0487,01,UPSALA PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,49,MORRISON,05,1.50,0.50,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.85,0.00,0.67,0.00,0.17,0.67,1.00,26.48,0.00,0.67,8.50,3.54,0.34,13.43
05-06,0492,01,AUSTIN PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,50,MOWER,10,12.01,1.00,0.00,6.34,1.00,1.00,2.67,2.00,4.00,0.00,4.73,4.00,2.00,0.00,3.83,4.00,7.50,277.01,3.80,17.00,64.00,42.29,9.60,140.32
05-06,0495,01,GRAND MEADOW PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,50,MOWER,10,2.19,1.00,0.00,0.99,0.00,0.20,0.00,0.10,0.00,0.00,1.60,0.59,0.65,0.00,0.00,1.00,0.03,25.18,0.27,1.00,7.50,4.85,1.28,10.28
05-06,0497,01,LYLE PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,50,MOWER,10,3.17,1.00,0.00,1.00,1.00,0.17,0.00,0.03,0.00,0.00,0.50,0.00,1.00,0.00,0.00,0.00,0.17,24.06,1.00,0.50,7.00,2.17,0.53,12.86
05-06,0499,01,LEROY PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,50,MOWER,10,2.23,0.50,0.00,1.50,0.00,0.23,0.00,0.53,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.10,28.92,0.63,1.00,8.27,3.81,0.80,14.41
05-06,0500,01,SOUTHLAND PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,50,MOWER,10,3.40,1.00,0.00,1.00,0.00,1.40,0.00,0.24,0.00,0.00,2.01,1.00,0.99,0.00,0.00,1.60,1.40,48.26,0.83,2.00,10.00,7.14,0.80,27.49
05-06,0505,01,FULDA PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,51,MURRAY,08,3.23,0.50,0.00,1.00,0.00,1.00,0.73,0.00,0.00,0.00,2.38,0.17,0.67,0.47,0.40,0.00,1.00,34.81,0.00,1.03,9.18,6.35,1.42,16.83
05-06,0507,01,NICOLLET PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,52,NICOLLET,09,1.67,1.00,0.00,0.00,0.00,0.00,0.67,0.50,0.10,0.00,1.02,0.50,0.00,0.00,0.20,1.00,0.50,21.39,0.00,1.00,6.51,3.06,0.88,9.94
05-06,0508,01,ST. PETER PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,52,NICOLLET,09,6.13,1.00,0.00,2.67,1.46,1.00,0.00,0.67,0.20,0.00,0.00,3.00,2.50,1.00,1.27,5.00,3.50,124.51,2.67,7.00,32.00,22.50,0.24,60.10
05-06,0511,01,ADRIAN PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,53,NOBLES,08,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.87,1.00,0.60,0.00,0.33,1.00,1.00,41.85,1.00,2.00,12.51,3.18,0.71,22.45
05-06,0513,01,BREWSTER PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,53,NOBLES,08,0.94,0.27,0.00,0.50,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.27,11.43,0.33,1.00,6.50,1.20,0.00,2.40
05-06,0514,01,ELLSWORTH PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,53,NOBLES,08,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.50,20.33,0.00,1.00,6.00,2.01,0.00,11.32
05-06,0516,01,ROUND LAKE PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,53,NOBLES,08,0.73,0.23,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.23,11.70,0.00,0.00,0.00,1.04,0.00,10.66
05-06,0518,01,WORTHINGTON PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,53,NOBLES,08,11.00,1.00,0.00,3.00,3.00,3.00,1.00,0.00,0.00,1.00,3.76,4.80,2.00,1.00,2.00,0.00,3.00,159.62,4.00,7.00,40.73,26.59,1.00,80.30
05-06,0531,01,BYRON PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,55,OLMSTED,10,4.50,1.00,0.00,3.00,0.00,0.50,0.00,0.50,1.00,0.00,0.00,3.00,1.00,1.00,0.77,1.00,3.00,89.76,1.47,3.00,30.00,12.13,0.66,42.50
05-06,0533,01,DOVER-EYOTA PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,55,OLMSTED,10,4.03,1.00,0.00,2.00,0.00,0.03,1.00,0.60,0.07,0.00,0.66,1.00,1.00,1.00,0.70,0.50,1.00,68.64,0.54,5.00,22.00,9.41,0.67,31.02
05-06,0534,01,STEWARTVILLE PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,55,OLMSTED,10,5.57,1.00,0.00,2.47,1.50,0.60,0.00,1.70,0.00,0.00,0.40,3.00,1.83,1.00,1.23,1.00,2.60,100.09,0.60,3.00,33.00,13.66,3.40,46.43
05-06,0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,55,OLMSTED,10,39.00,1.00,0.00,21.00,12.00,3.00,2.00,5.80,0.00,0.00,29.61,25.95,17.29,3.00,9.00,12.90,23.50,954.42,0.00,41.50,279.85,135.09,24.04,473.94
05-06,0542,01,BATTLE LAKE PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,56,OTTER TAIL,04,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,1.00,1.00,0.00,0.50,0.00,0.50,37.73,0.63,2.00,12.00,3.83,0.80,18.47
05-06,0544,01,FERGUS FALLS PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,56,OTTER TAIL,04,6.49,1.00,0.00,2.99,1.00,1.00,0.50,0.70,0.00,0.00,5.50,5.49,2.00,1.00,2.27,0.00,9.40,174.86,2.19,6.00,47.00,31.44,3.99,84.24
05-06,0545,01,HENNING PUBLIC SCHOOL DISTRICT,0 ,0,District Totals: ,56,OTTER TAIL,04,0.80,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,1.10,0.00,0.00,0.00,0.30,0.17,0.60,27.75,0.64,2.00,8.00,3.75,0.00,13.36
