SchYear,DistNumb,DistType,DistName,SchNum,SchCls,SchName,CountyNumber,CountyName,EcoDevRgn,TotFTE,Male,Female,IndianMale,IndianFemale,AsianMale,AsianFemale,HispanicMale,HispanicFemale,BlackMale,BlackFemale,WhiteMale,WhiteFemale,NewTchr,AvgYrsExp,Exp1_5,Exp6_10,Exp11_15,Exp16_20,Exp21_25,Exp26_30,Exp31Plus,LessThanBA,BA,MA,PhD,EdUnkn,AvgAge,AgeLess25,Age25_29,Age30_34,Age35_44,Age45_54,Age55Plus
17-18,507,1,NICOLLET PUBLIC SCHOOL DISTRICT                   ,20,32,NICOLLET SENIOR HIGH SCHOOL                       ,52,Nicollet                                          ,9,8.6,1.9,6.7,0,0,0,0,0,0,0,0,1.9,6.7,0.25,12,0.76,2.11,1.11,3.59,1.03,0,0,0,5.27,3.33,0,0,41,0.25,0.51,0.92,2.57,2.99,1.36
17-18,507,1,NICOLLET PUBLIC SCHOOL DISTRICT                   ,25,84,NICOLLET ECFE                                     ,52,Nicollet                                          ,9,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0.2,0,25,0,0,0,0.13,0,0,0.07,0,0.2,0,0,0,47,0,0,0,0.13,0,0.07
17-18,507,1,NICOLLET PUBLIC SCHOOL DISTRICT                   ,30,85,LITTLE RAIDERS SCHOOL READINESS                   ,52,Nicollet                                          ,9,1.34,0,1.34,0,0,0,0,0,0,0,0,0,1.34,0,21,0,0,0,0.67,0.67,0,0,0,1.34,0,0,0,44,0,0,0,0.67,0.67,0
17-18,507,1,NICOLLET PUBLIC SCHOOL DISTRICT                   ,0,0,Totals                                            ,52,Nicollet                                          ,9,27.29,6.29,21,0,0,0,1,0,0,0,0,6.29,20,0.79,12,7.01,5.47,3.36,6.06,2.98,2,0.07,0,18.19,9.07,0,0,39,3.64,4.37,1.6,7.59,7.81,2.28
17-18,508,1,ST. PETER PUBLIC SCHOOL DISTRICT                  ,0,0,ST. PETER PUBLIC SCHOOL DISTRICT                  ,52,Nicollet                                          ,9,2.77,0,2.77,0,0,0,0,0,0,0,0,0,2.77,0,14,0.7,0.17,0.7,0.4,0.8,0,0,0,1.03,0.7,0,0.27,46,0,0,0.9,0.27,0.67,0.93
17-18,508,1,ST. PETER PUBLIC SCHOOL DISTRICT                  ,20,41,ROCK BEND HS ALC                                  ,52,Nicollet                                          ,9,1.2,1,0.2,0,0,0,0,0,0,0,0,1,0.2,0,7,0,1.2,0,0,0,0,0,0,0,0,0,0,42,0,0,0.2,0,1,0
17-18,508,1,ST. PETER PUBLIC SCHOOL DISTRICT                  ,30,10,North Elementary School                           ,52,Nicollet                                          ,9,28.35,8.67,19.68,0,0,0,1,0,0,0,0,8.67,18.68,0,15,5.67,7.35,2,6,1.67,3.67,1,0,16.33,12,0,0,41,2.5,4,3.5,9,6.18,3.17
17-18,508,1,ST. PETER PUBLIC SCHOOL DISTRICT                  ,40,32,St. Peter High School                             ,52,Nicollet                                          ,9,35.86,18.03,17.83,0.99,0,0,0,0,0,0,0,17.04,17.83,2.39,14,6.84,10.45,2.4,2.67,5.8,6.7,1,0,13.79,21.71,0,0,43,1,4.4,4.4,7.81,13.04,5.21
17-18,508,1,ST. PETER PUBLIC SCHOOL DISTRICT                  ,50,10,South Elementary Center                           ,52,Nicollet                                          ,9,20.65,1,19.65,0,0,0,0,0,0,0,0,1,19.65,1.25,15,5.75,3.5,0.91,4,3,2.49,1,0,17.74,2.64,0,0,41,1.5,6,1.14,3.27,6.75,1.99
17-18,508,1,ST. PETER PUBLIC SCHOOL DISTRICT                  ,55,50,ST. PETER ECSE                                    ,52,Nicollet                                          ,9,6.02,1,5.02,0,0,0,0,0,0,0,0,1,5.02,0,11,1,3.02,1,0,1,0,0,0,1,4,0,0,36,0,1,4,0,0.02,1
17-18,508,1,ST. PETER PUBLIC SCHOOL DISTRICT                  ,60,77,HOFFMAN LEARNING CENTER                           ,52,Nicollet                                          ,9,3.66,0,3.66,0,0,0,0,0,0,0,0,0,3.66,0,25,0,0,0,0.33,1.66,1.67,0,0,2.66,1,0,0,56,0,0,0,0,0,3.66
17-18,508,1,ST. PETER PUBLIC SCHOOL DISTRICT                  ,75,70,MN SECURITY HOSPITAL YAAP                         ,52,Nicollet                                          ,9,0.34,0,0.34,0,0,0,0,0,0,0,0,0,0.34,0,22,0,0,0,0,0.34,0,0,0,0.34,0,0,0,58,0,0,0,0,0,0.34
17-18,508,1,ST. PETER PUBLIC SCHOOL DISTRICT                  ,80,20,St. Peter Middle School                           ,52,Nicollet                                          ,9,37.46,15.18,22.28,0,0,0,0,0,0,0,0,15.18,22.28,2.2,13,10.7,10.03,4.42,4,4,1.5,2.81,1,22.85,13.39,0,0,39,2.4,9.21,6,9.32,6.22,4.31
17-18,508,1,ST. PETER PUBLIC SCHOOL DISTRICT                  ,0,0,Totals                                            ,52,Nicollet                                          ,9,136.31,44.88,91.43,0.99,0,0,1,0,0,0,0,43.89,90.43,5.84,14,30.66,35.72,11.43,17.4,18.27,16.03,5.81,1,75.74,55.44,0,0.27,42,7.4,24.61,20.14,29.67,33.88,20.61
17-18,511,1,ADRIAN PUBLIC SCHOOL DISTRICT                     ,0,0,ADRIAN PUBLIC SCHOOL DISTRICT                     ,53,Nobles                                            ,6,0.4,0.17,0.23,0,0,0,0,0,0,0,0,0.17,0.23,0,17,0,0,0.03,0.2,0.17,0,0,0,0.17,0,0,0,44,0,0,0,0.03,0.37,0
17-18,511,1,ADRIAN PUBLIC SCHOOL DISTRICT                     ,10,10,ADRIAN ELEMENTARY                                 ,53,Nobles                                            ,6,20.12,2.6,17.52,0,0,0,0,0,0,0,0,2.6,17.52,0.83,13,4.77,6,1,2.35,6,0,0,0,17.77,2.35,0,0,38,3.43,3.17,4,4.17,5,0.35
17-18,511,1,ADRIAN PUBLIC SCHOOL DISTRICT                     ,15,20,ADRIAN MIDDLE                                     ,53,Nobles                                            ,6,9.7,4.24,5.46,0,0,0,0,0,0,0,0,4.24,5.46,0.83,12,3.29,2.85,1,0.8,1.25,0.17,0.34,0,8.79,0.91,0,0,37,1.03,3.08,0,3.03,2.05,0.51
17-18,511,1,ADRIAN PUBLIC SCHOOL DISTRICT                     ,20,33,ADRIAN SECONDARY                                  ,53,Nobles                                            ,6,10.78,6.28,4.5,0,0,0,0,0,0,0,0,6.28,4.5,0.17,18,3.35,0.6,1.67,1.21,1.4,0.87,1.68,0,8.05,2.33,0,0,44,0.37,2.58,0.6,1.87,1.8,3.56
17-18,511,1,ADRIAN PUBLIC SCHOOL DISTRICT                     ,0,0,Totals                                            ,53,Nobles                                            ,6,41,13.29,27.71,0,0,0,0,0,0,0,0,13.29,27.71,1.83,15,11.41,9.45,3.7,4.56,8.82,1.04,2.02,0,34.78,5.59,0,0,40,4.83,8.83,4.6,9.1,9.22,4.42
17-18,514,1,ELLSWORTH PUBLIC SCHOOL DISTRICT                  ,0,0,ELLSWORTH PUBLIC SCHOOL DISTRICT                  ,53,Nobles                                            ,6,1.06,0,1.06,0,0,0,0,0,0,0,0,0,1.06,0,3,1.03,0.03,0,0,0,0,0,0,1.06,0,0,0,25,1.03,0,0.03,0,0,0
17-18,514,1,ELLSWORTH PUBLIC SCHOOL DISTRICT                  ,10,10,ELLSWORTH ELEMENTARY                              ,53,Nobles                                            ,6,9.53,3.16,6.37,0,0,0,0,0,0,0,0,3.16,6.37,1,6,5.34,2.83,1.03,0.33,0,0,0,0,8.53,1,0,0,29,4,0.67,2.5,2.03,0,0.33
17-18,514,1,ELLSWORTH PUBLIC SCHOOL DISTRICT                  ,20,33,ELLSWORTH SECONDARY                               ,53,Nobles                                            ,6,8.84,4.89,3.95,0,0,0,0,0,0,0,0,4.89,3.95,0,11,2.95,1.81,1,2.08,0,1,0,0,7.44,1.4,0,0,40,0,3.36,1.8,0.6,0,3.08
17-18,514,1,ELLSWORTH PUBLIC SCHOOL DISTRICT                  ,0,0,Totals                                            ,53,Nobles                                            ,6,19.43,8.05,11.38,0,0,0,0,0,0,0,0,8.05,11.38,1,9,9.32,4.67,2.03,2.41,0,1,0,0,17.03,2.4,0,0,36,5.03,4.03,4.33,2.63,0,3.41
17-18,518,1,WORTHINGTON PUBLIC SCHOOL DISTRICT                ,1,10,PRAIRIE ELEMENTARY                                ,53,Nobles                                            ,6,92.5,11,81.5,0,0,0,1,0,0,0,0,11,80.5,5,13,33,19,10,9,11,6.5,2,0,56.5,36,0,0,38,13,21,11,15,23,9.5
17-18,518,1,WORTHINGTON PUBLIC SCHOOL DISTRICT                ,4,20,WORTHINGTON MIDDLE                                ,53,Nobles                                            ,6,62.74,17.22,45.52,0,0,0,2,0,0,0,0,17.22,43.52,5.73,16,17.09,8.87,5.76,9.37,10.8,6.18,3.62,0,27.31,35.43,0,0,41,7.14,9.35,7.39,12.17,19.72,6.97
17-18,518,1,WORTHINGTON PUBLIC SCHOOL DISTRICT                ,6,41,WORTHINGTON AREA LEARNING CENTER                  ,53,Nobles                                            ,6,12.56,4.56,8,0,0,0.96,0,0,0,0,0,3.6,8,4.68,13,6.04,1.72,0,0.96,0.96,0.96,1.92,0,8.64,3.92,0,0,42,1.92,0.96,2.88,1,0.96,4.84
17-18,518,1,WORTHINGTON PUBLIC SCHOOL DISTRICT                ,7,50,EARLY CHILDHOOD                                   ,53,Nobles                                            ,6,2,0,2,0,0,0,0,0,0,0,0,0,2,0,33,0,0,0,0,1,0,1,0,1,1,0,0,54,0,0,0,0,1,1
17-18,518,1,WORTHINGTON PUBLIC SCHOOL DISTRICT                ,8,32,WORTHINGTON SENIOR HIGH                           ,53,Nobles                                            ,6,60.86,21.33,39.53,0,0,0,1,0,0.99,0,0,21.33,37.54,5.96,15,19.88,10.44,3.97,5.38,10.12,7.11,1.98,0,29.78,31.08,0,0,40,4.95,10.91,5.5,13.86,18.19,7.45
17-18,518,1,WORTHINGTON PUBLIC SCHOOL DISTRICT                ,0,0,Totals                                            ,53,Nobles                                            ,6,230.66,54.11,176.55,0,0,0.96,4,0,0.99,0,0,53.15,171.56,21.37,15,76.01,40.03,19.73,24.71,33.88,20.75,10.52,0,123.23,107.43,0,0,40,27.01,42.22,26.77,42.03,62.87,29.76
17-18,531,1,BYRON PUBLIC SCHOOL DISTRICT                      ,10,10,Byron Intermediate School                         ,55,Olmsted                                           ,10,26.82,8.56,18.26,0,0,0,0,0,0,0,0,8.56,18.26,0,15,3.55,6.67,7.28,2.69,3.26,2.7,0.67,0,14.93,11.83,0,0,40,1,3.33,4.17,11.47,5.65,1.2
17-18,531,1,BYRON PUBLIC SCHOOL DISTRICT                      ,20,32,BYRON SENIOR HIGH SCHOOL                          ,55,Olmsted                                           ,10,36.28,19.64,16.64,0,0,0,0,0,0,0,0,19.64,16.64,1,15,5.07,8.04,5.46,5.01,10.7,0,1,0,14.25,21.97,0,0,40,1.99,4.31,5.78,10.75,11.03,2.42
17-18,531,1,BYRON PUBLIC SCHOOL DISTRICT                      ,30,20,BYRON MIDDLE SCHOOL                               ,55,Olmsted                                           ,10,30.95,15.67,15.28,0,0,0,0,0,0,0,0,15.67,15.28,0,12,8,7.25,5.67,4,5.03,1,0,0,20.67,9.25,1,0,37,2,7,5.92,10,3,3.03
17-18,531,1,BYRON PUBLIC SCHOOL DISTRICT                      ,60,10,BYRON PRIMARY SCHOOL                              ,55,Olmsted                                           ,10,34.16,2.99,31.17,0,0,0,0,0,0,0,0,2.99,31.17,0,13,8.33,8,7.07,2.36,4.07,1,1.33,0,18.33,15.66,0,0,40,5,6.33,3.57,6.86,8.5,3.9
17-18,531,1,BYRON PUBLIC SCHOOL DISTRICT                      ,0,0,Totals                                            ,55,Olmsted                                           ,10,128.21,46.86,81.35,0,0,0,0,0,0,0,0,46.86,81.35,1,14,24.95,29.96,25.48,14.06,23.06,4.7,3,0,68.18,58.71,1,0,39,9.99,20.97,19.44,39.08,28.18,10.55
17-18,533,1,DOVER-EYOTA PUBLIC SCHOOL DISTRICT                ,0,0,DOVER-EYOTA PUBLIC SCHOOL DISTRICT                ,55,Olmsted                                           ,10,1.2,0,1.2,0,0,0,0,0,0,0,0,0,1.2,0,18,0,0.57,0,0.13,0.4,0,0,0,0.56,0,0,0,47,0,0,0.33,0.41,0.13,0.33
17-18,533,1,DOVER-EYOTA PUBLIC SCHOOL DISTRICT                ,20,10,DOVER-EYOTA ELEMENTARY                            ,55,Olmsted                                           ,10,37.23,5.37,31.86,0,0,0,0,0,0,0,0,5.37,31.86,0.5,17,5.5,5.34,8.96,4.5,4.97,4,3.96,0,13.86,23.37,0,0,43,0,5,4.84,7.63,12.8,6.96
17-18,533,1,DOVER-EYOTA PUBLIC SCHOOL DISTRICT                ,25,20,DOVER-EYOTA MIDDLE SCHOOL                         ,55,Olmsted                                           ,10,15.69,5.12,10.57,0,0,0,0,0,0,0,0,5.12,10.57,1,12,3.75,1.65,5.79,2.76,0.41,0,1.33,0,11.24,4.45,0,0,40,0.33,1.43,2.31,6.23,2.73,2.66
17-18,533,1,DOVER-EYOTA PUBLIC SCHOOL DISTRICT                ,30,32,DOVER-EYOTA HIGH SCHOOL                           ,55,Olmsted                                           ,10,21.41,10.39,11.02,0,0,0,0,0,0,0,0,10.39,11.02,0,14,6.22,1.65,5.14,2.17,3.59,1.98,0.66,0,12.01,9.4,0,0,39,1.62,3.61,1.98,5.7,7.18,1.32
17-18,533,1,DOVER-EYOTA PUBLIC SCHOOL DISTRICT                ,0,0,Totals                                            ,55,Olmsted                                           ,10,75.53,20.88,54.65,0,0,0,0,0,0,0,0,20.88,54.65,1.5,15,15.47,9.21,19.89,9.56,9.37,5.98,5.95,0,37.67,37.22,0,0,41,1.95,10.04,9.46,19.97,22.84,11.27
17-18,534,1,STEWARTVILLE PUBLIC SCHOOL DISTRICT               ,0,0,STEWARTVILLE PUBLIC SCHOOL DISTRICT               ,55,Olmsted                                           ,10,2.2,0,2.2,0,0,0,0,0,0,0,0,0,2.2,0,20,0.2,0,0,0,2,0,0,0,0.2,2,0,0,47,0.2,0,0,0,2,0
17-18,534,1,STEWARTVILLE PUBLIC SCHOOL DISTRICT               ,10,10,Bear Cave Intermediate School                     ,55,Olmsted                                           ,10,28.78,8,20.78,0,0,0,0,0,0,0,0,8,20.78,1.33,11,7.29,6.32,6.67,2.07,4.43,2,0,0.99,15.63,12.06,0,0,36,4.12,2,11.49,2.74,7,1.43
17-18,534,1,STEWARTVILLE PUBLIC SCHOOL DISTRICT               ,11,10,BONNER ELEMENTARY                                 ,55,Olmsted                                           ,10,32.86,4,28.86,0,0,0,0,0,0,0,0,4,28.86,3,11,7.74,7.67,6.4,5.02,3.03,1,1,0,22.43,10.17,0,0,37,3,5.49,9.97,6.35,4,4.05
17-18,534,1,STEWARTVILLE PUBLIC SCHOOL DISTRICT               ,20,20,STEWARTVILLE MIDDLE                               ,55,Olmsted                                           ,10,30.29,13.67,16.62,0,0,0,0,0,0,0,0,13.67,16.62,2.53,14,9.74,5.12,4.47,4.53,2.43,2,2,0,17.56,12.67,0,0,39,2.53,7.03,4.47,6.16,6.87,3.23
17-18,534,1,STEWARTVILLE PUBLIC SCHOOL DISTRICT               ,30,32,STEWARTVILLE SENIOR HIGH                          ,55,Olmsted                                           ,10,35.64,16.97,18.67,0,0,0,0,0,0,0,0,16.97,18.67,0.93,15,1.9,10.19,7.21,5.87,5.07,2.2,2.2,0,19.3,16.2,0,0,41,0.13,2.17,8,11.27,8.8,5.27
17-18,534,1,STEWARTVILLE PUBLIC SCHOOL DISTRICT               ,40,50,Central Education Center                          ,55,Olmsted                                           ,10,4.84,0,4.84,0,0,0,0,0,0,0,0,0,4.84,0.77,13,1.77,1.07,0,0,0,2,0,0,4.77,0,0,0,44,0.77,0.57,0,0,1.5,2
17-18,534,1,STEWARTVILLE PUBLIC SCHOOL DISTRICT               ,0,0,Totals                                            ,55,Olmsted                                           ,10,134.61,42.64,91.97,0,0,0,0,0,0,0,0,42.64,91.97,8.56,13,28.64,30.37,24.75,17.49,16.96,9.2,5.2,0.99,79.89,53.1,0,0,39,10.75,17.26,33.93,26.52,30.17,15.98
17-18,535,1,ROCHESTER PUBLIC SCHOOL DISTRICT                  ,0,0,ROCHESTER PUBLIC SCHOOL DISTRICT                  ,55,Olmsted                                           ,10,22.08,0.8,21.28,0,0,0,0,0,0,0,0,0.8,21.28,1.2,10,7.3,6.28,3.8,1,2,0.9,0,0,10.81,9.7,0.77,0.8,41,0,4,2.3,8.31,4,3.47
17-18,535,1,ROCHESTER PUBLIC SCHOOL DISTRICT                  ,110,10,BAMBER VALLEY ELEMENTARY                          ,55,Olmsted                                           ,10,57.46,7.93,49.53,0,0,0,0,0,0,0,0,7.93,49.53,2,15,17.21,9.45,14.67,7,3.91,2.7,2,0,21.74,30.7,0,5.02,42,3,15.55,6.11,15.67,10.43,6.7
17-18,535,1,ROCHESTER PUBLIC SCHOOL DISTRICT                  ,112,10,BISHOP ELEMENTARY                                 ,55,Olmsted                                           ,10,30.51,4,26.51,0,0,0,0,0,1,0,0,4,24.51,0,20,4.01,1.6,3,2.81,8.29,7.8,1,0,8.61,14.9,0,6,45,2,3.01,1,4.41,12.31,7.78
17-18,535,1,ROCHESTER PUBLIC SCHOOL DISTRICT                  ,116,10,CHURCHILL ELEMENTARY                              ,55,Olmsted                                           ,10,16.52,1.74,14.78,0,0,0,0,0,0,0,0,1.74,14.78,0,16,3,2.94,4,3,1.28,1.3,1,0,5.4,10.12,0,1,41,0,1.54,2.2,5.48,3.3,4
17-18,535,1,ROCHESTER PUBLIC SCHOOL DISTRICT                  ,120,10,ELTON HILLS ELEMENTARY                            ,55,Olmsted                                           ,10,30.37,2.96,27.41,0,0,1.04,0,0,0,0,0,1.92,25.41,0,10,14.04,4.23,4,0.5,3.6,1,1,0,15.34,13.03,0,0,37,7,4.04,3.92,5.63,7,2.78
17-18,535,1,ROCHESTER PUBLIC SCHOOL DISTRICT                  ,122,10,FOLWELL ELEMENTARY                                ,55,Olmsted                                           ,10,24.46,1.72,22.74,0,0,0,0,0,0,0,0,1.72,22.74,0,11,3,6.45,6.09,5.92,0,3,0,0,7.34,15.12,0,2,40,1,2,3.45,6.41,9.6,2
17-18,535,1,ROCHESTER PUBLIC SCHOOL DISTRICT                  ,124,10,FRANKLIN ELEMENTARY                               ,55,Olmsted                                           ,10,47.51,8.54,38.97,0,0,0,0,0,0.83,1.97,0,5.57,36.14,0,11,8.1,10.51,11.93,7.01,3,2.13,1,0,19.38,24.13,0,1,36,4,9.1,9.24,14.3,4.72,6.15
17-18,535,1,ROCHESTER PUBLIC SCHOOL DISTRICT                  ,125,10,MONTESSORI AT FRANKLIN                            ,55,Olmsted                                           ,10,9.83,0.59,9.24,0,0,0,0,0,0.17,0.03,0,0.56,9.07,0,13,1.36,1.06,3.76,0.48,2,0,1,0,3.36,4.47,0,2,38,0,1.36,3.03,1.86,0,3.58
17-18,535,1,ROCHESTER PUBLIC SCHOOL DISTRICT                  ,126,10,GAGE ELEMENTARY                                   ,55,Olmsted                                           ,10,54.53,10.61,43.92,0,0,0,0,0,3,2,1,7.61,38.92,3,8,19.63,13.02,8.98,8.9,1,1,0,0,23.23,26.4,1,1.9,34,6,12.52,12.24,12.38,11,0.39
17-18,535,1,ROCHESTER PUBLIC SCHOOL DISTRICT                  ,129,10,GEORGE W. GIBBS ELEMENTARY                        ,55,Olmsted                                           ,10,50.31,7.74,42.57,0,0,0,0,0,0,0,0,7.74,41.57,0,19,12.24,7,9.36,9.32,4.68,3.84,1,0,21.28,21.03,0,6,49,4,7.24,4,15.36,13.19,6.52
17-18,535,1,ROCHESTER PUBLIC SCHOOL DISTRICT                  ,134,10,HOOVER ELEMENTARY                                 ,55,Olmsted                                           ,10,15.31,3.28,12.03,0,0,0,0,0,0,0,0,3.28,12.03,0,11,5,2.44,3.56,3.31,0,1,0,0,5.72,8.59,0,1,37,2,3,1.24,5.07,3,1
17-18,535,1,ROCHESTER PUBLIC SCHOOL DISTRICT                  ,136,10,JEFFERSON ELEMENTARY                              ,55,Olmsted                                           ,10,45.41,4,41.41,0,0,0,0,0,0,0,0,4,40.41,0,19,6,9.27,5.84,9,7.4,5,0.9,0,12.65,28.76,0,3,46,2,3,5.3,15.31,13.9,5.9
17-18,535,1,ROCHESTER PUBLIC SCHOOL DISTRICT                  ,138,10,LINCOLN K-8 CHOICE ELEMENTARY                     ,55,Olmsted                                           ,10,28.51,8.7,19.81,0,0,0,0,0,1,1,0,7.7,18.81,0,19,1.16,3.14,5.94,3.55,6.88,5.84,2,0,6.26,20.25,0,2,44,0,2.34,1.96,9.97,10.4,3.84
17-18,535,1,ROCHESTER PUBLIC SCHOOL DISTRICT                  ,140,10,LONGFELLOW CHOICE ELEMENTARY                      ,55,Olmsted                                           ,10,21.54,2.58,18.96,0,0,0,0,0,0,0,0,2.58,18.96,0,15,1,4,3.03,4.02,5.51,2,1.98,0,3.93,16.61,0,1,47,0,2,1,6.15,9.53,2.86
17-18,535,1,ROCHESTER PUBLIC SCHOOL DISTRICT                  ,146,10,PINEWOOD ELEMENTARY                               ,55,Olmsted                                           ,10,22.06,3.84,18.22,0,0,0,0,0,0,0,0,3.84,18.22,0,10,3.42,1.84,6.48,4.32,3,2,0,0,5.6,15.46,0,1,36,2,1.84,0.42,8.32,5.18,4.3
17-18,535,1,ROCHESTER PUBLIC SCHOOL DISTRICT                  ,147,10,RIVERSIDE CENTRAL ELEMENTARY                      ,55,Olmsted                                           ,10,44.32,5.27,39.05,0,0,0,0,0,0,0,2,5.27,37.05,0,13,9.57,10.7,4.51,6,8.54,3,2,0,19.38,22.83,0.51,1.6,40,1,5.57,9.8,8.91,14.53,4.51
17-18,535,1,ROCHESTER PUBLIC SCHOOL DISTRICT                  ,150,10,SUNSET TERRACE ELEMENTARY                         ,55,Olmsted                                           ,10,47.99,6.71,41.28,0,0,0,0,0,1,0,0,6.71,38.28,0,14,15.99,10.07,5.81,1.27,4.83,3,3,0,22.06,18.91,0,5.02,39,4,12.5,6,9.08,12.38,4.03
17-18,535,1,ROCHESTER PUBLIC SCHOOL DISTRICT                  ,152,10,WASHINGTON ELEMENTARY                             ,55,Olmsted                                           ,10,20.5,1.63,18.87,0,0,0,0,0,0,0,0,1.63,17.87,0,13,3.7,3.91,3.01,4.31,4,0.57,0,0,4.11,10.88,0.51,4,41,2,1.5,2.63,6.07,6.79,1.51
17-18,535,1,ROCHESTER PUBLIC SCHOOL DISTRICT                  ,182,50,Mighty Oaks Early Learning School                 ,55,Olmsted                                           ,10,4.5,0,4.5,0,0,0,0,0,0,0,0,0,4.5,1,5,1.5,3,0,0,0,0,0,0,1.5,3,0,0,36,0,1,1.5,1,1,0
17-18,535,1,ROCHESTER PUBLIC SCHOOL DISTRICT                  ,216,77,CARE & TREATMENT HOSPITAL/HOMEBOUND               ,55,Olmsted                                           ,10,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,1,0,0,36,0,0,0,1,0,0
17-18,535,1,ROCHESTER PUBLIC SCHOOL DISTRICT                  ,217,77,CARE & TREATMENT JDC/VON WALD                     ,55,Olmsted                                           ,10,1,1,0,0,0,0,0,0,0,0,0,1,0,0,22,0,0,0,0,1,0,0,0,0,1,0,0,49,0,0,0,0,1,0
17-18,535,1,ROCHESTER PUBLIC SCHOOL DISTRICT                  ,220,79,PRAIRIECARE                                       ,55,Olmsted                                           ,10,3,1,2,0,0,0,0,0,0,0,0,1,2,0,10,0,1,2,0,0,0,0,0,0,3,0,0,42,0,0,0,2,0,1
17-18,535,1,ROCHESTER PUBLIC SCHOOL DISTRICT                  ,305,32,CENTURY SENIOR HIGH                               ,55,Olmsted                                           ,10,85.2,33.12,52.08,0,0,0,0.2,0,4,0,1,33.12,46.88,0,17,10.82,12.99,10.79,19.02,11.82,14.09,2.67,0,30.24,43.12,0.99,10.85,44,2.42,8.87,2.8,25.81,26.18,19.12
17-18,535,1,ROCHESTER PUBLIC SCHOOL DISTRICT                  ,306,41,ROCHESTER ALTERNATIVE LEARNING CTR                ,55,Olmsted                                           ,10,25.97,7.95,18.02,1,0,0,0,0,1,0,0,6.95,17.02,0,17,4,2.97,4,4,4,6,0,0,7.95,16.02,1,1,46,2,0,2.95,6,7.02,8
17-18,535,1,ROCHESTER PUBLIC SCHOOL DISTRICT                  ,307,41,Rochester ALC Recovery Program                    ,55,Olmsted                                           ,10,1.96,0,1.96,0,0,0,0,0,0,0,0,0,1.96,0,15,0,1,0,0,0.96,0,0,0,0,1.96,0,0,41,0,0,0,1,0.96,0
17-18,535,1,ROCHESTER PUBLIC SCHOOL DISTRICT                  ,310,32,JOHN MARSHALL SENIOR HIGH                         ,55,Olmsted                                           ,10,95.36,46.16,49.2,0,0,1,0,0,0,0,0,45.16,49.2,1,16,16.56,11.42,20.12,11.2,23.6,7.46,5,0,31.76,53.78,1.8,8.02,42,3.4,7.14,14.6,29.26,28.36,12.6
17-18,535,1,ROCHESTER PUBLIC SCHOOL DISTRICT                  ,315,32,MAYO SENIOR HIGH                                  ,55,Olmsted                                           ,10,92.14,47.73,44.41,0,0,1,0,0,0,0,0,46.73,44.41,0,15,12.2,22.26,13.81,15.82,12.4,9.57,4.08,0,24.57,56.32,3.2,8.05,42,0,11.42,12.04,25.03,31.8,11.85
17-18,535,1,ROCHESTER PUBLIC SCHOOL DISTRICT                  ,322,50,Rochester Academy-Idp Living(RAIL)                ,55,Olmsted                                           ,10,6.16,0,6.16,0,0,0,0,0,0,0,0,0,6.16,0,19,0,0.23,2,1,1.92,1.01,0,0,1,4.15,0,1.01,46,0,0.23,0,2,1.94,1.99
17-18,535,1,ROCHESTER PUBLIC SCHOOL DISTRICT                  ,325,20,JOHN ADAMS MIDDLE                                 ,55,Olmsted                                           ,10,69.98,26.3,43.68,0,0,1,1.02,0,0,2,0,23.3,42.66,0,10,26.07,19.93,5.51,10.47,2,3,2,0,30.11,32.85,1.02,6,36,2.99,17.49,11.04,20.41,13.05,5
17-18,535,1,ROCHESTER PUBLIC SCHOOL DISTRICT                  ,330,20,WILLOW CREEK MIDDLE                               ,55,Olmsted                                           ,10,74.93,27.75,47.18,0,0,0,1,0,1,0,0,27.75,45.18,2,13,18.17,14.77,13.42,9.21,12.39,4.97,2,0,29.97,32.97,0,11.99,39,4.57,10.79,10.98,20.29,23.33,4.97
17-18,535,1,ROCHESTER PUBLIC SCHOOL DISTRICT                  ,335,20,KELLOGG MIDDLE                                    ,55,Olmsted                                           ,10,58.68,21.97,36.71,0,0,0.97,0.8,0,0,0,0,21,35.91,1.8,14,12.67,10.85,4.99,13.4,8.83,5.99,1.95,0,18.12,29.74,0,10.82,41,1,9.97,5.23,15.77,20.76,5.95
17-18,535,1,ROCHESTER PUBLIC SCHOOL DISTRICT                  ,340,20,FRIEDELL MIDDLE                                   ,55,Olmsted                                           ,10,25.65,5.6,20.05,0,0,0,0,0,1,0,0,5.6,18.05,0,13,2.5,7.08,5.35,3,5.6,0.12,1,0,9.12,13.93,0,1.6,40,0.5,2,5.54,7.56,7.33,2.72
17-18,535,1,ROCHESTER PUBLIC SCHOOL DISTRICT                  ,341,41,HAWTHORNE DIPLOMA PROGRAM                         ,55,Olmsted                                           ,10,2.37,0.5,1.87,0,0,0,0,0,0,0,0,0.5,1.87,0,17,0,0,0.87,1,0.5,0,0,0,1.87,0.5,0,0,57,0,0,0,0,1,1.37
17-18,535,1,ROCHESTER PUBLIC SCHOOL DISTRICT                  ,342,50,ROCHESTER PHOENIX ACADEMY                         ,55,Olmsted                                           ,10,11.09,7.09,4,0,0,0,0,0,0,0,0,7.09,4,1,7,6,1.97,2.12,0,1,0,0,0,5.12,4.97,0,1,36,0,2,2,5.09,2,0
