SchYear,DistNumb,DistType,DistName,SchNum,SchCls,SchName,CountyNumber,CountyName,EcoDevRgn,AdminALL,Superintendent,AsstSuper,Principals,AsstPrinc,Director,OtherAdmin,Coord/Supv,SpEdProgCoord,VocFacil/Eval,OtherNonInstruct,Counselors,Media/Librarian,SchNurse,Psychologist,SocWorker,SpeechLangPath,TchrALL,PreK/ECFE,Kindgtn,GenElemEd,SpEdTchr,VocEdTchr,AllOtherTchr
04-05,0623,01,ROSEVILLE,0 ,0,District Totals: ,62,RAMSEY,11,19.00,1.00,1.00,9.00,4.00,4.00,0.00,4.00,0.00,0.00,8.93,7.00,10.00,5.10,4.80,5.80,14.60,353.05,0.00,15.50,105.00,51.46,2.73,178.36
04-05,0624,01,WHITE BEAR LAKE,0 ,0,District Totals: ,62,RAMSEY,11,22.00,1.00,0.00,12.00,6.00,2.00,1.00,3.00,2.00,0.00,7.67,9.00,10.00,4.50,13.73,6.90,18.30,460.07,3.70,15.50,123.50,81.67,3.67,232.03
04-05,0625,01,ST. PAUL,0 ,0,District Totals: ,62,RAMSEY,11,132.00,1.00,3.00,75.00,48.00,4.00,1.00,3.43,14.00,1.00,121.90,83.40,41.60,75.07,22.20,119.30,91.40,"2,857.69",52.90,151.35,809.22,521.28,16.71,"1,306.23"
04-05,0627,01,OKLEE,0 ,0,District Totals: ,63,RED LAKE,01,1.50,0.50,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.50,19.03,0.40,1.00,4.99,2.40,0.99,9.25
04-05,0628,01,PLUMMER,0 ,0,District Totals: ,63,RED LAKE,01,1.50,0.50,0.00,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14,1.00,0.61,18.37,0.33,1.00,7.00,3.33,0.00,6.71
04-05,0630,01,RED LAKE FALLS,0 ,0,District Totals: ,63,RED LAKE,01,2.50,1.00,0.00,1.50,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.50,0.66,0.00,0.30,2.00,1.00,33.04,1.10,1.00,6.73,3.63,0.88,19.70
04-05,0635,01,MILROY,0 ,0,District Totals: ,64,REDWOOD,08,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.03,0.00,0.13,7.98,0.46,1.00,0.00,0.34,0.00,6.18
04-05,0640,01,WABASSO,0 ,0,District Totals: ,64,REDWOOD,08,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,1.00,0.83,0.83,0.00,0.17,0.40,1.00,32.14,0.40,1.00,6.00,2.50,1.00,21.24
04-05,0656,01,FARIBAULT,0 ,0,District Totals: ,66,RICE,10,9.00,1.00,0.00,5.00,2.00,1.00,0.00,2.00,3.00,0.00,6.78,5.00,5.00,1.00,2.70,2.00,5.54,262.06,4.97,14.00,55.00,47.54,3.96,136.59
04-05,0659,01,NORTHFIELD,0 ,0,District Totals: ,66,RICE,10,11.00,1.00,0.00,5.00,3.00,2.00,0.00,2.00,2.00,0.00,14.19,5.00,4.57,1.00,3.00,5.23,5.84,235.41,2.47,9.50,70.83,37.86,1.00,113.75
04-05,0671,01,HILLS-BEAVER CREEK,0 ,0,District Totals: ,67,ROCK,08,1.67,0.33,0.00,1.17,0.00,0.17,0.00,0.47,0.00,0.00,0.00,0.33,1.00,0.00,0.40,0.00,0.67,22.90,0.40,1.00,5.50,2.00,0.00,14.00
04-05,0676,01,BADGER,0 ,0,District Totals: ,68,ROSEAU,01,2.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.00,19.52,0.00,0.60,7.02,2.00,0.00,9.90
04-05,0682,01,ROSEAU,0 ,0,District Totals: ,68,ROSEAU,01,4.01,1.00,0.00,2.01,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.33,2.00,82.93,1.00,2.50,30.00,13.06,1.40,34.97
04-05,0690,01,WARROAD,0 ,0,District Totals: ,68,ROSEAU,01,4.33,1.00,0.00,2.50,0.00,0.83,0.00,0.33,0.00,0.00,2.04,1.00,2.00,1.00,0.20,1.33,2.17,81.36,1.33,3.00,22.97,10.58,2.16,41.32
04-05,0695,01,CHISHOLM,0 ,0,District Totals: ,69,ST. LOUIS,03,2.07,0.50,0.00,1.50,0.00,0.07,0.00,0.00,0.07,0.00,0.26,0.50,1.34,0.44,0.34,0.00,1.00,44.42,1.93,2.00,14.00,4.77,1.40,20.32
04-05,0696,01,ELY,0 ,0,District Totals: ,69,ST. LOUIS,03,2.07,0.50,0.00,1.50,0.00,0.07,0.00,0.14,0.07,0.00,0.00,0.83,1.00,0.00,0.28,0.00,1.00,40.27,0.27,1.00,12.00,5.55,0.00,21.45
04-05,0698,01,FLOODWOOD,0 ,0,District Totals: ,69,ST. LOUIS,03,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.40,1.00,0.73,1.00,0.00,2.00,34.06,0.10,0.60,11.00,5.11,0.60,16.65
04-05,0700,01,HERMANTOWN,0 ,0,District Totals: ,69,ST. LOUIS,03,4.40,1.00,0.00,3.00,0.00,0.40,0.00,0.50,0.33,0.00,6.10,3.60,2.00,1.00,1.00,1.00,4.07,99.26,1.74,3.00,30.00,12.74,0.61,51.17
04-05,0701,01,HIBBING,0 ,0,District Totals: ,69,ST. LOUIS,03,7.60,1.00,0.00,4.00,1.00,1.60,0.00,0.40,0.00,0.00,1.17,3.00,4.00,0.99,1.00,0.00,3.80,142.29,2.60,7.00,40.00,20.11,0.00,72.58
04-05,0704,01,PROCTOR,0 ,0,District Totals: ,69,ST. LOUIS,03,6.07,1.00,0.00,3.50,1.00,0.57,0.00,0.50,0.34,0.00,5.44,2.00,2.00,0.00,0.50,1.00,3.40,98.86,1.94,5.00,27.83,10.82,2.08,51.19
04-05,0706,01,VIRGINIA,0 ,0,District Totals: ,69,ST. LOUIS,03,5.17,1.00,0.00,3.00,0.00,0.17,1.00,1.00,0.13,0.00,0.00,1.40,1.00,1.00,0.61,0.00,2.00,81.45,3.33,2.00,26.00,10.36,2.60,37.16
04-05,0707,01,NETT LAKE,0 ,0,District Totals: ,69,ST. LOUIS,03,1.23,0.20,0.00,1.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.13,10.57,0.50,1.00,6.00,1.07,0.00,2.00
04-05,0709,01,DULUTH,0 ,0,District Totals: ,69,ST. LOUIS,03,38.00,1.00,1.00,19.00,11.00,3.00,3.00,5.43,3.00,1.00,9.47,14.73,12.46,11.63,8.00,19.00,17.77,696.28,25.09,27.80,181.40,132.61,25.16,304.22
04-05,0712,01,MOUNTAIN IRON-BUHL,0 ,0,District Totals: ,69,ST. LOUIS,03,2.90,0.50,0.00,2.33,0.00,0.07,0.00,0.00,0.07,0.00,0.67,0.33,1.60,0.67,0.38,0.00,1.10,52.37,0.67,3.00,13.50,8.03,1.84,25.33
04-05,0716,01,BELLE PLAINE,0 ,0,District Totals: ,70,SCOTT,11,5.00,1.00,0.00,3.00,0.00,1.00,0.00,0.50,0.00,0.00,0.00,2.00,2.00,1.00,0.60,0.00,2.00,78.20,0.00,4.00,28.20,7.64,2.20,36.16
04-05,0717,01,JORDAN,0 ,0,District Totals: ,70,SCOTT,11,6.00,1.00,0.00,3.00,0.00,1.00,1.00,2.00,0.00,0.00,6.28,1.00,2.00,0.67,1.00,1.80,3.00,92.33,1.00,7.00,24.67,12.23,0.00,47.43
04-05,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,0 ,0,District Totals: ,70,SCOTT,11,14.30,1.00,1.00,7.80,2.00,0.00,2.50,1.00,0.00,0.00,10.25,5.67,7.00,1.00,2.16,7.50,8.10,327.02,8.00,12.50,117.00,30.59,1.40,157.53
04-05,0720,01,SHAKOPEE,0 ,0,District Totals: ,70,SCOTT,11,13.00,1.00,0.00,6.00,2.00,2.00,2.00,1.00,0.00,0.00,2.35,4.00,6.00,1.40,4.00,7.00,13.00,319.50,7.36,13.00,108.03,53.26,1.40,136.45
04-05,0721,01,NEW PRAGUE AREA SCHOOLS,0 ,0,District Totals: ,70,SCOTT,09,8.00,1.00,0.00,4.00,1.00,2.00,0.00,2.00,0.00,0.00,4.18,4.00,4.00,1.00,2.00,3.00,5.00,168.61,2.67,8.00,46.00,22.60,2.42,86.92
04-05,0726,01,BECKER,0 ,0,District Totals: ,71,SHERBURNE,07W,7.00,1.00,0.00,4.00,0.00,1.00,1.00,0.50,0.27,0.00,1.00,2.00,4.00,1.00,0.80,3.50,4.00,149.37,1.98,5.50,53.00,19.17,0.64,69.08
04-05,0727,01,BIG LAKE,0 ,0,District Totals: ,71,SHERBURNE,07W,10.00,1.00,0.00,4.00,4.00,1.00,0.00,1.00,1.16,0.00,4.21,3.00,4.00,1.00,1.00,6.00,5.53,179.13,0.00,8.25,57.00,27.96,0.44,85.48
04-05,0728,01,ELK RIVER,0 ,0,District Totals: ,71,SHERBURNE,07W,26.02,1.00,0.00,14.00,9.00,0.00,2.02,3.00,2.33,0.00,7.22,11.50,8.32,4.00,5.67,13.40,22.50,542.89,7.34,19.10,158.46,95.07,11.00,251.92
04-05,0738,01,HOLDINGFORD,0 ,0,District Totals: ,73,STEARNS,07W,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.40,0.00,2.00,62.90,1.20,4.00,17.50,6.60,1.80,31.80
04-05,0739,01,KIMBALL,0 ,0,District Totals: ,73,STEARNS,07W,3.50,1.00,0.00,2.00,0.00,0.50,0.00,1.00,0.40,0.00,1.00,0.83,1.00,0.00,0.60,0.00,1.00,53.66,0.84,3.00,16.67,9.53,1.00,22.62
04-05,0740,01,MELROSE,0 ,0,District Totals: ,73,STEARNS,07W,5.00,1.00,0.00,3.00,0.00,1.00,0.00,0.23,0.50,0.00,1.33,1.00,2.00,0.23,0.50,3.00,3.30,101.63,1.43,4.00,24.67,14.61,2.73,54.19
04-05,0741,01,PAYNESVILLE,0 ,0,District Totals: ,73,STEARNS,07W,4.33,1.00,0.00,2.00,0.00,1.00,0.33,0.00,0.50,0.00,0.00,1.00,2.00,1.00,0.50,1.00,2.68,73.03,0.93,4.00,15.00,13.71,3.20,36.19
04-05,0742,01,ST. CLOUD,0 ,0,District Totals: ,73,STEARNS,07W,30.00,1.00,2.00,13.00,9.00,3.00,2.00,3.00,0.00,0.00,7.40,22.57,9.40,7.11,10.00,15.50,26.70,667.24,14.54,28.57,171.87,181.58,5.67,265.01
04-05,0743,01,SAUK CENTRE,0 ,0,District Totals: ,73,STEARNS,07W,4.50,1.00,0.00,3.00,0.00,0.50,0.00,0.00,0.50,0.00,0.33,2.00,1.00,0.00,0.50,1.00,2.70,82.66,1.59,1.80,19.07,12.65,2.00,45.55
04-05,0745,01,ALBANY,0 ,0,District Totals: ,73,STEARNS,07W,5.50,1.00,0.00,3.50,0.00,1.00,0.00,0.83,0.00,0.00,1.69,2.67,2.00,1.00,0.50,1.00,3.40,107.28,2.06,3.50,33.00,16.41,3.30,49.01
04-05,0748,01,SARTELL,0 ,0,District Totals: ,73,STEARNS,07W,7.00,1.00,0.00,4.00,2.00,0.00,0.00,1.00,0.00,0.00,0.66,3.00,4.00,1.00,1.00,1.67,4.67,167.95,3.67,7.50,55.80,16.26,2.97,81.75
04-05,0750,01,ROCORI,0 ,0,District Totals: ,73,STEARNS,07W,6.00,1.00,0.00,4.00,0.00,1.00,0.00,0.40,0.00,0.00,1.94,4.30,4.69,0.00,1.03,0.00,4.58,121.88,0.00,3.50,34.00,14.91,0.81,68.66
04-05,0756,01,BLOOMING PRAIRIE,0 ,0,District Totals: ,74,STEELE,10,2.00,0.50,0.00,1.50,0.00,0.00,0.00,0.00,1.00,0.00,1.70,1.00,1.70,0.80,0.63,1.00,0.96,49.81,1.80,2.00,16.00,6.21,1.19,22.61
04-05,0761,01,OWATONNA,0 ,0,District Totals: ,74,STEELE,10,17.00,1.00,0.00,7.00,3.00,3.00,3.00,3.33,0.00,0.00,2.50,4.17,2.00,0.00,2.00,6.00,6.00,282.97,2.16,8.50,83.65,38.94,3.00,146.72
04-05,0763,01,MEDFORD,0 ,0,District Totals: ,74,STEELE,10,3.73,1.00,0.00,2.00,0.00,0.73,0.00,0.30,1.00,0.00,2.89,1.00,1.00,0.00,0.33,0.00,1.00,44.50,0.93,3.00,17.00,3.04,0.51,20.02
04-05,0768,01,HANCOCK,0 ,0,District Totals: ,75,STEVENS,04,1.67,0.77,0.00,0.90,0.00,0.00,0.00,0.40,0.00,0.00,0.51,0.00,0.17,0.00,0.10,0.00,0.40,16.62,0.00,0.60,5.50,1.03,0.85,8.64
04-05,0769,01,MORRIS,0 ,0,District Totals: ,75,STEVENS,04,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,2.88,3.00,0.00,1.00,0.60,0.00,1.80,67.23,0.97,2.00,18.00,11.45,0.88,33.93
04-05,0771,01,CHOKIO-ALBERTA,0 ,0,District Totals: ,75,STEVENS,04,1.00,0.17,0.00,0.83,0.00,0.00,0.00,0.00,0.00,0.00,1.52,0.00,0.00,0.00,0.10,0.00,0.40,20.08,0.60,0.60,6.25,2.87,0.34,9.42
04-05,0775,01,KERKHOVEN-MURDOCK-SUNBURG,0 ,0,District Totals: ,76,SWIFT,06W,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,2.38,0.00,1.00,0.00,0.20,1.00,1.00,43.57,0.73,1.00,14.00,6.84,0.20,20.80
04-05,0777,01,BENSON,0 ,0,District Totals: ,76,SWIFT,06W,3.96,1.00,0.00,2.56,0.00,0.00,0.40,0.57,0.00,0.00,0.56,1.00,1.00,0.50,0.00,2.00,1.34,68.38,0.80,2.00,19.00,9.54,3.11,33.93
04-05,0786,01,BERTHA-HEWITT,0 ,0,District Totals: ,77,TODD,05,1.50,0.50,0.00,1.00,0.00,0.00,0.00,0.00,0.17,0.00,0.85,0.66,0.00,0.00,0.37,0.20,1.00,34.84,0.20,2.00,9.00,5.19,0.91,17.54
04-05,0787,01,BROWERVILLE,0 ,0,District Totals: ,77,TODD,05,1.40,0.40,0.00,1.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.27,0.83,1.00,37.61,0.20,1.00,12.00,4.95,1.41,18.05
04-05,0801,01,BROWNS VALLEY,0 ,0,District Totals: ,78,TRAVERSE,04,0.64,0.47,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.66,0.17,0.00,0.10,0.00,0.83,14.03,0.50,1.00,4.00,2.00,0.00,6.53
04-05,0803,01,WHEATON AREA SCHOOL,0 ,0,District Totals: ,78,TRAVERSE,04,2.50,0.83,0.00,1.50,0.00,0.17,0.00,0.00,0.00,0.00,0.17,0.50,0.40,0.00,0.20,0.00,0.77,36.21,0.00,2.00,12.77,4.10,0.00,17.34
04-05,0806,01,ELGIN-MILLVILLE,0 ,0,District Totals: ,79,WABASHA,10,2.43,0.70,0.00,1.70,0.00,0.03,0.00,0.00,0.07,0.00,0.00,0.33,0.00,0.00,0.40,0.25,0.00,35.06,0.00,2.00,11.00,5.75,0.00,16.31
04-05,0810,01,PLAINVIEW,0 ,0,District Totals: ,79,WABASHA,10,4.03,1.00,0.00,2.00,0.00,0.03,1.00,0.90,0.07,0.00,4.58,1.00,2.00,1.00,0.80,1.00,2.00,70.23,0.00,3.00,23.50,11.41,1.82,30.50
04-05,0811,01,WABASHA-KELLOGG,0 ,0,District Totals: ,79,WABASHA,10,3.03,1.00,0.00,2.00,0.00,0.03,0.00,0.00,0.40,0.00,0.84,1.00,1.00,0.00,0.60,1.00,2.43,46.99,0.50,2.00,12.00,8.76,0.50,23.23
04-05,0813,01,LAKE CITY,0 ,0,District Totals: ,79,WABASHA,10,5.53,1.00,0.00,2.00,1.00,1.03,0.50,0.00,0.60,0.00,0.50,3.00,2.00,1.00,1.00,1.00,2.00,94.54,1.33,3.00,27.00,15.06,1.93,46.22
04-05,0818,01,VERNDALE,0 ,0,District Totals: ,80,WADENA,05,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.83,0.20,0.00,0.13,0.23,0.00,0.00,0.23,1.20,1.00,37.36,1.23,1.00,5.00,5.99,0.86,23.28
04-05,0820,01,SEBEKA,0 ,0,District Totals: ,80,WADENA,05,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23,0.00,0.85,1.00,0.50,0.83,0.20,0.20,1.00,40.41,1.00,2.00,12.00,5.56,0.83,19.02
04-05,0821,01,MENAHGA,0 ,0,District Totals: ,80,WADENA,05,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.23,0.00,0.51,1.50,0.17,0.00,0.40,0.20,1.00,55.61,1.53,3.50,18.00,8.19,0.17,24.22
04-05,0829,01,WASECA,0 ,0,District Totals: ,81,WASECA,09,7.50,1.00,0.00,3.50,1.00,2.00,0.00,0.00,2.00,2.00,11.60,3.17,2.50,1.00,0.00,2.00,3.77,137.29,3.29,5.33,33.33,26.00,2.66,66.68
04-05,0831,01,FOREST LAKE,0 ,0,District Totals: ,82,WASHINGTON,11,23.00,1.00,0.00,11.00,4.00,3.00,4.00,4.00,0.00,0.00,10.65,10.00,10.00,1.00,7.00,4.00,10.53,408.32,5.86,17.00,132.48,62.52,8.73,181.73
04-05,0832,01,MAHTOMEDI,0 ,0,District Totals: ,82,WASHINGTON,11,9.00,1.00,0.00,3.50,2.00,2.50,0.00,2.00,0.00,0.00,0.13,4.50,4.00,1.00,4.00,1.00,4.27,163.45,0.73,6.00,39.00,20.37,0.00,97.35
04-05,0833,01,SOUTH WASHINGTON COUNTY,0 ,0,District Totals: ,82,WASHINGTON,11,37.00,1.00,1.00,19.00,14.00,2.00,0.00,5.00,0.00,0.00,4.00,20.67,24.99,8.00,15.00,2.60,19.93,893.85,9.23,46.00,321.00,142.88,5.62,369.12
04-05,0834,01,STILLWATER,0 ,0,District Totals: ,82,WASHINGTON,11,23.00,1.00,0.00,10.00,6.00,4.00,2.00,1.00,0.00,0.00,3.00,10.83,7.00,5.58,13.20,0.00,16.00,446.18,4.06,24.90,140.81,57.02,7.04,212.35
04-05,0836,01,BUTTERFIELD,0 ,0,District Totals: ,83,WATONWAN,09,1.24,0.00,0.00,1.00,0.00,0.07,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.27,0.20,0.00,0.00,18.10,0.33,0.67,6.00,1.99,0.00,9.11
04-05,0837,01,MADELIA,0 ,0,District Totals: ,83,WATONWAN,09,2.50,0.50,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.33,0.50,0.50,0.00,1.00,48.23,1.00,2.00,14.00,5.70,2.97,22.56
04-05,0840,01,ST. JAMES,0 ,0,District Totals: ,83,WATONWAN,09,6.00,1.00,0.00,3.00,0.00,1.00,1.00,0.00,0.00,0.00,1.02,2.00,2.50,1.00,0.80,2.00,3.00,79.41,0.00,3.00,25.89,9.70,1.70,39.12
04-05,0846,01,BRECKENRIDGE,0 ,0,District Totals: ,84,WILKIN,04,4.50,1.00,0.00,2.00,0.00,0.50,1.00,0.50,0.00,0.00,0.51,1.00,0.99,0.00,0.70,1.00,2.50,63.87,2.14,2.00,19.00,9.53,0.00,31.20
04-05,0850,01,ROTHSAY,0 ,0,District Totals: ,84,WILKIN,04,1.40,0.40,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.13,0.00,0.30,18.28,0.10,0.60,6.00,1.78,0.50,9.30
04-05,0852,01,CAMPBELL-TINTAH,0 ,0,District Totals: ,84,WILKIN,04,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.13,0.00,0.60,16.01,0.00,1.00,5.02,0.71,0.00,9.28
04-05,0857,01,LEWISTON-ALTURA,0 ,0,District Totals: ,85,WINONA,10,3.20,1.00,0.00,2.00,0.00,0.20,0.00,0.00,0.14,0.00,0.00,2.00,1.00,0.60,0.90,0.50,1.00,51.08,0.00,3.33,15.00,8.65,1.30,22.80
04-05,0858,01,ST. CHARLES,0 ,0,District Totals: ,85,WINONA,10,2.81,1.00,0.00,1.78,0.00,0.03,0.00,0.00,0.07,0.00,0.00,1.00,1.00,1.00,0.60,0.50,1.50,64.52,0.30,2.60,24.00,7.93,1.00,28.69
04-05,0861,01,WINONA AREA PUBLIC SCHOOLS,0 ,0,District Totals: ,85,WINONA,10,10.70,1.00,1.00,4.00,1.00,1.70,2.00,2.00,0.20,0.00,1.97,9.00,2.44,3.00,5.21,3.00,5.17,256.58,3.70,11.00,60.15,55.52,4.33,121.88
04-05,0870,52,SOUTHERN MINNESOTA SP. SER. COOP.,0 ,0,District Totals: ,22,FARIBAULT,09,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
04-05,0876,01,ANNANDALE,0 ,0,District Totals: ,86,WRIGHT,07W,6.34,1.00,0.00,3.00,0.00,1.00,1.34,1.33,0.00,0.00,1.98,2.00,0.99,0.99,0.00,3.00,4.00,107.12,1.30,6.00,31.00,15.92,0.33,52.57
04-05,0877,01,BUFFALO,0 ,0,District Totals: ,86,WRIGHT,07W,14.00,1.00,0.00,6.00,4.00,2.00,1.00,2.00,1.00,0.00,3.00,6.00,5.50,3.00,2.60,5.80,8.50,306.67,7.17,11.82,103.11,40.85,1.33,142.39
04-05,0879,01,DELANO,0 ,0,District Totals: ,86,WRIGHT,07W,4.67,1.00,0.00,3.00,0.00,0.00,0.67,1.00,0.00,0.00,2.90,2.00,3.00,1.00,0.00,1.00,3.00,106.47,0.00,4.00,38.60,12.44,0.00,51.43
04-05,0881,01,MAPLE LAKE,0 ,0,District Totals: ,86,WRIGHT,07W,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.07,0.00,0.00,0.40,0.00,1.00,1.00,0.00,1.00,1.00,55.45,1.16,3.00,19.00,6.93,0.80,24.56
04-05,0882,01,MONTICELLO,0 ,0,District Totals: ,86,WRIGHT,07W,12.00,1.00,1.00,6.00,2.00,2.00,0.00,0.50,0.99,0.00,8.48,4.00,5.00,2.00,3.20,8.00,12.93,233.47,0.00,9.50,71.64,54.70,1.88,95.75
04-05,0883,01,ROCKFORD,0 ,0,District Totals: ,86,WRIGHT,07W,6.50,1.00,0.00,3.00,0.00,0.00,2.50,1.00,0.00,0.00,0.50,1.57,2.00,1.00,0.00,1.00,2.60,100.60,3.20,4.00,28.00,14.93,0.00,50.47
04-05,0885,01,ST. MICHAEL-ALBERTVILLE,0 ,0,District Totals: ,86,WRIGHT,07W,9.00,1.00,0.00,5.00,2.00,1.00,0.00,2.00,0.00,0.00,2.50,4.00,5.00,1.50,2.00,5.20,5.57,205.08,3.15,8.00,61.27,23.90,0.57,108.19
04-05,0891,01,CANBY,0 ,0,District Totals: ,87,YELLOW MEDICINE,06W,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.96,1.83,0.83,0.37,0.50,1.00,44.67,0.33,1.80,13.26,7.01,1.98,20.29
04-05,0901,52,NORTHERN LAKES SPECIAL ED. COOP.,0 ,0,District Totals: ,31,ITASCA,,0.17,0.00,0.00,0.00,0.00,0.17,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
04-05,0911,01,CAMBRIDGE-ISANTI,0 ,0,District Totals: ,30,ISANTI,07E,12.00,1.00,0.00,5.00,2.00,2.00,2.00,1.00,2.30,0.00,3.67,4.84,4.50,1.80,1.90,3.00,5.53,285.20,2.93,10.00,93.71,36.92,4.00,137.64
04-05,0912,01,MILACA,0 ,0,District Totals: ,48,MILLE LACS,07E,5.00,1.00,0.00,2.00,2.00,0.00,0.00,0.00,1.66,0.00,0.00,2.00,2.00,1.00,0.60,2.00,3.00,124.57,2.69,4.00,34.00,19.09,2.00,62.79
04-05,0914,01,ULEN-HITTERDAL,0 ,0,District Totals: ,14,CLAY,04,1.73,0.73,0.00,1.00,0.00,0.00,0.00,0.17,0.00,0.00,0.94,0.00,0.00,0.00,0.27,0.80,0.60,26.24,0.80,2.00,7.00,4.21,1.58,10.65
04-05,0915,52,SOUTHERN PLAINS ED. COOP.,0 ,0,District Totals: ,46,MARTIN,09,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.53,0.00,1.00,0.00,0.00,0.60,3.40,0.00,2.00,14.75,0.00,0.00,0.00,9.27,0.00,5.48
04-05,0916,06,N.E. METRO INTERMEDIATE DIST. 916,0 ,0,District Totals: ,62,RAMSEY,11,8.00,1.00,0.00,0.00,0.00,6.00,1.00,1.00,3.00,4.00,1.00,2.00,0.00,2.64,2.60,8.60,5.89,113.48,0.00,0.00,0.00,72.48,26.00,15.00
04-05,0917,06,INTERMEDIATE SCHOOL DISTRICT 917,0 ,0,District Totals: ,19,DAKOTA,11,7.63,1.00,0.00,0.00,0.00,5.80,0.83,0.10,0.00,3.00,0.00,0.00,0.00,0.00,2.90,2.40,6.40,96.56,0.00,0.00,0.00,72.49,14.01,10.06
04-05,0922,83,REGION 9-SOUTH CENTRAL SERVICE COOP,0 ,0,District Totals: ,07,BLUE EARTH,09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.60,0.00,0.00,0.00,1.60,0.00,0.00
04-05,0924,83,REGION 5-NORTH CENTRAL SERVICE CO,0 ,0,District Totals: ,77,TODD,05,1.50,1.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,2.50,0.00,0.00,0.00,2.50,0.00,0.00
04-05,0926,83,REGION 4-LAKES COUNTRY SERVICE COOP,0 ,0,District Totals: ,56,OTTER TAIL,04,2.00,1.00,0.00,0.00,0.00,1.00,0.00,0.31,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,10.45,0.66,0.00,0.00,2.03,2.00,5.76
04-05,0927,83,REGION 3 - NORTHEAST SERVICE COOP,0 ,0,District Totals: ,69,ST. LOUIS,03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.02,0.00,0.00,0.00,1.02,0.00,0.00
04-05,0930,53,CARVER-SCOTT EDUCATIONAL COOP.,0 ,0,District Totals: ,10,CARVER,11,4.00,1.00,0.00,0.00,0.00,3.00,0.00,0.00,3.00,1.00,1.00,1.00,0.00,0.50,6.50,2.00,1.33,83.37,0.00,0.00,0.00,25.63,24.30,33.44
04-05,0935,52,FERGUS FALLS AREA SP. ED. COOP.,0 ,0,District Totals: ,56,OTTER TAIL,04,3.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.60,2.00,0.00,0.00,0.00,2.00,0.00,0.00
04-05,0937,52,CROW RIVER SP. ED. COOP.,0 ,0,District Totals: ,43,MCLEOD,06E,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.10,1.00,2.00,7.27,0.00,0.00,0.00,7.27,0.00,0.00
04-05,0938,52,MEEKER & WRIGHT SPECIAL EDUCATION,0 ,0,District Totals: ,86,WRIGHT,07W,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.40,4.60,0.00,0.00,0.00,0.00,0.00,4.00,2.20,3.07,23.80,0.00,0.00,0.00,23.80,0.00,0.00
