SchYear,DistNumb,DistType,DistName,SchNum,SchCls,SchName,CountyNumber,CountyName,EcoDevRgn,TotFTE,Male,Female,IndianMale,IndianFemale,AsianMale,AsianFemale,HispanicMale,HispanicFemale,BlackMale,BlackFemale,WhiteMale,WhiteFemale,NewTchr,AvgYrsExp,Exp1_5,Exp6_10,Exp11_15,Exp16_20,Exp21_25,Exp26_30,Exp31Plus,LessThanBA,BA,MA,PhD,EdUnkn,AvgAge,AgeLess25,Age25_29,Age30_34,Age35_44,Age45_54,Age55Plus
15-16,750,1,ROCORI PUBLIC SCHOOL DISTRICT                     ,70,41,ROCORI ALC                                        ,73,Stearns                                           ,7,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,22,0,0,0,0,0.5,0,0,0,0.5,0,0,0,49,0,0,0,0,0.5,0
15-16,750,1,ROCORI PUBLIC SCHOOL DISTRICT                     ,82,82,Rocori School Disrict Community Ed                ,73,Stearns                                           ,7,1,0,1,0,0,0,0,0,0,0,0,0,1,0,7,0,1,0,0,0,0,0,0,1,0,0,0,36,0,0,0,1,0,0
15-16,756,1,BLOOMING PRAIRIE PUBLIC SCHOOL DIST               ,0,0,Totals                                            ,74,Steele                                            ,10,50.24,13.85,36.39,0,0,0,0,0,0,0,0,13.85,36.39,0,15,10.8,5.72,11.59,9.75,5.71,2.97,1.85,0,20.21,29.73,0,0,39,4.84,5.8,8.65,19.27,7.73,3.95
15-16,756,1,BLOOMING PRAIRIE PUBLIC SCHOOL DIST               ,10,10,BLOOMING PRAIRIE ELEMENTARY                       ,74,Steele                                            ,10,28.53,4.38,24.15,0,0,0,0,0,0,0,0,4.38,24.15,0,13,7.01,3.82,7.29,4.03,2.41,2.97,1,0,13.73,14.57,0,0,37,2.91,4.1,6.01,9.1,3.38,3.03
15-16,756,1,BLOOMING PRAIRIE PUBLIC SCHOOL DIST               ,20,33,BLOOMING PRAIRIE SECONDARY                        ,74,Steele                                            ,10,21.71,9.47,12.24,0,0,0,0,0,0,0,0,9.47,12.24,0,15,3.79,1.9,4.3,5.72,3.3,0,0.85,0,6.48,15.16,0,0,39,1.93,1.7,2.64,10.17,4.35,0.92
15-16,761,1,OWATONNA PUBLIC SCHOOL DISTRICT                   ,0,0,OWATONNA PUBLIC SCHOOL DISTRICT                   ,74,Steele                                            ,10,16.4,1.37,15.03,0,0,0,0,0,0,0,0,1.37,15.03,2,12,3.3,5,1.9,3.37,1,1.83,0,0,4.3,12.1,0,0,39,1,3.3,3.9,3.37,4,0.83
15-16,761,1,OWATONNA PUBLIC SCHOOL DISTRICT                   ,0,0,Totals                                            ,74,Steele                                            ,10,306.79,75.7,231.09,0,0,1,2.03,0,0,0,0,74.7,229.06,12.01,15,60.15,59.59,40.93,56.37,48.96,25.84,11.95,0,136.08,169.68,1.03,0,42,17.28,41.46,46.57,76.57,91.28,33.63
15-16,761,1,OWATONNA PUBLIC SCHOOL DISTRICT                   ,150,32,OWATONNA SENIOR HIGH                              ,74,Steele                                            ,10,75.34,41.28,34.06,0,0,1,0,0,0,0,0,40.28,34.06,1,19,4.8,7.21,11.02,16,16.99,13.01,5.31,0,16.81,58.53,0,0,46,2.8,5,6.2,20.99,29.01,11.34
15-16,761,1,OWATONNA PUBLIC SCHOOL DISTRICT                   ,151,31,OWATONNA JUNIOR HIGH                              ,74,Steele                                            ,10,37.8,10.61,27.19,0,0,0,0,0,0,0,0,10.61,27.19,2,14,8.4,7.56,6,5.43,8.77,1,0.64,0,17.96,19.84,0,0,40,2.6,5.8,4.6,7.76,13.4,3.64
15-16,761,1,OWATONNA PUBLIC SCHOOL DISTRICT                   ,154,50,ACTIONS SCHOOL                                    ,74,Steele                                            ,10,1.2,0.2,1,0,0,0,0,0,0,0,0,0.2,1,0,17,0,0,0,1.2,0,0,0,0,1,0.2,0,0,40,0,0,0,1.2,0,0
15-16,761,1,OWATONNA PUBLIC SCHOOL DISTRICT                   ,609,41,OWATONNA ALC 6-8                                  ,74,Steele                                            ,10,1,0,1,0,0,0,0,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0,0,1,0,0,0,32,0,0,1,0,0,0
15-16,761,1,OWATONNA PUBLIC SCHOOL DISTRICT                   ,610,41,OWATONNA ALC 9-12                                 ,74,Steele                                            ,10,6.46,3.37,3.09,0,0,0,1.03,0,0,0,0,3.37,2.06,0,10,2,1.03,1.03,1.37,1.03,0,0,0,2,3.43,1.03,0,46,0,0,0.97,1.36,2.07,2.06
15-16,761,1,OWATONNA PUBLIC SCHOOL DISTRICT                   ,901,10,LINCOLN ELEMENTARY                                ,74,Steele                                            ,10,32.35,3.17,29.18,0,0,0,0,0,0,0,0,3.17,29.18,0.91,16,6.14,5.33,3.98,7.5,3.4,3,2,0,16.67,15.68,0,0,41,2.14,4,3,8.32,9.89,5
15-16,761,1,OWATONNA PUBLIC SCHOOL DISTRICT                   ,902,10,MCKINLEY ELEMENTARY                               ,74,Steele                                            ,10,36.57,3.37,33.2,0,0,0,0,0,0,0,0,3.37,33.2,2.37,10,8.24,11.13,6,8,3.2,0,0,0,20.57,16,0,0,36,3.74,7.5,6,10.13,7.2,2
15-16,761,1,OWATONNA PUBLIC SCHOOL DISTRICT                   ,903,50,OWATONNA ECSE                                     ,74,Steele                                            ,10,5.52,0,5.52,0,0,0,0,0,0,0,0,0,5.52,0,13,0,2.76,0,0.83,1.93,0,0,0,5.52,0,0,0,44,0,1.86,0.9,0,0,2.76
15-16,761,1,OWATONNA PUBLIC SCHOOL DISTRICT                   ,904,10,WASHINGTON ELEMENTARY                             ,74,Steele                                            ,10,30.31,4.1,26.21,0,0,0,0,0,0,0,0,4.1,26.21,0,12,7.27,7.47,6,3.6,3.97,0,1,0,14.91,15.4,0,0,37,1.27,6,7,9.57,4.47,2
15-16,761,1,OWATONNA PUBLIC SCHOOL DISTRICT                   ,905,10,WILSON ELEMENTARY                                 ,74,Steele                                            ,10,41.97,5,36.97,0,0,0,1,0,0,0,0,5,35.97,2.33,14,12.7,8.1,2,7,5.17,4,3,0,22.97,19,0,0,41,1.33,6,7,10.47,14.17,3
15-16,761,1,OWATONNA PUBLIC SCHOOL DISTRICT                   ,906,10,WILLOW CREEK INTR. ELEMENTARY                     ,74,Steele                                            ,10,21.87,3.23,18.64,0,0,0,0,0,0,0,0,3.23,18.64,1.4,13,7.3,3,3,2.07,3.5,3,0,0,12.37,9.5,0,0,39,2.4,2,6,3.4,7.07,1
15-16,763,1,MEDFORD PUBLIC SCHOOL DISTRICT                    ,0,0,Totals                                            ,74,Steele                                            ,10,55.7,14.68,41.02,0,0,0,0,0,0,0,0,14.68,41.02,2.85,11,22.21,7.77,12.93,6.9,2.02,1.85,2.02,0,38.03,17.67,0,0,36,5.55,14.18,9.23,17.79,2.05,6.9
15-16,763,1,MEDFORD PUBLIC SCHOOL DISTRICT                    ,10,10,MEDFORD ELEMENTARY                                ,74,Steele                                            ,10,31.51,3.81,27.7,0,0,0,0,0,0,0,0,3.81,27.7,2,13,11.5,4.98,6.83,5,1,1,1.2,0,23.51,8,0,0,39,3,7.48,6,9,1,5.03
15-16,763,1,MEDFORD PUBLIC SCHOOL DISTRICT                    ,20,33,MEDFORD SECONDARY                                 ,74,Steele                                            ,10,24.19,10.87,13.32,0,0,0,0,0,0,0,0,10.87,13.32,0.85,10,10.71,2.79,6.1,1.9,1.02,0.85,0.82,0,14.52,9.67,0,0,35,2.55,6.7,3.23,8.79,1.05,1.87
15-16,768,1,HANCOCK PUBLIC SCHOOL DISTRICT                    ,0,0,Totals                                            ,75,Stevens                                           ,4,25.52,6.29,19.23,0,0,0,0,0,0,0,0,6.29,19.23,5.04,14,9.04,6.02,1.2,2.4,1.99,2.02,1.85,0,20.47,4.85,0,0,41,5.04,3,7.02,2.2,5,3.26
15-16,768,1,HANCOCK PUBLIC SCHOOL DISTRICT                    ,10,10,HANCOCK ELEMENTARY                                ,75,Stevens                                           ,4,14.17,1.5,12.67,0,0,0,0,0,0,0,0,1.5,12.67,1.5,16,3.5,4,1,1,1.33,1.17,1.17,0,13.17,1,0,0,41,1.5,2,4,2,4,0.67
15-16,768,1,HANCOCK PUBLIC SCHOOL DISTRICT                    ,20,33,HANCOCK SEC.                                      ,75,Stevens                                           ,4,11.35,4.79,6.56,0,0,0,0,0,0,0,0,4.79,6.56,3.54,14,5.54,2.02,0.2,1.4,0.66,0.85,0.68,0,7.3,3.85,0,0,41,3.54,1,3.02,0.2,1,2.59
15-16,771,1,CHOKIO-ALBERTA PUBLIC SCHOOL DIST.                ,0,0,CHOKIO-ALBERTA PUBLIC SCHOOL DIST.                ,75,Stevens                                           ,4,0.07,0,0.07,0,0,0,0,0,0,0,0,0,0.07,0,18,0,0,0,0.07,0,0,0,0,0,0,0,0,39,0,0,0,0.07,0,0
15-16,771,1,CHOKIO-ALBERTA PUBLIC SCHOOL DIST.                ,0,0,Totals                                            ,75,Stevens                                           ,4,18.22,2,16.22,0,0,0,0,0,0,0,0,2,16.22,1.9,11,4.92,6.39,4.22,1.69,0,0,1,0,14.91,2.64,0,0,38,1.9,3.4,3.99,4.69,2.64,1.6
15-16,771,1,CHOKIO-ALBERTA PUBLIC SCHOOL DIST.                ,2,33,CHOKIO-ALBERTA SECONDARY                          ,75,Stevens                                           ,4,9.99,2,7.99,0,0,0,0,0,0,0,0,2,7.99,0.4,12,2.42,2.73,2.22,1.62,0,0,1,0,6.75,2.64,0,0,40,0.4,1.4,2.33,1.62,2.64,1.6
15-16,771,1,CHOKIO-ALBERTA PUBLIC SCHOOL DIST.                ,3,10,CHOKIO-ALBERTA ELEMENTARY                         ,75,Stevens                                           ,4,8.16,0,8.16,0,0,0,0,0,0,0,0,0,8.16,1.5,7,2.5,3.66,2,0,0,0,0,0,8.16,0,0,0,30,1.5,2,1.66,3,0,0
15-16,775,1,KERKHOVEN-MURDOCK-SUNBURG                         ,0,0,KERKHOVEN-MURDOCK-SUNBURG                         ,76,Swift                                             ,6,0.14,0,0.14,0,0,0,0,0,0,0,0,0,0.14,0,4,0.14,0,0,0,0,0,0,0,0.14,0,0,0,37,0,0,0.07,0.07,0,0
15-16,775,1,KERKHOVEN-MURDOCK-SUNBURG                         ,0,0,Totals                                            ,76,Swift                                             ,6,50.05,9.42,40.63,0,0,0,0,1,0,0,0,8.42,40.63,2,13,15.89,8.37,7.2,9.81,3.76,2.13,2.49,0,42.09,7.53,0,0,41,5.02,10.2,6,13.04,7.09,8.7
15-16,775,1,KERKHOVEN-MURDOCK-SUNBURG                         ,30,10,MURDOCK ELEMENTARY                                ,76,Swift                                             ,6,28.98,2.17,26.81,0,0,0,0,1,0,0,0,1.17,26.81,1,13,13.7,4.17,1,4.33,2.76,0.69,2.33,0,25.22,3.73,0,0,38,4.17,6.8,2.93,7.97,4.45,2.66
15-16,775,1,KERKHOVEN-MURDOCK-SUNBURG                         ,50,33,KERKHOVEN SECONDARY                               ,76,Swift                                             ,6,20.93,7.25,13.68,0,0,0,0,0,0,0,0,7.25,13.68,1,14,2.05,4.2,6.2,5.48,1,1.44,0.16,0,16.73,3.8,0,0,42,0.85,3.4,3,5,2.64,6.04
15-16,777,1,BENSON PUBLIC SCHOOL DISTRICT                     ,0,0,BENSON PUBLIC SCHOOL DISTRICT                     ,76,Swift                                             ,6,1.54,0.1,1.44,0,0,0,0,0,0,0,0,0.1,1.44,0,19,0.37,0.17,0,0,0,1,0,0,1.44,0.1,0,0,44,0,0,0.54,0,1,0
15-16,777,1,BENSON PUBLIC SCHOOL DISTRICT                     ,0,0,Totals                                            ,76,Swift                                             ,6,60.24,24.98,35.26,0,0,0,0,0,0,0,0,24.98,35.26,1.4,17,8.35,7.2,8.09,6.99,15,7.58,7.03,0,26.27,30.07,0,0,43,2.42,2.62,5.53,15.07,27.18,7.42
15-16,777,1,BENSON PUBLIC SCHOOL DISTRICT                     ,101,33,BENSON SECONDARY                                  ,76,Swift                                             ,6,26.97,14.06,12.91,0,0,0,0,0,0,0,0,14.06,12.91,0.4,18,3.02,2.55,5.81,0.91,8.66,3.82,2.2,0,10.99,15.18,0,0,43,1.42,1.62,1.09,6.72,13.7,2.42
15-16,777,1,BENSON PUBLIC SCHOOL DISTRICT                     ,103,10,NORTHSIDE ELEMENTARY                              ,76,Swift                                             ,6,26.78,8.84,17.94,0,0,0,0,0,0,0,0,8.84,17.94,1,18,3.97,3.49,0.3,5.09,6.34,2.76,4.83,0,12.85,13.8,0,0,43,1,1,1.92,7.36,10.5,5
15-16,777,1,BENSON PUBLIC SCHOOL DISTRICT                     ,107,41,BENSON AREA LEARNING CENTER                       ,76,Swift                                             ,6,0.99,0.99,0,0,0,0,0,0,0,0,0,0.99,0,0,12,0,0,0.99,0,0,0,0,0,0.99,0,0,0,34,0,0,0.99,0,0,0
15-16,777,1,BENSON PUBLIC SCHOOL DISTRICT                     ,110,77,HEARTLAND GIRLS RANCH                             ,76,Swift                                             ,6,2.97,0.99,1.98,0,0,0,0,0,0,0,0,0.99,1.98,0,11,0.99,0,0.99,0.99,0,0,0,0,0,0,0,0,43,0,0,0.99,0,1.98,0
15-16,777,1,BENSON PUBLIC SCHOOL DISTRICT                     ,112,79,BENSON DAY TREATMENT                              ,76,Swift                                             ,6,0.99,0,0.99,0,0,0,0,0,0,0,0,0,0.99,0,9,0,0.99,0,0,0,0,0,0,0,0.99,0,0,43,0,0,0,0.99,0,0
15-16,786,1,BERTHA-HEWITT PUBLIC SCHOOL DIST.                 ,0,0,BERTHA-HEWITT PUBLIC SCHOOL DIST.                 ,77,Todd                                              ,5,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0.2,0,13,0,0,0.2,0,0,0,0,0,0,0,0,0,40,0,0,0,0.2,0,0
15-16,786,1,BERTHA-HEWITT PUBLIC SCHOOL DIST.                 ,0,0,Totals                                            ,77,Todd                                              ,5,33.39,13.63,19.76,0,0,0,0,0,0,0,0,13.63,19.76,0,14,7.33,6.06,4.31,4.05,4.01,2.62,3.01,0,29.32,3.17,0,0,40,4.91,0.74,4.04,8.01,11.65,4.04
15-16,786,1,BERTHA-HEWITT PUBLIC SCHOOL DIST.                 ,10,10,BERTHA ELEMENTARY                                 ,77,Todd                                              ,5,2.2,0.03,2.17,0,0,0,0,0,0,0,0,0.03,2.17,0,9,1.16,0,0.03,0,1.01,0,0,0,2.1,0,0,0,36,1.09,0,0,0.1,0,1.01
15-16,786,1,BERTHA-HEWITT PUBLIC SCHOOL DIST.                 ,20,33,BERTHA SECONDARY                                  ,77,Todd                                              ,5,30.99,13.6,17.39,0,0,0,0,0,0,0,0,13.6,17.39,0,15,6.17,6.06,4.08,4.05,3,2.62,3.01,0,27.22,3.17,0,0,40,3.82,0.74,4.04,7.71,11.65,3.03
15-16,787,1,BROWERVILLE PUBLIC SCHOOL DISTRICT                ,0,0,Totals                                            ,77,Todd                                              ,5,34.49,15.21,19.28,0,0,0,0,0,0,0,0,15.21,19.28,0,16,4.55,6.08,5.93,6.08,4.08,6.75,1.02,0,28.15,5.08,0,0,42,1.99,2.01,4.49,11.09,12.47,2.44
15-16,787,1,BROWERVILLE PUBLIC SCHOOL DISTRICT                ,10,10,BROWERVILLE ELEMENTARY                            ,77,Todd                                              ,5,5.97,1.03,4.94,0,0,0,0,0,0,0,0,1.03,4.94,0,12,1.12,2,0.06,0.67,0.34,1.78,0,0,4.37,1.17,0,0,40,0,1,1,1.85,2.12,0
15-16,787,1,BROWERVILLE PUBLIC SCHOOL DISTRICT                ,20,33,BROWERVILLE SECONDARY                             ,77,Todd                                              ,5,28.52,14.18,14.34,0,0,0,0,0,0,0,0,14.18,14.34,0,17,3.43,4.08,5.87,5.41,3.74,4.97,1.02,0,23.78,3.91,0,0,43,1.99,1.01,3.49,9.24,10.35,2.44
15-16,801,1,BROWNS VALLEY PUBLIC SCHOOL DIST.                 ,0,0,BROWNS VALLEY PUBLIC SCHOOL DIST.                 ,78,Traverse                                          ,4,0.33,0,0.33,0,0,0,0,0,0,0,0,0,0.33,0,17,0,0,0,0.33,0,0,0,0,0,0,0,0,39,0,0,0,0.33,0,0
15-16,801,1,BROWNS VALLEY PUBLIC SCHOOL DIST.                 ,0,0,Totals                                            ,78,Traverse                                          ,4,12.03,1.83,10.2,0,0,0,0,0,0,0,0,1.83,10.2,0,19,0.85,1,1.84,3.83,1.83,1.68,1,0,7.87,3.83,0,0,46,0,0.85,1,4,3.27,2.91
15-16,801,1,BROWNS VALLEY PUBLIC SCHOOL DIST.                 ,10,10,BROWNS VALLEY ELEMENTARY                          ,78,Traverse                                          ,4,7.69,0.33,7.36,0,0,0,0,0,0,0,0,0.33,7.36,0,20,0,1,1,3.36,0.33,1,1,0,3.86,3.83,0,0,47,0,0,1,2.83,1.86,2
15-16,801,1,BROWNS VALLEY PUBLIC SCHOOL DIST.                 ,20,20,BROWNS VALLEY MIDDLE                              ,78,Traverse                                          ,4,4.01,1.5,2.51,0,0,0,0,0,0,0,0,1.5,2.51,0,18,0.85,0,0.84,0.14,1.5,0.68,0,0,4.01,0,0,0,46,0,0.85,0,0.84,1.41,0.91
15-16,803,1,WHEATON AREA PUBLIC SCHOOL DISTRICT               ,0,0,WHEATON AREA PUBLIC SCHOOL DISTRICT               ,78,Traverse                                          ,4,0.27,0.27,0,0,0,0,0,0,0,0,0,0.27,0,0,28,0,0,0,0,0,0.27,0,0,0,0,0,0,56,0,0,0,0,0,0.27
15-16,803,1,WHEATON AREA PUBLIC SCHOOL DISTRICT               ,0,0,Totals                                            ,78,Traverse                                          ,4,35.96,7.46,28.5,0,0,0,0,0,0,0,0,7.46,28.5,1.01,15,8.16,4.98,2.5,7.71,9.07,2.02,1.52,0,18.64,16.15,0,0,41,1.61,6.95,2.01,12.17,8,5.22
15-16,803,1,WHEATON AREA PUBLIC SCHOOL DISTRICT               ,1,10,PEARSON ELEMENTARY                                ,78,Traverse                                          ,4,16.5,0,16.5,0,0,0,0,0,0,0,0,0,16.5,1.01,16,2.18,3.17,1.5,2.5,4.68,1.55,0.92,0,9.66,6.34,0,0,44,1.01,2.17,1.17,4.17,5,2.98
15-16,803,1,WHEATON AREA PUBLIC SCHOOL DISTRICT               ,2,33,WHEATON SECONDARY                                 ,78,Traverse                                          ,4,19.19,7.19,12,0,0,0,0,0,0,0,0,7.19,12,0,14,5.98,1.81,1,5.21,4.39,0.2,0.6,0,8.98,9.81,0,0,39,0.6,4.78,0.84,8,3,1.97
15-16,811,1,WABASHA-KELLOGG PUBLIC SCHOOL DIST.               ,0,0,WABASHA-KELLOGG PUBLIC SCHOOL DIST.               ,79,Wabasha                                           ,10,0.21,0,0.21,0,0,0,0,0,0,0,0,0,0.21,0,19,0,0,0.07,0.07,0,0.07,0,0,0,0,0,0,45,0,0,0,0.14,0.07,0
15-16,811,1,WABASHA-KELLOGG PUBLIC SCHOOL DIST.               ,0,0,Totals                                            ,79,Wabasha                                           ,10,44.04,12.09,31.95,0,0,0,0,0,0,0,0,12.09,31.95,0,14,11.19,11.3,3.9,8.71,4.49,0.57,2.88,0,26.19,17.64,0,0,43,1.83,5.3,10.4,8.62,10.68,7.21
15-16,811,1,WABASHA-KELLOGG PUBLIC SCHOOL DIST.               ,30,10,WABASHA-KELLOGG ELEMENTARY                        ,79,Wabasha                                           ,10,24.43,3.8,20.63,0,0,0,0,0,0,0,0,3.8,20.63,0,15,6.83,5.81,2,4.95,1.5,0.5,1.84,0,16.73,7.7,0,0,45,1,2.2,6.84,5,5.05,4.34
15-16,811,1,WABASHA-KELLOGG PUBLIC SCHOOL DIST.               ,40,33,WABASHA-KELLOGG SECONDARY                         ,79,Wabasha                                           ,10,19.4,8.29,11.11,0,0,0,0,0,0,0,0,8.29,11.11,0,13,4.36,5.49,1.83,3.69,2.99,0,1.04,0,9.46,9.94,0,0,42,0.83,3.1,3.56,3.48,5.56,2.87
15-16,813,1,LAKE CITY PUBLIC SCHOOL DISTRICT                  ,0,0,LAKE CITY PUBLIC SCHOOL DISTRICT                  ,79,Wabasha                                           ,10,0.51,0,0.51,0,0,0,0,0,0,0,0,0,0.51,0,19,0,0,0.17,0.17,0,0.17,0,0,0,0,0,0,45,0,0,0,0.34,0.17,0
15-16,813,1,LAKE CITY PUBLIC SCHOOL DISTRICT                  ,0,0,Totals                                            ,79,Wabasha                                           ,10,87.3,26.99,60.31,0,0,0,0,0,0,0,0,26.99,60.31,5.33,13,24.46,14,11.14,19.33,11,2.17,4.2,0,42.8,43.99,0,0,38,11,12.13,13,28.31,17.17,5.69
15-16,813,1,LAKE CITY PUBLIC SCHOOL DISTRICT                  ,10,10,BLUFF VIEW ELEMENTARY                             ,79,Wabasha                                           ,10,47.66,12.33,35.33,0,0,0,0,0,0,0,0,12.33,35.33,1.33,14,13.46,8.67,7,9.33,4,0,4.2,0,21.33,26.33,0,0,40,5,6.13,9,14.33,7.67,5.53
15-16,813,1,LAKE CITY PUBLIC SCHOOL DISTRICT                  ,40,33,LINCOLN SECONDARY                                 ,79,Wabasha                                           ,10,39.13,14.66,24.47,0,0,0,0,0,0,0,0,14.66,24.47,4,13,11,5.33,3.97,9.83,7,2,0,0,21.47,17.66,0,0,36,6,6,4,13.64,9.33,0.16
15-16,818,1,VERNDALE PUBLIC SCHOOL DISTRICT                   ,0,0,VERNDALE PUBLIC SCHOOL DISTRICT                   ,80,Wadena                                            ,5,0.09,0.03,0.06,0,0,0,0,0,0,0,0,0.03,0.06,0,10,0.03,0,0.06,0,0,0,0,0,0,0,0,0,39,0,0,0,0.09,0,0
15-16,818,1,VERNDALE PUBLIC SCHOOL DISTRICT                   ,0,0,Totals                                            ,80,Wadena                                            ,5,42.69,11.83,30.86,0,0,0,0,0,0,0,0,11.83,30.86,3.29,13,10.05,9.12,5.65,5.28,7.14,2.41,3.04,0,32.07,8.71,0,0,42,3.07,2.44,5.04,14.05,14.65,3.44
15-16,818,1,VERNDALE PUBLIC SCHOOL DISTRICT                   ,10,10,VERNDALE ELEMENTARY                               ,80,Wadena                                            ,5,24.44,3.21,21.23,0,0,0,0,0,0,0,0,3.21,21.23,2.89,13,6.78,5.41,2.14,2.7,3.55,1.84,2.02,0,20.09,4.35,0,0,41,2.87,0,3.03,8.75,7.77,2.02
15-16,818,1,VERNDALE PUBLIC SCHOOL DISTRICT                   ,20,33,VERNDALE SECONDARY                                ,80,Wadena                                            ,5,18.16,8.59,9.57,0,0,0,0,0,0,0,0,8.59,9.57,0.4,14,3.24,3.71,3.45,2.58,3.59,0.57,1.02,0,11.98,4.36,0,0,43,0.2,2.44,2.01,5.21,6.88,1.42
15-16,820,1,SEBEKA PUBLIC SCHOOL DISTRICT                     ,0,0,SEBEKA PUBLIC SCHOOL DISTRICT                     ,80,Wadena                                            ,5,2.13,1.03,1.1,0,0,0,0,0,0,0,0,1.03,1.1,0,7,2.07,0,0.06,0,0,0,0,0,2,0,0,0,36,1,0,1,0.13,0,0
15-16,820,1,SEBEKA PUBLIC SCHOOL DISTRICT                     ,0,0,Totals                                            ,80,Wadena                                            ,5,39.99,12.12,27.87,0,0,0,0,0,0,0,0,12.12,27.87,1,15,8.28,5.68,7.96,9.04,5.02,1.01,3,0,25.16,13.7,0,0,41,4,3.34,4.02,15.61,7.37,5.65
15-16,820,1,SEBEKA PUBLIC SCHOOL DISTRICT                     ,1,10,SEBEKA ELEMENTARY                                 ,80,Wadena                                            ,5,21.34,2.51,18.83,0,0,0,0,0,0,0,0,2.51,18.83,1,14,4.5,2.66,3.67,5.34,3.17,0,2,0,16,4.34,0,0,40,3,1.83,1,10.01,2.5,3
15-16,820,1,SEBEKA PUBLIC SCHOOL DISTRICT                     ,2,33,SEBEKA SECONDARY                                  ,80,Wadena                                            ,5,16.52,8.58,7.94,0,0,0,0,0,0,0,0,8.58,7.94,0,16,1.71,3.02,4.23,3.7,1.85,1.01,1,0,7.16,9.36,0,0,42,0,1.51,2.02,5.47,4.87,2.65
15-16,821,1,MENAHGA PUBLIC SCHOOL DISTRICT                    ,0,0,Totals                                            ,80,Wadena                                            ,5,65.91,20.36,45.55,0,0,0,1,0,0,0,0,20.36,44.35,7,11,23.34,13.47,9.03,7.84,5.01,2.01,3.01,0,37.65,24.19,0,1.01,38,11.22,8.44,5.7,16.58,15.51,8.46
15-16,821,1,MENAHGA PUBLIC SCHOOL DISTRICT                    ,10,10,MENAHGA ELEMENTARY                                ,80,Wadena                                            ,5,39.68,7.84,31.84,0,0,0,1,0,0,0,0,7.84,30.84,6.17,10,16.07,7.81,3.8,6,2,1,1,0,24.47,13.98,0,0,38,9,5.97,1.17,8.88,10.66,4
15-16,821,1,MENAHGA PUBLIC SCHOOL DISTRICT                    ,30,33,MENAHGA SECONDARY                                 ,80,Wadena                                            ,5,26.23,12.52,13.71,0,0,0,0,0,0,0,0,12.52,13.51,0.83,12,7.27,5.66,5.23,1.84,3.01,1.01,2.01,0,13.18,10.21,0,1.01,39,2.22,2.47,4.53,7.7,4.85,4.46
15-16,829,1,WASECA PUBLIC SCHOOL DISTRICT                     ,0,0,WASECA PUBLIC SCHOOL DISTRICT                     ,81,Waseca                                            ,9,0.27,0,0.27,0,0,0,0,0,0,0,0,0,0.27,0,8,0,0.27,0,0,0,0,0,0,0.27,0,0,0,28,0,0.27,0,0,0,0
15-16,829,1,WASECA PUBLIC SCHOOL DISTRICT                     ,0,0,Totals                                            ,81,Waseca                                            ,9,123.26,31.82,91.44,0,0,0,0,0,0,0,0,30.83,91.44,4.01,15,19.62,26.39,13.9,16.41,18.83,11.99,13.06,0,51.26,70.83,0,0,42,11.57,9.93,17.27,22.12,37.16,25.21
15-16,829,1,WASECA PUBLIC SCHOOL DISTRICT                     ,20,10,HARTLEY ELEMENTARY                                ,81,Waseca                                            ,9,29.74,1,28.74,0,0,0,0,0,0,0,0,1,28.74,2,17,6,6.76,3,0.98,4,4,5,0,11.74,17.98,0,0,45,3,4.74,2,4,10.98,5.02
15-16,829,1,WASECA PUBLIC SCHOOL DISTRICT                     ,40,10,WASECA INTERMEDIATE SCHOOL                        ,81,Waseca                                            ,9,36.09,6.14,29.95,0,0,0,0,0,0,0,0,5.15,29.95,0,14,3.92,11.18,2.52,3.51,4.16,2.81,6,0,16.58,18.44,0,0,42,2.65,2,6.81,5.44,11.29,7.9
15-16,829,1,WASECA PUBLIC SCHOOL DISTRICT                     ,45,31,WASECA JUNIOR HIGH                                ,81,Waseca                                            ,9,15.99,6.19,9.8,0,0,0,0,0,0,0,0,6.19,9.8,0,15,2.3,1.96,3.63,2.9,2.73,1.23,1.2,0,7.5,8.49,0,0,42,1.97,0.04,3.32,1.53,5.34,3.79
15-16,829,1,WASECA PUBLIC SCHOOL DISTRICT                     ,50,32,WASECA SENIOR HIGH                                ,81,Waseca                                            ,9,34.83,17.3,17.53,0,0,0,0,0,0,0,0,17.3,17.53,2.01,15,6.38,5.22,2.16,7.66,7.57,3.95,0.86,0,12.58,22.17,0,0,42,3.95,1.86,3.12,10.13,8.35,7.42
15-16,829,1,WASECA PUBLIC SCHOOL DISTRICT                     ,60,41,Waseca Area Learning Center                       ,81,Waseca                                            ,9,4,1.19,2.81,0,0,0,0,0,0,0,0,1.19,2.81,0,12,1.02,0,1.59,1.02,0.37,0,0,0,1.59,2.41,0,0,37,0,1.02,1.02,1.02,0.2,0.74
15-16,829,1,WASECA PUBLIC SCHOOL DISTRICT                     ,65,41,WASECA MIDDLE LEVEL ALC                           ,81,Waseca                                            ,9,1.34,0,1.34,0,0,0,0,0,0,0,0,0,1.34,0,16,0,1,0,0.34,0,0,0,0,1,0.34,0,0,50,0,0,1,0,0,0.34
