SchYear,DistNumb,DistType,DistName,SchNum,SchCls,SchName,CountyNumber,CountyName,EcoDevRgn,TotFTE,Male,Female,IndianMale,IndianFemale,AsianMale,AsianFemale,HispanicMale,HispanicFemale,BlackMale,BlackFemale,WhiteMale,WhiteFemale,NewTchr,AvgYrsExp,Exp1_5,Exp6_10,Exp11_15,Exp16_20,Exp21_25,Exp26_30,Exp31Plus,LessThanBA,BA,MA,PhD,EdUnkn,AvgAge,AgeLess25,Age25_29,Age30_34,Age35_44,Age45_54,Age55Plus
08-09,0740,01,MELROSE PUBLIC SCHOOL DISTRICT                    ,030,33,MELROSE SECONDARY                                 ,73,Stearns                                           ,07                  ,26.56,13.20,13.36,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,13.20,12.36,0.00,18.00,0.20,4.68,9.74,3.47,2.17,1.00,5.30,0.00,2.22,24.34,0.00,0.00,42.00,0.00,4.88,3.00,7.54,7.57,3.57
08-09,0740,01,MELROSE PUBLIC SCHOOL DISTRICT                    ,000,0 ,Totals                                            ,73,Stearns                                           ,07                  ,83.58,24.27,59.31,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,24.27,58.31,2.73,17.00,9.76,7.60,22.02,11.28,9.85,2.00,20.97,0.00,24.94,57.73,0.00,0.00,42.00,3.00,12.36,8.97,20.03,28.21,11.01
08-09,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT                ,000,00,PAYNESVILLE PUBLIC SCHOOL DISTRICT                ,73,Stearns                                           ,07                  ,0.97,0.10,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.87,0.00,14.00,0.60,0.00,0.00,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.00,0.00,0.60,0.00,0.27,0.10,0.00
08-09,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT                ,001,10,PAYNESVILLE ELEMENTARY                            ,73,Stearns                                           ,07                  ,33.01,3.00,30.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,30.01,1.10,18.00,4.03,8.00,1.00,4.00,3.47,7.00,5.51,0.00,26.84,6.17,0.00,0.00,43.00,1.10,4.93,4.00,9.17,5.30,8.51
08-09,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT                ,002,20,PAYNESVILLE MIDDLE                                ,73,Stearns                                           ,07                  ,16.51,7.17,9.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.17,9.34,2.24,16.00,2.34,0.92,6.06,1.94,2.10,0.70,1.44,0.00,9.91,6.60,0.00,0.00,40.00,1.37,1.87,2.43,6.29,3.11,1.44
08-09,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT                ,020,32,PAYNESVILLE AREA HIGH SCHOOL                      ,73,Stearns                                           ,07                  ,21.49,11.10,10.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.10,10.39,0.60,18.00,1.60,4.20,1.60,4.04,3.43,3.30,3.32,1.00,12.12,8.37,0.00,0.00,43.00,0.60,2.00,1.40,7.87,5.30,4.32
08-09,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT                ,000,0 ,Totals                                            ,73,Stearns                                           ,07                  ,71.98,21.37,50.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.37,50.61,3.94,17.00,8.57,13.12,8.66,10.25,9.00,11.00,10.27,1.00,48.87,21.14,0.00,0.00,42.00,3.07,9.40,7.83,23.60,13.81,14.27
08-09,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT                  ,000,00,ST. CLOUD PUBLIC SCHOOL DISTRICT                  ,73,Stearns                                           ,07                  ,4.83,3.23,1.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.23,1.60,1.00,15.00,1.00,1.27,1.00,0.33,0.00,0.00,1.23,0.00,1.40,3.43,0.00,0.00,53.00,0.00,1.00,0.00,0.00,1.27,2.56
08-09,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT                  ,012,50,SPECIAL EDUCATION FACILITIES                      ,73,Stearns                                           ,07                  ,9.80,2.14,7.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.14,7.66,0.00,20.00,0.00,0.00,2.44,1.20,2.14,1.18,2.24,0.00,1.97,7.83,0.00,0.00,46.00,0.00,0.00,0.44,3.34,2.27,3.75
08-09,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT                  ,016,10,CLEARVIEW ELEMENTARY                              ,73,Stearns                                           ,07                  ,26.62,4.21,22.41,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,4.21,21.41,2.27,17.00,3.28,2.99,5.53,5.61,4.01,2.00,3.20,0.00,6.60,20.02,0.00,0.00,45.00,0.00,3.50,1.00,8.61,10.30,3.21
08-09,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT                  ,025,10,KENNEDY ELEMENTARY                                ,73,Stearns                                           ,07                  ,31.80,3.50,28.30,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,2.50,28.30,1.33,16.00,4.18,4.16,5.00,5.28,6.00,3.17,3.01,0.00,8.01,23.79,0.00,0.00,44.00,0.90,2.00,2.33,11.99,8.57,6.01
08-09,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT                  ,028,10,LINCOLN ELEMENTARY                                ,73,Stearns                                           ,07                  ,22.25,0.67,21.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.67,21.58,0.00,9.00,2.59,6.89,4.97,2.33,4.17,1.00,0.30,0.00,11.61,10.64,0.00,0.00,37.00,1.01,5.27,2.20,0.96,8.48,4.33
08-09,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT                  ,029,50,ROOSEVELT-EARLY CHILDHOOD SP.                     ,73,Stearns                                           ,07                  ,28.30,0.00,28.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.30,0.50,14.00,3.90,1.23,6.20,9.27,2.30,4.00,1.40,0.00,11.67,16.63,0.00,0.00,46.00,0.00,1.00,3.90,2.73,10.87,9.80
08-09,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT                  ,031,10,MADISON ELEMENTARY                                ,73,Stearns                                           ,07                  ,35.06,2.20,32.86,0.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,2.20,29.86,1.00,19.00,5.00,2.00,4.50,6.40,5.20,7.98,3.98,0.00,9.51,25.55,0.00,0.00,47.00,1.00,3.00,1.00,9.70,13.69,6.67
08-09,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT                  ,035,10,DISCOVERY COMMUNITY ELEMENTARY                    ,73,Stearns                                           ,07                  ,53.70,6.85,46.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.85,46.85,3.00,14.00,5.00,10.58,9.35,7.57,6.00,8.20,5.99,0.00,14.78,38.92,0.00,0.00,43.00,1.00,3.99,9.30,12.47,17.94,9.00
08-09,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT                  ,036,10,TALAHI COMMUNITY ELEMENTARY                       ,73,Stearns                                           ,07                  ,53.78,10.02,43.76,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,10.02,42.76,8.99,12.00,13.99,6.96,11.59,8.66,4.59,4.99,3.00,0.00,21.50,32.28,0.00,0.00,39.00,4.99,8.96,5.00,14.57,18.01,2.25
08-09,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT                  ,040,10,WESTWOOD ELEMENTARY                               ,73,Stearns                                           ,07                  ,37.43,5.30,32.13,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,5.30,31.13,0.50,21.00,1.50,1.00,5.96,6.84,10.80,6.35,3.98,0.00,10.51,26.92,0.00,0.00,46.00,0.00,1.00,2.00,15.27,13.83,5.33
08-09,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT                  ,051,10,OAK HILL COMMUNITY ELEMENTARY                     ,73,Stearns                                           ,07                  ,54.41,6.90,47.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.90,47.51,1.82,16.00,5.05,7.49,6.98,9.33,8.57,10.99,6.00,0.00,14.16,40.25,0.00,0.00,44.00,1.49,4.83,6.21,13.99,14.56,13.33
08-09,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT                  ,052,31,NORTH JUNIOR HIGH                                 ,73,Stearns                                           ,07                  ,41.87,13.78,28.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.78,28.09,4.29,13.00,7.09,3.73,14.14,6.41,4.00,3.50,3.00,0.00,15.96,25.91,0.00,0.00,40.00,2.30,6.51,5.02,13.47,10.57,4.00
08-09,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT                  ,054,31,SOUTH JUNIOR HIGH                                 ,73,Stearns                                           ,07                  ,34.80,7.00,27.80,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,5.00,27.80,1.00,12.00,4.80,5.84,11.63,7.33,4.00,0.20,1.00,0.00,10.43,24.37,0.00,0.00,39.00,1.00,5.60,11.04,5.00,7.63,4.53
08-09,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT                  ,057,32,APOLLO SENIOR HIGH                                ,73,Stearns                                           ,07                  ,68.79,23.39,45.40,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,23.39,44.40,3.00,13.00,10.74,10.82,15.61,17.56,9.00,0.50,3.60,0.00,24.32,44.47,0.00,0.00,41.00,4.56,10.00,9.40,20.56,13.67,10.60
08-09,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT                  ,059,32,TECHNICAL SENIOR HIGH                             ,73,Stearns                                           ,07                  ,72.61,32.02,40.59,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,31.02,39.59,3.40,13.00,10.08,9.83,20.96,14.80,7.94,3.00,5.00,0.00,28.24,44.37,0.00,0.00,42.00,2.00,9.61,8.40,24.54,19.07,8.99
08-09,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT                  ,065,41,ST CLOUD AREA LEARNING CENTER                     ,73,Stearns                                           ,07                  ,31.08,16.08,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.08,15.00,3.00,12.00,3.00,6.68,10.20,6.20,2.00,1.00,1.00,0.00,11.00,20.08,0.00,0.00,44.00,2.00,0.00,7.20,6.20,9.00,6.68
08-09,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT                  ,072,77,RIVERWOODS SCHOOL                                 ,73,Stearns                                           ,07                  ,18.03,7.95,10.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.95,10.08,0.00,22.00,0.00,3.00,0.00,4.00,3.04,3.04,4.95,0.00,7.00,11.03,0.00,0.00,48.00,0.00,1.00,2.00,2.00,7.04,5.99
08-09,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT                  ,000,0 ,Totals                                            ,73,Stearns                                           ,07                  ,625.16,145.24,479.92,0.00,1.00,0.00,3.00,3.00,3.00,1.00,1.00,141.24,471.92,35.10,15.00,81.20,84.47,136.06,119.12,83.76,61.10,52.88,0.00,208.67,416.49,0.00,0.00,43.00,22.25,67.27,76.44,165.40,186.77,107.03
08-09,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT                ,000,00,SAUK CENTRE PUBLIC SCHOOL DISTRICT                ,73,Stearns                                           ,07                  ,0.47,0.10,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.37,0.00,19.00,0.00,0.00,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.00,0.00,0.00,0.00,0.37,0.10,0.00
08-09,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT                ,010,10,SAUK CENTRE ELEMENTARY                            ,73,Stearns                                           ,07                  ,29.72,3.50,26.22,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.50,25.22,0.40,16.00,2.40,4.86,5.03,7.39,7.04,3.00,0.00,0.00,23.27,5.49,0.00,0.00,42.00,0.40,2.87,5.10,13.02,5.93,2.40
08-09,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT                ,020,31,SAUK CENTRE JUNIOR HIGH                           ,73,Stearns                                           ,07                  ,19.09,8.59,10.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.59,10.50,0.50,20.00,1.17,1.66,0.40,4.30,4.22,3.00,3.67,0.00,15.29,3.80,0.00,0.00,44.00,0.50,1.91,0.40,5.38,9.34,1.56
08-09,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT                ,030,32,SAUK CENTRE SECONDARY                             ,73,Stearns                                           ,07                  ,18.09,8.64,9.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.64,9.45,0.00,18.00,0.33,1.66,4.18,3.64,3.64,2.00,1.32,0.00,10.46,7.30,0.00,0.00,44.00,0.00,1.99,2.19,2.99,8.94,1.98
08-09,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT                ,000,0 ,Totals                                            ,73,Stearns                                           ,07                  ,67.37,20.83,46.54,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,20.83,45.54,0.90,18.00,3.90,8.18,9.98,15.33,14.90,8.00,4.99,0.00,49.02,16.59,0.00,0.00,43.00,0.90,6.77,7.69,21.76,24.31,5.94
08-09,0745,01,ALBANY PUBLIC SCHOOL DISTRICT                     ,000,00,ALBANY PUBLIC SCHOOL DISTRICT                     ,73,Stearns                                           ,07                  ,1.67,0.10,1.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,1.57,0.00,13.00,0.20,0.27,0.33,0.27,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.00,0.00,0.47,0.00,1.10,0.10,0.00
08-09,0745,01,ALBANY PUBLIC SCHOOL DISTRICT                     ,010,10,ALBANY ELEMENTARY                                 ,73,Stearns                                           ,07                  ,28.44,2.97,25.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.97,25.47,1.40,13.00,2.20,2.40,8.77,3.57,6.50,3.00,2.00,0.00,18.74,9.70,0.00,0.00,40.00,0.77,2.60,3.50,9.00,10.57,2.00
08-09,0745,01,ALBANY PUBLIC SCHOOL DISTRICT                     ,030,10,AVON ELEMENTARY                                   ,73,Stearns                                           ,07                  ,26.25,2.70,23.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.70,23.55,2.23,13.00,3.83,2.51,5.47,3.37,5.07,2.00,4.00,0.00,14.24,12.01,0.00,0.00,40.00,1.30,0.63,6.74,5.44,5.14,7.00
08-09,0745,01,ALBANY PUBLIC SCHOOL DISTRICT                     ,050,31,ALBANY JUNIOR HIGH                                ,73,Stearns                                           ,07                  ,15.81,6.60,9.21,0.00,0.00,0.00,0.94,0.00,0.00,0.00,0.00,6.60,8.27,0.00,14.00,1.22,2.05,4.76,2.94,3.54,1.01,0.29,0.00,4.73,11.08,0.00,0.00,41.00,0.28,2.64,1.79,4.84,4.30,1.96
08-09,0745,01,ALBANY PUBLIC SCHOOL DISTRICT                     ,060,32,ALBANY SENIOR HIGH                                ,73,Stearns                                           ,07                  ,28.65,18.65,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.65,10.00,0.99,16.00,2.97,4.29,4.63,5.44,3.39,2.98,1.98,0.00,15.19,13.46,0.00,0.00,41.00,2.31,3.30,3.64,6.52,8.59,4.29
08-09,0745,01,ALBANY PUBLIC SCHOOL DISTRICT                     ,000,0 ,Totals                                            ,73,Stearns                                           ,07                  ,100.82,31.02,69.80,0.00,0.00,0.00,0.94,0.00,0.00,0.00,0.00,31.02,68.86,4.62,15.00,10.42,11.52,23.96,15.59,19.00,8.99,8.27,0.00,52.90,46.25,0.00,0.00,41.00,4.66,9.64,15.67,26.90,28.70,15.25
08-09,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT               ,000,00,SARTELL-ST. STEPHEN SCHOOL DISTRICT               ,73,Stearns                                           ,07                  ,0.94,0.00,0.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.94,0.00,12.00,0.00,0.00,0.94,0.00,0.00,0.00,0.00,0.00,0.77,0.00,0.00,0.00,49.00,0.00,0.00,0.00,0.00,0.94,0.00
08-09,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT               ,020,32,SARTELL SENIOR HIGH                               ,73,Stearns                                           ,07                  ,56.16,23.93,32.23,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,22.93,32.23,2.12,13.00,6.82,10.02,15.87,8.91,6.48,3.98,2.98,0.00,32.72,23.44,0.00,0.00,37.00,2.78,9.39,11.57,17.40,12.03,2.99
08-09,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT               ,040,10,PINE MEADOW ELEMENTARY                            ,73,Stearns                                           ,07                  ,44.71,9.17,35.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.17,35.54,0.00,13.00,4.00,9.37,13.00,5.50,5.00,4.00,3.67,0.00,31.54,13.17,0.00,0.00,39.00,2.00,6.00,11.00,10.87,10.17,4.67
08-09,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT               ,050,20,SARTELL MIDDLE                                    ,73,Stearns                                           ,07                  ,55.89,16.94,38.95,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,16.94,37.95,2.00,12.00,6.52,17.23,11.90,10.87,1.99,1.98,4.67,0.00,32.81,23.08,0.00,0.00,39.00,2.96,12.83,6.70,17.61,7.38,8.41
08-09,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT               ,060,10,OAK RIDGE ELEMENTARY                              ,73,Stearns                                           ,07                  ,40.00,5.84,34.16,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,5.84,33.16,1.00,14.00,5.50,7.47,6.30,4.23,7.50,3.00,5.00,0.00,20.20,19.80,0.00,0.00,41.00,2.50,5.00,2.50,11.94,12.06,6.00
08-09,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT               ,000,0 ,Totals                                            ,73,Stearns                                           ,07                  ,197.70,55.88,141.82,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,54.88,139.82,5.12,13.00,22.84,44.09,48.01,29.51,20.97,12.96,16.32,0.00,118.04,79.49,0.00,0.00,38.00,10.24,33.22,31.77,57.82,42.58,22.07
08-09,0750,01,ROCORI PUBLIC SCHOOL DISTRICT                     ,000,00,ROCORI PUBLIC SCHOOL DISTRICT                     ,73,Stearns                                           ,07                  ,1.27,0.00,1.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.27,0.00,5.00,0.00,1.27,0.00,0.00,0.00,0.00,0.00,0.00,1.27,0.00,0.00,0.00,35.00,0.00,1.00,0.00,0.27,0.00,0.00
08-09,0750,01,ROCORI PUBLIC SCHOOL DISTRICT                     ,010,10,RICHMOND ELEMENTARY                               ,73,Stearns                                           ,07                  ,10.83,2.03,8.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.03,8.80,0.00,22.00,0.47,2.00,0.00,0.20,3.33,1.00,3.83,0.00,3.67,7.16,0.00,0.00,47.00,0.00,0.47,1.00,2.20,3.83,3.33
08-09,0750,01,ROCORI PUBLIC SCHOOL DISTRICT                     ,020,10,ROCKVILLE ELEMENTARY                              ,73,Stearns                                           ,07                  ,9.94,1.77,8.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.77,8.17,0.00,17.00,1.00,0.00,3.50,2.60,0.67,1.00,1.17,0.00,5.10,4.84,0.00,0.00,46.00,0.00,1.00,0.00,3.10,4.67,1.17
08-09,0750,01,ROCORI PUBLIC SCHOOL DISTRICT                     ,030,10,COLD SPRING ELEMENTARY                            ,73,Stearns                                           ,07                  ,33.80,6.03,27.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.03,27.77,0.00,19.00,2.00,4.50,4.17,6.03,5.00,5.00,7.10,0.00,13.70,19.93,0.00,0.00,44.00,0.00,5.00,3.00,8.53,8.17,9.10
08-09,0750,01,ROCORI PUBLIC SCHOOL DISTRICT                     ,050,32,ROCORI SENIOR HIGH                                ,73,Stearns                                           ,07                  ,46.62,20.71,25.91,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,20.21,25.91,1.80,19.00,2.75,3.97,8.25,10.28,4.24,3.00,14.13,0.00,21.52,25.10,0.00,0.00,45.00,0.80,3.95,3.97,12.08,13.95,11.87
08-09,0750,01,ROCORI PUBLIC SCHOOL DISTRICT                     ,060,20,ROCORI MIDDLE                                     ,73,Stearns                                           ,07                  ,23.30,8.73,14.57,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,8.23,14.57,1.06,19.00,1.98,1.89,3.44,3.40,3.47,2.76,5.38,0.00,10.67,12.63,0.00,0.00,43.00,1.14,0.85,3.78,7.00,3.67,6.86
08-09,0750,01,ROCORI PUBLIC SCHOOL DISTRICT                     ,000,0 ,Totals                                            ,73,Stearns                                           ,07                  ,125.76,39.27,86.49,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,38.27,86.49,2.86,19.00,8.20,13.63,19.36,22.51,16.71,12.76,31.61,0.00,55.93,69.66,0.00,0.00,44.00,1.94,12.27,11.75,33.18,34.29,32.33
08-09,0756,01,BLOOMING PRAIRIE PUBLIC SCHOOL DIST               ,010,10,BLOOMING PRAIRIE ELEMENTARY                       ,74,Steele                                            ,10                  ,24.76,6.55,18.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.55,18.21,0.00,13.00,2.00,7.24,5.00,2.56,3.96,1.00,3.00,0.00,10.17,14.23,0.00,0.00,38.00,0.00,6.35,5.39,5.66,3.03,4.33
08-09,0756,01,BLOOMING PRAIRIE PUBLIC SCHOOL DIST               ,020,33,BLOOMING PRAIRIE SECONDARY                        ,74,Steele                                            ,10                  ,21.24,11.99,9.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.99,9.25,0.00,14.00,0.00,4.62,7.60,4.30,0.15,3.57,0.00,0.00,8.31,12.87,0.00,0.00,38.00,0.00,2.40,6.57,7.47,2.75,2.05
08-09,0756,01,BLOOMING PRAIRIE PUBLIC SCHOOL DIST               ,000,0 ,Totals                                            ,74,Steele                                            ,10                  ,46.00,18.54,27.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.54,27.46,0.00,13.00,2.00,11.86,12.60,6.86,4.11,4.57,3.00,0.00,18.48,27.10,0.00,0.00,38.00,0.00,8.75,11.96,13.13,5.78,6.38
08-09,0761,01,OWATONNA PUBLIC SCHOOL DISTRICT                   ,000,00,OWATONNA PUBLIC SCHOOL DISTRICT                   ,74,Steele                                            ,10                  ,6.00,1.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,5.00,0.00,13.00,1.00,0.00,1.00,3.00,1.00,0.00,0.00,0.00,3.00,3.00,0.00,0.00,43.00,0.00,1.00,0.00,2.00,2.00,1.00
08-09,0761,01,OWATONNA PUBLIC SCHOOL DISTRICT                   ,150,32,OWATONNA SENIOR HIGH                              ,74,Steele                                            ,10                  ,83.96,48.63,35.33,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,47.63,35.33,1.00,18.00,5.00,10.00,16.00,17.65,15.31,7.00,13.00,0.00,23.01,60.95,0.00,0.00,42.00,3.00,5.00,13.00,25.64,20.32,17.00
08-09,0761,01,OWATONNA PUBLIC SCHOOL DISTRICT                   ,151,31,OWATONNA JUNIOR HIGH                              ,74,Steele                                            ,10                  ,45.11,14.00,31.11,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,13.00,31.11,0.00,14.00,0.40,14.00,8.60,10.00,3.64,3.00,4.00,0.00,22.40,22.71,0.00,0.00,39.00,0.40,7.00,6.60,17.00,8.11,6.00
08-09,0761,01,OWATONNA PUBLIC SCHOOL DISTRICT                   ,154,50,ACTIONS SCHOOL                                    ,74,Steele                                            ,10                  ,2.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,12.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,38.00,0.00,0.00,1.00,0.00,1.00,0.00
08-09,0761,01,OWATONNA PUBLIC SCHOOL DISTRICT                   ,609,41,OWATONNA ALC 6-8                                  ,74,Steele                                            ,10                  ,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,17.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,42.00,0.00,0.00,0.00,1.00,0.00,0.00
08-09,0761,01,OWATONNA PUBLIC SCHOOL DISTRICT                   ,610,41,OWATONNA ALC 9-12                                 ,74,Steele                                            ,10                  ,7.00,5.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,2.00,0.00,9.00,0.40,1.00,4.60,1.00,0.00,0.00,0.00,0.00,3.40,3.60,0.00,0.00,38.00,0.40,0.00,0.00,4.60,1.00,1.00
08-09,0761,01,OWATONNA PUBLIC SCHOOL DISTRICT                   ,901,10,LINCOLN ELEMENTARY                                ,74,Steele                                            ,10                  ,29.33,4.00,25.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,25.33,2.00,11.00,5.50,5.00,9.00,3.83,3.00,1.00,2.00,0.00,16.50,12.83,0.00,0.00,37.00,2.50,4.00,6.00,8.83,7.00,1.00
08-09,0761,01,OWATONNA PUBLIC SCHOOL DISTRICT                   ,902,10,MCKINLEY ELEMENTARY                               ,74,Steele                                            ,10                  ,30.00,4.00,26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,26.00,2.00,15.00,8.00,2.00,8.00,1.00,2.00,2.00,6.00,0.00,19.00,11.00,0.00,0.00,40.00,2.00,8.00,2.00,6.00,6.00,6.00
08-09,0761,01,OWATONNA PUBLIC SCHOOL DISTRICT                   ,903,50,ROOSEVELT COMMUNITY SERVICE CNTR                  ,74,Steele                                            ,10                  ,9.17,1.00,8.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,8.17,1.00,8.00,3.17,0.00,3.00,3.00,0.00,0.00,0.00,0.00,6.17,3.00,0.00,0.00,41.00,1.67,1.00,1.00,1.50,1.00,3.00
08-09,0761,01,OWATONNA PUBLIC SCHOOL DISTRICT                   ,904,10,WASHINGTON ELEMENTARY                             ,74,Steele                                            ,10                  ,31.29,3.99,27.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.99,27.30,1.73,12.00,6.73,5.99,4.57,6.00,2.00,1.00,5.00,0.00,17.30,12.99,1.00,0.00,38.00,4.73,6.00,3.00,6.56,4.00,7.00
08-09,0761,01,OWATONNA PUBLIC SCHOOL DISTRICT                   ,905,10,WILSON ELEMENTARY                                 ,74,Steele                                            ,10                  ,32.97,3.00,29.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,29.97,3.90,14.00,5.90,4.90,6.00,8.00,3.00,3.00,2.00,0.00,15.90,17.07,0.00,0.00,39.00,4.90,3.90,6.00,9.00,6.17,3.00
08-09,0761,01,OWATONNA PUBLIC SCHOOL DISTRICT                   ,906,10,WILLOW CREEK INTR. ELEMENTARY                     ,74,Steele                                            ,10                  ,17.87,4.00,13.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,13.87,1.00,14.00,3.17,5.00,0.33,4.00,1.00,3.00,1.00,0.00,12.50,5.37,0.00,0.00,40.00,1.17,5.00,1.00,4.00,5.70,1.00
