districtNumber,districtType,districtName,year,change
0002,01,Hill City Public School District,2009,-0.0567375886524823
0004,01,Mcgregor Public School District,2009,0.161490683229814
0006,03,South St. Paul Public School Dist.,2009,0.0630275745638717
0011,01,Anoka-Hennepin Public School Dist.,2009,-0.0358064183262821
0012,01,Centennial Public School District,2009,-0.0175935589682421
0013,01,Columbia Heights Public School Dist,2009,0.129741119807345
0014,01,Fridley Public School District,2009,0.149672591206735
0015,01,St. Francis Public School District,2009,-0.244964973730298
0016,01,Spring Lake Park Public Schools,2009,0.202484260677216
0022,01,Detroit Lakes Public School Dist.,2009,0.0999675430055177
0023,01,Frazee-Vergas Public School Dist.,2009,-0.0248112189859763
0025,01,Pine Point Public School District,2009,-0.1875
0031,01,Bemidji Public School District,2009,0.0812464155993118
0032,01,Blackduck Public School District,2009,-0.0124610591900312
0036,01,Kelliher Public School District,2009,0.206405693950178
0038,01,Red Lake Public School District,2009,0.102969046114972
0047,01,Sauk Rapids-Rice Public Schools,2009,0.190579552854352
0051,01,Foley Public School District,2009,0.149848637739657
0075,01,St. Clair Public School District,2009,0.118168389955687
0077,01,Mankato Public School District,2009,0.166856492027335
0081,01,Comfrey Public School District,2009,-0.0625
0084,01,Sleepy Eye Public School District,2009,0.00161812297734628
0085,01,Springfield Public School District,2009,-0.0645161290322581
0088,01,New Ulm Public School District,2009,0.0232779097387173
0091,01,Barnum Public School District,2009,0.00531914893617021
0093,01,Carlton Public School District,2009,-0.271551724137931
0094,01,Cloquet Public School District,2009,0.0784761904761905
0095,01,Cromwell-Wright Public Schools,2009,0.0311526479750779
0097,01,Moose Lake Public School District,2009,-0.108955223880597
0099,01,Esko Public School District,2009,0.085240726124704
0100,01,Wrenshall Public School District,2009,0.196428571428571
0108,01,Central Public School District,2009,-0.0291545189504373
0110,01,Waconia Public School District,2009,0.246082272282076
0111,01,Watertown-Mayer Public School Dist.,2009,-0.0552731893265565
0112,01,Eastern Carver County Public School,2009,0.102975525540774
0113,01,Walker-Hackensack-Akeley Schl. Dist,2009,-0.0398009950248756
0115,01,Cass Lake-Bena Public Schools,2009,0.0903065451532726
0116,01,Pillager Public School District,2009,0.295863309352518
0118,01,Northland Community Schools,2009,-0.301449275362319
0129,01,Montevideo Public School District,2009,0.0106837606837607
0138,01,North Branch Public Schools,2009,-0.27789046653144
0139,01,Rush City Public School District,2009,-0.0481651376146789
0146,01,Barnesville Public School Dist.,2009,0.0901639344262295
0150,01,Hawley Public School District,2009,0.0897043832823649
0152,01,Moorhead Public School District,2009,0.191204588910134
0160,70,Minnesota State Academies,2009,-0.0691823899371069
0162,01,Bagley Public School District,2009,0.0634469696969697
0166,01,Cook County Public Schools,2009,-0.0504854368932039
0173,01,Mountain Lake Public Schools,2009,0.0504854368932039
0177,01,Windom Public School District,2009,0.140831758034026
0181,01,Brainerd Public School District,2009,-0.00904507710557533
0182,01,Crosby-Ironton Public School Dist.,2009,-0.163653663177926
0186,01,Pequot Lakes Public Schools,2009,0.078546307151231
0191,01,Burnsville Public School District,2009,-0.125249169435216
0192,01,Farmington Public School District,2009,0.124982775251481
0194,01,Lakeville Public School District,2009,-0.0213513513513514
0195,01,Randolph Public School District,2009,0.178247734138973
0196,01,Rosemount-Apple Valley-Eagan,2009,0.0389903478925075
0197,01,West St. Paul-Mendota Hts.-Eagan,2009,0.136697602474865
0199,01,Inver Grove Heights Schools,2009,-0.0197939262472885
0200,01,Hastings Public School District,2009,-0.109827898550725
0203,01,Hayfield Public School District,2009,-0.216374269005848
0204,01,Kasson-Mantorville School District,2009,0.0477502295684114
0206,01,Alexandria Public School District,2009,0.0801418439716312
0213,01,Osakis Public School District,2009,0.0477941176470588
0227,01,Chatfield Public Schools,2009,0.0348964013086151
0229,01,Lanesboro Public School District,2009,-0.0196078431372549
0238,01,Mabel-Canton Public School Dist.,2009,-0.268939393939394
0239,01,Rushford-Peterson Public Schools,2009,0.0320121951219512
0241,01,Albert Lea Public School District,2009,0.0724186704384724
0242,01,Alden-Conger Public School District,2009,0.0643863179074447
0252,01,Cannon Falls Public School District,2009,-0.10443864229765
0253,01,Goodhue Public School District,2009,-0.0319634703196347
0255,01,Pine Island Public School Dist.,2009,0.0610859728506787
0256,01,Red Wing Public School District,2009,-0.066542750929368
0261,01,Ashby Public School District,2009,-0.0192307692307692
0264,01,Herman-Norcross School District,2009,0.0267857142857143
0270,01,Hopkins Public School District,2009,-0.0912338145557375
0271,01,Bloomington Public School District,2009,0.0245594300712411
0272,01,Eden Prairie Public School District,2009,-0.108543733092876
0273,01,Edina Public School District,2009,0.0712622263623661
0276,01,Minnetonka Public School District,2009,0.242329309868239
0277,01,Westonka Public School District,2009,0.0689799331103679
0278,01,Orono Public School District,2009,0.0415054519873373
0279,01,Osseo Public School District,2009,0.0103670892040903
0280,01,Richfield Public School District,2009,0.066878258898209
0281,01,Robbinsdale Public School District,2009,0.0021508802676651
0282,01,St. Anthony-New Brighton Schools,2009,0.0693231441048035
0283,01,St. Louis Park Public School Dist.,2009,0.10168776371308
0284,01,Wayzata Public School District,2009,0.127456005467282
0286,01,Brooklyn Center School District,2009,0.215900233826968
0287,06,Intermediate School District 287,2009,-0.447619047619048
0288,06,Southwest Metro Intermediate 288,2009,NA
0294,01,Houston Public School District,2009,0.273529411764706
0297,01,Spring Grove School District,2009,0.0318840579710145
0299,01,Caledonia Public School District,2009,-0.114492753623188
0300,01,La Crescent-Hokah School District,2009,-0.190184049079755
0306,01,Laporte Public School District,2009,0.119266055045872
0308,01,Nevis Public School District,2009,0.100158982511924
0309,01,Park Rapids Public School District,2009,0.0818399044205496
0314,01,Braham Public School District,2009,-0.277777777777778
0316,01,Greenway Public School District,2009,-0.0579576816927323
0317,01,Deer River Public School District,2009,0.0525762355415352
0318,01,Grand Rapids Public School District,2009,0.056402808036795
0319,01,Nashwauk-Keewatin School District,2009,0.00157728706624606
0330,01,Heron Lake-Okabena School District,2009,-0.11400651465798
0332,01,Mora Public School District,2009,-0.12959614225437
0333,01,Ogilvie Public School District,2009,-0.244
0345,01,New London-Spicer School District,2009,-0.00790513833992095
0347,01,Willmar Public School District,2009,0.0499771793701506
0356,01,Lancaster Public School District,2009,-0.0893854748603352
0361,01,International Falls School District,2009,-0.192703461178672
0362,01,Littlefork-Big Falls School Dist.,2009,-0.023598820058997
0363,01,South Koochiching School District,2009,-0.296551724137931
0378,01,Dawson-Boyd Public School District,2009,0.0564373897707231
0381,01,Lake Superior Public School Dist.,2009,-0.0338616714697406
0390,01,Lake Of The Woods School District,2009,-0.188470066518847
0391,01,Cleveland Public School District,2009,0.198443579766537
0397,52,Lake Agassiz Special Ed. Coop.,2009,0.318840579710145
0398,52,Midwest Special Education Coop.,2009,0.45
0402,01,Hendricks Public School District,2009,-0.272727272727273
0403,01,Ivanhoe Public School District,2009,-0.659340659340659
0404,01,Lake Benton Public School District,2009,0.285714285714286
0413,01,Marshall Public School District,2009,0.155799848369977
0414,01,Minneota Public School District,2009,0.129943502824859
0415,01,Lynd Public School District,2009,0.236363636363636
0423,01,Hutchinson Public School District,2009,-0.00845165652467884
0424,01,Lester Prairie Public School Dist.,2009,0.018058690744921
0432,01,Mahnomen Public School District,2009,0.0551301684532925
0435,01,Waubun-Ogema-White Earth Public Sch,2009,0.0894187779433681
0441,01,Marshall County Central Schools,2009,0.0321782178217822
0447,01,Grygla Public School District,2009,-0.281045751633987
0458,01,Truman Public School District,2009,-0.504854368932039
0463,01,Eden Valley-Watkins School District,2009,0.116564417177914
0465,01,Litchfield Public School District,2009,-0.147909967845659
0466,01,Dassel-Cokato Public School Dist.,2009,-0.0392070484581498
0473,01,Isle Public School District,2009,-0.205689277899344
0477,01,Princeton Public School District,2009,-0.0321818718630056
0480,01,Onamia Public School District,2009,-0.168711656441718
0482,01,Little Falls Public School District,2009,-0.00796178343949045
0484,01,Pierz Public School District,2009,0.124790619765494
0485,01,Royalton Public School District,2009,0.196182396606575
0486,01,Swanville Public School District,2009,-0.0352941176470588
0487,01,Upsala Public School District,2009,-0.0940860215053763
0492,01,Austin Public School District,2009,0.175257731958763
0495,01,Grand Meadow Public School District,2009,0.149321266968326
0497,01,Lyle Public School District,2009,0.231023102310231
0499,01,Leroy-Ostrander Public Schools,2009,-0.0492957746478873
0500,01,Southland Public School District,2009,-0.329493087557604
0505,01,Fulda Public School District,2009,-0.158054711246201
0507,01,Nicollet Public School District,2009,0.158031088082902
0508,01,St. Peter Public School District,2009,0.172949002217295
0511,01,Adrian Public School District,2009,-0.0837606837606838
0514,01,Ellsworth Public School District,2009,-0.309352517985612
0518,01,Worthington Public School District,2009,0.346218961625282
0531,01,Byron Public School District,2009,0.187590187590188
0533,01,Dover-Eyota Public School District,2009,-0.0115658362989324
0534,01,Stewartville Public School District,2009,0.176665092111479
0535,01,Rochester Public School District,2009,0.0867292451239391
0542,01,Battle Lake Public School District,2009,-0.181176470588235
0544,01,Fergus Falls Public School District,2009,0.0842816500711238
0545,01,Henning Public School District,2009,0.0690537084398977
0547,01,Parkers Prairie Public School Dist.,2009,-0.00716845878136201
0548,01,Pelican Rapids Public School Dist.,2009,-0.0806818181818182
0549,01,Perham-Dent Public School District,2009,0.010211027910143
0550,01,Underwood Public School District,2009,0.0036697247706422
0553,01,New York Mills Public School Dist.,2009,0.0633245382585752
0561,01,Goodridge Public School District,2009,0.182978723404255
0564,01,Thief River Falls School District,2009,0.0152409046214356
0577,01,Willow River Public School District,2009,-0.0320366132723112
0578,01,Pine City Public School District,2009,0.00912964090079124
0581,01,Edgerton Public School District,2009,0.260047281323877
0592,01,Climax-Shelly Public Schools,2009,0.323008849557522
0593,01,Crookston Public School District,2009,-0.0628525382755842
0595,01,East Grand Forks Public School Dist,2009,0.0886802295252999
0599,01,Fertile-Beltrami School District,2009,-0.0195652173913043
0600,01,Fisher Public School District,2009,-0.0147058823529412
0601,01,Fosston Public School District,2009,-0.0389408099688473
0621,01,Mounds View Public School District,2009,0.135313814716236
0622,01,North St Paul-Maplewood Oakdale Dis,2009,-0.0110522894028049
0623,01,Roseville Public School District,2009,0.157312049433574
0624,01,White Bear Lake School District,2009,0.0426578225068618
0625,01,St. Paul Public School District,2009,-0.0338633134032228
0630,01,Red Lake Falls Public School Dist.,2009,-0.0684931506849315
0635,01,Milroy Public School District,2009,-0.166666666666667
0640,01,Wabasso Public School District,2009,-0.0658227848101266
0656,01,Faribault Public School District,2009,-0.0897537728355838
0659,01,Northfield Public School District,2009,0.0426157237325496
0671,01,Hills-Beaver Creek School District,2009,0.11436170212766
0676,01,Badger Public School District,2009,0.0296610169491525
0682,01,Roseau Public School District,2009,-0.0865139949109415
0690,01,Warroad Public School District,2009,-0.169387755102041
0695,01,Chisholm Public School District,2009,-0.0341530054644809
0696,01,Ely Public School District,2009,0.0533333333333333
0698,01,Floodwood Public School District,2009,-0.368
0700,01,Hermantown Public School District,2009,0.047463936714751
0701,01,Hibbing Public School District,2009,0.0353658536585366
0704,01,Proctor Public School District,2009,0.00662251655629139
0706,01,Virginia Public School District,2009,0.0948991696322657
0707,01,Nett Lake Public School District,2009,-0.368421052631579
0709,01,Duluth Public School District,2009,-0.111940298507463
0712,01,Mountain Iron-Buhl School District,2009,-0.214990138067061
0716,01,Belle Plaine Public School District,2009,0.0671100362756953
0717,01,Jordan Public School District,2009,0.0951604132680805
0719,01,Prior Lake-Savage Area Schools,2009,0.201836969001148
0720,01,Shakopee Public School District,2009,0.216348448687351
0721,01,New Prague Area Schools,2009,0.149810964083176
0726,01,Becker Public School District,2009,0.0227429359062715
0727,01,Big Lake Public School District,2009,-0.152701391135555
0728,01,Elk River Public School District,2009,0.0681227249089964
0738,01,Holdingford Public School District,2009,0.0599078341013825
0739,01,Kimball Public School District,2009,0.0133689839572193
0740,01,Melrose Public School District,2009,-0.0432145564821835
0741,01,Paynesville Public School District,2009,-0.132904608788853
0742,01,St. Cloud Public School District,2009,0.0631933438985737
0743,01,Sauk Centre Public School District,2009,0.025830258302583
0745,01,Albany Public School District,2009,0.114093959731544
0748,01,Sartell-St. Stephen School District,2009,0.150723166708957
0750,01,Rocori Public School District,2009,-0.0404761904761905
0756,01,Blooming Prairie Public School Dist,2009,0.0435967302452316
0761,01,Owatonna Public School District,2009,0.00140675241157556
0763,01,Medford Public School District,2009,0.170142700329308
0768,01,Hancock Public School District,2009,0.288571428571429
0771,01,Chokio-Alberta Public School Dist.,2009,-0.0188679245283019
0775,01,Kerkhoven-Murdock-Sunburg,2009,0.242718446601942
0777,01,Benson Public School District,2009,-0.147331786542923
0786,01,Bertha-Hewitt Public School Dist.,2009,0.0251046025104603
0787,01,Browerville Public School District,2009,0.114490161001789
0801,01,Browns Valley Public School Dist.,2009,0.219512195121951
0803,01,Wheaton Area Public School District,2009,0.00742574257425743
0811,01,Wabasha-Kellogg Public School Dist.,2009,-0.185185185185185
0813,01,Lake City Public School District,2009,-0.0740144810941271
0818,01,Verndale Public School District,2009,0.163339382940109
0820,01,Sebeka Public School District,2009,0.0233463035019455
0821,01,Menahga Public School District,2009,0.262068965517241
0829,01,Waseca Public School District,2009,0.0179119754350051
0831,01,Forest Lake Public School District,2009,-0.145983069797157
0832,01,Mahtomedi Public School District,2009,0.0226928895612708
0833,01,South Washington County School Dist,2009,0.122595645740858
0834,01,Stillwater Area Public School Dist.,2009,-0.00236854571293226
0836,01,Butterfield Public School District,2009,-0.147058823529412
0837,01,Madelia Public School District,2009,0.0569514237855946
0840,01,St. James Public School District,2009,-0.0835680751173709
0846,01,Breckenridge Public School District,2009,-0.287480680061824
0850,01,Rothsay Public School District,2009,0.338762214983713
0852,01,Campbell-Tintah Public School Dist.,2009,0.296296296296296
0857,01,Lewiston-Altura Public School Dist.,2009,-0.0327421555252387
0858,01,St. Charles Public School District,2009,-0.0836820083682008
0861,01,Winona Area Public School District,2009,-0.128155339805825
0876,01,Annandale Public School District,2009,0.0961436872688854
0877,01,Buffalo-Hanover-Montrose Public Sch,2009,-0.0125408005497337
0879,01,Delano Public School District,2009,0.102737009123364
0881,01,Maple Lake Public School District,2009,-0.167650531286895
0882,01,Monticello Public School District,2009,0.0316698656429942
0883,01,Rockford Public School District,2009,0.10092807424594
0885,01,St. Michael-Albertville School Dist,2009,0.23078137332281
0891,01,Canby Public School District,2009,0.0736842105263158
0911,01,Cambridge-Isanti Public School Dist,2009,-0.029029029029029
0912,01,Milaca Public School District,2009,-0.0240437158469945
0914,01,Ulen-Hitterdal Public School Dist,2009,0.104234527687296
0915,52,Southern Plains Education Coop.,2009,-0.328671328671329
0916,06,Northeast Metro 916,2009,0.22337962962963
0917,06,Intermediate School District 917,2009,0.0909090909090909
0926,83,Region 4-Lakes Country Service Coop,2009,-0.111111111111111
0935,52,Fergus Falls Area Sp. Ed. Coop.,2009,-0.152941176470588
0938,52,Meeker And Wright Special Education,2009,0.180487804878049
0966,51,Wright Technical Center,2009,-0.5
0991,83,Region 6 And 8-Sw/Wc Service Coop,2009,0.552380952380952
0998,52,Bemidji Regional Interdist. Council,2009,0.217391304347826
1000,70,Perpich Center For Arts Education,2009,-0.723270440251572
1100,60,Minnesota Department Of Corrections,2009,-1.1747572815534
2071,01,Lake Crystal-Wellcome Memorial,2009,0.108433734939759
2125,01,Triton School District,2009,-0.0053715308863026
2134,01,United South Central School Dist.,2009,-0.0763790664780764
2135,01,Maple River School District,2009,-0.2319309600863
2137,01,Kingsland Public School District,2009,-0.290843806104129
2142,01,St. Louis County School District,2009,-0.0348779272546089
2143,01,Waterville-Elysian-Morristown,2009,-0.187256176853056
2144,01,Chisago Lakes School District,2009,-0.0223123732251521
2149,01,Minnewaska School District,2009,0.0674698795180723
2154,01,Eveleth-Gilbert School District,2009,-0.283898305084746
2155,01,Wadena-Deer Creek School District,2009,-0.0259117082533589
2159,01,Buffalo Lk-Hector-Stewart Public Sc,2009,-0.182857142857143
2164,01,Dilworth-Glyndon-Felton,2009,0.16504854368932
2165,01,Hinckley-Finlayson School District,2009,-0.0311244979919679
2167,01,Lakeview School District,2009,0.123880597014925
2168,01,Nrheg School District,2009,-0.100896860986547
2169,01,Murray County Central School Dist.,2009,-0.0162381596752368
2170,01,Staples-Motley School District,2009,-0.198391420911528
2171,01,Kittson Central School District,2009,-0.283950617283951
2172,01,Kenyon-Wanamingo School District,2009,-0.0739348370927318
2174,01,Pine River-Backus School District,2009,0.0334728033472803
2176,01,Warren-Alvarado-Oslo School Dist.,2009,0.0709939148073022
2180,01,Maccray School District,2009,0.0097629009762901
2184,01,Luverne Public School District,2009,0.0339920948616601
2190,01,Yellow Medicine East,2009,-0.223901098901099
2198,01,Fillmore Central,2009,0.109204368174727
2215,01,Norman County East School District,2009,-0.178082191780822
2310,01,Sibley East School District,2009,-0.0334728033472803
2311,01,Clearbrook-Gonvick School District,2009,-0.0711111111111111
2342,01,West Central Area,2009,-0.0171957671957672
2358,01,Tri-County School District,2009,-0.166666666666667
2364,01,Belgrade-Brooten-Elrosa School Dist,2009,-0.101823708206687
2365,01,G.f.w.,2009,-0.0634696755994358
2396,01,A.c.g.c. Public School District,2009,0.0240384615384615
2397,01,Le Sueur-Henderson School District,2009,-0.155189136760427
2448,01,Martin County West School District,2009,-0.0882758620689655
2527,01,Norman County West School District,2009,-0.338028169014085
2534,01,Bird Island-Olivia-Lake Lillian,2009,-0.148783977110157
2536,01,Granada Huntley-East Chain,2009,0.12589928057554
2580,01,East Central School District,2009,-0.0389261744966443
2609,01,Win-E-Mac School District,2009,0.0166320166320166
2683,01,Greenbush-Middle River School Dist.,2009,-0.410876132930514
2687,01,Howard Lake-Waverly-Winsted,2009,0.18130081300813
2689,01,Pipestone Area School District,2009,-0.0192644483362522
2711,01,Mesabi East School District,2009,0.128024193548387
2752,01,Fairmont Area School District,2009,0.0158460667798529
2753,01,Long Prairie-Grey Eagle School Dist,2009,-0.260967379077615
2754,01,Cedar Mountain School District,2009,0.0613107822410148
2769,01,Morris Area Public Schools,2009,0.0497076023391813
2805,01,Zumbrota-Mazeppa School District,2009,0.117647058823529
2835,01,Janesville-Waldorf-Pemberton,2009,0.197349042709867
2853,01,Lac Qui Parle Valley School Dist.,2009,-0.0719512195121951
2854,01,Ada-Borup Public School District,2009,0.0729684908789386
2856,01,Stephen-Argyle Central Schools,2009,-0.200657894736842
2859,01,Glencoe-Silver Lake School District,2009,-0.00122249388753056
2860,01,Blue Earth Area Public School,2009,-0.0784313725490196
2884,01,Red Rock Central School District,2009,-0.0799086757990868
2886,01,Glenville-Emmons School District,2009,-0.430962343096234
2888,01,Clinton-Graceville-Beardsley,2009,-0.093841642228739
2889,01,Lake Park Audubon School District,2009,0.128022759601707
2890,01,Renville County West School Dist.,2009,-0.0479573712255773
2895,01,Jackson County Central School Dist.,2009,-0.0124223602484472
2897,01,Redwood Area School District,2009,-0.0968586387434555
2898,01,Westbrook-Walnut Grove Schools,2009,-0.498644986449864
2899,01,Plainview-Elgin-Millville,2009,-0.0703653585926928
2902,01,Rtr Public Schools,2009,0.0342465753424658
2903,01,Ortonville Public Schools,2009,NA
2904,01,Tracy Area Public School District,2009,NA
2905,01,Tri-City United School District,2009,NA
2906,01,Red Lake County Central Public Sch,2009,NA
2907,01,Round Lake-Brewster Public Schools,2009,NA
2908,01,Brandon-Evansville Public Schools,2009,NA
4000,07,City Academy,2009,-0.1875
4001,07,Bluffview Montessori,2009,0.0143540669856459
4003,07,"New Heights School, Inc.",2009,0.0606060606060606
4004,07,Cedar Riverside Community School,2009,0.4
4005,07,Metro Deaf School,2009,0.309278350515464
4007,07,Minnesota New Country School,2009,0.490825688073394
4008,07,Pact Charter School,2009,0.126139817629179
4011,07,Athlos Leadership Academy,2009,0.789823008849557
4015,07,Community Of Peace Academy,2009,0.163084702907712
4016,07,World Learner Charter School,2009,0.197247706422018
4017,07,Minnesota Transitions Charter Sch,2009,0.00457596095179988
4018,07,Achieve Language Academy,2009,0.0446428571428571
4020,07,Duluth Public Schools Academy,2009,0.375982844889207
4025,07,Cyber Village Academy,2009,0.57201646090535
4026,07,E.c.h.o. Charter School,2009,-0.608695652173913
4027,07,Higher Ground Academy,2009,0.265806451612903
4029,07,St. Paul City School,2009,0.338235294117647
4031,07,Jennings Community School,2009,0.520833333333333
4032,07,Harvest Preparatory School,2009,-0.263358778625954
4035,07,Life Prep,2009,0.228013029315961
4036,07,Face To Face Academy,2009,0.139240506329114
4038,07,Sojourner Truth Academy,2009,0.255936675461741
4039,07,High School For Recording Arts,2009,0.305555555555556
4043,07,Math And Science Academy,2009,0.361328125
4049,07,Northwest Passage High School,2009,-0.320261437908497
4050,07,Lafayette Public Charter School,2009,0.126315789473684
4053,07,North Lakes Academy,2009,0.432098765432099
4054,07,La Crescent Montessori & Stem Schoo,2009,0.357142857142857
4055,07,Nerstrand Charter School,2009,-0.0335570469798658
4056,07,Rosa Parks Charter High School,2009,-0.444444444444444
4057,07,El Colegio Charter School,2009,-0.130434782608696
4058,07,Schoolcraft Learning Community Chtr,2009,0.0885416666666667
4059,07,Crosslake Community Charter School,2009,0.442307692307692
4064,07,Riverway Learning Community Chtr,2009,0.25
4066,07,Kato Public Charter School,2009,-0.211267605633803
4067,07,Aurora Charter School,2009,0.276595744680851
4068,07,Excell Academy Charter,2009,0.0881057268722467
4070,07,Hope Community Academy,2009,0.199626865671642
4073,07,Academia Cesar Chavez Charter Sch.,2009,0.426326129666012
4074,07,Afsa High School,2009,0.387931034482759
4075,07,Avalon School,2009,0.245833333333333
4077,07,Twin Cities International Elem Sch,2009,0.0206540447504303
4078,07,Minnesota International Middle Chtr,2009,0.273781902552204
4079,07,Friendship Acdmy Of Fine Arts Chtr.,2009,0.315789473684211
4080,07,Pillager Area Charter School,2009,-0.166666666666667
4081,07,Discovery Public School Faribault,2009,0.135593220338983
4082,07,Bluesky Charter School,2009,-0.80794701986755
4083,07,Ridgeway Community School,2009,0.273684210526316
4084,07,North Shore Community School,2009,0.21763085399449
4085,07,Harbor City International Charter,2009,0.147186147186147
4087,07,Sage Academy Charter School,2009,-0.222222222222222
4088,07,Urban Academy Charter School,2009,0.166666666666667
4089,07,New City School,2009,0.54014598540146
4090,07,Prairie Creek Community School,2009,0.338888888888889
4091,07,Arcadia Charter School,2009,-0.00854700854700855
4092,07,Watershed High School,2009,-0.648148148148148
4093,07,New Century Academy,2009,-0.165467625899281
4095,07,Trio Wolf Creek Distance Learning,2009,0.016
4097,07,"Partnership Academy, Inc.",2009,-0.0256410256410256
4098,07,Nova Classical Academy,2009,0.589613034623218
4100,07,Great Expectations,2009,0.428571428571429
4102,07,Minnesota Internship Center,2009,0.170340681362725
4103,07,Hmong College Prep Academy,2009,0.733185102834908
4104,07,Paladin Career And Tech High School,2009,0.242574257425743
4105,07,Great River School,2009,0.550583657587549
4106,07,Treknorth High School,2009,0.314741035856574
4107,07,Voyageurs Expeditionary,2009,0.283018867924528
4110,07,Pim Arts High School,2009,0.249134948096886
4111,07,Augsburg Fairview Academy,2009,-0.686746987951807
4112,07,St Paul Conservatory Performing Art,2009,0.199600798403194
4113,07,Spero Academy,2009,0.342592592592593
4116,07,Lakes International Language Academ,2009,0.529026217228464
4118,07,Kaleidoscope Charter School,2009,0.234521575984991
4119,07,Academic Arts High School,2009,0.244897959183673
4120,07,St. Croix Preparatory Academy,2009,0.384948096885813
4121,07,Ubah Medical Academy Charter School,2009,0.190635451505017
4122,07,Eagle Ridge Academy Charter School,2009,0.814627081824765
4124,07,Beacon Academy,2009,0.314018691588785
4126,07,Prairie Seeds Academy,2009,0.422626788036411
4127,07,Team Academy,2009,-0.171875
4131,07,Metro Schools Charter,2009,0.368556701030928
4132,07,Twin Cities Academy,2009,0.836538461538462
4135,07,Rochester Math And Science Academy,2009,0.397553516819572
4137,07,Swan River Montessori Charter Sch,2009,0.0649350649350649
4138,07,Milroy Area Charter School,2009,-0.441176470588235
4139,07,Loveworks Academy For Arts,2009,-0.453551912568306
4140,07,Yinghua Academy,2009,0.720588235294118
4142,07,Stride Academy Charter School,2009,0.180921052631579
4143,07,New Millennium Academy Charter Sch,2009,0.549795361527967
4144,07,Green Isle Community School,2009,-0.442622950819672
4145,07,Birch Grove Community School,2009,-0.576923076923077
4146,07,Northern Lights Community School,2009,-0.0388349514563107
4150,07,Minnesota Online High School,2009,0.265432098765432
4151,07,Edvisions Off Campus School,2009,0.3125
4152,07,Twin Cities German Immersion Chtr,2009,0.719141323792487
4153,07,Dugsi Academy,2009,0.16988416988417
4155,07,Naytahwaush Community School,2009,0.238938053097345
4159,07,Seven Hills Preparatory Academy,2009,0.616685456595265
4160,07,Spectrum High School,2009,0.728985507246377
4161,07,New Discoveries Montessori Academy,2009,0.142857142857143
4162,07,Southside Family Charter School,2009,0.230769230769231
4163,07,Learning For Leadership Charter,2009,0.202643171806167
4164,07,Laura Jeffrey Academy Charter,2009,0
4166,07,East Range Academy Of Tech-Science,2009,0.265734265734266
4167,07,International Spanish Language Acad,2009,0.632218844984802
4168,07,Glacial Hills Elementary,2009,0.0196078431372549
4169,07,Stonebridge World School,2009,0.555555555555556
4170,07,Hiawatha Academies,2009,0.858083394294075
4171,07,Noble Academy,2009,0.607800650054171
4172,07,Clarkfield Charter School,2009,-0.232142857142857
4177,07,Minisinaakwaang Leadership Academy,2009,-0.272727272727273
4178,07,Lincoln International School,2009,-0.128787878787879
4181,07,Community School Of Excellence,2009,0.706896551724138
4183,07,Lionsgate Academy,2009,0.632124352331606
4184,07,Aspen Academy,2009,0.735408560311284
4185,07,Davinci Academy,2009,0.763888888888889
4186,07,Global Academy,2009,0.356973995271868
4187,07,Natural Science Academy,2009,0.487179487179487
4188,07,Cologne Academy,2009,0.778140293637847
4189,07,Bright Water Elementary,2009,0.759776536312849
4190,07,Rivers Edge Academy,2009,NA
4191,07,Kipp Minnesota Charter School,2009,0.789317507418398
4192,07,Best Academy,2009,0.539930555555556
4193,07,College Preparatory Elementary,2009,NA
4194,07,Cannon River Stem School,2009,NA
4195,07,Oshki Ogimaag Charter School,2009,NA
4198,07,Discovery Woods,2009,NA
4199,07,Parnassus Preparatory Charter Sch,2009,NA
4200,07,Step Academy Charter School,2009,NA
4201,07,Cornerstone Montessori Elementary,2009,NA
4204,07,Rochester Stem Academy,2009,NA
4205,07,Hennepin Elementary School,2009,NA
4207,07,Vermilion Country School,2009,NA
4208,07,Nasha Shkola Charter School,2009,NA
4209,07,Mastery School,2009,NA
4210,07,Upper Mississippi Academy,2009,NA
4212,07,West Side Summit Charter School,2009,NA
4213,07,Prodeo Academy,2009,NA
4215,07,Sejong Academy Of Minnesota,2009,NA
4217,07,Technical Academies Of Minnesota,2009,NA
4218,07,Venture Academy,2009,NA
4219,07,Northeast College Prep,2009,NA
4220,07,Agamim Classical Academy,2009,NA
4221,07,Discovery Charter School,2009,NA
4223,07,Saint Cloud Math And Science Academ,2009,NA
4224,07,Star Of The North Academy Charter S,2009,NA
4225,07,Universal Academy Charter School,2009,NA
4226,07,Bdote Learning Center,2009,NA
4227,07,Art And Science Academy,2009,NA
4228,07,Woodbury Leadership Academy,2009,NA
4229,07,Jane Goodall Environmental Science,2009,NA
4230,07,Minnesota Excellence In Learning Ac,2009,NA
4231,07,Minnesota Math And Science Academy,2009,NA
4232,07,Success Academy,2009,NA
4233,07,Level Up Academy,2009,NA
4237,07,Career Pathways,2009,NA
4238,07,Rochester Beacon Academy,2009,NA
4239,07,Tesfa International School,2009,NA
4240,07,New Century School,2009,NA
4243,07,North Metro Flex Academy,2009,NA
4244,07,Fit Academy,2009,NA
4246,07,Big Picture Twin Cities,2009,NA
4250,07,Athlos Academy Of Saint Cloud,2009,NA
4254,07,Marine Area Community School,2009,NA
6004,61,Freshwater Ed. Dist.,2009,-0.386792452830189
6012,61,Zumbro Education District,2009,0.24390243902439
