DataYear,DistrictCountyNumber,DistrictCountyName,districtNumber,districtType,DistrictName,schoolNumber,SchoolName,ECSUNumber,EconomicDevelopmentRegion,Grade,AMI_Male,AMI_Female,API_Male,API_Female,HIS_Male,HIS_Female,BLK_Male,BLK_Female,WHT_Male,WHT_Female,TotalMale,TotalFemale,TotalMinority,TotalStudents,Entity,MinMaxGrade,SchoolLocationCountyNumber,SchoolLocationCountyName,SchoolClassification
12-13,18,Crow Wing                                    ,4059,07,CROSSLAKE COMMUNITY CHARTER SCHOOL ,000, ,05,05,06,0,0,0,0,0,0,0,0,1,2,1,2,0,3,District,KG-08,, ,
12-13,18,Crow Wing                                    ,4059,07,CROSSLAKE COMMUNITY CHARTER SCHOOL ,000, ,05,05,07,0,0,0,0,0,0,0,0,5,4,5,4,0,9,District,KG-08,, ,
12-13,18,Crow Wing                                    ,4059,07,CROSSLAKE COMMUNITY CHARTER SCHOOL ,000, ,05,05,08,0,0,0,0,0,0,0,0,3,1,3,1,0,4,District,KG-08,, ,
12-13,18,Crow Wing                                    ,4059,07,CROSSLAKE COMMUNITY CHARTER SCHOOL ,000, ,05,05,All Grades,0,0,0,0,0,0,0,0,70,55,70,55,0,125,District,KG-08,, ,
12-13,85,Winona                                       ,4064,07,RIVERWAY LEARNING COMMUNITY CHTR   ,000, ,10,10,KG,0,0,0,0,0,0,0,1,4,7,4,8,1,12,District,KG-12,, ,
12-13,85,Winona                                       ,4064,07,RIVERWAY LEARNING COMMUNITY CHTR   ,000, ,10,10,01,0,0,0,0,0,0,0,1,3,3,3,4,1,7,District,KG-12,, ,
12-13,85,Winona                                       ,4064,07,RIVERWAY LEARNING COMMUNITY CHTR   ,000, ,10,10,02,0,0,0,0,0,0,0,1,4,5,4,6,1,10,District,KG-12,, ,
12-13,85,Winona                                       ,4064,07,RIVERWAY LEARNING COMMUNITY CHTR   ,000, ,10,10,03,0,0,0,0,0,0,1,0,2,3,3,3,1,6,District,KG-12,, ,
12-13,85,Winona                                       ,4064,07,RIVERWAY LEARNING COMMUNITY CHTR   ,000, ,10,10,04,0,0,0,0,0,0,0,1,4,2,4,3,1,7,District,KG-12,, ,
12-13,85,Winona                                       ,4064,07,RIVERWAY LEARNING COMMUNITY CHTR   ,000, ,10,10,05,0,0,0,0,0,0,0,1,2,2,2,3,1,5,District,KG-12,, ,
12-13,85,Winona                                       ,4064,07,RIVERWAY LEARNING COMMUNITY CHTR   ,000, ,10,10,06,0,0,0,0,0,0,1,0,3,4,4,4,1,8,District,KG-12,, ,
12-13,85,Winona                                       ,4064,07,RIVERWAY LEARNING COMMUNITY CHTR   ,000, ,10,10,07,0,0,0,0,0,0,1,1,2,3,3,4,2,7,District,KG-12,, ,
12-13,85,Winona                                       ,4064,07,RIVERWAY LEARNING COMMUNITY CHTR   ,000, ,10,10,08,0,0,0,0,0,0,0,0,3,2,3,2,0,5,District,KG-12,, ,
12-13,85,Winona                                       ,4064,07,RIVERWAY LEARNING COMMUNITY CHTR   ,000, ,10,10,09,0,0,0,0,0,0,0,0,1,6,1,6,0,7,District,KG-12,, ,
12-13,85,Winona                                       ,4064,07,RIVERWAY LEARNING COMMUNITY CHTR   ,000, ,10,10,10,0,0,0,0,0,0,0,0,5,7,5,7,0,12,District,KG-12,, ,
12-13,85,Winona                                       ,4064,07,RIVERWAY LEARNING COMMUNITY CHTR   ,000, ,10,10,11,0,0,0,0,0,0,0,0,3,5,3,5,0,8,District,KG-12,, ,
12-13,85,Winona                                       ,4064,07,RIVERWAY LEARNING COMMUNITY CHTR   ,000, ,10,10,12,0,0,0,0,0,0,1,1,3,5,4,6,2,10,District,KG-12,, ,
12-13,85,Winona                                       ,4064,07,RIVERWAY LEARNING COMMUNITY CHTR   ,000, ,10,10,All Grades,0,0,0,0,0,0,4,7,39,54,43,61,11,104,District,KG-12,, ,
12-13,07,Blue Earth                                   ,4066,07,RIVERBEND ACADEMY                  ,000, ,09,09,06,0,0,0,0,0,0,0,1,1,0,1,1,1,2,District,06-12,, ,
12-13,07,Blue Earth                                   ,4066,07,RIVERBEND ACADEMY                  ,000, ,09,09,07,0,0,0,0,0,0,0,0,2,0,2,0,0,2,District,06-12,, ,
12-13,07,Blue Earth                                   ,4066,07,RIVERBEND ACADEMY                  ,000, ,09,09,08,0,0,0,0,0,0,0,0,4,4,4,4,0,8,District,06-12,, ,
12-13,07,Blue Earth                                   ,4066,07,RIVERBEND ACADEMY                  ,000, ,09,09,09,0,0,0,0,0,0,0,0,4,3,4,3,0,7,District,06-12,, ,
12-13,07,Blue Earth                                   ,4066,07,RIVERBEND ACADEMY                  ,000, ,09,09,10,0,0,0,0,1,0,0,2,7,6,8,8,3,16,District,06-12,, ,
12-13,07,Blue Earth                                   ,4066,07,RIVERBEND ACADEMY                  ,000, ,09,09,11,0,0,0,0,0,0,0,0,3,4,3,4,0,7,District,06-12,, ,
12-13,07,Blue Earth                                   ,4066,07,RIVERBEND ACADEMY                  ,000, ,09,09,12,0,0,0,0,0,0,0,0,18,7,18,7,0,25,District,06-12,, ,
12-13,07,Blue Earth                                   ,4066,07,RIVERBEND ACADEMY                  ,000, ,09,09,All Grades,0,0,0,0,1,0,0,3,39,24,40,27,4,67,District,06-12,, ,
12-13,27,Hennepin                                     ,4067,07,AURORA CHARTER SCHOOL              ,000, ,11,11,KG,0,0,0,0,19,22,0,0,0,0,19,22,41,41,District,KG-08,, ,
12-13,27,Hennepin                                     ,4067,07,AURORA CHARTER SCHOOL              ,000, ,11,11,01,0,0,0,0,12,25,0,0,0,1,12,26,37,38,District,KG-08,, ,
12-13,27,Hennepin                                     ,4067,07,AURORA CHARTER SCHOOL              ,000, ,11,11,02,0,0,0,0,16,19,0,1,0,0,16,20,36,36,District,KG-08,, ,
12-13,27,Hennepin                                     ,4067,07,AURORA CHARTER SCHOOL              ,000, ,11,11,03,0,0,0,0,15,20,0,0,0,1,15,21,35,36,District,KG-08,, ,
12-13,27,Hennepin                                     ,4067,07,AURORA CHARTER SCHOOL              ,000, ,11,11,04,0,0,0,0,12,17,1,0,1,0,14,17,30,31,District,KG-08,, ,
12-13,27,Hennepin                                     ,4067,07,AURORA CHARTER SCHOOL              ,000, ,11,11,05,0,0,0,0,14,19,0,0,1,0,15,19,33,34,District,KG-08,, ,
12-13,27,Hennepin                                     ,4067,07,AURORA CHARTER SCHOOL              ,000, ,11,11,06,0,0,0,0,17,14,0,0,0,0,17,14,31,31,District,KG-08,, ,
12-13,27,Hennepin                                     ,4067,07,AURORA CHARTER SCHOOL              ,000, ,11,11,07,0,0,0,0,11,18,0,1,0,0,11,19,30,30,District,KG-08,, ,
12-13,27,Hennepin                                     ,4067,07,AURORA CHARTER SCHOOL              ,000, ,11,11,08,0,0,0,0,13,15,1,0,0,0,14,15,29,29,District,KG-08,, ,
12-13,27,Hennepin                                     ,4067,07,AURORA CHARTER SCHOOL              ,000, ,11,11,All Grades,0,0,0,0,129,169,2,2,2,2,133,173,302,306,District,KG-08,, ,
12-13,27,Hennepin                                     ,4068,07,EXCELL ACADEMY CHARTER             ,000, ,11,11,KG,0,0,0,0,0,4,24,33,0,0,24,37,61,61,District,KG-08,, ,
12-13,27,Hennepin                                     ,4068,07,EXCELL ACADEMY CHARTER             ,000, ,11,11,01,0,1,0,0,1,3,24,24,0,1,25,29,53,54,District,KG-08,, ,
12-13,27,Hennepin                                     ,4068,07,EXCELL ACADEMY CHARTER             ,000, ,11,11,02,0,0,0,0,1,3,25,23,0,0,26,26,52,52,District,KG-08,, ,
12-13,27,Hennepin                                     ,4068,07,EXCELL ACADEMY CHARTER             ,000, ,11,11,03,0,0,0,0,0,2,21,25,0,0,21,27,48,48,District,KG-08,, ,
12-13,27,Hennepin                                     ,4068,07,EXCELL ACADEMY CHARTER             ,000, ,11,11,04,0,0,0,0,1,0,23,15,0,0,24,15,39,39,District,KG-08,, ,
12-13,27,Hennepin                                     ,4068,07,EXCELL ACADEMY CHARTER             ,000, ,11,11,05,0,0,0,0,0,0,10,20,0,0,10,20,30,30,District,KG-08,, ,
12-13,27,Hennepin                                     ,4068,07,EXCELL ACADEMY CHARTER             ,000, ,11,11,06,0,0,0,0,0,2,21,18,0,0,21,20,41,41,District,KG-08,, ,
12-13,27,Hennepin                                     ,4068,07,EXCELL ACADEMY CHARTER             ,000, ,11,11,07,0,0,0,0,1,0,16,15,0,0,17,15,32,32,District,KG-08,, ,
12-13,27,Hennepin                                     ,4068,07,EXCELL ACADEMY CHARTER             ,000, ,11,11,08,0,0,0,0,2,1,12,15,0,0,14,16,30,30,District,KG-08,, ,
12-13,27,Hennepin                                     ,4068,07,EXCELL ACADEMY CHARTER             ,000, ,11,11,All Grades,0,1,0,0,6,15,176,188,0,1,182,205,386,387,District,KG-08,, ,
12-13,62,Ramsey                                       ,4070,07,HOPE COMMUNITY ACADEMY             ,000, ,11,11,KG,0,0,9,15,0,0,0,0,31,19,40,34,24,74,District,KG-08,, ,
12-13,62,Ramsey                                       ,4070,07,HOPE COMMUNITY ACADEMY             ,000, ,11,11,01,0,1,17,27,0,1,1,2,9,5,27,36,49,63,District,KG-08,, ,
12-13,62,Ramsey                                       ,4070,07,HOPE COMMUNITY ACADEMY             ,000, ,11,11,02,0,0,27,24,1,0,2,0,2,1,32,25,54,57,District,KG-08,, ,
12-13,62,Ramsey                                       ,4070,07,HOPE COMMUNITY ACADEMY             ,000, ,11,11,03,0,0,19,21,0,0,2,1,4,5,25,27,43,52,District,KG-08,, ,
12-13,62,Ramsey                                       ,4070,07,HOPE COMMUNITY ACADEMY             ,000, ,11,11,04,0,0,14,22,0,0,0,1,2,4,16,27,37,43,District,KG-08,, ,
12-13,62,Ramsey                                       ,4070,07,HOPE COMMUNITY ACADEMY             ,000, ,11,11,05,0,0,19,20,0,0,2,1,8,3,29,24,42,53,District,KG-08,, ,
12-13,62,Ramsey                                       ,4070,07,HOPE COMMUNITY ACADEMY             ,000, ,11,11,06,0,0,25,33,0,0,0,2,4,3,29,38,60,67,District,KG-08,, ,
12-13,62,Ramsey                                       ,4070,07,HOPE COMMUNITY ACADEMY             ,000, ,11,11,07,0,0,19,11,0,0,1,1,1,3,21,15,32,36,District,KG-08,, ,
12-13,62,Ramsey                                       ,4070,07,HOPE COMMUNITY ACADEMY             ,000, ,11,11,08,0,0,9,21,0,0,0,0,2,4,11,25,30,36,District,KG-08,, ,
12-13,62,Ramsey                                       ,4070,07,HOPE COMMUNITY ACADEMY             ,000, ,11,11,All Grades,0,1,158,194,1,1,8,8,63,47,230,251,371,481,District,KG-08,, ,
12-13,62,Ramsey                                       ,4073,07,ACADEMIA CESAR CHAVEZ CHARTER SCH. ,000, ,11,11,KG,1,2,2,1,27,27,1,1,1,1,32,32,62,64,District,KG-06,, ,
12-13,62,Ramsey                                       ,4073,07,ACADEMIA CESAR CHAVEZ CHARTER SCH. ,000, ,11,11,01,1,0,1,0,24,24,0,2,0,0,26,26,52,52,District,KG-06,, ,
12-13,62,Ramsey                                       ,4073,07,ACADEMIA CESAR CHAVEZ CHARTER SCH. ,000, ,11,11,02,1,0,1,0,27,24,1,0,0,0,30,24,54,54,District,KG-06,, ,
12-13,62,Ramsey                                       ,4073,07,ACADEMIA CESAR CHAVEZ CHARTER SCH. ,000, ,11,11,03,0,1,0,4,23,25,1,4,0,0,24,34,58,58,District,KG-06,, ,
12-13,62,Ramsey                                       ,4073,07,ACADEMIA CESAR CHAVEZ CHARTER SCH. ,000, ,11,11,04,2,0,0,0,21,22,0,1,0,1,23,24,46,47,District,KG-06,, ,
12-13,62,Ramsey                                       ,4073,07,ACADEMIA CESAR CHAVEZ CHARTER SCH. ,000, ,11,11,05,0,1,0,0,26,23,1,1,0,0,27,25,52,52,District,KG-06,, ,
12-13,62,Ramsey                                       ,4073,07,ACADEMIA CESAR CHAVEZ CHARTER SCH. ,000, ,11,11,06,2,1,0,1,23,20,0,1,1,0,26,23,48,49,District,KG-06,, ,
12-13,62,Ramsey                                       ,4073,07,ACADEMIA CESAR CHAVEZ CHARTER SCH. ,000, ,11,11,All Grades,7,5,4,6,171,165,4,10,2,2,188,188,372,376,District,KG-06,, ,
12-13,62,Ramsey                                       ,4074,07,AFSA HIGH SCHOOL                   ,000, ,11,11,07,0,1,0,0,0,0,2,3,15,10,17,14,6,31,District,07-12,, ,
12-13,62,Ramsey                                       ,4074,07,AFSA HIGH SCHOOL                   ,000, ,11,11,08,1,1,1,2,0,0,1,0,18,16,21,19,6,40,District,07-12,, ,
12-13,62,Ramsey                                       ,4074,07,AFSA HIGH SCHOOL                   ,000, ,11,11,09,0,1,2,2,2,0,2,1,26,16,32,20,10,52,District,07-12,, ,
12-13,62,Ramsey                                       ,4074,07,AFSA HIGH SCHOOL                   ,000, ,11,11,10,1,0,6,3,1,2,3,2,22,16,33,23,18,56,District,07-12,, ,
12-13,62,Ramsey                                       ,4074,07,AFSA HIGH SCHOOL                   ,000, ,11,11,11,0,1,6,3,1,1,10,3,17,21,34,29,25,63,District,07-12,, ,
12-13,62,Ramsey                                       ,4074,07,AFSA HIGH SCHOOL                   ,000, ,11,11,12,0,0,3,0,2,1,1,0,25,18,31,19,7,50,District,07-12,, ,
12-13,62,Ramsey                                       ,4074,07,AFSA HIGH SCHOOL                   ,000, ,11,11,All Grades,2,4,18,10,6,4,19,9,123,97,168,124,72,292,District,07-12,, ,
12-13,62,Ramsey                                       ,4075,07,AVALON SCHOOL                      ,000, ,11,11,07,0,0,1,3,1,1,2,0,8,6,12,10,8,22,District,07-12,, ,
12-13,62,Ramsey                                       ,4075,07,AVALON SCHOOL                      ,000, ,11,11,08,0,0,1,0,0,0,3,0,7,4,11,4,4,15,District,07-12,, ,
12-13,62,Ramsey                                       ,4075,07,AVALON SCHOOL                      ,000, ,11,11,09,0,1,1,0,2,0,1,3,14,11,18,15,8,33,District,07-12,, ,
12-13,62,Ramsey                                       ,4075,07,AVALON SCHOOL                      ,000, ,11,11,10,0,0,2,1,1,1,2,3,16,13,21,18,10,39,District,07-12,, ,
12-13,62,Ramsey                                       ,4075,07,AVALON SCHOOL                      ,000, ,11,11,11,0,1,2,0,2,0,2,2,20,10,26,13,9,39,District,07-12,, ,
12-13,62,Ramsey                                       ,4075,07,AVALON SCHOOL                      ,000, ,11,11,12,3,0,0,4,0,1,4,2,14,7,21,14,14,35,District,07-12,, ,
12-13,62,Ramsey                                       ,4075,07,AVALON SCHOOL                      ,000, ,11,11,All Grades,3,2,7,8,6,3,14,10,79,51,109,74,53,183,District,07-12,, ,
12-13,27,Hennepin                                     ,4077,07,TWIN CITIES INTERNATIONAL ELEM SCH.,000, ,11,11,KG,0,0,0,0,0,0,60,57,0,1,60,58,117,118,District,KG-04,, ,
12-13,27,Hennepin                                     ,4077,07,TWIN CITIES INTERNATIONAL ELEM SCH.,000, ,11,11,01,0,0,0,0,0,0,53,64,0,0,53,64,117,117,District,KG-04,, ,
12-13,27,Hennepin                                     ,4077,07,TWIN CITIES INTERNATIONAL ELEM SCH.,000, ,11,11,02,0,0,0,0,0,0,55,66,0,0,55,66,121,121,District,KG-04,, ,
12-13,27,Hennepin                                     ,4077,07,TWIN CITIES INTERNATIONAL ELEM SCH.,000, ,11,11,03,0,0,0,0,0,0,65,55,1,0,66,55,120,121,District,KG-04,, ,
12-13,27,Hennepin                                     ,4077,07,TWIN CITIES INTERNATIONAL ELEM SCH.,000, ,11,11,04,0,0,0,0,0,0,58,62,2,0,60,62,120,122,District,KG-04,, ,
12-13,27,Hennepin                                     ,4077,07,TWIN CITIES INTERNATIONAL ELEM SCH.,000, ,11,11,All Grades,0,0,0,0,0,0,291,304,3,1,294,305,595,599,District,KG-04,, ,
12-13,27,Hennepin                                     ,4078,07,MN INTERNATIONAL MIDDLE CHARTER    ,000, ,11,11,05,0,0,0,0,0,0,53,48,1,1,54,49,101,103,District,05-08,, ,
12-13,27,Hennepin                                     ,4078,07,MN INTERNATIONAL MIDDLE CHARTER    ,000, ,11,11,06,0,0,0,0,0,0,53,47,1,1,54,48,100,102,District,05-08,, ,
12-13,27,Hennepin                                     ,4078,07,MN INTERNATIONAL MIDDLE CHARTER    ,000, ,11,11,07,0,0,0,0,0,0,48,51,1,1,49,52,99,101,District,05-08,, ,
12-13,27,Hennepin                                     ,4078,07,MN INTERNATIONAL MIDDLE CHARTER    ,000, ,11,11,08,0,0,0,0,0,0,29,48,0,0,29,48,77,77,District,05-08,, ,
12-13,27,Hennepin                                     ,4078,07,MN INTERNATIONAL MIDDLE CHARTER    ,000, ,11,11,All Grades,0,0,0,0,0,0,183,194,3,3,186,197,377,383,District,05-08,, ,
12-13,27,Hennepin                                     ,4079,07,FRIENDSHIP ACDMY OF FINE ARTS CHTR.,000, ,11,11,KG,0,0,0,0,0,0,11,11,0,0,11,11,22,22,District,KG-06,, ,
12-13,27,Hennepin                                     ,4079,07,FRIENDSHIP ACDMY OF FINE ARTS CHTR.,000, ,11,11,01,0,0,0,0,0,0,14,10,1,1,15,11,24,26,District,KG-06,, ,
12-13,27,Hennepin                                     ,4079,07,FRIENDSHIP ACDMY OF FINE ARTS CHTR.,000, ,11,11,02,0,0,0,0,1,0,9,13,0,0,10,13,23,23,District,KG-06,, ,
12-13,27,Hennepin                                     ,4079,07,FRIENDSHIP ACDMY OF FINE ARTS CHTR.,000, ,11,11,03,0,0,0,0,0,0,11,11,0,0,11,11,22,22,District,KG-06,, ,
12-13,27,Hennepin                                     ,4079,07,FRIENDSHIP ACDMY OF FINE ARTS CHTR.,000, ,11,11,04,0,0,0,0,1,0,6,7,0,0,7,7,14,14,District,KG-06,, ,
12-13,27,Hennepin                                     ,4079,07,FRIENDSHIP ACDMY OF FINE ARTS CHTR.,000, ,11,11,05,0,0,0,0,0,0,9,7,0,0,9,7,16,16,District,KG-06,, ,
12-13,27,Hennepin                                     ,4079,07,FRIENDSHIP ACDMY OF FINE ARTS CHTR.,000, ,11,11,06,0,0,0,0,0,0,4,2,0,0,4,2,6,6,District,KG-06,, ,
12-13,27,Hennepin                                     ,4079,07,FRIENDSHIP ACDMY OF FINE ARTS CHTR.,000, ,11,11,All Grades,0,0,0,0,2,0,64,61,1,1,67,62,127,129,District,KG-06,, ,
12-13,11,Cass                                         ,4080,07,PILLAGER AREA CHARTER SCHOOL       ,000, ,05,05,09,0,0,0,0,0,0,0,0,1,0,1,0,0,1,District,09-12,, ,
12-13,11,Cass                                         ,4080,07,PILLAGER AREA CHARTER SCHOOL       ,000, ,05,05,10,0,1,0,0,0,0,1,0,5,3,6,4,2,10,District,09-12,, ,
12-13,11,Cass                                         ,4080,07,PILLAGER AREA CHARTER SCHOOL       ,000, ,05,05,11,0,1,0,0,0,0,0,0,4,5,4,6,1,10,District,09-12,, ,
12-13,11,Cass                                         ,4080,07,PILLAGER AREA CHARTER SCHOOL       ,000, ,05,05,12,1,1,0,0,0,0,0,0,15,11,16,12,2,28,District,09-12,, ,
12-13,11,Cass                                         ,4080,07,PILLAGER AREA CHARTER SCHOOL       ,000, ,05,05,All Grades,1,3,0,0,0,0,1,0,25,19,27,22,5,49,District,09-12,, ,
12-13,66,Rice                                         ,4081,07,DISCOVERY PUBLIC SCHOOL FARIBAULT  ,000, ,10,10,06,0,0,0,0,0,0,0,0,3,0,3,0,0,3,District,06-12,, ,
12-13,66,Rice                                         ,4081,07,DISCOVERY PUBLIC SCHOOL FARIBAULT  ,000, ,10,10,07,0,0,0,0,0,0,1,0,3,1,4,1,1,5,District,06-12,, ,
12-13,66,Rice                                         ,4081,07,DISCOVERY PUBLIC SCHOOL FARIBAULT  ,000, ,10,10,08,0,0,0,0,0,0,0,0,2,3,2,3,0,5,District,06-12,, ,
12-13,66,Rice                                         ,4081,07,DISCOVERY PUBLIC SCHOOL FARIBAULT  ,000, ,10,10,09,0,0,0,0,0,0,1,0,0,5,1,5,1,6,District,06-12,, ,
12-13,66,Rice                                         ,4081,07,DISCOVERY PUBLIC SCHOOL FARIBAULT  ,000, ,10,10,10,0,0,0,0,0,0,0,1,3,4,3,5,1,8,District,06-12,, ,
12-13,66,Rice                                         ,4081,07,DISCOVERY PUBLIC SCHOOL FARIBAULT  ,000, ,10,10,11,0,0,0,0,1,1,0,0,4,5,5,6,2,11,District,06-12,, ,
12-13,66,Rice                                         ,4081,07,DISCOVERY PUBLIC SCHOOL FARIBAULT  ,000, ,10,10,12,0,1,0,0,0,0,0,0,5,7,5,8,1,13,District,06-12,, ,
12-13,66,Rice                                         ,4081,07,DISCOVERY PUBLIC SCHOOL FARIBAULT  ,000, ,10,10,All Grades,0,1,0,0,1,1,2,1,20,25,23,28,6,51,District,06-12,, ,
12-13,62,Ramsey                                       ,4082,07,BLUESKY CHARTER SCHOOL             ,000, ,11,11,07,0,0,0,0,1,0,0,0,2,6,3,6,1,9,District,07-12,, ,
12-13,62,Ramsey                                       ,4082,07,BLUESKY CHARTER SCHOOL             ,000, ,11,11,08,0,0,0,0,0,0,1,1,6,6,7,7,2,14,District,07-12,, ,
12-13,62,Ramsey                                       ,4082,07,BLUESKY CHARTER SCHOOL             ,000, ,11,11,09,0,0,1,0,0,0,0,1,12,7,13,8,2,21,District,07-12,, ,
12-13,62,Ramsey                                       ,4082,07,BLUESKY CHARTER SCHOOL             ,000, ,11,11,10,0,1,0,0,1,0,1,2,16,33,18,36,5,54,District,07-12,, ,
12-13,62,Ramsey                                       ,4082,07,BLUESKY CHARTER SCHOOL             ,000, ,11,11,11,1,4,0,2,0,5,0,3,28,42,29,56,15,85,District,07-12,, ,
12-13,62,Ramsey                                       ,4082,07,BLUESKY CHARTER SCHOOL             ,000, ,11,11,12,4,8,3,15,5,11,5,8,69,119,86,161,59,247,District,07-12,, ,
12-13,62,Ramsey                                       ,4082,07,BLUESKY CHARTER SCHOOL             ,000, ,11,11,All Grades,5,13,4,17,7,16,7,15,133,213,156,274,84,430,District,07-12,, ,
12-13,85,Winona                                       ,4083,07,RIDGEWAY COMMUNITY SCHOOL          ,000, ,10,10,KG,0,0,0,0,0,0,0,0,9,9,9,9,0,18,District,KG-05,, ,
12-13,85,Winona                                       ,4083,07,RIDGEWAY COMMUNITY SCHOOL          ,000, ,10,10,01,0,0,1,1,0,0,0,0,9,7,10,8,2,18,District,KG-05,, ,
12-13,85,Winona                                       ,4083,07,RIDGEWAY COMMUNITY SCHOOL          ,000, ,10,10,02,0,0,0,0,0,0,0,0,7,10,7,10,0,17,District,KG-05,, ,
12-13,85,Winona                                       ,4083,07,RIDGEWAY COMMUNITY SCHOOL          ,000, ,10,10,03,0,0,0,0,0,0,0,0,12,5,12,5,0,17,District,KG-05,, ,
12-13,85,Winona                                       ,4083,07,RIDGEWAY COMMUNITY SCHOOL          ,000, ,10,10,04,0,0,0,0,0,0,0,1,7,8,7,9,1,16,District,KG-05,, ,
12-13,85,Winona                                       ,4083,07,RIDGEWAY COMMUNITY SCHOOL          ,000, ,10,10,05,0,0,0,0,0,0,0,0,4,12,4,12,0,16,District,KG-05,, ,
12-13,85,Winona                                       ,4083,07,RIDGEWAY COMMUNITY SCHOOL          ,000, ,10,10,All Grades,0,0,1,1,0,0,0,1,48,51,49,53,3,102,District,KG-05,, ,
12-13,69,St. Louis                                    ,4084,07,NORTH SHORE COMMUNITY SCHOOL       ,000, ,03,03,KG,1,1,0,0,0,0,0,0,23,27,24,28,2,52,District,KG-06,, ,
12-13,69,St. Louis                                    ,4084,07,NORTH SHORE COMMUNITY SCHOOL       ,000, ,03,03,01,1,1,0,0,0,0,0,0,21,28,22,29,2,51,District,KG-06,, ,
12-13,69,St. Louis                                    ,4084,07,NORTH SHORE COMMUNITY SCHOOL       ,000, ,03,03,02,0,0,0,0,0,0,0,0,23,29,23,29,0,52,District,KG-06,, ,
12-13,69,St. Louis                                    ,4084,07,NORTH SHORE COMMUNITY SCHOOL       ,000, ,03,03,03,0,0,0,0,1,0,0,0,27,19,28,19,1,47,District,KG-06,, ,
12-13,69,St. Louis                                    ,4084,07,NORTH SHORE COMMUNITY SCHOOL       ,000, ,03,03,04,0,0,0,0,0,1,0,0,22,20,22,21,1,43,District,KG-06,, ,
12-13,69,St. Louis                                    ,4084,07,NORTH SHORE COMMUNITY SCHOOL       ,000, ,03,03,05,0,0,0,0,0,1,0,0,28,21,28,22,1,50,District,KG-06,, ,
12-13,69,St. Louis                                    ,4084,07,NORTH SHORE COMMUNITY SCHOOL       ,000, ,03,03,06,0,0,0,1,1,0,0,0,18,15,19,16,2,35,District,KG-06,, ,
12-13,69,St. Louis                                    ,4084,07,NORTH SHORE COMMUNITY SCHOOL       ,000, ,03,03,All Grades,2,2,0,1,2,2,0,0,162,159,166,164,9,330,District,KG-06,, ,
12-13,69,St. Louis                                    ,4085,07,HARBOR CITY INTERNATIONAL CHARTER  ,000, ,03,03,09,2,4,1,0,0,0,1,2,23,8,27,14,10,41,District,09-12,, ,
12-13,69,St. Louis                                    ,4085,07,HARBOR CITY INTERNATIONAL CHARTER  ,000, ,03,03,10,0,1,0,1,1,0,3,1,16,25,20,28,7,48,District,09-12,, ,
12-13,69,St. Louis                                    ,4085,07,HARBOR CITY INTERNATIONAL CHARTER  ,000, ,03,03,11,1,1,0,2,0,2,0,1,22,21,23,27,7,50,District,09-12,, ,
12-13,69,St. Louis                                    ,4085,07,HARBOR CITY INTERNATIONAL CHARTER  ,000, ,03,03,12,0,2,0,1,2,1,0,1,11,16,13,21,7,34,District,09-12,, ,
12-13,69,St. Louis                                    ,4085,07,HARBOR CITY INTERNATIONAL CHARTER  ,000, ,03,03,All Grades,3,8,1,4,3,3,4,5,72,70,83,90,31,173,District,09-12,, ,
12-13,27,Hennepin                                     ,4086,07,WOODSON INSTITUTE FOR EXCELLENCE CH,000, ,11,11,KG,1,0,0,0,0,2,21,19,1,0,23,21,43,44,District,KG-08,, ,
12-13,27,Hennepin                                     ,4086,07,WOODSON INSTITUTE FOR EXCELLENCE CH,000, ,11,11,01,0,0,0,0,1,0,18,19,1,0,20,19,38,39,District,KG-08,, ,
12-13,27,Hennepin                                     ,4086,07,WOODSON INSTITUTE FOR EXCELLENCE CH,000, ,11,11,02,0,0,0,0,0,0,18,21,1,0,19,21,39,40,District,KG-08,, ,
12-13,27,Hennepin                                     ,4086,07,WOODSON INSTITUTE FOR EXCELLENCE CH,000, ,11,11,03,0,0,0,0,0,0,18,24,0,0,18,24,42,42,District,KG-08,, ,
12-13,27,Hennepin                                     ,4086,07,WOODSON INSTITUTE FOR EXCELLENCE CH,000, ,11,11,04,0,0,0,0,0,0,12,18,0,0,12,18,30,30,District,KG-08,, ,
12-13,27,Hennepin                                     ,4086,07,WOODSON INSTITUTE FOR EXCELLENCE CH,000, ,11,11,05,0,0,0,0,0,0,16,9,0,0,16,9,25,25,District,KG-08,, ,
12-13,27,Hennepin                                     ,4086,07,WOODSON INSTITUTE FOR EXCELLENCE CH,000, ,11,11,06,0,0,0,0,0,0,15,17,0,0,15,17,32,32,District,KG-08,, ,
12-13,27,Hennepin                                     ,4086,07,WOODSON INSTITUTE FOR EXCELLENCE CH,000, ,11,11,07,0,0,0,0,0,0,8,14,0,0,8,14,22,22,District,KG-08,, ,
12-13,27,Hennepin                                     ,4086,07,WOODSON INSTITUTE FOR EXCELLENCE CH,000, ,11,11,08,0,0,0,0,0,0,7,14,0,0,7,14,21,21,District,KG-08,, ,
12-13,27,Hennepin                                     ,4086,07,WOODSON INSTITUTE FOR EXCELLENCE CH,000, ,11,11,All Grades,1,0,0,0,1,2,133,155,3,0,138,157,292,295,District,KG-08,, ,
12-13,27,Hennepin                                     ,4087,07,SAGE ACADEMY CHARTER SCHOOL        ,000, ,11,11,09,0,0,0,0,0,1,3,7,1,2,4,10,11,14,District,09-12,, ,
