dat_yer,dst_num,dst_tye,dst_nam,grd,cou_num,ecu_num,ami_mal,ami_fem,api_mal,api_fem,his_mal,his_fem,blk_mal,blk_fem,wht_mal,wht_fem,tot_mal,tot_fem,tot_mny,tot_tot,eco_dev
98-99,0709,01,DULUTH,PK,69,03,1,0,0,0,0,0,0,0,94,39,95,39,1,134,03
98-99,0712,01,MOUNTAIN IRON-BUHL,01,69,03,0,0,0,0,0,0,1,0,27,29,28,29,1,57,03
98-99,0712,01,MOUNTAIN IRON-BUHL,02,69,03,0,0,0,0,0,0,0,0,21,26,21,26,0,47,03
98-99,0712,01,MOUNTAIN IRON-BUHL,03,69,03,0,0,0,0,0,0,0,0,31,16,31,16,0,47,03
98-99,0712,01,MOUNTAIN IRON-BUHL,04,69,03,0,1,0,0,0,0,0,0,16,14,16,15,1,31,03
98-99,0712,01,MOUNTAIN IRON-BUHL,05,69,03,0,0,0,0,0,0,0,0,17,20,17,20,0,37,03
98-99,0712,01,MOUNTAIN IRON-BUHL,06,69,03,1,0,1,1,0,0,0,0,23,31,25,32,3,57,03
98-99,0712,01,MOUNTAIN IRON-BUHL,07,69,03,1,2,0,0,0,0,0,0,25,27,26,29,3,55,03
98-99,0712,01,MOUNTAIN IRON-BUHL,08,69,03,2,2,0,0,0,0,0,0,24,23,26,25,4,51,03
98-99,0712,01,MOUNTAIN IRON-BUHL,09,69,03,0,1,0,0,0,0,0,0,22,19,22,20,1,42,03
98-99,0712,01,MOUNTAIN IRON-BUHL,10,69,03,0,0,0,0,0,0,0,0,24,27,24,27,0,51,03
98-99,0712,01,MOUNTAIN IRON-BUHL,11,69,03,1,0,0,0,0,0,0,0,24,25,25,25,1,50,03
98-99,0712,01,MOUNTAIN IRON-BUHL,12,69,03,0,1,0,0,0,0,0,0,22,23,22,24,1,46,03
98-99,0712,01,MOUNTAIN IRON-BUHL,KG,69,03,0,0,0,0,0,0,0,0,16,10,16,10,0,26,03
98-99,0712,01,MOUNTAIN IRON-BUHL,PK,69,03,0,0,0,0,0,0,0,0,3,1,3,1,0,4,03
98-99,0716,01,BELLE PLAINE,01,70,11,1,0,0,0,0,0,2,1,39,33,42,34,4,76,11
98-99,0716,01,BELLE PLAINE,02,70,11,0,0,0,0,1,1,0,0,39,46,40,47,2,87,11
98-99,0716,01,BELLE PLAINE,03,70,11,1,1,0,0,0,0,0,0,48,40,49,41,2,90,11
98-99,0716,01,BELLE PLAINE,04,70,11,1,0,0,0,2,0,0,0,59,41,62,41,3,103,11
98-99,0716,01,BELLE PLAINE,05,70,11,0,1,0,1,0,0,0,0,47,43,47,45,2,92,11
98-99,0716,01,BELLE PLAINE,06,70,11,0,0,1,0,0,0,0,0,33,37,34,37,1,71,11
98-99,0716,01,BELLE PLAINE,07,70,11,0,0,0,0,0,0,1,0,50,43,51,43,1,94,11
98-99,0716,01,BELLE PLAINE,08,70,11,0,1,2,0,0,0,0,0,33,50,35,51,3,86,11
98-99,0716,01,BELLE PLAINE,09,70,11,0,0,1,2,0,0,0,0,50,48,51,50,3,101,11
98-99,0716,01,BELLE PLAINE,10,70,11,0,1,0,2,0,0,0,0,43,43,43,46,3,89,11
98-99,0716,01,BELLE PLAINE,11,70,11,0,0,0,1,0,0,1,0,45,49,46,50,2,96,11
98-99,0716,01,BELLE PLAINE,12,70,11,0,0,0,1,0,0,1,0,50,40,51,41,2,92,11
98-99,0716,01,BELLE PLAINE,KG,70,11,0,0,0,0,0,1,0,1,32,29,32,31,2,63,11
98-99,0716,01,BELLE PLAINE,PK,70,11,0,0,0,0,0,0,0,0,3,1,3,1,0,4,11
98-99,0717,01,JORDAN,01,70,11,0,0,0,0,1,0,0,0,44,30,45,30,1,75,11
98-99,0717,01,JORDAN,02,70,11,0,0,0,0,0,2,0,0,42,28,42,30,2,72,11
98-99,0717,01,JORDAN,03,70,11,0,0,0,0,1,2,0,0,36,37,37,39,3,76,11
98-99,0717,01,JORDAN,04,70,11,0,0,0,0,0,2,0,0,32,38,32,40,2,72,11
98-99,0717,01,JORDAN,05,70,11,0,0,0,0,0,0,0,0,41,34,41,34,0,75,11
98-99,0717,01,JORDAN,06,70,11,0,0,0,0,2,2,0,0,51,47,53,49,4,102,11
98-99,0717,01,JORDAN,07,70,11,0,0,0,0,0,2,0,0,56,49,56,51,2,107,11
98-99,0717,01,JORDAN,08,70,11,0,0,0,0,0,1,0,0,51,42,51,43,1,94,11
98-99,0717,01,JORDAN,09,70,11,0,0,0,0,1,0,0,0,59,62,60,62,1,122,11
98-99,0717,01,JORDAN,10,70,11,0,0,0,0,1,0,0,0,50,50,51,50,1,101,11
98-99,0717,01,JORDAN,11,70,11,0,0,0,0,1,0,0,0,64,51,65,51,1,116,11
98-99,0717,01,JORDAN,12,70,11,0,0,1,0,0,1,0,0,40,54,41,55,2,96,11
98-99,0717,01,JORDAN,KG,70,11,0,0,0,0,3,1,0,1,46,42,49,44,5,93,11
98-99,0717,01,JORDAN,PK,70,11,0,0,0,0,0,0,0,0,10,4,10,4,0,14,11
98-99,0719,01,PRIOR LAKE,01,70,11,2,3,3,4,0,0,0,0,199,162,204,169,12,373,11
98-99,0719,01,PRIOR LAKE,02,70,11,3,3,2,4,2,0,1,0,157,159,165,166,15,331,11
98-99,0719,01,PRIOR LAKE,03,70,11,1,4,1,3,0,2,0,0,185,171,187,180,11,367,11
98-99,0719,01,PRIOR LAKE,04,70,11,2,0,3,4,2,1,0,0,169,149,176,154,12,330,11
98-99,0719,01,PRIOR LAKE,05,70,11,2,5,1,1,1,2,1,1,180,146,185,155,14,340,11
98-99,0719,01,PRIOR LAKE,06,70,11,2,4,3,1,0,1,0,0,159,149,164,155,11,319,11
98-99,0719,01,PRIOR LAKE,07,70,11,3,2,2,2,0,0,0,0,173,153,178,157,9,335,11
98-99,0719,01,PRIOR LAKE,08,70,11,0,2,1,1,0,0,0,0,183,149,184,152,4,336,11
98-99,0719,01,PRIOR LAKE,09,70,11,2,1,3,2,1,0,0,0,163,166,169,169,9,338,11
98-99,0719,01,PRIOR LAKE,10,70,11,3,0,2,4,1,0,0,0,155,153,161,157,10,318,11
98-99,0719,01,PRIOR LAKE,11,70,11,1,1,1,1,0,0,0,0,165,149,167,151,4,318,11
98-99,0719,01,PRIOR LAKE,12,70,11,0,1,0,0,0,0,0,0,154,132,154,133,1,287,11
98-99,0719,01,PRIOR LAKE,KG,70,11,0,2,1,1,0,1,0,0,195,156,196,160,5,356,11
98-99,0719,01,PRIOR LAKE,PK,70,11,0,0,0,0,0,0,0,0,2,1,2,1,0,3,11
98-99,0720,01,SHAKOPEE,01,70,11,4,3,3,4,14,13,1,1,117,113,139,134,43,273,11
98-99,0720,01,SHAKOPEE,02,70,11,6,3,6,4,13,4,2,2,128,137,155,150,40,305,11
98-99,0720,01,SHAKOPEE,03,70,11,7,6,1,3,10,8,1,2,126,118,145,137,38,282,11
98-99,0720,01,SHAKOPEE,04,70,11,4,3,0,3,12,11,1,0,102,119,119,136,34,255,11
98-99,0720,01,SHAKOPEE,05,70,11,6,6,2,5,8,7,5,0,131,111,152,129,39,281,11
98-99,0720,01,SHAKOPEE,06,70,11,6,5,5,5,8,4,0,0,123,99,142,113,33,255,11
98-99,0720,01,SHAKOPEE,07,70,11,1,7,8,5,9,7,0,2,122,113,140,134,39,274,11
98-99,0720,01,SHAKOPEE,08,70,11,4,3,6,3,6,9,2,0,105,123,123,138,33,261,11
98-99,0720,01,SHAKOPEE,09,70,11,4,5,2,3,9,9,0,1,125,127,140,145,33,285,11
98-99,0720,01,SHAKOPEE,10,70,11,1,7,3,1,3,6,2,1,110,113,119,128,24,247,11
98-99,0720,01,SHAKOPEE,11,70,11,2,3,3,2,3,1,1,1,115,109,124,116,16,240,11
98-99,0720,01,SHAKOPEE,12,70,11,2,3,4,1,0,3,0,0,111,103,117,110,13,227,11
98-99,0720,01,SHAKOPEE,KG,70,11,1,1,4,5,20,6,1,1,131,113,157,126,39,283,11
98-99,0720,01,SHAKOPEE,PK,70,11,0,0,1,0,0,0,1,0,27,4,29,4,2,33,11
98-99,0721,01,NEW PRAGUE,01,70,11,0,0,1,0,0,0,0,0,79,87,80,87,1,167,11
98-99,0721,01,NEW PRAGUE,02,70,11,0,0,1,0,0,0,1,0,71,87,73,87,2,160,11
98-99,0721,01,NEW PRAGUE,03,70,11,0,0,1,2,0,1,2,0,115,95,118,98,6,216,11
98-99,0721,01,NEW PRAGUE,04,70,11,0,0,0,0,1,1,1,0,82,91,84,92,3,176,11
98-99,0721,01,NEW PRAGUE,05,70,11,0,0,1,0,0,1,0,0,75,91,76,92,2,168,11
98-99,0721,01,NEW PRAGUE,06,70,11,0,0,0,1,0,0,0,1,83,83,83,85,2,168,11
98-99,0721,01,NEW PRAGUE,07,70,11,0,2,0,1,0,0,0,0,97,102,97,105,3,202,11
98-99,0721,01,NEW PRAGUE,08,70,11,1,0,2,0,0,0,0,2,101,78,104,80,5,184,11
98-99,0721,01,NEW PRAGUE,09,70,11,1,3,0,0,0,0,0,0,116,110,117,113,4,230,11
98-99,0721,01,NEW PRAGUE,10,70,11,1,0,1,1,1,0,0,0,111,101,114,102,4,216,11
98-99,0721,01,NEW PRAGUE,11,70,11,0,0,0,0,0,0,0,0,100,123,100,123,0,223,11
98-99,0721,01,NEW PRAGUE,12,70,11,0,0,1,1,0,1,0,1,78,104,79,107,4,186,11
98-99,0721,01,NEW PRAGUE,KG,70,11,0,0,0,1,0,0,1,1,94,86,95,88,3,183,11
98-99,0721,01,NEW PRAGUE,PK,70,11,0,0,0,0,0,0,0,0,3,4,3,4,0,7,11
98-99,0726,01,BECKER,01,71,07,0,0,1,1,0,0,0,0,59,62,60,63,2,123,07W
98-99,0726,01,BECKER,02,71,07,0,0,0,1,0,0,0,0,61,88,61,89,1,150,07W
98-99,0726,01,BECKER,03,71,07,0,0,1,0,0,0,0,0,83,71,84,71,1,155,07W
98-99,0726,01,BECKER,04,71,07,0,0,1,0,0,0,0,1,78,72,79,73,2,152,07W
98-99,0726,01,BECKER,05,71,07,0,0,0,0,0,0,0,1,69,58,69,59,1,128,07W
98-99,0726,01,BECKER,06,71,07,1,0,0,0,0,0,0,2,63,75,64,77,3,141,07W
98-99,0726,01,BECKER,07,71,07,0,1,0,3,0,0,0,1,94,76,94,81,5,175,07W
98-99,0726,01,BECKER,08,71,07,0,0,1,1,0,0,0,0,74,61,75,62,2,137,07W
98-99,0726,01,BECKER,09,71,07,0,0,1,1,0,0,0,1,53,75,54,77,3,131,07W
98-99,0726,01,BECKER,10,71,07,0,0,0,1,0,0,0,0,70,57,70,58,1,128,07W
98-99,0726,01,BECKER,11,71,07,1,0,0,0,0,0,1,0,77,70,79,70,2,149,07W
98-99,0726,01,BECKER,12,71,07,0,1,0,0,0,0,0,0,60,57,60,58,1,118,07W
98-99,0726,01,BECKER,KG,71,07,0,0,1,0,0,0,0,0,82,66,83,66,1,149,07W
98-99,0726,01,BECKER,PK,71,07,0,0,0,0,0,0,0,0,14,8,14,8,0,22,07W
98-99,0727,01,BIG LAKE,01,71,07,0,1,0,1,2,2,0,0,95,70,97,74,6,171,07W
98-99,0727,01,BIG LAKE,02,71,07,0,0,1,1,0,0,0,0,113,88,114,89,2,203,07W
98-99,0727,01,BIG LAKE,03,71,07,2,0,0,4,1,0,2,0,103,84,108,88,9,196,07W
98-99,0727,01,BIG LAKE,04,71,07,0,0,0,1,1,3,0,0,82,82,83,86,5,169,07W
98-99,0727,01,BIG LAKE,05,71,07,0,1,1,0,1,2,0,0,83,67,85,70,5,155,07W
98-99,0727,01,BIG LAKE,06,71,07,0,0,0,0,0,2,0,2,79,86,79,90,4,169,07W
98-99,0727,01,BIG LAKE,07,71,07,0,0,0,1,0,2,0,0,100,85,100,88,3,188,07W
98-99,0727,01,BIG LAKE,08,71,07,0,1,0,0,0,1,0,0,63,68,63,70,2,133,07W
98-99,0727,01,BIG LAKE,09,71,07,0,0,0,0,1,0,0,0,72,96,73,96,1,169,07W
98-99,0727,01,BIG LAKE,10,71,07,0,0,0,0,1,0,1,0,83,62,85,62,2,147,07W
98-99,0727,01,BIG LAKE,11,71,07,0,0,0,0,0,1,1,0,82,55,83,56,2,139,07W
98-99,0727,01,BIG LAKE,12,71,07,0,0,0,0,0,1,0,0,54,55,54,56,1,110,07W
98-99,0727,01,BIG LAKE,KG,71,07,1,1,0,0,2,0,0,0,88,81,91,82,4,173,07W
98-99,0727,01,BIG LAKE,PK,71,07,0,0,0,0,0,0,0,1,15,4,15,5,1,20,07W
98-99,0728,01,ELK RIVER,01,71,07,1,4,1,1,3,4,1,4,342,291,348,304,19,652,07W
98-99,0728,01,ELK RIVER,02,71,07,0,1,2,3,5,3,4,2,324,331,335,340,20,675,07W
98-99,0728,01,ELK RIVER,03,71,07,4,1,5,3,3,3,3,0,346,329,361,336,22,697,07W
98-99,0728,01,ELK RIVER,04,71,07,2,2,1,2,2,5,2,3,329,317,336,329,19,665,07W
98-99,0728,01,ELK RIVER,05,71,07,2,5,2,1,2,2,0,1,355,299,361,308,15,669,07W
98-99,0728,01,ELK RIVER,06,71,07,5,3,4,5,3,3,0,4,323,303,335,318,27,653,07W
98-99,0728,01,ELK RIVER,07,71,07,3,4,8,3,2,2,2,0,367,358,382,367,24,749,07W
98-99,0728,01,ELK RIVER,08,71,07,4,1,3,4,1,4,1,3,343,325,352,337,21,689,07W
98-99,0728,01,ELK RIVER,09,71,07,6,6,2,7,5,2,0,1,370,345,383,361,29,744,07W
98-99,0728,01,ELK RIVER,10,71,07,7,3,3,3,1,3,2,0,367,288,380,297,22,677,07W
98-99,0728,01,ELK RIVER,11,71,07,11,5,1,2,3,1,1,0,314,333,330,341,24,671,07W
98-99,0728,01,ELK RIVER,12,71,07,6,10,4,2,3,0,4,2,309,284,326,298,31,624,07W
98-99,0728,01,ELK RIVER,KG,71,07,0,1,0,1,1,3,1,0,318,323,320,328,7,648,07W
98-99,0728,01,ELK RIVER,PK,71,07,0,0,0,0,0,0,0,0,52,28,52,28,0,80,07W
98-99,0738,01,HOLDINGFORD,01,73,07,0,0,0,0,0,0,0,0,33,29,33,29,0,62,07W
98-99,0738,01,HOLDINGFORD,02,73,07,0,0,0,0,0,0,0,0,29,27,29,27,0,56,07W
98-99,0738,01,HOLDINGFORD,03,73,07,0,0,0,0,0,0,0,0,38,43,38,43,0,81,07W
98-99,0738,01,HOLDINGFORD,04,73,07,0,0,0,0,0,0,0,0,36,35,36,35,0,71,07W
98-99,0738,01,HOLDINGFORD,05,73,07,0,0,0,0,0,0,0,0,54,41,54,41,0,95,07W
98-99,0738,01,HOLDINGFORD,06,73,07,0,0,0,1,0,0,0,0,40,40,40,41,1,81,07W
98-99,0738,01,HOLDINGFORD,07,73,07,0,0,0,0,0,0,0,0,49,37,49,37,0,86,07W
98-99,0738,01,HOLDINGFORD,08,73,07,0,0,1,0,0,0,0,0,50,53,51,53,1,104,07W
98-99,0738,01,HOLDINGFORD,09,73,07,0,0,0,2,0,0,0,0,41,47,41,49,2,90,07W
98-99,0738,01,HOLDINGFORD,10,73,07,0,0,1,0,0,0,0,0,59,43,60,43,1,103,07W
98-99,0738,01,HOLDINGFORD,11,73,07,0,0,0,0,0,0,0,0,50,50,50,50,0,100,07W
98-99,0738,01,HOLDINGFORD,12,73,07,0,0,0,0,0,0,0,0,49,51,49,51,0,100,07W
98-99,0738,01,HOLDINGFORD,KG,73,07,0,0,0,0,0,0,0,0,32,37,32,37,0,69,07W
98-99,0738,01,HOLDINGFORD,PK,73,07,0,0,0,0,0,0,0,0,2,3,2,3,0,5,07W
98-99,0739,01,KIMBALL,01,73,07,0,0,0,0,0,0,1,0,25,36,26,36,1,62,07W
98-99,0739,01,KIMBALL,02,73,07,1,1,0,0,0,0,0,0,30,18,31,19,2,50,07W
98-99,0739,01,KIMBALL,03,73,07,0,0,0,0,0,0,2,1,39,30,41,31,3,72,07W
98-99,0739,01,KIMBALL,04,73,07,0,0,0,0,0,1,0,0,29,31,29,32,1,61,07W
98-99,0739,01,KIMBALL,05,73,07,0,0,0,0,0,0,0,0,44,36,44,36,0,80,07W
98-99,0739,01,KIMBALL,06,73,07,0,0,0,0,0,0,0,0,35,29,35,29,0,64,07W
98-99,0739,01,KIMBALL,07,73,07,0,0,1,0,0,1,0,0,36,37,37,38,2,75,07W
98-99,0739,01,KIMBALL,08,73,07,0,0,0,0,0,0,0,0,43,33,43,33,0,76,07W
98-99,0739,01,KIMBALL,09,73,07,1,0,0,0,1,0,0,0,36,40,38,40,2,78,07W
98-99,0739,01,KIMBALL,10,73,07,0,0,0,0,0,0,0,0,54,37,54,37,0,91,07W
98-99,0739,01,KIMBALL,11,73,07,0,1,0,0,1,0,0,0,49,43,50,44,2,94,07W
98-99,0739,01,KIMBALL,12,73,07,0,0,0,0,0,0,0,0,45,39,45,39,0,84,07W
98-99,0739,01,KIMBALL,KG,73,07,0,0,0,0,0,0,0,0,32,18,32,18,0,50,07W
98-99,0739,01,KIMBALL,PK,73,07,1,0,0,0,0,0,0,0,10,6,11,6,1,17,07W
98-99,0740,01,MELROSE,01,73,07,0,0,0,0,2,4,0,0,53,30,55,34,6,89,07W
98-99,0740,01,MELROSE,02,73,07,0,0,0,0,0,2,0,0,46,38,46,40,2,86,07W
98-99,0740,01,MELROSE,03,73,07,0,0,0,0,4,3,0,0,38,32,42,35,7,77,07W
98-99,0740,01,MELROSE,04,73,07,0,0,0,0,1,1,0,0,52,42,53,43,2,96,07W
98-99,0740,01,MELROSE,05,73,07,0,0,0,0,0,0,0,0,51,40,51,40,0,91,07W
98-99,0740,01,MELROSE,06,73,07,0,0,0,0,1,2,0,0,43,44,44,46,3,90,07W
98-99,0740,01,MELROSE,07,73,07,0,0,0,0,1,0,0,0,82,69,83,69,1,152,07W
98-99,0740,01,MELROSE,08,73,07,0,1,0,0,1,0,0,0,101,55,102,56,2,158,07W
98-99,0740,01,MELROSE,09,73,07,0,0,3,1,1,0,0,0,73,75,77,76,5,153,07W
98-99,0740,01,MELROSE,10,73,07,0,0,0,0,0,2,0,0,93,75,93,77,2,170,07W
98-99,0740,01,MELROSE,11,73,07,0,0,0,1,1,0,0,0,77,75,78,76,2,154,07W
98-99,0740,01,MELROSE,12,73,07,0,0,1,0,0,0,0,0,80,57,81,57,1,138,07W
98-99,0740,01,MELROSE,KG,73,07,0,0,0,0,2,3,0,0,38,37,40,40,5,80,07W
98-99,0740,01,MELROSE,PK,73,07,0,0,0,0,2,1,0,0,25,10,27,11,3,38,07W
98-99,0741,01,PAYNESVILLE,01,73,07,0,0,0,0,2,0,0,0,50,29,52,29,2,81,07W
98-99,0741,01,PAYNESVILLE,02,73,07,0,0,0,0,1,0,0,0,43,49,44,49,1,93,07W
98-99,0741,01,PAYNESVILLE,03,73,07,0,0,0,0,0,1,0,0,44,43,44,44,1,88,07W
98-99,0741,01,PAYNESVILLE,04,73,07,0,0,0,0,0,0,0,0,38,58,38,58,0,96,07W
98-99,0741,01,PAYNESVILLE,05,73,07,0,0,0,0,1,0,0,1,49,50,50,51,2,101,07W
98-99,0741,01,PAYNESVILLE,06,73,07,0,0,0,0,2,0,0,0,55,41,57,41,2,98,07W
98-99,0741,01,PAYNESVILLE,07,73,07,0,0,0,1,1,0,0,0,66,52,67,53,2,120,07W
98-99,0741,01,PAYNESVILLE,08,73,07,0,0,0,0,0,0,0,0,63,47,63,47,0,110,07W
98-99,0741,01,PAYNESVILLE,09,73,07,0,0,0,1,0,1,0,0,67,62,67,64,2,131,07W
98-99,0741,01,PAYNESVILLE,10,73,07,0,0,0,0,1,0,0,0,62,46,63,46,1,109,07W
98-99,0741,01,PAYNESVILLE,11,73,07,0,1,1,0,1,0,0,0,61,54,63,55,3,118,07W
98-99,0741,01,PAYNESVILLE,12,73,07,0,0,0,0,0,1,0,0,50,56,50,57,1,107,07W
98-99,0741,01,PAYNESVILLE,KG,73,07,0,0,0,0,0,0,0,0,41,33,41,33,0,74,07W
98-99,0741,01,PAYNESVILLE,PK,73,07,0,0,0,0,0,0,1,0,12,3,13,3,1,16,07W
98-99,0742,01,ST. CLOUD,01,73,07,6,7,16,16,2,5,19,11,327,316,370,355,82,725,07W
98-99,0742,01,ST. CLOUD,02,73,07,8,3,13,5,6,2,14,14,358,346,399,370,65,769,07W
98-99,0742,01,ST. CLOUD,03,73,07,2,7,8,12,3,3,13,18,349,362,375,402,66,777,07W
98-99,0742,01,ST. CLOUD,04,73,07,1,5,13,14,1,4,11,9,371,309,397,341,58,738,07W
98-99,0742,01,ST. CLOUD,05,73,07,2,1,9,5,6,5,13,8,355,367,385,386,49,771,07W
98-99,0742,01,ST. CLOUD,06,73,07,5,2,11,10,5,5,10,11,356,375,387,403,59,790,07W
98-99,0742,01,ST. CLOUD,07,73,07,3,4,13,15,4,4,11,7,434,362,465,392,61,857,07W
98-99,0742,01,ST. CLOUD,08,73,07,2,1,13,13,5,4,10,9,445,436,475,463,57,938,07W
98-99,0742,01,ST. CLOUD,09,73,07,2,4,5,16,3,7,15,4,476,445,501,476,56,977,07W
98-99,0742,01,ST. CLOUD,10,73,07,4,5,16,7,3,6,7,6,431,444,461,468,54,929,07W
98-99,0742,01,ST. CLOUD,11,73,07,2,4,17,17,2,1,3,5,410,403,434,430,51,864,07W
98-99,0742,01,ST. CLOUD,12,73,07,0,1,8,10,1,3,3,1,395,368,407,383,27,790,07W
98-99,0742,01,ST. CLOUD,KG,73,07,7,8,21,11,3,5,13,17,332,293,376,334,85,710,07W
98-99,0742,01,ST. CLOUD,PK,73,07,1,0,2,3,0,0,9,7,124,61,136,71,22,207,07W
98-99,0742,60,CORRECTIONAL FACILITY-ST. CLOUD,11,73,07,0,0,0,0,0,0,2,0,0,0,2,0,2,2,07W
98-99,0742,60,CORRECTIONAL FACILITY-ST. CLOUD,12,73,07,1,0,0,0,0,0,0,0,0,0,1,0,1,1,07W
98-99,0743,01,SAUK CENTRE,01,73,07,0,0,1,0,0,0,0,0,39,22,40,22,1,62,07W
98-99,0743,01,SAUK CENTRE,02,73,07,1,0,0,0,0,0,0,0,30,26,31,26,1,57,07W
98-99,0743,01,SAUK CENTRE,03,73,07,0,0,0,0,0,0,0,0,29,39,29,39,0,68,07W
98-99,0743,01,SAUK CENTRE,04,73,07,0,0,0,1,0,0,0,0,35,30,35,31,1,66,07W
98-99,0743,01,SAUK CENTRE,05,73,07,0,0,1,0,0,0,0,0,26,33,27,33,1,60,07W
98-99,0743,01,SAUK CENTRE,06,73,07,0,0,0,1,0,0,1,0,32,23,33,24,2,57,07W
98-99,0743,01,SAUK CENTRE,07,73,07,0,0,0,0,0,0,0,0,62,63,62,63,0,125,07W
98-99,0743,01,SAUK CENTRE,08,73,07,0,0,1,0,1,0,0,0,69,68,71,68,2,139,07W
98-99,0743,01,SAUK CENTRE,09,73,07,0,0,0,0,0,0,0,0,67,66,67,66,0,133,07W
98-99,0743,01,SAUK CENTRE,10,73,07,0,0,0,0,0,0,0,0,64,67,64,67,0,131,07W
98-99,0743,01,SAUK CENTRE,11,73,07,1,0,0,0,0,1,0,0,67,63,68,64,2,132,07W
98-99,0743,01,SAUK CENTRE,12,73,07,0,0,1,0,0,0,0,0,68,63,69,63,1,132,07W
98-99,0743,01,SAUK CENTRE,KG,73,07,0,0,0,0,0,0,0,0,32,34,32,34,0,66,07W
98-99,0743,01,SAUK CENTRE,PK,73,07,0,0,0,0,0,0,0,0,11,3,11,3,0,14,07W
98-99,0743,60,CORRECTIONAL FACILITY-SAUK CENTRE,08,73,07,1,0,0,0,0,0,0,0,0,0,1,0,1,1,07W
98-99,0743,60,CORRECTIONAL FACILITY-SAUK CENTRE,09,73,07,1,0,0,0,0,0,0,0,2,0,3,0,1,3,07W
98-99,0743,60,CORRECTIONAL FACILITY-SAUK CENTRE,10,73,07,1,0,0,0,0,0,0,0,1,0,2,0,1,2,07W
98-99,0743,60,CORRECTIONAL FACILITY-SAUK CENTRE,11,73,07,1,0,0,0,0,0,1,0,3,0,5,0,2,5,07W
98-99,0745,01,ALBANY,01,73,07,0,0,0,0,0,1,0,0,45,47,45,48,1,93,07W
98-99,0745,01,ALBANY,02,73,07,0,0,0,0,0,1,0,0,30,43,30,44,1,74,07W
98-99,0745,01,ALBANY,03,73,07,0,0,0,0,0,0,0,1,63,54,63,55,1,118,07W
98-99,0745,01,ALBANY,04,73,07,0,0,1,0,0,1,1,0,55,45,57,46,3,103,07W
98-99,0745,01,ALBANY,05,73,07,0,0,1,0,1,1,2,0,55,52,59,53,5,112,07W
98-99,0745,01,ALBANY,06,73,07,0,0,0,1,0,0,0,0,60,72,60,73,1,133,07W
98-99,0745,01,ALBANY,07,73,07,0,0,1,0,1,1,0,0,62,68,64,69,3,133,07W
98-99,0745,01,ALBANY,08,73,07,0,0,0,1,0,1,0,0,77,77,77,79,2,156,07W
98-99,0745,01,ALBANY,09,73,07,1,0,1,0,0,0,0,1,93,71,95,72,3,167,07W
98-99,0745,01,ALBANY,10,73,07,0,0,0,0,0,1,0,0,74,86,74,87,1,161,07W
98-99,0745,01,ALBANY,11,73,07,0,0,0,0,0,0,0,0,83,67,83,67,0,150,07W
98-99,0745,01,ALBANY,12,73,07,0,0,0,0,0,0,0,0,69,65,69,65,0,134,07W
98-99,0745,01,ALBANY,KG,73,07,0,0,0,0,0,0,0,0,46,44,46,44,0,90,07W
98-99,0745,01,ALBANY,PK,73,07,0,0,0,0,0,0,0,0,16,7,16,7,0,23,07W
98-99,0748,01,SARTELL,01,73,07,0,0,1,1,1,0,0,0,87,82,89,83,3,172,07W
98-99,0748,01,SARTELL,02,73,07,1,0,0,2,1,0,0,0,83,69,85,71,4,156,07W
98-99,0748,01,SARTELL,03,73,07,0,0,0,2,0,1,2,1,81,86,83,90,6,173,07W
98-99,0748,01,SARTELL,04,73,07,0,0,1,0,0,0,0,0,92,96,93,96,1,189,07W
98-99,0748,01,SARTELL,05,73,07,0,1,0,0,0,2,0,1,89,90,89,94,4,183,07W
98-99,0748,01,SARTELL,06,73,07,0,0,0,0,1,0,0,1,98,96,99,97,2,196,07W
98-99,0748,01,SARTELL,07,73,07,0,0,1,2,1,0,1,0,110,86,113,88,5,201,07W
98-99,0748,01,SARTELL,08,73,07,0,0,1,0,1,0,0,1,97,102,99,103,3,202,07W
98-99,0748,01,SARTELL,09,73,07,0,0,2,3,1,0,1,0,108,100,112,103,7,215,07W
98-99,0748,01,SARTELL,10,73,07,0,0,1,2,0,0,0,0,111,108,112,110,3,222,07W
98-99,0748,01,SARTELL,11,73,07,0,0,2,0,1,1,0,1,98,88,101,90,5,191,07W
98-99,0748,01,SARTELL,12,73,07,0,0,2,1,1,1,0,0,98,81,101,83,5,184,07W
98-99,0748,01,SARTELL,KG,73,07,0,0,2,0,0,0,0,1,81,78,83,79,3,162,07W
98-99,0748,01,SARTELL,PK,73,07,0,0,0,0,0,0,0,0,15,7,15,7,0,22,07W
98-99,0750,01,ROCORI,01,73,07,0,0,0,0,0,0,1,0,89,55,90,55,1,145,07W
98-99,0750,01,ROCORI,02,73,07,0,0,1,0,0,1,0,1,73,69,74,71,3,145,07W
98-99,0750,01,ROCORI,03,73,07,0,0,2,0,0,0,0,0,78,63,80,63,2,143,07W
98-99,0750,01,ROCORI,04,73,07,0,1,2,1,0,1,0,0,91,72,93,75,5,168,07W
98-99,0750,01,ROCORI,05,73,07,0,0,1,1,1,0,0,0,74,79,76,80,3,156,07W
98-99,0750,01,ROCORI,06,73,07,1,0,2,0,1,1,0,0,69,54,73,55,5,128,07W
98-99,0750,01,ROCORI,07,73,07,0,0,2,1,0,2,0,0,115,84,117,87,5,204,07W
98-99,0750,01,ROCORI,08,73,07,0,0,0,0,2,0,0,0,116,105,118,105,2,223,07W
