DataYear,DistrictCountyNumber,DistrictCountyName,districtNumber,districtType,DistrictName,schoolNumber,SchoolName,ECSUNumber,EconomicDevelopmentRegion,Grade,AMI_Male,AMI_Female,API_Male,API_Female,HIS_Male,HIS_Female,BLK_Male,BLK_Female,WHT_Male,WHT_Female,TotalMale,TotalFemale,TotalMinority,TotalStudents,SchoolLocationCountyNumber,SchoolLocationCountyName,SchoolClassification
02-03,62,Ramsey                                       ,4065,07,MINNESOTA BUSINESS ACADEMY CHARTER ,000, ,11,11 ,All Grades,5,2,14,18,26,21,46,44,150,102,241,187,176,428,  , ,  
02-03,62,Ramsey                                       ,4069,07,MN INSTITUTE OF TECHNOLOGY CHARTER ,000, ,11,11 ,All Grades,0,0,0,0,0,0,187,202,1,0,188,202,389,390,  , ,  
02-03,62,Ramsey                                       ,4070,07,HOPE COMMUNITY ACADEMY             ,000, ,11,11 ,All Grades,0,0,214,185,1,3,17,14,1,3,233,205,434,438,  , ,  
02-03,62,Ramsey                                       ,4073,07,ACADEMIA CESAR CHAVEZ CHARTER SCH. ,000, ,11,11 ,All Grades,0,0,0,0,82,99,2,3,2,9,86,111,186,197,  , ,  
02-03,62,Ramsey                                       ,4074,07,AGRICULTURAL FOOD SCIENCE ACADEMY  ,000, ,11,11 ,All Grades,1,1,5,3,12,6,25,20,43,33,86,63,73,149,  , ,  
02-03,62,Ramsey                                       ,4075,07,AVALON SCHOOL                      ,000, ,11,11 ,All Grades,1,1,3,5,5,1,3,8,42,46,54,61,27,115,  , ,  
02-03,62,Ramsey                                       ,4078,07,MN INTERNATIONAL MIDDLE CHARTER    ,000, ,11,11 ,All Grades,0,0,0,0,0,0,26,29,0,0,26,29,55,55,  , ,  
02-03,62,Ramsey                                       ,6067,62,EAST METRO INTEGRATION DIST.       ,000, ,11,11 ,All Grades,10,9,48,46,41,25,85,117,212,187,396,384,381,780,  , ,  
02-03,63,Red Lake                                     ,0627,01,OKLEE                              ,000, ,01,01 ,All Grades,6,3,0,2,0,0,0,0,95,84,101,89,11,190,  , ,  
02-03,63,Red Lake                                     ,0628,01,PLUMMER                            ,000, ,01,01 ,All Grades,7,3,1,0,0,1,0,0,87,80,95,84,12,179,  , ,  
02-03,63,Red Lake                                     ,0630,01,RED LAKE FALLS                     ,000, ,01,01 ,All Grades,0,0,0,0,4,3,1,0,196,189,201,192,8,393,  , ,  
02-03,64,Redwood                                      ,0635,01,MILROY                             ,000, ,06,08 ,All Grades,0,0,0,0,0,0,0,0,57,37,57,37,0,94,  , ,  
02-03,64,Redwood                                      ,0640,01,WABASSO                            ,000, ,06,08 ,All Grades,0,0,0,0,0,0,0,1,223,197,223,198,1,421,  , ,  
02-03,64,Redwood                                      ,2754,01,CEDAR MOUNTAIN                     ,000, ,06,08 ,All Grades,0,1,0,0,6,11,0,0,213,186,219,198,18,417,  , ,  
02-03,64,Redwood                                      ,2897,01,REDWOOD FALLS AREA SCHOOLS         ,000, ,06,08 ,All Grades,98,97,10,8,28,22,1,4,641,592,778,723,268,1501,  , ,  
02-03,64,Redwood                                      ,4028,07,ECI' NOMPA WOONSPE                 ,000, ,06,08 ,All Grades,17,18,0,0,0,0,0,0,1,0,18,18,35,36,  , ,  
02-03,65,Renville                                     ,2159,01,BUFFALO LAKE-HECTOR                ,000, ,06,06E,All Grades,1,0,1,0,32,21,1,1,254,262,289,284,57,573,  , ,  
02-03,65,Renville                                     ,2534,01,BIRD ISLAND-OLIVIA-LAKE LILLIAN    ,000, ,06,06E,All Grades,1,1,2,4,57,62,2,2,444,402,506,471,131,977,  , ,  
02-03,65,Renville                                     ,2890,01,RENVILLE COUNTY WEST               ,000, ,06,06E,All Grades,2,2,2,2,95,76,1,2,313,325,413,407,182,820,  , ,  
02-03,66,Rice                                         ,0160,70,MINNESOTA STATE ACADEMIES          ,000, ,10,10 ,All Grades,2,0,1,4,9,5,6,5,89,90,107,104,32,211,  , ,  
02-03,66,Rice                                         ,0656,01,FARIBAULT                          ,000, ,10,10 ,All Grades,4,4,42,49,262,282,39,27,1692,1568,2039,1930,709,3969,  , ,  
02-03,66,Rice                                         ,0659,01,NORTHFIELD                         ,000, ,10,10 ,All Grades,2,5,27,35,138,97,21,14,1832,1740,2020,1891,339,3911,  , ,  
02-03,66,Rice                                         ,4021,07,VILLAGE SCHOOL OF NORTHFIELD       ,000, ,10,10 ,All Grades,2,2,1,0,1,1,0,0,23,19,27,22,7,49,  , ,  
02-03,66,Rice                                         ,4055,07,NERSTRAND CHARTER SCHOOL           ,000, ,10,10 ,All Grades,0,0,1,1,0,0,3,0,72,76,76,77,5,153,  , ,  
02-03,66,Rice                                         ,4081,07,COVENANT ACADEMY OF MINNESOTA CHTR.,000, ,10,10 ,All Grades,0,1,0,0,2,2,2,2,17,14,21,19,9,40,  , ,  
02-03,67,Rock                                         ,0671,01,HILLS-BEAVER CREEK                 ,000, ,06,08 ,All Grades,0,0,3,1,0,0,0,0,163,138,166,139,4,305,  , ,  
02-03,67,Rock                                         ,2184,01,LUVERNE                            ,000, ,06,08 ,All Grades,5,6,10,13,15,17,9,7,648,601,687,644,82,1331,  , ,  
02-03,68,Roseau                                       ,0676,01,BADGER                             ,000, ,01,01 ,All Grades,0,2,0,0,1,1,2,1,108,120,111,124,7,235,  , ,  
02-03,68,Roseau                                       ,0682,01,ROSEAU                             ,000, ,01,01 ,All Grades,3,6,5,8,0,2,5,3,766,707,779,726,32,1505,  , ,  
02-03,68,Roseau                                       ,0690,01,WARROAD                            ,000, ,01,01 ,All Grades,65,65,42,36,0,0,0,2,568,559,675,662,210,1337,  , ,  
02-03,68,Roseau                                       ,2683,01,GREENBUSH-MIDDLE RIVER             ,000, ,01,01 ,All Grades,1,0,0,2,0,0,2,1,227,235,230,238,6,468,  , ,  
02-03,69,St. Louis                                    ,0695,01,CHISHOLM                           ,000, ,03,03 ,All Grades,13,11,1,5,1,0,0,2,396,395,411,413,33,824,  , ,  
02-03,69,St. Louis                                    ,0696,01,ELY                                ,000, ,03,03 ,All Grades,16,28,0,3,0,0,1,3,345,319,362,353,51,715,  , ,  
02-03,69,St. Louis                                    ,0698,01,FLOODWOOD                          ,000, ,03,03 ,All Grades,0,0,0,0,5,0,3,0,215,220,223,220,8,443,  , ,  
02-03,69,St. Louis                                    ,0700,01,HERMANTOWN                         ,000, ,03,03 ,All Grades,9,9,13,12,4,6,1,2,992,915,1019,944,56,1963,  , ,  
02-03,69,St. Louis                                    ,0701,01,HIBBING                            ,000, ,03,03 ,All Grades,31,26,6,2,4,12,2,8,1396,1287,1439,1335,91,2774,  , ,  
02-03,69,St. Louis                                    ,0704,01,PROCTOR                            ,000, ,03,03 ,All Grades,8,6,3,7,3,4,4,2,895,941,913,960,37,1873,  , ,  
02-03,69,St. Louis                                    ,0706,01,VIRGINIA                           ,000, ,03,03 ,All Grades,31,34,9,10,5,8,14,14,818,805,877,871,125,1748,  , ,  
02-03,69,St. Louis                                    ,0707,01,NETT LAKE                          ,000, ,03,03 ,All Grades,30,31,0,0,0,0,0,0,0,0,30,31,61,61,  , ,  
02-03,69,St. Louis                                    ,0709,01,DULUTH                             ,000, ,03,03 ,All Grades,285,282,120,145,74,62,256,236,5334,4809,6069,5534,1460,11603,  , ,  
02-03,69,St. Louis                                    ,0712,01,MOUNTAIN IRON-BUHL                 ,000, ,03,03 ,All Grades,1,1,1,0,0,0,1,2,279,280,282,283,6,565,  , ,  
02-03,69,St. Louis                                    ,2142,01,ST. LOUIS COUNTY                   ,000, ,03,03 ,All Grades,154,122,9,6,5,2,3,2,1128,1060,1299,1192,303,2491,  , ,  
02-03,69,St. Louis                                    ,2154,01,EVELETH-GILBERT                    ,000, ,03,03 ,All Grades,8,25,19,8,5,4,8,9,707,643,747,689,86,1436,  , ,  
02-03,69,St. Louis                                    ,2711,01,MESABI EAST                        ,000, ,03,03 ,All Grades,10,7,3,3,0,2,5,0,497,484,515,496,30,1011,  , ,  
02-03,69,St. Louis                                    ,4020,07,EDISON CHARTER SCHOOL              ,000, ,03,03 ,All Grades,18,16,2,8,4,4,31,19,342,349,397,396,102,793,  , ,  
02-03,69,St. Louis                                    ,4046,07,LAKE SUPERIOR HIGH SCHOOL          ,000, ,03,03 ,All Grades,2,2,0,0,1,0,1,2,40,31,44,35,8,79,  , ,  
02-03,69,St. Louis                                    ,4084,07,NORTH SHORE COMMUNITY SCHOOL       ,000, ,03,03 ,All Grades,0,0,0,0,0,0,0,0,99,108,99,108,0,207,  , ,  
02-03,69,St. Louis                                    ,4085,07,HARBOR CITY INTERNATIONAL CHARTER  ,000, ,03,03 ,All Grades,0,4,0,0,0,0,2,1,42,52,44,57,7,101,  , ,  
02-03,69,St. Louis                                    ,6076,50,NORTHLAND LEARNING CENTER          ,000, ,03,03 ,All Grades,8,6,0,0,0,0,2,2,40,31,50,39,18,89,  , ,  
02-03,70,Scott                                        ,0716,01,BELLE PLAINE                       ,000, ,11,11 ,All Grades,5,3,6,6,11,10,6,6,656,602,684,627,53,1311,  , ,  
02-03,70,Scott                                        ,0717,01,JORDAN                             ,000, ,11,11 ,All Grades,1,0,3,3,25,45,3,1,681,631,713,680,81,1393,  , ,  
02-03,70,Scott                                        ,0719,01,PRIOR LAKE                         ,000, ,11,11 ,All Grades,32,35,93,101,32,40,38,42,2449,2358,2644,2576,413,5220,  , ,  
02-03,70,Scott                                        ,0720,01,SHAKOPEE                           ,000, ,11,11 ,All Grades,56,42,115,103,235,175,39,35,1939,1825,2384,2180,800,4564,  , ,  
02-03,70,Scott                                        ,0721,01,NEW PRAGUE AREA SCHOOLS            ,000, ,11,11 ,All Grades,1,2,15,12,9,11,4,4,1313,1334,1342,1363,58,2705,  , ,  
02-03,70,Scott                                        ,0993,52,MINNESOTA RIVER VALLEY SP. ED. COOP,000, ,11,11 ,All Grades,2,0,1,2,5,1,2,2,265,99,275,104,15,379,  , ,  
02-03,71,Sherburne                                    ,0726,01,BECKER                             ,000, ,07,07W,All Grades,4,1,11,11,4,10,9,7,1193,1108,1221,1137,57,2358,  , ,  
02-03,71,Sherburne                                    ,0727,01,BIG LAKE                           ,000, ,07,07W,All Grades,13,19,9,24,19,29,12,10,1499,1396,1552,1478,135,3030,  , ,  
02-03,71,Sherburne                                    ,0728,01,ELK RIVER                          ,000, ,07,07W,All Grades,34,46,49,55,48,56,23,25,4833,4599,4987,4781,336,9768,  , ,  
02-03,72,Sibley                                       ,2310,01,SIBLEY EAST                        ,000, ,09,09 ,All Grades,0,1,7,11,93,104,9,2,568,484,677,602,227,1279,  , ,  
02-03,72,Sibley                                       ,2365,01,G.F.W.                             ,000, ,09,09 ,All Grades,0,0,1,0,48,41,1,1,418,435,468,477,92,945,  , ,  
02-03,72,Sibley                                       ,4007,07,MINNESOTA NEW COUNTRY SCHOOL       ,000, ,09,09 ,All Grades,0,0,1,0,6,5,0,0,54,45,61,50,12,111,  , ,  
02-03,72,Sibley                                       ,6049,61,RIVER BEND ED. DISTRICT            ,000, ,09,09 ,All Grades,0,0,0,0,4,6,0,1,75,43,79,50,11,129,  , ,  
02-03,73,Stearns                                      ,0738,01,HOLDINGFORD                        ,000, ,07,07W,All Grades,0,0,0,0,0,0,0,0,548,536,548,536,0,1084,  , ,  
02-03,73,Stearns                                      ,0739,01,KIMBALL                            ,000, ,07,07W,All Grades,3,2,1,0,1,4,6,2,435,418,446,426,19,872,  , ,  
02-03,73,Stearns                                      ,0740,01,MELROSE                            ,000, ,07,07W,All Grades,0,0,0,2,81,65,4,1,751,629,836,697,153,1533,  , ,  
02-03,73,Stearns                                      ,0741,01,PAYNESVILLE                        ,000, ,07,07W,All Grades,0,0,0,0,4,3,4,2,596,538,604,543,13,1147,  , ,  
02-03,73,Stearns                                      ,0742,01,ST. CLOUD                          ,000, ,07,07W,All Grades,42,68,213,203,93,106,340,291,4651,4285,5339,4953,1356,10292,  , ,  
02-03,73,Stearns                                      ,0743,01,SAUK CENTRE                        ,000, ,07,07W,All Grades,0,2,2,4,7,9,2,3,601,585,612,603,29,1215,  , ,  
02-03,73,Stearns                                      ,0745,01,ALBANY                             ,000, ,07,07W,All Grades,2,1,4,3,6,12,4,5,783,805,799,826,37,1625,  , ,  
02-03,73,Stearns                                      ,0748,01,SARTELL                            ,000, ,07,07W,All Grades,2,2,30,21,6,7,5,9,1383,1272,1426,1311,82,2737,  , ,  
02-03,73,Stearns                                      ,0750,01,ROCORI                             ,000, ,07,07W,All Grades,0,1,8,2,29,17,11,8,1222,1051,1270,1079,76,2349,  , ,  
02-03,73,Stearns                                      ,2364,01,BELGRADE-BROOTEN-ELROSA            ,000, ,07,07W,All Grades,0,1,2,0,12,11,0,0,387,363,401,375,26,776,  , ,  
02-03,73,Stearns                                      ,4048,07,GREAT RIVER EDUCATION CENTER       ,000, ,07,07W,All Grades,0,0,0,0,0,0,1,1,27,20,28,21,2,49,  , ,  
02-03,73,Stearns                                      ,6026,61,WEST CENTRAL ED. DISTRICT          ,000, ,07,07W,All Grades,0,0,1,0,0,0,0,0,30,14,31,14,1,45,  , ,  
02-03,73,Stearns                                      ,6074,50,CENTRAL MINNESOTA JT. POWERS DIST. ,000, ,07,07W,All Grades,0,0,0,0,0,0,0,0,7,8,7,8,0,15,  , ,  
02-03,73,Stearns                                      ,6383,61,BENTON-STEARNS ED. DISTRICT        ,000, ,07,07W,All Grades,2,0,0,1,1,1,2,1,40,22,45,25,8,70,  , ,  
02-03,74,Steele                                       ,0756,01,BLOOMING PRAIRIE                   ,000, ,10,10 ,All Grades,0,0,4,3,22,27,1,1,340,377,367,408,58,775,  , ,  
02-03,74,Steele                                       ,0761,01,OWATONNA                           ,000, ,10,10 ,All Grades,2,2,41,32,189,170,138,129,2244,2062,2614,2395,703,5009,  , ,  
02-03,74,Steele                                       ,0763,01,MEDFORD                            ,000, ,10,10 ,All Grades,0,2,7,5,16,11,3,0,280,252,306,270,44,576,  , ,  
02-03,75,Stevens                                      ,0398,52,MIDWEST SP. ED. COOP.              ,000, ,04,04 ,All Grades,0,0,0,0,0,0,0,0,5,1,5,1,0,6,  , ,  
02-03,75,Stevens                                      ,0768,01,HANCOCK                            ,000, ,04,04 ,All Grades,2,0,1,1,0,0,0,0,119,103,122,104,4,226,  , ,  
02-03,75,Stevens                                      ,0769,01,MORRIS                             ,000, ,04,04 ,All Grades,3,7,4,6,4,4,2,7,500,478,513,502,37,1015,  , ,  
02-03,75,Stevens                                      ,0771,01,CHOKIO-ALBERTA                     ,000, ,04,04 ,All Grades,2,2,0,1,0,0,0,1,111,106,113,110,6,223,  , ,  
02-03,76,Swift                                        ,0775,01,KERKHOVEN-MURDOCK-SUNBURG          ,000, ,06,06W,All Grades,3,0,1,0,28,31,3,1,304,283,339,315,67,654,  , ,  
02-03,76,Swift                                        ,0777,01,BENSON                             ,000, ,06,06W,All Grades,2,4,4,2,3,7,4,7,568,512,581,532,33,1113,  , ,  
02-03,77,Todd                                         ,0786,01,BERTHA-HEWITT                      ,000, ,05,05 ,All Grades,1,4,0,0,0,2,1,1,259,234,261,241,9,502,  , ,  
02-03,77,Todd                                         ,0787,01,BROWERVILLE                        ,000, ,05,05 ,All Grades,0,0,0,0,6,4,0,0,252,255,258,259,10,517,  , ,  
02-03,77,Todd                                         ,2170,01,STAPLES-MOTLEY                     ,000, ,05,05 ,All Grades,7,10,3,5,20,10,6,5,713,725,749,755,66,1504,  , ,  
02-03,77,Todd                                         ,2753,01,LONG PRAIRIE-GREY EAGLE            ,000, ,05,05 ,All Grades,5,2,5,3,106,104,4,5,612,612,732,726,234,1458,  , ,  
02-03,77,Todd                                         ,2759,01,EAGLE VALLEY                       ,000, ,05,05 ,All Grades,0,0,0,1,1,2,3,0,210,188,214,191,7,405,  , ,  
02-03,77,Todd                                         ,6004,61,FRESHWATER ED. DIST.               ,000, ,05,05 ,All Grades,2,1,0,0,2,1,0,1,76,64,80,67,7,147,  , ,  
02-03,78,Traverse                                     ,0801,01,BROWNS VALLEY                      ,000, ,04,04 ,All Grades,27,26,1,0,0,1,1,1,51,43,80,71,57,151,  , ,  
02-03,78,Traverse                                     ,0803,01,WHEATON AREA SCHOOL                ,000, ,04,04 ,All Grades,2,0,3,2,6,5,1,1,241,218,253,226,20,479,  , ,  
02-03,79,Wabasha                                      ,0806,01,ELGIN-MILLVILLE                    ,000, ,10,10 ,All Grades,2,2,1,5,3,1,0,2,277,251,283,261,16,544,  , ,  
02-03,79,Wabasha                                      ,0810,01,PLAINVIEW                          ,000, ,10,10 ,All Grades,1,1,3,3,30,32,3,2,575,505,612,543,75,1155,  , ,  
02-03,79,Wabasha                                      ,0811,01,WABASHA-KELLOGG                    ,000, ,10,10 ,All Grades,0,0,0,0,4,2,6,4,351,353,361,359,16,720,  , ,  
02-03,79,Wabasha                                      ,0813,01,LAKE CITY                          ,000, ,10,10 ,All Grades,0,0,4,7,14,10,12,7,718,690,748,714,54,1462,  , ,  
02-03,79,Wabasha                                      ,2805,01,ZUMBROTA-MAZEPPA                   ,000, ,10,10 ,All Grades,3,5,4,7,5,3,5,12,586,562,603,589,44,1192,  , ,  
02-03,80,Wadena                                       ,0818,01,VERNDALE                           ,000, ,05,05 ,All Grades,2,3,0,2,5,3,2,1,222,210,231,219,18,450,  , ,  
02-03,80,Wadena                                       ,0820,01,SEBEKA                             ,000, ,05,05 ,All Grades,0,0,0,4,0,0,3,2,281,296,284,302,9,586,  , ,  
02-03,80,Wadena                                       ,0821,01,MENAHGA                            ,000, ,05,05 ,All Grades,4,5,0,0,5,0,2,3,352,377,363,385,19,748,  , ,  
02-03,80,Wadena                                       ,2155,01,WADENA-DEER CREEK                  ,000, ,05,05 ,All Grades,1,0,2,0,4,1,5,4,712,617,724,622,17,1346,  , ,  
02-03,81,Waseca                                       ,0829,01,WASECA                             ,000, ,09,09 ,All Grades,8,4,10,12,68,60,46,44,1018,947,1150,1067,252,2217,  , ,  
02-03,81,Waseca                                       ,2168,01,N.R.H.E.G.                         ,000, ,09,09 ,All Grades,0,0,1,6,1,1,1,0,505,479,508,486,10,994,  , ,  
02-03,81,Waseca                                       ,2835,01,JANESVILLE-WALDORF-PEMBERTON       ,000, ,09,09 ,All Grades,0,0,2,1,0,1,0,0,301,293,303,295,4,598,  , ,  
02-03,82,Washington                                   ,0831,01,FOREST LAKE                        ,000, ,11,11 ,All Grades,21,26,60,58,27,17,20,21,3862,3543,3990,3665,250,7655,  , ,  
02-03,82,Washington                                   ,0832,01,MAHTOMEDI                          ,000, ,11,11 ,All Grades,2,3,32,28,21,22,21,32,1529,1403,1605,1488,161,3093,  , ,  
02-03,82,Washington                                   ,0833,01,SOUTH WASHINGTON COUNTY            ,000, ,11,11 ,All Grades,51,36,378,387,233,208,367,350,6810,6580,7839,7561,2010,15400,  , ,  
02-03,82,Washington                                   ,0834,01,STILLWATER                         ,000, ,11,11 ,All Grades,14,7,101,98,48,37,56,35,4479,4130,4698,4307,396,9005,  , ,  
02-03,82,Washington                                   ,0916,06,N.E. METRO INTERMEDIATE DIST. 916  ,000, ,11,11 ,All Grades,7,6,14,3,13,7,27,15,344,168,405,199,92,604,  , ,  
02-03,82,Washington                                   ,4003,07,"NEW HEIGHTS SCHOOL, INC.           ",000, ,11,11 ,All Grades,0,0,1,0,5,0,1,1,82,53,89,54,8,143,  , ,  
02-03,82,Washington                                   ,4043,07,MATH & SCIENCE ACADEMY             ,000, ,11,11 ,All Grades,0,1,4,10,2,1,1,0,150,101,157,113,19,270,  , ,  
02-03,82,Washington                                   ,4053,07,NORTH LAKES ACADEMY CHARTER        ,000, ,11,11 ,All Grades,0,0,1,0,1,0,1,1,72,89,75,90,4,165,  , ,  
02-03,82,Washington                                   ,6072,62,VALLEY CROSSING COMMUNITY SCHOOL   ,000, ,11,11 ,All Grades,0,1,17,13,20,7,7,10,375,395,419,426,75,845,  , ,  
02-03,83,Watonwan                                     ,0836,01,BUTTERFIELD                        ,000, ,09,09 ,All Grades,0,0,7,8,17,17,0,0,81,77,105,102,49,207,  , ,  
02-03,83,Watonwan                                     ,0837,01,MADELIA                            ,000, ,09,09 ,All Grades,0,0,0,0,77,92,2,4,207,230,286,326,175,612,  , ,  
02-03,83,Watonwan                                     ,0840,01,ST. JAMES                          ,000, ,09,09 ,All Grades,2,4,2,8,193,181,13,11,443,457,653,661,414,1314,  , ,  
02-03,84,Wilkin                                       ,0846,01,BRECKENRIDGE                       ,000, ,04,04 ,All Grades,8,8,2,3,28,17,0,8,432,438,470,474,74,944,  , ,  
02-03,84,Wilkin                                       ,0850,01,ROTHSAY                            ,000, ,04,04 ,All Grades,3,4,0,0,6,10,2,2,122,109,133,125,27,258,  , ,  
02-03,84,Wilkin                                       ,0852,01,CAMPBELL-TINTAH                    ,000, ,04,04 ,All Grades,1,0,0,0,5,6,1,1,64,69,71,76,14,147,  , ,  
02-03,85,Winona                                       ,0857,01,LEWISTON-ALTURA                    ,000, ,10,10 ,All Grades,2,1,0,7,2,3,3,0,396,352,403,363,18,766,  , ,  
02-03,85,Winona                                       ,0858,01,ST. CHARLES                        ,000, ,10,10 ,All Grades,2,0,19,20,34,34,0,1,487,462,542,517,110,1059,  , ,  
02-03,85,Winona                                       ,0861,01,WINONA AREA PUBLIC SCHOOLS         ,000, ,10,10 ,All Grades,4,7,102,90,31,40,53,40,1977,1785,2167,1962,367,4129,  , ,  
02-03,85,Winona                                       ,4001,07,BLUFFVIEW MONTESSORI               ,000, ,10,10 ,All Grades,0,0,3,2,0,0,0,1,95,88,98,91,6,189,  , ,  
02-03,85,Winona                                       ,4064,07,RIVERWAY LEARNING COMMUNITY CHTR   ,000, ,10,10 ,All Grades,1,0,0,0,0,0,2,2,38,35,41,37,5,78,  , ,  
02-03,85,Winona                                       ,4083,07,RIDGEWAY COMMUNITY SCHOOL          ,000, ,10,01 ,All Grades,0,0,0,0,0,0,0,0,37,23,37,23,0,60,  , ,  
02-03,85,Winona                                       ,6013,61,HIAWATHA VALLEY ED. DISTRICT       ,000, ,10,10 ,All Grades,2,0,1,1,1,0,0,0,38,27,42,28,5,70,  , ,  
02-03,86,Wright                                       ,0876,01,ANNANDALE                          ,000, ,07,07W,All Grades,2,1,4,5,5,2,10,10,923,897,944,915,39,1859,  , ,  
02-03,86,Wright                                       ,0877,01,BUFFALO                            ,000, ,07,07W,All Grades,11,11,19,22,35,35,15,18,2541,2395,2621,2481,166,5102,  , ,  
02-03,86,Wright                                       ,0879,01,DELANO                             ,000, ,07,07W,All Grades,7,5,7,16,8,8,10,8,966,890,998,927,69,1925,  , ,  
02-03,86,Wright                                       ,0881,01,MAPLE LAKE                         ,000, ,07,07W,All Grades,1,0,2,3,2,0,1,4,449,454,455,461,13,916,  , ,  
02-03,86,Wright                                       ,0882,01,MONTICELLO                         ,000, ,07,07W,All Grades,1,2,18,20,24,27,15,17,1890,1910,1948,1976,124,3924,  , ,  
02-03,86,Wright                                       ,0883,01,ROCKFORD                           ,000, ,07,07W,All Grades,4,5,12,19,8,16,13,10,886,789,923,839,87,1762,  , ,  
02-03,86,Wright                                       ,0885,01,ST. MICHAEL-ALBERTVILLE            ,000, ,07,07W,All Grades,4,3,35,39,15,15,10,12,1655,1563,1719,1632,133,3351,  , ,  
02-03,86,Wright                                       ,0938,52,MEEKER & WRIGHT SP. ED. COOP.      ,000, ,06,07W,All Grades,1,0,0,0,1,1,3,1,91,18,96,20,7,116,  , ,  
02-03,86,Wright                                       ,0966,51,WRIGHT TECH. CTR.                  ,000, ,07,07W,All Grades,0,0,0,0,1,0,1,0,67,28,69,28,2,97,  , ,  
02-03,86,Wright                                       ,2687,01,HOWARD LAKE-WAVERLY-WINSTED        ,000, ,07,07W,All Grades,1,1,0,1,4,2,3,3,491,433,499,440,15,939,  , ,  
02-03,87,Yellow Medicine                              ,0891,01,CANBY                              ,000, ,06,06W,All Grades,0,1,1,0,3,8,3,0,350,303,357,312,16,669,  , ,  
02-03,87,Yellow Medicine                              ,2190,01,YELLOW MEDICINE EAST               ,000, ,06,06W,All Grades,33,25,2,4,39,48,3,2,511,506,588,585,156,1173,  , ,  
02-03,87,Yellow Medicine                              ,4026,07,E.C.H.O. CHARTER SCHOOL            ,000, ,06,06W,All Grades,0,0,1,2,2,1,0,0,69,70,72,73,6,145,  , ,  
