DataYear,DistrictCountyNumber,DistrictCountyName,districtNumber,districtType,DistrictName,schoolNumber,SchoolName,ECSUNumber,EconomicDevelopmentRegion,Grade,AMI_Male,AMI_Female,API_Male,API_Female,HIS_Male,HIS_Female,BLK_Male,BLK_Female,WHT_Male,WHT_Female,TotalMale,TotalFemale,TotalMinority,TotalStudents,SchoolLocationCountyNumber,SchoolLocationCountyName,SchoolClassification
05-06,66,Rice                                         ,0160,70,MINNESOTA STATE ACADEMIES          ,000, ,10,10 ,06,0,0,0,0,0,0,0,0,4,3,4,3,0,7,  , ,  
05-06,66,Rice                                         ,0160,70,MINNESOTA STATE ACADEMIES          ,000, ,10,10 ,07,0,0,0,0,0,0,0,0,3,3,3,3,0,6,  , ,  
05-06,66,Rice                                         ,0160,70,MINNESOTA STATE ACADEMIES          ,000, ,10,10 ,08,0,0,0,0,1,2,0,0,10,9,11,11,3,22,  , ,  
05-06,66,Rice                                         ,0160,70,MINNESOTA STATE ACADEMIES          ,000, ,10,10 ,09,0,0,0,0,1,0,1,0,9,9,11,9,2,20,  , ,  
05-06,66,Rice                                         ,0160,70,MINNESOTA STATE ACADEMIES          ,000, ,10,10 ,10,0,0,0,1,0,0,0,1,7,12,7,14,2,21,  , ,  
05-06,66,Rice                                         ,0160,70,MINNESOTA STATE ACADEMIES          ,000, ,10,10 ,11,0,0,1,0,0,0,1,0,8,11,10,11,2,21,  , ,  
05-06,66,Rice                                         ,0160,70,MINNESOTA STATE ACADEMIES          ,000, ,10,10 ,12,0,0,0,1,1,0,0,0,16,15,17,16,2,33,  , ,  
05-06,66,Rice                                         ,0160,70,MINNESOTA STATE ACADEMIES          ,000, ,10,10 ,All Grades,0,0,1,2,6,4,3,2,85,80,95,88,18,183,  , ,  
05-06,66,Rice                                         ,0160,70,MINNESOTA STATE ACADEMIES          ,000, ,10,10 ,KG,0,0,0,0,0,0,0,0,4,1,4,1,0,5,  , ,  
05-06,15,Clearwater                                   ,0162,01,BAGLEY PUBLIC SCHOOL DISTRICT      ,000, ,01,02 ,01,8,5,0,3,0,0,0,0,33,36,41,44,16,85,  , ,  
05-06,15,Clearwater                                   ,0162,01,BAGLEY PUBLIC SCHOOL DISTRICT      ,000, ,01,02 ,02,6,16,0,0,0,0,0,0,27,19,33,35,22,68,  , ,  
05-06,15,Clearwater                                   ,0162,01,BAGLEY PUBLIC SCHOOL DISTRICT      ,000, ,01,02 ,03,7,0,0,0,0,2,0,0,35,29,42,31,9,73,  , ,  
05-06,15,Clearwater                                   ,0162,01,BAGLEY PUBLIC SCHOOL DISTRICT      ,000, ,01,02 ,04,9,9,0,0,2,1,0,0,30,35,41,45,21,86,  , ,  
05-06,15,Clearwater                                   ,0162,01,BAGLEY PUBLIC SCHOOL DISTRICT      ,000, ,01,02 ,05,10,10,0,0,0,0,1,0,35,22,46,32,21,78,  , ,  
05-06,15,Clearwater                                   ,0162,01,BAGLEY PUBLIC SCHOOL DISTRICT      ,000, ,01,02 ,06,7,11,0,0,1,2,1,1,27,28,36,42,23,78,  , ,  
05-06,15,Clearwater                                   ,0162,01,BAGLEY PUBLIC SCHOOL DISTRICT      ,000, ,01,02 ,07,8,10,0,1,2,0,0,0,38,41,48,52,21,100,  , ,  
05-06,15,Clearwater                                   ,0162,01,BAGLEY PUBLIC SCHOOL DISTRICT      ,000, ,01,02 ,08,12,8,0,0,0,0,0,0,25,26,37,34,20,71,  , ,  
05-06,15,Clearwater                                   ,0162,01,BAGLEY PUBLIC SCHOOL DISTRICT      ,000, ,01,02 ,09,15,13,0,0,0,0,0,0,31,37,46,50,28,96,  , ,  
05-06,15,Clearwater                                   ,0162,01,BAGLEY PUBLIC SCHOOL DISTRICT      ,000, ,01,02 ,10,10,11,0,0,1,1,0,0,38,38,49,50,23,99,  , ,  
05-06,15,Clearwater                                   ,0162,01,BAGLEY PUBLIC SCHOOL DISTRICT      ,000, ,01,02 ,11,6,11,0,0,0,0,0,0,24,29,30,40,17,70,  , ,  
05-06,15,Clearwater                                   ,0162,01,BAGLEY PUBLIC SCHOOL DISTRICT      ,000, ,01,02 ,12,6,6,0,0,0,1,0,0,35,29,41,36,13,77,  , ,  
05-06,15,Clearwater                                   ,0162,01,BAGLEY PUBLIC SCHOOL DISTRICT      ,000, ,01,02 ,All Grades,113,118,0,4,6,7,2,1,414,414,535,544,251,1079,  , ,  
05-06,15,Clearwater                                   ,0162,01,BAGLEY PUBLIC SCHOOL DISTRICT      ,000, ,01,02 ,KG,9,8,0,0,0,0,0,0,31,35,40,43,17,83,  , ,  
05-06,15,Clearwater                                   ,0162,01,BAGLEY PUBLIC SCHOOL DISTRICT      ,000, ,01,02 ,EC,0,0,0,0,0,0,0,0,5,10,5,10,0,15,  , ,  
05-06,16,Cook                                         ,0166,01,COOK COUNTY PUBLIC SCHOOLS         ,000, ,03,03 ,01,3,6,0,0,1,0,0,0,10,11,14,17,10,31,  , ,  
05-06,16,Cook                                         ,0166,01,COOK COUNTY PUBLIC SCHOOLS         ,000, ,03,03 ,02,3,4,0,0,0,0,0,0,24,10,27,14,7,41,  , ,  
05-06,16,Cook                                         ,0166,01,COOK COUNTY PUBLIC SCHOOLS         ,000, ,03,03 ,03,8,1,1,0,0,1,0,0,13,16,22,18,11,40,  , ,  
05-06,16,Cook                                         ,0166,01,COOK COUNTY PUBLIC SCHOOLS         ,000, ,03,03 ,04,4,3,0,1,0,0,0,0,17,10,21,14,8,35,  , ,  
05-06,16,Cook                                         ,0166,01,COOK COUNTY PUBLIC SCHOOLS         ,000, ,03,03 ,05,2,4,0,1,0,0,0,0,20,26,22,31,7,53,  , ,  
05-06,16,Cook                                         ,0166,01,COOK COUNTY PUBLIC SCHOOLS         ,000, ,03,03 ,06,3,5,1,1,0,0,1,0,14,12,19,18,11,37,  , ,  
05-06,16,Cook                                         ,0166,01,COOK COUNTY PUBLIC SCHOOLS         ,000, ,03,03 ,07,9,5,0,0,0,0,0,0,26,15,35,20,14,55,  , ,  
05-06,16,Cook                                         ,0166,01,COOK COUNTY PUBLIC SCHOOLS         ,000, ,03,03 ,08,5,5,1,0,0,0,0,0,25,21,31,26,11,57,  , ,  
05-06,16,Cook                                         ,0166,01,COOK COUNTY PUBLIC SCHOOLS         ,000, ,03,03 ,09,3,6,0,2,0,0,0,0,20,19,23,27,11,50,  , ,  
05-06,16,Cook                                         ,0166,01,COOK COUNTY PUBLIC SCHOOLS         ,000, ,03,03 ,10,2,6,0,0,0,0,0,0,33,31,35,37,8,72,  , ,  
05-06,16,Cook                                         ,0166,01,COOK COUNTY PUBLIC SCHOOLS         ,000, ,03,03 ,11,6,3,0,2,0,0,0,0,21,18,27,23,11,50,  , ,  
05-06,16,Cook                                         ,0166,01,COOK COUNTY PUBLIC SCHOOLS         ,000, ,03,03 ,12,2,0,0,0,0,0,0,0,18,21,20,21,2,41,  , ,  
05-06,16,Cook                                         ,0166,01,COOK COUNTY PUBLIC SCHOOLS         ,000, ,03,03 ,All Grades,54,51,4,7,1,2,1,0,258,219,318,279,120,597,  , ,  
05-06,16,Cook                                         ,0166,01,COOK COUNTY PUBLIC SCHOOLS         ,000, ,03,03 ,KG,4,3,1,0,0,1,0,0,14,9,19,13,9,32,  , ,  
05-06,16,Cook                                         ,0166,01,COOK COUNTY PUBLIC SCHOOLS         ,000, ,03,03 ,EC,0,0,0,0,0,0,0,0,3,0,3,0,0,3,  , ,  
05-06,17,Cottonwood                                   ,0173,01,MOUNTAIN LAKE PUBLIC SCHOOLS       ,000, ,06,08 ,01,0,0,3,2,4,3,0,0,19,14,26,19,12,45,  , ,  
05-06,17,Cottonwood                                   ,0173,01,MOUNTAIN LAKE PUBLIC SCHOOLS       ,000, ,06,08 ,02,0,0,4,2,5,3,0,1,13,12,22,18,15,40,  , ,  
05-06,17,Cottonwood                                   ,0173,01,MOUNTAIN LAKE PUBLIC SCHOOLS       ,000, ,06,08 ,03,0,0,4,2,1,3,0,0,15,15,20,20,10,40,  , ,  
05-06,17,Cottonwood                                   ,0173,01,MOUNTAIN LAKE PUBLIC SCHOOLS       ,000, ,06,08 ,04,0,0,0,3,5,3,1,0,16,9,22,15,12,37,  , ,  
05-06,17,Cottonwood                                   ,0173,01,MOUNTAIN LAKE PUBLIC SCHOOLS       ,000, ,06,08 ,05,0,0,1,3,1,2,0,0,15,14,17,19,7,36,  , ,  
05-06,17,Cottonwood                                   ,0173,01,MOUNTAIN LAKE PUBLIC SCHOOLS       ,000, ,06,08 ,06,0,0,4,3,6,2,0,0,17,13,27,18,15,45,  , ,  
05-06,17,Cottonwood                                   ,0173,01,MOUNTAIN LAKE PUBLIC SCHOOLS       ,000, ,06,08 ,07,0,0,3,5,2,2,0,0,11,10,16,17,12,33,  , ,  
05-06,17,Cottonwood                                   ,0173,01,MOUNTAIN LAKE PUBLIC SCHOOLS       ,000, ,06,08 ,08,0,0,1,4,3,1,0,0,17,12,21,17,9,38,  , ,  
05-06,17,Cottonwood                                   ,0173,01,MOUNTAIN LAKE PUBLIC SCHOOLS       ,000, ,06,08 ,09,1,0,1,4,1,1,0,0,14,10,17,15,8,32,  , ,  
05-06,17,Cottonwood                                   ,0173,01,MOUNTAIN LAKE PUBLIC SCHOOLS       ,000, ,06,08 ,10,0,0,4,4,2,2,0,0,15,12,21,18,12,39,  , ,  
05-06,17,Cottonwood                                   ,0173,01,MOUNTAIN LAKE PUBLIC SCHOOLS       ,000, ,06,08 ,11,0,1,5,0,0,2,0,0,5,15,10,18,8,28,  , ,  
05-06,17,Cottonwood                                   ,0173,01,MOUNTAIN LAKE PUBLIC SCHOOLS       ,000, ,06,08 ,12,1,0,8,1,0,0,1,1,24,13,34,15,12,49,  , ,  
05-06,17,Cottonwood                                   ,0173,01,MOUNTAIN LAKE PUBLIC SCHOOLS       ,000, ,06,08 ,All Grades,2,1,41,38,37,28,2,3,202,160,284,230,152,514,  , ,  
05-06,17,Cottonwood                                   ,0173,01,MOUNTAIN LAKE PUBLIC SCHOOLS       ,000, ,06,08 ,KG,0,0,1,3,5,2,0,1,9,10,15,16,12,31,  , ,  
05-06,17,Cottonwood                                   ,0173,01,MOUNTAIN LAKE PUBLIC SCHOOLS       ,000, ,06,08 ,EC,0,0,2,2,2,2,0,0,12,1,16,5,8,21,  , ,  
05-06,17,Cottonwood                                   ,0177,01,WINDOM PUBLIC SCHOOL DISTRICT      ,000, ,06,08 ,01,0,1,1,1,2,6,0,0,23,25,26,33,11,59,  , ,  
05-06,17,Cottonwood                                   ,0177,01,WINDOM PUBLIC SCHOOL DISTRICT      ,000, ,06,08 ,02,1,0,0,0,5,2,1,0,27,28,34,30,9,64,  , ,  
05-06,17,Cottonwood                                   ,0177,01,WINDOM PUBLIC SCHOOL DISTRICT      ,000, ,06,08 ,03,0,0,0,1,2,5,0,0,24,24,26,30,8,56,  , ,  
05-06,17,Cottonwood                                   ,0177,01,WINDOM PUBLIC SCHOOL DISTRICT      ,000, ,06,08 ,04,1,0,0,1,5,2,0,0,33,25,39,28,9,67,  , ,  
05-06,17,Cottonwood                                   ,0177,01,WINDOM PUBLIC SCHOOL DISTRICT      ,000, ,06,08 ,05,1,1,2,1,4,1,0,0,30,40,37,43,10,80,  , ,  
05-06,17,Cottonwood                                   ,0177,01,WINDOM PUBLIC SCHOOL DISTRICT      ,000, ,06,08 ,06,0,1,0,0,2,3,1,0,24,34,27,38,7,65,  , ,  
05-06,17,Cottonwood                                   ,0177,01,WINDOM PUBLIC SCHOOL DISTRICT      ,000, ,06,08 ,07,1,1,1,0,2,4,0,1,36,40,40,46,10,86,  , ,  
05-06,17,Cottonwood                                   ,0177,01,WINDOM PUBLIC SCHOOL DISTRICT      ,000, ,06,08 ,08,0,1,1,1,4,5,1,0,38,27,44,34,13,78,  , ,  
05-06,17,Cottonwood                                   ,0177,01,WINDOM PUBLIC SCHOOL DISTRICT      ,000, ,06,08 ,09,0,0,0,1,3,0,2,0,31,33,36,34,6,70,  , ,  
05-06,17,Cottonwood                                   ,0177,01,WINDOM PUBLIC SCHOOL DISTRICT      ,000, ,06,08 ,10,0,0,0,0,1,1,0,0,42,39,43,40,2,83,  , ,  
05-06,17,Cottonwood                                   ,0177,01,WINDOM PUBLIC SCHOOL DISTRICT      ,000, ,06,08 ,11,0,0,0,1,1,1,0,0,38,34,39,36,3,75,  , ,  
05-06,17,Cottonwood                                   ,0177,01,WINDOM PUBLIC SCHOOL DISTRICT      ,000, ,06,08 ,12,0,0,1,0,1,1,0,0,49,38,51,39,3,90,  , ,  
05-06,17,Cottonwood                                   ,0177,01,WINDOM PUBLIC SCHOOL DISTRICT      ,000, ,06,08 ,All Grades,5,5,8,7,36,36,5,3,438,412,492,463,105,955,  , ,  
05-06,17,Cottonwood                                   ,0177,01,WINDOM PUBLIC SCHOOL DISTRICT      ,000, ,06,08 ,KG,1,0,2,0,3,5,0,2,29,22,35,29,13,64,  , ,  
05-06,17,Cottonwood                                   ,0177,01,WINDOM PUBLIC SCHOOL DISTRICT      ,000, ,06,08 ,EC,0,0,0,0,1,0,0,0,14,3,15,3,1,18,  , ,  
05-06,18,Crow Wing                                    ,0181,01,BRAINERD PUBLIC SCHOOL DISTRICT    ,000, ,05,05 ,01,1,4,2,1,0,3,3,3,234,247,240,258,17,498,  , ,  
05-06,18,Crow Wing                                    ,0181,01,BRAINERD PUBLIC SCHOOL DISTRICT    ,000, ,05,05 ,02,3,3,2,4,1,4,4,1,250,204,260,216,22,476,  , ,  
05-06,18,Crow Wing                                    ,0181,01,BRAINERD PUBLIC SCHOOL DISTRICT    ,000, ,05,05 ,03,2,2,0,3,2,3,3,1,224,239,231,248,16,479,  , ,  
05-06,18,Crow Wing                                    ,0181,01,BRAINERD PUBLIC SCHOOL DISTRICT    ,000, ,05,05 ,04,6,3,2,1,5,0,0,1,256,237,269,242,18,511,  , ,  
05-06,18,Crow Wing                                    ,0181,01,BRAINERD PUBLIC SCHOOL DISTRICT    ,000, ,05,05 ,05,4,7,0,1,0,0,4,2,235,221,243,231,18,474,  , ,  
05-06,18,Crow Wing                                    ,0181,01,BRAINERD PUBLIC SCHOOL DISTRICT    ,000, ,05,05 ,06,6,3,0,3,1,0,1,1,269,244,277,251,15,528,  , ,  
05-06,18,Crow Wing                                    ,0181,01,BRAINERD PUBLIC SCHOOL DISTRICT    ,000, ,05,05 ,07,5,5,3,3,2,2,4,4,265,251,279,265,28,544,  , ,  
05-06,18,Crow Wing                                    ,0181,01,BRAINERD PUBLIC SCHOOL DISTRICT    ,000, ,05,05 ,08,6,3,3,1,1,3,3,1,287,250,300,258,21,558,  , ,  
05-06,18,Crow Wing                                    ,0181,01,BRAINERD PUBLIC SCHOOL DISTRICT    ,000, ,05,05 ,09,7,4,1,0,3,2,0,3,266,300,277,309,20,586,  , ,  
05-06,18,Crow Wing                                    ,0181,01,BRAINERD PUBLIC SCHOOL DISTRICT    ,000, ,05,05 ,10,6,8,1,4,2,3,5,5,314,298,328,318,34,646,  , ,  
05-06,18,Crow Wing                                    ,0181,01,BRAINERD PUBLIC SCHOOL DISTRICT    ,000, ,05,05 ,11,4,3,3,1,2,1,0,1,296,280,305,286,15,591,  , ,  
05-06,18,Crow Wing                                    ,0181,01,BRAINERD PUBLIC SCHOOL DISTRICT    ,000, ,05,05 ,12,4,3,5,4,1,4,3,3,319,321,332,335,27,667,  , ,  
05-06,18,Crow Wing                                    ,0181,01,BRAINERD PUBLIC SCHOOL DISTRICT    ,000, ,05,05 ,All Grades,54,51,22,29,23,26,35,30,3528,3346,3662,3482,270,7144,  , ,  
05-06,18,Crow Wing                                    ,0181,01,BRAINERD PUBLIC SCHOOL DISTRICT    ,000, ,05,05 ,KG,0,3,0,1,3,1,4,3,241,224,248,232,15,480,  , ,  
05-06,18,Crow Wing                                    ,0181,01,BRAINERD PUBLIC SCHOOL DISTRICT    ,000, ,05,05 ,EC,0,0,0,2,0,0,1,1,72,30,73,33,4,106,  , ,  
05-06,18,Crow Wing                                    ,0182,01,CROSBY-IRONTON PUBLIC SCHOOL DIST. ,000, ,05,05 ,01,1,2,1,1,1,0,2,1,31,42,36,46,9,82,  , ,  
05-06,18,Crow Wing                                    ,0182,01,CROSBY-IRONTON PUBLIC SCHOOL DIST. ,000, ,05,05 ,02,0,2,0,1,0,0,0,0,30,37,30,40,3,70,  , ,  
05-06,18,Crow Wing                                    ,0182,01,CROSBY-IRONTON PUBLIC SCHOOL DIST. ,000, ,05,05 ,03,1,2,0,0,0,0,0,2,37,41,38,45,5,83,  , ,  
05-06,18,Crow Wing                                    ,0182,01,CROSBY-IRONTON PUBLIC SCHOOL DIST. ,000, ,05,05 ,04,2,1,1,1,0,1,0,0,48,46,51,49,6,100,  , ,  
05-06,18,Crow Wing                                    ,0182,01,CROSBY-IRONTON PUBLIC SCHOOL DIST. ,000, ,05,05 ,05,1,0,0,0,0,0,1,0,42,46,44,46,2,90,  , ,  
05-06,18,Crow Wing                                    ,0182,01,CROSBY-IRONTON PUBLIC SCHOOL DIST. ,000, ,05,05 ,06,2,0,0,0,1,2,0,0,34,42,37,44,5,81,  , ,  
05-06,18,Crow Wing                                    ,0182,01,CROSBY-IRONTON PUBLIC SCHOOL DIST. ,000, ,05,05 ,07,0,1,0,0,0,2,1,1,43,64,44,68,5,112,  , ,  
05-06,18,Crow Wing                                    ,0182,01,CROSBY-IRONTON PUBLIC SCHOOL DIST. ,000, ,05,05 ,08,1,0,0,0,0,0,0,1,49,52,50,53,2,103,  , ,  
05-06,18,Crow Wing                                    ,0182,01,CROSBY-IRONTON PUBLIC SCHOOL DIST. ,000, ,05,05 ,09,1,2,0,0,0,1,0,0,41,63,42,66,4,108,  , ,  
05-06,18,Crow Wing                                    ,0182,01,CROSBY-IRONTON PUBLIC SCHOOL DIST. ,000, ,05,05 ,10,0,1,0,1,1,0,2,1,64,69,67,72,6,139,  , ,  
05-06,18,Crow Wing                                    ,0182,01,CROSBY-IRONTON PUBLIC SCHOOL DIST. ,000, ,05,05 ,11,3,0,1,0,1,1,0,1,50,41,55,43,7,98,  , ,  
05-06,18,Crow Wing                                    ,0182,01,CROSBY-IRONTON PUBLIC SCHOOL DIST. ,000, ,05,05 ,12,0,0,0,1,0,0,0,1,52,57,52,59,2,111,  , ,  
05-06,18,Crow Wing                                    ,0182,01,CROSBY-IRONTON PUBLIC SCHOOL DIST. ,000, ,05,05 ,All Grades,13,12,3,5,4,8,8,8,572,638,600,671,61,1271,  , ,  
05-06,18,Crow Wing                                    ,0182,01,CROSBY-IRONTON PUBLIC SCHOOL DIST. ,000, ,05,05 ,KG,0,1,0,0,0,1,2,0,41,36,43,38,4,81,  , ,  
05-06,18,Crow Wing                                    ,0182,01,CROSBY-IRONTON PUBLIC SCHOOL DIST. ,000, ,05,05 ,EC,1,0,0,0,0,0,0,0,10,2,11,2,1,13,  , ,  
05-06,18,Crow Wing                                    ,0186,01,PEQUOT LAKES PUBLIC SCHOOLS        ,000, ,05,05 ,01,0,0,0,0,0,0,0,0,51,42,51,42,0,93,  , ,  
05-06,18,Crow Wing                                    ,0186,01,PEQUOT LAKES PUBLIC SCHOOLS        ,000, ,05,05 ,02,0,0,0,0,0,0,0,0,53,55,53,55,0,108,  , ,  
05-06,18,Crow Wing                                    ,0186,01,PEQUOT LAKES PUBLIC SCHOOLS        ,000, ,05,05 ,03,0,0,0,0,0,0,0,0,51,47,51,47,0,98,  , ,  
05-06,18,Crow Wing                                    ,0186,01,PEQUOT LAKES PUBLIC SCHOOLS        ,000, ,05,05 ,04,0,0,0,0,0,1,0,0,39,48,39,49,1,88,  , ,  
05-06,18,Crow Wing                                    ,0186,01,PEQUOT LAKES PUBLIC SCHOOLS        ,000, ,05,05 ,05,0,1,0,0,0,0,0,0,65,60,65,61,1,126,  , ,  
05-06,18,Crow Wing                                    ,0186,01,PEQUOT LAKES PUBLIC SCHOOLS        ,000, ,05,05 ,06,1,0,0,0,1,0,0,0,69,69,71,69,2,140,  , ,  
05-06,18,Crow Wing                                    ,0186,01,PEQUOT LAKES PUBLIC SCHOOLS        ,000, ,05,05 ,07,0,0,0,0,1,0,0,1,69,54,70,55,2,125,  , ,  
05-06,18,Crow Wing                                    ,0186,01,PEQUOT LAKES PUBLIC SCHOOLS        ,000, ,05,05 ,08,1,0,0,0,0,0,0,0,70,62,71,62,1,133,  , ,  
05-06,18,Crow Wing                                    ,0186,01,PEQUOT LAKES PUBLIC SCHOOLS        ,000, ,05,05 ,09,0,0,0,1,0,1,0,0,80,58,80,60,2,140,  , ,  
05-06,18,Crow Wing                                    ,0186,01,PEQUOT LAKES PUBLIC SCHOOLS        ,000, ,05,05 ,10,0,0,0,0,0,0,0,1,71,73,71,74,1,145,  , ,  
05-06,18,Crow Wing                                    ,0186,01,PEQUOT LAKES PUBLIC SCHOOLS        ,000, ,05,05 ,11,0,0,0,0,0,0,0,1,59,55,59,56,1,115,  , ,  
05-06,18,Crow Wing                                    ,0186,01,PEQUOT LAKES PUBLIC SCHOOLS        ,000, ,05,05 ,12,1,0,0,0,0,1,0,0,69,45,70,46,2,116,  , ,  
05-06,18,Crow Wing                                    ,0186,01,PEQUOT LAKES PUBLIC SCHOOLS        ,000, ,05,05 ,All Grades,3,1,0,1,2,3,0,3,803,719,808,727,13,1535,  , ,  
05-06,18,Crow Wing                                    ,0186,01,PEQUOT LAKES PUBLIC SCHOOLS        ,000, ,05,05 ,KG,0,0,0,0,0,0,0,0,52,39,52,39,0,91,  , ,  
05-06,18,Crow Wing                                    ,0186,01,PEQUOT LAKES PUBLIC SCHOOLS        ,000, ,05,05 ,EC,0,0,0,0,0,0,0,0,5,12,5,12,0,17,  , ,  
05-06,19,Dakota                                       ,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT  ,000, ,11,11 ,01,5,1,32,31,61,35,68,51,299,220,465,338,284,803,  , ,  
05-06,19,Dakota                                       ,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT  ,000, ,11,11 ,02,6,2,36,39,32,45,60,44,290,229,424,359,264,783,  , ,  
05-06,19,Dakota                                       ,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT  ,000, ,11,11 ,03,1,1,38,34,31,21,47,43,279,229,396,328,216,724,  , ,  
05-06,19,Dakota                                       ,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT  ,000, ,11,11 ,04,1,3,23,26,38,24,48,49,261,268,371,370,212,741,  , ,  
05-06,19,Dakota                                       ,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT  ,000, ,11,11 ,05,0,2,34,39,27,24,53,43,289,262,403,370,222,773,  , ,  
05-06,19,Dakota                                       ,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT  ,000, ,11,11 ,06,0,3,40,32,32,26,56,33,328,269,456,363,222,819,  , ,  
05-06,19,Dakota                                       ,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT  ,000, ,11,11 ,07,3,1,27,35,31,16,55,58,293,285,409,395,226,804,  , ,  
05-06,19,Dakota                                       ,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT  ,000, ,11,11 ,08,6,1,19,39,16,15,41,50,287,336,369,441,187,810,  , ,  
05-06,19,Dakota                                       ,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT  ,000, ,11,11 ,09,5,1,18,36,21,18,49,43,330,287,423,385,191,808,  , ,  
05-06,19,Dakota                                       ,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT  ,000, ,11,11 ,10,2,0,30,28,23,17,57,52,370,320,482,417,209,899,  , ,  
05-06,19,Dakota                                       ,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT  ,000, ,11,11 ,11,5,3,37,29,27,16,63,48,324,322,456,418,228,874,  , ,  
05-06,19,Dakota                                       ,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT  ,000, ,11,11 ,12,2,4,45,27,22,12,68,42,332,302,469,387,222,856,  , ,  
05-06,19,Dakota                                       ,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT  ,000, ,11,11 ,All Grades,41,23,428,451,422,303,763,621,4035,3602,5689,5000,3052,10689,  , ,  
05-06,19,Dakota                                       ,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT  ,000, ,11,11 ,KG,3,1,40,55,48,29,78,55,258,238,427,378,309,805,  , ,  
05-06,19,Dakota                                       ,0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT  ,000, ,11,11 ,EC,2,0,9,1,13,5,20,10,95,35,139,51,60,190,  , ,  
05-06,19,Dakota                                       ,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT  ,000, ,11,11 ,01,0,2,9,7,14,7,13,5,222,198,258,219,57,477,  , ,  
05-06,19,Dakota                                       ,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT  ,000, ,11,11 ,02,0,1,12,10,10,9,4,5,245,226,271,251,51,522,  , ,  
05-06,19,Dakota                                       ,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT  ,000, ,11,11 ,03,1,1,10,6,11,5,4,4,215,242,241,258,42,499,  , ,  
05-06,19,Dakota                                       ,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT  ,000, ,11,11 ,04,0,1,6,10,12,13,8,3,220,202,246,229,53,475,  , ,  
05-06,19,Dakota                                       ,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT  ,000, ,11,11 ,05,1,0,10,10,5,7,7,7,222,207,245,231,47,476,  , ,  
05-06,19,Dakota                                       ,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT  ,000, ,11,11 ,06,0,1,9,8,14,9,5,5,212,195,240,218,51,458,  , ,  
05-06,19,Dakota                                       ,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT  ,000, ,11,11 ,07,0,0,3,8,7,4,3,8,207,182,220,202,33,422,  , ,  
05-06,19,Dakota                                       ,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT  ,000, ,11,11 ,08,0,2,4,7,5,6,4,8,209,176,222,199,36,421,  , ,  
05-06,19,Dakota                                       ,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT  ,000, ,11,11 ,09,0,0,7,1,9,12,9,5,195,184,220,202,43,422,  , ,  
05-06,19,Dakota                                       ,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT  ,000, ,11,11 ,10,0,1,4,4,7,3,5,3,201,163,217,174,27,391,  , ,  
05-06,19,Dakota                                       ,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT  ,000, ,11,11 ,11,1,0,3,6,4,4,3,2,167,166,178,178,23,356,  , ,  
05-06,19,Dakota                                       ,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT  ,000, ,11,11 ,12,0,2,9,1,2,2,5,2,155,156,171,163,23,334,  , ,  
05-06,19,Dakota                                       ,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT  ,000, ,11,11 ,All Grades,4,14,100,94,116,97,78,59,2763,2530,3061,2794,562,5855,  , ,  
05-06,19,Dakota                                       ,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT  ,000, ,11,11 ,KG,1,3,13,16,16,16,6,2,234,213,270,250,73,520,  , ,  
05-06,19,Dakota                                       ,0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT  ,000, ,11,11 ,EC,0,0,1,0,0,0,2,0,59,20,62,20,3,82,  , ,  
05-06,19,Dakota                                       ,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT   ,000, ,11,11 ,01,2,2,3,11,15,11,10,13,360,341,390,378,67,768,  , ,  
05-06,19,Dakota                                       ,0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT   ,000, ,11,11 ,02,0,4,9,17,5,14,8,19,393,367,415,421,76,836,  , ,  
