dat_yer,dst_num,dst_tye,dst_nam,grd,cou_num,ecu_num,ami_mal,ami_fem,api_mal,api_fem,his_mal,his_fem,blk_mal,blk_fem,wht_mal,wht_fem,tot_mal,tot_fem,tot_mny,tot_tot,eco_dev
01-02,0716,01,BELLE PLAINE,07,70,11,0,0,0,1,1,1,0,0,66,45,67,47,3,114,11
01-02,0716,01,BELLE PLAINE,08,70,11,1,0,1,1,0,0,0,0,55,45,57,46,3,103,11
01-02,0716,01,BELLE PLAINE,09,70,11,0,0,1,0,1,0,0,0,42,42,44,42,2,86,11
01-02,0716,01,BELLE PLAINE,10,70,11,1,0,0,0,0,0,0,0,47,50,48,50,1,98,11
01-02,0716,01,BELLE PLAINE,11,70,11,0,1,2,0,1,0,0,0,36,57,39,58,4,97,11
01-02,0716,01,BELLE PLAINE,12,70,11,0,0,1,2,0,0,0,0,48,45,49,47,3,96,11
01-02,0716,01,BELLE PLAINE,KG,70,11,0,1,0,1,0,0,1,0,46,49,47,51,3,98,11
01-02,0716,01,BELLE PLAINE,PK,70,11,0,0,0,0,0,0,0,0,1,1,1,1,0,2,11
01-02,0717,01,JORDAN,01,70,11,0,0,0,0,2,4,0,0,46,34,48,38,6,86,11
01-02,0717,01,JORDAN,02,70,11,0,0,1,1,1,6,0,0,53,44,55,51,9,106,11
01-02,0717,01,JORDAN,03,70,11,0,0,0,0,5,5,1,0,46,49,52,54,11,106,11
01-02,0717,01,JORDAN,04,70,11,0,0,0,0,3,2,1,0,47,43,51,45,6,96,11
01-02,0717,01,JORDAN,05,70,11,0,0,0,0,1,4,0,1,49,39,50,44,6,94,11
01-02,0717,01,JORDAN,06,70,11,0,0,0,0,1,4,0,0,42,42,43,46,5,89,11
01-02,0717,01,JORDAN,07,70,11,0,0,0,0,0,7,0,0,48,59,48,66,7,114,11
01-02,0717,01,JORDAN,08,70,11,0,0,1,0,1,2,0,0,64,47,66,49,4,115,11
01-02,0717,01,JORDAN,09,70,11,0,0,0,0,1,3,0,0,69,59,70,62,4,132,11
01-02,0717,01,JORDAN,10,70,11,0,0,0,0,4,3,0,0,56,48,60,51,7,111,11
01-02,0717,01,JORDAN,11,70,11,0,0,0,0,0,1,0,0,55,42,55,43,1,98,11
01-02,0717,01,JORDAN,12,70,11,0,0,1,0,1,2,0,0,49,56,51,58,4,109,11
01-02,0717,01,JORDAN,KG,70,11,0,0,0,2,2,4,0,0,46,38,48,44,8,92,11
01-02,0717,01,JORDAN,PK,70,11,0,0,0,0,0,0,0,0,12,8,12,8,0,20,11
01-02,0719,01,PRIOR LAKE,01,70,11,3,5,11,11,0,3,7,3,197,200,218,222,43,440,11
01-02,0719,01,PRIOR LAKE,02,70,11,1,1,4,7,1,0,7,5,189,185,202,198,26,400,11
01-02,0719,01,PRIOR LAKE,03,70,11,2,1,1,4,0,2,4,3,194,161,201,171,17,372,11
01-02,0719,01,PRIOR LAKE,04,70,11,3,2,8,7,1,1,5,7,198,170,215,187,34,402,11
01-02,0719,01,PRIOR LAKE,05,70,11,4,4,8,4,5,4,4,0,175,171,196,183,33,379,11
01-02,0719,01,PRIOR LAKE,06,70,11,0,2,5,6,2,2,5,6,194,198,206,214,28,420,11
01-02,0719,01,PRIOR LAKE,07,70,11,2,1,8,6,3,4,1,3,173,169,187,183,28,370,11
01-02,0719,01,PRIOR LAKE,08,70,11,3,5,3,6,3,2,2,4,180,161,191,178,28,369,11
01-02,0719,01,PRIOR LAKE,09,70,11,3,5,4,3,1,1,1,1,159,180,168,190,19,358,11
01-02,0719,01,PRIOR LAKE,10,70,11,4,2,5,3,2,2,2,1,185,185,198,193,21,391,11
01-02,0719,01,PRIOR LAKE,11,70,11,0,1,4,4,0,2,1,2,177,177,182,186,14,368,11
01-02,0719,01,PRIOR LAKE,12,70,11,2,0,4,6,1,0,0,0,148,134,155,140,13,295,11
01-02,0719,01,PRIOR LAKE,KG,70,11,2,2,6,11,4,3,5,2,204,212,221,230,35,451,11
01-02,0720,01,SHAKOPEE,01,70,11,5,3,9,4,16,17,3,2,158,146,191,172,59,363,11
01-02,0720,01,SHAKOPEE,02,70,11,5,1,8,10,20,16,0,3,152,140,185,170,63,355,11
01-02,0720,01,SHAKOPEE,03,70,11,3,3,10,5,23,11,6,2,149,157,191,178,63,369,11
01-02,0720,01,SHAKOPEE,04,70,11,5,4,5,8,20,11,2,3,137,120,169,146,58,315,11
01-02,0720,01,SHAKOPEE,05,70,11,2,6,11,4,21,12,3,5,151,157,188,184,64,372,11
01-02,0720,01,SHAKOPEE,06,70,11,5,6,7,11,12,15,4,5,144,130,172,167,65,339,11
01-02,0720,01,SHAKOPEE,07,70,11,8,3,5,5,19,16,3,0,115,130,150,154,59,304,11
01-02,0720,01,SHAKOPEE,08,70,11,6,7,9,6,6,11,2,0,148,117,171,141,47,312,11
01-02,0720,01,SHAKOPEE,09,70,11,9,2,5,6,10,8,3,0,157,126,184,142,43,326,11
01-02,0720,01,SHAKOPEE,10,70,11,2,4,8,8,13,9,1,3,144,135,168,159,48,327,11
01-02,0720,01,SHAKOPEE,11,70,11,4,2,8,4,8,5,3,2,118,122,141,135,36,276,11
01-02,0720,01,SHAKOPEE,12,70,11,1,2,4,2,7,3,1,1,110,114,123,122,21,245,11
01-02,0720,01,SHAKOPEE,KG,70,11,2,1,4,6,11,12,2,4,157,145,176,168,42,344,11
01-02,0720,01,SHAKOPEE,PK,70,11,0,0,0,1,3,1,1,0,32,15,36,17,6,53,11
01-02,0721,01,NEW PRAGUE,01,70,11,0,0,1,1,1,0,0,0,96,80,98,81,3,179,11
01-02,0721,01,NEW PRAGUE,02,70,11,0,0,2,1,1,1,0,0,86,91,89,93,5,182,11
01-02,0721,01,NEW PRAGUE,03,70,11,0,0,1,1,1,1,1,0,103,94,106,96,5,202,11
01-02,0721,01,NEW PRAGUE,04,70,11,0,0,1,0,0,0,0,0,89,95,90,95,1,185,11
01-02,0721,01,NEW PRAGUE,05,70,11,0,0,2,0,0,0,0,0,82,102,84,102,2,186,11
01-02,0721,01,NEW PRAGUE,06,70,11,0,0,2,3,0,1,1,0,121,104,124,108,7,232,11
01-02,0721,01,NEW PRAGUE,07,70,11,1,0,0,1,1,1,0,1,87,94,89,97,5,186,11
01-02,0721,01,NEW PRAGUE,08,70,11,0,0,1,0,1,0,1,0,91,100,94,100,3,194,11
01-02,0721,01,NEW PRAGUE,09,70,11,0,0,0,2,3,1,0,0,119,116,122,119,6,241,11
01-02,0721,01,NEW PRAGUE,10,70,11,1,1,0,1,1,0,0,0,120,121,122,123,4,245,11
01-02,0721,01,NEW PRAGUE,11,70,11,0,0,2,2,0,0,0,1,113,103,115,106,5,221,11
01-02,0721,01,NEW PRAGUE,12,70,11,1,1,0,0,0,0,0,0,110,112,111,113,2,224,11
01-02,0721,01,NEW PRAGUE,KG,70,11,0,0,0,1,2,0,0,1,89,86,91,88,4,179,11
01-02,0721,01,NEW PRAGUE,PK,70,11,0,0,0,0,0,0,0,0,6,4,6,4,0,10,11
01-02,0726,01,BECKER,01,71,07,0,0,1,0,2,0,0,0,84,82,87,82,3,169,07W
01-02,0726,01,BECKER,02,71,07,3,0,0,2,0,0,1,0,97,76,101,78,6,179,07W
01-02,0726,01,BECKER,03,71,07,1,0,1,1,2,0,3,0,86,83,93,84,8,177,07W
01-02,0726,01,BECKER,04,71,07,0,0,1,0,0,0,0,0,84,73,85,73,1,158,07W
01-02,0726,01,BECKER,05,71,07,0,0,1,1,0,0,1,0,86,101,88,102,3,190,07W
01-02,0726,01,BECKER,06,71,07,0,1,0,0,1,0,0,1,94,83,95,85,3,180,07W
01-02,0726,01,BECKER,07,71,07,1,0,1,1,0,0,0,1,89,85,91,87,4,178,07W
01-02,0726,01,BECKER,08,71,07,0,0,0,1,0,0,0,1,81,72,81,74,2,155,07W
01-02,0726,01,BECKER,09,71,07,1,0,0,0,0,0,0,1,69,82,70,83,2,153,07W
01-02,0726,01,BECKER,10,71,07,0,0,2,3,0,0,0,2,97,80,99,85,7,184,07W
01-02,0726,01,BECKER,11,71,07,0,0,2,2,0,0,1,0,78,64,81,66,5,147,07W
01-02,0726,01,BECKER,12,71,07,0,1,1,1,0,1,1,1,50,70,52,74,6,126,07W
01-02,0726,01,BECKER,KG,71,07,2,0,1,1,0,1,0,1,87,78,90,81,6,171,07W
01-02,0726,01,BECKER,PK,71,07,0,0,0,0,0,0,0,0,21,8,21,8,0,29,07W
01-02,0727,01,BIG LAKE,01,71,07,1,1,1,1,6,1,0,2,109,118,117,123,13,240,07W
01-02,0727,01,BIG LAKE,02,71,07,4,3,0,1,0,3,0,1,141,132,145,140,12,285,07W
01-02,0727,01,BIG LAKE,03,71,07,1,1,0,0,4,1,0,1,112,108,117,111,8,228,07W
01-02,0727,01,BIG LAKE,04,71,07,1,2,2,4,0,2,2,0,115,100,120,108,13,228,07W
01-02,0727,01,BIG LAKE,05,71,07,1,0,1,1,0,0,0,1,133,109,135,111,4,246,07W
01-02,0727,01,BIG LAKE,06,71,07,2,1,0,3,3,4,0,0,119,118,124,126,13,250,07W
01-02,0727,01,BIG LAKE,07,71,07,1,1,0,1,0,2,0,0,110,106,111,110,5,221,07W
01-02,0727,01,BIG LAKE,08,71,07,0,1,1,1,1,3,0,0,96,77,98,82,7,180,07W
01-02,0727,01,BIG LAKE,09,71,07,1,1,0,0,0,1,0,0,99,100,100,102,3,202,07W
01-02,0727,01,BIG LAKE,10,71,07,0,0,1,1,1,0,0,0,98,85,100,86,3,186,07W
01-02,0727,01,BIG LAKE,11,71,07,0,1,0,2,0,1,0,0,57,67,57,71,4,128,07W
01-02,0727,01,BIG LAKE,12,71,07,0,0,1,0,0,0,0,1,49,85,50,86,2,136,07W
01-02,0727,01,BIG LAKE,KG,71,07,1,3,0,2,0,1,1,1,123,104,125,111,9,236,07W
01-02,0727,01,BIG LAKE,PK,71,07,0,0,0,0,1,0,0,0,26,3,27,3,1,30,07W
01-02,0728,01,ELK RIVER,01,71,07,1,3,1,3,5,3,2,0,351,343,360,352,18,712,07W
01-02,0728,01,ELK RIVER,02,71,07,0,2,2,4,5,4,0,1,353,358,360,369,18,729,07W
01-02,0728,01,ELK RIVER,03,71,07,0,1,5,3,2,4,0,3,373,371,380,382,18,762,07W
01-02,0728,01,ELK RIVER,04,71,07,3,7,3,4,10,7,1,0,368,326,385,344,35,729,07W
01-02,0728,01,ELK RIVER,05,71,07,2,3,4,12,5,4,4,2,349,374,364,395,36,759,07W
01-02,0728,01,ELK RIVER,06,71,07,3,5,3,5,4,1,1,0,388,368,399,379,22,778,07W
01-02,0728,01,ELK RIVER,07,71,07,3,3,2,4,2,7,1,1,382,366,390,381,23,771,07W
01-02,0728,01,ELK RIVER,08,71,07,2,3,3,2,2,3,1,1,395,355,403,364,17,767,07W
01-02,0728,01,ELK RIVER,09,71,07,4,2,7,7,5,3,1,3,362,341,379,356,32,735,07W
01-02,0728,01,ELK RIVER,10,71,07,4,2,9,5,3,2,0,2,347,339,363,350,27,713,07W
01-02,0728,01,ELK RIVER,11,71,07,2,1,2,2,2,2,1,1,359,325,366,331,13,697,07W
01-02,0728,01,ELK RIVER,12,71,07,8,6,2,5,5,3,1,1,361,326,377,341,31,718,07W
01-02,0728,01,ELK RIVER,KG,71,07,1,1,1,4,2,4,5,2,365,321,374,332,20,706,07W
01-02,0728,01,ELK RIVER,PK,71,07,0,0,0,0,0,0,0,0,70,29,70,29,0,99,07W
01-02,0738,01,HOLDINGFORD,01,73,07,0,0,0,0,0,0,0,0,31,37,31,37,0,68,07W
01-02,0738,01,HOLDINGFORD,02,73,07,0,0,0,0,0,0,0,0,40,36,40,36,0,76,07W
01-02,0738,01,HOLDINGFORD,03,73,07,0,0,0,0,0,0,0,0,30,40,30,40,0,70,07W
01-02,0738,01,HOLDINGFORD,04,73,07,0,0,0,0,0,0,0,0,38,26,38,26,0,64,07W
01-02,0738,01,HOLDINGFORD,05,73,07,0,0,0,0,0,0,0,0,34,35,34,35,0,69,07W
01-02,0738,01,HOLDINGFORD,06,73,07,0,0,0,0,0,0,0,0,44,46,44,46,0,90,07W
01-02,0738,01,HOLDINGFORD,07,73,07,0,0,0,0,0,0,0,0,43,35,43,35,0,78,07W
01-02,0738,01,HOLDINGFORD,08,73,07,0,0,0,0,0,0,0,0,58,54,58,54,0,112,07W
01-02,0738,01,HOLDINGFORD,09,73,07,0,0,0,0,0,0,0,0,44,45,44,45,0,89,07W
01-02,0738,01,HOLDINGFORD,10,73,07,0,0,0,0,0,0,0,0,57,40,57,40,0,97,07W
01-02,0738,01,HOLDINGFORD,11,73,07,0,0,0,0,0,0,0,0,55,53,55,53,0,108,07W
01-02,0738,01,HOLDINGFORD,12,73,07,0,0,0,0,0,0,0,0,39,46,39,46,0,85,07W
01-02,0738,01,HOLDINGFORD,KG,73,07,0,0,0,0,0,0,0,0,28,37,28,37,0,65,07W
01-02,0738,01,HOLDINGFORD,PK,73,07,0,0,0,0,0,0,0,0,3,1,3,1,0,4,07W
01-02,0739,01,KIMBALL,01,73,07,1,0,0,0,0,0,0,0,31,35,32,35,1,67,07W
01-02,0739,01,KIMBALL,02,73,07,0,0,0,0,0,0,0,0,22,34,22,34,0,56,07W
01-02,0739,01,KIMBALL,03,73,07,0,0,0,0,0,0,0,0,26,19,26,19,0,45,07W
01-02,0739,01,KIMBALL,04,73,07,0,0,0,0,1,0,1,0,26,35,28,35,2,63,07W
01-02,0739,01,KIMBALL,05,73,07,1,1,0,0,0,0,0,0,28,24,29,25,2,54,07W
01-02,0739,01,KIMBALL,06,73,07,0,0,0,0,0,0,2,1,39,35,41,36,3,77,07W
01-02,0739,01,KIMBALL,07,73,07,1,0,0,0,0,1,0,0,33,34,34,35,2,69,07W
01-02,0739,01,KIMBALL,08,73,07,0,0,0,0,0,0,0,0,43,38,43,38,0,81,07W
01-02,0739,01,KIMBALL,09,73,07,1,0,0,0,0,0,0,0,38,31,39,31,1,70,07W
01-02,0739,01,KIMBALL,10,73,07,0,0,1,0,0,1,0,0,33,35,34,36,2,70,07W
01-02,0739,01,KIMBALL,11,73,07,0,0,0,0,0,1,0,0,42,31,42,32,1,74,07W
01-02,0739,01,KIMBALL,12,73,07,0,0,0,0,1,0,0,0,35,39,36,39,1,75,07W
01-02,0739,01,KIMBALL,KG,73,07,0,0,0,0,0,0,0,0,23,28,23,28,0,51,07W
01-02,0739,01,KIMBALL,PK,73,07,0,0,0,0,0,0,0,0,12,7,12,7,0,19,07W
01-02,0740,01,MELROSE,01,73,07,0,0,0,0,8,9,0,0,48,26,56,35,17,91,07W
01-02,0740,01,MELROSE,02,73,07,0,0,0,1,7,5,0,0,49,29,56,35,13,91,07W
01-02,0740,01,MELROSE,03,73,07,0,0,0,0,6,7,1,0,35,39,42,46,14,88,07W
01-02,0740,01,MELROSE,04,73,07,0,0,0,0,5,4,0,0,58,41,63,45,9,108,07W
01-02,0740,01,MELROSE,05,73,07,0,0,0,0,5,3,0,0,45,40,50,43,8,93,07W
01-02,0740,01,MELROSE,06,73,07,0,0,0,0,11,9,0,0,37,36,48,45,20,93,07W
01-02,0740,01,MELROSE,07,73,07,0,0,0,0,4,6,0,0,69,70,73,76,10,149,07W
01-02,0740,01,MELROSE,08,73,07,0,0,0,1,3,0,2,0,81,66,86,67,6,153,07W
01-02,0740,01,MELROSE,09,73,07,0,0,0,0,2,5,1,0,70,71,73,76,8,149,07W
01-02,0740,01,MELROSE,10,73,07,0,0,0,0,3,3,0,0,76,66,79,69,6,148,07W
01-02,0740,01,MELROSE,11,73,07,0,0,0,0,4,0,0,0,96,59,100,59,4,159,07W
01-02,0740,01,MELROSE,12,73,07,0,0,3,1,3,0,0,1,73,69,79,71,8,150,07W
01-02,0740,01,MELROSE,KG,73,07,0,0,0,0,7,10,0,0,42,37,49,47,17,96,07W
01-02,0740,01,MELROSE,PK,73,07,0,0,0,0,3,0,0,0,12,3,15,3,3,18,07W
01-02,0741,01,PAYNESVILLE,01,73,07,0,0,0,0,0,0,0,0,36,44,36,44,0,80,07W
01-02,0741,01,PAYNESVILLE,02,73,07,0,0,0,0,0,0,0,0,40,26,40,26,0,66,07W
01-02,0741,01,PAYNESVILLE,03,73,07,0,0,0,0,0,0,0,0,37,36,37,36,0,73,07W
01-02,0741,01,PAYNESVILLE,04,73,07,0,0,0,0,1,0,0,0,50,26,51,26,1,77,07W
01-02,0741,01,PAYNESVILLE,05,73,07,0,0,0,0,1,0,0,0,44,47,45,47,1,92,07W
01-02,0741,01,PAYNESVILLE,06,73,07,0,0,0,0,0,0,0,0,51,43,51,43,0,94,07W
01-02,0741,01,PAYNESVILLE,07,73,07,0,0,0,0,1,0,0,0,38,61,39,61,1,100,07W
01-02,0741,01,PAYNESVILLE,08,73,07,0,0,0,0,0,1,0,1,53,55,53,57,2,110,07W
01-02,0741,01,PAYNESVILLE,09,73,07,0,0,0,0,0,0,0,1,50,44,50,45,1,95,07W
01-02,0741,01,PAYNESVILLE,10,73,07,0,0,0,0,1,1,0,0,56,49,57,50,2,107,07W
01-02,0741,01,PAYNESVILLE,11,73,07,0,0,0,0,0,0,0,0,56,44,56,44,0,100,07W
01-02,0741,01,PAYNESVILLE,12,73,07,0,0,0,1,0,1,0,0,61,55,61,57,2,118,07W
01-02,0741,01,PAYNESVILLE,KG,73,07,0,0,0,0,0,0,2,0,45,38,47,38,2,85,07W
01-02,0741,01,PAYNESVILLE,PK,73,07,0,0,0,0,0,0,1,0,10,5,11,5,1,16,07W
01-02,0742,01,ST. CLOUD,01,73,07,1,4,10,12,8,8,19,24,272,259,310,307,86,617,07W
01-02,0742,01,ST. CLOUD,02,73,07,4,8,26,12,7,5,24,15,339,279,400,319,101,719,07W
01-02,0742,01,ST. CLOUD,03,73,07,6,6,17,14,7,8,14,19,314,286,358,333,91,691,07W
01-02,0742,01,ST. CLOUD,04,73,07,1,11,20,15,2,5,17,22,307,287,347,340,93,687,07W
01-02,0742,01,ST. CLOUD,05,73,07,3,3,13,13,2,4,19,25,332,326,369,371,82,740,07W
01-02,0742,01,ST. CLOUD,06,73,07,4,4,10,16,2,9,15,15,344,322,375,366,75,741,07W
01-02,0742,01,ST. CLOUD,07,73,07,1,2,12,20,11,8,18,19,382,316,424,365,91,789,07W
01-02,0742,01,ST. CLOUD,08,73,07,0,0,13,11,4,5,16,14,374,356,407,386,63,793,07W
01-02,0742,01,ST. CLOUD,09,73,07,2,1,14,21,5,13,22,11,360,388,403,434,89,837,07W
01-02,0742,01,ST. CLOUD,10,73,07,1,3,15,12,5,7,29,19,464,388,514,429,91,943,07W
01-02,0742,01,ST. CLOUD,11,73,07,2,2,16,17,10,3,25,10,460,463,513,495,85,1008,07W
01-02,0742,01,ST. CLOUD,12,73,07,4,2,10,20,7,7,12,5,495,487,528,521,67,1049,07W
01-02,0742,01,ST. CLOUD,KG,73,07,8,6,19,14,10,15,19,20,297,300,353,355,111,708,07W
01-02,0742,01,ST. CLOUD,PK,73,07,1,0,4,0,1,2,10,5,92,49,108,56,23,164,07W
01-02,0742,60,CORRECTIONAL FACILITY-ST. CLOUD,12,73,07,1,0,0,0,0,0,3,0,1,0,5,0,4,5,07W
01-02,0743,01,SAUK CENTRE,01,73,07,0,0,0,0,0,0,0,0,34,27,34,27,0,61,07W
01-02,0743,01,SAUK CENTRE,02,73,07,0,0,0,0,0,0,0,0,36,31,36,31,0,67,07W
01-02,0743,01,SAUK CENTRE,03,73,07,0,0,0,0,0,0,0,0,34,39,34,39,0,73,07W
01-02,0743,01,SAUK CENTRE,04,73,07,0,0,1,0,0,0,0,0,40,25,41,25,1,66,07W
01-02,0743,01,SAUK CENTRE,05,73,07,0,0,0,0,0,1,1,0,37,25,38,26,2,64,07W
01-02,0743,01,SAUK CENTRE,06,73,07,0,0,0,0,0,0,0,1,29,36,29,37,1,66,07W
01-02,0743,01,SAUK CENTRE,07,73,07,0,1,0,2,0,0,0,0,54,67,54,70,3,124,07W
01-02,0743,01,SAUK CENTRE,08,73,07,0,1,1,0,1,0,0,0,53,54,55,55,3,110,07W
01-02,0743,01,SAUK CENTRE,09,73,07,0,0,0,1,0,0,1,0,72,58,73,59,2,132,07W
01-02,0743,01,SAUK CENTRE,10,73,07,0,0,0,0,0,1,0,0,60,62,60,63,1,123,07W
01-02,0743,01,SAUK CENTRE,11,73,07,0,0,1,0,1,0,0,1,69,65,71,66,3,137,07W
01-02,0743,01,SAUK CENTRE,12,73,07,0,0,0,0,0,2,0,0,58,61,58,63,2,121,07W
01-02,0743,01,SAUK CENTRE,KG,73,07,0,0,0,0,0,0,0,0,27,28,27,28,0,55,07W
01-02,0743,01,SAUK CENTRE,PK,73,07,0,0,0,0,0,0,0,0,12,14,12,14,0,26,07W
01-02,0745,01,ALBANY,01,73,07,0,1,0,0,1,1,0,0,50,53,51,55,3,106,07W
01-02,0745,01,ALBANY,02,73,07,0,0,0,0,0,0,0,0,55,48,55,48,0,103,07W
01-02,0745,01,ALBANY,03,73,07,0,1,0,0,1,0,0,0,49,49,50,50,2,100,07W
01-02,0745,01,ALBANY,04,73,07,0,0,0,0,0,2,0,0,43,58,43,60,2,103,07W
01-02,0745,01,ALBANY,05,73,07,0,0,0,0,0,0,1,0,37,46,38,46,1,84,07W
01-02,0745,01,ALBANY,06,73,07,1,0,0,0,0,0,0,2,75,60,76,62,3,138,07W
01-02,0745,01,ALBANY,07,73,07,0,0,1,0,0,1,1,1,67,51,69,53,4,122,07W
01-02,0745,01,ALBANY,08,73,07,1,0,1,0,0,1,2,0,62,63,66,64,5,130,07W
01-02,0745,01,ALBANY,09,73,07,0,0,0,1,0,0,0,1,70,86,70,88,2,158,07W
01-02,0745,01,ALBANY,10,73,07,0,0,1,0,1,0,0,1,67,65,69,66,3,135,07W
01-02,0745,01,ALBANY,11,73,07,0,0,0,2,0,0,0,1,72,80,72,83,3,155,07W
01-02,0745,01,ALBANY,12,73,07,0,0,1,0,0,0,0,1,83,72,84,73,2,157,07W
01-02,0745,01,ALBANY,KG,73,07,0,1,1,0,0,1,1,1,46,59,48,62,5,110,07W
01-02,0745,01,ALBANY,PK,73,07,0,0,0,1,1,0,1,0,25,11,27,12,3,39,07W
01-02,0748,01,SARTELL,01,73,07,0,1,3,1,0,0,0,0,102,100,105,102,5,207,07W
01-02,0748,01,SARTELL,02,73,07,0,0,3,2,2,0,0,1,96,99,101,102,8,203,07W
01-02,0748,01,SARTELL,03,73,07,0,0,3,2,0,0,0,2,105,94,108,98,7,206,07W
01-02,0748,01,SARTELL,04,73,07,0,0,3,3,0,0,4,1,113,99,120,103,11,223,07W
01-02,0748,01,SARTELL,05,73,07,0,0,2,2,0,0,0,1,102,83,104,86,5,190,07W
01-02,0748,01,SARTELL,06,73,07,0,1,4,2,0,1,3,1,103,95,110,100,12,210,07W
01-02,0748,01,SARTELL,07,73,07,0,1,2,1,0,0,0,0,99,114,101,116,4,217,07W
01-02,0748,01,SARTELL,08,73,07,0,1,1,1,0,0,0,2,101,93,102,97,5,199,07W
01-02,0748,01,SARTELL,09,73,07,0,0,0,1,0,0,0,1,121,106,121,108,2,229,07W
01-02,0748,01,SARTELL,10,73,07,0,0,3,2,1,0,1,1,103,90,108,93,8,201,07W
01-02,0748,01,SARTELL,11,73,07,0,0,2,0,1,0,0,1,102,102,105,103,4,208,07W
01-02,0748,01,SARTELL,12,73,07,0,0,2,3,0,0,0,0,106,94,108,97,5,205,07W
01-02,0748,01,SARTELL,KG,73,07,0,0,2,0,1,2,1,1,96,98,100,101,7,201,07W
01-02,0748,01,SARTELL,PK,73,07,0,0,0,0,0,0,0,0,8,5,8,5,0,13,07W
01-02,0750,01,ROCORI,01,73,07,0,0,0,0,0,0,0,0,95,55,95,55,0,150,07W
01-02,0750,01,ROCORI,02,73,07,0,0,0,0,0,0,0,0,88,66,88,66,0,154,07W
01-02,0750,01,ROCORI,03,73,07,0,0,0,0,0,0,0,0,73,72,73,72,0,145,07W
01-02,0750,01,ROCORI,04,73,07,0,0,0,1,0,0,0,0,95,60,95,61,1,156,07W
01-02,0750,01,ROCORI,05,73,07,0,0,0,0,0,0,0,0,77,74,77,74,0,151,07W
01-02,0750,01,ROCORI,06,73,07,0,0,0,0,0,0,0,0,84,67,84,67,0,151,07W
01-02,0750,01,ROCORI,07,73,07,0,0,0,0,0,0,0,1,134,106,134,107,1,241,07W
01-02,0750,01,ROCORI,08,73,07,0,0,0,0,1,0,0,0,96,112,97,112,1,209,07W
01-02,0750,01,ROCORI,09,73,07,0,0,0,1,0,0,0,0,102,91,102,92,1,194,07W
01-02,0750,01,ROCORI,10,73,07,0,0,0,0,0,0,0,0,115,87,115,87,0,202,07W
01-02,0750,01,ROCORI,11,73,07,0,0,0,0,0,0,0,0,122,104,122,104,0,226,07W
01-02,0750,01,ROCORI,12,73,07,0,0,0,0,0,0,0,0,110,91,110,91,0,201,07W
01-02,0750,01,ROCORI,KG,73,07,0,0,0,0,0,0,0,0,67,70,67,70,0,137,07W
01-02,0750,01,ROCORI,PK,73,07,0,0,0,0,0,0,0,0,9,7,9,7,0,16,07W
01-02,0756,01,BLOOMING PRAIRIE,01,74,10,0,0,0,0,1,2,0,0,23,21,24,23,3,47,10
01-02,0756,01,BLOOMING PRAIRIE,02,74,10,0,0,0,0,3,6,0,0,23,28,26,34,9,60,10
01-02,0756,01,BLOOMING PRAIRIE,03,74,10,0,0,0,0,2,2,0,0,17,24,19,26,4,45,10
01-02,0756,01,BLOOMING PRAIRIE,04,74,10,0,0,0,0,3,3,0,0,32,26,35,29,6,64,10
01-02,0756,01,BLOOMING PRAIRIE,05,74,10,0,0,0,0,1,2,0,0,26,25,27,27,3,54,10
01-02,0756,01,BLOOMING PRAIRIE,06,74,10,0,0,0,0,2,5,0,0,33,28,35,33,7,68,10
01-02,0756,01,BLOOMING PRAIRIE,07,74,10,0,0,0,0,2,2,0,0,22,36,24,38,4,62,10
01-02,0756,01,BLOOMING PRAIRIE,08,74,10,0,0,1,0,4,0,0,1,21,30,26,31,6,57,10
01-02,0756,01,BLOOMING PRAIRIE,09,74,10,0,0,0,0,3,2,1,0,28,36,32,38,6,70,10
01-02,0756,01,BLOOMING PRAIRIE,10,74,10,0,0,1,0,2,0,0,0,29,33,32,33,3,65,10
01-02,0756,01,BLOOMING PRAIRIE,11,74,10,0,0,1,0,2,2,0,0,32,33,35,35,5,70,10
01-02,0756,01,BLOOMING PRAIRIE,12,74,10,0,0,0,1,1,1,0,0,33,38,34,40,3,74,10
01-02,0756,01,BLOOMING PRAIRIE,KG,74,10,0,0,0,0,0,1,0,0,26,19,26,20,1,46,10
01-02,0756,01,BLOOMING PRAIRIE,PK,74,10,0,0,0,0,0,2,0,0,3,1,3,3,2,6,10
01-02,0761,01,OWATONNA,01,74,10,0,1,2,2,15,13,10,9,144,128,171,153,52,324,10
01-02,0761,01,OWATONNA,02,74,10,0,0,3,3,13,18,7,12,159,128,182,161,56,343,10
01-02,0761,01,OWATONNA,03,74,10,0,0,2,4,14,14,9,7,152,132,177,157,50,334,10
01-02,0761,01,OWATONNA,04,74,10,0,0,3,2,8,10,7,14,151,153,169,179,44,348,10
01-02,0761,01,OWATONNA,05,74,10,1,0,2,3,17,11,9,8,169,156,198,178,51,376,10
01-02,0761,01,OWATONNA,06,74,10,0,0,3,5,15,12,12,11,161,164,191,192,58,383,10
01-02,0761,01,OWATONNA,07,74,10,0,1,3,2,8,9,9,6,194,182,214,200,38,414,10
01-02,0761,01,OWATONNA,08,74,10,0,1,10,4,11,9,5,8,192,182,218,204,48,422,10
01-02,0761,01,OWATONNA,09,74,10,0,0,4,5,5,5,13,21,179,156,201,187,53,388,10
01-02,0761,01,OWATONNA,10,74,10,0,0,4,2,9,16,17,20,227,196,257,234,68,491,10
