countyName,countyFIPS,familySize,numberAdults,numberWorkers,numberChildren,adultAge,year,yearlyCost
Cass,021,4,2,1.5,2,19-50,2016,57920
Cass,021,3,1,1,2,19-50,2016,57340
Cass,021,1,1,1,0,19-50,2016,27711
Cass,021,3,2,1.5,1,19-50,2016,48075
Cass,021,5,1,1,4,19-50,2016,65169
Cass,021,2,2,1,0,51+,2016,34512
Cass,021,2,2,2,0,51+,2016,35338
Cass,021,5,2,1,3,19-50,2016,54251
Cass,021,2,2,2,0,19-50,2016,34976
Cass,021,6,2,2,4,19-50,2016,71725
Cass,021,5,2,1.5,3,19-50,2016,61593
Cass,021,4,2,1,2,19-50,2016,50440
Cass,021,6,2,1.5,4,19-50,2016,66080
Cass,021,4,1,1,3,19-50,2016,61466
Cass,021,2,1,1,1,19-50,2016,41484
Cass,021,1,1,1,0,51+,2016,27885
Cass,021,4,2,2,2,19-50,2016,63463
Cass,021,6,2,1,4,19-50,2016,58851
Chisago,025,6,2,1,4,19-50,2016,72038
Chisago,025,4,2,2,2,19-50,2016,88982
Chisago,025,5,1,1,4,19-50,2016,91594
Chisago,025,4,1,1,3,19-50,2016,87508
Chisago,025,6,2,1.5,4,19-50,2016,85683
Chisago,025,2,2,1,0,51+,2016,41777
Chisago,025,4,2,1,2,19-50,2016,63818
Chisago,025,2,2,2,0,19-50,2016,42534
Chisago,025,2,2,1.5,0,19-50,2016,42534
Chisago,025,5,2,1.5,3,19-50,2016,81121
Brown,015,6,2,1,4,19-50,2016,52521
Brown,015,2,2,2,0,19-50,2016,31202
Brown,015,4,2,1.5,2,19-50,2016,51220
Brown,015,2,2,1,0,19-50,2016,30448
Brown,015,1,1,1,0,19-50,2016,23977
Brown,015,2,2,1.5,0,51+,2016,31542
Brown,015,3,1,1,2,19-50,2016,51053
Cottonwood,033,5,1,1,4,19-50,2016,60698
Cottonwood,033,2,1,1,1,19-50,2016,36538
Cottonwood,033,6,2,1,4,19-50,2016,55374
Cottonwood,033,4,2,2,2,19-50,2016,59173
Cottonwood,033,3,2,2,1,19-50,2016,46544
Cottonwood,033,3,2,1,1,19-50,2016,38151
Cottonwood,033,2,2,2,0,19-50,2016,32394
Cottonwood,033,1,1,1,0,51+,2016,25213
Cottonwood,033,4,2,1.5,2,19-50,2016,53963
Cottonwood,033,2,2,1,0,51+,2016,31993
Cottonwood,033,2,2,1,0,19-50,2016,31635
Cottonwood,033,2,2,1.5,0,19-50,2016,32394
Cottonwood,033,3,2,1.5,1,19-50,2016,43046
Cottonwood,033,2,2,2,0,51+,2016,32771
Cottonwood,033,3,1,1,2,19-50,2016,53302
Cottonwood,033,4,1,1,3,19-50,2016,57234
Cottonwood,033,6,2,2,4,19-50,2016,67096
Cottonwood,033,5,2,1.5,3,19-50,2016,57560
Cottonwood,033,5,2,2,3,19-50,2016,62654
Cottonwood,033,1,1,1,0,19-50,2016,25030
Cottonwood,033,2,2,1.5,0,51+,2016,32771
Cottonwood,033,4,2,1,2,19-50,2016,46921
Cottonwood,033,6,2,1.5,4,19-50,2016,62030
Cottonwood,033,5,2,1,3,19-50,2016,50550
Koochiching,071,6,2,1.5,4,19-50,2016,62296
Koochiching,071,5,2,1,3,19-50,2016,50414
Koochiching,071,1,1,1,0,19-50,2016,24428
Koochiching,071,6,2,2,4,19-50,2016,67766
Koochiching,071,4,1,1,3,19-50,2016,57992
Koochiching,071,2,2,2,0,19-50,2016,31661
Koochiching,071,3,2,1.5,1,19-50,2016,43349
Koochiching,071,2,1,1,1,19-50,2016,37238
Koochiching,071,5,2,1.5,3,19-50,2016,57888
Koochiching,071,2,2,1,0,19-50,2016,30920
Dakota,037,5,2,1.5,3,19-50,2016,81289
Dakota,037,2,2,1.5,0,51+,2016,40330
Dakota,037,4,2,2,2,19-50,2016,93288
Dakota,037,3,2,1.5,1,19-50,2016,59977
Dakota,037,4,1,1,3,19-50,2016,92058
Dakota,037,3,2,2,1,19-50,2016,70329
Dakota,037,2,2,1,0,19-50,2016,38900
Hennepin,053,2,2,2,0,51+,2016,40441
Hennepin,053,3,1,1,2,19-50,2016,88999
Hennepin,053,2,2,2,0,19-50,2016,40107
Hennepin,053,5,2,1.5,3,19-50,2016,82204
Hennepin,053,3,2,1.5,1,19-50,2016,60603
Hennepin,053,3,2,1,1,19-50,2016,48230
Hennepin,053,2,2,1,0,51+,2016,39350
Hennepin,053,1,1,1,0,51+,2016,31944
Hennepin,053,5,2,2,3,19-50,2016,98499
Hennepin,053,2,2,1.5,0,19-50,2016,40107
Hennepin,053,2,2,1.5,0,51+,2016,40441
Hennepin,053,5,2,1,3,19-50,2016,64279
Hennepin,053,4,1,1,3,19-50,2016,93485
Hennepin,053,5,1,1,4,19-50,2016,97514
Hennepin,053,4,2,1,2,19-50,2016,60715
Hennepin,053,6,2,2,4,19-50,2016,103496
Hennepin,053,1,1,1,0,19-50,2016,31786
Hennepin,053,4,2,1.5,2,19-50,2016,78562
Hennepin,053,6,2,1.5,4,19-50,2016,86892
Hennepin,053,3,2,2,1,19-50,2016,71402
Hennepin,053,2,1,1,1,19-50,2016,61651
Hennepin,053,4,2,2,2,19-50,2016,94657
Hennepin,053,2,2,1,0,19-50,2016,39024
Hennepin,053,6,2,1,4,19-50,2016,68856
Kandiyohi,067,4,2,1,2,19-50,2016,47418
Kandiyohi,067,4,2,2,2,19-50,2016,60410
Kandiyohi,067,5,2,1,3,19-50,2016,51042
Kandiyohi,067,6,2,2,4,19-50,2016,68352
Kandiyohi,067,1,1,1,0,19-50,2016,25131
Kandiyohi,067,6,2,1.5,4,19-50,2016,62882
Kandiyohi,067,3,2,1,1,19-50,2016,39301
Kandiyohi,067,6,2,1,4,19-50,2016,55804
Kandiyohi,067,2,2,2,0,19-50,2016,32449
Kandiyohi,067,5,2,1.5,3,19-50,2016,58461
Carlton,017,1,1,1,0,51+,2016,26729
Carlton,017,6,2,1,4,19-50,2016,57402
Carlton,017,2,2,1,0,19-50,2016,33072
Carlton,017,3,2,1.5,1,19-50,2016,46786
Carlton,017,2,2,1.5,0,51+,2016,34258
Carlton,017,3,1,1,2,19-50,2016,57810
Carlton,017,1,1,1,0,19-50,2016,26556
Itasca,061,2,2,1,0,19-50,2016,34161
Itasca,061,3,2,2,1,19-50,2016,52453
Itasca,061,6,2,1,4,19-50,2016,58909
Itasca,061,4,2,1.5,2,19-50,2016,58348
Itasca,061,5,2,1,3,19-50,2016,54296
Itasca,061,2,2,2,0,19-50,2016,35006
Itasca,061,1,1,1,0,19-50,2016,27564
Itasca,061,6,2,2,4,19-50,2016,72459
Itasca,061,3,2,1.5,1,19-50,2016,48378
Itasca,061,2,2,2,0,51+,2016,35368
Itasca,061,3,1,1,2,19-50,2016,58077
Itasca,061,2,2,1.5,0,51+,2016,35368
Itasca,061,5,2,2,3,19-50,2016,67888
Itasca,061,2,1,1,1,19-50,2016,42018
Itasca,061,3,2,1,1,19-50,2016,43042
Itasca,061,2,2,1.5,0,19-50,2016,35006
Itasca,061,5,1,1,4,19-50,2016,65903
Itasca,061,5,2,1.5,3,19-50,2016,61975
Itasca,061,4,2,1,2,19-50,2016,50505
Itasca,061,1,1,1,0,51+,2016,27754
Itasca,061,4,1,1,3,19-50,2016,62187
Itasca,061,6,2,1.5,4,19-50,2016,66478
Itasca,061,4,2,2,2,19-50,2016,64197
Itasca,061,2,2,1,0,51+,2016,34539
Martin,091,6,2,1.5,4,19-50,2016,60373
Martin,091,3,2,2,1,19-50,2016,46464
Martin,091,4,1,1,3,19-50,2016,55329
Martin,091,3,2,1,1,19-50,2016,38475
Martin,091,5,2,2,3,19-50,2016,60694
Martin,091,5,2,1,3,19-50,2016,49039
Martin,091,6,2,2,4,19-50,2016,65134
Martin,091,1,1,1,0,51+,2016,24760
Martin,091,2,2,1,0,51+,2016,31481
Martin,091,2,2,2,0,51+,2016,32228
Kanabec,065,4,1,1,3,19-50,2016,69428
Kanabec,065,2,2,2,0,19-50,2016,39118
Kanabec,065,3,2,2,1,19-50,2016,58409
Kanabec,065,1,1,1,0,51+,2016,31567
Kanabec,065,3,2,1.5,1,19-50,2016,54238
Kanabec,065,5,1,1,4,19-50,2016,73486
Kanabec,065,2,2,1,0,19-50,2016,38157
Kanabec,065,3,2,1,1,19-50,2016,48604
Kanabec,065,2,2,1.5,0,19-50,2016,39118
Kanabec,065,4,2,1.5,2,19-50,2016,64901
Kanabec,065,5,2,1.5,3,19-50,2016,68917
Kanabec,065,1,1,1,0,19-50,2016,31394
Kanabec,065,2,1,1,1,19-50,2016,47358
Kanabec,065,2,2,2,0,51+,2016,39464
Lyon,083,2,1,1,1,19-50,2016,36275
Lyon,083,2,2,1.5,0,51+,2016,31630
Lyon,083,6,2,2,4,19-50,2016,67899
Lyon,083,5,1,1,4,19-50,2016,61498
Lyon,083,5,2,2,3,19-50,2016,63506
Lyon,083,4,2,2,2,19-50,2016,60073
Lyon,083,4,2,1.5,2,19-50,2016,54794
Lyon,083,3,1,1,2,19-50,2016,54255
Lyon,083,2,2,1,0,51+,2016,30890
Lyon,083,1,1,1,0,19-50,2016,24179
Lyon,083,3,2,2,1,19-50,2016,46148
Lyon,083,3,2,1,1,19-50,2016,37582
Lyon,083,1,1,1,0,51+,2016,24353
Lyon,083,2,2,2,0,19-50,2016,31259
Lyon,083,4,1,1,3,19-50,2016,58083
Lyon,083,3,2,1.5,1,19-50,2016,42601
Lyon,083,2,2,1.5,0,19-50,2016,31259
Lyon,083,2,2,2,0,51+,2016,31630
Lyon,083,4,2,1,2,19-50,2016,47612
Lyon,083,6,2,1,4,19-50,2016,55843
Lyon,083,6,2,1.5,4,19-50,2016,62698
Lyon,083,5,2,1,3,19-50,2016,51166
Lyon,083,5,2,1.5,3,19-50,2016,58325
Lyon,083,2,2,1,0,19-50,2016,30504
McLeod,085,6,2,1,4,19-50,2016,59365
McLeod,085,2,1,1,1,19-50,2016,40799
McLeod,085,5,2,1,3,19-50,2016,54897
Cook,031,3,2,1.5,1,19-50,2016,47611
Cook,031,3,1,1,2,19-50,2016,59114
Cook,031,4,2,1.5,2,19-50,2016,57984
Cook,031,2,2,1,0,19-50,2016,34686
Cook,031,2,2,1.5,0,51+,2016,35936
Cook,031,4,2,1,2,19-50,2016,48785
Cook,031,4,2,2,2,19-50,2016,65063
Cook,031,6,2,2,4,19-50,2016,72955
Cook,031,5,2,2,3,19-50,2016,68564
Cook,031,2,2,1.5,0,19-50,2016,35558
Cook,031,6,2,1.5,4,19-50,2016,65788
Cook,031,2,2,1,0,51+,2016,35034
Cook,031,5,2,1.5,3,19-50,2016,61431
Cook,031,5,2,1,3,19-50,2016,52414
Grant,051,6,2,1.5,4,19-50,2016,67197
Grant,051,2,2,1,0,51+,2016,35142
Grant,051,5,2,1,3,19-50,2016,55861
Grant,051,4,2,1,2,19-50,2016,52086
Grant,051,3,2,2,1,19-50,2016,49901
Grant,051,2,2,2,0,19-50,2016,35649
Grant,051,5,2,1.5,3,19-50,2016,62564
Grant,051,4,2,2,2,19-50,2016,63845
Grant,051,3,2,1,1,19-50,2016,41761
Grant,051,1,1,1,0,19-50,2016,27934
Grant,051,4,2,1.5,2,19-50,2016,58891
Grant,051,2,2,1,0,19-50,2016,34793
Grant,051,3,1,1,2,19-50,2016,57598
Grant,051,6,2,1,4,19-50,2016,60462
Grant,051,2,2,1.5,0,19-50,2016,35649
Grant,051,5,2,2,3,19-50,2016,67584
Grant,051,2,2,1.5,0,51+,2016,36011
Grant,051,6,2,2,4,19-50,2016,72253
Grant,051,4,1,1,3,19-50,2016,61805
Grant,051,2,2,2,0,51+,2016,36011
Grant,051,1,1,1,0,51+,2016,28092
Grant,051,3,2,1.5,1,19-50,2016,46434
Grant,051,2,1,1,1,19-50,2016,39327
Grant,051,5,1,1,4,19-50,2016,65572
Lake,075,6,2,2,4,19-50,2016,76791
Lake,075,4,2,1.5,2,19-50,2016,61698
Lake,075,3,2,2,1,19-50,2016,55449
Houston,055,3,2,1,1,19-50,2016,43021
Houston,055,2,2,1.5,0,19-50,2016,34895
Houston,055,5,2,2,3,19-50,2016,70496
Houston,055,5,1,1,4,19-50,2016,68325
Houston,055,2,2,1.5,0,51+,2016,35260
Houston,055,5,2,1.5,3,19-50,2016,65025
Houston,055,2,2,1,0,19-50,2016,34023
Houston,055,6,2,1.5,4,19-50,2016,69414
Houston,055,2,2,1,0,51+,2016,34406
Houston,055,3,2,1.5,1,19-50,2016,48110
Houston,055,2,2,2,0,51+,2016,35260
Houston,055,2,2,2,0,19-50,2016,34895
Houston,055,3,1,1,2,19-50,2016,60840
Houston,055,2,1,1,1,19-50,2016,41767
Kittson,069,2,1,1,1,19-50,2016,37772
Kittson,069,2,2,1,0,19-50,2016,32276
Kittson,069,5,1,1,4,19-50,2016,62079
Kittson,069,3,1,1,2,19-50,2016,54375
Kittson,069,3,2,1.5,1,19-50,2016,44745
Kittson,069,2,2,1.5,0,19-50,2016,33035
Kittson,069,4,2,1.5,2,19-50,2016,55723
Kittson,069,3,2,2,1,19-50,2016,48018
Kittson,069,2,2,2,0,19-50,2016,33035
Kittson,069,4,2,2,2,19-50,2016,60410
Kittson,069,2,2,1.5,0,51+,2016,33413
Kittson,069,5,2,2,3,19-50,2016,64041
Kittson,069,1,1,1,0,19-50,2016,25661
Kittson,069,2,2,1,0,51+,2016,32663
Kittson,069,6,2,1,4,19-50,2016,57527
Kittson,069,1,1,1,0,51+,2016,25819
Kittson,069,6,2,2,4,19-50,2016,68595
Kittson,069,6,2,1.5,4,19-50,2016,63893
Kittson,069,5,2,1,3,19-50,2016,52845
Kittson,069,5,2,1.5,3,19-50,2016,59406
Kittson,069,4,2,1,2,19-50,2016,49053
Kittson,069,3,2,1,1,19-50,2016,40166
Kittson,069,4,1,1,3,19-50,2016,58438
Kittson,069,2,2,2,0,51+,2016,33413
Le Sueur,079,2,2,2,0,51+,2016,35802
Le Sueur,079,3,2,2,1,19-50,2016,53259
Le Sueur,079,2,1,1,1,19-50,2016,42814
Chisago,025,1,1,1,0,51+,2016,34444
Chisago,025,5,2,1,3,19-50,2016,67513
Chisago,025,3,2,1.5,1,19-50,2016,60385
Chisago,025,2,1,1,1,19-50,2016,57729
Chisago,025,6,2,2,4,19-50,2016,97600
Chisago,025,5,2,2,3,19-50,2016,92830
Chisago,025,3,2,1,1,19-50,2016,51337
Chisago,025,1,1,1,0,19-50,2016,34246
Chisago,025,3,2,2,1,19-50,2016,67946
Chisago,025,3,1,1,2,19-50,2016,83038
Chisago,025,2,2,1.5,0,51+,2016,42915
Chisago,025,4,2,1.5,2,19-50,2016,77316
Chisago,025,2,2,2,0,51+,2016,42915
Chisago,025,2,2,1,0,19-50,2016,41392
Clay,027,3,1,1,2,19-50,2016,61182
Clay,027,1,1,1,0,19-50,2016,26396
Clay,027,2,2,1,0,19-50,2016,32947
Clay,027,2,2,2,0,19-50,2016,33751
Clay,027,6,2,1,4,19-50,2016,59641
Clay,027,3,2,1,1,19-50,2016,40675
Clay,027,5,2,2,3,19-50,2016,70631
Clay,027,2,2,1.5,0,51+,2016,34147
Clay,027,4,2,2,2,19-50,2016,67215
Clay,027,2,2,1,0,51+,2016,33311
Clay,027,1,1,1,0,51+,2016,26570
Clay,027,2,2,2,0,51+,2016,34147
Clay,027,6,2,1.5,4,19-50,2016,68241
Clay,027,5,1,1,4,19-50,2016,68493
Clay,027,5,2,1.5,3,19-50,2016,63884
Clay,027,2,2,1.5,0,19-50,2016,33751
Clay,027,5,2,1,3,19-50,2016,55276
Clay,027,6,2,2,4,19-50,2016,75029
Clay,027,4,2,1,2,19-50,2016,51824
Clay,027,4,2,1.5,2,19-50,2016,60498
Clay,027,3,2,1.5,1,19-50,2016,46854
Clay,027,3,2,2,1,19-50,2016,51668
Clay,027,2,1,1,1,19-50,2016,41784
Clay,027,4,1,1,3,19-50,2016,65073
Douglas,041,4,1,1,3,19-50,2016,58000
Douglas,041,2,2,1,0,51+,2016,32357
Douglas,041,3,2,1,1,19-50,2016,39788
Douglas,041,3,2,1.5,1,19-50,2016,44648
Douglas,041,6,2,1.5,4,19-50,2016,62818
Douglas,041,4,2,1,2,19-50,2016,47776
Douglas,041,1,1,1,0,51+,2016,25637
Douglas,041,6,2,1,4,19-50,2016,56129
Douglas,041,5,2,1,3,19-50,2016,51400
Douglas,041,5,2,1.5,3,19-50,2016,58410
Douglas,041,3,2,2,1,19-50,2016,48176
Douglas,041,6,2,2,4,19-50,2016,67889
Douglas,041,2,1,1,1,19-50,2016,38160
Douglas,041,5,1,1,4,19-50,2016,61495
Douglas,041,4,2,2,2,19-50,2016,59950
Douglas,041,2,2,2,0,19-50,2016,32782
Douglas,041,5,2,2,3,19-50,2016,63447
Douglas,041,2,2,1,0,19-50,2016,32009
Douglas,041,2,2,1.5,0,51+,2016,33141
Douglas,041,3,1,1,2,19-50,2016,54108
Douglas,041,1,1,1,0,19-50,2016,25464
Douglas,041,2,2,1.5,0,19-50,2016,32782
Douglas,041,2,2,2,0,51+,2016,33141
Douglas,041,4,2,1.5,2,19-50,2016,54812
Faribault,043,4,2,1,2,19-50,2016,49344
Faribault,043,1,1,1,0,19-50,2016,25630
Faribault,043,2,2,1.5,0,51+,2016,33507
Faribault,043,5,1,1,4,19-50,2016,62537
Faribault,043,3,2,1,1,19-50,2016,40353
Faribault,043,2,2,2,0,19-50,2016,33177
Faribault,043,3,1,1,2,19-50,2016,54582
Faribault,043,4,2,1.5,2,19-50,2016,56049
Faribault,043,3,2,2,1,19-50,2016,48206
Faribault,043,2,2,1,0,19-50,2016,32412
Faribault,043,1,1,1,0,51+,2016,25787
Faribault,043,2,1,1,1,19-50,2016,37857
Faribault,043,5,2,2,3,19-50,2016,64494
Faribault,043,4,1,1,3,19-50,2016,58789
Faribault,043,2,2,1,0,51+,2016,32754
Faribault,043,2,2,2,0,51+,2016,33507
Faribault,043,5,2,1,3,19-50,2016,53227
Faribault,043,5,2,1.5,3,19-50,2016,59794
Faribault,043,2,2,1.5,0,19-50,2016,33177
Faribault,043,6,2,1.5,4,19-50,2016,64455
Koochiching,071,3,2,1,1,19-50,2016,38169
Koochiching,071,4,2,1.5,2,19-50,2016,54374
Koochiching,071,2,2,1.5,0,51+,2016,32013
Koochiching,071,1,1,1,0,51+,2016,24618
Koochiching,071,5,2,2,3,19-50,2016,63374
Koochiching,071,4,2,1,2,19-50,2016,46854
Koochiching,071,2,2,1,0,51+,2016,31269
Koochiching,071,6,2,1,4,19-50,2016,55192
Koochiching,071,2,2,2,0,51+,2016,32013
Koochiching,071,3,1,1,2,19-50,2016,54149
Koochiching,071,3,2,2,1,19-50,2016,47152
Koochiching,071,4,2,2,2,19-50,2016,59957
Koochiching,071,5,1,1,4,19-50,2016,61424
Koochiching,071,2,2,1.5,0,19-50,2016,31661
Lac qui Parle,073,2,2,1.5,0,19-50,2016,32350
Lac qui Parle,073,2,2,1,0,19-50,2016,31602
Lac qui Parle,073,5,1,1,4,19-50,2016,59419
Lac qui Parle,073,4,1,1,3,19-50,2016,55780
Lac qui Parle,073,6,2,1,4,19-50,2016,55217
Lac qui Parle,073,3,2,1.5,1,19-50,2016,43698
Lac qui Parle,073,3,2,1,1,19-50,2016,39159
Lac qui Parle,073,2,2,1.5,0,51+,2016,32710
Lac qui Parle,073,3,2,2,1,19-50,2016,46910
Lac qui Parle,073,2,2,1,0,51+,2016,31958
Lac qui Parle,073,4,2,1,2,19-50,2016,46321
Lac qui Parle,073,5,2,2,3,19-50,2016,61330
Lac qui Parle,073,4,2,1.5,2,19-50,2016,52791
Lac qui Parle,073,2,2,2,0,19-50,2016,32350
Lac qui Parle,073,4,2,2,2,19-50,2016,57686
Lac qui Parle,073,1,1,1,0,19-50,2016,24854
Lac qui Parle,073,2,2,2,0,51+,2016,32710
Lac qui Parle,073,3,1,1,2,19-50,2016,51653
Lac qui Parle,073,1,1,1,0,51+,2016,25012
Lac qui Parle,073,6,2,2,4,19-50,2016,65981
Lac qui Parle,073,2,1,1,1,19-50,2016,36659
Lac qui Parle,073,5,2,1.5,3,19-50,2016,56622
Lac qui Parle,073,5,2,1,3,19-50,2016,50125
Lac qui Parle,073,6,2,1.5,4,19-50,2016,61395
Mille Lacs,095,6,2,1.5,4,19-50,2016,74827
Mille Lacs,095,5,2,1.5,3,19-50,2016,70243
Mille Lacs,095,5,2,1,3,19-50,2016,61150
Lake,075,2,2,1.5,0,19-50,2016,36296
Lake,075,2,2,2,0,51+,2016,36677
Lake,075,2,2,1,0,51+,2016,35746
Lake,075,1,1,1,0,19-50,2016,28723
Lake,075,3,2,1,1,19-50,2016,44951
Lake,075,2,2,2,0,19-50,2016,36296
Lake,075,5,1,1,4,19-50,2016,70137
Lake,075,3,2,1.5,1,19-50,2016,51003
Lake,075,4,1,1,3,19-50,2016,66440
Lake,075,2,1,1,1,19-50,2016,45219
Lake,075,1,1,1,0,51+,2016,28941
Lake,075,3,1,1,2,19-50,2016,62340
Lake,075,2,2,1,0,19-50,2016,35382
Lake,075,2,2,1.5,0,51+,2016,36677
Lake,075,6,2,1,4,19-50,2016,61139
Lake,075,5,2,2,3,19-50,2016,72264
Lake,075,4,2,1,2,19-50,2016,53034
Lake,075,5,2,1,3,19-50,2016,56714
Lake,075,6,2,1.5,4,19-50,2016,69842
Lake,075,4,2,2,2,19-50,2016,68555
Lake,075,5,2,1.5,3,19-50,2016,65339
Meeker,093,5,2,1,3,19-50,2016,55561
Meeker,093,5,2,1.5,3,19-50,2016,63141
Meeker,093,6,2,1.5,4,19-50,2016,67628
Meeker,093,3,1,1,2,19-50,2016,59070
Meeker,093,2,2,2,0,51+,2016,37031
Meeker,093,1,1,1,0,51+,2016,29202
Meeker,093,2,2,1,0,51+,2016,36103
Meeker,093,6,2,2,4,19-50,2016,73545
Meeker,093,3,2,1,1,19-50,2016,44099
Meeker,093,5,1,1,4,19-50,2016,66981
Meeker,093,2,2,1,0,19-50,2016,35732
Meeker,093,5,2,2,3,19-50,2016,69010
Meeker,093,4,2,1,2,19-50,2016,51744
Meeker,093,2,2,1.5,0,19-50,2016,36647
Meeker,093,4,2,1.5,2,19-50,2016,59419
Meeker,093,2,2,1.5,0,51+,2016,37031
Meeker,093,4,1,1,3,19-50,2016,63243
Meeker,093,3,2,2,1,19-50,2016,53258
Meeker,093,4,2,2,2,19-50,2016,65234
Meeker,093,3,2,1.5,1,19-50,2016,49373
Meeker,093,2,1,1,1,19-50,2016,42822
Meeker,093,2,2,2,0,19-50,2016,36647
Meeker,093,6,2,1,4,19-50,2016,60051
Meeker,093,1,1,1,0,19-50,2016,29028
Polk,119,2,1,1,1,19-50,2016,40228
Polk,119,3,2,2,1,19-50,2016,50131
Polk,119,1,1,1,0,19-50,2016,26669
Polk,119,1,1,1,0,51+,2016,26827
Polk,119,4,1,1,3,19-50,2016,61289
Polk,119,3,2,1.5,1,19-50,2016,46584
Polk,119,2,2,2,0,51+,2016,34429
Polk,119,4,2,1.5,2,19-50,2016,58422
Polk,119,3,1,1,2,19-50,2016,57417
Polk,119,2,2,1.5,0,51+,2016,34429
Polk,119,5,2,2,3,19-50,2016,66841
Polk,119,2,2,1,0,19-50,2016,33227
Polk,119,6,2,1,4,19-50,2016,59298
Polk,119,2,2,2,0,19-50,2016,34047
Polk,119,3,2,1,1,19-50,2016,41758
Polk,119,5,2,1,3,19-50,2016,54887
Polk,119,5,2,1.5,3,19-50,2016,61793
Polk,119,6,2,1.5,4,19-50,2016,66167
Polk,119,5,1,1,4,19-50,2016,64736
Polk,119,2,2,1.5,0,19-50,2016,34047
Polk,119,6,2,2,4,19-50,2016,71295
Polk,119,2,2,1,0,51+,2016,33576
Polk,119,4,2,1,2,19-50,2016,51409
Polk,119,4,2,2,2,19-50,2016,63421
Scott,139,5,2,1,3,19-50,2016,64751
Scott,139,2,2,1,0,51+,2016,39873
Scott,139,5,2,1.5,3,19-50,2016,77981
Scott,139,6,2,1.5,4,19-50,2016,82497
Scott,139,6,2,2,4,19-50,2016,93913
Scott,139,3,2,1.5,1,19-50,2016,57778
Scott,139,2,2,2,0,51+,2016,40967
Scott,139,4,2,1,2,19-50,2016,61250
Scott,139,4,2,2,2,19-50,2016,85719
Scott,139,3,2,1,1,19-50,2016,48883
Scott,139,2,2,1.5,0,51+,2016,40967
Scott,139,2,2,1.5,0,19-50,2016,40585
Scott,139,3,1,1,2,19-50,2016,79714
Kandiyohi,067,5,2,2,3,19-50,2016,63894
Kandiyohi,067,2,2,1.5,0,19-50,2016,32449
Kandiyohi,067,3,1,1,2,19-50,2016,54505
Kandiyohi,067,2,1,1,1,19-50,2016,38250
Kandiyohi,067,2,2,1,0,19-50,2016,31691
Kandiyohi,067,2,2,1,0,51+,2016,32063
Kandiyohi,067,2,2,2,0,51+,2016,32832
Kandiyohi,067,4,1,1,3,19-50,2016,58456
Kandiyohi,067,3,2,1.5,1,19-50,2016,44445
Kandiyohi,067,5,1,1,4,19-50,2016,61940
Kandiyohi,067,1,1,1,0,51+,2016,25314
Kandiyohi,067,3,2,2,1,19-50,2016,48227
Kandiyohi,067,4,2,1.5,2,19-50,2016,54866
Kandiyohi,067,2,2,1.5,0,51+,2016,32832
Lake of the Woods,077,5,2,2,3,19-50,2016,62225
Lake of the Woods,077,4,2,1.5,2,19-50,2016,53587
Lake of the Woods,077,3,1,1,2,19-50,2016,52926
Lake of the Woods,077,1,1,1,0,19-50,2016,25044
Lake of the Woods,077,1,1,1,0,51+,2016,25235
Lake of the Woods,077,3,2,2,1,19-50,2016,47331
Lake of the Woods,077,2,2,2,0,19-50,2016,32274
Lake of the Woods,077,4,1,1,3,19-50,2016,56845
Lake of the Woods,077,2,2,2,0,51+,2016,32664
Lake of the Woods,077,2,2,1.5,0,51+,2016,32664
Lake of the Woods,077,3,2,1,1,19-50,2016,39087
Lake of the Woods,077,2,1,1,1,19-50,2016,37267
Lake of the Woods,077,2,2,1,0,51+,2016,31912
Lake of the Woods,077,2,2,1.5,0,19-50,2016,32274
Lake of the Woods,077,5,1,1,4,19-50,2016,60338
Lake of the Woods,077,6,2,2,4,19-50,2016,66661
Lake of the Woods,077,4,2,1,2,19-50,2016,46681
Lake of the Woods,077,6,2,1,4,19-50,2016,55126
Lake of the Woods,077,6,2,1.5,4,19-50,2016,61678
Lake of the Woods,077,3,2,1.5,1,19-50,2016,43889
Lake of the Woods,077,4,2,2,2,19-50,2016,58755
Lake of the Woods,077,5,2,1.5,3,19-50,2016,57213
Lake of the Woods,077,5,2,1,3,19-50,2016,50328
Lake of the Woods,077,2,2,1,0,19-50,2016,31526
Marshall,089,2,2,1,0,19-50,2016,33768
Marshall,089,2,2,1.5,0,19-50,2016,34568
Marshall,089,6,2,1,4,19-50,2016,60041
Marshall,089,2,2,1,0,51+,2016,34112
Marshall,089,5,2,1,3,19-50,2016,55413
Marshall,089,2,2,1.5,0,51+,2016,34924
Marshall,089,4,2,2,2,19-50,2016,63254
Marshall,089,3,2,1.5,1,19-50,2016,46656
Marshall,089,3,2,1,1,19-50,2016,42052
Marshall,089,6,2,1.5,4,19-50,2016,66735
Marshall,089,1,1,1,0,51+,2016,27405
Marshall,089,6,2,2,4,19-50,2016,71726
Marshall,089,5,2,1.5,3,19-50,2016,62088
Marshall,089,5,1,1,4,19-50,2016,65045
Marshall,089,4,2,1,2,19-50,2016,51555
Marshall,089,3,1,1,2,19-50,2016,56985
Marshall,089,2,2,2,0,51+,2016,34924
Marshall,089,4,1,1,3,19-50,2016,61262
Marshall,089,1,1,1,0,19-50,2016,27206
Marshall,089,5,2,2,3,19-50,2016,67029
Marshall,089,2,2,2,0,19-50,2016,34568
Marshall,089,2,1,1,1,19-50,2016,39432
Marshall,089,3,2,2,1,19-50,2016,50076
Marshall,089,4,2,1.5,2,19-50,2016,58364
